CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
0.0289911382716	0.0283453192442	0.0263546375707	0.025032927127	0.0221001853091	0.0266932928451	0.0259262712015	0.0258441245156	0.031298619266	0.0424101294179	0.0311088740648	0.0332592237608
0.0303312500034	0.0293184375357	0.026701039182	0.0267111471333	0.0249836102055	0.0272022952453	0.0263973380268	0.0267044010041	0.0425047232306	0.0350633212109	0.0319827314494	0.0342167833947
0.0313652429853	0.0287281242883	0.0265083747909	0.0254758350366	0.0237611087995	0.027395244462	0.027001471034	0.0261963182137	0.0353034425239	0.0414683060867	0.0326869034408	0.0337286938175
0.0293422399229	0.0327455451453	0.0259087771476	0.0248119910906	0.0245585276926	0.0264179761914	0.0264538585541	0.0248085266452	0.0415960096014	0.0364482207471	0.0344127806748	0.0361759918148
0.0297539096628	0.0327551465913	0.0257657726373	0.0255945941164	0.024434382202	0.0271942923473	0.0268179492348	0.0255617019883	0.0356133244998	0.0430431233547	0.0340892563824	0.0351534476943
0.0295721310048	0.0321196040307	0.026115603339	0.0252298783277	0.0254838575178	0.0270395228184	0.0263489952161	0.025368887073	0.0452831476299	0.0358079767176	0.0344699882219	0.0330692646283
0.032123343541	0.0271230691119	0.0258510859734	0.025612164654	0.0233975115623	0.0293121528481	0.0271802185524	0.0250345296579	0.0369732497483	0.0444367575158	0.0331056985323	0.0349797378461
0.032608667566	0.0277777975231	0.0265664001756	0.0254315434338	0.0232490552451	0.0279054246855	0.0262925363795	0.0252980283471	0.0451161048049	0.035952908238	0.0354431628359	0.0354652618645
0.0360762292673	0.0288770951835	0.0261445235355	0.0256267554055	0.0254640336908	0.0266823652271	0.0255209943058	0.0252581707184	0.0373936916665	0.0448965941336	0.0360648154444	0.0340739671198
0.0362847675792	0.03078206297	0.0264090743764	0.0259173838294	0.0241822212134	0.0273104802338	0.0265513771761	0.0238433365871	0.0452003239896	0.0358411976223	0.0332336605077	0.0328339879624
