CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
0.019133993831	-0.0262555317728	-0.01621400676	-0.0150826694282	-0.0107753187455	-0.012567894788	-0.0201555617392	-0.0174592080587	-0.020414574201	-0.0291465663981	-0.0451892607088	-0.046355501721
-0.0145506755305	-0.0291151847037	-0.0151089172712	-0.0152565362671	-0.011135350482	-0.0109374629066	-0.0190677691792	-0.0153216655976	-0.0233264994079	-0.0242017936555	-0.0425221897479	-0.0364534308584
-0.0156862591001	-0.0271117406461	-0.015751324489	-0.0181035984151	-0.0116749200176	-0.0149713908787	-0.0274216074641	-0.0154379781363	-0.0196797776994	-0.0292189874471	-0.0373507657393	-0.0474674424133
-0.00949166129789	-0.0298800007802	-0.0202433149146	-0.017211455114	-0.0104257867374	-0.010052878198	-0.00963706826113	-0.0151983457757	-0.0148799543389	-0.0222075095359	-0.0405155022513	-0.0494846074094
-0.0198214511977	-0.0250099447159	-0.0285825333519	-0.016943259936	-0.00720505644182	-0.0176697097343	-0.00342303015026	-0.019342134455	-0.0240471928836	-0.0259080733423	-0.0538055551593	-0.0363662081233
-0.0240699503864	-0.0175401301995	-0.0121979184811	-0.0170142223148	-0.0129885670249	-0.0131521278154	-0.0299299741352	-0.0188212778547	-0.0412965109812	-0.0249201074463	-0.0700642615502	-0.0261977570161
-0.0323890615508	-0.00590445564865	-0.00536395673709	-0.0156883201943	-0.0123465312302	-0.0134038906249	-0.0158371664487	-0.0167163615744	-0.0385935144279	-0.0230853405591	-0.0782095645051	-0.0283137857554
-0.0351993052062	0.00747821781363	-0.00478348188564	-0.016241545896	-0.00543950170973	-0.0157936418507	0.00227545198083	-0.0148804241766	-0.0408310457421	-0.025556668085	-0.065108272833	-0.0237155793126
-0.0109056146603	0.00638574517816	-0.00314609129255	-0.0132507206909	-0.0145725942656	-0.0124407562438	-0.00599177434167	-0.0101858002572	-0.0296562909679	-0.0257545945927	-0.0507637874406	-0.0331455908101
-0.00682968746153	-0.00511376665604	0.00406001247337	-0.00958189082119	-0.0177476562707	-0.0121303298177	-0.0103744281035	-0.0147161067331	-0.0122069407139	-0.0171224507109	-0.0157171674006	-0.0249746533417
-0.0122116602913	-0.0260448788738	0.00620365462648	-0.00515241304574	-0.0170426130017	-0.0128832341023	0.00127709803575	-0.0077137650608	-0.0111836788885	-0.0244271862961	-0.0147074313194	-0.0366887511769
-0.0110475682658	-0.0214797510254	-0.0010914339121	0.00561913576192	-0.0121617730214	-0.0141879803361	-0.00575400170473	-0.0118841356905	-0.00706271846753	-0.0255386650397	-0.0133093236292	-0.0392537433428
-0.00428659907493	-0.0215444108242	-0.00275027490793	-0.00976855396853	-0.0124195827876	-0.0127368858544	0.00141367543392	-0.0207225835421	-0.0155116223538	-0.0182227992175	-0.0297256685401	-0.0355464838784
0.0527637516293	-0.0322706159099	-0.00624545625114	-0.00214349195488	-0.0133719757943	-0.0129678269868	0.0100996378034	-0.0164019561291	-0.00469259702893	-0.0230216682083	-0.0149153363721	-0.0464889601597
-0.00999590255988	-0.0256924390101	-0.00348053628066	-0.0210418453283	-0.013717346919	-0.0111356260382	-0.0108428537688	-0.0375010405662	-0.0111937507724	-0.0199617954352	-0.0248989989148	-0.0333207499466
-0.0451450725921	-0.0277660205046	-0.00570584654308	-0.0150581315432	-0.00985306715676	-0.0138074997852	-0.0257171684892	-0.0429074830566	-0.0179497849685	-0.0300757746465	-0.017119331002	-0.0507088973043
-0.0374952513351	-0.0411318174507	-0.00262289210729	-0.0367561846586	-0.00847709521554	-0.0115168078201	-0.0194983711128	-0.0282133539269	-0.0243057720885	-0.0223882689659	-0.0439541859142	-0.0395461399855
-0.0460041595488	-0.0227124356716	-0.0303436787751	-0.0423797582284	-0.014290676381	-0.00856930227036	-0.0290484976301	-0.0544151104432	-0.028833480294	-0.0374272287738	-0.0341475745497	-0.0560611415888
-0.0626120305585	-0.0417652700025	-0.0367594489042	-0.0306108747827	-0.0233505774058	-0.00999903118677	-0.0479993383322	-0.0368615899991	-0.0377207778903	-0.0332751309544	-0.0590382265288	-0.0486328278915
-0.0538189410333	-0.0331830228588	-0.0385356420872	-0.0370392162877	-0.0166218327628	-0.0239492486106	-0.0385130555396	-0.0526528735997	-0.0326114746861	-0.0379938066443	-0.0527908407613	-0.0450995178412
-0.0500779194356	-0.0306441386942	-0.0403653755814	-0.0143277433714	-0.00937299227425	-0.022025291683	-0.0517946615697	-0.0541252901386	-0.0377693609269	-0.0204314572973	-0.058427365711	-0.0401091225222
-0.0671468037778	-0.044867737857	-0.0250477486506	-0.0739670804079	-0.00453149745091	-0.015332048953	-0.0370197673974	-0.0240812699306	-0.0232591726562	-0.0255734070555	-0.0374164678491	-0.0585956068793
-0.0580032068109	-0.0311776303213	-0.0373643983639	-0.0296957605375	0.000968938446	-0.0141518747835	-0.0538487253171	-0.0783123732023	-0.0410499395585	-0.03342838524	-0.0810814077964	-0.0511701965518
-0.0257503830433	-0.0546994646613	-0.0268063576811	-0.0941237378493	-0.01731956128	-0.00812323218465	-0.0513774572241	-0.030277627133	-0.0183193137248	-0.00963945032989	-0.036482103862	-0.0254201741968
-0.0644280073649	-0.023872547099	-0.0382822640783	-0.0173592315948	-0.00454341637836	-0.0248343413358	-0.0264584272805	-0.0313899608893	-0.026271303065	-0.0271541592575	-0.0382954747329	-0.0395208446803
-0.0393099928652	-0.0389477558836	-0.0201855194746	-0.0201784952738	-0.0245397572281	-0.00537777392246	-0.0746404106922	-0.0753980632385	-0.0376414698868	-0.033657446198	-0.0506919210595	-0.0474771311234
-0.0242698597284	-0.0633618407155	-0.0179807957024	-0.0398526390137	-0.00975106889068	-0.0173653136889	-0.0281921768806	-0.0255777348091	-0.00696091672009	-0.0304248763348	-0.0119886100651	-0.04956207632
-0.0542888355817	-0.0260277055109	-0.0945389599736	-0.0251989310107	-0.0135331801896	0.00215088650695	-0.0354751757681	-0.0519131218696	-0.0261510256826	-0.0451604302164	-0.034069831476	-0.0869956109691
-0.0316324513489	-0.0571931598733	-0.0305944861039	-0.0402356736585	-0.0152871983207	-0.00718261348921	-0.0806508366514	-0.0537304022545	-0.026280730221	-0.0211532061744	-0.041960761836	-0.0330536319582
-0.0434807499111	-0.0666375038615	-0.0721590781009	-0.0246115904278	-0.0175508403911	-0.0103159831592	-0.0221150141869	-0.0366232048708	-0.0217704453107	-0.0431198336194	-0.0402306508721	-0.0575820820705
-0.0310215090553	-0.0514409084855	-0.0142997915877	-0.0408607545953	-0.0241577253069	-0.0170703785086	-0.0566905427523	-0.0475577394731	-0.039845257995	-0.025649322722	-0.0476642403669	-0.0481840509887
-0.0319343009146	-0.0528928774218	-0.0365272903907	-0.0397948349073	-0.0123083914393	-0.0209925713305	-0.0623309283279	-0.0401666430889	-0.029391093327	-0.0334882791323	-0.0512803624048	-0.0454037612439
-0.0424857785397	-0.0618454713414	-0.0318691682556	-0.0375125948233	-0.00652211127802	-0.0137837151658	-0.0359165189652	-0.0458127639081	-0.0327396448673	-0.030576014509	-0.0424151637686	-0.0449667343704
-0.0220106015947	-0.0454251117315	-0.0426092435555	-0.0322310656957	-0.0153355323339	-0.0126234486491	-0.0546980164009	-0.0304127802707	-0.0278966485762	-0.0253284261897	-0.0561295936496	-0.0348813605223
-0.0400882138187	-0.0350737345587	-0.0359990749364	-0.00309649451041	-0.0184705229988	-0.013153074525	-0.0369733603598	-0.015713584776	-0.0256271373237	-0.0148426108061	-0.0373629439689	-0.0251942541832
-0.0270121002571	-0.0427378927806	-0.0156424418847	-0.00613493756297	-0.0117136396944	-0.0119196427394	-0.0455485934384	-0.0278453925121	-0.0227459693463	-0.0180690245211	-0.0268505739878	-0.0229744179847
-0.0253247244916	-0.00754344959507	-0.0231919591193	-0.00250602337472	-0.0145308692755	-0.0134501239187	-0.0269851397773	-0.0126344004355	-0.0178576113143	-0.00746717690279	-0.0282765363161	-0.0117776472034
-0.0317586546196	0.0563991521474	-0.000828338291593	-0.0080856568461	-0.00961935292167	-0.0148240584056	-0.0182724264178	0.00336373178492	-0.0234935048323	-0.0067410895256	-0.0336320729327	-0.00938138561896
-0.0237681602246	-0.00371525747943	-0.00785065288086	-0.00230925315274	-0.0119898040752	-0.0132120567322	-0.0191492867279	-0.00129446677888	-0.0211112722578	-0.0119472089797	-0.0350561764593	-0.00897484195198
-0.0213685374003	-0.0114706649501	0.00098086478812	-0.000421610858954	-0.0139807984991	-0.0193918677556	-0.0134952554283	-0.00663894692786	-0.012128638552	-0.0117921449747	-0.0278956562176	-0.0117400990892
-0.0240806502085	-0.0126830342853	-0.00379818866627	0.00836500505122	-0.0124252737892	-0.0121250945502	-0.00729359350484	-0.000955605386727	-0.0212679371011	-0.0234891962547	-0.0367646316087	-0.0215316361929
-0.00635642395784	-0.00395809035895	-0.0134988592433	0.00571639844029	-0.0118064509523	-0.0143786531037	-0.0125542881042	-0.00923328021546	-0.026773295833	-0.0354997575541	-0.0356986292238	-0.0570043218777
0.00940261603442	-0.0130186325547	-0.013849313943	-0.00314492332614	-0.0121162190848	-0.00489939721904	-0.0131134373399	-0.00201179681513	-0.0283755220465	-0.0436260516008	-0.039004195034	-0.0619141896966
0.00878758112748	-0.0353054159868	-0.0140014802527	-0.00641951341299	-0.0116928167498	-0.0120141580575	-0.0143244600917	-0.00208247308794	-0.0271500380199	-0.0460776516506	-0.0418757500729	-0.0713253843771
-0.00455054188334	-0.0324380476479	-0.014994986637	-0.00542927866292	-0.012731667647	-0.0153662329319	-0.0197486318159	-0.0167577644033	-0.0252469599203	-0.0321405816342	-0.0384073883802	-0.0611397522747
-0.016816298485	-0.0226543732093	-0.0160570359665	-0.0124220366415	-0.0111379833019	-0.0071526028029	-0.0152581577578	-0.0322665753749	-0.0197352994145	-0.0195664704176	-0.0463149946959	-0.0390829048749
-0.0228756425786	-0.01886746147	-0.0150517630362	-0.0307961183735	-0.0111083788902	-0.00683723359448	-0.0160600313441	-0.00649875311568	-0.0268897817003	-0.0214006817281	-0.0368735023426	-0.0314859449347
-0.0280614837462	-0.00934848941329	-0.0152364646751	-0.0205645552573	-0.015718736425	-0.0121403948996	-0.0164701409669	-0.00377288307745	-0.027627778661	-0.0200531082444	-0.048271500353	-0.0328558409837
-0.0245417944934	-0.01392131281	-0.0152645493637	-0.0141983970182	-0.0116798520318	-0.0117218626127	-0.0114891257911	-0.0288221814636	-0.0281122453268	-0.0185573561579	-0.0461991612989	-0.0342139577925
-0.0261494200852	-0.0116075260432	-0.0149295037879	-0.017015454239	-0.0102814064201	-0.0128191061299	-0.018592772182	-0.0229227199764	-0.0312303333442	-0.0204602845192	-0.0455513563032	-0.0389649252207
