CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
0.09916086007	0.091807385908	0.078499053418	0.087727158702	0.0478604217566	0.0501651812115	0.108552560225	0.114616356377	0.100021704352	0.114392157001	0.170366729718	0.176391180327
0.100874628654	0.0944977465311	0.0815239300061	0.0880065796355	0.0476484701832	0.0501147566073	0.107838116356	0.113579011904	0.0992558557153	0.113541161914	0.170293414934	0.188944148217
0.103001191998	0.0856206736716	0.0820117610036	0.0865186822705	0.0474220314386	0.0496430518164	0.111335867713	0.104968945957	0.103362930402	0.117903797505	0.180786422578	0.184183635593
0.0961478641188	0.0989361056205	0.0793193639635	0.08559509669	0.0493507082852	0.0477629310962	0.108787569466	0.110335402728	0.100479733803	0.115799415233	0.181214544511	0.200927075186
0.0922596003529	0.0948738090376	0.0795345521181	0.0857492418099	0.0480925326419	0.0497351305608	0.108220852628	0.104646317729	0.103563119144	0.118930682374	0.169933378286	0.200260771845
0.0945425403843	0.0820460360862	0.0798457750352	0.0857804402276	0.048132015454	0.0500555211916	0.110469737066	0.103170886926	0.107514857891	0.111770292459	0.170400554088	0.190291207136
0.0955348895074	0.0743506464715	0.080145123579	0.0837067081199	0.0446496953681	0.0495194508468	0.107131681793	0.106879224506	0.110186725658	0.1213597759	0.178939250085	0.192187152104
0.0945049651879	0.0761098423627	0.0802443078777	0.0846051249409	0.0449022468055	0.0492128404561	0.109748977678	0.103859477262	0.111570236865	0.11140025653	0.170446692487	0.194076491885
0.104672064858	0.075452457029	0.0806795508173	0.0839539667498	0.0468075451507	0.048374779387	0.103772941158	0.102921320823	0.100491648934	0.114871907471	0.179892934579	0.193455505598
0.103774573147	0.075823668645	0.0789546383943	0.0829138926313	0.0457714689046	0.0492606346024	0.109736906623	0.104383115567	0.107876130401	0.113048183212	0.17635219395	0.203504650376
0.103305479999	0.0764159909261	0.0787278240406	0.0833291043281	0.0467047169883	0.0489245320361	0.102288953533	0.103987831067	0.111458392213	0.105993485765	0.177397437157	0.193013886204
0.0979353905978	0.0797225970719	0.0810358272722	0.0825400424261	0.0469949275297	0.0482290225323	0.103869239014	0.103986180123	0.110546341887	0.11259534529	0.186915631653	0.200210884078
0.0908213653607	0.0704086270267	0.0786936733443	0.0871127539038	0.0496510460833	0.0493620171457	0.107742565629	0.100226070857	0.107373314432	0.119844280539	0.179564458354	0.18532170834
0.0859191740233	0.0876166738187	0.0829859393076	0.0841319217692	0.0465660611342	0.0466666019273	0.101109216958	0.104177478231	0.109658761793	0.115205942013	0.190051075774	0.193020202172
0.0840048629178	0.0599810053238	0.0813012618153	0.0812866262498	0.0451239664839	0.0494982387535	0.103001367913	0.105116610168	0.102941540733	0.124058123389	0.185774202214	0.190917620721
0.0899982647668	0.0647988257338	0.0830246701266	0.0855720069093	0.0481059908741	0.0491955772859	0.110572621467	0.105531247353	0.107308051928	0.119775125212	0.183833239571	0.194900772974
0.0848711027765	0.0705800787478	0.0845817977217	0.082779222382	0.0441648399672	0.0451069750227	0.104790536281	0.104964429544	0.108513298026	0.123902396417	0.182266689497	0.200716668482
0.0978202771757	0.0457765730514	0.0848182493052	0.0887828789449	0.0433939264673	0.0575264711596	0.105559728839	0.135643361433	0.109871103099	0.106074033319	0.181185182909	0.179968601499
0.115497518747	0.0658159511806	0.0830001391068	0.0794013159572	0.051752723304	0.0372398637069	0.105202750642	0.0788109836916	0.110488432588	0.12043117056	0.1843366297	0.213988369284
0.0960408458938	0.0453282606257	0.0776566449893	0.130528645182	0.043673675173	0.0663845973663	0.0744755853951	0.152454793979	0.11513384322	0.141185222554	0.194856616748	0.175666536716
0.0988708062499	0.0941563015717	0.0869616588189	0.0337927839063	0.0352510004134	0.0913475818572	0.108908281125	0.111599441507	0.122481455503	0.108320009688	0.212996440495	0.186213694786
0.101761094677	0.0663695190811	0.0413378742619	0.162519548402	0.0462372392813	0.0543519976739	0.0911721002354	0.0701576493957	0.089799858444	0.0875763076857	0.152974418927	0.154499397115
0.0841102500979	0.0417035684495	0.0969939451614	0.0619501020649	0.0377955735929	0.0509436590152	0.124334897	0.18233632577	0.100020976372	0.13235106368	0.210470466224	0.198932992011
0.0434099083512	0.109753981903	0.0711445540755	0.247096834529	0.0505636222382	0.036211913513	0.129505813973	0.0481932424549	0.131173729588	0.0693269203049	0.206687708249	0.107540712405
0.0927659180875	0.0417832452739	0.0922475230438	0.0285287364943	0.0138575017837	0.138075332617	0.0485973761454	0.102732783951	0.0886980478471	0.202229433626	0.119040039157	0.294135445452
0.0599739579673	0.0592764102426	0.0292514637161	0.0301056612169	0.140073034703	0.0143065984028	0.150752506829	0.147257958606	0.187516588224	0.100075921156	0.283499117042	0.121273045447
0.041665597525	0.0910074382055	0.0284107821891	0.0953728935155	0.0355115599021	0.0521343933912	0.104023984266	0.0457876637768	0.0649539875153	0.137552018815	0.11005234694	0.210975496362
0.10889616322	0.043978808502	0.239796526783	0.0730427600462	0.0505762342585	0.0374196935769	0.0485172582123	0.126952673514	0.125522469503	0.100678546389	0.19265509737	0.219740087624
0.0426057809319	0.0839699350688	0.0615184595384	0.0986043428329	0.0542483695253	0.0479862473868	0.191041708827	0.125168620661	0.0895950897563	0.086979656004	0.15394093443	0.153732024725
0.0652527747948	0.102049818067	0.158446207881	0.0418841701219	0.0875849166498	0.0369279327487	0.0728839005808	0.0858052698817	0.108451024385	0.128586941357	0.189964687381	0.217293261762
0.0928850926927	0.100113528248	0.0337640000336	0.0875868014734	0.0635041060938	0.0419784634834	0.114873757474	0.105355511914	0.137918494053	0.119953728774	0.167692852181	0.210315749135
0.0444627046568	0.0955773106675	0.130806765167	0.078860765631	0.0396402508878	0.0536687283817	0.162272524754	0.071478075996	0.111252573995	0.11406638672	0.206286710539	0.190876268611
0.0642130831014	0.113565771184	0.0783686427972	0.0833588030405	0.0532526397631	0.0420801975474	0.0828751570883	0.0992873120325	0.0989731934292	0.119729900498	0.16335853943	0.191116544889
0.0461253594748	0.0987294089748	0.088296963591	0.0863138903942	0.0440940874279	0.0498057381306	0.138988491499	0.107811550742	0.118142792555	0.111754494623	0.189318201791	0.19837063345
0.0699204470655	0.0834037312933	0.0831965149082	0.0857347438979	0.0492678069222	0.0460732975731	0.108695003246	0.102962110029	0.108763712889	0.117834398248	0.194011212656	0.200646424763
0.0657487794778	0.0880962242272	0.0860514291176	0.0861462316488	0.0491626895006	0.0488276140122	0.107077783501	0.0997471065957	0.112374043294	0.11175692828	0.18455209723	0.184225291238
0.0599367527371	0.0832552632303	0.0803327214698	0.0812690555494	0.0463173160438	0.046680275725	0.103850124842	0.112704069255	0.112031197863	0.106890279192	0.193057591247	0.17568739116
0.0870461986443	0.0842732699922	0.0826152954984	0.0847037348471	0.0462982210092	0.0473910622676	0.109054432453	0.101708286872	0.114429725897	0.112197383742	0.185799820922	0.182231543937
0.0716342659701	0.0898602179983	0.08489591214	0.0823868835456	0.0477066005718	0.0489971335398	0.10205444244	0.100658722163	0.110674974195	0.111063532677	0.199987113704	0.181813643177
0.0788605187395	0.0983880464536	0.082227407687	0.081386825696	0.0466187031037	0.0483603329278	0.102293072124	0.105818556612	0.111212118325	0.104781407074	0.189042082801	0.17653941447
0.0729595339143	0.102788373305	0.0832135723526	0.0795938630779	0.0474313493835	0.0470261600524	0.100257639734	0.101713639027	0.115843271706	0.117948791502	0.193507015973	0.186673787185
0.0728175796183	0.104547931695	0.0811992687671	0.0821529048942	0.0461428654337	0.0472222365797	0.10595803395	0.102668842336	0.109152195084	0.107404389161	0.194720748563	0.181262330689
0.0752826988199	0.104357023555	0.0834098580331	0.0807000937751	0.0471409833064	0.0467898598526	0.102311036403	0.10351532203	0.107425849482	0.108887990605	0.183110447906	0.18340516964
0.0734258603573	0.0951711830895	0.082069901734	0.0815062270963	0.0466758759514	0.0466248009735	0.105005872911	0.105632379693	0.11270104483	0.107165803019	0.18848851767	0.180205000831
0.0728541690794	0.0965540164474	0.0825578970052	0.0803687332261	0.0485328126441	0.0464685823716	0.108105428245	0.108723418622	0.10734909487	0.102677314049	0.18238733395	0.173804414078
0.0817481274174	0.0926442978756	0.0847234971789	0.0809110842645	0.0472148994896	0.0462668513075	0.104322202681	0.112665180454	0.10809119485	0.108141851113	0.179637049675	0.181841975856
0.0932834113062	0.0930097268129	0.0849397095237	0.080995206394	0.048213948988	0.0459650566509	0.110679942065	0.10678934702	0.105667502759	0.107995259435	0.189892389374	0.170552388153
0.0958050642077	0.0966615256197	0.0848790178437	0.0798413082462	0.0502935340499	0.0473868414283	0.108985939547	0.107802372314	0.1086324133	0.103704170076	0.194253731782	0.166987804761
0.0847263864799	0.103108008826	0.0857420042016	0.0797579464515	0.0470879452411	0.0480843884619	0.108696061023	0.109334042486	0.105347745369	0.105491593135	0.180835085485	0.168996918217
0.0923032749573	0.100884466067	0.085457160815	0.0819082582536	0.0471325824579	0.046037817649	0.118726065284	0.108390838566	0.101705863069	0.106157364409	0.197843882696	0.178712094281
