59	9	asc
0.6976	0.7309	0.1827	0.182	0.3618	0.2906	0.2872	0.0791	0.075
0.1185	0.0867	0.0037	0.0037	0.0384	0.024	0.0223	0.0025	0.0022
0.1648	0.1369	0.0172	0.0172	0.0407	0.0473	0.0477	0.0106	0.0109
0.6671	0.6054	0.1327	0.1306	0.3633	0.2029	0.2052	0.0375	0.0381
0.3885	0.2215	0.0396	0.0393	0.0896	0.082	0.0804	0.0186	0.0174
0.7601	0.7127	0.1644	0.1626	0.3469	0.3291	0.3342	0.0425	0.0445
0.7604	0.7676	0.3256	0.3239	0.6204	0.4659	0.4615	0.1302	0.1475
0.374	0.2682	0.0798	0.0794	0.1688	0.1339	0.1321	0.0481	0.0475
0.2422	0.3327	0.0594	0.0591	0.1433	0.0927	0.0905	0.0556	0.0492
0.1843	0.1944	0.023	0.0228	0.0881	0.0568	0.0556	0.0179	0.0159
0.682	0.5722	0.1154	0.1151	0.2423	0.2785	0.2748	0.068	0.0704
0.3711	0.2481	0.0406	0.04	0.0962	0.0936	0.0951	0.0165	0.0176
0.4093	0.4813	0.0956	0.0953	0.2613	0.1971	0.1948	0.0971	0.0896
0.5577	0.5336	0.0939	0.0935	0.2368	0.2509	0.2481	0.0614	0.0637
0.7348	0.6983	0.1294	0.1293	0.3022	0.342	0.3402	0.0856	0.0901
0.7635	0.5779	0.1184	0.1172	0.35	0.2374	0.2341	0.059	0.0562
0.342	0.3291	0.0825	0.0817	0.1687	0.1326	0.1277	0.0635	0.0543
0.1962	0.1149	0.0118	0.0117	0.0292	0.0284	0.027	0.0083	0.007
0.4478	0.3616	0.0507	0.0506	0.1104	0.1395	0.1364	0.036	0.0354
0.7344	0.596	0.1019	0.1015	0.2447	0.2973	0.2926	0.0811	0.0823
0.6771	0.6001	0.2233	0.221	0.3727	0.2886	0.2799	0.136	0.1176
0.4436	0.1613	0.0204	0.0203	0.0542	0.0579	0.0555	0.011	0.0108
0.6025	0.3057	0.0509	0.0505	0.1116	0.1144	0.1131	0.0198	0.0206
0.3095	0.1783	0.0075	0.0075	0.0222	0.0714	0.0724	0.0061	0.0062
0.5319	0.4016	0.0281	0.0279	0.1587	0.1005	0.0977	0.0146	0.0144
0.8393	0.798	0.1705	0.1702	0.3995	0.4402	0.4393	0.1192	0.1244
0.4128	0.4243	0.1656	0.1649	0.1429	0.1501	0.152	0.032	0.0339
0.4528	0.3972	0.1084	0.1076	0.1355	0.1278	0.1294	0.023	0.0247
0.6619	0.5448	0.0282	0.0282	0.3147	0.1558	0.1558	0.0204	0.0219
0.4603	0.2756	0.021	0.0209	0.0135	0.0661	0.0686	0.0032	0.0035
0.372	0.3314	0.0118	0.0118	0.141	0.065	0.0629	0.0127	0.0117
0.2483	0.1955	0.0327	0.0326	0.0625	0.0604	0.0603	0.0106	0.011
0.4786	0.4105	0.0535	0.0535	0.1565	0.1476	0.1421	0.0459	0.0414
0.6569	0.5522	0.1576	0.157	0.3341	0.2796	0.2736	0.0854	0.0808
0.3406	0.4013	0.0331	0.0328	0.1072	0.0986	0.0994	0.0154	0.0166
0.39	0.5168	0.1176	0.1173	0.3402	0.1682	0.1656	0.1208	0.1091
0.4674	0.4501	0.086	0.0856	0.1998	0.1557	0.156	0.0396	0.04
0.4319	0.5377	0.1417	0.141	0.2978	0.2274	0.2256	0.0517	0.0641
0.2117	0.1342	0.0377	0.0375	0.0597	0.0496	0.049	0.0116	0.0123
0.0518	0.0544	0.0047	0.0047	0.0153	0.0105	0.0103	0.0029	0.0026
0.2261	0.1869	0.0111	0.0111	0.059	0.0363	0.035	0.0071	0.0064
0.623	0.6414	0.1836	0.1827	0.3902	0.3022	0.2996	0.0733	0.087
0.086	0.1225	0.0101	0.01	0.0346	0.0233	0.0225	0.0109	0.0094
0.0435	0.0617	0.0059	0.0059	0.0188	0.0123	0.0119	0.006	0.0052
0.3955	0.2234	0.0223	0.0221	0.0472	0.061	0.0616	0.0096	0.0096
0.0457	0.0278	0.0011	0.0011	0.0067	0.0067	0.0066	0.0011	0.001
0.1157	0.0631	0.0079	0.0078	0.0116	0.0179	0.0181	0.002	0.002
0.2218	0.286	0.0199	0.0197	0.0798	0.0642	0.0658	0.0118	0.0114
0.7007	0.6542	0.1502	0.149	0.3545	0.3065	0.3085	0.0622	0.0644
0.481	0.1735	0.0223	0.0222	0.0317	0.0351	0.0339	0.0037	0.0034
0.0646	0.0599	0.0049	0.0047	0.0183	0.01	0.0096	0.0029	0.0026
0.0211	0.0251	0.0019	0.0019	0.0047	0.0038	0.0037	0.0014	0.0012
0.8011	0.76	0.188	0.187	0.5101	0.3514	0.3542	0.0525	0.0577
0.5427	0.422	0.043	0.0426	0.1924	0.108	0.106	0.0153	0.0149
0.5593	0.3965	0.0418	0.0416	0.1651	0.113	0.1087	0.0122	0.0112
0.3695	0.4718	0.1149	0.1145	0.1584	0.1727	0.1723	0.1081	0.0993
0.1905	0.1815	0.0091	0.009	0.0138	0.0359	0.0354	0.0092	0.0083
0.4123	0.327	0.0217	0.0216	0.1248	0.0763	0.0743	0.0129	0.0127
0.0559	0.0611	0.0028	0.0028	0.0387	0.0218	0.0219	0.0072	0.0067
