FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Centipede_99_H1hesc_protection_mean	Centipede_99_H1hesc_protection_median	Centipede_99_H1hesc_protection_std	Centipede_99_GM12878_protection_mean	Centipede_99_GM12878_protection_median	Centipede_99_GM12878_protection_std	Centipede_99_protection_ks_stat	Centipede_99_protection_ks_pvalue	Centipede_99_H1hesc_tc_mean	Centipede_99_H1hesc_tc_median	Centipede_99_H1hesc_tc_std	Centipede_99_GM12878_tc_mean	Centipede_99_GM12878_tc_median	Centipede_99_GM12878_tc_std	Centipede_99_tc_ks_stat	Centipede_99_tc_ks_pvalue	Centipede_99_H1hesc_fos_mean	Centipede_99_H1hesc_fos_median	Centipede_99_H1hesc_fos_std	Centipede_99_GM12878_fos_mean	Centipede_99_GM12878_fos_median	Centipede_99_GM12878_fos_std	Centipede_99_fos_ks_stat	Centipede_99_fos_ks_pvalue	Centipede_99_H1hesc_flr_mean	Centipede_99_H1hesc_flr_median	Centipede_99_H1hesc_flr_std	Centipede_99_GM12878_flr_mean	Centipede_99_GM12878_flr_median	Centipede_99_GM12878_flr_std	Centipede_99_flr_ks_stat	Centipede_99_flr_ks_pvalue
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.0255795121791	0.0228052753718	0.0105985553755	0.0273962136649	0.0241100900877	0.0118863878252	0.0732135971028	-300.0	0.584495830198	0.586857338584	0.0411356948045	0.435982572134	0.441112490716	0.0307450493282	-0.102874050916	-300.0	0.459295368161	0.455023412625	0.0371998911948	0.466512204929	0.457722955117	0.0518319885583	0.0105708180712	-58.4112408123	0.331500469973	0.330863928744	0.0380599139527	0.328499626083	0.327157034959	0.0264989958001	-0.0244768988643	-300.0
HLTF	-0.5141725	8.3729281667	7.8587556667	0.0581187018532	0.048598517859	0.0276927304922	0.0646544496418	0.0545929407271	0.0306945036149	0.0931720457553	-300.0	0.596956542643	0.601265519189	0.0461339628528	0.45194285452	0.460724449566	0.0346751558984	-0.0970628157893	-300.0	0.482049028992	0.478999795924	0.0394150844214	0.485595252496	0.483869721177	0.0536635282078	0.0167891189606	-10.2902508148	0.310489569319	0.310203727809	0.0264727330721	0.307087421855	0.306579653546	0.0181313860994	-0.071894453166	-300.0
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.0126885022217	0.00904332036817	0.0113424078885	0.00982705047172	0.00617364577586	0.00915461630152	-0.162781869588	-300.0	0.516978189154	0.52308853486	0.0775439212911	0.383792960894	0.402382784577	0.0390085223517	-0.0247567632654	-76.403357733	0.628408188983	0.626544146714	0.0377888084844	0.621483399995	0.621645638246	0.0308562427772	-0.0280482212977	-8.3094223589	0.30368125219	0.303412062974	0.0202726470253	0.300896533736	0.300203973716	0.0144461213738	-0.0946491721192	-138.852316559
MAFB	-0.3975071222	5.0393535	4.6418463778	0.0112648588203	0.00911186579737	0.00829958468006	0.0132213713307	0.0108894217705	0.00958401708206	0.0538723232969	-300.0	0.578140177754	0.580622422261	0.0606216343846	0.43793828742	0.449655504242	0.03891956783	-0.0908584208901	-228.039811422	0.495165169692	0.491973915812	0.0484002469892	0.48494769914	0.484979320643	0.0380438952989	-0.0287404416618	-13.9879849545	0.324596405407	0.324954067816	0.0284967699474	0.321146047965	0.321778918861	0.0199893318472	-0.0645444758853	-202.628544037
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.0235645598134	0.0205832557824	0.01167280004	0.0249961375094	0.0214129740866	0.0131620720179	0.159113174962	-257.413658669	0.588975370208	0.592510820029	0.0467146048115	0.43949151014	0.446532028639	0.0333885759427	-0.0977368354814	-300.0	0.504789510207	0.502204173824	0.0356417676044	0.505619402581	0.503106887463	0.0513696188169	0.0435070640434	-8.40154597047	0.34094207444	0.3398942552	0.0215286817548	0.342284278575	0.342381250124	0.034097336633	0.0347610243762	-105.521031793
GFI1B	-0.3699532556	5.525732	5.1557787444	0.0149339018725	0.0124353398538	0.0085739394899	0.0123879266744	0.00970419319502	0.00699989263736	-0.148815922711	-300.0	0.364518964232	0.380194734239	0.0447255516993	0.480729819527	0.488432129906	0.0688072715487	0.0455279254443	-149.128220728	0.463294162508	0.460408635936	0.0530329628909	0.457613387765	0.457802549954	0.0349112752851	-0.00336849973946	-11.6963884873	0.349964984519	0.349059436478	0.0281133595862	0.343518599969	0.344536157975	0.0176273985362	-0.167040818304	-300.0
INSM1	-0.3575675111	6.7003285	6.3427609889	0.0202722579842	0.0172869701134	0.0116869203634	0.0225246802807	0.0190878945389	0.0132072256836	0.111582372564	-300.0	0.589878464175	0.593141227765	0.059080454375	0.442728856664	0.453533054375	0.0338357146473	-0.0914561531278	-300.0	0.49535843056	0.491138820883	0.0386027622241	0.495542482668	0.493488986821	0.0507648005016	0.049223585636	-5.92613539985	0.297189233944	0.296975550179	0.0245707030051	0.295133135151	0.294562304661	0.0201670268442	-0.00284477147959	-250.807801496
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.0595179409435	0.0524846454086	0.0179575117571	0.0651898650151	0.0573723748834	0.0202670233323	0.051875478831	-300.0	0.580326655109	0.58557373234	0.0464142792882	0.445773342468	0.455097523525	0.0367408849744	-0.0745395857203	-300.0	0.49031329056	0.490178714586	0.0321411127373	0.491199541594	0.492199230594	0.0391846391272	0.0417790814184	-7.13528501866	0.318984111919	0.318708095911	0.0213571952329	0.316381592902	0.316021516143	0.0152369811384	-0.0525819626556	-300.0
MECOM	-0.3505778778	2.913285	2.5627071222	0.00863592764675	0.00653401659612	0.00835150134992	0.0114580424303	0.00863131465691	0.00976565914238	0.00144201536379	-300.0	0.359586207709	0.378399870396	0.0441986809278	0.469523355798	0.479184802194	0.0713695947124	0.00583832107252	-70.5024672771	0.460237043541	0.460613495636	0.0414620480166	0.461002359658	0.461123397711	0.0474114532397	0.0303161600775	-2.63907173703	0.2993355868	0.298509464854	0.0199655140242	0.297090118638	0.296416964493	0.0192428850271	-0.0707236302143	-164.192748629
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.0152744160405	0.0120906731429	0.0107796905097	0.0117949116501	0.00964984808347	0.00851849186716	-0.00875558929768	-300.0	0.360423891565	0.378974811499	0.0355368643979	0.470499661571	0.476782291052	0.0702972311533	0.0167123074859	-153.548801751	0.57191489766	0.572575430624	0.0423884694277	0.566546688435	0.567251073373	0.0355662123025	-0.00048287755489	-14.5686417138	0.313876465261	0.313709879912	0.0179538920261	0.311033868326	0.310975307181	0.0145679487144	-0.118952459902	-300.0
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.0336164353045	0.0230265849063	0.031510455903	0.0422198425482	0.0300551734793	0.0378946271199	0.0160033451615	-92.2888173817	0.264247792669	0.27167223275	0.0411311840342	0.345792394685	0.349624784558	0.0514036739209	0.218286307545	-36.024686821	0.454368374735	0.452112470934	0.0534791800985	0.460268401477	0.456429572109	0.0739191689384	0.0185669645452	-1.0836171249	0.306784219416	0.307816008152	0.0388484723647	0.304416695159	0.304738001345	0.0235746175126	-0.00281662237499	-14.0934823463
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.0597112100714	0.0527540898597	0.0181820743074	0.0652169629681	0.0574901038908	0.0204167563863	0.0640390813363	-300.0	0.577531915712	0.58281395977	0.0496512498569	0.442628560463	0.452831631507	0.0369870422995	-0.0773207749894	-300.0	0.488183897384	0.488240096727	0.0320046536584	0.48876890676	0.489594762408	0.0389065064651	0.0488461388734	-6.12393294441	0.306643218801	0.306544680572	0.0222399346241	0.304060654503	0.303948792822	0.0155226299855	-0.0465659867064	-300.0
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.0118421683805	0.00934680017682	0.00878995654558	0.00844445080265	0.00670388560657	0.0074520017926	-0.104000224938	-300.0	0.519472693955	0.525717989563	0.0823278192418	0.396440641499	0.413756921658	0.0395279869658	-0.0230499267179	-108.915092642	0.395946993426	0.395470220415	0.0367469443622	0.392000090129	0.392799349695	0.029280356297	-0.00278475665829	-9.52529821568	0.270957480246	0.270333568769	0.0217244587927	0.265716108021	0.266627969062	0.0170966607772	-0.127993802795	-282.952153124
CTCF	-0.2180552611	8.924475	8.7064197389	0.00686132267291	0.00577813633215	0.00464151042674	0.00782595230596	0.00675455769221	0.00542838818844	0.120069868612	-300.0	0.571614371766	0.575420366093	0.0516115505757	0.434186414897	0.443408808071	0.0352689838639	-0.0783367837439	-300.0	0.485368355436	0.484749541948	0.0282079377848	0.487130152437	0.486944884352	0.0365633610404	0.0455358526098	-17.0480731081	0.329102892547	0.328516951142	0.0259004822835	0.325932037785	0.32607381551	0.018587732647	-0.0472925438833	-300.0
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.0407561239906	0.0339701887523	0.0231430314481	0.0338878847053	0.0275204381062	0.0189247633369	-0.071303365473	-300.0	0.512631982683	0.517922454711	0.0672490841556	0.385540854948	0.399006536187	0.0385096114322	-0.0242552191365	-153.018963048	0.489026135959	0.489184111204	0.0342178301218	0.492588197694	0.491249071702	0.0433982700405	0.0103770878717	-6.29022728569	0.308424169659	0.308193613957	0.0282314016202	0.306368490903	0.306089816713	0.0184195017326	-0.036589116411	-124.556443801
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.0173983497743	0.0141774358777	0.0096460361949	0.0137458174219	0.0113251448911	0.00758231515479	-0.0304437468908	-300.0	0.56982820726	0.575756535621	0.04931931571	0.438018379762	0.446308859601	0.0438916929281	-0.079917007417	-146.22508081	0.409403036944	0.408789113292	0.0447956349141	0.399692275892	0.401228977745	0.0375824701649	-0.0420894996476	-24.2361978507	0.262143047239	0.261809613601	0.0168399878877	0.262192223848	0.262900642171	0.0193096558043	0.0597304964558	-57.0985647337
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.0146883826449	0.0118859677817	0.00995081803077	0.0115519573949	0.00956435582216	0.00834965404579	-0.0416126832835	-300.0	0.516352222691	0.522419100563	0.0660491015774	0.39024957228	0.403872214574	0.0445300123553	-0.0261165617495	-191.604028037	0.49055422057	0.489042411812	0.0362996000925	0.486508266934	0.485549502018	0.025818511319	-0.00954386618173	-15.2783506429	0.290293040302	0.290538021046	0.0266799237371	0.288394588986	0.28852645385	0.0167529168696	-0.0328417175229	-181.905280674
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.0180137819495	0.0147297382878	0.0102058410116	0.0146882966389	0.0118346575009	0.00826858181812	-0.0837299810596	-300.0	0.288451600496	0.308886884463	0.0424814496143	0.372190025274	0.380264420036	0.0750765512674	0.275449853111	-28.9195572842	0.418703275933	0.420275030129	0.0290151693864	0.421603849827	0.420993543942	0.0369955536644	0.0339431163743	-1.57926761064	0.295833461198	0.296167657224	0.024806644589	0.294618221813	0.29437484671	0.0153194492858	-0.0329296555429	-61.6751207029
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.0146995726968	0.0120860938431	0.0073136386517	0.0171889522379	0.0141763930632	0.00860910853407	0.0147777448358	-300.0	0.550396715272	0.55677075965	0.0581025300308	0.423038447603	0.433575079898	0.0418754011407	-0.0346821939167	-279.637454822	0.477269778343	0.477157058623	0.0331819158499	0.482322389123	0.480803573914	0.0385912011202	0.00499334255361	-14.2367243819	0.279541993029	0.279588279746	0.0188746561914	0.281050975515	0.281395524857	0.0252575808667	0.0179701314402	-125.334704854
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.0723696737685	0.0477586737118	0.0425225039177	0.0587035182288	0.0405970157262	0.0350217892417	-0.273098452488	-300.0	0.53875521796	0.543280140069	0.0801028132347	0.396253337873	0.414516801161	0.0336506181834	-0.0430349344089	-38.7275744129	0.399062095538	0.399027178236	0.0439976313089	0.396937327082	0.395798680698	0.0220676515638	-0.030915561307	-3.90005613442	0.3345717072	0.334256685553	0.0188664860887	0.336850296832	0.335789528288	0.0210129527926	0.0266446145286	-16.8202503215
USF1	-0.1057473167	7.4895785833	7.3838312667	0.0157419998654	0.0130280173934	0.0093666866909	0.0133889952845	0.0107282550223	0.00780056924625	-0.0859808454824	-300.0	0.299638980543	0.306827489492	0.0411969962935	0.390602483155	0.390680047819	0.0573579928059	0.189716591574	-142.615283408	0.423711705214	0.420271940237	0.0435230557003	0.431289317036	0.426200569924	0.0562918459352	0.0153184049573	-7.26573099797	0.336875337402	0.336089094068	0.0404722091669	0.335298201424	0.3342691183	0.0236662099946	-0.0100190118644	-105.979995747
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.00767977894338	0.00656601259899	0.00494769463047	0.00846538735709	0.00725726724785	0.00583367857697	0.158201313698	-300.0	0.590870393913	0.595124067404	0.0506930365679	0.444947060724	0.453140722458	0.0354269101544	-0.077605583899	-300.0	0.56062760374	0.558714713476	0.0335928198783	0.561294552197	0.559993851186	0.0450097775044	0.0528182281654	-9.63779988692	0.318323769546	0.318013488499	0.021307969688	0.32055635128	0.319971073331	0.0302151431043	0.018536810917	-271.488303758
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.0111743958644	0.00920704634211	0.00963672873273	0.00882743556134	0.00749462772615	0.00768925694826	-0.0119633898373	-300.0	0.256476075638	0.272766008252	0.0439000737353	0.316943929536	0.322114661334	0.0666361668063	0.414213794447	-20.6788718374	0.61482998825	0.617490235915	0.034007726204	0.62072812394	0.621479436369	0.0427989672043	0.000947154084431	-7.01086357072	0.285118512465	0.285653836366	0.0179899350873	0.283780286975	0.284079921603	0.0153228750143	-0.0235479001871	-137.848932191
ZNF143	-0.0648688222	6.154257	6.0893881778	0.0520697113066	0.045568200802	0.0218787285236	0.0452815691589	0.0388640460116	0.018753580324	-0.07188594308	-300.0	0.554410771029	0.559989031058	0.0679547336984	0.418740766144	0.432764985064	0.0426776142304	-0.0621470655122	-137.74023769	0.479235461289	0.480163433416	0.033453701095	0.480495248109	0.480949257868	0.0378342096465	0.0529083600833	-1.31621665295	0.314469684228	0.314534090255	0.0181557739963	0.31567008261	0.31611019922	0.0221200334039	0.0372395107181	-37.9576911343
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.0182431671314	0.0148557728917	0.00976551352235	0.013918805305	0.0117888314336	0.00722416097231	-0.0821915946967	-300.0	0.351368120185	0.361087708329	0.0454341451013	0.455263547207	0.462441383582	0.0598832281248	0.0140716659911	-84.8252746122	0.545462703928	0.544557762833	0.0481065930826	0.530309469451	0.532027032794	0.0370354568807	-0.103229466041	-38.7039138416	0.287485036011	0.286513148196	0.0166057150332	0.284656551675	0.285034912516	0.0151285876098	-0.0322284423173	-174.911509578
