FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Cuellar_95_H1hesc_protection_mean	Cuellar_95_H1hesc_protection_median	Cuellar_95_H1hesc_protection_std	Cuellar_95_GM12878_protection_mean	Cuellar_95_GM12878_protection_median	Cuellar_95_GM12878_protection_std	Cuellar_95_protection_ks_stat	Cuellar_95_protection_ks_pvalue	Cuellar_95_H1hesc_tc_mean	Cuellar_95_H1hesc_tc_median	Cuellar_95_H1hesc_tc_std	Cuellar_95_GM12878_tc_mean	Cuellar_95_GM12878_tc_median	Cuellar_95_GM12878_tc_std	Cuellar_95_tc_ks_stat	Cuellar_95_tc_ks_pvalue	Cuellar_95_H1hesc_fos_mean	Cuellar_95_H1hesc_fos_median	Cuellar_95_H1hesc_fos_std	Cuellar_95_GM12878_fos_mean	Cuellar_95_GM12878_fos_median	Cuellar_95_GM12878_fos_std	Cuellar_95_fos_ks_stat	Cuellar_95_fos_ks_pvalue	Cuellar_95_H1hesc_flr_mean	Cuellar_95_H1hesc_flr_median	Cuellar_95_H1hesc_flr_std	Cuellar_95_GM12878_flr_mean	Cuellar_95_GM12878_flr_median	Cuellar_95_GM12878_flr_std	Cuellar_95_flr_ks_stat	Cuellar_95_flr_ks_pvalue
ZNF354C	-2.0658905111	4.5824435	2.5165529889	0.124727820874	0.10096665857	0.0865522848395	0.165369348751	0.125348349537	0.104000192945	0.0259785199165	-300.0	0.547161295489	0.552475233765	0.0378511829817	0.406798657785	0.412593686192	0.0241349445951	-0.0656127681737	-300.0	0.327653536773	0.319232065108	0.0486334405158	0.35327562344	0.328144882877	0.0977001210151	0.035041867749	-5.69267471366	0.304251190321	0.304502640354	0.041237478771	0.298491281938	0.296072057029	0.0257578322436	-0.165576784058	-83.2270860202
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.194720020564	0.179442761339	0.055987805989	0.13252749506	0.123819656316	0.0366085855871	-0.355378270349	-300.0	0.469895397321	0.477148414897	0.0359061758341	0.367521274712	0.373336330713	0.0284190593188	-0.0149003899034	-300.0	0.433270731963	0.403014887904	0.118913664609	0.385708335459	0.373203750097	0.0780129648381	-0.00285789099615	-2.64508401054	0.289579921706	0.287577133361	0.0429777713159	0.278518497421	0.277333658758	0.0397169287135	-0.131971503344	-16.2981390531
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.19620798499	0.187878475166	0.0714688644526	0.144157888224	0.136280686857	0.0529348008876	-0.210892648492	-300.0	0.58315346281	0.587791456422	0.031199006669	0.443667186201	0.448038141208	0.0216293004567	-0.0697567294592	-300.0	0.289699864918	0.259775829858	0.114951518217	0.251768765178	0.246564531858	0.037921657334	-0.0194791101465	-4.77319606286	0.320925878894	0.319058242393	0.0497451234518	0.311000933064	0.308674617095	0.0360364705016	-0.228738838055	-62.9344183739
E2F3	-0.9704539	7.6233014444	6.6528475444	0.164604168702	0.150597462098	0.0674922281245	0.212123473615	0.192620788036	0.0773997991802	0.148460978707	-300.0	0.560185296907	0.566126308566	0.0341325553572	0.42971869694	0.438134673051	0.0299281910508	-0.00842313583975	-300.0	0.379008948252	0.371741594921	0.0466552496274	0.397166730512	0.388070644665	0.0603182257006	0.0198022947745	-41.9478909825	0.364088777331	0.363396330303	0.050938571574	0.358550891514	0.356373184748	0.0309838984791	-0.0895702842537	-187.741286433
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.160089850545	0.140047981297	0.0849131224509	0.106720916206	0.0913215208161	0.0679858429578	-0.00886733863676	-300.0	0.551621429169	0.556149649104	0.0306436226392	0.428013681486	0.429857460492	0.0263757122932	-0.0205117021146	-300.0	0.318078854937	0.313069925875	0.0522781417744	0.341950961582	0.324856628632	0.0880121337314	0.0374009620826	-5.24516119666	0.301189469677	0.300827632	0.0303304054578	0.294687209448	0.295085290077	0.0301220513152	-0.0722408987781	-37.5972916624
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.154343229319	0.140451226065	0.0709828088597	0.206058919665	0.186319959976	0.0958865480297	0.0426291797754	-300.0	0.512725434572	0.515850330947	0.027067293264	0.408775398083	0.413596724716	0.0185861250123	-0.0224224236196	-300.0	0.228851055027	0.219672644427	0.0597545977289	0.245681380695	0.23086869634	0.0852442397702	0.0778936517147	-3.13207879159	0.335903088838	0.337310562431	0.0335206918973	0.338116162698	0.338632931656	0.042991985674	0.0492777341363	-2.29793640879
GABPA	-0.7648685556	8.661842	7.8969734444	0.159859377531	0.154626271868	0.0622517928841	0.236283887023	0.227178813839	0.0883330976242	0.0756675895042	-300.0	0.353354345551	0.361554214882	0.0374485004529	0.467162966089	0.473187309478	0.0410231411504	0.0740831504098	-300.0	0.345134017043	0.335930427955	0.0687490911427	0.310696299541	0.303996324102	0.0512878954339	-0.0683425537037	-48.0094094196	0.306786608815	0.305982678224	0.0491326237009	0.302547135018	0.301276219619	0.0370651243389	-0.0267474099713	-45.0874425555
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.1983844496	0.192546763789	0.0753668685778	0.264222664167	0.256768911595	0.0921661389351	0.184974303857	-300.0	0.614955363803	0.620837456186	0.0322110258547	0.465508392631	0.473772393638	0.0283544444423	-0.0186897347677	-300.0	0.372146372414	0.363892947116	0.061795187524	0.346512281704	0.340010414135	0.0462223866874	-0.0337088978339	-166.91444468	0.342186435943	0.341254196089	0.0494611734506	0.338250883847	0.336708844933	0.0348301118941	-0.0285698158932	-223.399644668
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.0911310914598	0.081023045068	0.0639952243091	0.140688078794	0.127679404854	0.076261241854	0.151862588488	-300.0	0.384074910605	0.388851477173	0.0214286691084	0.483183728	0.487025358828	0.0308127748406	0.00192866393198	-300.0	0.260914098307	0.23710797212	0.107633117899	0.222936278702	0.215780976626	0.046186964335	-0.0128068586075	-3.86866685474	0.32922370117	0.326913513348	0.0428041911536	0.320455087335	0.320683324975	0.0390904287434	-0.0862103815604	-16.4212304018
REST	-0.6212560778	8.5147308333	7.8934747556	0.214408339387	0.199334692547	0.0962102936632	0.304028748957	0.287937819151	0.118798020314	0.112952015758	-300.0	0.363391979081	0.370171297195	0.0314557971289	0.46215415915	0.464689858365	0.0339031464894	0.0816939549107	-300.0	0.447867252545	0.439082729651	0.0517844948787	0.467260591863	0.457959621075	0.0731699164491	0.00989956443209	-16.1486860601	0.331919747452	0.331782718318	0.0398688268792	0.327393873774	0.327308245487	0.0270329084766	-0.0358429820653	-44.4622719245
ERG	-0.5708799333	3.9203937778	3.3495138444	0.175006415212	0.160333241912	0.0804494338571	0.239472193619	0.221249086089	0.101537515066	0.233373211818	-300.0	0.38952296787	0.395277464009	0.0299169503312	0.509220658684	0.511927845976	0.0318525276665	0.0288437269041	-300.0	0.334502658423	0.325303160942	0.0519654761963	0.352946389992	0.341089454056	0.0664240716889	0.0302812930453	-21.2403148569	0.309117343889	0.308859875708	0.034586229467	0.305689719024	0.305059312269	0.0288933011107	-0.0192323716986	-70.3970857793
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.126323053853	0.0880837306179	0.0851089457229	0.0711107137403	0.0426178025167	0.0638417139205	-0.229835162068	-300.0	0.362525015418	0.366602803586	0.0221413854128	0.453050974574	0.457613331969	0.0303975337813	0.0272091767057	-300.0	0.373387235642	0.364827420701	0.0423420485561	0.382006294207	0.370093009981	0.0779618946006	0.133088235294	-0.0166919240802	0.291290541953	0.291459698371	0.0260006636122	0.288324954245	0.288042227057	0.0235441670621	-0.0366859112452	-6.81791535787
TP53	-0.5304638611	9.9692148611	9.438751	0.277963109425	0.300327969506	0.0752605413529	0.198739558805	0.217260769017	0.0614184100781	-0.183346985136	-300.0	0.378467769909	0.384088175661	0.0277727654451	0.490325034067	0.496209153779	0.0350082413084	0.0371278381946	-300.0	0.395367401138	0.370353954898	0.107685726111	0.358879046309	0.339986028543	0.0893452441652	-0.0127628925382	-5.47856073845	0.296488217177	0.296031873614	0.0483934687544	0.29418031188	0.292403812426	0.0302409022662	-0.0244121699108	-12.6222129724
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.151167327334	0.142035821368	0.0640272129784	0.205682519049	0.192604421396	0.0777281444942	0.212556118053	-300.0	0.449303747639	0.458475253838	0.0321038636482	0.595943510226	0.602170459832	0.0363850941674	0.00138923105487	-300.0	0.338581895713	0.332392069804	0.0636645469733	0.306281453942	0.300996488839	0.0477736095353	-0.0662637486869	-192.954159566	0.332773174637	0.330098860779	0.0550811473063	0.331192392952	0.326659474382	0.0370845480632	-0.014477066458	-134.657981361
HLTF	-0.5141725	8.3729281667	7.8587556667	0.244389079501	0.257122839397	0.0646659834088	0.1834008033	0.195936868664	0.0540392757556	-0.0475509780194	-300.0	0.598182277457	0.600984620957	0.0301534634363	0.454649913847	0.461489238054	0.0256012947721	-0.0119013949493	-300.0	0.438435843282	0.426174632294	0.0771602060892	0.408784075149	0.398386144557	0.064627563627	-0.0322161544776	-21.3575508854	0.310949595219	0.310215861221	0.0438509205147	0.307709386481	0.305991365359	0.0273771940173	-0.0436673569738	-48.5252407604
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.188843658553	0.173485751568	0.0682969824948	0.134031003723	0.120158092133	0.0596626015139	-0.207167258246	-300.0	0.392818287283	0.395655815792	0.0250866461903	0.507110167498	0.512418701962	0.0353576637731	0.0148041309877	-300.0	0.174853434938	0.168710371722	0.0385397436118	0.195558499722	0.17867229387	0.0802080589945	0.041618287373	-2.04528627097	0.303393454403	0.303499619027	0.0292992320869	0.300847436491	0.300009218564	0.0274976680983	-0.0180600540237	-8.79009047464
MAFB	-0.3975071222	5.0393535	4.6418463778	0.266419304802	0.274686892889	0.0723300352406	0.190080379962	0.196476255357	0.0590275886423	-0.109637743861	-300.0	0.421842946569	0.42834687935	0.0277180036428	0.549949680252	0.555544314557	0.0353433034868	0.00990710259036	-300.0	0.342074788226	0.326947077918	0.0932195198115	0.308961671299	0.295199204357	0.0714009035776	-0.0528809713229	-15.0295670206	0.306769570322	0.306571747487	0.0464656269949	0.304295635828	0.30374043656	0.0323669591493	-0.0144046925114	-19.3565980498
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.148138133243	0.127733876385	0.0537517239166	0.195371457845	0.168223270018	0.0653054838824	0.0527766740301	-300.0	0.439066441882	0.448080808298	0.0295360806416	0.568747783244	0.573919737824	0.0363353758726	0.0152976354761	-300.0	0.378798038968	0.369018921092	0.0648219914106	0.351620318012	0.344032926288	0.0506967309738	-0.04977136052	-58.3411187867	0.3422822112	0.342280024896	0.0565726127212	0.342033339718	0.339830437874	0.0276946217834	-0.0168048792844	-36.911777094
GFI1B	-0.3699532556	5.525732	5.1557787444	0.205403555494	0.179315820558	0.0804964139128	0.137994521101	0.119243507648	0.0593912380984	-0.126706169954	-300.0	0.403349729355	0.408148425774	0.0270600483391	0.524418684784	0.530700102313	0.0362445562358	0.024242283218	-300.0	0.459560812759	0.449505670251	0.0506786438143	0.48127294579	0.46453728264	0.0777213488199	0.0135636515913	-7.04950983577	0.304640476349	0.303857446566	0.0452870862695	0.298201864755	0.298678233643	0.0299117777447	-0.0492180398935	-29.1677042989
INSM1	-0.3575675111	6.7003285	6.3427609889	0.199807665681	0.185695979446	0.074772641127	0.265254930743	0.242704041149	0.0887547084672	0.131193547556	-300.0	0.627820279961	0.631074797565	0.0295056741443	0.480881470556	0.487738868109	0.0255581189328	-0.00894769915182	-300.0	0.319602359728	0.306007733675	0.0782669189821	0.290654843761	0.282235932096	0.0490211965109	-0.0189485846332	-28.8024626035	0.29284176683	0.29141815163	0.030170817534	0.294273533851	0.293046619309	0.039382919606	0.0311652527593	-15.0767107122
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.180314808833	0.166557143058	0.0528913639825	0.239674390869	0.220556084552	0.0655204181617	0.0510644824949	-300.0	0.427353549929	0.432727958096	0.026414838192	0.557203911071	0.560094657547	0.0292917945011	0.00317455128683	-300.0	0.31512794477	0.297018528006	0.0814881741695	0.287590147371	0.27775719481	0.0692545748632	-0.0013310926163	-15.0447248717	0.297656836133	0.29628423805	0.0271669898001	0.299054243558	0.298675165515	0.0352823148209	0.0155213526884	-20.2367660491
MECOM	-0.3505778778	2.913285	2.5627071222	0.223175490081	0.243565681393	0.0779351388445	0.157945788252	0.173460456807	0.0607940427256	-0.046142744673	-300.0	0.36078229639	0.365487373807	0.0227087425473	0.446859575448	0.45089847682	0.0324412800567	0.042978951473	-300.0	0.297235387156	0.267905082002	0.124139058458	0.266865179269	0.251403165095	0.0814193708124	-0.0108927742534	-3.75603061426	0.300138630995	0.29915665169	0.0402198647341	0.296708979207	0.295652593151	0.0318792174755	-0.00486564104502	-5.78842777488
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.127019839919	0.119620740034	0.0614943576848	0.187255296825	0.176275390458	0.0788230392657	0.0432045916378	-300.0	0.401014091469	0.405765041813	0.0221525336011	0.502188568014	0.506625750538	0.0304906246365	0.0111369079914	-300.0	0.278811559125	0.272061203151	0.0454821137541	0.301013880341	0.285455376701	0.0811013964089	0.0487153419593	-4.34765392146	0.311989509291	0.310731745182	0.0376241850423	0.314600595528	0.31358304445	0.0384086014393	0.0182016061039	-7.68296497873
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.157406461469	0.139463981548	0.0683276190958	0.101710588302	0.088685527934	0.052741965189	-0.275450221652	-300.0	0.307857358362	0.319153679789	0.0370766998296	0.389486771666	0.396466759312	0.045501655576	0.224027222212	-300.0	0.422533233512	0.398465029657	0.08893006135	0.377714870738	0.365747330644	0.0698979687864	-0.0615129095576	-5.25315275991	0.308701768136	0.308164024459	0.0574773312671	0.3080168446	0.307215327591	0.0328312816816	-0.0172505235505	-3.4471145742
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.19064778585	0.177519313053	0.0573600208742	0.253065969756	0.235190956949	0.0701058674494	0.0805567276016	-300.0	0.427791501589	0.433256046535	0.0267604773071	0.556506373008	0.559197194672	0.0297584435319	0.00542601460457	-300.0	0.308546053214	0.297474275123	0.0673706852727	0.332181790156	0.316236775105	0.0786773370865	0.0106486736048	-15.6607508725	0.304706540646	0.303722561952	0.0250460529978	0.306580818612	0.306410025762	0.0355802232234	0.00966196385939	-25.7691201204
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.197742317781	0.206880810288	0.0674092479678	0.276650627229	0.28879944878	0.0839571846725	0.00881255664458	-300.0	0.425358310936	0.428845578262	0.0226092269358	0.547349525266	0.5521888987	0.0309769846669	0.00527395850958	-300.0	0.22311031964	0.204596374285	0.08742780372	0.198765483267	0.187926952755	0.0472109604521	-0.00868314805597	-5.38753958119	0.270070943345	0.270395719219	0.0313582808092	0.266439867098	0.266705987435	0.0266826330909	-0.00962800920347	-10.9237252946
CTCF	-0.2180552611	8.924475	8.7064197389	0.221819514012	0.211189256429	0.0982661102842	0.294063908551	0.285937842894	0.117470285352	0.281563987295	-300.0	0.5887776371	0.59362060762	0.0300960822217	0.453670643693	0.458697242022	0.0253186957362	-5.76130103486e-05	-300.0	0.333596498141	0.325692476911	0.0525655947014	0.351500613909	0.337194359923	0.0661518286007	0.0496566281479	-23.9227515951	0.325558947902	0.325248063635	0.0327912856175	0.32890529976	0.328379383505	0.0414037451091	0.00720378211657	-81.7953940559
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.237613093933	0.209992858231	0.0721338669086	0.178729540789	0.157675193322	0.0574393042954	-0.163136488316	-300.0	0.432254669801	0.437957504051	0.0259324184024	0.560440089059	0.566396353219	0.0347221148523	0.0150055441744	-300.0	0.365448245426	0.348306411059	0.0872969961631	0.33128002649	0.32086082704	0.0529649499416	-0.0524246734773	-11.3156547359	0.308045995766	0.306141992244	0.0290164590011	0.308194501268	0.30814819566	0.0426111746206	0.0141489318904	-8.07544270109
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.216019889827	0.189765841356	0.0704204416162	0.137430290597	0.1193267514	0.0510655943205	-0.180977612846	-300.0	0.617005173109	0.620615277572	0.0270214241687	0.469860545766	0.472900189436	0.0208536545379	-0.00454103779493	-300.0	0.394613582513	0.384693942578	0.0634665305047	0.409297021384	0.401304562913	0.0727857483057	0.00955622209091	-5.30459587184	0.261557171853	0.260957483818	0.027535788252	0.262400760579	0.262115113165	0.0337522619231	0.0597041865495	-2.31628627181
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.148873579321	0.11698107755	0.068698794936	0.2243937699	0.200306728659	0.0950293509877	0.0603611692167	-300.0	0.41834750535	0.423506167115	0.0260045661694	0.551589024212	0.556149367258	0.033464312038	0.0137743765751	-300.0	0.337772456543	0.310952396682	0.115784899809	0.300681547848	0.288024572017	0.0724218523987	-0.0316432151222	-11.8175046343	0.28817322522	0.288024145059	0.0276262834854	0.289779650428	0.290022890288	0.0348953437833	0.027527876028	-7.11498240066
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.254008169151	0.236068165265	0.0537275040017	0.191183242726	0.176219447828	0.0427483101845	-0.201989764238	-300.0	0.405393070022	0.409285542818	0.0218612311213	0.511563398001	0.516179357137	0.0310447393712	0.0212204527412	-300.0	0.34598658335	0.321772470365	0.091613600013	0.31599853607	0.30795119556	0.0519486761265	-0.00108843537415	-2.76942946862	0.296004281911	0.296198188852	0.0312280187998	0.298591460632	0.297280641457	0.0469245328211	0.0604331959587	-0.370720353849
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.17267807947	0.187380867379	0.0751340662695	0.246955168221	0.245334945002	0.103241312856	0.120857545088	-300.0	0.431427774814	0.435915458762	0.0237451400655	0.563229271764	0.568282226776	0.0305975583082	0.00966577734501	-300.0	0.3815622662	0.373029120757	0.0446661155657	0.391052413534	0.382183164296	0.055079215918	0.0680807622505	-5.32459441688	0.300156082213	0.299447207155	0.0329921071953	0.300931405981	0.301394133072	0.0353138683154	0.0408174562891	-7.6179438339
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.109008659931	0.0793375666479	0.0814938813554	0.0618649561317	0.0388231031935	0.0626692626702	-0.289921541255	-300.0	0.451794163901	0.456851577367	0.0209251865621	0.595257116022	0.60002709158	0.032383167608	0.000429515035789	-300.0	0.365609035439	0.337157532651	0.122468456203	0.31915340352	0.31307492596	0.0620740501005	-0.0389044382247	-2.22522807607	0.340187486498	0.338295282774	0.0340012245246	0.334828661614	0.334000958052	0.0271854536682	-0.0541474919466	-8.40898064307
USF1	-0.1057473167	7.4895785833	7.3838312667	0.196056129298	0.187775373479	0.0574804976922	0.141362986071	0.134833314139	0.0453605071761	-0.0927398048621	-300.0	0.334255576975	0.343643602145	0.0394326729498	0.431624775366	0.436341040311	0.0423756718611	0.167362993206	-300.0	0.50152300524	0.488575636909	0.0853259205289	0.461736802525	0.454425157367	0.0577547033761	-0.05855019993	-18.8490748107	0.3367309554	0.334114904181	0.0365489550862	0.338715298778	0.335898979785	0.0607774327779	0.0244605101963	-8.89363837547
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.163399638892	0.140695890085	0.0710726618614	0.210996985314	0.179739254146	0.081570880818	0.151664016152	-300.0	0.445547529832	0.453067369814	0.0282323308036	0.577047950899	0.583310713744	0.0328514500813	0.017034524484	-300.0	0.354924287866	0.347738204024	0.0492904461926	0.376119194082	0.363662408904	0.0686435286894	0.0162983123253	-33.9373933101	0.31920975304	0.317407477646	0.0305646736572	0.320340358797	0.31968975348	0.0502938981594	0.0178440500908	-31.887090546
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.102669268004	0.105619700491	0.0577523776123	0.159568280385	0.161802409435	0.0719360746716	0.166274510911	-300.0	0.316136995638	0.321669806711	0.0257385224042	0.374742957921	0.379814493952	0.0345994067007	0.215845720303	-300.0	0.300844050322	0.287316220988	0.0774494353332	0.275970580765	0.269473284227	0.0406198044737	-0.0408045977011	-4.91279034614	0.283246163413	0.283223767759	0.0387951661852	0.2843561197	0.283817043002	0.0397397167327	0.0469246478855	-1.20380033145
ZNF143	-0.0648688222	6.154257	6.0893881778	0.241445931145	0.208846534288	0.078327451324	0.177477884992	0.15372171768	0.061723470447	-0.139510605253	-300.0	0.464918520411	0.468989474385	0.0225991410986	0.607021607602	0.611527391647	0.0291330255608	0.00196269046183	-300.0	0.272811093516	0.260999624661	0.0561332841976	0.291903578586	0.275957287974	0.0787124732509	0.00126218662953	-5.6184813075	0.336424986601	0.335741957375	0.0281184451008	0.337872265464	0.337308991398	0.0321381136696	0.0275741081074	-4.60856052744
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.217821753817	0.190164800133	0.0704185479964	0.138550087251	0.119180681915	0.0518591859491	-0.192970212413	-300.0	0.407845483425	0.411582998259	0.0224380387676	0.530643322554	0.534184421052	0.0310731257253	0.0138169731699	-300.0	0.235815057331	0.224819838813	0.0779461377413	0.207792041711	0.197578478983	0.0659577563319	-0.100343725502	-9.5361101526	0.289354458827	0.288426109783	0.0321385689942	0.284348568388	0.284441819955	0.0241497868923	-0.0296164546015	-17.9246659591
