FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	FLR_90_H1hesc_protection_mean	FLR_90_H1hesc_protection_median	FLR_90_H1hesc_protection_std	FLR_90_GM12878_protection_mean	FLR_90_GM12878_protection_median	FLR_90_GM12878_protection_std	FLR_90_protection_ks_stat	FLR_90_protection_ks_pvalue	FLR_90_H1hesc_tc_mean	FLR_90_H1hesc_tc_median	FLR_90_H1hesc_tc_std	FLR_90_GM12878_tc_mean	FLR_90_GM12878_tc_median	FLR_90_GM12878_tc_std	FLR_90_tc_ks_stat	FLR_90_tc_ks_pvalue	FLR_90_H1hesc_fos_mean	FLR_90_H1hesc_fos_median	FLR_90_H1hesc_fos_std	FLR_90_GM12878_fos_mean	FLR_90_GM12878_fos_median	FLR_90_GM12878_fos_std	FLR_90_fos_ks_stat	FLR_90_fos_ks_pvalue	FLR_90_H1hesc_flr_mean	FLR_90_H1hesc_flr_median	FLR_90_H1hesc_flr_std	FLR_90_GM12878_flr_mean	FLR_90_GM12878_flr_median	FLR_90_GM12878_flr_std	FLR_90_flr_ks_stat	FLR_90_flr_ks_pvalue
ZNF354C	-2.0658905111	4.5824435	2.5165529889	0.0535424145614	0.0439163362068	0.0418226352952	0.0321372561603	0.0246957934666	0.0275011818887	-0.0639359842739	-113.205629082	0.601828265607	0.605433531076	0.0245275417101	0.46412916805	0.469323679587	0.0200583418657	-0.0756305715225	-300.0	0.609346228305	0.610390934958	0.01865447758	0.58916740706	0.59087117621	0.0147484899289	-0.422501351966	-300.0	0.319019526808	0.318701308027	0.0190789940152	0.311412927728	0.308830635897	0.0164215310196	-0.432675024687	-300.0
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.0997643297001	0.0807760186899	0.0775075313612	0.0543942488865	0.0415761205609	0.0484324012159	-0.122854322553	-32.4913912607	0.498947396139	0.506426768819	0.0281325205039	0.390338900367	0.396276195834	0.0228808201435	-0.0580359306368	-300.0	0.361080619198	0.361985632186	0.0258250865317	0.350476450996	0.350743635724	0.0146395261993	-0.290169908889	-300.0	0.272495822465	0.271828391395	0.0219564531025	0.266282331039	0.26408827706	0.0191530000691	-0.304026683585	-226.757113202
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.0615090596354	0.0495106445615	0.0506393566938	0.0377221667495	0.0284475585985	0.0331825330605	-0.034156216435	-45.0551841361	0.595293775088	0.59904187398	0.0239170737895	0.457241372924	0.461762874009	0.0174416410366	-0.0722458805267	-300.0	0.425242444643	0.426678475159	0.0195965115106	0.411217412393	0.413383794282	0.0129413498144	-0.335180541464	-300.0	0.324202637554	0.32408865638	0.0231287655765	0.315528339544	0.314371653151	0.0181920173566	-0.402371414638	-300.0
E2F3	-0.9704539	7.6233014444	6.6528475444	0.0341455753645	0.0241227827794	0.0334918556319	0.0609014619485	0.0450864521452	0.0565382319259	0.000689300498869	-300.0	0.571881907686	0.579663188859	0.030678870542	0.45647410282	0.464996468252	0.0286962737087	-0.0216044176502	-300.0	0.588543483328	0.585763505098	0.0239480797901	0.576589808126	0.573791362259	0.0227117431467	-0.156976923958	-300.0	0.313707583444	0.314018048449	0.0275432839675	0.313268161957	0.310272302445	0.0230320870292	-0.0939978043861	-300.0
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.0605312199434	0.0481615988906	0.0498659014292	0.0343112020173	0.0254852189843	0.0315296875733	-0.0277892954672	-127.614758024	0.545321463221	0.549330338649	0.0245307166943	0.433334879746	0.438316547951	0.022171831095	-0.0237493620289	-300.0	0.502342189584	0.50343453502	0.0207665044693	0.492921458751	0.495296841289	0.0159170516778	-0.201101194538	-300.0	0.290834187462	0.290118712682	0.0181548195969	0.28572729732	0.28528793318	0.0140348328461	-0.269486844947	-300.0
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.0644138626499	0.0518771367782	0.0483555514752	0.0379311522379	0.0298291550354	0.0298433717816	-0.0352161852118	-67.1820672379	0.5123457829	0.517782851865	0.0238958404596	0.406957505694	0.411272832479	0.0188462451864	-0.0234334591202	-300.0	0.385962050502	0.38786854843	0.0191750199583	0.377697598176	0.379352067824	0.0125926806773	-0.239080683139	-300.0	0.342793872418	0.344043066762	0.0189094092763	0.34272356465	0.342389046509	0.016638010103	-0.0590585358116	-300.0
GABPA	-0.7648685556	8.661842	7.8969734444	0.0352328565645	0.0253746140135	0.034990673517	0.0604609902588	0.0423243182549	0.0598280928154	0.0205869297378	-162.524849355	0.384043086765	0.397895546376	0.0352744959805	0.483598642227	0.493902299218	0.0429771941823	0.0836409296874	-300.0	0.576612211071	0.572864873258	0.0289825737189	0.573205579457	0.567947637864	0.0192190301959	-0.0572862413753	-300.0	0.307032654666	0.306214375984	0.0325546990774	0.302538972204	0.300660599416	0.0264578908854	-0.0663820322637	-300.0
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.0225607694222	0.0161921136822	0.0213656456775	0.0394653929739	0.0295637735529	0.0359783598518	0.00798678188479	-300.0	0.614953067638	0.623046202757	0.0301078115342	0.486960532628	0.495914031413	0.027702601141	-0.0197291221838	-300.0	0.506419038718	0.503656032458	0.0217431860341	0.499596656705	0.495738551622	0.019457322103	-0.095878888862	-300.0	0.344831416596	0.344474189543	0.0261945044305	0.34433418082	0.341265076348	0.0247774765552	-0.0622357414117	-300.0
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.109274648152	0.0857120196605	0.0894126294104	0.0623553704874	0.0450623895713	0.0565950051239	-0.0226537928062	-39.365904137	0.344193366498	0.349472822199	0.0206499375016	0.418820340326	0.423664865832	0.0272472465506	0.0267348279752	-300.0	0.539713688561	0.541371604576	0.0261444959373	0.529209575299	0.532407063229	0.0161949479375	-0.21909500866	-300.0	0.314408277855	0.314220262256	0.0214661045042	0.308852737139	0.309199224622	0.0186452660497	-0.281690731496	-300.0
REST	-0.6212560778	8.5147308333	7.8934747556	0.03745543772	0.0265491172205	0.0371075012716	0.0679546060484	0.0505370520914	0.0626196439963	0.00360954634383	-271.418630508	0.380077792469	0.387265071581	0.0278830251643	0.454864086305	0.462080384469	0.0305316418799	0.0727036945984	-300.0	0.555355604487	0.555531985378	0.0267235123722	0.548892757297	0.548604162834	0.0239113857061	-0.0297957658255	-300.0	0.294602369881	0.295443291062	0.0192336911736	0.294114973582	0.292362848114	0.0185808903903	-0.124304457596	-300.0
ERG	-0.5708799333	3.9203937778	3.3495138444	0.0633798198234	0.0496068739336	0.054487322062	0.0353400587694	0.0255063847524	0.0336778583792	-0.0099353977973	-300.0	0.586529979552	0.590820065186	0.0258572746974	0.460102374491	0.466469577553	0.0216939323807	-0.0165769880384	-300.0	0.451612700437	0.450907602633	0.0218623101783	0.447567604087	0.445594403384	0.0157327037264	-0.0653324368831	-300.0	0.310539886786	0.310716707116	0.0195254244833	0.30969453552	0.309453753405	0.0169836750549	-0.0175823798216	-300.0
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.0486616923557	0.0389805020456	0.0388637609372	0.086297740606	0.0679488886297	0.0708269508223	0.00515619459633	-25.9679233738	0.468015570538	0.474424733017	0.0252197490054	0.375857923718	0.380778417088	0.0186864845869	-0.00127402277406	-300.0	0.52085240575	0.522040441391	0.0286740283296	0.5129722221	0.51593091899	0.0164103348177	-0.182013969346	-300.0	0.260441844666	0.261119853987	0.0157367407414	0.259901736485	0.258459560186	0.0149818494225	-0.127694429618	-119.576901693
TP53	-0.5304638611	9.9692148611	9.438751	0.07583225971	0.0590122130217	0.0646657271448	0.0423280194345	0.0309070319474	0.0398448939448	-0.00295935414064	-82.6959667568	0.403393161681	0.410462568675	0.0249689611195	0.497839970736	0.502944914012	0.0294775443713	0.0157930510826	-300.0	0.494166715796	0.495294244004	0.0265953186082	0.488346099188	0.489731289189	0.0202301221341	-0.0371832743206	-300.0	0.278263129522	0.278579365759	0.0241354646988	0.274809590144	0.275191569705	0.0177176778881	-0.157599188407	-289.809854464
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.0236836610844	0.0175627996264	0.0215752391744	0.0405789817199	0.0316431346439	0.0346162179389	0.00703689426242	-300.0	0.605178760782	0.614726138778	0.0330724422829	0.479864491838	0.490497583302	0.0299259981751	-0.00657937698553	-300.0	0.526901756417	0.523294023526	0.022964764618	0.521722441768	0.516914202697	0.0197241259808	-0.0716640759645	-300.0	0.337633242588	0.33256280645	0.0325088657095	0.333030091153	0.331970761796	0.0278472337128	-0.0295754079323	-300.0
HLTF	-0.5141725	8.3729281667	7.8587556667	0.0368316450758	0.0260358025027	0.036393829259	0.0654204327129	0.0493510078498	0.0594205395981	0.0138681264376	-168.638427297	0.60543051583	0.611177111237	0.0265784740073	0.479629533979	0.486300331263	0.0225802940099	-0.0142212554638	-300.0	0.570029024263	0.569008214593	0.0237056949094	0.563351755467	0.562743927467	0.0209558751657	-0.0466419173408	-300.0	0.278680216127	0.2797078698	0.0233693038721	0.275052520028	0.276383444052	0.0194198420189	-0.141342933096	-300.0
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.0566915830014	0.0435536251146	0.0478661297309	0.0307445895942	0.0215775444256	0.0297913180697	-0.0149920798632	-71.4336006034	0.524645757912	0.528629742144	0.0255594561211	0.42013951838	0.425131023321	0.0217424218047	-0.00452583031129	-300.0	0.519386461056	0.519838438386	0.0214380528154	0.513034707845	0.514133335808	0.0157554507822	-0.131605520927	-300.0	0.308446039703	0.308408142976	0.0158166693673	0.30771150556	0.305725681113	0.0135052898339	-0.132375212618	-191.698233254
MAFB	-0.3975071222	5.0393535	4.6418463778	0.0838615886696	0.0652597139123	0.0720968064866	0.0459734419029	0.0333280189519	0.0434072321666	-0.00499401583721	-135.257700793	0.574911978773	0.580409167828	0.0274758311252	0.459333039935	0.466018904052	0.0239332218735	-0.00455732691097	-300.0	0.410310337626	0.408090366443	0.0194586145422	0.411420892218	0.41196882038	0.0247577396857	0.04123159536	-261.398120069	0.319274689427	0.319723771174	0.0223478980768	0.318346110414	0.317116086242	0.0191027907144	-0.104192032054	-300.0
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.0336123992135	0.0238384135307	0.0322437007898	0.0582540936696	0.0444083139308	0.0533992179657	0.0323903353044	-200.200553453	0.463928604024	0.474355198055	0.0299336657202	0.57601898979	0.582644325706	0.0347626476367	0.00731073532435	-300.0	0.416924142613	0.414006422525	0.0204514861029	0.421694890214	0.419644996857	0.0227107778966	0.0170494563822	-300.0	0.315779039504	0.311176926165	0.0330248093403	0.310063549712	0.310473797969	0.0229980261419	-0.0932617209531	-300.0
GFI1B	-0.3699532556	5.525732	5.1557787444	0.0503993710628	0.0390213278261	0.0429520381551	0.0269562031682	0.0202048034828	0.0245169935316	-0.0217388449833	-146.631593896	0.557562386503	0.561430652749	0.0270238757804	0.44071662446	0.446750018694	0.021220783742	-0.0046533635843	-300.0	0.453304200874	0.453837160831	0.0153589775035	0.449427882484	0.449735639782	0.0101139575488	-0.122259018178	-300.0	0.302171555006	0.302533687804	0.0246476747958	0.300762675871	0.300686341564	0.0179119876251	-0.0536775825311	-199.261231175
INSM1	-0.3575675111	6.7003285	6.3427609889	0.0238438004449	0.0169390218121	0.02256968308	0.0409859763859	0.0316117663885	0.0360948332846	0.0244090904106	-258.036302701	0.636869259383	0.64289036978	0.0247959904616	0.503156858364	0.509161212344	0.0222702739599	-0.0108179394661	-300.0	0.472285625357	0.472416875324	0.0186140891102	0.468440838656	0.468227523139	0.0170822580332	-0.00647421163922	-300.0	0.301038948414	0.301061153139	0.0207429695605	0.300677725075	0.2990798743	0.019572224303	-0.0486698692303	-300.0
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.0555053944453	0.0435013474778	0.0462171330187	0.0308453715544	0.0226158667489	0.0283825068695	-0.00769367100523	-300.0	0.59393104905	0.598173939627	0.0241050873044	0.471645293684	0.477258864329	0.0210473547929	-0.00936811053583	-300.0	0.628760620303	0.627807883287	0.0182253697015	0.622531517328	0.622280749552	0.0152840867369	-0.0953308283334	-300.0	0.322556461416	0.321890765096	0.0162544231364	0.320251733827	0.320541401658	0.0158198435707	-0.0950288815067	-300.0
MECOM	-0.3505778778	2.913285	2.5627071222	0.0636945862173	0.0490797988511	0.0524607246824	0.0337364732149	0.0242183194125	0.0317936673152	-0.0252215102838	-61.1908607871	0.344509445284	0.349541060088	0.0214760176051	0.415137092798	0.421055692357	0.0283881934116	0.0530190940502	-300.0	0.522903741487	0.524105141282	0.0232713722973	0.51785074427	0.519507565714	0.0154018507997	-0.124013319518	-300.0	0.304468184053	0.303822631918	0.0218743881474	0.302828143471	0.301170545036	0.0197046982361	-0.115437556244	-194.285337832
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.0635492579927	0.0503903678074	0.0530315156093	0.0354216259312	0.0264673797349	0.0326352015882	-0.000568795132651	-106.721118841	0.388007101619	0.393543213192	0.020558504504	0.48341410396	0.488385580751	0.0269556658225	0.00795427737602	-300.0	0.518056747375	0.519689086229	0.0258096007064	0.512192912763	0.51497780448	0.0165683048568	-0.117670894024	-300.0	0.317311695598	0.317890644961	0.0189412807818	0.31145064075	0.31081700166	0.0183915554088	-0.173710750048	-300.0
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.0565077252222	0.0433859471266	0.0526572906863	0.0923007543663	0.0676910712076	0.0879063124788	0.0720198900612	-11.811235511	0.331543507478	0.343939795362	0.0353116531326	0.399745937403	0.407860144097	0.0469108741795	0.298432410158	-300.0	0.417425805747	0.411188430376	0.0359797785447	0.417625069234	0.413905881287	0.0483494729061	0.12224135888	-10.9238487979	0.316538428943	0.314669466398	0.0346440883893	0.315485378452	0.312334434654	0.0232219870314	-0.0678060685639	-27.2307149637
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.0295063856835	0.0212260642579	0.0280626186714	0.0532623225533	0.041269477303	0.0456268359039	0.00163456048905	-300.0	0.593480139178	0.597890564494	0.0241359241989	0.472239084093	0.477773732218	0.0211894170573	-0.00817915137618	-300.0	0.62423738646	0.623694290849	0.0179275733053	0.618380772174	0.618412710473	0.0152509551364	-0.0838560184608	-300.0	0.310333677907	0.309569599303	0.0168138719441	0.30797042532	0.308484952225	0.015303377421	-0.0744880832525	-300.0
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.0436426234872	0.0314279055061	0.0417157183333	0.080832109406	0.0617408818686	0.0700217380369	0.00266237498339	-109.487367224	0.561713766478	0.565646804314	0.0248036356296	0.445037240372	0.449999115052	0.0188839761189	-0.00375804130307	-300.0	0.385832501416	0.386746409511	0.0218599896394	0.383285341821	0.383987048219	0.0146795346035	-0.0595182227703	-300.0	0.261007779196	0.260375007192	0.0186651979973	0.25815287504	0.259180489085	0.017397492629	-0.10477952815	-283.390343912
CTCF	-0.2180552611	8.924475	8.7064197389	0.0263816751327	0.0188329999376	0.0255281901116	0.0478988937973	0.0357025272998	0.0436959028947	0.0115044284242	-300.0	0.59474183476	0.600265450186	0.0250157157871	0.473424503694	0.479201212953	0.022784902541	-0.00357168532018	-300.0	0.551386481203	0.550178152166	0.0196738446046	0.547109032528	0.546350830827	0.0177700209097	-0.0171967947696	-300.0	0.331576914026	0.33003512579	0.0196813944001	0.329546563412	0.329906054446	0.0186188213519	-0.0439442705235	-300.0
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.0594299683718	0.047044935777	0.049400921953	0.0322786466903	0.0233909140921	0.0302480036972	-0.0111842172971	-129.00396841	0.629990607606	0.633687867564	0.0241375381581	0.495173572	0.500655266566	0.020003071641	-0.0051958545974	-300.0	0.468445694984	0.469557035892	0.024067692033	0.466248402332	0.46645641137	0.0187772101028	-0.000377121588301	-300.0	0.313349148722	0.312658267332	0.0235288677863	0.31217686651	0.311032607277	0.0177810202766	-0.0366715143663	-132.711902547
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.0561868715366	0.0444917436304	0.0468155737231	0.0289283701489	0.0212541952959	0.0267640203377	-0.0304403433543	-169.388863743	0.625798423503	0.631518764572	0.0232604095493	0.486966730036	0.492120695334	0.0172409889349	-0.0050453246368	-300.0	0.557045203409	0.558263180317	0.0259118289246	0.556411492113	0.554773999788	0.0161295586132	-0.0540088803534	-300.0	0.262448009162	0.261957533921	0.0166830757881	0.264511097443	0.26618073168	0.0181157399886	0.00533680309598	-150.138014108
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.0842992937591	0.0671236606292	0.0694327606095	0.0460507685725	0.0345367676752	0.041087687141	-0.0121187196749	-133.303750131	0.589505481706	0.593758806338	0.0267001323409	0.460413852296	0.466773851465	0.0194946399779	-0.000780069686894	-300.0	0.552825768067	0.552875026453	0.0241564731201	0.551794006627	0.549810485916	0.0148597021061	-0.0295534128633	-300.0	0.294087867491	0.293659316472	0.0233871472774	0.291476435016	0.293508832014	0.0181676223357	-0.045639045935	-206.948308436
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.0913436061329	0.0731923129909	0.0758350628182	0.047059434778	0.0372032347915	0.0425566309438	-0.0300890657675	-45.0327220038	0.420165193307	0.424633710399	0.0190199682426	0.524025169676	0.529163093998	0.024229741486	0.00577214711237	-300.0	0.371702842394	0.373156842242	0.0212709893168	0.368663750317	0.370944337299	0.0133670807891	-0.0819460541377	-300.0	0.302671035698	0.300639037387	0.0192030080953	0.300153333917	0.300505602986	0.015823474812	-0.0143449611351	-51.9857176034
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.0607966392588	0.0471208714521	0.0534147002621	0.0318352488797	0.0227234793375	0.0310274265479	-0.00583711568082	-260.892482899	0.600655228642	0.603761533789	0.0251391521011	0.472220677278	0.478223572408	0.0195527185472	-0.000683740690606	-300.0	0.578905461978	0.578358998152	0.0179124768759	0.579955255823	0.581537060748	0.0241329079249	0.027567804862	-300.0	0.293593539824	0.293419331879	0.0195576325165	0.295444390894	0.294315139241	0.0196846612513	0.0284276870866	-110.930529611
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.0388478922318	0.0290464313539	0.0329402774755	0.0693422284102	0.0550031576608	0.0583460525507	0.0134636730644	-26.2035115472	0.608499503	0.612000598345	0.0249012572112	0.477962132428	0.48308105798	0.0186090838442	-0.00247395329017	-300.0	0.555119991589	0.55511722628	0.0174840750771	0.550579018137	0.552102025056	0.0115009057507	-0.134243372154	-300.0	0.343251059533	0.341716645034	0.0196696674248	0.341183607052	0.339120572271	0.0124200087154	-0.13219458682	-99.0381077882
USF1	-0.1057473167	7.4895785833	7.3838312667	0.0639102084682	0.050319940469	0.0539403845114	0.0353088570583	0.0256290277307	0.0317611180477	-0.00267586382992	-141.628770179	0.366337683061	0.375553158129	0.0299643235826	0.442683275004	0.449333707025	0.0352770723849	0.0977095704779	-300.0	0.475179406161	0.474264756108	0.0238838621428	0.474291070918	0.471696537206	0.0172229352263	-0.00825838153865	-300.0	0.341232542384	0.340234169871	0.0315004424465	0.340229468148	0.338523196512	0.02225884701	-0.0232308009494	-137.428031845
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.0358435807721	0.0261173666697	0.0332528840166	0.063394438067	0.0483520188353	0.0563314664583	0.0310595720135	-300.0	0.470124706949	0.477335544037	0.026094974017	0.585427635308	0.592580927998	0.0280381272625	0.00756351333357	-300.0	0.549379093236	0.546964698209	0.0214047837258	0.553283542261	0.550471246023	0.0231656268583	0.0234273895561	-300.0	0.320034322333	0.317277600171	0.0237431782472	0.316422244665	0.316890739304	0.0211152927573	-0.0812362670155	-300.0
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.0431196821713	0.0319845762552	0.0406059797568	0.0766250597779	0.0601610265391	0.0638238699903	0.00434318569317	-47.2975375593	0.392730685102	0.397850586833	0.0197747673276	0.486795855904	0.493752522674	0.0264497984045	0.0164604612047	-300.0	0.504065924021	0.506060628722	0.0258239645132	0.499544026198	0.502783574584	0.0151884183902	-0.113781493224	-300.0	0.282360904364	0.283921441528	0.0192317809292	0.279567990522	0.279062556614	0.0191676005096	-0.00362201786005	-73.7611348613
ZNF143	-0.0648688222	6.154257	6.0893881778	0.0248445531531	0.0188198062293	0.0222862401129	0.0432672698613	0.0342505417703	0.0359205113011	0.0174838193721	-91.4371271488	0.612614080765	0.616014154511	0.0235622483371	0.484301464906	0.489427568338	0.019487956586	-0.000267490379357	-300.0	0.583621536486	0.5850706861	0.0203932851878	0.580748736473	0.582231024631	0.015637957397	-0.00386638760619	-300.0	0.344190522476	0.343382941441	0.0184320987221	0.339605800952	0.340727749563	0.0167617315587	-0.169457861105	-300.0
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.0529752055446	0.041916417102	0.0441570597058	0.0279878223673	0.0214037608676	0.0248038359693	-0.0162520430251	-114.327202403	0.420618764759	0.426641479043	0.0173449625522	0.53612203353	0.543737824644	0.0276200384693	0.00302396052159	-300.0	0.665895560975	0.666783867333	0.021004473763	0.665188968615	0.663553353762	0.01071697269	-0.098846813566	-300.0	0.287131250706	0.28878916199	0.0144924818387	0.288739996399	0.290296335533	0.0161301876603	0.00706319881506	-107.106114916
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.0362182698389	0.0259125638736	0.0348714377877	0.0652884738279	0.0500208624402	0.0569090352215	0.0165276710018	-192.671393247	0.63269112402	0.63640059212	0.0220181954149	0.499046979145	0.503906397699	0.0186679349518	-0.00106039093481	-300.0	0.553624134186	0.554666749917	0.0150863776648	0.555437090286	0.557331030326	0.0176440041392	0.0390082503836	-300.0	0.296714675134	0.295437780528	0.0173973556744	0.297115676093	0.296684335427	0.0201057734722	0.014795204287	-125.915642307
