FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	PIQ_99_H1hesc_protection_mean	PIQ_99_H1hesc_protection_median	PIQ_99_H1hesc_protection_std	PIQ_99_GM12878_protection_mean	PIQ_99_GM12878_protection_median	PIQ_99_GM12878_protection_std	PIQ_99_protection_ks_stat	PIQ_99_protection_ks_pvalue	PIQ_99_H1hesc_tc_mean	PIQ_99_H1hesc_tc_median	PIQ_99_H1hesc_tc_std	PIQ_99_GM12878_tc_mean	PIQ_99_GM12878_tc_median	PIQ_99_GM12878_tc_std	PIQ_99_tc_ks_stat	PIQ_99_tc_ks_pvalue	PIQ_99_H1hesc_fos_mean	PIQ_99_H1hesc_fos_median	PIQ_99_H1hesc_fos_std	PIQ_99_GM12878_fos_mean	PIQ_99_GM12878_fos_median	PIQ_99_GM12878_fos_std	PIQ_99_fos_ks_stat	PIQ_99_fos_ks_pvalue	PIQ_99_H1hesc_flr_mean	PIQ_99_H1hesc_flr_median	PIQ_99_H1hesc_flr_std	PIQ_99_GM12878_flr_mean	PIQ_99_GM12878_flr_median	PIQ_99_GM12878_flr_std	PIQ_99_flr_ks_stat	PIQ_99_flr_ks_pvalue
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.0582342858129	0.0519279717428	0.0174605402351	0.062936533634	0.05631680955	0.0189400045275	0.0632346513487	-300.0	0.55384294693	0.559425668578	0.03065871787	0.430014956682	0.434062241667	0.0273168991334	-0.0456163288092	-300.0	0.628723253354	0.627807883287	0.0184775763062	0.622421510819	0.622280749552	0.0157536193039	-0.083616185485	-300.0	0.272812182813	0.272956958493	0.0439981429861	0.272125234672	0.270810062694	0.00228045073097	-0.0259796477285	-140.440476769
MECOM	-0.3505778778	2.913285	2.5627071222	0.00902077696311	0.00678008682609	0.00964068945068	0.0114638643774	0.00877637929312	0.010395132574	0.00624302263974	-300.0	0.320751126555	0.326764215191	0.0308066898623	0.398472456825	0.407441416398	0.0418434920736	0.123730445376	-300.0	0.522729958379	0.524105141282	0.023769454854	0.517620662224	0.519507565714	0.0168327033468	-0.0919583548193	-300.0	0.225484293399	0.225352947992	0.0433113077807	0.224569471216	0.22337609807	0.00271281764896	-0.015487246826	-110.800557208
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.0145121158495	0.011816202936	0.0106182771075	0.0113585808596	0.00927796251802	0.00896874782724	-0.0144466218698	-300.0	0.318780911748	0.324419535243	0.0313225237421	0.399464669371	0.408099386092	0.0415644473611	0.127698733598	-300.0	0.517967551653	0.519689086229	0.0260581958655	0.512116130294	0.514791623062	0.0176534412661	-0.088851528714	-300.0	0.313724094805	0.313709879912	0.0396451642553	0.311645477025	0.310780183742	0.0026102320601	-0.0257841705309	-132.048327671
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.0327705131379	0.0224704898105	0.0311036472583	0.0422404008332	0.0305957942159	0.0382083480524	0.0201164306104	-75.5743038018	0.292953095899	0.299174528256	0.0365517061823	0.373642746127	0.378795761044	0.0461924415808	0.225293434875	-228.728908253	0.431818196352	0.426377587725	0.0359335847447	0.432707364014	0.429537709539	0.048552472975	0.126391380559	-9.02804161391	0.274494563968	0.274411969013	0.00487449014981	0.276459724477	0.276659858679	0.0316828586496	0.149474627647	-62.7102527853
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.0584565559181	0.051919220089	0.0176770158478	0.0629809058759	0.0562903938764	0.0191013631515	0.0737336284349	-300.0	0.552955681064	0.558606282538	0.0317388941186	0.429156440697	0.433381560765	0.0275287478251	-0.0417241415458	-300.0	0.624164276644	0.623694290849	0.0181984668364	0.618247314108	0.618412710473	0.0157136380951	-0.071735564978	-300.0	0.276928344585	0.277005470621	0.0446112198573	0.275475559191	0.27422749857	0.00230899383602	-0.0371519655981	-153.115131892
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.0115457633702	0.00941714556756	0.00905752650044	0.00842529864117	0.00679692313386	0.00830807765294	-0.114700069425	-300.0	0.532824721127	0.540668031188	0.0366541809009	0.415774803535	0.421138813398	0.0274605989338	-0.0298539486761	-300.0	0.385648393982	0.386746409511	0.0223374533317	0.383194512511	0.383987048219	0.0158106784439	-0.0273818110126	-300.0	0.270390174798	0.270333568769	0.0399148258189	0.266744632303	0.266949767932	0.00259275508127	-0.0450174697058	-135.847190602
CTCF	-0.2180552611	8.924475	8.7064197389	0.00686944837061	0.00579668843362	0.00478791035397	0.0076504449925	0.00648993579402	0.00555330561948	0.135738215551	-300.0	0.572410779529	0.577960388683	0.0338896185596	0.440426223337	0.445253029152	0.0272693317847	-0.0458301302786	-300.0	0.551388980972	0.550178152166	0.0201172706543	0.547025459305	0.546350830827	0.0183552168174	-0.0042789759331	-300.0	0.328300918314	0.328358042424	0.0586447056291	0.326498610219	0.325433944584	0.00224933276741	-0.043430045631	-300.0
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.0389818852288	0.0328735438439	0.0217500824327	0.0335782584502	0.0275983628956	0.0187906943863	-0.0450880534216	-300.0	0.555460120154	0.561666025958	0.0382218461878	0.429886349736	0.435741632015	0.0275131898413	-0.0336185292926	-300.0	0.466034696644	0.46645641137	0.0201714753924	0.468140687289	0.469557035892	0.0245962592008	0.0266504006576	-300.0	0.247042072165	0.246904938454	0.0501894881115	0.24644029735	0.244608986284	0.00236949073009	-0.0310671990378	-103.763964026
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.0165419938344	0.0135020686308	0.00922284232147	0.0129373945046	0.0111127652401	0.00758275435789	-0.0864963451763	-300.0	0.579671096242	0.58574062762	0.0278141065197	0.448157510066	0.451416603476	0.0252297062471	-0.0478817125512	-300.0	0.556841939441	0.558263180317	0.0265079166121	0.55641866812	0.554773999788	0.0170856070202	-0.0322175387111	-300.0	0.262654821381	0.262269607477	0.00236706442108	0.263359960317	0.263456231875	0.0346948861263	0.00757615651129	-194.627341396
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.0145642762008	0.0119593078722	0.0102408958718	0.0115756694221	0.00974907452263	0.00896198736694	-0.0476887201654	-300.0	0.551773734758	0.558468475648	0.0344733113463	0.424625900251	0.429696685606	0.0284353742815	-0.0399635973441	-300.0	0.552835689207	0.552875026453	0.0244969780067	0.551950380964	0.549810485916	0.0155359228579	-0.00865788738316	-300.0	0.285990206574	0.286097188532	0.0515719993717	0.284614094386	0.283586257682	0.00276078285945	-0.0100650101905	-115.392049018
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.0172477239644	0.0142120705464	0.0100728654432	0.0143667405637	0.011778693213	0.00914298628207	-0.0859665166575	-300.0	0.333090682711	0.34159405127	0.0336583883984	0.411803659803	0.421661194637	0.0439705979095	0.15891040835	-300.0	0.371385282312	0.373156842242	0.0217047399267	0.368421986092	0.370627561605	0.0147429325229	-0.0383912551475	-300.0	0.296086845126	0.296167657224	0.00261178027875	0.297520282245	0.296559136115	0.0349416429458	0.0300057500461	-65.5912159453
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.0175443510098	0.0144355943731	0.00874868263999	0.0151605582948	0.0124368500868	0.00758556369927	-0.0139336722391	-300.0	0.594744480172	0.601334965475	0.0303863656546	0.458612575496	0.462456359012	0.026675578399	-0.0425566743366	-300.0	0.578698954666	0.578358998152	0.0185809969085	0.579740203248	0.581537060748	0.0246274644496	0.0446979401004	-300.0	0.269166655546	0.268946827732	0.0485358460402	0.267909477051	0.266892427763	0.00389974259798	-0.0251455969142	-133.114227648
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.0695748233248	0.0473923829989	0.0399730779088	0.0597105219788	0.0410219670423	0.0366549066585	-0.220250648997	-300.0	0.555228895523	0.560386946616	0.041149116894	0.429711312688	0.435686526259	0.0249046943745	-0.046081901945	-300.0	0.555055422634	0.55511722628	0.0179584420805	0.550460226775	0.552102025056	0.0129448727061	-0.0863722886175	-283.177499653	0.397275471756	0.396153304435	0.0111132048598	0.39751002942	0.397499714841	0.0664363846696	0.0678264313916	-47.4657183318
USF1	-0.1057473167	7.4895785833	7.3838312667	0.0158699208142	0.0129833026008	0.00968900680432	0.0138576879969	0.0112458225025	0.0085554059384	-0.063796574978	-300.0	0.32897884694	0.337201119825	0.0384915817326	0.414252348039	0.423430293952	0.0458922948825	0.202981375095	-300.0	0.474239574447	0.471696537206	0.0184964765732	0.475271194181	0.474264756108	0.0245520313893	0.0168927083545	-300.0	0.294439544356	0.293514227019	0.0655074293456	0.293350953316	0.292289447051	0.00239685163578	-0.0142570017276	-153.109360506
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.00764028426162	0.00651969003705	0.00510131892145	0.00822576823861	0.00695390342063	0.00604966274766	0.187177385095	-300.0	0.576727433514	0.581406155861	0.0358059796042	0.443748347739	0.449474401263	0.028595389522	-0.0371646205844	-300.0	0.549232076355	0.546964698209	0.0221512836043	0.553341827254	0.550851668446	0.0239904141963	0.0356531873082	-300.0	0.300647204692	0.300658564098	0.0663779726326	0.300563195598	0.297753021168	0.00228707756631	-0.055568870533	-269.986979653
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.0109594294459	0.00930823834987	0.0100484413273	0.00844925707	0.00733169233551	0.00852037786096	-0.0418062949688	-300.0	0.299173459257	0.304136996083	0.0336225604705	0.366007245466	0.376243450988	0.0435940665921	0.249335365062	-300.0	0.503919137851	0.506060628722	0.0259557991478	0.499388702431	0.502592619941	0.0159176764868	-0.0987927971302	-300.0	0.28126375116	0.281169096624	0.0369296404818	0.279003378396	0.278833229417	0.00276693097181	-0.0212002298884	-85.7377103251
ZNF143	-0.0648688222	6.154257	6.0893881778	0.0504435604693	0.0444442303216	0.0206944426453	0.0453401458033	0.0399390668921	0.0188470400212	-0.0163495374422	-300.0	0.587922651035	0.593594399347	0.0339369725201	0.454921336594	0.459603851474	0.0258232113318	-0.0454075546146	-300.0	0.58051099346	0.582231024631	0.0168540342464	0.583326553619	0.5850706861	0.0207001393889	0.022825628702	-295.678986665	0.238899460124	0.238811835474	0.0383398045756	0.237633033221	0.236931364742	0.00227700390652	-0.0311351508823	-92.7862283533
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.0174860924238	0.0143329443811	0.00940591867642	0.013326647026	0.0118272178329	0.00744287040409	-0.124134352242	-300.0	0.514233590312	0.521419439739	0.0321292126006	0.3992371174	0.403227597507	0.0267316269471	-0.0219645321373	-300.0	0.665774969353	0.666783867333	0.0213850413048	0.665177911657	0.663553353762	0.011585669067	-0.0728564722595	-300.0	0.286592775305	0.286496927393	0.0293595265109	0.284073124261	0.28426498091	0.00231418222987	-0.0300101982182	-177.4187106
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.0236066737477	0.0201228276078	0.0100353135988	0.0213688217722	0.0182835210921	0.00903983216553	-0.0432992306251	-300.0	0.547863448399	0.553669677108	0.0350509564104	0.423521228165	0.42849110556	0.0259145020833	-0.0340733322138	-300.0	0.553447093577	0.554666749917	0.0157031593488	0.555213509952	0.556980581135	0.0179484480119	0.0542343827008	-300.0	0.241875296213	0.241850128085	0.053246973406	0.24088081232	0.239941446685	0.00299524816015	-0.00659871228899	-113.210615493
NRF1	-0.0572260667	6.468081	6.4108549333	0.0136247838917	0.0105937007192	0.00986548261581	0.0104829092342	0.00785823873887	0.00835666788909	-0.106473591113	-300.0	0.377577332963	0.383299013122	0.0312526007563	0.485123441406	0.49533400044	0.0390496794557	0.0244622716799	-300.0	0.495605608165	0.496967180294	0.0270526765844	0.492988288077	0.494055725917	0.0165274049809	-0.0615533984177	-300.0	0.573877663682	0.574132654452	0.00483385990081	0.576603466402	0.576847488041	0.0604152752259	0.0190637854365	-77.0909185974
NR2C2	-0.0475113889	7.6477857778	7.6002743889	0.0167258379132	0.0141233172426	0.0115002686481	0.0184673813605	0.0154230935764	0.0133102661679	0.0867733977246	-300.0	0.57791460474	0.582996030745	0.0345618048048	0.445221231262	0.450795300758	0.0275879703171	-0.0378968907492	-300.0	0.491706106304	0.491476395657	0.0198007451118	0.494170811908	0.493755060004	0.0214610364475	0.0616999489139	-300.0	0.252079935779	0.252023526224	0.0600270560404	0.251968408011	0.249337528402	0.00237318070265	-0.0361293363739	-142.290710187
NFYA	-0.0402215444	8.3467323333	8.3065107889	0.12761152447	0.113425508786	0.0554857838667	0.146870756776	0.132348764625	0.0629983306855	0.0799659734757	-300.0	0.396208768349	0.402246576227	0.0399474523234	0.530410729858	0.537132318345	0.0530043067167	0.0659453948507	-300.0	0.455925048793	0.450965473823	0.0220778047402	0.456270855761	0.452808560827	0.031881910158	0.0575236403729	-180.240930738	0.349492979003	0.340298580427	0.109546385661	0.339337784502	0.339423022687	0.00234740378783	-0.0431321680948	-158.741138695
CREB1	-0.0344421889	9.2302054444	9.1957632556	0.00908116773611	0.00667282374252	0.0114670708148	0.0110450938737	0.00848981986001	0.0146158967938	0.0322108104994	-131.239203118	0.318391809017	0.325168324908	0.035281616865	0.397388864245	0.402496228653	0.042925219243	0.19008115483	-279.846547395	0.408797190383	0.408141063522	0.0283229730739	0.409508614512	0.409959357825	0.0361292719723	0.138931513824	-11.871366916	0.471284375413	0.471265150424	0.0063427757336	0.474630290371	0.474555385073	0.0584534592353	0.0493021670354	-92.3696841699
HLF	-0.0325434111	3.2289502222	3.1964068111	0.0117540059947	0.00875734913265	0.0126109051917	0.00898241144998	0.00676748491321	0.0117428658918	-0.0394014814184	-240.138287201	0.385242185616	0.395578653768	0.0356762819594	0.493514308287	0.501977624636	0.047659119522	0.0638059573922	-300.0	0.322056943632	0.320225161416	0.0234189713889	0.323256347362	0.321643350695	0.0367406844086	0.00621565022995	-95.7846417189	0.276361118951	0.275525886199	0.00276312070398	0.276684950404	0.27674867008	0.0325809104243	0.0390851449275	-61.8522142044
PPARG	-0.0284577778	2.7755172778	2.7470595	0.0112947541213	0.0093573299633	0.00786267784455	0.0132402214466	0.0109376581913	0.00869652795576	0.0564049858155	-300.0	0.577373619103	0.583080977871	0.0315938256169	0.448834489962	0.453470122074	0.0259191569994	-0.0400782183731	-300.0	0.584563129225	0.585158787507	0.0223242014526	0.585438207035	0.587717134263	0.0267445032927	0.0928662336363	-134.658835555	0.221675003259	0.221079008142	0.00309520118567	0.22235298637	0.222427300595	0.0442809859568	0.00815447147849	-87.4524503333
FOXA2	-0.0203151889	5.80296	5.7826448111	0.016346220103	0.0133836833999	0.0101925476328	0.012810909271	0.0108297042816	0.00843525459399	-0.108510494643	-300.0	0.395916067036	0.402704029009	0.0284222138768	0.503209650519	0.511531656324	0.0425359179124	0.0116029657345	-300.0	0.494488697868	0.496000850976	0.0175440604814	0.491307108624	0.492880770453	0.0112372047994	-0.092198465698	-300.0	0.274737060525	0.274435761383	0.00247314406012	0.27589663728	0.274690463557	0.0408764503826	0.0286309406966	-88.2620425611
HSF1	0.0113552056	6.99869	7.0100452056	0.0255472675613	0.0200098945015	0.0164160601308	0.0301115596247	0.0242936313661	0.0178747390261	0.0342322868944	300.0	0.426646233806	0.432399392198	0.0268312694087	0.551767250047	0.558129896657	0.0343836704629	0.029042988911	300.0	0.50358917873	0.503716601135	0.0240527542967	0.501530518816	0.501799727198	0.0194485309064	-0.050603707707	299.999993313	0.277094099164	0.276214461334	0.00269694206284	0.278487688839	0.278425615983	0.04240396893	0.0195340438286	107.503268682
TFAP2A	0.02361145	3.46334025	3.4869517	0.0296319207005	0.026227392919	0.00930905652652	0.0274324978309	0.0246416317453	0.00869758204787	-0.0209181068849	300.0	0.478961426716	0.484215721178	0.0251705565467	0.623090729823	0.627744024116	0.0316984091181	0.045887528156	300.0	0.492529423941	0.492382928125	0.0144270488087	0.491174100076	0.490592212211	0.0133651283122	-0.0762512546422	300.0	0.297351644596	0.296479040757	0.00260674362359	0.297597739892	0.297529977115	0.0546779680486	0.0106362409619	124.755655891
YY1	0.0336983778	9.2155432222	9.2492416	0.0125406597636	0.0100719475271	0.0104353169179	0.0143433251939	0.0116368367322	0.0111392061298	0.0662522523684	300.0	0.443414385952	0.448178730971	0.0283048726868	0.579316571328	0.58508213914	0.0345740019963	0.0407883552849	300.0	0.517120875685	0.517579332799	0.0282055658256	0.516049693052	0.515768821936	0.0230273675928	-0.0583697711853	210.352585423	0.347706700193	0.34732452285	0.00251086615004	0.348470522493	0.348425668173	0.0515652677732	0.0200339420437	100.77404099
ESR1	0.0364005167	3.9774695556	4.0138700722	0.00859978039406	0.00674151704517	0.00853066409166	0.0104192787923	0.00806817569656	0.00951683528263	0.0122652015771	300.0	0.504372679207	0.513789251866	0.0528216627649	0.390746246096	0.39976506515	0.0295426638105	-0.00310470331758	300.0	0.465550245499	0.467484468505	0.0110109839676	0.468664328485	0.470126199545	0.0157591403358	0.0843266415723	300.0	0.336329534603	0.336065953687	0.0402170187403	0.336057272868	0.334874393571	0.00288050839902	-0.0242047327134	98.431818015
FOXP2	0.0823085278	2.351259	2.4335675278	0.00938625730014	0.00767647545226	0.00821998427752	0.012264442859	0.00967889817833	0.00961912525836	0.0178311141284	300.0	0.399237654307	0.409194582884	0.042012011176	0.320262477997	0.326747670687	0.032617384229	-0.159577324948	300.0	0.511280874045	0.513732975969	0.013981110271	0.514680736647	0.516789358672	0.02168141527	0.0611211621446	300.0	0.326427649552	0.326322635241	0.0323490808939	0.326349209589	0.325896540476	0.00230865571522	-0.0262747799464	109.060506967
