FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Centipede_95_H1hesc_protection_mean	Centipede_95_H1hesc_protection_median	Centipede_95_H1hesc_protection_std	Centipede_95_GM12878_protection_mean	Centipede_95_GM12878_protection_median	Centipede_95_GM12878_protection_std	Centipede_95_protection_ks_stat	Centipede_95_protection_ks_pvalue	Centipede_95_H1hesc_tc_mean	Centipede_95_H1hesc_tc_median	Centipede_95_H1hesc_tc_std	Centipede_95_GM12878_tc_mean	Centipede_95_GM12878_tc_median	Centipede_95_GM12878_tc_std	Centipede_95_tc_ks_stat	Centipede_95_tc_ks_pvalue	Centipede_95_H1hesc_fos_mean	Centipede_95_H1hesc_fos_median	Centipede_95_H1hesc_fos_std	Centipede_95_GM12878_fos_mean	Centipede_95_GM12878_fos_median	Centipede_95_GM12878_fos_std	Centipede_95_fos_ks_stat	Centipede_95_fos_ks_pvalue	Centipede_95_H1hesc_flr_mean	Centipede_95_H1hesc_flr_median	Centipede_95_H1hesc_flr_std	Centipede_95_GM12878_flr_mean	Centipede_95_GM12878_flr_median	Centipede_95_GM12878_flr_std	Centipede_95_flr_ks_stat	Centipede_95_flr_ks_pvalue
CTCF	-0.2180552611	8.924475	8.7064197389	0.0841523762009	0.075802124506	0.0372533643903	0.0999478528005	0.0912159524034	0.0383138752063	0.0782122041074	-300.0	0.596244248775	0.601424687731	0.0245679031193	0.474180762196	0.479722089932	0.0225379351676	-0.00394542564718	-300.0	0.535112093407	0.534085906681	0.0292661334269	0.531068336281	0.530370531253	0.0207678744886	-0.0139488607	-300.0	0.265533953439	0.264743589779	0.0199540511128	0.262902092917	0.262863279467	0.00600632746418	-0.0441836096833	-8.23509758629
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.184433078475	0.165204384056	0.0589642260489	0.158672404784	0.140236532516	0.0481796610349	-0.0116463243543	-212.354098565	0.631703198119	0.635076723917	0.0238211476979	0.495840785807	0.50115642563	0.0194431026165	-0.00539826843107	-300.0	0.513388632247	0.51266546593	0.023274505572	0.514837522757	0.515816242239	0.0337002605353	0.0312261550706	-50.0154586649	0.232693133642	0.232454276901	0.0148862825498	0.230383469767	0.230949826047	0.0106607737691	-0.00183022361487	-0.699277753738
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.0933020317134	0.0807097183289	0.0420107568867	0.110348902553	0.093334703993	0.0479683142318	0.0325858323011	-254.382888306	0.626894267166	0.633092578734	0.0230426125452	0.487941658184	0.492934311527	0.0166291182881	-0.0051868873512	-300.0	0.532035988337	0.530773240604	0.0378888426683	0.527354112629	0.529026722023	0.0249608202804	-0.0107940487939	-142.485179035	0.435680194016	0.436744971703	0.0716967614463	0.433189310885	0.435597520895	0.0544066007365	-0.0264596711332	-1.22987777128
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.115178127204	0.10638012083	0.0440869517527	0.141652797069	0.128344776875	0.0499489652415	0.0615056837056	-212.18065688	0.590306223198	0.595584028805	0.0265135240032	0.460090528348	0.46631866294	0.0189157893889	-0.00120666448305	-300.0	0.550005893518	0.549837582314	0.0308116143805	0.549642409064	0.547920907475	0.0179336521052	-0.0194119890967	-156.626169266	0.137887219568	0.138355366188	0.0161175509029	0.137258192121	0.136743268674	0.00899711676238	-0.00811187962626	-0.545103347162
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.168601916269	0.148783297142	0.0563904346634	0.140753035955	0.125804384194	0.0459136868367	-0.0554103746261	-150.364290214	0.420824563667	0.425033249127	0.0178755354551	0.526161156291	0.533036316943	0.0239629395126	0.00389734100549	-300.0	0.470233001918	0.471384068089	0.0200781706404	0.471538257055	0.473993259581	0.0305919546038	0.0252033736798	-28.9429687398	0.67773171345	0.680184508726	0.0662328757459	0.671108545987	0.675181041986	0.02486640801	-0.104658385093	-1.21260571463
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.118831782763	0.104477601198	0.0375757141614	0.0966952897297	0.0888792232527	0.0297414618366	-0.118362001463	-300.0	0.602156564565	0.605157309343	0.0248617464471	0.472995110336	0.478825982332	0.0191865868271	-0.00106804241059	-300.0	0.619310105541	0.618263953704	0.0188716786588	0.620690087055	0.620588023579	0.0275641259811	0.0393916301168	-86.3909222009	0.147496482719	0.145935252727	0.0349617261485	0.144902189713	0.144797553002	0.00646440463988	-0.036701054048	-1.96321904922
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.0777894146129	0.0524279891903	0.0487069894738	0.0616885857762	0.0429705241894	0.0443473149794	-0.0423528627855	-75.5789450322	0.610235362013	0.6147745931	0.0244251960235	0.478771872428	0.483666730782	0.0179056576786	-0.00252847717557	-300.0	0.381571186522	0.381738488885	0.0276658871207	0.378965511885	0.37942487756	0.0142239842582	-0.0288231752695	-31.2253847983	0.352523915904	0.361475321164	0.0739832333847	0.350746827105	0.349380997158	0.0240604576356	-0.140760869565	-0.814422005239
USF1	-0.1057473167	7.4895785833	7.3838312667	0.125887673915	0.108502813039	0.0507315646106	0.1496657284	0.12637444112	0.0610947151121	0.0467825291429	-173.034350655	0.367474613059	0.376314461594	0.0290313379102	0.445467359049	0.451679014055	0.0347056739033	0.0843550120793	-300.0	0.534209184926	0.53152306598	0.0282213574912	0.537592391871	0.532295272526	0.0441317874027	0.023463549353	-57.422641353	0.53522834577	0.535214952491	0.049496578514	0.532733361999	0.532033412739	0.0180540699079	-0.0147522522523	-0.568940527026
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.102868903736	0.0946831478398	0.0374450735587	0.118461374411	0.110214280724	0.0389535604727	0.126548701938	-300.0	0.471072832043	0.478047248978	0.0260054411302	0.587070150894	0.594019833378	0.0275309778804	0.00693761916189	-300.0	0.547344637625	0.545054590134	0.0249432878772	0.549786295132	0.54755789934	0.0340212962675	0.0505179764254	-139.476899973	0.213969551291	0.207168549788	0.0822832003379	0.20773594996	0.206256090599	0.0170841144234	-0.00983124018838	-1.92094252675
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.128636772059	0.122990900446	0.0455629452683	0.146752834428	0.140509289861	0.0581216363462	0.0511564121413	-134.738653956	0.393289274776	0.39821548371	0.0192466653825	0.487697063605	0.495190714383	0.0262152850252	0.0146819953776	-300.0	0.531903811502	0.535326979334	0.0314640374601	0.527906718244	0.531861631323	0.0214007305299	-0.0410692931117	-168.820588877	0.526534693067	0.530948288726	0.0715174467885	0.525492031225	0.526948842755	0.032672097127	-0.00592635212888	-0.367186131289
ZNF143	-0.0648688222	6.154257	6.0893881778	0.1435860141	0.12692594561	0.041126977218	0.152436083386	0.134487905154	0.0422283303387	0.000553902576169	-192.067205049	0.615224102923	0.61822427459	0.0233459953688	0.485012942784	0.489970793127	0.0188775922079	-0.000659178622305	-300.0	0.526868758641	0.528271771587	0.0228667297577	0.529346017161	0.531148007512	0.0336022512604	0.0255841869497	-46.7595815661	0.714467393151	0.715141049474	0.0344377689286	0.712965492257	0.712253171351	0.021272960909	-0.0389722430608	-0.643964980118
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.115858003542	0.099292327283	0.0496330153905	0.093545500939	0.0805537940351	0.0432000746449	-0.00775790282959	-253.741514632	0.421245182798	0.427161554209	0.0164809979959	0.537316178104	0.545247482082	0.0273997390937	0.00225249560963	-300.0	0.48825918781	0.486645982421	0.032769777475	0.483272889022	0.48553277919	0.0207760261986	-0.0366287384413	-156.388540856	0.623265690209	0.623388084809	0.126241447596	0.591581050683	0.618319358656	0.0711142306741	-0.139583333333	-1.42525505814
