FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Centipede_85_H1hesc_protection_mean	Centipede_85_H1hesc_protection_median	Centipede_85_H1hesc_protection_std	Centipede_85_GM12878_protection_mean	Centipede_85_GM12878_protection_median	Centipede_85_GM12878_protection_std	Centipede_85_protection_ks_stat	Centipede_85_protection_ks_pvalue	Centipede_85_H1hesc_tc_mean	Centipede_85_H1hesc_tc_median	Centipede_85_H1hesc_tc_std	Centipede_85_GM12878_tc_mean	Centipede_85_GM12878_tc_median	Centipede_85_GM12878_tc_std	Centipede_85_tc_ks_stat	Centipede_85_tc_ks_pvalue	Centipede_85_H1hesc_fos_mean	Centipede_85_H1hesc_fos_median	Centipede_85_H1hesc_fos_std	Centipede_85_GM12878_fos_mean	Centipede_85_GM12878_fos_median	Centipede_85_GM12878_fos_std	Centipede_85_fos_ks_stat	Centipede_85_fos_ks_pvalue	Centipede_85_H1hesc_flr_mean	Centipede_85_H1hesc_flr_median	Centipede_85_H1hesc_flr_std	Centipede_85_GM12878_flr_mean	Centipede_85_GM12878_flr_median	Centipede_85_GM12878_flr_std	Centipede_85_flr_ks_stat	Centipede_85_flr_ks_pvalue
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.10924959897	0.093300067914	0.0575905308921	0.0822313084772	0.0687335131164	0.0557782849326	-0.035232899307	-23.8297344284	0.324592535459	0.335566277186	0.0339088253599	0.403351018228	0.413475278327	0.0408759898449	0.0441031101337	-300.0	0.334658856523	0.334127314458	0.0436505910952	0.327314014622	0.323908734873	0.0289942918825	-0.148847623597	-59.1958442817	0.280485019599	0.281857492368	0.0392390899252	0.277719093329	0.274330296771	0.0356004596284	-0.150816897652	-26.1725003909
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.104891743706	0.0858995731592	0.0570414315847	0.0814683820605	0.064266273374	0.0432368589201	-0.109539276085	-87.2547384637	0.573165807857	0.580003286621	0.0361029491687	0.438408339445	0.446117042033	0.0238948041193	-0.106447644517	-300.0	0.427009391449	0.428771765651	0.0246812948856	0.413892465414	0.414475446659	0.0164177959178	-0.325634095634	-300.0	0.332059049852	0.333374453761	0.0485277275012	0.326259136004	0.323790715046	0.0353147846565	-0.242341957372	-89.5063753157
E2F3	-0.9704539	7.6233014444	6.6528475444	0.103951311932	0.095775585905	0.0355939511841	0.120451010257	0.110425523186	0.0383669316766	0.085269559723	-247.824571903	0.55229772668	0.557512277281	0.040090578981	0.428895403962	0.437198695768	0.0306595198511	-0.0370825342578	-300.0	0.562693501295	0.560668376152	0.0353734495006	0.553881563063	0.551817328306	0.0272069914452	-0.0429001760616	-300.0	0.325110287196	0.320300075652	0.0498720198447	0.316248499952	0.319449973706	0.0357306129853	-0.043395785713	-201.073491104
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.0740854248446	0.0629169982441	0.036004195333	0.0859269759915	0.06945142085	0.0437699291051	0.0951644652621	-54.8102008328	0.538220176063	0.545641195171	0.0314753022467	0.424646123106	0.431610470623	0.0258898586463	-0.0460834016848	-300.0	0.392186422125	0.393864406771	0.0250289280923	0.383924481913	0.385262731284	0.0173062528462	-0.189425470852	-300.0	0.298256244292	0.299482643431	0.0329812332972	0.294074328587	0.294889704145	0.0277705792874	-0.0900828425045	-64.6723725534
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.11367950792	0.103545546227	0.0403178412395	0.138636990901	0.122621334592	0.0526894854363	0.0239677026017	-124.308422566	0.513450787409	0.520081258163	0.0340302459674	0.406906123366	0.413824230755	0.024537744946	-0.0427615737419	-300.0	0.476065530793	0.477955116724	0.0163032415906	0.46747788657	0.468823676423	0.0109540335324	-0.320972910079	-300.0	0.350686882624	0.351155822965	0.0357564780037	0.341570990804	0.344661965236	0.0302590773388	-0.0925120063288	-110.451777779
GABPA	-0.7648685556	8.661842	7.8969734444	0.0766265065675	0.0673480542748	0.0294325212587	0.0913237389778	0.0789871321115	0.035847788328	0.0237091074253	-222.202426281	0.348597328586	0.353025656651	0.036568614111	0.453154516887	0.459155869064	0.0442175818394	0.106049885753	-300.0	0.506344164519	0.501545883292	0.0372803681222	0.514574326424	0.507958700015	0.0560642815709	0.0428899681494	-52.7404183877	0.302822103566	0.295394145941	0.0420849051304	0.307308966817	0.301984270741	0.0515428311031	0.00769921754958	-51.8382611095
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.0983861077625	0.0908843900694	0.0316556551183	0.115591216006	0.107154988148	0.0353607710308	0.0668888894675	-300.0	0.588811847017	0.594010089068	0.0388116325984	0.453534436168	0.461163801744	0.030347053258	-0.0449207843711	-300.0	0.555952755249	0.550282062439	0.0289842064533	0.55622361588	0.552967181961	0.0392496622858	0.0552115959398	-185.623036262	0.356706267252	0.351384185031	0.0449057479256	0.34717521428	0.349831627431	0.0379551723962	-0.0597805325443	-300.0
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.0595310836982	0.0478127067028	0.0416632007725	0.0760800682663	0.0591055999528	0.0508157313735	0.102991204433	-25.3631658931	0.494295076719	0.500950521421	0.0361589943382	0.392093277555	0.399701509871	0.0247555287081	-0.0164746920272	-300.0	0.481988316011	0.484309023414	0.031270892439	0.472430428335	0.474673820433	0.0210449634129	-0.169033134073	-168.877485606	0.321922615963	0.322896333785	0.0427678696433	0.315327294387	0.316485955177	0.0396770802913	-0.167157623795	-52.5502013818
REST	-0.6212560778	8.5147308333	7.8934747556	0.215121636321	0.206841276151	0.0569743102929	0.176072991363	0.176232777585	0.0413208513502	-0.159164894041	-300.0	0.36658726594	0.374737672395	0.0312172263167	0.453582991668	0.46116612579	0.0388003469849	0.0679387581802	-300.0	0.533135140122	0.533644704027	0.0391597813273	0.528013382437	0.526989829225	0.0286790001735	-0.0130553460056	-136.585086528	0.30667730829	0.304695404973	0.0398056109888	0.299637552726	0.303732404717	0.0338552007228	-0.0235140466892	-53.7917280306
ERG	-0.5708799333	3.9203937778	3.3495138444	0.0745804870446	0.0661227290191	0.0343721572935	0.088317784148	0.0781441445407	0.0370009877556	0.108745524335	-212.148194447	0.388913145733	0.396240551233	0.0289359721674	0.493673293421	0.501405131202	0.0359784142934	0.00845164318458	-300.0	0.55401080477	0.553073051667	0.0348225733091	0.551760570208	0.549928262344	0.0239657391189	-0.0245225860199	-300.0	0.318572744462	0.318288101551	0.0377359026841	0.311154965182	0.315154415582	0.0311588949993	-0.0949125787877	-272.353614386
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.18199027237	0.154603105002	0.105678256139	0.135661479957	0.0971420140989	0.0800610738351	-0.00570565135496	-35.3289027134	0.355661454605	0.362913425269	0.0272403819483	0.440688970872	0.447961917966	0.034402070524	0.0287270707106	-300.0	0.367416539759	0.37003187342	0.042160557903	0.359990709381	0.363439261401	0.0288705292395	-0.0511280202163	-36.5139707169	0.271148315713	0.27151563672	0.0324528273388	0.266367900658	0.268930975238	0.0292127045923	-0.00376400148004	-7.27521118775
TP53	-0.5304638611	9.9692148611	9.438751	0.199646603068	0.189289494882	0.0581127848763	0.174764233953	0.163567372493	0.0539434537808	-0.0886477412412	-101.321858579	0.380862095357	0.38890629909	0.0305889765272	0.478973569029	0.486900239857	0.0368857022777	0.0319720746141	-300.0	0.543276578664	0.542581007977	0.033986740396	0.54772547719	0.548744293227	0.049627800746	0.0035993500455	-27.1474659842	0.28579555016	0.289186118248	0.0521331202713	0.28228003986	0.285197338057	0.0343134636981	-0.0514765340933	-26.2713669406
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.0901698027865	0.081562678427	0.0303095007118	0.107492777058	0.0990282396961	0.0350429546046	0.076197079243	-300.0	0.583193258999	0.588286261777	0.0422480796285	0.446980827779	0.453930040087	0.0329652762	-0.02213864164	-300.0	0.47324934351	0.467278134579	0.0353063953549	0.480103681106	0.470722690513	0.0511926987402	0.0626652535718	-133.837674665	0.352033951183	0.344386125063	0.0535759311418	0.335270698886	0.333725910118	0.0430262648726	-0.130271009912	-300.0
HLTF	-0.5141725	8.3729281667	7.8587556667	0.143224087955	0.133187940207	0.0421437725976	0.161924522982	0.150092978993	0.0492749636731	0.000964085452192	-166.028576874	0.588753005736	0.595496301986	0.035696397314	0.455429891535	0.462852740347	0.027854007762	-0.0431659835196	-300.0	0.55082783973	0.547763418319	0.0341873863276	0.555214888638	0.551410912562	0.05076161421	0.00568689871492	-86.6105385802	0.279340500299	0.285848804926	0.0372186947042	0.283414863378	0.289056164191	0.0497439067558	0.0153896565929	-33.4990730972
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.260755947255	0.223953192695	0.0790030497138	0.23400392637	0.20604714085	0.0679133437023	-0.0224090756786	-65.2190328881	0.395449280909	0.404125732646	0.0296302279705	0.492382102939	0.500690824906	0.0377128746543	0.0148671011465	-300.0	0.50360927829	0.5036584312	0.0432933438348	0.494335867559	0.495310626304	0.0274625822931	-0.116776368053	-100.421603726	0.31952833918	0.318208888353	0.0295918942699	0.315486291553	0.315853955172	0.0267902590465	-0.00830222767636	-12.7145339725
MAFB	-0.3975071222	5.0393535	4.6418463778	0.158485131628	0.140331594591	0.0589036001308	0.12788036656	0.112172209896	0.0482838627998	-0.0581772411294	-133.037461267	0.54051703942	0.54807749807	0.0414079421522	0.423956985467	0.433166877533	0.0292500394222	-0.0139477086115	-300.0	0.496774193026	0.499034636728	0.0315895313621	0.503143258115	0.499187033687	0.0438367865309	0.01756204748	-39.3313845575	0.325429047245	0.326949907413	0.0380035658765	0.328513001242	0.328422914161	0.0475558894651	0.0493666451827	-10.2768814851
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.0859419421095	0.0785498878452	0.0308273802285	0.10342224136	0.0942370982847	0.0358116726141	0.063231121587	-201.501296914	0.559810850412	0.563939949345	0.0421506390466	0.432733768232	0.439816705533	0.0303727380636	-0.0172587585288	-300.0	0.496020546613	0.492528680566	0.0318205777785	0.497997155352	0.496014324456	0.0439141239044	0.0701333617375	-36.3796617431	0.328359267946	0.32250418153	0.0540006849015	0.310440065621	0.309830336561	0.0350452835693	-0.166248575723	-278.388249189
GFI1B	-0.3699532556	5.525732	5.1557787444	0.129445239356	0.112806777505	0.0599656616838	0.0920176807017	0.0742405814754	0.044479255153	-0.129551216655	-243.18988796	0.405477623518	0.414968384406	0.0285959585576	0.51633063559	0.524885011731	0.0402718838378	0.00491604278694	-300.0	0.55217603482	0.551357749536	0.0262392958524	0.55535652798	0.556247609936	0.0369581242161	0.00252608624766	-50.8422999452	0.312259333537	0.31165708966	0.0506350774119	0.30416627242	0.310293628111	0.0338905851238	-0.0908658333036	-64.5002133558
INSM1	-0.3575675111	6.7003285	6.3427609889	0.0770385804999	0.0682374887271	0.0297377064751	0.0918415816615	0.0812444639884	0.0358301213578	0.09985189045	-135.064211578	0.618801761774	0.625104124888	0.0357867876903	0.478431024551	0.486742474793	0.0267444307304	-0.0457849840175	-300.0	0.606420269696	0.603898199493	0.0266018438281	0.608570440475	0.608977680056	0.0352458146267	0.0268411002724	-115.681754171	0.313151221073	0.309642471619	0.040537548445	0.305479693715	0.309237483917	0.0379419305801	-0.0356893930487	-83.5284708883
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.169947687903	0.150220318098	0.056387922798	0.138554112871	0.125084934619	0.0427773857835	-0.0358956762432	-299.999981463	0.546773822155	0.553570057542	0.0340362986294	0.429816215042	0.436434062267	0.0267771120146	-0.0228906984922	-300.0	0.429348492448	0.429009010971	0.0302553553032	0.432573799217	0.431898274693	0.041107856899	0.0171343788474	-115.789336347	0.33449650785	0.331115632469	0.0333221231577	0.32290377327	0.329822261398	0.0305711918541	-0.13418466309	-210.878310883
MECOM	-0.3505778778	2.913285	2.5627071222	0.173646380315	0.145396173237	0.0725817651898	0.139474249419	0.116660092792	0.0629553584837	-0.0707964530196	-100.316265383	0.353659800384	0.36208518665	0.0258718310559	0.434247594387	0.441701596726	0.0351054484392	0.0464532523409	-300.0	0.449867366135	0.453782353031	0.0370335842101	0.445466638839	0.447140117452	0.0264374050378	-0.0454558609158	-69.8761593255	0.314708415628	0.314055681204	0.0410456658734	0.313672480327	0.311212745155	0.0402456153443	-0.0253012671462	-19.3361694263
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.0947090800788	0.086378372357	0.0421722145709	0.109909074014	0.093749763875	0.0543169331995	0.162386618328	-44.6176819214	0.39135518307	0.398328791385	0.0253658201763	0.490472735069	0.497788553057	0.0331291423913	0.00985255924425	-300.0	0.634769610305	0.637139545364	0.0273173011676	0.628150162943	0.630252071039	0.0204531225302	-0.109585327012	-300.0	0.322819623574	0.326365394481	0.0375994282119	0.311719746566	0.305380967856	0.0359388527367	-0.110830238799	-99.7317543582
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.122393146692	0.0970241259483	0.0618199764678	0.154639652561	0.118602186586	0.0889717467898	0.023718846019	-20.2016193761	0.288601925228	0.296836138659	0.0375545532963	0.365302722818	0.372186205623	0.0495378601486	0.304199786312	-138.52953503	0.406586636401	0.402471670679	0.0444898831352	0.410581210692	0.405774630414	0.0618991269316	0.0839840843251	-1.60545021709	0.321147979432	0.324115758803	0.0370802154027	0.328046869883	0.325097223263	0.0558338308041	0.028062380672	-2.80688965962
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.17271244361	0.151976367833	0.0584221488396	0.140852240508	0.127084048836	0.0435746868733	-0.0410526896098	-300.0	0.546537443009	0.55342766227	0.0350385028354	0.429865793757	0.436695856712	0.0270147576641	-0.0209594866815	-300.0	0.434231837587	0.434050374328	0.0266145188939	0.437582856505	0.437757400236	0.0358107517454	0.0119676458759	-142.36959127	0.322119474044	0.318941471034	0.0347285367414	0.310383039826	0.317108349721	0.0293370482558	-0.121426063031	-207.547939661
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.123725468782	0.111372774208	0.0625890057328	0.0877689258819	0.076210910441	0.0476887998379	-0.0885575645448	-171.590467551	0.538563188857	0.545581661012	0.0339715487842	0.423797709894	0.430836457011	0.0244093719711	-0.0237339124938	-300.0	0.422249694517	0.421060476491	0.0198748781753	0.422319941986	0.423972979471	0.0283908644756	0.0264748291906	-29.1074624813	0.270213799336	0.27004931957	0.0386320446435	0.259630405775	0.263333191151	0.0344890202906	-0.164239679018	-91.6321992745
CTCF	-0.2180552611	8.924475	8.7064197389	0.0835267649575	0.0754431157973	0.0363034170091	0.100887817917	0.0921581607337	0.0389742777094	0.081510904003	-300.0	0.584283200389	0.590880106227	0.0331242235555	0.459159433246	0.46677074996	0.0253632610233	-0.0368507166892	-300.0	0.531375258727	0.530370531253	0.0245826351571	0.53534127773	0.534085906681	0.033116415764	0.0127320037026	-234.947567828	0.342247030088	0.339282823958	0.0379169270388	0.330956338825	0.332676328263	0.0334826727859	-0.13835395241	-300.0
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.158911399154	0.142026577433	0.0479037686519	0.184016442034	0.164546684502	0.0606148095952	0.0446475028344	-72.6403385242	0.550739210394	0.558133725495	0.0389200273268	0.430956154204	0.439628239211	0.0279713849479	-0.00895866633121	-300.0	0.513848334747	0.51266546593	0.0295427286218	0.514691069783	0.515816242239	0.0381200581207	0.0612040331675	-16.5345625752	0.326752068257	0.321473877998	0.0495096614372	0.317421810691	0.321461210715	0.0345586360248	-0.0313101951988	-26.9385701253
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.110685221931	0.0952172206435	0.046008379142	0.132749041244	0.112696664994	0.0583533448581	0.0333828616056	-116.773986076	0.606745173852	0.612800442131	0.027990249603	0.467644560964	0.472806383593	0.0237267541794	-0.0411921506779	-300.0	0.533795296408	0.532168418162	0.0435799201082	0.52590175594	0.530773240604	0.0299890592203	-0.056522806134	-138.220960116	0.263101798402	0.257894545611	0.0337482783103	0.266835362872	0.273501810185	0.0373797233721	0.0630469348125	-11.1341195663
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.11422910607	0.104635503464	0.0421186107401	0.142420526091	0.128262160346	0.0503068189055	0.0501129502425	-113.122370793	0.548836059239	0.555949999014	0.0365940532498	0.42722991634	0.43519651242	0.0262601545703	-0.0178231277043	-300.0	0.550795478835	0.549837582314	0.03474437377	0.549711474801	0.548800597006	0.0217830478709	-0.0140717395927	-92.3504328558	0.301941311982	0.302544644901	0.0455186381155	0.293359814085	0.301276775407	0.0352821172959	-0.0570200287133	-55.1679382832
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.175868509337	0.155713194554	0.0587376706603	0.145595858085	0.131596433789	0.0487685077656	-0.0543219516831	-68.6837409817	0.403418131007	0.410658757558	0.0253524529404	0.500072715378	0.507256936898	0.033272205874	0.0170024670932	-300.0	0.46680766735	0.467652839815	0.0246231820535	0.467600652449	0.470414324762	0.0364257785079	0.0390032038902	-11.6948901318	0.315583108083	0.310689213789	0.0385283166087	0.305854441031	0.309638989388	0.0303107202378	-0.0539552208092	-17.6689836159
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.171455113315	0.151138341822	0.0548059554551	0.137716042251	0.127207624948	0.0427775619794	-0.0959683491841	-300.0	0.539449991252	0.546936329625	0.0343816679682	0.423290607876	0.43071614401	0.026515427571	-0.0091637685755	-300.0	0.56270858983	0.563080687332	0.0212145075869	0.564964861629	0.564440059117	0.0279354656051	0.0378964119858	-50.249766348	0.307065925949	0.303676885722	0.0395508631833	0.299392000764	0.303496449175	0.0385786876063	-0.014174032289	-44.1803972331
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.102013622849	0.0696990800108	0.070166374022	0.0774515148474	0.0556720660216	0.0406359749856	-0.0279866036927	-33.9810089345	0.586985215255	0.592880908453	0.0382603182215	0.455913531467	0.463811220152	0.0228971862841	-0.0365548125713	-300.0	0.381829375982	0.381738488885	0.031822049793	0.379142357174	0.37942487756	0.0175079679955	-0.0183884555215	-15.1821619685	0.35278493104	0.350187709614	0.0233760601207	0.353268879442	0.351181492623	0.0357793018593	0.0332418423843	-3.61024307752
USF1	-0.1057473167	7.4895785833	7.3838312667	0.124483802172	0.109591834503	0.0479982695993	0.148917092978	0.126427190548	0.0627874330813	0.0945425322807	-66.4380338709	0.336643531183	0.347872320862	0.0385778010513	0.417542456413	0.428822825288	0.0470637997583	0.207535810276	-300.0	0.535830512334	0.53152306598	0.0346668982341	0.540278943627	0.535540150997	0.0497054850914	0.0339844379109	-32.2342083758	0.349277360839	0.348124711639	0.0394152115283	0.350290373984	0.349462951119	0.0607203337681	0.0796715964891	-5.88954150573
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.101923562308	0.09418363242	0.0358288125041	0.1188197635	0.110388237875	0.0390508948676	0.113702827669	-243.077681211	0.56865632352	0.574531252645	0.0387539178067	0.446704329339	0.455347160968	0.0292572135764	-0.0133213129733	-300.0	0.548199891949	0.546328623387	0.0292204008164	0.550444936721	0.548139912413	0.038012046085	0.0802129679351	-47.3137374083	0.332379145441	0.327042942996	0.0456434040947	0.318501656917	0.321323398249	0.0345151852628	-0.135463483283	-300.0
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.127379442609	0.121378539403	0.045455940474	0.1453808371	0.138295281868	0.0571237386247	0.0582299995764	-61.9549545337	0.3031137356	0.31110688193	0.0307163378491	0.359293189794	0.367811828846	0.0375061156454	0.218473219784	-300.0	0.531198105939	0.534921582151	0.0347125427526	0.52682167389	0.531054863585	0.0247153992802	-0.028826315305	-90.364226234	0.284712790511	0.290778624325	0.0396863847457	0.278682908888	0.271166299856	0.0366354839245	-0.0311249976958	-24.1918013777
ZNF143	-0.0648688222	6.154257	6.0893881778	0.143260740297	0.126664683373	0.0416949013093	0.151996848266	0.13401518844	0.0447290492876	0.048474807803	-64.9366275996	0.596714481924	0.602849192247	0.0328147509185	0.465874502182	0.472527347715	0.024417734471	-0.0364407801387	-300.0	0.526489020781	0.527227756228	0.0281609891481	0.52907939124	0.531297879974	0.0381080850865	0.0359853038406	-22.3391047728	0.352542392152	0.352309644485	0.037090112722	0.344584655523	0.349642138594	0.0362586520535	-0.0572418280258	-30.8393900573
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.131117091047	0.112588453245	0.0563347557497	0.10360175982	0.0887665475296	0.044427086564	-0.0150888722327	-123.919406695	0.508891079806	0.5152750779	0.0334111546109	0.398201480972	0.404863248603	0.0253200699465	-0.00395265592696	-300.0	0.465517940035	0.463657453257	0.0388663013566	0.456950869978	0.461673251373	0.0259585598063	-0.0766723368131	-131.094363836	0.289802807719	0.296086867102	0.027926716251	0.292964083472	0.299489853009	0.0330066486454	0.00048427858209	-24.758169603
