FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	FLR_80_H1hesc_protection_mean	FLR_80_H1hesc_protection_median	FLR_80_H1hesc_protection_std	FLR_80_GM12878_protection_mean	FLR_80_GM12878_protection_median	FLR_80_GM12878_protection_std	FLR_80_protection_ks_stat	FLR_80_protection_ks_pvalue	FLR_80_H1hesc_tc_mean	FLR_80_H1hesc_tc_median	FLR_80_H1hesc_tc_std	FLR_80_GM12878_tc_mean	FLR_80_GM12878_tc_median	FLR_80_GM12878_tc_std	FLR_80_tc_ks_stat	FLR_80_tc_ks_pvalue	FLR_80_H1hesc_fos_mean	FLR_80_H1hesc_fos_median	FLR_80_H1hesc_fos_std	FLR_80_GM12878_fos_mean	FLR_80_GM12878_fos_median	FLR_80_GM12878_fos_std	FLR_80_fos_ks_stat	FLR_80_fos_ks_pvalue	FLR_80_H1hesc_flr_mean	FLR_80_H1hesc_flr_median	FLR_80_H1hesc_flr_std	FLR_80_GM12878_flr_mean	FLR_80_GM12878_flr_median	FLR_80_GM12878_flr_std	FLR_80_flr_ks_stat	FLR_80_flr_ks_pvalue
ZNF354C	-2.0658905111	4.5824435	2.5165529889	0.0457567643251	0.0369799218303	0.0417453132948	0.0570236040807	0.0397198241563	0.0556251315086	0.187204069702	-41.3060540087	0.552060808319	0.557426892215	0.0476597857058	0.417234608536	0.426174770308	0.0293508500551	-0.114014831475	-300.0	0.46120403965	0.462208495269	0.0255646518985	0.445866048337	0.44647953946	0.0156300884528	-0.332052679382	-300.0	0.298124694715	0.298351183176	0.0296374897181	0.292536782985	0.291166817301	0.0265043170756	-0.138172165191	-29.7687508736
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.0530416197622	0.0388495009334	0.0488761933761	0.0371528644193	0.0272130601618	0.0373005011829	-0.0221081536642	-80.0169690658	0.363356510736	0.371286436437	0.0425256587153	0.459465884017	0.466715218525	0.0487280915033	0.0111282705537	-237.842663782	0.333446577958	0.333964006875	0.0379014855186	0.326085277306	0.323908734873	0.0240638616757	-0.172959775259	-108.874869001	0.2482006238	0.245225208004	0.0501959677607	0.238890417241	0.23627744412	0.0463715529215	-0.109366914396	-5.6439070918
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.0695517958639	0.0613149662979	0.0343616712503	0.0577446625265	0.0530644096202	0.0262428744562	-0.012871848319	-178.357576426	0.56053877403	0.565149912458	0.047543191102	0.4263331533	0.435251284912	0.0274316396976	-0.114623986762	-300.0	0.427211421144	0.428657151439	0.0222567520539	0.414023012963	0.414697685505	0.0143147201124	-0.348591088142	-300.0	0.320384719056	0.319062211663	0.0441889894861	0.312130263915	0.30981705334	0.028127636603	-0.197713676715	-22.1432730596
E2F3	-0.9704539	7.6233014444	6.6528475444	0.0743532791454	0.0653939373579	0.0331770520427	0.0569663141338	0.0491549199646	0.0264056365955	-0.0110080597234	-300.0	0.54931230326	0.553206531845	0.0420985813202	0.411616653795	0.416918783829	0.0305568778928	-0.0627994114962	-300.0	0.562355812777	0.560259054469	0.0331879853682	0.55329180738	0.551113351397	0.0249321227678	-0.0762831178712	-300.0	0.308722460408	0.307862547626	0.0495079662981	0.30384128371	0.301985483411	0.0324798863351	-0.0813974002144	-87.2490355848
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.0554551127192	0.0428459022153	0.0403897468138	0.0365527794673	0.0243336627099	0.0288418956557	-0.0667165220609	-300.0	0.508861294451	0.513236530506	0.0402233531277	0.397860290716	0.403532112647	0.0292516103759	-0.0421972979798	-300.0	0.392401169667	0.393864406771	0.0232624536381	0.384150613646	0.385615643711	0.0158211769345	-0.206619093258	-300.0	0.271608830496	0.271670640085	0.0309205024718	0.265780682904	0.266094031771	0.0299159912668	-0.070659998103	-13.8706051671
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.0555464299038	0.0407045854755	0.0344608526778	0.0407889173963	0.0315746051664	0.0273348815576	-0.0294177659932	-300.0	0.574673243632	0.581275358568	0.0448274738011	0.445652183599	0.452978535389	0.0364133060327	-0.0628610875085	-300.0	0.476445251689	0.478163466818	0.0152930771494	0.467731783529	0.469131168996	0.00993110005027	-0.335357159866	-300.0	0.357339571189	0.360955273368	0.0354560496898	0.361117291623	0.360966410707	0.0371285900583	0.017009469604	-1.03821805429
GABPA	-0.7648685556	8.661842	7.8969734444	0.114084351523	0.0954813629372	0.0588399928706	0.079836582878	0.068413432516	0.0360179551201	-0.0548169560697	-300.0	0.340448801576	0.343287617902	0.0340053264398	0.452215694572	0.456327220934	0.0409466620459	0.0463737313297	-300.0	0.504759204689	0.499832660804	0.0345946080509	0.512591375927	0.505425941954	0.0537942422593	0.0379882362335	-68.1012929675	0.305255562921	0.304993957308	0.0454886074665	0.301823445715	0.300472592988	0.036299992673	-0.0425820397791	-24.300043892
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.0547202513282	0.0478483653101	0.022332888934	0.0711825966308	0.0635005895472	0.0301820462094	0.0187719830646	-300.0	0.60467358024	0.608691052153	0.0377797406272	0.451710453209	0.456115247168	0.0289285821016	-0.0681955194113	-300.0	0.554479435142	0.548841533479	0.0265941219203	0.555313744708	0.552090847283	0.0370941552584	0.0273260255173	-300.0	0.318153572886	0.316925740993	0.0459874621528	0.313939539037	0.312625457464	0.0362804134002	-0.0414512536945	-127.763171169
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.0775094005279	0.0598662871334	0.0606534858607	0.108169875608	0.0911739239952	0.0786181627647	0.0313588878547	-194.869339967	0.478032370441	0.484863257557	0.0486953772552	0.377256362478	0.38523348912	0.0302624065523	-0.00438739541318	-300.0	0.48218860641	0.484309023414	0.0282185794719	0.472998902501	0.475368041743	0.0182307751501	-0.179599979252	-281.617732685	0.276184098208	0.274807717859	0.0453693000873	0.267190600025	0.268494886587	0.0267625158813	-0.0876740285155	-6.1241194835
REST	-0.6212560778	8.5147308333	7.8934747556	0.0977136825532	0.0823122969149	0.0406257126486	0.0747980901794	0.0674713826983	0.0242974731593	-0.132894931039	-300.0	0.340322430906	0.346596169198	0.0327514484841	0.431800802617	0.437099445461	0.0435361200295	0.098303643738	-300.0	0.533301331747	0.533644704027	0.036540964855	0.527965066105	0.526989829225	0.026341891516	-0.0352951286913	-219.018806353	0.290970810351	0.290853209194	0.0350674515057	0.286780273987	0.286858886415	0.0305841361782	-0.0385353440581	-18.241508257
ERG	-0.5708799333	3.9203937778	3.3495138444	0.0878745349832	0.0765000808342	0.0409358807975	0.0663838417268	0.0559219406221	0.032475325578	-0.0491235167986	-300.0	0.545799651149	0.549851806837	0.0345633973703	0.419676088006	0.423702801943	0.0283008694693	-0.0512311446513	-300.0	0.553919107768	0.553073051667	0.0325635126413	0.551243031554	0.549178871116	0.02156556129	-0.0445795774393	-300.0	0.295554197422	0.294856508053	0.032812209514	0.291958995452	0.291243013411	0.0297801525194	-0.0409777079211	-40.5064715105
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.035971300012	0.0324055791698	0.0239575484996	0.045540988331	0.0389050129552	0.0379259734912	0.093278192611	-73.8975697765	0.520147296735	0.524572915534	0.0383905432682	0.409724806918	0.415299148696	0.0286735392358	-0.0497284500309	-300.0	0.367193246423	0.369523238542	0.0384845884433	0.360566417351	0.364193284764	0.0251127180933	-0.0498076993604	-59.1772998251	0.289806317357	0.290805276329	0.0286731783047	0.288222796332	0.288517817843	0.0281476953896	-0.0106221200632	-0.878887535592
TP53	-0.5304638611	9.9692148611	9.438751	0.0741014840797	0.0583195270164	0.0400989488896	0.0545957887335	0.0451146237431	0.0247125375608	-0.070748931487	-260.020018163	0.372878057647	0.378928666373	0.0335978450229	0.475148433612	0.481238359679	0.0432811770558	0.0379690624006	-300.0	0.547986162179	0.548744293227	0.0456664556283	0.54304746598	0.542581007977	0.0292648637968	-0.0189857604598	-52.2129107998	0.269633622567	0.269445627896	0.0461946938549	0.267666039638	0.265952747737	0.0329265338438	-0.0298810785263	-4.71235425306
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.0646123910698	0.0563281423109	0.0274721502739	0.0873400644937	0.076735116005	0.0421467650359	0.080982230394	-300.0	0.575743995826	0.580007147479	0.0408868781407	0.429078758046	0.432292330048	0.0323709275603	-0.0466308789368	-300.0	0.471498424927	0.465570662711	0.0326447511103	0.477734045675	0.468471505958	0.0488043123103	0.0617689311582	-160.834858604	0.332909234425	0.330604927579	0.0506318905635	0.332147347055	0.328112189757	0.0360760840727	-0.0119064776806	-55.0801856057
HLTF	-0.5141725	8.3729281667	7.8587556667	0.0869838796092	0.072246063038	0.0404223305185	0.0649939097023	0.0557626543594	0.0221357303649	-0.0766385963021	-300.0	0.599585199783	0.604352577449	0.0371908315695	0.454479393066	0.459057667169	0.0275103311738	-0.0606480703092	-300.0	0.554709556329	0.551410912562	0.0474690808508	0.549962061678	0.546400446032	0.0314692265196	-0.0129090947586	-135.095840185	0.30798895723	0.306767346087	0.0368487747383	0.304187966051	0.303336690985	0.029056228159	-0.0581503722936	-24.869882636
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.0570441264411	0.043423646083	0.0395395143803	0.038020720202	0.0279435738506	0.0364748082536	-0.0222552663929	-229.625649578	0.389615388196	0.398793058733	0.0311896150979	0.491511824569	0.497624145018	0.0446485678409	0.00369463564969	-300.0	0.503111201692	0.5036584312	0.0393541481746	0.494563090799	0.496015694811	0.0252625859898	-0.107159491392	-131.248145091	0.255075072456	0.254798674284	0.0309086151251	0.253382973617	0.252971471867	0.0292598813052	-0.00927422696307	-1.86521200527
MAFB	-0.3975071222	5.0393535	4.6418463778	0.0853113004665	0.0705261604139	0.0478138623719	0.0607391301441	0.0495621589377	0.0320546188551	-0.0273626839063	-300.0	0.563626964134	0.568883977857	0.0421333149988	0.430446437002	0.436390790627	0.030296471538	-0.0463651268546	-300.0	0.497041601079	0.497745141543	0.027560092037	0.502095562031	0.499187033687	0.0406753463683	0.0132761230846	-57.0806239317	0.314288900383	0.313729408925	0.0378643368211	0.310928903591	0.31076121764	0.0300992258673	-0.039780146569	-11.650826527
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.0687656252407	0.0589705742816	0.0330256532148	0.0942532804101	0.0805635679229	0.0474696622389	0.0276403925016	-300.0	0.554312628538	0.558144184716	0.0428656943759	0.411596377743	0.416703384011	0.0300159811521	-0.0423732407185	-300.0	0.495216200629	0.491722389461	0.0294992933648	0.497590410372	0.495432966832	0.0412609577215	0.0535283435999	-64.616854427	0.303035067863	0.303041044085	0.05441939938	0.302638580685	0.300471797034	0.0309948718166	-0.00769564381514	-13.0705262915
GFI1B	-0.3699532556	5.525732	5.1557787444	0.0501786349582	0.0420305119463	0.0272613988414	0.0675005521378	0.0535221580522	0.0399188111573	0.0700575988839	-234.620498372	0.526292025737	0.532701962941	0.0429292085771	0.409111385508	0.415738404604	0.0329447784861	-0.0113536047377	-300.0	0.555175217746	0.556109171009	0.03398551038	0.551881166385	0.551357749536	0.0224972272591	-0.0209338819068	-99.8915890049	0.349227333419	0.34875190981	0.0412841205086	0.343237760572	0.342754191239	0.0303979881635	-0.116036640112	-27.4107465507
INSM1	-0.3575675111	6.7003285	6.3427609889	0.0461962582482	0.0399861302301	0.0197006225966	0.0589965670165	0.0498561384847	0.0305597287423	0.0830168716305	-300.0	0.605115919877	0.609774372999	0.0381403859826	0.460568955485	0.466712065943	0.0272621162257	-0.054783128512	-300.0	0.607789597614	0.608044428605	0.0327678275817	0.605061720453	0.602652342952	0.024359051713	-0.00025590182341	-211.663290571	0.270929708633	0.269294849898	0.0329179106328	0.272036006686	0.270339725214	0.0386669736127	0.00743907446986	-7.36852617846
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.0928334042688	0.0719390368685	0.0514057660854	0.0666124356083	0.0532894945563	0.033257716877	-0.0338512489904	-300.0	0.572978869633	0.577407516228	0.0359414294958	0.439799390129	0.443869156164	0.0283564751297	-0.0488226457945	-300.0	0.429234695083	0.428400271686	0.0274097087708	0.432894758744	0.431898274693	0.0384759672131	0.00375653369671	-179.026487656	0.296291417002	0.295917428603	0.0301275075713	0.294639513785	0.293632280597	0.0266064067124	-0.00793899627547	-12.8266772462
MECOM	-0.3505778778	2.913285	2.5627071222	0.0649815940502	0.04784046425	0.0399374478426	0.050487019353	0.0387497603488	0.033257878708	-0.0572348414002	-300.0	0.334020202832	0.340978694791	0.0321411710323	0.41031220679	0.416815348762	0.0451926968152	0.141655964519	-300.0	0.450189311806	0.453575806671	0.0344170686436	0.445740874306	0.44775432091	0.0235493222358	-0.0443067293874	-102.268031025	0.295107821385	0.293919634888	0.0441015144985	0.2914982118	0.289886371997	0.0381371878295	-0.0423453329184	-3.08806006464
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.0656611953903	0.0522665444564	0.0385751361587	0.0498673975959	0.0417672881294	0.0313689353587	-0.14636916725	-300.0	0.353264504073	0.359208353056	0.0331431179478	0.441496666817	0.448018742128	0.0426574182462	0.0915706289233	-300.0	0.63515706619	0.637289707878	0.025640135271	0.628516233027	0.63069863604	0.0181479810321	-0.123878450299	-300.0	0.315075180964	0.314455237973	0.032979323735	0.310438318819	0.310537669816	0.0276052759697	-0.0360766606707	-7.06643838094
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.0914014108996	0.0733792866902	0.0564226943977	0.131807445998	0.103705268793	0.0895364649791	0.111256205524	-32.9793641362	0.265436137609	0.270017633341	0.0372649634383	0.351561316835	0.356451890496	0.0515986470585	0.229442536894	-149.076608984	0.405566190883	0.401709413726	0.0407111186085	0.409665396155	0.40520790607	0.058343169961	0.0743446945468	-2.84646203326	0.307164429576	0.306697448413	0.045623857266	0.305120084187	0.306530141235	0.0352018742452	-0.00971896173299	-0.827611718997
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.0944319346292	0.073335961437	0.0525587388788	0.0665432489518	0.0528815080962	0.0330078527428	-0.070386950068	-300.0	0.572268491422	0.576813085197	0.0371223481854	0.439629990787	0.444054092832	0.0284583861374	-0.0476704520931	-300.0	0.437912105857	0.437757400236	0.0335179584761	0.434162123547	0.434050374328	0.0241514514021	-0.00388610483705	-223.348754248	0.287103085647	0.286875764373	0.0293515543709	0.285153982718	0.284288480482	0.0266551373342	-0.0118344054619	-15.3125961386
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.0740443710805	0.0662900711052	0.0308272112196	0.0947789529394	0.0808855783703	0.0447592877875	0.0581198506813	-213.698193476	0.527168978774	0.532948690715	0.0411534286687	0.413235497256	0.418166407219	0.0321024413361	-0.0220221018934	-300.0	0.421805414192	0.421060476491	0.0170197862106	0.422373005042	0.423972979471	0.0254006086287	0.0202250882906	-50.2927912306	0.24461189143	0.24418113162	0.0292958799619	0.239167165106	0.240333489979	0.0268876668775	-0.0431232381289	-6.61291976657
CTCF	-0.2180552611	8.924475	8.7064197389	0.0452378346178	0.037870770485	0.0277486309153	0.0656939491952	0.0574482599815	0.0344926633945	0.00671473280184	-300.0	0.566309326786	0.5706823826	0.0393434966363	0.436047996791	0.441221551052	0.0277881364675	-0.0436024739667	-300.0	0.535173536274	0.534085906681	0.0306402924493	0.53119001211	0.530370531253	0.0219609065765	-0.00498731050885	-300.0	0.319065433978	0.318335077856	0.0430854146489	0.316216346282	0.315218537201	0.0347202382351	-0.0121626160194	-38.8015347383
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.0609298279864	0.0532617892039	0.0273583271959	0.0711241523417	0.0585498237333	0.0386665847816	0.194392640671	-83.7431520881	0.598675255916	0.604712236701	0.039999556882	0.457654781046	0.463516609222	0.0290208596005	-0.047765142382	-300.0	0.513517874123	0.51266546593	0.0252821532657	0.514629147978	0.515687737944	0.035218547155	0.0472065575057	-31.3440975874	0.263260181295	0.263166418176	0.0413138812008	0.262859971087	0.260178233136	0.0336890497382	-0.032802015947	-7.19344833973
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.0626849460029	0.0479312562104	0.0399994739405	0.0400608272628	0.0324745194448	0.0241970572435	-0.0454593241969	-300.0	0.592952901728	0.597745895338	0.0299329529811	0.455474505863	0.458036407867	0.0268924194917	-0.049447935559	-300.0	0.532705254361	0.53059760419	0.0400225133594	0.52672762643	0.530073954069	0.0264439026335	-0.0332117930049	-153.983919932	0.261289650186	0.260601492304	0.0266791443047	0.262360441837	0.262241459687	0.0281544910446	0.0153614691919	-2.97909494359
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.0838584455406	0.0716810633761	0.0411009396009	0.0605859008947	0.0545165930153	0.0286450704745	-0.0405534643763	-300.0	0.547827283838	0.553122898339	0.0370619530297	0.424331841124	0.428746542578	0.0313752103635	-0.0344971894079	-300.0	0.550297257508	0.549837582314	0.0321401310932	0.549641346294	0.548297917274	0.0191220035284	-0.0140501169621	-125.621177463	0.273748657916	0.272917016638	0.0366916475117	0.270585487962	0.270013777925	0.0345763027557	-0.0179491428052	-6.53858915841
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.150864539587	0.128482283291	0.0696098499335	0.191567845485	0.15384323154	0.0992535224273	0.0363894689735	-125.466948894	0.381157130971	0.388873293618	0.0340772505162	0.474422439142	0.480783039752	0.0453692096324	0.0485195810875	-300.0	0.46692885845	0.468168823088	0.0216079463326	0.468098731855	0.470673744427	0.0324784658228	0.0341651486196	-20.0221128299	0.263767111047	0.265168086701	0.0382435557233	0.267878221383	0.266467214812	0.0588285335948	0.00354475232088	-0.616916026411
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.119031067187	0.102386252463	0.0447129547745	0.0952083720207	0.0831535784594	0.0334444591172	-0.0768629432678	-300.0	0.584292697858	0.589628368718	0.0349899604675	0.449154371897	0.453099781414	0.0281249158688	-0.0399276159259	-300.0	0.562844965285	0.562433716033	0.0184124411702	0.564523501562	0.564223216989	0.0260621553653	0.0366340573079	-75.2571351071	0.267230780852	0.266727761593	0.0329189917461	0.267708650498	0.267417338141	0.0347327639609	0.0452198316278	-0.564564303165
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.114280896109	0.0946225876308	0.0820091526826	0.140441743158	0.0986829515245	0.112147595558	0.173079864301	-26.8316931418	0.574702063653	0.57902366645	0.0453218633495	0.443509768176	0.450308652281	0.0296999687775	-0.0433381295443	-300.0	0.381551418589	0.381738488885	0.0292196328793	0.378929563514	0.379304806395	0.0148779738006	-0.0283216138688	-25.5235749591	0.285734216347	0.28357796379	0.0447415995672	0.279344348791	0.278478139714	0.0294928160163	-0.0769643477254	-4.03157159608
USF1	-0.1057473167	7.4895785833	7.3838312667	0.0432615975096	0.0354013282958	0.0213349242865	0.0601030029022	0.047816586107	0.0362782710526	0.0570683892822	-277.436132443	0.311357399892	0.319011403001	0.03918132253	0.394336646611	0.400984030788	0.050381139827	0.290360993325	-300.0	0.534716182756	0.53152306598	0.0303829656338	0.538597294865	0.533782508492	0.0462266468155	0.0210960229859	-51.4080457568	0.338949593079	0.33638857911	0.0619807603216	0.337778608627	0.335026230244	0.0349641380568	-0.000509175497545	-5.60896539436
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.0525909375449	0.044595266809	0.0279175019264	0.0699334575768	0.0611155135602	0.0348173461058	0.0602464284514	-300.0	0.560979172412	0.564980151934	0.0429658231774	0.428167958998	0.433989817335	0.029616564815	-0.0323210614258	-300.0	0.547668028967	0.545517874953	0.0263195557846	0.549963904882	0.547674301954	0.0354791037056	0.0608972369275	-98.1290527096	0.315417309481	0.314509000568	0.0447088293351	0.313353108856	0.312117903924	0.0302352504818	-0.00112061469659	-17.0306484611
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.0885074322058	0.0773574084216	0.0552932005722	0.0592014124057	0.057621655859	0.0380790829422	-0.195634969136	-300.0	0.358491780222	0.364866844049	0.0338801299104	0.44115728167	0.448115851555	0.040310361869	0.12413946736	-300.0	0.531644661106	0.535124280742	0.0324522067592	0.52757711639	0.531659939389	0.0222203600637	-0.0362281829754	-139.726644234	0.262197082289	0.26238052355	0.0294104737423	0.263733031941	0.262847488975	0.0471606572583	0.0283774274999	-0.209479870882
ZNF143	-0.0648688222	6.154257	6.0893881778	0.0563008225517	0.0502514138719	0.025270224455	0.0672892967933	0.0560010525043	0.0385736615452	0.176900276811	-84.5061614832	0.580406885636	0.585751583832	0.0402763441679	0.450106761816	0.456817568643	0.0280510529434	-0.0406767977457	-300.0	0.526805753988	0.527973481484	0.0244239940786	0.529188407067	0.530998135049	0.0351480143305	0.0278382609314	-37.2846708159	0.315433010999	0.313558739044	0.0261391342594	0.315747874779	0.315649282524	0.0307585157166	0.00800215494533	-1.72233219919
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.0695844295206	0.0535453327852	0.0429414568271	0.0458473647577	0.0372253119385	0.0310793710822	-0.0425520778607	-300.0	0.513574734543	0.519858271616	0.0367890817243	0.399664415774	0.403561733321	0.0313642323023	-0.0118706016713	-300.0	0.488959198416	0.486621766518	0.0343931474833	0.482755362483	0.486489655411	0.0222073985657	-0.0557476051645	-157.530124957	0.289586895436	0.288768885227	0.0272560596119	0.284025281158	0.284566450824	0.0221223001363	-0.0587996558715	-10.753076489
