FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Cuellar_90_H1hesc_protection_mean	Cuellar_90_H1hesc_protection_median	Cuellar_90_H1hesc_protection_std	Cuellar_90_GM12878_protection_mean	Cuellar_90_GM12878_protection_median	Cuellar_90_GM12878_protection_std	Cuellar_90_protection_ks_stat	Cuellar_90_protection_ks_pvalue	Cuellar_90_H1hesc_tc_mean	Cuellar_90_H1hesc_tc_median	Cuellar_90_H1hesc_tc_std	Cuellar_90_GM12878_tc_mean	Cuellar_90_GM12878_tc_median	Cuellar_90_GM12878_tc_std	Cuellar_90_tc_ks_stat	Cuellar_90_tc_ks_pvalue	Cuellar_90_H1hesc_fos_mean	Cuellar_90_H1hesc_fos_median	Cuellar_90_H1hesc_fos_std	Cuellar_90_GM12878_fos_mean	Cuellar_90_GM12878_fos_median	Cuellar_90_GM12878_fos_std	Cuellar_90_fos_ks_stat	Cuellar_90_fos_ks_pvalue	Cuellar_90_H1hesc_flr_mean	Cuellar_90_H1hesc_flr_median	Cuellar_90_H1hesc_flr_std	Cuellar_90_GM12878_flr_mean	Cuellar_90_GM12878_flr_median	Cuellar_90_GM12878_flr_std	Cuellar_90_flr_ks_stat	Cuellar_90_flr_ks_pvalue
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.269369931188	0.260831991952	0.100784542758	0.251898968171	0.238485308174	0.0966772004885	-0.0100365612933	-60.2732128362	0.59977178794	0.607057264708	0.0369567179846	0.453215752999	0.462413113933	0.0316101462518	-0.00174677307413	-300.0	0.536278471699	0.526237749668	0.114939907317	0.481413503575	0.481361035387	0.00193577979186	-0.109279396382	-300.0	0.329709913457	0.317637090693	0.0730427042946	0.334807327723	0.321627554834	0.10811979437	0.0315956443963	-3.1662879486
HLTF	-0.5141725	8.3729281667	7.8587556667	0.250267824523	0.243736874934	0.138674906133	0.233560459462	0.213257062043	0.132725894752	-0.0111363658863	-10.955130985	0.600509728917	0.603891353221	0.0303200694752	0.458493471345	0.464862215191	0.0245122666347	-0.0130314975334	-300.0	0.58171894775	0.579834433041	0.00132233594517	0.58224821492	0.581723673322	0.0871724738737	0.0426637122429	-300.0	0.2373695976	0.226740437804	0.122582397292	0.235544669261	0.221216693655	0.0830620324202	-0.0877544564613	-3.58665604931
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.275437091292	0.246583033918	0.169467131979	0.291757042614	0.268769236436	0.169592761128	0.0219490834171	-0.957931974253	0.397575799775	0.400006722521	0.0237316848759	0.509088687944	0.514206811071	0.0342831299889	0.00905637067162	-300.0	0.583258243746	0.583267726017	0.0545834726371	0.570686138163	0.571260024538	0.000717066787153	-0.0774054469393	-300.0	0.305241186934	0.304333885051	0.0346156037776	0.300384849087	0.298963489197	0.0337815937556	-0.126666666667	-1.95471381674
MAFB	-0.3975071222	5.0393535	4.6418463778	0.217388146057	0.210314538717	0.126188068482	0.203989168579	0.183625296609	0.117977857351	-0.0014354552776	-6.38920235384	0.426508066451	0.432490260785	0.0258428874038	0.553827508438	0.559849235922	0.0349817369195	0.00426664049689	-300.0	0.485095542452	0.485074171552	0.00110783766789	0.494819325934	0.488872205547	0.0838106056314	0.0313426546861	-300.0	0.266133479459	0.269830943339	0.0412899663473	0.271479687689	0.270978748228	0.0489694703186	0.0419305873982	-0.15145780018
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.28019147415	0.263451180236	0.124633726007	0.284140856369	0.274420703004	0.132544621418	0.0424235959057	-3.86188582529	0.44499538687	0.453955202724	0.029544861833	0.572371008307	0.578029467327	0.0366606088042	0.0114265912727	-300.0	0.526873845491	0.526117616564	0.00521912233407	0.545655072998	0.54323526462	0.0857906494509	0.0570741528107	-300.0	0.306456591868	0.303437959315	0.0562409208995	0.314787789024	0.303499893325	0.111136716202	0.0274777090969	-0.712450755086
GFI1B	-0.3699532556	5.525732	5.1557787444	0.277321942967	0.262453558313	0.137403411552	0.287825805399	0.278033829944	0.141687839916	0.0304286905864	-2.3168562246	0.408148703876	0.412416495932	0.025196275726	0.527970679096	0.534049255891	0.0355949457182	0.0151423906263	-300.0	0.550386246025	0.549540253478	0.000737950296077	0.552816125655	0.552799146295	0.0713031998125	0.0246343966626	-300.0	0.254568096385	0.246245116684	0.0831455289397	0.249461445572	0.242945653191	0.0437759758048	-0.00619047619048	-0.732438225003
INSM1	-0.3575675111	6.7003285	6.3427609889	0.250068878416	0.231437997657	0.126114259643	0.261488343938	0.247164524483	0.129942021615	0.0377425963745	-4.67791634808	0.63028257649	0.634055599678	0.029412801111	0.484279179707	0.490586985146	0.0247205837344	-0.00962922507916	-300.0	0.577413586822	0.577376299551	0.0016547123818	0.587409965988	0.579415926981	0.0954396241388	0.0466620533747	-300.0	0.236159407779	0.232081740974	0.0726366153733	0.24299136831	0.234360398785	0.0791182895001	0.0288767230423	-0.741983401745
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.19228398256	0.177760249897	0.107516232459	0.194550419848	0.179371107306	0.113011802606	0.0679127703751	-0.388580081653	0.431607746365	0.436543576365	0.0249632974808	0.560117821664	0.564160599099	0.0296363245433	0.000289087017201	-300.0	0.625489136291	0.625444579079	0.0881449557038	0.61280013773	0.613874692748	0.00180003000179	-0.0102646192797	-300.0	0.313198226977	0.30992912925	0.0366745101562	0.315050365233	0.310954166838	0.0570537719673	0.00992545742037	-1.2519083947
MECOM	-0.3505778778	2.913285	2.5627071222	0.28138351884	0.257109130889	0.159882826251	0.291480896018	0.277729325431	0.165974096495	0.019918326601	-0.932964994422	0.364232008571	0.368961326168	0.0215510527528	0.448615722794	0.452092368487	0.0309028981977	0.0337048170101	-300.0	0.472121315484	0.472120710641	0.0505506447956	0.460000213688	0.460751677628	0.00062586227001	-0.0713143329192	-300.0	0.224791422121	0.21607781208	0.0981772273759	0.223673778744	0.210805268391	0.0404503470266	-0.0751577402788	-0.941096219088
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.246944209321	0.228987824863	0.138608151295	0.26685418267	0.257488173167	0.142886838619	0.000900713527157	-4.78108737909	0.402666095232	0.407324667795	0.0212174568733	0.503784088981	0.507697740483	0.029679038911	0.00740205522159	-300.0	0.522497209248	0.522499774984	0.0680299322398	0.504664002243	0.506690414101	0.00086591677808	-0.0834561415361	-300.0	0.24303123845	0.229619005871	0.100505337163	0.232441950927	0.224908735629	0.0899012912142	-0.0705212274065	-1.92751831657
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.266059158054	0.237230173051	0.149491783995	0.268582209414	0.241130253159	0.168194807393	0.0372165782891	-0.176305996318	0.31519541633	0.325263419501	0.0364683284261	0.39435315262	0.402480248554	0.0460996406217	0.240703220852	-300.0	0.52960980821	0.526601976972	0.0187999645683	0.540283711662	0.534051191735	0.0758183396185	0.299839422911	-81.7229672231	0.271201314076	0.263088770706	0.0755165687328	0.260880440168	0.259402828483	0.0467045000143	-0.0883333333333	-0.445476763874
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.19207999613	0.176705170524	0.107237589812	0.192870383839	0.178607512518	0.112695584748	0.0719121346282	-0.254827574533	0.432064646834	0.43710037295	0.0253370224152	0.559424488124	0.56319873858	0.030051751051	0.00229476777352	-300.0	0.62536779414	0.625339170101	0.0888560853373	0.61229000599	0.613493903548	0.00188603015063	-0.0129406918187	-300.0	0.223462721384	0.2229286987	0.0381651198259	0.22926178386	0.224032299374	0.0607648853866	0.0633713745981	-0.185919000751
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.222087546787	0.204147983039	0.134798077445	0.237085736943	0.226294102243	0.134888204109	0.0111934738027	-3.47673559561	0.431298499076	0.435131592746	0.0210933770029	0.550014941572	0.554270411801	0.0297039836987	0.00208378648248	-300.0	0.601483482471	0.60099022466	0.000752748752195	0.604727698549	0.60471632248	0.059944693746	0.0219673163865	-300.0	0.252167411273	0.246904486456	0.0660403901902	0.24479033383	0.244601200144	0.0245685094402	-0.0272222222222	-0.780005673262
CTCF	-0.2180552611	8.924475	8.7064197389	0.219641363666	0.197229137858	0.121631131026	0.226238904401	0.207092437334	0.124575236028	0.0558837771067	-5.27557825295	0.591534321674	0.597047001052	0.0298847184555	0.457752943179	0.462425397752	0.0242633144975	-0.00130765445434	-300.0	0.592877269958	0.590561846484	0.001300507207	0.593165584158	0.592852673916	0.0709121497072	0.0413548580659	-300.0	0.300101684963	0.297250328258	0.064445014762	0.302587465027	0.299231351657	0.0679463261263	0.0481848439347	-1.83070432173
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.295594954968	0.278125466864	0.126286095441	0.304473226664	0.288538552319	0.129196108999	0.0461863442031	-1.3229980685	0.437057370797	0.442467193651	0.0243129230084	0.564046571879	0.570126536883	0.0341850074459	0.0101037940573	-300.0	0.515639437504	0.512905051093	0.00189330790341	0.519535004766	0.515611641226	0.0895030363239	0.0416010430474	-300.0	0.214818442703	0.200315481427	0.0894284459162	0.217181298424	0.201107732748	0.0975028637534	0.0233955857385	-0.170619475891
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.235186483124	0.218888843304	0.128888667002	0.247903393995	0.233710150889	0.136496453878	0.0401138945688	-2.36611601707	0.618713567748	0.622158004867	0.0271680096796	0.474808539455	0.477683842109	0.0196498839864	-0.00493301423088	-300.0	0.603569100462	0.603571573699	0.00159606838598	0.608311010261	0.610606405841	0.0934851821654	0.0221506125319	-300.0	0.220807429195	0.219241327431	0.042850981113	0.224473001339	0.21926816118	0.0813801157447	0.0157305131218	-0.439013949726
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.243925829042	0.223301798528	0.138844561973	0.245682308234	0.228550044327	0.139029837038	0.0532195776576	-1.31624927585	0.422673644828	0.427460413039	0.0242021862001	0.553478786951	0.558175977836	0.0332351098808	0.010205448542	-300.0	0.481491409399	0.474667583114	0.0835607175678	0.464380955749	0.464367576625	0.000894243068913	-0.0165449978916	-300.0	0.262348501166	0.262647939343	0.0635582201209	0.261000132246	0.259838341329	0.0290414337664	-0.0463716814159	-1.4568385351
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.265450589632	0.255877625338	0.158247986657	0.244790685014	0.217057557198	0.153777072443	-0.000211914690307	-1.72354898278	0.409635411765	0.413997506673	0.0207003042383	0.513762651738	0.517916893671	0.0294562750142	0.016397815976	-300.0	0.597419092006	0.597395314457	0.0666509808397	0.584128210317	0.583920430927	0.000979025164621	-0.0583969961261	-300.0	0.616375852581	0.599406831428	0.116676397705	0.586070197235	0.594545234651	0.111929223379	-0.00664473684211	-0.0900866412742
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.237013356539	0.215438302286	0.136675274245	0.253347250601	0.239165667697	0.138158976457	0.0330087884505	-5.67377041989	0.43538328337	0.439619129959	0.0220968272983	0.56591928372	0.570849962664	0.0305557035126	0.0065697129088	-300.0	0.533508079951	0.532537979306	0.00109354416053	0.53459861418	0.533502130734	0.0694394398614	0.0449238910111	-300.0	0.271366116623	0.266211942422	0.0563377685947	0.272552047987	0.26682594776	0.093896148075	0.0359311562224	-0.429458072337
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.229521825013	0.220859725066	0.129383059185	0.210783488746	0.195069514482	0.120426698542	-0.00218271397632	-1.4163224023	0.598043509084	0.603042605853	0.0320889358894	0.456532452511	0.460849023919	0.0196640761612	-0.000602744089271	-300.0	0.484605284096	0.484604736712	0.0689162309383	0.476220227894	0.478462173716	0.000605649222507	-0.00220922408076	-300.0	0.671563203365	0.671637034269	0.0651821012462	0.665069601907	0.667120468933	0.0612953784326	-0.0239393939394	-0.10762792457
USF1	-0.1057473167	7.4895785833	7.3838312667	0.206018691588	0.184538113119	0.117033834944	0.212947492772	0.191989362532	0.122983767312	0.0426879261448	-2.58432163152	0.340323518667	0.349245707262	0.0372680086175	0.436676133688	0.443178544788	0.0427294662337	0.183295961922	-300.0	0.643228911615	0.635609638002	0.0915657190678	0.608068215319	0.608047474754	0.00103694475105	-0.0999626309591	-300.0	0.242646499039	0.229910725748	0.109050008488	0.242136327591	0.226538637639	0.0658133826786	-0.0174257925982	-1.18688304854
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.234295178294	0.21412904381	0.123017293543	0.237280583111	0.21779824572	0.128742525592	0.0608693913826	-4.08222089563	0.450479830157	0.457451022383	0.027567745501	0.580560030105	0.587576927142	0.0329162155281	0.0139744408325	-300.0	0.598154233364	0.597884842385	0.00280711132597	0.607583184232	0.60601396003	0.0769213959628	0.0626552453189	-300.0	0.288360585934	0.285593501551	0.0637102391448	0.289779726359	0.286732161491	0.076443580625	0.0688015129525	-0.201518456433
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.312157854714	0.299370186356	0.162766235838	0.274291598323	0.254342936967	0.151377077606	-0.0201036014428	-3.71078516424	0.318406896359	0.323863391316	0.0248116314204	0.376595909076	0.381183715795	0.0333561457301	0.190243922986	-300.0	0.563495720983	0.563503236141	0.0676438990547	0.539764938548	0.545956800894	0.00027878145757	-0.0934238383123	-300.0	0.231345133342	0.22410159886	0.0973138259921	0.227233245484	0.221725449996	0.0429775651515	-0.0764285714286	-0.879802012444
ZNF143	-0.0648688222	6.154257	6.0893881778	0.250363818174	0.232253375719	0.142537798846	0.252349381667	0.234276338282	0.145669680012	0.0592333538823	-0.51685257945	0.468954067101	0.472745129242	0.0210707451617	0.60985944627	0.614572007165	0.0287865298587	0.000917309429716	-300.0	0.577007620138	0.57698058098	0.0882309148157	0.563237849449	0.562933670118	0.00119866056587	-0.0320402043755	-300.0	0.3211179038	0.313295724114	0.0917457336368	0.314834690582	0.312324326935	0.0845490071488	-0.0360118023113	-0.688564773727
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.277311626164	0.26433394139	0.139200463988	0.248711621479	0.230060047244	0.135285850782	-0.0179421967187	-7.8014546641	0.41372024751	0.417189291531	0.0211383279224	0.533080859772	0.536425799768	0.0310459982766	0.0107011958936	-300.0	0.584693346904	0.584681011233	0.00105557510503	0.594880571845	0.595107143128	0.0882596369289	0.000905419118131	-300.0	0.283590256812	0.286114331352	0.0276800545129	0.284126367027	0.28645483852	0.0354928268466	0.0288454240257	-0.0984460036455
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.254935115095	0.23437472368	0.138448483765	0.2646444622	0.244157891984	0.140474257263	0.0435260812092	-2.98146859844	0.621855831554	0.623743175953	0.0274002853693	0.477280034728	0.481270974792	0.0216859435787	-0.000229118315421	-300.0	0.559286425839	0.559263925954	0.0726102754998	0.5505361564	0.550425333489	0.00183078326846	-0.0135400487188	-300.0	0.267405213147	0.264339001631	0.0632836487612	0.26902818598	0.265301677063	0.0755441343871	0.0496731744148	-0.134449688559
