FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Cuellar_99_H1hesc_protection_mean	Cuellar_99_H1hesc_protection_median	Cuellar_99_H1hesc_protection_std	Cuellar_99_GM12878_protection_mean	Cuellar_99_GM12878_protection_median	Cuellar_99_GM12878_protection_std	Cuellar_99_protection_ks_stat	Cuellar_99_protection_ks_pvalue	Cuellar_99_H1hesc_tc_mean	Cuellar_99_H1hesc_tc_median	Cuellar_99_H1hesc_tc_std	Cuellar_99_GM12878_tc_mean	Cuellar_99_GM12878_tc_median	Cuellar_99_GM12878_tc_std	Cuellar_99_tc_ks_stat	Cuellar_99_tc_ks_pvalue	Cuellar_99_H1hesc_fos_mean	Cuellar_99_H1hesc_fos_median	Cuellar_99_H1hesc_fos_std	Cuellar_99_GM12878_fos_mean	Cuellar_99_GM12878_fos_median	Cuellar_99_GM12878_fos_std	Cuellar_99_fos_ks_stat	Cuellar_99_fos_ks_pvalue	Cuellar_99_H1hesc_flr_mean	Cuellar_99_H1hesc_flr_median	Cuellar_99_H1hesc_flr_std	Cuellar_99_GM12878_flr_mean	Cuellar_99_GM12878_flr_median	Cuellar_99_GM12878_flr_std	Cuellar_99_flr_ks_stat	Cuellar_99_flr_ks_pvalue
ZNF354C	-2.0658905111	4.5824435	2.5165529889	0.0329505935363	0.0240327544673	0.0319660136714	0.0418023913076	0.0291624338863	0.0399307858188	0.0921077401747	-268.851493758	0.419390874574	0.42784287991	0.0340393112469	0.341805529586	0.348591186494	0.0312528257924	-0.0836452638813	-300.0	0.446026296894	0.440245435436	0.0422766844401	0.436616383458	0.431235722363	0.0302863790693	-0.0502423106746	-2.56253203816	0.313040215748	0.312954326246	0.0340177145982	0.30597658595	0.304313022283	0.0268765375263	-0.200324108202	-152.112345853
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.0506272031176	0.0375486142033	0.0415375108076	0.0406413980007	0.0290640886941	0.0331343280247	-0.0260425993067	-199.222720812	0.293261884609	0.301441507638	0.0392267496825	0.331856559804	0.345140520264	0.0427751591976	0.250593670895	-88.9326742849	0.79306411079	0.787929957477	0.0355520469264	0.776135835929	0.775122149283	0.0298560886784	-0.193665158371	-1.98474491616	0.288482219425	0.287786332533	0.024980985972	0.278515124443	0.277986439467	0.0217063454235	-0.314216676444	-205.890231407
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.0485213183075	0.0430230526632	0.0214091788983	0.0546594003652	0.048066446173	0.0267018216381	0.0426761466684	-288.218469539	0.567869448448	0.576391720084	0.0325574799539	0.440834568625	0.447417383311	0.0255652943465	-0.214852124525	-300.0	0.379836721246	0.375282814647	0.0442410959846	0.38027312268	0.37585042882	0.0447735099053	0.0548632218845	-0.224678645316	0.319727893569	0.319141304756	0.036824617045	0.310640513051	0.309186762432	0.0241056626594	-0.262995033945	-183.346118723
E2F3	-0.9704539	7.6233014444	6.6528475444	0.0589339596084	0.0502994585422	0.0293387865484	0.0730411143009	0.063759976946	0.0338078737569	0.0543647971877	-300.0	0.565615145877	0.569567788845	0.0340606646718	0.43861278027	0.443876665053	0.0303358859242	-0.166868751448	-300.0	0.466015939358	0.460720380586	0.0285698116742	0.474271287827	0.468793747601	0.0413345932393	0.0116422709197	-1.31808276442	0.364845462282	0.363645252663	0.0603304935684	0.359439393642	0.35660496907	0.0434977146069	-0.0326119544337	-60.7744746264
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.0326499647674	0.0246114589461	0.0264312144358	0.0450617804051	0.0342286079367	0.032803375063	0.00261098700666	-300.0	0.329250826156	0.336400647775	0.0348461472406	0.38843365541	0.397838591061	0.0369567958346	0.122692841196	-300.0	0.523787929652	0.51638483904	0.0465172962399	0.515903831968	0.513885847793	0.0241448688069	-0.00326278659612	-0.972515111375	0.342325078806	0.342109947569	0.0257449508529	0.335725607795	0.335997176306	0.0257282314719	-0.111738710112	-89.4231267039
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.0384426969437	0.0299645565156	0.0252320118797	0.0463208085839	0.0354108452898	0.0292476287011	0.0894717730863	-300.0	0.514162883229	0.522741337824	0.0363658807768	0.415543351496	0.423074048826	0.0325488086447	-0.122240283885	-300.0	0.389851071846	0.383800695598	0.0464068863464	0.377960680105	0.378613684322	0.0404651563442	-0.00460795243404	-2.87484804059	0.363386262207	0.364980546267	0.0399352532686	0.361676217337	0.360994735562	0.0248689088391	-0.0328321314749	-39.392568906
GABPA	-0.7648685556	8.661842	7.8969734444	0.108751223233	0.090784543272	0.0559701140111	0.078697348464	0.0655443693226	0.0372571258553	-0.0290516278455	-300.0	0.301216660578	0.305452970876	0.0401476939957	0.374803703755	0.379699299785	0.0467012871123	0.232118648738	-300.0	0.281262221398	0.2730034716	0.0383692278583	0.281990573677	0.279159213975	0.0678496090192	0.0283582089552	-0.0183816160288	0.307139261864	0.306268383668	0.0521328386608	0.302873145969	0.301635948086	0.0402757435781	-0.0148890982807	-32.6889534683
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.0562720063947	0.0487389032962	0.0245537425482	0.0710193612635	0.0630139495151	0.0308404379183	0.0391526944769	-300.0	0.58203704071	0.586087826	0.0350982904037	0.449433068244	0.455022017903	0.0307006465633	-0.159093742876	-300.0	0.407432514321	0.411933929974	0.0421277225236	0.417536353538	0.412463105445	0.042776044216	0.106151147859	-0.362457916929	0.325668254931	0.32280596393	0.0519057128129	0.328969761088	0.327096682036	0.0642386769437	0.0104624828655	-54.1922945823
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.0660878150232	0.0511978726475	0.0514849956355	0.082116804238	0.0685076484767	0.061161428307	0.162859577837	-172.708571853	0.31310347425	0.32093988498	0.0336666432066	0.364178114951	0.375237454785	0.0369382367062	0.150491302904	-252.728919465	0.268935089206	0.260460686504	0.0392420585244	0.272656403369	0.264488012339	0.0572157497625	0.0128078817734	-0.569153794117	0.328028685652	0.327781569677	0.0245097623905	0.32076233888	0.321339030768	0.0240762090557	-0.173893985607	-115.973468768
REST	-0.6212560778	8.5147308333	7.8934747556	0.0779275660107	0.0649858778571	0.0336159196503	0.0599480166854	0.0540928668953	0.0225430875317	-0.120799942175	-300.0	0.361353882466	0.367052045544	0.0325748238939	0.442370752566	0.448314283953	0.0366736759544	0.00352112404994	-300.0	0.310848450164	0.301405352527	0.0559003617781	0.311686068617	0.303791413615	0.0673779768642	0.110697528933	-0.0672130536994	0.328491195769	0.327491757874	0.0335487576255	0.332074306382	0.331553873839	0.0420526279227	0.000943171093791	-19.5580216611
ERG	-0.5708799333	3.9203937778	3.3495138444	0.0563368719043	0.0462113565562	0.0300103516874	0.070400570662	0.0612361322255	0.0334222239342	0.0223042370322	-300.0	0.499899044109	0.50680589481	0.0336330800754	0.398988089761	0.404759692965	0.0310503842789	-0.0997857347321	-300.0	0.431650203418	0.424445135899	0.0327326374384	0.433533256724	0.426208974812	0.0440547596762	0.0748433976447	-0.568854193032	0.309526006602	0.308873240904	0.0424131671348	0.305559745232	0.304812706228	0.0333364759728	-0.00975389886623	-44.5574711323
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.0293969030218	0.0246372820557	0.021226399337	0.0341145034905	0.0267579740872	0.0289558239207	0.0420131824726	-276.521267454	0.28793983041	0.294903608069	0.0328681802952	0.32486247583	0.335464188893	0.0352023485124	0.285213785842	-130.449859173	0.436755344648	0.420563787643	0.0670477086766	0.422040939679	0.409582332366	0.0649110192417	-0.104761904762	-0.946964021909	0.291358683818	0.291780842634	0.0219758277673	0.28892577541	0.28847105217	0.0155041683479	-0.0715760757124	-40.9009504179
TP53	-0.5304638611	9.9692148611	9.438751	0.059093342025	0.0456280519896	0.0326986815345	0.0453068192295	0.0365497944454	0.0209407898237	-0.0731083979805	-300.0	0.323508501983	0.331435257843	0.0360761731669	0.381039462255	0.390977772991	0.0386161241025	0.18545537734	-300.0	0.722260134079	0.713348349923	0.0816024172169	0.712856218051	0.70504898907	0.0694736534867	-0.0237916574708	-0.703872575924	0.296533873124	0.296445901705	0.0397891105321	0.294212364613	0.29297501085	0.0250374749023	-0.0130104205995	-17.4709184192
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.0530473987048	0.0457972858262	0.0239204844073	0.0697003817208	0.0608385480494	0.0343675857234	0.0885080952069	-300.0	0.592570049079	0.597511239785	0.0380577539211	0.456988438159	0.463614243894	0.0328365041574	-0.146941956266	-300.0	0.520654293192	0.516342409832	0.041425266345	0.51164503814	0.510984424792	0.0299745810621	-0.0234119404447	-3.25486806142	0.332426171902	0.326780950925	0.053659218822	0.336376892675	0.331273727922	0.0674593368864	0.00738404439214	-44.1123454109
HLTF	-0.5141725	8.3729281667	7.8587556667	0.0695432635612	0.0567933794098	0.0326912493583	0.0540291162795	0.0452375610335	0.0207336254901	-0.0574824399889	-300.0	0.616840789764	0.623031232549	0.0285883187472	0.481531827508	0.48663709131	0.0267990507391	-0.163321059419	-300.0	0.547475830291	0.542382745015	0.0308921126336	0.549198566917	0.543817171395	0.0549126565053	0.00994270929588	-0.800823402696	0.308706177804	0.307049174655	0.0337878904353	0.31139221677	0.310145726781	0.0462073798946	0.00538319977412	-16.7396099949
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.0431760826413	0.0323116708586	0.033438213349	0.0568170213863	0.0430804559466	0.0395776133965	0.0479389578202	-300.0	0.508898838981	0.518168092473	0.0351335375056	0.411569013927	0.419378334121	0.0309061171159	-0.107271939804	-300.0	0.353727328675	0.344408606792	0.0330176864423	0.357118260439	0.348230351647	0.0449476240764	0.024512195122	-0.362317046633	0.304034804306	0.303960340473	0.0248307850042	0.301549498104	0.30108132118	0.0211304453383	-0.00704411118606	-14.6504443735
MAFB	-0.3975071222	5.0393535	4.6418463778	0.0840839233325	0.068875889517	0.0455766107851	0.0626222140011	0.0495621589377	0.0322814206127	-0.0414606607727	-300.0	0.526582950935	0.533719949078	0.0346900051597	0.419901111323	0.426172718462	0.028879607041	-0.123463684714	-300.0	0.304825970251	0.303858245832	0.0351399972448	0.308658129622	0.304941698373	0.04509090396	0.0620007607455	-0.57725306816	0.323584091899	0.323608813398	0.0417007076188	0.321017188599	0.321282019019	0.0301240248361	-0.00434474376646	-17.4776970629
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.0692115410596	0.0593909252784	0.0330295686991	0.0896418760333	0.0749742737551	0.0460532477886	0.0971448052765	-300.0	0.560143987664	0.563342576923	0.0364338631047	0.434229237672	0.439881709169	0.029917459457	-0.139549379012	-300.0	0.472280681249	0.468757486461	0.0410077565672	0.46463892413	0.45951321507	0.0291028765528	-0.0659932659933	-0.669914977239	0.343122874095	0.342727290782	0.062321013896	0.34200719832	0.340095819673	0.0375698710208	-0.000737543026147	-20.0186241825
GFI1B	-0.3699532556	5.525732	5.1557787444	0.0407123363705	0.0333944926805	0.0216770866362	0.0536101493892	0.0425799073311	0.031667548001	0.0293266762174	-300.0	0.519528552572	0.529295733585	0.0344918239298	0.417131878957	0.424211575942	0.0308467601773	-0.101791947546	-300.0	0.402103845062	0.400568646828	0.0444855196912	0.413094473959	0.404727049549	0.0559175467146	0.0409973345646	-0.84071371224	0.348934119986	0.348555728458	0.0444105356493	0.342935967252	0.343633470933	0.0256875945216	-0.0701032509589	-50.0663661516
INSM1	-0.3575675111	6.7003285	6.3427609889	0.0480890852046	0.041252277297	0.0224528306894	0.0587004195872	0.049527469227	0.0295465346951	0.110158936172	-300.0	0.494073800208	0.500382042902	0.0365991376116	0.397514747958	0.403872205544	0.0310290215932	-0.0785295430256	-300.0	0.517866742708	0.514146435648	0.0243723050202	0.518972925416	0.514826216178	0.0403682306945	0.0615361536154	-0.438720344377	0.296387487305	0.294830314728	0.0410787864489	0.298891520221	0.296900913813	0.0433440408678	0.0204663557033	-14.1746895757
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.0647433279919	0.0499021130629	0.0358348034794	0.0476540827662	0.0374998794355	0.0251205019548	-0.0200975363162	-300.0	0.518093663658	0.524664282557	0.0295068298411	0.41632750315	0.420753133914	0.0283127561537	-0.119201148111	-300.0	0.444474883342	0.438370959775	0.0425466021048	0.446009690065	0.443191914196	0.0600392584376	0.0448901561791	-0.780658544858	0.319738797257	0.319298354698	0.0382323618086	0.316936392992	0.31574388288	0.0311854460432	-0.0037675773403	-27.7865513769
MECOM	-0.3505778778	2.913285	2.5627071222	0.0449265550709	0.0324485168325	0.0304326830148	0.0510596088133	0.0377076936248	0.031486958083	0.0311752474698	-300.0	0.337463979215	0.344623268284	0.0326186035314	0.39633288444	0.406169867992	0.034326076107	0.0877881984541	-300.0	0.281522028963	0.274163285038	0.0256038405712	0.285102385564	0.284776618893	0.0639051866364	0.0395780590717	-0.270327150356	0.299513600062	0.299281476869	0.0350159767845	0.296354634216	0.295509985144	0.0263063160581	-0.0217011703637	-20.5577442177
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.056811448599	0.0432378776874	0.0339546191902	0.0462627978796	0.0350066425382	0.0305813436561	-0.0440405683265	-300.0	0.323873715858	0.330795641245	0.0345366679633	0.381619992125	0.392053401933	0.0368712630361	0.150927258309	-300.0	0.199649018567	0.191210134908	0.0396295976994	0.182876685486	0.187657619531	0.038698596165	-0.00832812304614	-0.948901586643	0.311889631318	0.311551632861	0.0270216792215	0.313913958792	0.31349188641	0.0342153757432	0.0113489276757	-18.2539119453
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.0914261646841	0.0700226738302	0.0595371129442	0.124502213175	0.0911580404164	0.0881050181118	0.0446267734098	-86.2382811707	0.302800591289	0.31034538924	0.0385973219813	0.368841106891	0.374190554455	0.0482546787223	0.25030542049	-121.472343953	0.359679445621	0.33430523429	0.14056976709	0.289805412317	0.27388428827	0.140478785523	-0.28	-0.411917614549	0.308232170099	0.308533433516	0.0298722168434	0.306657248851	0.306504971931	0.0201468297304	-0.0335560279381	-19.5119248669
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.0659039114528	0.0510849650013	0.0365735695189	0.0479627890893	0.0375860904084	0.0252045259584	-0.0522810010343	-300.0	0.516736977394	0.523277396059	0.0303119434085	0.414225210783	0.418427306289	0.0286421388548	-0.116028537739	-300.0	0.325636051459	0.320876321663	0.0280439942148	0.325903044526	0.324144959436	0.0434767601485	0.0590507065083	-0.712766894624	0.304616975355	0.303450183958	0.0292806704821	0.306995150389	0.306691236537	0.039435623536	0.00335480351488	-26.2867248365
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.078473779308	0.0704830491332	0.0300342084951	0.0925757415335	0.0811118317364	0.0388863083262	0.0566039761552	-300.0	0.548582475911	0.556634800276	0.0300144945721	0.438735117731	0.444575538375	0.0263083056685	-0.135268752619	-300.0	0.610722990512	0.606418961593	0.0205086570536	0.611679130021	0.606630254627	0.0386348700075	0.0415439309294	-0.414579198621	0.270427696069	0.270137028617	0.0353601200311	0.266845058654	0.267134090413	0.0254270970371	-0.00785788816635	-18.8068857786
CTCF	-0.2180552611	8.924475	8.7064197389	0.0483400019005	0.0406278791764	0.029770801102	0.0649011513957	0.0563989216194	0.0345537270067	0.0839031688891	-300.0	0.539368046297	0.545567059692	0.0336620103714	0.427941384508	0.43347604512	0.0294502199374	-0.123546363617	-300.0	0.503332135857	0.505575254931	0.0260599761144	0.50986967737	0.506800287803	0.0275598938607	0.0262939125771	-2.2260832057	0.32659151241	0.325364978242	0.0456593440032	0.330080455003	0.328650675013	0.0565642657064	0.0174146945527	-36.4604375882
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.0576864374282	0.0504231343194	0.0254231910831	0.0670771498875	0.0548995294678	0.0358079839844	0.114620998938	-300.0	0.462346147403	0.470752806785	0.0347545405771	0.380449842259	0.387244751135	0.0319041868865	-0.0135609202983	-300.0	0.595284548345	0.591989811512	0.0244158682872	0.597596653809	0.592073301312	0.0356619450504	0.0624125874126	-0.539178005602	0.307279234288	0.305957288282	0.02736308043	0.308425630498	0.308304765202	0.0390859423495	0.0124823994749	-12.0096405431
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.0344376930801	0.0284039174773	0.0202322818763	0.0472597557335	0.0366149572323	0.0301372719546	0.0336150883158	-300.0	0.609623111122	0.615976308128	0.0263118314834	0.477831949711	0.482025722461	0.0246389851635	-0.15311315292	-300.0	0.477954637717	0.477460723998	0.0387940071822	0.485350004454	0.478557050714	0.0504964312253	0.0756631299735	-0.38978418014	0.262214110011	0.262141900708	0.0283995989354	0.262725736101	0.262235820785	0.0302837396053	0.0460726351093	-6.53928211331
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.0509276594612	0.0437208406349	0.0267647913271	0.0670264323709	0.0570225559718	0.0334510656944	0.0307244380017	-300.0	0.5045500804	0.512588301071	0.0336154853305	0.407562056555	0.413793250906	0.0310965491557	-0.0756997025144	-300.0	0.565025448718	0.562716987547	0.0299842936512	0.566587990086	0.565168279109	0.0399574795802	0.0624476453162	-0.327291794323	0.28825845009	0.287907130578	0.0294156519972	0.289857272571	0.289664234393	0.0416036523568	0.00723186700184	-13.6427848041
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.110577391717	0.0897395125145	0.0538310368504	0.129049784749	0.104032949442	0.0651997259404	0.0651741132442	-260.856589966	0.290268905492	0.298604977269	0.0376961475523	0.326374185643	0.337761728907	0.0415087758999	0.365770833033	-119.018176629	0.210724521413	0.203684831061	0.0396474971305	0.222305650299	0.211461749765	0.0480980680145	0.0228615662495	-0.328565194127	0.296455176637	0.296461014846	0.0191353956532	0.297423145607	0.296851401395	0.0310531727905	0.0390965449001	-4.66468783474
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.119493370302	0.103251863528	0.0450033756443	0.0981915183218	0.0842248000821	0.0339040653502	-0.0496365667048	-300.0	0.54743593615	0.555682937787	0.0309360379896	0.434659541212	0.440058300442	0.0279141265851	-0.125639573033	-300.0	0.491670129352	0.487641632228	0.0227487992158	0.492400024793	0.488897923822	0.0372505956711	0.103851767634	-0.194852406907	0.300030566941	0.299102421096	0.0350814577516	0.300738603682	0.300927313313	0.0406814658253	0.0250409122449	-12.2410260455
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.0704892844721	0.0528211209348	0.051914421021	0.0865880234282	0.0609002341863	0.0684055225142	0.0875153432402	-117.360654586	0.592323590421	0.598349434705	0.0331973193433	0.46793226947	0.47319760344	0.0247246387659	-0.147085336409	-300.0	0.103460068963	0.0983456307859	0.0368993189262	0.107726923102	0.100455004719	0.0451736903229	0.0408026755853	-0.0441767424317	0.337700578626	0.337036005491	0.0213555763054	0.334215336197	0.333973538062	0.0181328010332	-0.0613176267167	-30.7335409551
USF1	-0.1057473167	7.4895785833	7.3838312667	0.0442645929563	0.0351200271077	0.0228527903007	0.0597233368891	0.047172249131	0.0347136296648	0.0233333764947	-300.0	0.348370939913	0.358725186121	0.0401893569047	0.416162408599	0.426228869928	0.0441599870182	0.181835064122	-300.0	0.552403390366	0.5471450542	0.0285648542015	0.559326304434	0.552808578669	0.0522508657414	0.0226657645467	-0.782618340996	0.336192330401	0.334573666479	0.0352454077896	0.33918753609	0.33711911405	0.0545256470853	0.00149358935335	-18.7609526922
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.0542086045369	0.0460637209386	0.03031765219	0.0684370354179	0.0593070788066	0.0349947685487	0.12531799483	-300.0	0.567424534043	0.571908307323	0.0332447891486	0.446646307913	0.451820160724	0.0291438640498	-0.133369881279	-300.0	0.464856667299	0.463593469833	0.0383948828326	0.471875224861	0.46601133968	0.0420436085839	0.071339057786	-0.583340673076	0.320008529581	0.317652822015	0.0458872218125	0.321368707294	0.319683134749	0.061937494894	0.0292217415803	-14.8515789548
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.0824398945952	0.0703756551759	0.0528198503588	0.0626817974221	0.0552966074135	0.0426449924484	-0.0714455120715	-300.0	0.313253914469	0.321090440701	0.0356130272407	0.358978664081	0.370278499361	0.0383815990762	0.254173606039	-241.909769145	0.355446243152	0.348122311644	0.0244811297418	0.356591286739	0.352678805837	0.0349268957852	0.0945359102839	-0.0148713881717	0.283866997861	0.284041725383	0.0231013857	0.284187532195	0.284062930542	0.0307556945093	0.0390979353687	-5.75990606102
ZNF143	-0.0648688222	6.154257	6.0893881778	0.0539092403857	0.0470308235886	0.0230204465515	0.0640690556176	0.0537816076972	0.0346589365628	0.0968852993439	-300.0	0.521740957208	0.528294983366	0.0322338004088	0.421833676941	0.42747802686	0.0264164341058	-0.110879371031	-300.0	0.51444030685	0.509996103628	0.0329767798791	0.509942913315	0.504220902282	0.0165609559286	-0.0354330708661	-1.1358377956	0.337090259161	0.336370655055	0.0259810127518	0.337612250897	0.337656858863	0.029560798059	0.0466171069041	-3.64887487925
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.0500697491716	0.0411498769527	0.030228329402	0.0671851110003	0.0524360639143	0.0408617007835	0.0609910972271	-300.0	0.479040055075	0.487029176373	0.0319252002805	0.388478285203	0.394200411742	0.0281739148644	-0.0725210651492	-300.0	0.198247187029	0.192479494377	0.0360160910844	0.188742139103	0.182095413533	0.0358005611164	-0.0641045548654	-1.0852264379	0.28873114141	0.288239158331	0.025382772585	0.284239615641	0.284436384677	0.0238675207278	-0.0436560676012	-39.4102782258
