FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	PIQ_85_H1hesc_protection_mean	PIQ_85_H1hesc_protection_median	PIQ_85_H1hesc_protection_std	PIQ_85_GM12878_protection_mean	PIQ_85_GM12878_protection_median	PIQ_85_GM12878_protection_std	PIQ_85_protection_ks_stat	PIQ_85_protection_ks_pvalue	PIQ_85_H1hesc_tc_mean	PIQ_85_H1hesc_tc_median	PIQ_85_H1hesc_tc_std	PIQ_85_GM12878_tc_mean	PIQ_85_GM12878_tc_median	PIQ_85_GM12878_tc_std	PIQ_85_tc_ks_stat	PIQ_85_tc_ks_pvalue	PIQ_85_H1hesc_fos_mean	PIQ_85_H1hesc_fos_median	PIQ_85_H1hesc_fos_std	PIQ_85_GM12878_fos_mean	PIQ_85_GM12878_fos_median	PIQ_85_GM12878_fos_std	PIQ_85_fos_ks_stat	PIQ_85_fos_ks_pvalue	PIQ_85_H1hesc_flr_mean	PIQ_85_H1hesc_flr_median	PIQ_85_H1hesc_flr_std	PIQ_85_GM12878_flr_mean	PIQ_85_GM12878_flr_median	PIQ_85_GM12878_flr_std	PIQ_85_flr_ks_stat	PIQ_85_flr_ks_pvalue
ZNF354C	-2.0658905111	4.5824435	2.5165529889	0.252532588372	0.216620947694	0.085885795653	0.254059716478	0.240428743502	0.0967161880186	0.0702298000517	-148.942163375	0.487571524394	0.495104324919	0.0291454314608	0.398783221689	0.402908273729	0.0177305015932	-0.379124838187	-40.3958547338	0.386581804354	0.386121219402	0.0352376454045	0.387490422986	0.388140934085	0.0359823407761	0.012240284565	-0.833842521453	0.322336857626	0.322834247017	0.0287399728919	0.317582931817	0.313325373031	0.0229394299597	-0.315656767206	-300.0
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.286744681324	0.282532534008	0.0558165983872	0.262051713463	0.247885387295	0.0437507048538	-0.2066671994	-300.0	0.501607710549	0.50754732983	0.0326274758618	0.409255769813	0.40961281186	0.00945724361309	-0.41130994395	-14.0508215095	0.919710199917	0.922164018819	0.0470700585071	0.919213043271	0.911631287699	0.0369957008362	-0.168298368298	-1.02902050647	0.276165827702	0.27614884692	0.0296569346809	0.271057263823	0.268361486172	0.0261230690228	-0.236799241368	-83.5719862945
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.347683046246	0.347314465143	0.0634087662113	0.335862025742	0.327919201121	0.0545458428205	-0.0781087386385	-300.0	0.355404873123	0.360976498354	0.0427456335401	0.301395357557	0.313994720672	0.0290633237152	-0.19538260083	-13.7426415547	0.15967496073	0.158715736765	0.0323993078657	0.175872909135	0.163269820905	0.0533726747064	0.00449591280654	-0.375535034908	0.327313121413	0.328141605089	0.0340127091239	0.320031307866	0.318491215637	0.025339528999	-0.315473170038	-268.222455146
E2F3	-0.9704539	7.6233014444	6.6528475444	0.391761016322	0.357782488035	0.0498746643001	0.417779669422	0.406317495805	0.0842107164158	0.0494727566617	-300.0	0.362922708072	0.37166041525	0.0323912283291	0.329409876482	0.329437092598	0.0161110258315	-0.0841697990278	-20.8006599356	0.632610063909	0.631214468678	0.0413699215588	0.633962673985	0.632120911414	0.0431644358684	0.0778719912473	-0.144093147966	0.318827576368	0.316340770329	0.0385777048915	0.314829759154	0.314489811908	0.0287242190559	-0.014596126283	-248.18551588
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.276885943186	0.256911251338	0.0637404764588	0.287451212623	0.273364658416	0.0714717554244	0.0510504766301	-300.0	0.32284032898	0.331359871222	0.0352245181955	0.299203441326	0.305072414387	0.0256378665998	-0.0358114230883	-12.4789303485	0.545131635718	0.533354360949	0.0646417698991	0.525128485582	0.523775021245	0.0489050640722	-0.063697705803	-0.869639694324	0.294046031089	0.294282793582	0.0245969640413	0.289335464905	0.289344975833	0.0200913578138	-0.179356039454	-249.255658415
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.283862582367	0.266256321151	0.089763278592	0.309006586632	0.291537573254	0.11290991567	0.0650415401524	-300.0	0.499565951532	0.506613146745	0.0680711783282	0.403895183793	0.415571237929	0.0299721269783	-0.332222526361	-58.8241274029	0.401987896263	0.401219068657	0.0344188321928	0.401822030715	0.39495495917	0.0253302021339	-0.00714000797766	-1.41222373803	0.346032582183	0.346214242398	0.0258237014274	0.34242149194	0.34459392043	0.0223572742394	-0.0379371019618	-134.270502828
GABPA	-0.7648685556	8.661842	7.8969734444	0.361823034116	0.353945891643	0.0848816609264	0.303706854605	0.302319733687	0.0426884421016	-0.211181109036	-300.0	0.335088901272	0.344060420287	0.0332954928141	0.309501130765	0.307247357174	0.019622508842	-0.00257480763046	-2.32128659454	0.396421576769	0.373329057734	0.0604660362441	0.355558077863	0.356665158962	0.0534767637608	-0.229738562092	-0.451484990895	0.307182630961	0.304519177626	0.0423514630013	0.302615795534	0.298142287659	0.033693062446	-0.0306315015387	-129.766263946
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.458617081397	0.445276540943	0.100871896037	0.416545124177	0.429107504721	0.0602853022337	-0.0249476918476	-300.0	0.361252515707	0.370188284712	0.0423322039481	0.318937475138	0.332151480981	0.03147565695	-0.133979427761	-41.7523531992	0.480700977092	0.476546904798	0.0501578942358	0.480718100985	0.479549749362	0.0507068046646	0.083782142134	-0.4731724445	0.350483018306	0.346792903529	0.0357429747905	0.345583325726	0.345546308902	0.0307925012553	-0.0318494302374	-300.0
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.206433834251	0.190873786824	0.0637442914392	0.217739881411	0.205697966969	0.0707668489908	0.139956283632	-198.091366442	0.447941579244	0.454116955403	0.031148512841	0.375723317863	0.38022262648	0.0184164082985	-0.296175313329	-20.0282307164	0.627286640586	0.616001636513	0.0645079619611	0.597238974842	0.597705709132	0.0526387556969	-0.0769423558897	-1.08221081775	0.317620239648	0.31806519789	0.0300145041365	0.311560240652	0.312396132781	0.0270997793952	-0.248608455499	-181.31400427
REST	-0.6212560778	8.5147308333	7.8934747556	0.439645979945	0.448494396023	0.0867137125807	0.458914533702	0.453337050638	0.110324330821	0.0488156916609	-283.336075001	0.309381064	0.314949861007	0.0275448275294	0.337323416707	0.345831783675	0.0330126714839	0.013996440626	-14.4282361349	0.340572877426	0.331703826756	0.0359341950761	0.329332614015	0.327949912182	0.0309120029398	-0.00304442152434	-0.828184781486	0.299734521238	0.299426483829	0.0289028507634	0.296659383841	0.296978620833	0.0250871866886	-0.010285606665	-93.3766664328
ERG	-0.5708799333	3.9203937778	3.3495138444	0.342356602134	0.325052445246	0.0661448546297	0.372587629292	0.359481574037	0.0914684071677	0.104123763521	-300.0	0.404336496862	0.411338070008	0.0304783756659	0.347653141572	0.353140728848	0.0217361887968	-0.235882376791	-38.2115385099	0.487938947189	0.486927411954	0.0351633031378	0.498778439575	0.491533110609	0.0392077065241	0.0111111111111	-1.08057187738	0.314182022444	0.313281414326	0.0278857969383	0.310326573786	0.312616481899	0.0230611792832	-0.0782504181067	-300.0
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.209233038377	0.185431495519	0.0743851038363	0.198391183776	0.17147398189	0.0736350284401	-0.0063382742249	-300.0	0.317563832301	0.324359330546	0.0329309295182	0.28978959936	0.294306857477	0.025671924346	-0.0569962583568	-6.00743939364	0.396131259819	0.404994552005	0.0861369439145	0.38986648367	0.379190187734	0.076835144574	-0.0973074046372	-0.785845692161	0.264448741755	0.265157840372	0.0225591809003	0.262962481119	0.262806551368	0.0207837066895	-0.0774861202224	-37.1348823104
TP53	-0.5304638611	9.9692148611	9.438751	0.383461755304	0.395145882482	0.070544601582	0.350722510046	0.372981159627	0.0509430030973	-0.200856081799	-300.0	0.444006309198	0.450822851002	0.0349459120832	0.369519289192	0.379297176199	0.0304057428824	-0.260892273003	-14.3464891391	0.441576529367	0.401767417895	0.110091422956	0.391621164297	0.388803162242	0.0773239988761	-0.0545454545455	-0.820317876415	0.281374504111	0.283019105741	0.0366831380206	0.277818722013	0.279421299354	0.0247516870276	-0.0909380118603	-79.7779421946
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.414428014658	0.398800981433	0.108603397142	0.343335842332	0.321161868105	0.0624525284877	-0.103812870713	-300.0	0.326156982964	0.331704250324	0.0236125353934	0.353640233961	0.362746611885	0.032229231056	0.00489881700269	-25.7106744014	0.477860072738	0.480663595615	0.0363250614942	0.486617806054	0.486778821836	0.0441608501506	0.0321963616907	-1.07138262278	0.344719611221	0.337293876988	0.0439669429196	0.333982265653	0.332659217876	0.035049508214	-0.106782301277	-300.0
HLTF	-0.5141725	8.3729281667	7.8587556667	0.425739725995	0.427602587334	0.083347190709	0.403524864376	0.418702508032	0.0465502340403	-0.106462754806	-300.0	0.335792835999	0.342299341747	0.0282170239942	0.311090916734	0.31422721913	0.0180937921102	-0.0396899628333	-11.9526090259	0.484583719001	0.483686971642	0.0759655373231	0.479707600798	0.473315984799	0.0555632871848	-0.00839160839161	-0.478796193198	0.280643582482	0.28364648998	0.0359111313524	0.277038193035	0.280532103558	0.0270403723684	-0.0444926126857	-140.873385961
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.368222338209	0.364179316385	0.0626915093132	0.350679001213	0.335693789447	0.053170740058	-0.188567524059	-300.0	0.414425554593	0.42193847549	0.0323604720707	0.3578820739	0.360717932755	0.0143960057027	-0.232053247089	-14.4820124854	0.376264338634	0.36168044954	0.0637868033212	0.349457143009	0.347630345327	0.0587640043062	-0.0862586330079	-0.916472166754	0.312805812509	0.312566526802	0.0217654226856	0.31160965691	0.310030284945	0.0191185763864	-0.0664241215548	-51.4826737515
MAFB	-0.3975071222	5.0393535	4.6418463778	0.362225664378	0.363737434335	0.0845959461532	0.325890385111	0.333751637232	0.0502170634652	-0.101406653333	-300.0	0.329718522167	0.336122471401	0.0294008364064	0.303892217775	0.309222414749	0.017967849081	-0.0167923061686	-17.9761682018	0.604600206869	0.603508626186	0.0412815945247	0.60484272459	0.60640470279	0.0543928798189	0.101979529862	-0.043749331505	0.322879506847	0.323644354525	0.0339020146946	0.321906577891	0.32130080053	0.0272418132489	-0.0261266185782	-66.8076056758
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.412195046264	0.40134592629	0.0768146933971	0.366770970613	0.355672955629	0.0297678067704	-0.193193522173	-300.0	0.308598301135	0.305466566674	0.0155108555881	0.325032647577	0.334789347641	0.0334394735943	0.058916788112	-4.25772491771	0.807595985049	0.805760596327	0.0417861825268	0.814209994875	0.813294071601	0.0527946435861	0.0338577721838	-0.00753083573737	0.321876544487	0.316184968999	0.043683773522	0.310283671376	0.310323426882	0.0284549203024	-0.149735520038	-300.0
GFI1B	-0.3699532556	5.525732	5.1557787444	0.382844164194	0.37033320638	0.0711840502985	0.363371531748	0.342298574322	0.0555373924347	-0.0563060536676	-300.0	0.298763255214	0.297330128911	0.0165746471103	0.315407984986	0.322967324564	0.0317788452593	0.1062309894	-11.4783033852	0.539880585376	0.540417772128	0.0332113811935	0.542220753633	0.544575599955	0.041141012037	0.0288008288008	-0.373959988174	0.306680067183	0.306455854093	0.0358703789892	0.302118010939	0.30475838596	0.0246188495805	-0.0943669828426	-137.243046182
INSM1	-0.3575675111	6.7003285	6.3427609889	0.378021380804	0.358253192875	0.0565698317227	0.409018935278	0.397948742217	0.094148307083	0.0429528585264	-300.0	0.318782997371	0.320264591632	0.0178999808039	0.341187568527	0.349201094765	0.0312692986371	0.00468986590734	-13.7453378957	0.548369260518	0.544216310386	0.0537419898424	0.562399582012	0.554894656511	0.0644536984451	0.0156085999661	-0.6864090919	0.306643439432	0.304727621259	0.029790539839	0.302768067649	0.303512022705	0.0283010298051	-0.0231524458867	-141.635387029
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.332940857869	0.308605056487	0.0463896293541	0.352480357105	0.343764571434	0.071690934177	0.0615131376988	-300.0	0.3050932959	0.308268662215	0.0163772710062	0.325580740759	0.333872475681	0.0315538692617	0.0148370569925	-15.8335833614	0.453422348489	0.44884879686	0.0482273619553	0.461125636326	0.454619890942	0.0493435449967	0.0885017421603	-0.169916873552	0.327810259263	0.325159699234	0.0242767239184	0.321338804342	0.324886101919	0.0222293255781	-0.122212425905	-300.0
MECOM	-0.3505778778	2.913285	2.5627071222	0.384033732607	0.390003808324	0.0692438541813	0.35630789596	0.374992179772	0.0581140673732	-0.034821163391	-300.0	0.304304579896	0.303962676756	0.0162581455939	0.323825127328	0.330036757017	0.0303977247627	0.0723837003947	-5.63131337813	0.44351057266	0.442226281524	0.082327578286	0.438069532095	0.437792097306	0.0315402400291	-0.0334241598547	-0.30605951597	0.307855872934	0.30788443071	0.0295197552124	0.307700678492	0.305387119766	0.0279955193393	-0.0709197266661	-66.7662650034
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.30923732853	0.296301651991	0.0616001932024	0.324478312719	0.317927701752	0.074676631548	0.113541099234	-300.0	0.451599345095	0.459067958583	0.0401063586639	0.382360813901	0.392747075417	0.030988773559	-0.285628268662	-20.7443336641	0.656125823909	0.652188176199	0.0346045383723	0.659242874855	0.653821676993	0.0370602874803	0.0770053475936	-0.0523143316047	0.319591115173	0.321577837117	0.026471282594	0.311538575006	0.308385972537	0.0257817843392	-0.135789477763	-250.594928797
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.255453139484	0.249069434858	0.0611030891956	0.205429023145	0.205261516994	0.0206619406258	-0.376868065341	-300.0	0.290575912336	0.298547450584	0.0376395673965	0.280782165404	0.282268362539	0.00466112869673	-0.123486494449	-1.47747355208	0.799690251532	0.817040047726	0.141217160452	0.74095149029	0.763877196664	0.110908073727	-0.354347826087	-0.871369003075	0.318386360143	0.317707045003	0.0296475173099	0.321933497067	0.318884981873	0.0453242920943	0.0424989329919	-3.57303181261
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.334759006556	0.308553045894	0.0472895149968	0.354031867269	0.3454214556	0.0734578681497	0.0975670818769	-300.0	0.449635326647	0.457230722573	0.0283721595867	0.385482828393	0.390150867852	0.0211581423305	-0.249486544894	-37.3178643945	0.396669885316	0.391734233713	0.042211826197	0.407943487525	0.401881282216	0.0453679291728	0.0479682248701	-0.603925508109	0.315472249546	0.312854244331	0.0252294727801	0.30895465967	0.312621330746	0.0213234287148	-0.106178025199	-300.0
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.424884656539	0.428548505194	0.0741514726319	0.388693566767	0.399141648647	0.0575052428075	-0.0156477623562	-300.0	0.485660468373	0.494455684199	0.0351878211734	0.399659156725	0.408156229657	0.0337728182928	-0.279952674728	-19.7620853458	0.803228316551	0.805184436758	0.0271491040863	0.803968654451	0.805317004279	0.0342438024339	0.0308080808081	-0.260137328066	0.264944511256	0.26455161661	0.0270575779931	0.258588442092	0.259711446009	0.0243805800781	-0.161409604369	-197.078551042
CTCF	-0.2180552611	8.924475	8.7064197389	0.42411428853	0.427216964285	0.0717148384186	0.453634038446	0.440999205943	0.100098491031	0.17425417019	-300.0	0.422485401329	0.429743007921	0.0294258868327	0.363241615023	0.366939610034	0.0194028921746	-0.21320514784	-55.3150694822	0.565034337151	0.564869324649	0.034128923119	0.568258041835	0.569188918746	0.0387950840556	0.034334641612	-1.1025689572	0.336166044122	0.333883954657	0.0273510008052	0.330174914655	0.331251275001	0.0255798291004	-0.113519560761	-300.0
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.313967474221	0.299501267784	0.0752496307768	0.28729385591	0.265113722909	0.051850465	-0.0875507179599	-300.0	0.400285318145	0.408982293415	0.0322944849939	0.355089507366	0.357233735374	0.0215918756198	-0.119826059939	-22.6936808324	0.493769537984	0.483688856755	0.0500469426165	0.471516745181	0.47246901751	0.0386387559986	-0.125062927005	-2.20737185602	0.319132242976	0.316496360798	0.0354435507534	0.31447153598	0.31527463493	0.0249938213586	-0.0149592937715	-46.1290402747
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.300389519684	0.288126191542	0.0715136825373	0.270592515792	0.247074846312	0.0523823351123	-0.109476470899	-300.0	0.349197092045	0.357366722581	0.0365615168073	0.310577793054	0.324396196911	0.0322298515534	-0.0795140382362	-18.7672688805	0.437148000744	0.435730960184	0.0448776238585	0.451963951183	0.445855693308	0.0529181548573	0.0431330356663	-0.329941105329	0.262696611017	0.260211200854	0.0241014517718	0.26557872397	0.269909905824	0.0260956877234	0.0234783594646	-52.4067860455
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.295872626696	0.292047880584	0.0639149623605	0.325017270968	0.304165594038	0.0870969675159	0.127118524082	-300.0	0.282237078737	0.294007788987	0.0329748833961	0.312477315601	0.319921086421	0.0527715691451	0.0358115952892	-11.0658989778	0.504306229662	0.492976615874	0.040605368822	0.48834643845	0.485403872189	0.0347065795829	-0.0519167579409	-0.90976548941	0.297530913877	0.297419609557	0.033143252355	0.292320770154	0.296926094924	0.0254199877571	-0.0557103755952	-110.715563435
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.358830012974	0.353746401321	0.0494710674739	0.333209021461	0.313856866053	0.041873365227	-0.083353863498	-300.0	0.302180432092	0.303463095009	0.0153810160466	0.318521173403	0.324085708661	0.0298693367042	0.0694799037385	-6.3057321931	0.565052930266	0.560268927173	0.0677468981311	0.535862188505	0.533420096474	0.06298010542	-0.196000919329	-2.25848006833	0.307866555141	0.304810714172	0.0268009663036	0.302777769047	0.304556245699	0.0216985711285	-0.0337061102239	-31.3428080884
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.361705562828	0.374984222183	0.0685291509603	0.39124931425	0.378776868402	0.0931156996823	0.0436065007247	-300.0	0.36131129869	0.369669829038	0.0316815926886	0.331256951669	0.332638773008	0.0158826839609	-0.0625479154194	-24.980676847	0.46308832865	0.46144299734	0.0378757757103	0.471407126915	0.4673418143	0.0388935521063	0.0781724319144	-0.235507294601	0.296094207374	0.297813063238	0.0277034325893	0.300561802316	0.298301814486	0.0280886695384	0.00286707753842	-75.2461404108
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.214736012776	0.197755080903	0.063562061193	0.200376704209	0.172254698668	0.0631859529335	-0.281967350778	-300.0	0.25563368596	0.263148678831	0.0138459064406	0.260431021919	0.264935925227	0.027920657587	0.380570190416	-0.478049536097	0.638539872531	0.653062261871	0.172528638392	0.622524641738	0.613530843993	0.144346812582	-0.0567164179104	-0.261230146709	0.347324543496	0.345934364192	0.0266543630045	0.346463091716	0.343473859577	0.017465530292	-0.0875938840076	-32.7415934323
USF1	-0.1057473167	7.4895785833	7.3838312667	0.338504497395	0.333576938521	0.0692956516608	0.296108741351	0.293807348399	0.0431520635349	-0.226112717104	-300.0	0.402986176894	0.409496975105	0.0293877938425	0.35764283788	0.358450924786	0.0151763488777	-0.150437708908	-19.0060976674	0.275651663863	0.272425858884	0.0311139333052	0.267329373124	0.26631164098	0.0209208250072	-0.00655563160697	-0.701302055344	0.344675626944	0.342582269414	0.0302022502931	0.344738626448	0.343996700451	0.04566698028	0.0441185311821	-25.0808296824
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.38621899197	0.354896594427	0.0520600906967	0.418814846468	0.405264909174	0.086763885545	0.0285425850515	-300.0	0.327727143645	0.33247622352	0.0325155859552	0.360198447164	0.369119080083	0.0353341123367	0.0203015245044	-19.1047803625	0.641566437105	0.638288869437	0.0425134805708	0.628049803267	0.628246841415	0.0386127072006	-0.0877646802008	-2.31888182226	0.325620838794	0.321365207832	0.0342340893569	0.317341250148	0.318928624484	0.0270447119921	-0.123956821924	-300.0
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.293546095702	0.295746032876	0.0549742324003	0.311723928464	0.303554824047	0.067163345758	0.130938304066	-300.0	0.453099992121	0.458454575114	0.0313062159748	0.387843996293	0.387230561606	0.0146591853933	-0.264974271094	-14.3553726705	0.202931736492	0.203360160023	0.0271850919559	0.209186516172	0.206110708592	0.0377641911317	0.0309920983319	-0.148664201364	0.283407581348	0.287090409323	0.0278511715802	0.279267382532	0.276085992712	0.0264650346595	-0.00832738583993	-38.290895509
ZNF143	-0.0648688222	6.154257	6.0893881778	0.268939309732	0.254100628985	0.0746997360742	0.250708491556	0.220815588452	0.0592919446958	-0.0432406138167	-300.0	0.481790881627	0.488081315694	0.0315021039067	0.408914834688	0.411605428966	0.0165272012793	-0.298215713363	-20.7281902713	0.492030709423	0.492366668484	0.0380088019986	0.486060488086	0.484640114754	0.0188123001349	-0.0262686567164	-0.795895761251	0.347639063813	0.347263660484	0.0258587301004	0.341666070493	0.344685687702	0.0254001607563	-0.100206809387	-99.1720082542
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.304220610862	0.290756245569	0.0722057405904	0.271953845249	0.246900836758	0.0528027677507	-0.127510786413	-300.0	0.32653846147	0.333908191934	0.043871390731	0.285682745949	0.298787659388	0.0327108254889	-0.0339574891945	-8.56848754449	0.74543539616	0.74263554815	0.0361857146069	0.75847906901	0.74999051381	0.0729177965878	0.0244444444444	-0.236278680131	0.288318556192	0.29206517134	0.0202951967732	0.290341286061	0.294267334301	0.0234463125136	0.0087410101452	-47.5581499828
