FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	PIQ_90_H1hesc_protection_mean	PIQ_90_H1hesc_protection_median	PIQ_90_H1hesc_protection_std	PIQ_90_GM12878_protection_mean	PIQ_90_GM12878_protection_median	PIQ_90_GM12878_protection_std	PIQ_90_protection_ks_stat	PIQ_90_protection_ks_pvalue	PIQ_90_H1hesc_tc_mean	PIQ_90_H1hesc_tc_median	PIQ_90_H1hesc_tc_std	PIQ_90_GM12878_tc_mean	PIQ_90_GM12878_tc_median	PIQ_90_GM12878_tc_std	PIQ_90_tc_ks_stat	PIQ_90_tc_ks_pvalue	PIQ_90_H1hesc_fos_mean	PIQ_90_H1hesc_fos_median	PIQ_90_H1hesc_fos_std	PIQ_90_GM12878_fos_mean	PIQ_90_GM12878_fos_median	PIQ_90_GM12878_fos_std	PIQ_90_fos_ks_stat	PIQ_90_fos_ks_pvalue	PIQ_90_H1hesc_flr_mean	PIQ_90_H1hesc_flr_median	PIQ_90_H1hesc_flr_std	PIQ_90_GM12878_flr_mean	PIQ_90_GM12878_flr_median	PIQ_90_GM12878_flr_std	PIQ_90_flr_ks_stat	PIQ_90_flr_ks_pvalue
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.325311740295	0.307758422973	0.184363661031	0.279020361898	0.270164649322	0.150280420149	-0.0611672399938	-25.4771305486	0.592861509221	0.595776872341	0.0243302257068	0.456275447546	0.461030201908	0.0183316922391	-0.0719392284675	-300.0	0.543331468998	0.543643350599	0.0380599698755	0.533208376947	0.534882655895	0.0245880227675	-0.0861298389844	-133.890764118	0.319610384845	0.319253633531	0.0159470751276	0.309740023264	0.309519028679	0.0142562237253	-0.490205025478	-300.0
E2F3	-0.9704539	7.6233014444	6.6528475444	0.267484136205	0.241098345158	0.1134172117	0.314453396683	0.283026218906	0.143225427642	0.0156878845536	-125.729582676	0.570453789063	0.578202043319	0.031278913508	0.45498891071	0.46376784102	0.0286703991541	-0.020825793025	-300.0	0.53761626029	0.532819092039	0.0450406418726	0.537879028468	0.534067949619	0.0545755657277	0.106187255551	-14.5104903899	0.363448248763	0.363080888186	0.0196709590249	0.356911952931	0.356753063006	0.018620488732	-0.311268215353	-300.0
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.376504167201	0.357849307146	0.160381591941	0.328993751129	0.319622270817	0.128033108226	-0.0239181666021	-53.1400587732	0.541818706098	0.546446387774	0.024739923619	0.432712283722	0.437822471426	0.0230991438569	-0.0211957216431	-300.0	0.450886456057	0.451902326278	0.0291396930358	0.455444491395	0.455007949589	0.0389133839981	0.0249516637367	-54.3577023919	0.341842499844	0.341432424446	0.014331398001	0.336034863964	0.335970652046	0.0110814010397	-0.303750547474	-300.0
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.370090805765	0.380677268786	0.153943603564	0.309055858531	0.313090987544	0.127305152258	-0.090703862738	-71.4062931548	0.510473881676	0.514829071194	0.024000600035	0.40646085513	0.41090831602	0.019647342678	-0.0216558404477	-300.0	0.461732354372	0.460997184332	0.0351561046222	0.455281380922	0.456243515824	0.0274037430328	-0.0178685700561	-132.186150464	0.3422457117	0.343524902726	0.0136855035827	0.33789250807	0.337993147297	0.0123994725784	-0.285146973471	-300.0
GABPA	-0.7648685556	8.661842	7.8969734444	0.225944637906	0.19901424314	0.123293712726	0.270139184864	0.23581866405	0.154465381799	0.0365944801363	-52.586674595	0.381833841385	0.395464855835	0.035503400592	0.481010905622	0.491207379812	0.0432252187128	0.0921782652677	-300.0	0.501137293615	0.497557824322	0.0624214122096	0.476666188999	0.474524462601	0.0443951878258	-0.0641009487511	-300.0	0.306518841262	0.306422987266	0.0263250117123	0.302179384083	0.30203630621	0.022156232238	-0.154544848277	-300.0
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.274795105412	0.252674907352	0.102668665447	0.326955932901	0.306330148355	0.131841710434	0.00462863679427	-300.0	0.614092534048	0.622142210487	0.0305443659713	0.485865275693	0.494981936969	0.0277123721459	-0.0195061479428	-300.0	0.602593516998	0.595694518596	0.041183493688	0.614251175352	0.605172381547	0.0540914218514	0.031537942875	-177.891394219	0.341781178402	0.341515799309	0.0209817229288	0.33700409024	0.336875955474	0.0202366104788	-0.209280090679	-300.0
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.348651914881	0.347965581664	0.171964192815	0.299694327202	0.295679406385	0.134253962603	-0.0598474121546	-30.8375696411	0.343685441512	0.349094914639	0.0213241193054	0.416473913416	0.420305891499	0.0274126463766	0.0363334217865	-300.0	0.502917902248	0.505770387702	0.026074636205	0.506251112799	0.506167516829	0.0395930649615	0.0184913185841	-57.0882834978	0.328022980362	0.327718627157	0.0157272887973	0.322546987864	0.322934759521	0.0130762681276	-0.298207758375	-300.0
REST	-0.6212560778	8.5147308333	7.8934747556	0.206964779431	0.1793590994	0.121702328176	0.262237535597	0.226946678133	0.155696976188	0.00566413469073	-92.1164948079	0.378754018016	0.386359000877	0.0281590863894	0.453344546227	0.460898787227	0.0312448517929	0.080078495985	-300.0	0.493460026751	0.489823887961	0.0413011157948	0.498575645888	0.49343397009	0.0550806820666	0.0803561497537	-15.1055724239	0.331791395521	0.331862520801	0.0158366207994	0.327826707504	0.327806489923	0.0155073317367	-0.165344025417	-300.0
ERG	-0.5708799333	3.9203937778	3.3495138444	0.260934020849	0.243132256662	0.129825835878	0.304455960475	0.277174544418	0.160694549007	0.0234402154168	-129.650404624	0.584985794108	0.589545298482	0.0261422835584	0.459376364751	0.465892130959	0.0220007420589	-0.0160554114265	-300.0	0.447761598147	0.444357193672	0.0337870558975	0.456756433207	0.451051610477	0.0463905544768	0.0331788971248	-120.537918516	0.308883564146	0.308825013021	0.0146525478126	0.305130968747	0.305108880314	0.0137075799857	-0.170841668728	-300.0
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.40131610949	0.396968331711	0.193842400815	0.344153526846	0.350602804782	0.149017310308	-0.0452641990646	-22.0303888846	0.375190148666	0.380250702054	0.0200810169192	0.465183940241	0.469745559918	0.0257033614967	0.00560534034334	-300.0	0.385129967437	0.385693640833	0.0357976860607	0.378063344097	0.377498960385	0.0229273041857	-0.102931312004	-127.403918632	0.291726352952	0.292108503735	0.0123812035407	0.288720342538	0.288689911409	0.0099931838223	-0.188934452916	-300.0
TP53	-0.5304638611	9.9692148611	9.438751	0.251904185164	0.224851474553	0.144600455726	0.313870411297	0.282846295743	0.180416069204	0.00554619814433	-27.7693170504	0.404652236943	0.412006415494	0.0252635349133	0.499003831615	0.504657924016	0.0295725487176	0.0184748595637	-300.0	0.441799573413	0.44327615584	0.0353326608687	0.447596491751	0.447483851812	0.0480297437196	0.0264992027128	-27.2210197007	0.296104067813	0.295984062327	0.0170162247776	0.292800571681	0.292624908357	0.0152816732191	-0.133715570476	-300.0
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.377386344033	0.37243117984	0.126893774728	0.317339746871	0.300911626001	0.0993849919712	-0.0146589064436	-300.0	0.603782137088	0.613456550399	0.0335268339515	0.478260776645	0.489134785331	0.0299662218218	-0.00612853927699	-300.0	0.56966412424	0.564005712696	0.0466341085498	0.58683859742	0.58121641948	0.0593349110928	0.00280430672041	-217.061620566	0.33143723874	0.330948664976	0.022998458991	0.327905127532	0.327539452858	0.0221928460388	-0.139536868565	-300.0
HLTF	-0.5141725	8.3729281667	7.8587556667	0.289575551292	0.256684828534	0.153631776085	0.232615147668	0.204105103126	0.119110845741	-0.00488695623455	-80.6776159571	0.604464125704	0.610433866401	0.0271222761806	0.478604635491	0.485619459158	0.0227993080438	-0.0138502918953	-300.0	0.429899302186	0.424394933669	0.0440067308786	0.432514631914	0.425245380671	0.0527180192823	0.112599921956	-3.44157245229	0.31036011557	0.310164462341	0.015447865278	0.306749599809	0.306670226091	0.0152951303769	-0.14107797507	-300.0
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.328334085118	0.303424829038	0.172695036256	0.269165477635	0.25041188868	0.140409426893	-0.010527502829	-30.4327057826	0.52155919918	0.525648710797	0.0263105969474	0.418635842215	0.424026468677	0.0227706099206	-0.000803714375532	-300.0	0.580392083229	0.580221880075	0.0253453407423	0.580704764527	0.580483253943	0.0371030716459	0.0755575176816	-9.04559687664	0.303683963148	0.303412062974	0.0128633013082	0.300603015564	0.300297388592	0.0125327880668	-0.129025538129	-300.0
MAFB	-0.3975071222	5.0393535	4.6418463778	0.302561614499	0.297865186994	0.176237642019	0.225285874362	0.201541997839	0.133643467934	-0.0218165029888	-65.5019230565	0.573399022928	0.579375200161	0.0280388849099	0.458321797316	0.465324125816	0.0242687591064	-0.00350840236404	-300.0	0.479527855315	0.474703989656	0.0549576697932	0.457297120118	0.456575429502	0.0388246967027	-0.102476227869	-142.024587423	0.315061630415	0.315248854551	0.0168331725424	0.31198792365	0.312235320369	0.016408657349	-0.10437251715	-300.0
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.363729469642	0.351308064953	0.159297718297	0.290553987455	0.264631425525	0.123210333651	-0.0101073984845	-111.684206901	0.461668507347	0.471974229648	0.0298864911715	0.574900541491	0.581306882875	0.0353813791008	0.00822396020145	-300.0	0.447636108022	0.445477477098	0.0488569514045	0.456320210328	0.451589833421	0.0631907282108	0.0748193337493	-26.4184768857	0.344387934474	0.344410244031	0.0239670228786	0.341695826288	0.341278851906	0.0188835288954	-0.0904792504208	-300.0
GFI1B	-0.3699532556	5.525732	5.1557787444	0.346078830676	0.321066407997	0.180946192974	0.296437722214	0.282054162057	0.143395592258	-0.00389950348627	-55.5799029361	0.554662438263	0.55861179028	0.0277914286659	0.43926080529	0.445697573376	0.0222564926451	-0.00213712642301	-300.0	0.49299750638	0.491926811397	0.0399967445126	0.485852853204	0.485543836308	0.0283862686551	-0.00907075225014	-78.0986933018	0.348635724503	0.348572091775	0.017280192893	0.344442359206	0.344956695193	0.0134408669359	-0.168387688126	-300.0
INSM1	-0.3575675111	6.7003285	6.3427609889	0.255047356004	0.232539415474	0.120129063715	0.305182242878	0.276609271339	0.15236654672	0.0229805991619	-106.679558027	0.63626032042	0.642391870032	0.0250956034744	0.502531173412	0.50870006148	0.0223529735651	-0.0107178719609	-300.0	0.604203630866	0.598034697043	0.0352262931893	0.610123008283	0.601311324381	0.0450347772003	0.0842178785755	-16.9348101128	0.297006412647	0.296766713213	0.0164787345054	0.294695744424	0.294503463837	0.0143077915561	-0.0605283051433	-300.0
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.247330873363	0.227166539613	0.135330746977	0.292067612957	0.257480267491	0.170304962637	0.0272446127863	-73.0065846215	0.592754158545	0.597318770284	0.0243012303856	0.471135592112	0.476865951489	0.0211665966487	-0.00911776086551	-300.0	0.489948195054	0.488880363365	0.0401838139481	0.492213213325	0.491579840263	0.0471671016872	0.0913878659769	-15.8466070051	0.318905426127	0.318738134403	0.0125191679072	0.316119487555	0.315990129017	0.0125090187869	-0.123303964036	-300.0
MECOM	-0.3505778778	2.913285	2.5627071222	0.354587725258	0.3351426628	0.18383079146	0.300782796979	0.295190466051	0.14715817117	-0.027573658251	-30.9262038262	0.343345521167	0.348649444484	0.0225657941164	0.412524814535	0.41705750918	0.0287868381703	0.0668018839798	-300.0	0.434948403451	0.435879206055	0.0373197919691	0.430269318005	0.430546043292	0.0269350358317	-0.0206442312315	-66.3693847985	0.299095585019	0.298509464854	0.0160109646492	0.295765031221	0.295797946944	0.0159088689725	-0.152734494403	-300.0
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.286288978786	0.276140241251	0.157508798774	0.244369243026	0.242811188842	0.127921540767	-0.014004429141	-56.1974418601	0.389753381828	0.395473582129	0.0215015895294	0.482470105753	0.486159802802	0.0272901538929	0.0135058447252	-300.0	0.54965991885	0.550278059009	0.0259805221409	0.551069788744	0.55240984684	0.0382273014821	0.0425482082021	-65.660304646	0.313786708449	0.313709879912	0.0146429490932	0.310982294964	0.310971625797	0.0142822869854	-0.119552263018	-300.0
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.222049165474	0.202648605979	0.143534606119	0.277749199464	0.242184516387	0.180436527356	0.00307067789151	-9.79923411496	0.328062638659	0.339556139101	0.0353060719101	0.397608765493	0.405490359265	0.0480092303429	0.30641609023	-300.0	0.414722468746	0.410919476653	0.032400120707	0.420952709325	0.411807638084	0.0474824398976	0.0894852458666	-4.76336695575	0.306675100797	0.306492126777	0.0205582680269	0.308538419692	0.308739826236	0.0319638080896	0.00057232384945	-22.7698671791
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.252095426617	0.229521035056	0.133661095684	0.299735825046	0.264152339831	0.167824516907	0.0316743823016	-82.0823239796	0.592306383997	0.596997646087	0.0243500120514	0.471713375492	0.477394991076	0.0213037430166	-0.00790056144353	-300.0	0.48895351526	0.487956955076	0.0402788730486	0.492013996287	0.491163088366	0.0478725921067	0.0834187092732	-22.763024626	0.306621973394	0.306544680572	0.012942189776	0.304009692986	0.303948792822	0.012244691857	-0.102165959733	-300.0
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.299000737029	0.27716582369	0.154968491181	0.353756942134	0.320070547337	0.192223627526	0.00656752004509	-40.2030541783	0.559789241258	0.562908065165	0.0251035579031	0.444236280624	0.449362715493	0.0195528161101	-0.00295205821457	-300.0	0.507803211372	0.50838573135	0.0399459691129	0.497020680418	0.499023780152	0.0295935062093	-0.0528104518556	-143.621882574	0.270269901307	0.270333568769	0.0139981654691	0.267891838447	0.268174113539	0.0119317576768	-0.0597655961609	-300.0
CTCF	-0.2180552611	8.924475	8.7064197389	0.238669762653	0.214018476121	0.119421370786	0.280155679283	0.243689672106	0.147971128058	0.0544972269288	-155.315400521	0.599581129773	0.605364977851	0.0252574550285	0.476744283353	0.482713163738	0.0227707227593	-0.00387753922175	-300.0	0.484820835132	0.476941919096	0.0456802999735	0.491105112253	0.483157213358	0.0576465658932	0.0749703715965	-43.3448301993	0.328526637635	0.328358042424	0.0176729337912	0.325894240767	0.325972195766	0.0152261038345	-0.0740949371436	-300.0
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.275452555768	0.25907437328	0.116450700403	0.316483187501	0.288608475775	0.147886178539	0.0295328617373	-36.1166518325	0.627943406305	0.632141970993	0.0245349296192	0.4943396809	0.500082882126	0.0206073965229	-0.0048412871951	-300.0	0.44236251209	0.441100710945	0.0356890963099	0.452528888828	0.447883800515	0.0475794054843	0.00376272974225	-66.0438126639	0.308140017765	0.308193613957	0.0156579836936	0.306133116801	0.30607804731	0.0140077121726	-0.0642916997112	-300.0
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.215573715565	0.197157625853	0.128265407491	0.272833768201	0.251087877716	0.1587332316	0.0065310528328	-53.6190741029	0.624469555685	0.629397180581	0.0235174083309	0.486067212325	0.49135826525	0.0179898521556	-0.00487592949519	-300.0	0.488236666623	0.488722733762	0.0483086582821	0.464944494638	0.468152431077	0.0377823755553	-0.139734058619	-300.0	0.262792190971	0.263400694604	0.013148052262	0.261887176879	0.261803491933	0.012201247411	-0.0129246654105	-300.0
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.267440724755	0.261300935987	0.12014364928	0.304863038155	0.287358112709	0.151473176692	0.00820434088615	-54.6712413206	0.588014433895	0.591709876395	0.0268956596815	0.459644608152	0.466142965357	0.019933183898	-0.000438623771201	-300.0	0.435512421938	0.431733716918	0.0455428024702	0.421268768653	0.418740667218	0.0313817069962	-0.0640766711843	-168.106889231	0.290391199914	0.290538021046	0.0171079193224	0.28853373287	0.288635845374	0.0139914388853	-0.0259111163767	-300.0
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.284239333405	0.280723630124	0.161898733255	0.226329335196	0.219646861482	0.123488609535	-0.0290280884575	-25.8188474119	0.419354307635	0.424086769943	0.0201895893927	0.521114816621	0.524988038807	0.0243651936408	0.00849638879381	-300.0	0.454590674851	0.456637971285	0.0428291075913	0.445195738845	0.445825868937	0.029280288293	-0.0680246147438	-117.201428303	0.295661228488	0.295078643659	0.0124381832979	0.29617578024	0.296167657224	0.0156212659845	0.00293584512501	-78.7202762135
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.317844600232	0.298962408667	0.112397482173	0.357560663435	0.332235548324	0.140698770283	0.0267180288331	-78.5760217368	0.599415206482	0.602767160052	0.0254039561775	0.471338252448	0.477496283219	0.0198097184384	-0.000375226702713	-300.0	0.491758203249	0.488926034519	0.0454424811668	0.479386436521	0.478679591195	0.0357391043527	-0.034057632407	-127.508252357	0.299978555035	0.300029241492	0.0147292361982	0.301452621062	0.301809179791	0.0159099352696	0.0021984886493	-300.0
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.305377728868	0.283069192005	0.188932767341	0.267963804803	0.263642280763	0.142735132112	-0.0134718684744	-15.3552910566	0.604770614147	0.608295897815	0.0254371600881	0.476959829079	0.482434745284	0.0198124226613	-0.00205008018853	-300.0	0.421853934315	0.422345078528	0.0419369501347	0.416162377229	0.416005442747	0.0274198906237	-0.0526279314862	-54.162219462	0.314999156646	0.314150650569	0.0154164650598	0.31274795519	0.31254233673	0.0111251879292	-0.0418423802554	-109.418108348
USF1	-0.1057473167	7.4895785833	7.3838312667	0.233619248634	0.214485344007	0.121507623295	0.289107211152	0.268488973617	0.153536508571	0.0223182345984	-45.5767714729	0.365049395739	0.374646843939	0.0309221743185	0.439523174825	0.447110100232	0.0359210435671	0.114619658831	-300.0	0.555794006609	0.54824949089	0.0620320478667	0.536525774114	0.534031070807	0.0456150574506	-0.0131054063095	-133.886479349	0.336424729964	0.335952329938	0.0232437585919	0.334605855332	0.3342691183	0.0176491997922	-0.0150206488561	-266.035511743
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.274992556536	0.25346318983	0.112860792454	0.318998566239	0.289410815947	0.142440782554	0.0385028445327	-129.604309269	0.46864767136	0.47625170161	0.0262134600732	0.583652299496	0.590924134369	0.0287743487856	0.0084256237335	-300.0	0.540374524603	0.536584622496	0.0444725067892	0.546007995117	0.541203696506	0.0534542654468	0.0950339327789	-19.7915967028	0.334793221517	0.334599162759	0.0175966339254	0.332913712424	0.33286799169	0.0173652265668	-0.020548993637	-300.0
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.36101360628	0.361129578886	0.180658254408	0.298084022235	0.296172488691	0.147174888403	-0.0230599059261	-30.1557003721	0.392143563528	0.397372389	0.0206370464587	0.485187147415	0.490966597984	0.0265179787779	0.0195616388985	-300.0	0.592105381995	0.593863226521	0.0257179934802	0.593293933089	0.59703287055	0.0352904736986	0.0207854501055	-70.1429483895	0.285166528491	0.285653836366	0.0151073327235	0.283765018604	0.28403195836	0.0140382114469	-0.0378629140089	-190.257380166
ZNF143	-0.0648688222	6.154257	6.0893881778	0.262215753004	0.249812586361	0.131370721682	0.307884385321	0.277992720841	0.163378631729	0.0166527761248	-36.4566041969	0.483600107745	0.488932736878	0.0199070031242	0.610295469231	0.614250929423	0.0239506819817	9.45481596413e-05	-300.0	0.433819962806	0.433141851883	0.042916122101	0.42487516521	0.425876270138	0.0310989030161	-0.0159382530683	-50.5950294658	0.338095556879	0.338214381954	0.0149885598978	0.336407893721	0.336393571748	0.0132522677692	-0.0147792676281	-184.220619002
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.245877703043	0.235199870038	0.124433591337	0.294474351871	0.281886918018	0.155743632583	0.00197559727172	-41.8740221708	0.420305550435	0.426364641021	0.0185062587046	0.534657373662	0.541693093822	0.0278738000175	0.00431189710166	-300.0	0.488891627617	0.489245153838	0.040953005582	0.46777511016	0.470537061801	0.0293446088007	-0.179550197295	-300.0	0.287119112604	0.286496927393	0.0114833644566	0.284889610662	0.285093156984	0.0109170266143	-0.0696575674171	-300.0
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.239125245672	0.215794106796	0.131961171331	0.292153330148	0.256978636259	0.167672530365	0.0307796968892	-63.2485585461	0.630942613765	0.634991347173	0.0223076513873	0.497865517619	0.502906350087	0.0188438745467	-0.00106809044858	-300.0	0.464336826066	0.464532159992	0.0343103333643	0.472583993271	0.47158127006	0.0456720679967	0.0129048722568	-52.7236740754	0.322807563101	0.322566176379	0.0156486391352	0.321012053816	0.32102417226	0.0143995104117	-0.00158901210661	-300.0
