FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	PIQ_95_H1hesc_protection_mean	PIQ_95_H1hesc_protection_median	PIQ_95_H1hesc_protection_std	PIQ_95_GM12878_protection_mean	PIQ_95_GM12878_protection_median	PIQ_95_GM12878_protection_std	PIQ_95_protection_ks_stat	PIQ_95_protection_ks_pvalue	PIQ_95_H1hesc_tc_mean	PIQ_95_H1hesc_tc_median	PIQ_95_H1hesc_tc_std	PIQ_95_GM12878_tc_mean	PIQ_95_GM12878_tc_median	PIQ_95_GM12878_tc_std	PIQ_95_tc_ks_stat	PIQ_95_tc_ks_pvalue	PIQ_95_H1hesc_fos_mean	PIQ_95_H1hesc_fos_median	PIQ_95_H1hesc_fos_std	PIQ_95_GM12878_fos_mean	PIQ_95_GM12878_fos_median	PIQ_95_GM12878_fos_std	PIQ_95_fos_ks_stat	PIQ_95_fos_ks_pvalue	PIQ_95_H1hesc_flr_mean	PIQ_95_H1hesc_flr_median	PIQ_95_H1hesc_flr_std	PIQ_95_GM12878_flr_mean	PIQ_95_GM12878_flr_median	PIQ_95_GM12878_flr_std	PIQ_95_flr_ks_stat	PIQ_95_flr_ks_pvalue
ZNF354C	-2.0658905111	4.5824435	2.5165529889	0.360935161178	0.395337374584	0.138027113063	0.31448516533	0.338545725591	0.0892517548796	-0.0344659409467	-9.0760691178	0.605946341809	0.609568427728	0.0252276288344	0.4670333807	0.472557835308	0.0205674590673	-0.0758031302865	-300.0	0.461372565566	0.462208495269	0.0234975577648	0.446128749765	0.446900845939	0.0138095210673	-0.367187560816	-300.0	0.320142910431	0.320132782881	0.0224765537039	0.313539441261	0.310439725506	0.0186216773565	-0.3856746147	-300.0
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.423183762475	0.447651256742	0.113737051074	0.35463328516	0.377407899802	0.109376776258	-0.199527461727	-5.25441289896	0.502462110313	0.511405641216	0.0298430152969	0.388297042766	0.39531995041	0.0202270081785	-0.0628339716724	-300.0	0.33300415238	0.334127314458	0.0338304760187	0.325096769757	0.323908734873	0.0211400769583	-0.198481108778	-178.568328702	0.273832661565	0.273402114254	0.0245647066626	0.267995140991	0.265547368328	0.0215194127601	-0.272443792925	-151.90913308
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.437861395706	0.481590629849	0.156561671549	0.382777075741	0.427842254352	0.137281702931	-0.00325395289467	-3.98938534551	0.594760121516	0.600093392543	0.0235882418567	0.456293910968	0.460555811481	0.0163436434407	-0.0725604382526	-300.0	0.427389907515	0.428771765651	0.0205487801119	0.414220611932	0.415031043772	0.0129907354128	-0.370358579701	-300.0	0.325347717785	0.325511692706	0.0268349196364	0.317095136629	0.315767112961	0.0206365173106	-0.37912838149	-300.0
E2F3	-0.9704539	7.6233014444	6.6528475444	0.262648188419	0.281567374067	0.078263930708	0.300860886381	0.327275375765	0.100903410963	0.0228639626555	-26.8889811412	0.581196539278	0.587702023776	0.029861684825	0.469315421736	0.477584580165	0.0293033574595	-0.0217799994467	-300.0	0.562065770375	0.559952063207	0.0309117205506	0.552706181831	0.550308806359	0.0231079895785	-0.103439202554	-300.0	0.315208381318	0.314827123377	0.0315140376741	0.31409941188	0.311696650137	0.0250266279866	-0.0417774083525	-300.0
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.406786861524	0.434374022096	0.086166802332	0.426855646208	0.453197653656	0.123844310927	0.022389457508	-7.68427029074	0.544009864908	0.549008302794	0.0248122409051	0.433711721149	0.438797560001	0.0245154150399	-0.0191667198282	-300.0	0.39253095114	0.393864406771	0.0218208873331	0.384374154839	0.385968556136	0.0147810406699	-0.211522725177	-300.0	0.292005654612	0.29161041184	0.0204015877696	0.287006765673	0.286725286724	0.0161092280261	-0.234523703487	-300.0
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.366569789524	0.383499323716	0.132874518717	0.329285269335	0.370189128347	0.0923952806319	-0.0120035312996	-8.25650855378	0.47249246867	0.479226336404	0.0259707330749	0.378105134809	0.383109600606	0.0197114414793	-0.0133188271692	-300.0	0.476701252541	0.478371816913	0.0146209540232	0.467951342384	0.469336164044	0.00951597996335	-0.343106707871	-300.0	0.343902753274	0.344177447962	0.0212671603998	0.342654629519	0.343774335606	0.0186876720232	-0.0326751100625	-190.66408098
GABPA	-0.7648685556	8.661842	7.8969734444	0.320813931084	0.34654127205	0.11215827266	0.394392161301	0.420111635388	0.145420727474	0.0309131524109	-17.0201322436	0.380793268719	0.394460896202	0.0377097660642	0.473697406871	0.483739656018	0.0441383562855	0.134867199901	-300.0	0.503625003051	0.49897604956	0.032089080877	0.510511916941	0.502752475112	0.0515964851336	0.0361105015571	-82.2029753407	0.307083562588	0.305756518561	0.0364597445489	0.302535208785	0.299619018966	0.0290379047343	-0.0560761822706	-229.448807759
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.350603164263	0.373293292585	0.101873128144	0.298930941855	0.315681205667	0.0750731525235	-0.0115852454722	-77.3473661935	0.60991981885	0.617432864511	0.0329493118394	0.48186163456	0.492028338968	0.0287550969477	-0.0178153848083	-300.0	0.55461849639	0.551603994684	0.0350727932312	0.553114816025	0.547497039785	0.0244004049379	-0.00498264609885	-300.0	0.346873674284	0.345316659445	0.0297885063844	0.344793801438	0.342717343352	0.0269315322164	-0.00939174992648	-300.0
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.308985555124	0.327796581275	0.107943333878	0.334165706693	0.337242290583	0.158869936526	0.0370066440579	-2.42948731355	0.359449306986	0.364522196127	0.0203227227573	0.442555887865	0.4493703001	0.0266794260857	0.00793833869813	-300.0	0.482236373549	0.484309023414	0.0261136111043	0.47346615729	0.476062263052	0.0169143570245	-0.18523278522	-300.0	0.315501032882	0.31563298448	0.0242143940991	0.309832034237	0.310415464053	0.0214912060939	-0.275453439065	-300.0
REST	-0.6212560778	8.5147308333	7.8934747556	0.359024671303	0.404800227627	0.149761005605	0.317454165259	0.350400439862	0.0987652155697	-0.0171826019359	-19.1823586437	0.377483988928	0.386117620766	0.03004176312	0.453067877883	0.460649090318	0.0335402019947	0.0959340981163	-300.0	0.533420310921	0.533644704027	0.0338740739104	0.527844192864	0.526989829225	0.0241998550758	-0.0571160423673	-300.0	0.296072286611	0.296836877463	0.0226621922703	0.295292974707	0.293962576854	0.0208711563486	-0.0793276821755	-300.0
ERG	-0.5708799333	3.9203937778	3.3495138444	0.412221032268	0.44707146817	0.118790573789	0.358143054571	0.38340150834	0.0935037762848	-0.0153771726127	-34.5499287822	0.580413727453	0.586085741867	0.0280805161165	0.455976929078	0.463161720916	0.0239929856728	-0.0140848110596	-300.0	0.553866015865	0.553073051667	0.0304214642896	0.550602012745	0.548304581351	0.0198528370295	-0.0658465185814	-300.0	0.311840733011	0.31136804794	0.0224479459126	0.309903769004	0.310799061444	0.0190787136532	-0.0555029356489	-300.0
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.39297432032	0.438474772746	0.131163588984	0.316273369783	0.337469381356	0.108070073555	-0.14194398002	-5.38940204486	0.557543938766	0.564666695325	0.0219967435889	0.434813372046	0.438802142819	0.0146184390428	-0.0196148558567	-300.0	0.367464381566	0.369777555981	0.0353249257577	0.361596164724	0.365198649249	0.0227085251566	-0.0540270160024	-90.519586331	0.261475375798	0.262620599515	0.0179844831279	0.261372226954	0.259944919457	0.0169891702539	-0.120807279141	-85.1443778342
TP53	-0.5304638611	9.9692148611	9.438751	0.29554954401	0.329707869866	0.118669874173	0.358263877358	0.397232059713	0.153610585227	0.0363880930136	-4.5549407681	0.399181181842	0.407393752312	0.0261479341835	0.499302453214	0.504331915393	0.0316699544574	0.0179500277413	-300.0	0.548089425071	0.548744293227	0.042136529457	0.542908310056	0.542581007977	0.0260604471903	-0.0407446594799	-90.6601920473	0.279359656171	0.280043854626	0.0285497465417	0.275834870268	0.276723863944	0.0200717483525	-0.137658695695	-186.058728195
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.306978819085	0.318969973899	0.0732212818393	0.360806367384	0.377250956116	0.1056164809	0.0212780368803	-55.880683144	0.59898355335	0.608404536009	0.036518044321	0.4726836301	0.484702875845	0.0311649509664	-0.00196582710079	-300.0	0.47006314688	0.46454617959	0.0301254538042	0.475574900608	0.46633288063	0.046411277033	0.0601157191419	-195.861821549	0.340201919675	0.334122674318	0.0369677134991	0.333356022341	0.3320989304	0.0305350998869	-0.0747247113241	-300.0
HLTF	-0.5141725	8.3729281667	7.8587556667	0.332157365547	0.368968581362	0.107482071958	0.389940076595	0.426045763628	0.132656914434	0.00494646222708	-12.2091175986	0.603158648636	0.609505809699	0.0290799667827	0.476188943519	0.484012166115	0.0241167982407	-0.0125896176977	-300.0	0.554269921049	0.551410912562	0.04410930029	0.549265625485	0.545643239205	0.0290814594788	-0.0247360937999	-190.473077821	0.279385646439	0.281101119783	0.0279165741609	0.275752528722	0.277869250154	0.0220112775572	-0.105979064491	-300.0
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.413848025138	0.451869681262	0.155367850691	0.311267421201	0.337291517239	0.125463949858	-0.0745317418333	-8.56506927197	0.534369716659	0.540009450657	0.0240866059088	0.428079479631	0.432334859955	0.0229577283069	-0.00474446808917	-300.0	0.503174874547	0.5036584312	0.0357780675583	0.495040308934	0.497249564698	0.0230910415259	-0.111204204467	-179.926404644	0.30957439346	0.309939532065	0.0179456209555	0.309454015845	0.307286382999	0.0153936841686	-0.113998508519	-124.229886574
MAFB	-0.3975071222	5.0393535	4.6418463778	0.398723552164	0.451166961643	0.145224131074	0.315618031067	0.347445452789	0.114575872522	-0.0712815036286	-13.3561510276	0.577537891682	0.583466116916	0.0307211478651	0.458675879828	0.466619108866	0.025538350014	-0.00277259452988	-300.0	0.497281280633	0.496794987196	0.024307119757	0.501177885171	0.498775954603	0.0376376164821	0.0259035765404	-62.3006176074	0.320196519263	0.321132619468	0.0264220856381	0.319953233753	0.318670300166	0.0218267932252	-0.0735750278362	-178.277604925
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.375329442723	0.394510470851	0.0921439412399	0.427327008629	0.459970916572	0.134380636035	0.0149180978662	-18.9992597866	0.464712173559	0.475235235794	0.030062516387	0.571717182263	0.576932229982	0.0351374773787	0.0116759789013	-300.0	0.494188889586	0.490570545026	0.0275214309935	0.497252933048	0.494967880733	0.0383603650321	0.029315752654	-123.082002151	0.318103547462	0.312969436299	0.0372211150389	0.3101369683	0.310365139145	0.0249573074395	-0.123983513583	-300.0
GFI1B	-0.3699532556	5.525732	5.1557787444	0.299404106324	0.331347075073	0.102798947947	0.34799116516	0.375839392268	0.145642340748	0.00608470077034	-10.7220708052	0.560640334403	0.566483974596	0.0261334488941	0.442223645175	0.447789419506	0.0194308251454	-0.00717550682365	-300.0	0.555371842105	0.556386048864	0.0314890544338	0.55165974318	0.551357749536	0.0199004302839	-0.0468201070884	-181.32495714	0.303733085107	0.303996698032	0.0284675379062	0.301242198873	0.302179616157	0.0202500175447	-0.0753234783348	-184.068801695
INSM1	-0.3575675111	6.7003285	6.3427609889	0.39582475642	0.412821854737	0.0793933050183	0.436569004181	0.465413147933	0.113975667909	0.0347582154697	-17.8041516481	0.635151832908	0.641391073906	0.0266866696	0.499819870298	0.506742811642	0.0229863349476	-0.0105016251128	-300.0	0.607891647228	0.608044428605	0.0304058521032	0.604666231015	0.602652342952	0.0223575567177	-0.0233899463964	-300.0	0.302977403658	0.302403130324	0.0233785990039	0.301422365953	0.30060956602	0.0232165926741	-0.011711329305	-201.858239214
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.412882659771	0.450654408896	0.142787566706	0.344246527231	0.379821825875	0.117994003188	-0.0146148140106	-19.1502350337	0.591156880683	0.596591895523	0.0256322789509	0.46929533861	0.475707791183	0.022743378345	-0.00770920938104	-300.0	0.432949666839	0.431898274693	0.036072224053	0.429287438373	0.428095902043	0.0249958032335	-0.0052976570638	-253.650109751	0.324434073126	0.323041980407	0.0191371778781	0.320624935487	0.322074336721	0.0179750555406	-0.112129030582	-300.0
MECOM	-0.3505778778	2.913285	2.5627071222	0.341872607208	0.385373399018	0.130709068161	0.312602137338	0.34321888218	0.0904687713086	-0.0195974126577	-5.78290960752	0.341511159956	0.347500717453	0.0206056216087	0.418617641457	0.427130707208	0.0302744979781	0.0403840378295	-300.0	0.450595629517	0.453575806671	0.0321712355259	0.446272305513	0.448368524369	0.0219914368698	-0.0527480785041	-147.782886162	0.30561514624	0.305364365814	0.0245286360413	0.304537649776	0.302705915288	0.0225654228479	-0.0892819285895	-120.938369578
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.400798147203	0.430242373258	0.102929785493	0.439144460024	0.483249394243	0.157766418594	0.00459213706976	-9.90284595684	0.386314350493	0.392546717702	0.0208653922563	0.484864969923	0.491038762305	0.0286698806188	0.0093449687306	-300.0	0.635428697128	0.637590032905	0.0245614959158	0.628867628215	0.631294056041	0.0170054394949	-0.132850501608	-300.0	0.318113337001	0.319213664145	0.02130716943	0.311467176452	0.309912262703	0.0212344314152	-0.161423786147	-300.0
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.356468104527	0.41235746403	0.176276204221	0.267100732788	0.307674668941	0.144972152873	-0.0054231141675	-2.61556478765	0.328942314466	0.341738777342	0.037909058367	0.394595981737	0.402042621429	0.0500037242089	0.369607274791	-284.002993967	0.404572653051	0.401137721012	0.0378160248283	0.4080969018	0.404074457382	0.0538161476799	0.0772484331648	-3.30818161147	0.318587606655	0.316300929365	0.0387746562918	0.31657203378	0.314047766206	0.0256361996621	-0.0244981325864	-13.8060257399
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.317767526372	0.346018887782	0.106287496806	0.378257788121	0.410059956267	0.128115170978	0.0224632739547	-19.3472002159	0.59068652866	0.596282932643	0.0257719186439	0.469804246405	0.476217288711	0.0230092403455	-0.00624649815162	-300.0	0.438075772234	0.437757400236	0.0314177525377	0.434261153524	0.434050374328	0.022045419861	-0.0156884860255	-300.0	0.312138735944	0.310670339357	0.0197875098833	0.308310836297	0.30998392541	0.0173381089528	-0.0939812499406	-300.0
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.292392374404	0.315197705566	0.101870170796	0.330898347956	0.351846067948	0.119155875323	0.06939005083	-5.80539522609	0.5622299765	0.567433674655	0.0257655015592	0.442536861276	0.447989638307	0.0189548421543	-0.00372194080125	-300.0	0.422720355746	0.42408625037	0.0227828061933	0.421462915271	0.421060476491	0.0152641906659	-0.00525544549571	-104.16020473	0.262397903047	0.261856209855	0.021531242258	0.258294998789	0.259435510376	0.0197995125563	-0.13249862174	-260.668573306
CTCF	-0.2180552611	8.924475	8.7064197389	0.331245686889	0.361085375493	0.0989695390232	0.375183070016	0.408210097675	0.129739970611	0.0297386526591	-41.4783161158	0.598089898101	0.604286682909	0.0265758917391	0.475670487969	0.482251990679	0.0241707287769	-0.00291887278386	-300.0	0.535105858878	0.534085906681	0.0283381207101	0.531012008425	0.530370531253	0.0200436765797	-0.022921528178	-300.0	0.333149270391	0.331374852519	0.0216527524983	0.329765872821	0.330367619599	0.0216161868925	-0.0805627735049	-300.0
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.280409526156	0.303765946433	0.097589760978	0.333784719038	0.373122273074	0.129989232339	0.000349594569756	-8.14707596429	0.387971740554	0.396909641534	0.0286778087754	0.475408859193	0.482019321492	0.0342793847154	0.0689409557225	-300.0	0.51333636014	0.51266546593	0.0221885168558	0.51494162	0.515944746535	0.0327227009164	0.0201497381199	-67.616392466	0.31526977278	0.314067039712	0.027611665642	0.312974720518	0.312405388757	0.0202544396326	-0.0207490529343	-81.4529085572
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.38855118584	0.422444173082	0.137786837029	0.325770299575	0.362989812792	0.111137937753	-0.00291686148396	-10.2556952775	0.627634524992	0.634752473253	0.0252472251765	0.482660650637	0.488855433049	0.0168236991903	-0.00513109569128	-300.0	0.531702140234	0.530773240604	0.0364407557975	0.527628874694	0.528328567326	0.0240159719285	-0.000561335757214	-140.775626329	0.262541759884	0.261447063286	0.0193047435347	0.264816016875	0.267344554263	0.0208786963202	0.0163999670813	-94.5827887345
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.312859893036	0.339138058384	0.101625518082	0.363847594855	0.397035018664	0.129275908136	0.0341561071102	-9.30599703588	0.455186113103	0.462070585809	0.021073429497	0.585371899309	0.58920571186	0.0286454514058	0.000465606537186	-300.0	0.549845281638	0.549837582314	0.029999380995	0.549668622475	0.547669567609	0.0172247359261	-0.024984859561	-185.383704176	0.295297493007	0.294908632786	0.0267138728955	0.29176164095	0.294865769956	0.0206552231674	-0.0561006440164	-174.506184608
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.395122588436	0.439568023048	0.127134296783	0.328444505118	0.339387131809	0.0972941659375	-0.0930335402468	-5.68744128396	0.30483610317	0.310888078138	0.0234331419045	0.359885483956	0.368220628144	0.0295618013215	0.192775170565	-300.0	0.470185718451	0.471555107301	0.019451615077	0.471811691056	0.474337231467	0.0294013518922	0.0114117828091	-41.0748336505	0.304462704166	0.302120848948	0.0217476803715	0.301013851507	0.302095315456	0.0179032544379	-0.0319489880233	-48.2923983637
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.375829288551	0.405145828523	0.0866822015293	0.409729172049	0.448317198635	0.118493495161	0.0183372255669	-16.7773196483	0.611611671239	0.614855271159	0.0263902781629	0.476290686223	0.483004346462	0.01994767116	-0.00121998270906	-300.0	0.619504431925	0.618026752877	0.0180757401879	0.620466993474	0.620826527815	0.0268433969313	0.0461379275583	-85.4896480802	0.294457244961	0.294956243187	0.022237711147	0.297247668375	0.29573058704	0.0226478193716	0.0154308803369	-101.5591849
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.338475504505	0.384512993223	0.131470506131	0.270336645194	0.287619098489	0.0916867803578	-0.155439115594	-5.47933965495	0.6092382111	0.613741219131	0.0266185207576	0.472831030407	0.47952109833	0.017810569829	-0.00256865240301	-300.0	0.381592989574	0.381738488885	0.0266060350792	0.378895903811	0.379544948723	0.0136512760823	-0.032168234687	-36.7664635529	0.344651864387	0.343064327727	0.0219831039481	0.343152722602	0.340814088133	0.0143376467629	-0.104589536263	-59.8609092495
USF1	-0.1057473167	7.4895785833	7.3838312667	0.297813717166	0.321229382808	0.0935622516219	0.343691012825	0.381444185042	0.137370973538	0.0175493251354	-10.9056445652	0.356436757396	0.368738207815	0.0325477649081	0.441244560433	0.449181931561	0.040906975685	0.120483894866	-300.0	0.533961523522	0.53152306598	0.0268306208499	0.537120962637	0.531889662717	0.0427172637697	0.0224258953687	-64.5592765712	0.342443471156	0.341590127909	0.0365960971935	0.341784409232	0.339924269252	0.0250978793791	-0.00692229710508	-85.110154148
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.265528390306	0.283968959536	0.0756383076138	0.306055950551	0.327503960269	0.0990427271807	0.0475209093001	-24.7207632292	0.474188296105	0.481062572895	0.0274041229597	0.580795042897	0.587848541547	0.0280814129597	0.0127728724596	-300.0	0.547121768944	0.544822947724	0.0240955878627	0.54963200799	0.547441496726	0.0328931563414	0.0446803150827	-171.593297549	0.321965545617	0.318700170537	0.0274881345913	0.316755738454	0.317636482129	0.0231731309295	-0.103131841017	-300.0
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.527252851977	0.573770159377	0.172198252836	0.45174433252	0.487852819443	0.12642556559	-0.0351466456535	-5.92450057553	0.388156959111	0.393961004819	0.0187552258973	0.487393324367	0.495130770024	0.0277513675995	0.0131874314239	-300.0	0.532067683573	0.535326979334	0.0308337961869	0.527998919132	0.531861631323	0.021017162688	-0.0478689635731	-196.235202034	0.279482138651	0.278112088018	0.0216998409224	0.282667801934	0.284925145635	0.0221781417534	0.00550151875959	-49.6977634168
ZNF143	-0.0648688222	6.154257	6.0893881778	0.474460701492	0.53004088091	0.178212443763	0.383181392327	0.438493750978	0.137456661057	-0.050187048587	-9.06936444766	0.478345873681	0.484850040143	0.0224185344734	0.607883178692	0.612158087035	0.0263146898421	0.00153865454369	-300.0	0.527108987138	0.528719206741	0.0220185681116	0.529483533115	0.531148007512	0.03247461511	0.0284588465588	-50.6653797496	0.345386113741	0.34469860589	0.0209402450219	0.340293106434	0.342116830268	0.0198084944657	-0.153572275572	-238.702422934
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.404269004439	0.432968065034	0.141182073481	0.3508708975	0.373674728553	0.0954003211232	-0.0287081234251	-7.32678966987	0.417190643357	0.424146629195	0.016124194545	0.540428873139	0.548327431617	0.0297010431494	0.00171529049836	-300.0	0.487881743036	0.486645982421	0.0315614482855	0.483687036649	0.484910500716	0.019928396028	-0.0237371337684	-153.118689688	0.287585041548	0.289998316101	0.0165258789756	0.289331770574	0.291737928736	0.0187436634148	0.0086722619017	-76.831351003
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.359947874403	0.402369032296	0.130784753574	0.308952648854	0.339571723344	0.0969893220249	-0.0245711258449	-16.0236521443	0.630773155115	0.634990018842	0.0234924181194	0.496238705738	0.501893330939	0.0200647894075	-0.000927417599813	-300.0	0.611377574722	0.614543130525	0.0243792257525	0.609849364094	0.610853466087	0.0169426195821	-0.00780581383919	-183.229003043	0.297788596157	0.296985955036	0.0196477949197	0.298962004896	0.298151669259	0.0236717295383	0.0287731469005	-73.9507524981
