FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	FLR_85_H1hesc_protection_mean	FLR_85_H1hesc_protection_median	FLR_85_H1hesc_protection_std	FLR_85_GM12878_protection_mean	FLR_85_GM12878_protection_median	FLR_85_GM12878_protection_std	FLR_85_protection_ks_stat	FLR_85_protection_ks_pvalue	FLR_85_H1hesc_tc_mean	FLR_85_H1hesc_tc_median	FLR_85_H1hesc_tc_std	FLR_85_GM12878_tc_mean	FLR_85_GM12878_tc_median	FLR_85_GM12878_tc_std	FLR_85_tc_ks_stat	FLR_85_tc_ks_pvalue	FLR_85_H1hesc_fos_mean	FLR_85_H1hesc_fos_median	FLR_85_H1hesc_fos_std	FLR_85_GM12878_fos_mean	FLR_85_GM12878_fos_median	FLR_85_GM12878_fos_std	FLR_85_fos_ks_stat	FLR_85_fos_ks_pvalue	FLR_85_H1hesc_flr_mean	FLR_85_H1hesc_flr_median	FLR_85_H1hesc_flr_std	FLR_85_GM12878_flr_mean	FLR_85_GM12878_flr_median	FLR_85_GM12878_flr_std	FLR_85_flr_ks_stat	FLR_85_flr_ks_pvalue
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.0330942165417	0.0259261915331	0.0219514006711	0.0261637368591	0.0216567553935	0.0178547944716	-0.0487334871281	-234.012921278	0.501369651001	0.507146351755	0.0331590288571	0.409211200659	0.410243040822	0.0104355421339	-0.41536079506	-11.8307259975	0.897670553275	0.894956984415	0.0375723196415	0.874687446653	0.869733028268	0.0309199229528	-0.257013574661	-2.7795868972	0.582450165175	0.584198614082	0.0711450556001	0.565516725419	0.562674409113	0.0187242663398	-0.231883144178	-2.75820469779
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.0657023511059	0.0527440655023	0.0377868271647	0.0531103832808	0.0397146330165	0.0294125450433	-0.162483558886	-300.0	0.378252541689	0.384322897644	0.0365277533269	0.321417652512	0.330795880112	0.0294036160502	-0.22528302677	-12.2263404173	0.554139379136	0.544954614061	0.0501177470536	0.555569225754	0.550194364381	0.0742004502027	0.0233618233618	-0.436750063942	0.570587906022	0.567586090995	0.0477528888839	0.550960083867	0.548635937074	0.0271484780823	-0.393148028442	-6.82339351358
E2F3	-0.9704539	7.6233014444	6.6528475444	0.00821869057187	0.00708967285368	0.00529096631154	0.00876363953507	0.00750047063375	0.00620133638523	0.150831188329	-300.0	0.362365381829	0.371516347862	0.0324693126177	0.329147794174	0.330182114124	0.0169890637326	-0.0684003894508	-16.8054453787	0.598313362117	0.593042482797	0.0472890813792	0.58549734948	0.582829356784	0.0367272273265	-0.0217042606516	-1.82922250269	0.594197057796	0.593140456866	0.0440201902242	0.581845456265	0.583427004564	0.014461569098	-0.227410109432	-11.6054635769
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.0138589083295	0.0114710820334	0.0103030765976	0.0119155614003	0.00941256632103	0.00909287363858	-0.0887058737215	-300.0	0.443880033173	0.451273582651	0.0308778138744	0.376463815832	0.381829985783	0.0233511838505	-0.272785588557	-19.6047691561	0.624111494714	0.622481753215	0.0243050120399	0.625918184865	0.622810381104	0.0456937602372	0.0257901390645	-0.611212357905	0.726857810231	0.728922661992	0.0601143553279	0.719902605961	0.723155644718	0.0209652917906	-0.0695631142115	-1.35216917907
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.0099908262182	0.0074373534074	0.00805511450939	0.0127089464273	0.00964472369131	0.0095682736854	0.0300795446532	-300.0	0.452215663108	0.459973054676	0.0318986558926	0.379868173623	0.386700018169	0.0241665938957	-0.287109304832	-47.3189994898	0.322207632627	0.322824586543	0.0299811520518	0.328397510474	0.325794206837	0.0318923752827	0.0435349849888	-1.30646589419	0.312862427836	0.314906682032	0.0206592218897	0.311959245246	0.312553767451	0.0107802390036	-0.0264450715087	-3.00579130675
GABPA	-0.7648685556	8.661842	7.8969734444	0.0409464985935	0.0359904572166	0.0157939926657	0.0361338218137	0.0313045574501	0.0135721103925	-0.026285525304	-300.0	0.298855375041	0.298775864275	0.0225551970616	0.321961718938	0.331312651484	0.0348331165199	0.012753197427	-1.53894590918	0.57118621122	0.571346882447	0.053180694893	0.566837753979	0.560538990379	0.0354051143016	-0.014108472173	-0.060903798074	0.566510445108	0.5713498099	0.0638965368697	0.563474860815	0.559897825246	0.0207624348204	-0.167567567568	-0.813297114189
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.00862129245247	0.00767529832722	0.00426902433961	0.0092846972655	0.00822852816275	0.00494684649644	0.107389856338	-300.0	0.36047960076	0.369816267601	0.0440761582181	0.31819013487	0.331736864236	0.0323198380016	-0.123610662212	-34.6176397157	0.451379190448	0.460704742132	0.0441362876407	0.464910746626	0.462420916254	0.0520816452911	0.0778191516127	-0.793940902378	0.25189650465	0.251632190479	0.0175334238021	0.248251572987	0.247546125897	0.012479060955	-0.150628030134	-9.1605280029
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.0163009724409	0.0112728423921	0.0170011314731	0.0208243493944	0.0145338761046	0.0190281976022	0.0712305817857	-280.312730761	0.453189930911	0.459804981664	0.0316857698161	0.377911188389	0.381535925525	0.0184317320024	-0.296956738513	-19.2915105095	0.496022347158	0.484911026452	0.0714843490851	0.511179458072	0.500944478632	0.0835447951455	0.0217848236551	-0.463727948459	0.103856008447	0.10520934832	0.0168460962661	0.103451617272	0.104086208941	0.00500037208902	-0.0782608695652	-1.0938940454
REST	-0.6212560778	8.5147308333	7.8934747556	0.0453928592574	0.0402322425179	0.0192709888826	0.049415466799	0.0429723147455	0.0202131881967	0.105913672053	-300.0	0.357972982172	0.366418987779	0.0333702786808	0.320681526214	0.328769893909	0.0295393846089	-0.0694624990829	-15.5026916846	0.327278263532	0.322615279149	0.0414806448025	0.333086436947	0.324297515311	0.0427192392238	0.0695945945946	-0.370533566131	0.630843979351	0.629489029784	0.0414125617449	0.620206272471	0.622030239994	0.0186366195233	-0.119384413883	-3.3992578084
ERG	-0.5708799333	3.9203937778	3.3495138444	0.00658255955342	0.00524889221401	0.00527995218446	0.00546811206592	0.00419977425026	0.00459881975706	-0.0330969527645	-300.0	0.370785507142	0.377455668244	0.0308360480161	0.326849212959	0.331149401542	0.0204046338267	-0.176853467171	-30.4499194392	0.479199405299	0.47439210862	0.0371287163209	0.486736333423	0.479591317118	0.03927123616	0.0135499207607	-1.49049891032	0.187110047265	0.186710319032	0.0163097994491	0.184787982364	0.18508010477	0.00889355907619	-0.00981947302051	-1.62507269496
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.0185472239066	0.0129494099962	0.0172050071897	0.0131991001443	0.00677497328185	0.0138204444263	-0.159139409586	-300.0	0.317705565557	0.32523363377	0.0327242195696	0.28986528451	0.293708662341	0.0250339547246	-0.0658305346416	-6.5351438051	0.515963408019	0.504217979453	0.0811785374644	0.489919299403	0.482590868034	0.067454390454	-0.140594059406	-1.25491741046	0.562294692199	0.561305863419	0.0390916669909	0.556001821723	0.557215517761	0.0104356893567	-0.140562529056	-1.01626682757
TP53	-0.5304638611	9.9692148611	9.438751	0.0340011521632	0.0276759393115	0.0182099042029	0.0286723219528	0.0231965605269	0.016270335533	-0.0391504779718	-300.0	0.428331326574	0.434526283952	0.0361754279265	0.360883419863	0.370862897209	0.0308864343968	-0.211324619855	-13.3292213416	0.599202149426	0.589997385178	0.0743006711178	0.600079294817	0.598169218259	0.113325053472	0.0153696261113	-0.333586876133	0.339010266889	0.331195309652	0.0639784074159	0.33201179245	0.327356927993	0.0524581235561	-0.0108928156243	-0.42139883473
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.0254306564928	0.0226364646357	0.0105270732422	0.0271026941587	0.0238597040374	0.0117703041267	0.0746838376688	-300.0	0.355703147293	0.365069592761	0.0329008786451	0.327069312149	0.331894558988	0.0236750593454	-0.0136720225465	-22.8245543071	0.570364333526	0.570766955486	0.0330240267373	0.579044677184	0.575725231714	0.04159407774	0.0634162973065	-0.939864150384	0.217840145591	0.217210413152	0.0229284677411	0.213628449316	0.21431356432	0.0101945262253	-0.116139061617	-7.02448673395
HLTF	-0.5141725	8.3729281667	7.8587556667	0.0575838855255	0.0482580066401	0.0273120637647	0.0638510172668	0.0540503789448	0.0300398850517	0.0888247773328	-300.0	0.336201657326	0.342153312171	0.0271242572318	0.310919064435	0.31422721913	0.0184698931692	-0.0369521966194	-11.1028690839	0.462623638909	0.461081687811	0.0575999250845	0.454537712606	0.450453677905	0.0305610796355	-0.0214702544983	-1.03627541723	0.690058961594	0.690848420454	0.0494652606672	0.683525496155	0.683242778294	0.0257982180561	-0.0690438007417	-1.94200800106
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.0123520024207	0.00870227057326	0.0111821166291	0.00974827988536	0.00615696024673	0.00949112406954	-0.149552350236	-300.0	0.414432962445	0.421498724969	0.0327199165554	0.358070705721	0.361274492714	0.0147302123293	-0.222905097895	-14.1420051833	0.317943715145	0.310176633468	0.0351897572456	0.313456446814	0.305220026568	0.0316313973799	-0.0328911073164	-0.776143703918	0.53151407317	0.532897766849	0.0588231710692	0.528606004913	0.528388206298	0.0135180758247	-0.0347379239466	-0.497800936581
MAFB	-0.3975071222	5.0393535	4.6418463778	0.0114841359157	0.00929874440839	0.00857971439946	0.0133827187607	0.0110569414055	0.00982854277514	0.0515590329872	-300.0	0.363461493121	0.370261101052	0.0296652757912	0.326679835986	0.330447505698	0.017110285582	-0.112858339044	-21.9821428011	0.436099681829	0.431823960787	0.0529927886609	0.437606860907	0.437106948268	0.0559956403214	0.0818620633232	-0.306156558944	0.633302168202	0.634157738102	0.0395976202706	0.627305274037	0.630115884828	0.0226424749967	-0.025407879029	-1.46109990333
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.0234197700001	0.0204245160205	0.0116633315183	0.024675609252	0.0210250768816	0.0131460292104	0.15856530127	-252.056682188	0.297442416875	0.295867447199	0.016934997999	0.310552196837	0.320604034402	0.0334124427506	0.142028224672	-2.82786240539	0.594301073622	0.592536745495	0.0459901158793	0.581059276498	0.581302245044	0.0344618424288	-0.0246305418719	-0.395092980581	0.42996053492	0.428927525701	0.0362979537987	0.422484360574	0.424979154621	0.0124344467891	-0.128571428571	-1.09165241514
GFI1B	-0.3699532556	5.525732	5.1557787444	0.0150793842902	0.0125992777503	0.0087816704493	0.0125681094366	0.00995290947176	0.00734238123596	-0.138408621846	-300.0	0.293551565767	0.293969203528	0.016921877215	0.30739833517	0.314817544317	0.0320982009893	0.128697751598	-8.4052606983	0.413482414494	0.409101203976	0.0366849130529	0.41676863099	0.412832145114	0.0502079530803	0.0430905771142	-0.73216772511	0.457473882263	0.455108130965	0.0589308372816	0.442052693811	0.447931735041	0.0409725693314	-0.111276614581	-3.01842718092
INSM1	-0.3575675111	6.7003285	6.3427609889	0.0200439981494	0.0170826193484	0.0116007982268	0.0221909565377	0.0187211354526	0.0130744606482	0.105478051689	-300.0	0.407152082929	0.414637233217	0.0292978999577	0.362892351465	0.363077325772	0.0153988169574	-0.181739387231	-21.0042901607	0.658249128395	0.655822369808	0.0296348948645	0.660411337366	0.656437083624	0.0430360144208	0.102128082737	-0.0795325863339	0.147417149776	0.145566868933	0.0215798575175	0.142679294814	0.143033484132	0.00632029793865	-0.107918673087	-3.1251933183
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.0589935769656	0.0520973941628	0.0177779334251	0.0642707776427	0.0567366366713	0.0197228338899	0.0539910783082	-300.0	0.305682808025	0.308386116889	0.0163494316858	0.325211980711	0.333809124562	0.0321127270365	0.0218651512709	-13.8969015409	0.514751018585	0.510453885556	0.0476154201442	0.508470128923	0.50409757943	0.0399756385656	-0.0445531501527	-2.19369440771	0.158029001359	0.157253063114	0.0167127604897	0.155431712588	0.155249435267	0.0056889696075	-0.070287872365	-2.86548444745
MECOM	-0.3505778778	2.913285	2.5627071222	0.0114814676073	0.0086453264465	0.0100009313659	0.00873767137079	0.0065988742542	0.00881028471859	-0.000144801957857	-300.0	0.300414869754	0.298018955949	0.0174281333055	0.318095785238	0.324415318407	0.0308113908355	0.117484273679	-4.05434910919	0.389270004907	0.382588972043	0.0345453055902	0.397074653199	0.395793194858	0.0740201392683	0.0141962421712	-0.346887566031	0.675770479406	0.677188262313	0.0535365099472	0.663746985233	0.672378285795	0.0467194640434	-0.0528846153846	-0.753675907972
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.0148960507918	0.0118651419332	0.0106432141465	0.011477558127	0.00947782663978	0.00858448978696	-0.0196309148331	-300.0	0.452063273478	0.458793454052	0.0386720525771	0.383478640029	0.392342168596	0.0305674362057	-0.284934156459	-19.9654851729	0.6766182957	0.67039580663	0.0442437698428	0.660987234585	0.667158973396	0.0352665363922	-0.0512599340958	-1.25968132571	0.261822206048	0.261667797369	0.0326582149176	0.255656134127	0.260687285874	0.020318349656	-0.0396631823461	-0.981914172759
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.0332230671906	0.0228311874776	0.0311442939791	0.0420825020789	0.0302092396459	0.0377882568509	0.0193729857418	-83.8735086348	0.291290279762	0.298413086324	0.0364351873628	0.282014972556	0.282319753089	0.00599138752437	-0.0393937024028	-1.10377629947	0.846444010175	0.832103577982	0.0867079261648	0.797584168659	0.800701522577	0.0793926743972	-0.241314553991	-0.304756855564	0.69041990841	0.718294516255	0.162736939883	0.619683268251	0.667350970998	0.0568094148992	-0.278571428571	-0.270192606929
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.0591840820938	0.0522459082601	0.0179830728987	0.064319167036	0.0567942720824	0.0198866036029	0.0662615666497	-300.0	0.45198482433	0.460073610987	0.0294645092593	0.388085408715	0.391659208258	0.0202584196618	-0.247300171729	-31.2834228152	0.495199641289	0.492963471183	0.0478524721226	0.491259058367	0.487280905997	0.038088509952	-0.0126869772269	-1.86104928179	0.292865556113	0.29256989953	0.0130427175997	0.290348025786	0.289001995871	0.00754733963884	-0.197100379281	-8.58327614413
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.0116250765852	0.0092125811566	0.00893929418368	0.00830997588221	0.00659293629231	0.00778590043764	-0.105846582974	-300.0	0.490814143994	0.499440799462	0.0365423524345	0.403415819143	0.413582918862	0.0359059761129	-0.284940652855	-17.8446294056	0.706637599942	0.704004232098	0.0255227663875	0.707752355032	0.704240390432	0.0367826600471	0.0721924070761	-0.115967526069	0.462648253908	0.460683693454	0.076836533541	0.443361891926	0.45687405734	0.042216417878	-0.11208026208	-1.6251931487
CTCF	-0.2180552611	8.924475	8.7064197389	0.00685987051731	0.00576970355874	0.0046980321437	0.00775016447093	0.00664736907523	0.00546039758834	0.125830682162	-300.0	0.414784968766	0.422800142839	0.0309262880221	0.358925700442	0.363800487136	0.0208399351296	-0.194911766169	-45.0120860976	0.5993359679	0.603979238455	0.030117324528	0.606303822014	0.605543062054	0.0340256649061	0.052802679652	-1.34728755691	0.265523514546	0.264752324325	0.019884306311	0.262938077644	0.262987413301	0.00597145269257	-0.0446466211072	-8.39310822825
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.0399390562783	0.033596039313	0.0222986374414	0.0336554056735	0.0273775759924	0.0188729810745	-0.0660762767799	-300.0	0.399376321771	0.408431063184	0.033213453591	0.352714800263	0.356443428487	0.0225407863181	-0.105377640209	-19.076896222	0.570378284048	0.56635674981	0.0220257922248	0.571823784631	0.569150184841	0.029691796571	0.0669724770642	-0.40212194691	0.230657813286	0.230949826047	0.0103521839072	0.232706045717	0.232454276901	0.0148076044961	0.0011961722488	-0.729572198106
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.0170474183471	0.0138239233344	0.00947144452151	0.0133651709686	0.0113251448911	0.00751816761267	-0.061935702079	-300.0	0.347077400272	0.35609331485	0.0399749682543	0.308938627343	0.32426454045	0.0334586330007	-0.0514391864341	-14.121129795	0.512983612671	0.509909066291	0.0276430599498	0.516764245475	0.512681966171	0.0304345770081	0.0245534132888	-0.821183789106	0.435762320324	0.436779490657	0.0699370902615	0.433262761268	0.435747453868	0.0542812588644	-0.0317495699793	-1.40082594013
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.0146836593153	0.0119144808186	0.0100676198074	0.0115746015225	0.0096824611873	0.00861309678492	-0.0458778779883	-300.0	0.4390207871	0.446220445005	0.047880530566	0.366927523122	0.380127338526	0.0316187582	-0.275019206441	-22.8518143327	0.623832508683	0.619493618498	0.0421926184805	0.627322163608	0.623753070895	0.0476161572564	0.0160143949618	-0.73381243799	0.137247810919	0.136743268674	0.0089173815142	0.137776907484	0.138217418562	0.0159727266642	0.00644937586685	-0.415137534902
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.0176241178071	0.0143617694343	0.010066000489	0.0143753087204	0.0116634608689	0.00841986648975	-0.0994631375051	-300.0	0.301698365496	0.303540791257	0.0150117693059	0.319781871257	0.325518823731	0.0294603688232	0.00713933164642	-7.45970974399	0.662655082256	0.655934626132	0.0496291222972	0.674596582213	0.665483173488	0.0563370370156	0.0101491776106	-0.419018573305	0.678154022086	0.680539986605	0.0660144225794	0.671108545987	0.675181041986	0.02486640801	-0.111904761905	-1.30150377106
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.0149312778782	0.0122320775328	0.0074385786838	0.0173833898649	0.014288901636	0.00871723634845	0.00520896194033	-300.0	0.345770693248	0.353775272959	0.0315857223039	0.319117550479	0.32165280106	0.0165128280954	-0.0215293402447	-19.9640276938	0.488237854022	0.48629507778	0.0230194116735	0.492773327709	0.489912401157	0.0333989215124	0.0331148359709	-1.10190021479	0.147540764794	0.145935252727	0.034859137066	0.144818533193	0.144677024682	0.00646571224811	-0.0400687230692	-2.0743925027
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.0710109165522	0.0475332640423	0.0414445875661	0.0581411421446	0.040625345814	0.034866379635	-0.272632666037	-300.0	0.251856593609	0.258514119198	0.0134327806857	0.255965287722	0.259151381102	0.0250419280667	0.415220225066	-0.290247925035	0.660932035026	0.658175733739	0.0570201056093	0.665703549149	0.665088568676	0.0631563370778	0.0024948024948	-0.151895464618	0.352166967525	0.361475321164	0.0737630375707	0.350746827105	0.349380997158	0.0240604576356	-0.136637931034	-0.784153633758
USF1	-0.1057473167	7.4895785833	7.3838312667	0.0158411115547	0.0130044550987	0.00952164192434	0.0135802851995	0.010890922201	0.00806888138266	-0.0806261957817	-300.0	0.403100095443	0.40924416612	0.0295534201945	0.356516269448	0.357756766642	0.0163243458597	-0.159634844702	-17.309083258	0.461600518013	0.458724608561	0.0401876404681	0.45481212208	0.452821795615	0.0235916836792	-0.0365187051754	-1.40155299936	0.53272864464	0.532052345194	0.0182532226047	0.534106861721	0.535138300038	0.0493214314706	0.0245884566284	-0.262383703758
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.00765579223444	0.00653232346303	0.00500421349351	0.00834090700514	0.00714162026398	0.00588400860306	0.173371809405	-300.0	0.327338051047	0.332366457397	0.0321361396427	0.359915635029	0.368863827163	0.0369365808227	0.0298223857897	-15.3618351305	0.425110719726	0.426485417486	0.0353427299278	0.432112072691	0.428626327641	0.0363986691325	0.0895040369089	-0.308676157685	0.213348261065	0.207168549788	0.080432955845	0.207720354655	0.206133780751	0.0170772077538	-0.0140694915156	-2.14615767362
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.0111011456506	0.00926929296148	0.00980220065286	0.00861850538602	0.00759094358318	0.00789652217942	-0.0313312111685	-300.0	0.453212161782	0.458715980485	0.0313335641617	0.38972301646	0.390259769451	0.0147419821507	-0.256055145668	-12.7276785938	0.268282045877	0.264687684904	0.0455835219353	0.258874717716	0.252993850443	0.0387953896287	-0.0191489361702	-0.546081785402	0.52691229749	0.529428722363	0.0711359844662	0.525415889382	0.526991539422	0.0321910110751	-0.0102119108513	-0.422612683667
ZNF143	-0.0648688222	6.154257	6.0893881778	0.0514413550977	0.0451348627854	0.0213984657548	0.0452981959344	0.0394219682407	0.0188118904488	-0.050609184648	-300.0	0.466826082255	0.473038575526	0.0310859490794	0.398556533683	0.401224367016	0.0174416101098	-0.281617130189	-18.5494548727	0.785723707613	0.784329344334	0.0420008667513	0.778877879057	0.775964555488	0.0161257575665	-0.125078090138	-2.18333523786	0.715475974697	0.715072850718	0.0342607884042	0.714339164843	0.712561468497	0.0266262826886	-0.0134809530219	-0.470264080063
ATOH1	-0.0642417944	4.6970676111	4.6328258167	0.0178575270696	0.0145696146295	0.00955629880164	0.0135535036033	0.0117997612704	0.00718558536802	-0.108723937839	-300.0	0.343756160614	0.352738364144	0.0410725714474	0.297020941467	0.30975899392	0.0347993602997	-0.135017762942	-11.3617581584	0.846798914615	0.836498148627	0.0502627835723	0.835776405725	0.831126031004	0.0362383878516	-0.0268680874022	-0.682232826611	0.623295041531	0.623694610717	0.123715187507	0.592081910454	0.618111616588	0.0708859089161	-0.148204334365	-1.59911466133
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.0239859801042	0.0204798201143	0.0102312974521	0.0215758105007	0.0185525515525	0.00905372689184	-0.0291480515209	-300.0	0.34108449359	0.350090377754	0.0343120818473	0.289425677946	0.303639715412	0.0342089194619	-0.0998059109502	-15.8736138658	0.496107791746	0.491255886779	0.0284892041808	0.50422948479	0.500344416472	0.0361342100277	0.00191415313225	-1.06053563385	0.56141365373	0.558465941232	0.0482022438508	0.567815027956	0.560116863253	0.0537422304203	0.0438338493292	-0.200733097111
NRF1	-0.0572260667	6.468081	6.4108549333	0.0157271964243	0.0125701823127	0.00984861573387	0.012366950537	0.00962853710783	0.00776465636775	-0.114364027254	-300.0	0.414240433617	0.41977744676	0.0271525521494	0.357974449193	0.364298469546	0.0191269045625	-0.264936675176	-21.6074766914	0.297034276537	0.291650246513	0.0371559446265	0.290445114723	0.286429365091	0.0285476387092	-0.0422394899382	-1.48271426282	0.722672700982	0.72823516097	0.0327204636144	0.728496153046	0.728993246527	0.0541611319838	0.0476216511755	-0.220730883216
NR2C2	-0.0475113889	7.6477857778	7.6002743889	0.0164830428656	0.0139591033658	0.0112116701248	0.0183378247029	0.0154920239917	0.0130022746176	0.0954078995983	-300.0	0.315393628432	0.321893787017	0.028392970068	0.343386011433	0.352754789449	0.035141488037	0.0605695826384	-14.3982859004	0.606914193568	0.601756114922	0.0353511578318	0.609625422883	0.606466266906	0.0425895751067	0.0613015623244	-0.629258618572	0.203481282998	0.20348655641	0.0216063058682	0.203436893094	0.203143633391	0.0115828664483	-0.0112763722855	-1.46572418953
NFYA	-0.0402215444	8.3467323333	8.3065107889	0.126818798643	0.112724485864	0.0562009466337	0.14798249016	0.132802372308	0.0644309737775	0.0774974322446	-300.0	0.283761592705	0.294495870669	0.0263985635884	0.301795871004	0.311770644587	0.0363829811585	0.105239096929	-3.88684086542	0.370407001088	0.346320594902	0.08892537471	0.353140909741	0.33949666386	0.0698338559367	-0.0644927536232	-0.800586660758	0.666364009847	0.672989397247	0.0788790543888	0.655573581806	0.65676105918	0.0280323920348	-0.229588839941	-1.93911533607
CREB1	-0.0344421889	9.2302054444	9.1957632556	0.00727938533175	0.00486255073803	0.0110189307434	0.0090615215587	0.00642386685033	0.013701581947	0.0565383065532	-118.58392656	0.327356766625	0.334497927447	0.0325765499982	0.314179473298	0.311968158138	0.00526856419105	-0.0748209938485	-1.34223540981	0.373844101182	0.364200482765	0.102538254025	0.360258387159	0.351190098237	0.027712670969	-0.234065934066	-0.460557668886	0.752272487948	0.752354219002	0.0519457950644	0.739691967439	0.740212299387	0.00505383108667	-0.412790697674	-1.25767775226
HLF	-0.0325434111	3.2289502222	3.1964068111	0.0120983044869	0.00899059571972	0.0125114106626	0.0090316774584	0.00676748491321	0.0108959430829	-0.0426516748472	-283.872991415	0.488003117136	0.497219183782	0.0340974011591	0.410292116525	0.416099503612	0.0236479906631	-0.3162858801	-13.4689082571	0.774161854461	0.774733673517	0.032027181704	0.767549827188	0.77104498373	0.0317793213708	-0.00233985423859	-0.463964821826	0.499842245626	0.506095991627	0.053263655433	0.489121234864	0.501137236839	0.0429660073733	-0.174882629108	-2.24460776503
PPARG	-0.0284577778	2.7755172778	2.7470595	0.0112222295035	0.00947234957324	0.00767277796174	0.0131444295526	0.0109539627999	0.00862186512461	0.0784692398749	-300.0	0.306848374883	0.307631482292	0.0136328530424	0.322710627377	0.332038262752	0.0331633323412	0.0425453544831	-7.50998859375	0.544215931929	0.538522299966	0.062145055892	0.561578288202	0.548733874597	0.0846108994876	0.0434171895688	-0.326017727225	0.17730319063	0.175849074414	0.0176942039263	0.174146285188	0.173738014067	0.00422552325179	-0.152825077399	-2.66111058126
FOXA2	-0.0203151889	5.80296	5.7826448111	0.01669009417	0.0135152613921	0.0102571937739	0.0131452336203	0.0112111309628	0.00801216068514	-0.0981935865854	-300.0	0.446594629358	0.454261810015	0.0318817275318	0.377528846808	0.387098434181	0.0225597937684	-0.237328983763	-24.7708902222	0.461891875311	0.457282936741	0.0409959917065	0.448684624586	0.445631937478	0.0403014032512	-0.0912103746398	-2.61110277468	0.168895895123	0.167850244805	0.00796739306393	0.169532416228	0.16817846739	0.022457409133	0.0508512544803	-0.217348496208
HSF1	0.0113552056	6.99869	7.0100452056	0.0257802495199	0.0202903134434	0.0166206708343	0.0308857192465	0.0252214784778	0.01825194681	0.02571875859	300.0	0.351326141214	0.357012470861	0.0237844560274	0.411729564769	0.418650012505	0.0306757604116	0.208406576767	17.1036525439	0.371957595648	0.366451612899	0.048257419539	0.38870679006	0.38271732516	0.0504185173227	0.0796803652968	1.74103384217	0.49361983379	0.497364879327	0.0490583906326	0.501146850808	0.501035392287	0.0771792685556	0.0472875802121	1.09906394106
TFAP2A	0.02361145	3.46334025	3.4869517	0.0298215895604	0.0263901548997	0.00956155770894	0.0274495397448	0.0247736164272	0.00883404980246	-0.0317911971639	300.0	0.350818442884	0.359387130575	0.0330931149854	0.326976937843	0.33081197318	0.0193061682788	-0.00697251245945	17.025689874	0.547011643923	0.54155004644	0.0512069794543	0.538356507651	0.5340362071	0.0441989987507	-0.0327500729076	1.01404013945	0.279676416643	0.280224319442	0.00578263983225	0.281963034893	0.282048743943	0.0205289497185	0.0832151300236	3.8520348184
YY1	0.0336983778	9.2155432222	9.2492416	0.0122097675283	0.00961013773373	0.00951116839409	0.0142671915579	0.0114778066621	0.010820341756	0.0957299960417	300.0	0.362103807576	0.37021801715	0.0333708615674	0.332531140258	0.336727021307	0.0251066053893	-0.0282005965468	14.6353282612	0.553416149789	0.545773590188	0.0435630724699	0.541497377157	0.538648507058	0.0358550066161	-0.0226160029229	1.07511557783	0.546729390317	0.545274202712	0.0495034381394	0.544898870233	0.545242796586	0.0253494271495	-0.057258210851	0.188550684323
ESR1	0.0364005167	3.9774695556	4.0138700722	0.00862288693085	0.00674151704517	0.00816943355337	0.010789884192	0.00838052633048	0.00961383143591	0.0119240585083	300.0	0.413263114776	0.416639552992	0.0193948529745	0.49045350079	0.498799091503	0.0350488297168	0.280901698913	30.6083072713	0.503374953634	0.503208960245	0.0203047082664	0.508261110717	0.50495653888	0.0230524521354	0.0364686627515	1.97844735825	0.266533030823	0.265859537168	0.00507957640789	0.267451519907	0.267187830266	0.0165854149878	0.0247851002865	1.40294149021
