AR_10nmR_F	AR_10nmR_R	AR_1nmR_F	AR_1nmR_R	AR_R1881_F	AR_R1881_R	AR_ethl_F	AR_ethl_R
0.25	0.307692307692	0.0	0.0	0.121748620627	0.105378039168	0.266285714286	0.234285714286
0.134615384615	0.25	0.0	0.363636363636	0.110956163221	0.11914145395	0.265142857143	0.210285714286
0.442307692308	0.115384615385	1.18181818182	0.636363636364	0.108106469411	0.107015097314	0.198857142857	0.258285714286
0.0769230769231	0.346153846154	0.0909090909091	0.0909090909091	0.10847026011	0.110410477172	0.233142857143	0.216
0.0769230769231	0.288461538462	0.0	0.0909090909091	0.0871278724307	0.117201236888	0.164571428571	0.246857142857
0.192307692308	0.653846153846	0.0	0.363636363636	0.103559085673	0.114715333778	0.189714285714	0.285714285714
0.0961538461538	0.288461538462	0.0	0.0	0.0941611592797	0.114048384163	0.196571428571	0.293714285714
0.269230769231	0.615384615385	0.0	0.363636363636	0.100042442248	0.121081671012	0.229714285714	0.202285714286
0.0769230769231	0.134615384615	0.363636363636	0.363636363636	0.119747771782	0.122112411326	0.262857142857	0.258285714286
0.211538461538	0.307692307692	0.0909090909091	0.818181818182	0.108288364761	0.109319105075	0.214857142857	0.152
0.0576923076923	0.192307692308	0.0	0.181818181818	0.115746074092	0.120354089614	0.261714285714	0.269714285714
0.288461538462	0.576923076923	0.181818181818	1.36363636364	0.119080822167	0.121142302795	0.252571428571	0.230857142857
0.25	0.0	0.0	0.0	0.103377190323	0.118717031468	0.2	0.395428571429
0.403846153846	0.25	0.0909090909091	0.363636363636	0.110713636088	0.113563329898	0.213714285714	0.217142857143
0.211538461538	0.269230769231	0.0909090909091	0.181818181818	0.0938580003638	0.127387376463	0.252571428571	0.355428571429
0.269230769231	0.269230769231	0.0	0.454545454545	0.0871278724307	0.116776814406	0.165714285714	0.282285714286
0.0384615384615	0.519230769231	0.0	0.272727272727	0.07815436852	0.159340326199	0.172571428571	0.392
0.211538461538	0.115384615385	0.181818181818	0.0	0.0953131631601	0.114836597344	0.197714285714	0.229714285714
0.0769230769231	0.346153846154	0.0909090909091	0.181818181818	0.127993694295	0.141332686594	0.180571428571	0.330285714286
0.115384615385	0.288461538462	0.0	0.181818181818	0.119505244649	0.124355787304	0.206857142857	0.204571428571
0.0961538461538	0.134615384615	0.0	0.0	0.10216455466	0.0997999151155	0.172571428571	0.260571428571
0.5	0.384615384615	0.0	0.0	0.0816710119445	0.169526465773	0.170285714286	0.386285714286
0.0961538461538	0.115384615385	0.0	0.0	0.0767598375068	0.103619717456	0.168	0.172571428571
0.423076923077	0.384615384615	0.454545454545	0.0909090909091	0.129024434609	0.122112411326	0.291428571429	0.289142857143
0.192307692308	0.865384615385	0.0	1.63636363636	0.0800339537986	0.122718729158	0.168	0.265142857143
0.307692307692	1.0	0.0	0.454545454545	0.151700721518	0.169708361123	0.253714285714	0.317714285714
0.788461538462	0.653846153846	0.0	0.0909090909091	0.125750318317	0.100770023646	0.313142857143	0.225142857143
0.634615384615	0.557692307692	0.0	0.272727272727	0.112047535318	0.131995391984	0.272	0.310857142857
0.692307692308	0.0384615384615	0.0	0.0	0.100284969381	0.0821560662099	0.266285714286	0.165714285714
0.807692307692	0.153846153846	0.181818181818	0.0	0.167343721579	0.0797914266659	0.348571428571	0.129142857143
0.403846153846	0.230769230769	0.0	0.454545454545	0.10046686473	0.106287515916	0.262857142857	0.210285714286
0.423076923077	0.307692307692	0.545454545455	0.0	0.113442066331	0.103740981022	0.256	0.218285714286
0.480769230769	0.173076923077	0.0	0.0	0.146061965682	0.112957012066	0.356571428571	0.203428571429
0.0769230769231	0.346153846154	0.0	0.0	0.119262717517	0.0964651670406	0.244571428571	0.24
0.346153846154	0.0769230769231	0.0	0.0909090909091	0.141939004426	0.0873703995635	0.312	0.154285714286
0.346153846154	0.5	0.636363636364	0.545454545455	0.111441217486	0.101255077912	0.281142857143	0.194285714286
0.134615384615	0.0	0.181818181818	0.0	0.12047535318	0.0994361244164	0.222857142857	0.161142857143
0.153846153846	0.288461538462	0.0	0.0909090909091	0.117686291154	0.106287515916	0.208	0.245714285714
0.0576923076923	0.0384615384615	0.0909090909091	0.0	0.119565876432	0.104165403505	0.270857142857	0.221714285714
0.307692307692	0.0	0.0909090909091	0.0	0.108834050809	0.117504395804	0.188571428571	0.241142857143
0.0769230769231	0.0961538461538	0.0909090909091	0.0	0.112168798884	0.11914145395	0.284571428571	0.189714285714
0.230769230769	0.230769230769	0.0909090909091	0.0	0.102528345359	0.111259322137	0.204571428571	0.252571428571
0.211538461538	0.442307692308	0.0	0.0	0.110531740738	0.115382283393	0.269714285714	0.278857142857
0.403846153846	0.326923076923	0.0909090909091	0.0	0.105984357	0.11380585703	0.308571428571	0.220571428571
0.326923076923	0.634615384615	0.636363636364	0.0909090909091	0.107560783363	0.0968289577396	0.268571428571	0.241142857143
0.673076923077	0.423076923077	0.0	0.0	0.107500151579	0.101436973261	0.269714285714	0.266285714286
0.115384615385	0.653846153846	0.0	0.0	0.117928818287	0.0779724731704	0.243428571429	0.140571428571
0.653846153846	0.826923076923	0.0909090909091	0.0	0.119869035348	0.119020190384	0.331428571429	0.226285714286
0.134615384615	0.307692307692	0.0	0.0909090909091	0.12465894622	0.115382283393	0.266285714286	0.244571428571
0.0769230769231	0.519230769231	0.181818181818	0.0909090909091	0.111441217486	0.126720426848	0.272	0.206857142857
