Boyle_AUC_ALL	Neph_AUC_ALL	Cuellar_AUC_ALL	Centipede_AUC_ALL	DNase2TF_AUC_ALL	FLR_AUC_ALL	PIQ_AUC_ALL	Wellington_AUC_ALL	Boyle_AUC_10	Neph_AUC_10	Cuellar_AUC_10	Centipede_AUC_10	DNase2TF_AUC_10	FLR_AUC_10	PIQ_AUC_10	Wellington_AUC_10	Boyle_AUPR_ALL	Neph_AUPR_ALL	Cuellar_AUPR_ALL	Centipede_AUPR_ALL	DNase2TF_AUPR_ALL	FLR_AUPR_ALL	PIQ_AUPR_ALL	Wellington_AUPR_ALL
0.976472035535	0.977080628639	0.953671158216	0.973018682984	0.97948654481	0.972778943926	0.976859171876	0.976643557464	0.846666509508	0.851995045266	0.726452160255	0.827533829576	0.870360559275	0.809642857447	0.850518953363	0.848362809243	0.765746764273	0.780382426074	0.566148971197	0.685037530515	0.81211227739	0.63392337251	0.788983934089	0.773165864954
0.970524138017	0.970596453682	0.961371345505	0.959698572685	0.97292180048	0.967832197328	0.970837380395	0.970645342765	0.860082934198	0.860457701178	0.721810629812	0.797016814446	0.876597131646	0.833070294606	0.863178379276	0.861278721126	0.748530519369	0.746466116813	0.52203583025	0.636665916202	0.790699189152	0.609112614935	0.775463524815	0.756032480928
0.995408321185	0.995714490575	0.984711224261	0.992805542257	0.997259161832	0.989979140447	0.996588166414	0.995690727474	0.957722553828	0.960783487108	0.863341673301	0.93262008029	0.976039917394	0.903454959588	0.969518407332	0.960544017933	0.743507274775	0.755976355885	0.410225182096	0.581105540412	0.819546472778	0.547630260175	0.817967130278	0.766887169423
0.998981844231	0.998868483057	0.988309997222	0.998024983744	0.999297358235	0.996382895584	0.999276617863	0.999063837435	0.991278951691	0.990146447553	0.89898956273	0.982291794699	0.994372994043	0.965307101982	0.994226464174	0.992098659894	0.57321181683	0.562802458992	0.220419827204	0.371772597466	0.670903781717	0.323319946888	0.692506815053	0.600697847635
0.995160856661	0.995418192403	0.976904629425	0.993205010552	0.996530946549	0.991090860951	0.99563372656	0.995359245014	0.956069714198	0.958586430663	0.835501511356	0.937619400189	0.969215013546	0.915060794649	0.960796963082	0.958052147623	0.744416945334	0.768740416032	0.438333185358	0.60203590081	0.817258085369	0.531355341132	0.810214999474	0.765141742407
0.984352244278	0.984522486385	0.962796691552	0.981923342117	0.986439574153	0.981115260573	0.984754082054	0.984520355453	0.906418822838	0.90761324331	0.788061463248	0.888799555602	0.92362913972	0.871721938064	0.910408464792	0.908086981125	0.817335892346	0.818112536645	0.598739191729	0.732760036779	0.859581947342	0.673674711317	0.843680008632	0.82425877484
0.983236321936	0.982954881797	0.970613390999	0.979894766699	0.985344398412	0.97955903033	0.983753800805	0.983415425416	0.905508197595	0.902708352307	0.804895316402	0.881988454913	0.922847287218	0.867999491994	0.910598469219	0.907243517855	0.842144572663	0.838763938989	0.631167764298	0.758922015728	0.877374837089	0.73246053013	0.865965404678	0.849545070953
0.997108667134	0.997160548972	0.984704873403	0.996231285808	0.997474669238	0.995314624037	0.997289523003	0.997176895981	0.984244583368	0.984490632337	0.865802202815	0.977092946181	0.987297239807	0.966330437571	0.986052398808	0.984926128592	0.777467059346	0.791767306531	0.467800541941	0.64500738519	0.828171551445	0.577536239153	0.849576340658	0.805416967822
0.991168474639	0.991201190871	0.971822644988	0.988926074215	0.992205269111	0.990001982821	0.991415639788	0.991271732644	0.950729825989	0.951060186422	0.767114430889	0.933823122922	0.959199009122	0.939064231793	0.953200801463	0.951761730021	0.763261977075	0.77321163829	0.42586327473	0.631693792672	0.814107513954	0.61132429395	0.815380710095	0.783573312789
0.933675071625	0.933742689987	0.953886921614	0.921630055279	0.938029199613	0.934893044741	0.93397772235	0.93381103115	0.714490745681	0.714791850016	0.719000468583	0.690429941899	0.740790935048	0.700981690125	0.717472436398	0.715837790312	0.258037757065	0.263639411714	0.106973148617	0.150506612533	0.329602128187	0.15226795619	0.317813406826	0.277906534234
0.993404103225	0.99361866653	0.968311587531	0.989230706375	0.994508386176	0.991285689577	0.993687440928	0.993528896193	0.950604439647	0.95242385663	0.717356178047	0.915673763444	0.959936164911	0.929348128859	0.953435215874	0.951849768528	0.711734858154	0.738918794687	0.37043330036	0.537394775303	0.773713345537	0.498479325731	0.765286045126	0.736058629136
0.972012047071	0.972589677098	0.946553823538	0.968456101001	0.975145558002	0.969259513223	0.972367025114	0.97217255696	0.830563284018	0.835298746386	0.700106683076	0.81160881851	0.854012627107	0.802060041305	0.834074743778	0.832145756246	0.791366134423	0.800816688917	0.619934010913	0.730179803406	0.827844404603	0.695144120862	0.807072261426	0.797086310758
0.769970191463	0.770085943416	0.842593700498	0.731469215217	0.777292280302	0.76902673585	0.770121472356	0.770039067417	0.364174642672	0.365212799512	0.498380661802	0.306321290739	0.383133196333	0.354155954049	0.365602032318	0.364839041225	0.234558487655	0.244954329121	0.202946233542	0.164289208109	0.272877581382	0.162573064193	0.258343582643	0.244863551496
0.791170652162	0.791294373317	0.839865240056	0.760214275843	0.797909663592	0.790147799569	0.791341792918	0.791247883206	0.420785825236	0.421987191045	0.494736539551	0.360582064938	0.439162771623	0.409607085493	0.422416999282	0.421536560529	0.257959930324	0.269725781523	0.177533378683	0.176089539638	0.299211401698	0.168575364546	0.286779476802	0.269259326522
0.990134660718	0.990236724609	0.957480462941	0.981733059638	0.991437431027	0.987795353152	0.990425881995	0.990258435228	0.938158357215	0.93905268089	0.769014373657	0.873213074331	0.948549524296	0.914145007967	0.941069054444	0.939394586773	0.756150854724	0.75535695793	0.459649905667	0.612330151209	0.812999065833	0.555684512242	0.80506373586	0.772412432609
0.979312126915	0.979524070559	0.978787105941	0.967619982534	0.980862412209	0.978211612713	0.979544287315	0.979412626998	0.909419260145	0.911212038488	0.843859124263	0.886626195165	0.919663431054	0.898413340744	0.911740086759	0.910423483599	0.476211762937	0.514658953799	0.240671038557	0.308381399177	0.559048427212	0.304313322265	0.555352093896	0.495598739926
0.999032462762	0.999039458637	0.991944168268	0.99787623863	0.999383227634	0.997048470956	0.999281603502	0.999126544452	0.990840477075	0.990910531879	0.950566072304	0.979439113021	0.994289156041	0.971005602039	0.993331807632	0.991781217126	0.748333782567	0.7681085576	0.444224415312	0.604860189616	0.828939576062	0.541922958941	0.842112128812	0.779837182493
0.991473899507	0.991841569799	0.987422000269	0.988423793174	0.993225620655	0.988435166183	0.989465204038	0.991689566117	0.935322205156	0.939012417121	0.876786110202	0.908981968621	0.951158447259	0.903923381128	0.938416503548	0.93747637519	0.509236916365	0.552183017903	0.264510106137	0.333490945504	0.61140913483	0.29713438793	0.605382416776	0.561207410464
0.951956159065	0.951884919425	0.968430689543	0.947660490143	0.954284609916	0.951539215565	0.952322751167	0.952141656316	0.84750511055	0.846792920603	0.790245968923	0.821170073419	0.860664775938	0.835296489554	0.850900074761	0.849339488308	0.689339695393	0.688855099168	0.444109598023	0.573926433885	0.748060216553	0.564498408604	0.736963345279	0.713436133557
0.851024059517	0.85096356449	0.921702421615	0.831062655532	0.855837759017	0.854614387421	0.851338377853	0.851151326533	0.618496204401	0.617847587337	0.60202654822	0.571668429837	0.635980070533	0.62319837702	0.621013389642	0.619694603346	0.54407820836	0.538957147593	0.418243241194	0.458507042316	0.582625465992	0.475910589473	0.565195535657	0.553243452556
0.974317138223	0.975218386164	0.937155474797	0.966851125897	0.976884211735	0.97147738547	0.971985780661	0.974483129934	0.856357508938	0.863170552939	0.542126720135	0.816518803937	0.875117618127	0.827669344591	0.858246835033	0.858001403816	0.539944666414	0.591114763838	0.199418107575	0.378823278158	0.626832944372	0.33158975827	0.612635799916	0.564209723819
0.976097212909	0.984348078457	0.964009090081	0.973437526969	0.98276908893	0.974612506099	0.978985448365	0.980058759623	0.788590039991	0.870225872879	0.688997756398	0.760573787569	0.852939423322	0.780127499547	0.819321787771	0.828047446642	0.719340301302	0.797888017246	0.499469524984	0.65054331265	0.799866337802	0.634643417502	0.75480795743	0.754984362557
0.880784656884	0.881741751102	0.920971399221	0.847146347219	0.886509926812	0.878470463856	0.881046724433	0.880897640611	0.572377659539	0.578418270519	0.571194669335	0.444132355409	0.598867560113	0.548822607197	0.574896356862	0.573477885447	0.386570631263	0.408869482404	0.25503621085	0.196105364427	0.444586090127	0.268147677471	0.420857627825	0.397611445437
0.984343039486	0.986535791458	0.968786539904	0.981945002425	0.98871690915	0.981753714048	0.984503777651	0.985316450414	0.857789101017	0.87908487352	0.738985012056	0.833781081435	0.899493555686	0.831530111665	0.865252104898	0.867478578492	0.662068175361	0.705468370005	0.384127564547	0.523295966561	0.753119358095	0.535734094794	0.696636553499	0.699134660865
0.867165770737	0.867020927679	0.924876923072	0.830560535925	0.873478371681	NA	0.888766886194	0.867220933573	0.508530289206	0.506807982654	0.535790265707	0.396992271524	0.534067474603	NA	0.534658638899	0.508974940765	0.216865011187	0.197699112952	0.101979598793	0.112949420822	0.262720507564	NA	0.292580924475	0.227774895717
0.927937333501	0.92865955699	0.929819204542	0.921728572444	0.931496334913	0.925638791645	0.928283237331	0.928128832177	0.752028237069	0.756962248495	0.704756552451	0.721877471181	0.769744782016	0.72923027808	0.755444279486	0.753900227946	0.188738173148	0.240857601313	0.071848853332	0.12275888265	0.259754039115	0.119526370758	0.294154600665	0.245259943935
0.992460626746	0.992469216659	0.972056491619	0.987690201738	0.993729300831	0.990179005124	0.820655600018	0.992591067807	0.941137994575	0.941229719576	0.793890626591	0.902244869897	0.952011137638	0.91878925046	0.501507108733	0.942439237777	0.540130262811	0.567865716403	0.216750107783	0.363142690515	0.628566844811	0.341407668647	0.322506667378	0.575411282073
0.990139564638	0.990953325176	0.975410542346	0.987390268477	0.99311748934	0.986927547369	0.990167004117	0.990706946941	0.909744249173	0.917406247228	0.799065914963	0.882565110047	0.938589165021	0.877471247445	0.915703780133	0.915398174884	0.801495463457	0.811585381808	0.531398004477	0.670646310866	0.858353359814	0.677363125527	0.824676676914	0.820520728686
0.993984124588	0.994891125818	0.984976671751	0.987494075678	0.995621050925	0.990319387949	0.995168483463	0.994669182985	0.957750609521	0.966817618583	0.891656087615	0.900521879368	0.973259960997	0.920794286982	0.969585834452	0.964592833062	0.438574611542	0.545391667561	0.175410009203	0.177198729976	0.581155532086	0.280434749845	0.603554720749	0.503753765845
0.994731183077	0.995777971425	0.984500087157	0.993422230459	0.996827740621	0.991052013854	0.996291023036	0.995435135092	0.954947280588	0.965411665557	0.889876602353	0.945042884674	0.975377207873	0.918421107125	0.970536153732	0.961977293912	0.31847494489	0.424130180236	0.121080743532	0.214586728834	0.453256156077	0.206400333263	0.494913633412	0.391460335105
0.951308927264	0.951803421599	0.960823719419	0.943019002337	0.954622823774	0.950342987435	0.951590234602	0.951433773716	0.784090877913	0.78697926462	0.767780635519	0.747714605339	0.803867576871	0.769547832502	0.786838138078	0.785339342429	0.408221519772	0.433868762314	0.246497015053	0.272944444715	0.474651778812	0.257225137709	0.47190021597	0.434069660082
0.980181543292	0.980273205358	0.941921101551	0.974823393314	0.9816522386	0.97789009825	0.980445011759	0.980288524129	0.918212687261	0.919137730984	0.718250684317	0.892536409302	0.929188412073	0.895447986022	0.920844866337	0.919279990042	0.151344213164	0.18669348392	0.0342900004195	0.0698247196118	0.216234157768	0.0614699842483	0.21791164266	0.176891749666
0.968574881423	0.968662031843	0.976922835759	0.960315450125	0.971192589962	0.967134548239	0.966647216167	0.96870009917	0.845408536438	0.846297838451	0.837746353554	0.805333174624	0.863020684795	0.831001374821	0.846368654117	0.846656884124	0.197537424996	0.197877846087	0.083920844765	0.0949722162555	0.263344574099	0.095720936542	0.259913499972	0.212683138724
0.974293102656	0.976092356219	0.960053637399	0.969254110423	0.976344823996	0.972378536532	0.974638206972	0.97449119976	0.882051722269	0.892714754517	0.78507372184	0.848618003069	0.896516831857	0.861376937182	0.885497986102	0.884027913979	0.483333055103	0.57059185683	0.20346255619	0.308929490037	0.578929917468	0.282901539202	0.572986116168	0.543542879145
0.979238184601	0.980362352003	0.956531322508	0.972874641686	0.981589427991	0.976762548956	0.979591746683	0.979397537192	0.876170286955	0.884947011386	0.670678478829	0.831708959596	0.89420741619	0.85058854943	0.879672686322	0.877762973339	0.755537524849	0.781408859346	0.472079010698	0.642232600347	0.805002059908	0.60963663501	0.786830956185	0.769287246409
0.99259783612	0.992926452721	0.986990024796	0.990048462198	0.993074937169	0.991356976238	0.992709275015	0.992646961255	0.970434052673	0.972194364579	0.919997389251	0.959566954459	0.973330005204	0.957811393453	0.971548266775	0.970925129169	0.672405910304	0.635393634683	0.306299625923	0.47518869844	0.714618315635	0.417991910009	0.726144699983	0.695816809172
0.99034784875	0.990388335915	0.977458510838	0.987581521889	0.991387034619	0.987983463677	0.990715203923	0.990502421721	0.949174122585	0.949579810915	0.857871207554	0.934328134748	0.956405511967	0.925831118237	0.952838741819	0.950710919798	0.311500006776	0.369999179251	0.10677251808	0.196437399803	0.444053703181	0.17417225419	0.463452971178	0.380696993536
0.982718671729	0.982837897137	0.976268560091	0.977910757991	0.984831595741	0.980373232057	0.963990719062	0.98296690353	0.881357079029	0.882570133875	0.839685661311	0.863370336461	0.895966940936	0.856010080074	0.875763963851	0.883808426992	0.0989128861862	0.12575716641	0.0262866738825	0.0497827436412	0.148339349009	0.0457930900304	0.161348589099	0.126521571603
0.962815605251	0.96288993869	0.955964395393	0.949199034272	0.966356629386	0.961096579472	0.96312452783	0.962959370125	0.780360807001	0.780984932442	0.699126161817	0.701948551253	0.803837551191	0.762211528881	0.783402987414	0.78177620705	0.697369943843	0.698623872679	0.555019682987	0.595401204738	0.741255308527	0.607183215933	0.718652038367	0.706400986864
0.995770698765	0.995748189194	0.989596429867	0.993037580578	0.99660039059	0.994017234539	0.996046110204	0.9958994173	0.964686585021	0.964464957365	0.908262238682	0.942221639612	0.971814916977	0.947313188294	0.967439460554	0.965972531512	0.787300645311	0.785713702601	0.546997407036	0.665619888557	0.841813363821	0.644309024996	0.841938449454	0.812355129715
0.988536479634	0.98849535933	0.988648820583	0.985610551896	0.989462839095	0.987215232898	0.988715723325	0.988602387681	0.946517067075	0.946107095261	0.921341805893	0.924058236643	0.95283684878	0.932807704243	0.948109628634	0.9471736829	0.763144906426	0.754177467279	0.55191294693	0.64892887576	0.8176782557	0.605091897187	0.81933681307	0.787045424879
0.889681209542	0.892673587206	0.893778602028	0.880726673972	0.895831116411	0.891002299055	0.890401892741	0.890825756695	0.56179196014	0.588146194988	0.50373895886	0.546599974621	0.592154798728	0.563215053855	0.568778041808	0.573016681341	0.471463948725	0.510874192383	0.297601474104	0.378840202191	0.526591913831	0.387630413483	0.501681134997	0.493837595909
0.990753263051	0.990682691458	0.939494777826	0.989241007667	0.992321034551	0.972719886004	0.991142178299	0.990900262855	0.932144108434	0.931444979593	0.69064115997	0.915785616182	0.945371363646	0.76181900668	0.935992097991	0.933611338353	0.46097506199	0.460536783658	0.149139177118	0.286115730722	0.566468890322	0.242363627887	0.566830734475	0.492472203026
0.983077741987	0.983075709689	0.952548128508	0.976933471763	0.984765995637	0.980809283228	0.817419777235	0.983183537129	0.900481149259	0.900472565219	0.686002044262	0.858988872348	0.912393388926	0.877458500516	0.493671419704	0.901531827964	0.635706072098	0.639224031144	0.279948340449	0.461972672673	0.699064322615	0.436308072732	0.372801325766	0.65333436728
0.883425497516	0.883543126693	0.874420908108	0.88027242693	0.88945402942	0.881308029534	0.883827722364	0.883635508156	0.578272951881	0.57941893358	0.49491567428	0.555843704405	0.609077031489	0.556805035346	0.581723029774	0.580236462021	0.108640130103	0.112749380868	0.0328271133836	0.0576812653555	0.157060204835	0.0568926101044	0.147428084243	0.12508715983
