ATF3_F	ATF3_R	BACH1_F	BACH1_R	BRCA1_F	BRCA1_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	EGR1_F	EGR1_R	FOSL1_F	FOSL1_R	GABP_F	GABP_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MYC_F	MYC_R	NRF1_F	NRF1_R	P300_F	P300_R	POU5F1_F	POU5F1_R	RAD21_F	RAD21_R	REST_F	REST_R	RFX5_F	RFX5_R	RXRA_F	RXRA_R	SIX5_F	SIX5_R	SP1_F	SP1_R	SP2_F	SP2_R	SP4_F	SP4_R	SRF_F	SRF_R	TBP_F	TBP_R	TCF12_F	TCF12_R	USF1_F	USF1_R	USF2_F	USF2_R	YY1_F	YY1_R	ZNF143_F	ZNF143_R
-0.143653884707	-0.149708250367	-0.0274535533789	-0.0330840222039	-0.351719168779	-0.209378286272	-0.0183430584416	-0.022637415153	-0.0198550965792	-0.0770466945001	-0.121615761203	-0.137070146456	-0.051162397501	-0.102303362448	-0.188397255586	-0.175981521269	-0.122353026084	-0.125607915182	-0.0435659304078	-0.0596393577814	-0.0149577476747	-0.0171299234762	-0.0622807092143	-0.0717484068807	-0.129361337233	-0.122554659521	-0.141387683044	-0.141134690385	-0.145047988695	-0.13138855459	-0.0540605732936	-0.0424970784049	-0.0136827409374	-0.0702581479012	-0.0330316441691	-0.0333209515688	-0.0806928869965	-0.097643746013	-0.0861240050914	-0.105905172445	-0.151138447106	-0.0819707511372	-0.147573933523	-0.167635580026	-0.16129176805	-0.192467078364	-0.173365283007	-0.162264452473	-0.0243130708579	-0.0395209869048	-0.176912774662	-0.111754387308	-0.0836322357055	-0.0852801687166	-0.0400945664229	-0.0476165293013	-0.0921115547506	-0.112084357902	-0.0793916726376	-0.0745045189689	-0.136515876079	-0.0934520340839
-0.129807695163	-0.145992889718	-0.0283207219194	-0.0359033311401	-0.488370615969	-0.159168173767	-0.0171973914746	-0.0192306080964	-0.0712764750782	-0.0828859958776	-0.122923452899	-0.140192851745	-0.0520274207515	-0.185125969771	-0.172806941253	-0.165399257393	-0.106751948118	-0.0962377898508	-0.0568244536817	-0.0610925342945	-0.0181190075728	-0.0167387461729	-0.0630017494997	-0.0728781580795	-0.119637283293	-0.105897339886	-0.150391861828	-0.134250753756	-0.16324527933	-0.118750072304	-0.0621789918282	-0.0422230528495	-0.0639167584636	-0.0756654611292	-0.0408689311667	-0.0383688408943	-0.0594755991388	-0.089428446828	-0.105792949575	-0.0639140962929	-0.0848779945815	-0.0839978333118	-0.13755353258	-0.155446760087	-0.179721674307	-0.169652928776	-0.194461755141	-0.16031588711	-0.0363017355608	-0.0380815907089	-0.159263035584	-0.139278773107	-0.0779698877935	-0.0963816731811	-0.0369038591432	-0.0461626246175	-0.087231212271	-0.104582971676	-0.0796828351248	-0.071512318603	-0.0937494587415	-0.0819111447462
-0.1360452057	-0.163496751449	-0.0352070316711	-0.0404304328412	-0.32705033701	-0.107635643256	-0.01941883195	-0.0235642153291	-0.0787780861318	-0.078237058505	-0.130681872358	-0.145878503248	-0.182635696684	-0.246548843941	-0.165458209479	-0.150476159362	-0.141876769745	-0.110205309676	-0.0517248211084	-0.0666462166163	-0.0137072344849	-0.0140532083841	-0.0654356548358	-0.0739644847985	-0.128548125534	-0.126028077222	-0.124601619668	-0.124676879343	-0.162326251414	-0.137298427901	-0.0476936146979	-0.0597222557301	-0.0724075679706	-0.0715705809682	-0.0590883012295	-0.0440942571283	-0.0466799535474	-0.0456685630788	-0.089918483685	-0.11005887864	-0.0304906634423	-0.10730148583	-0.112033702228	-0.152436369937	-0.150318680147	-0.178340658716	-0.169273853949	-0.142518982119	-0.0382477658314	-0.0338767600924	-0.157884399412	-0.0920989400666	-0.0848166958552	-0.0927742444233	-0.0358878316631	-0.0501971685066	-0.079932071528	-0.107949253609	-0.0866887121519	-0.0681782956614	-0.0615944149497	-0.104163159096
-0.160186356962	-0.1664552918	-0.0378018520738	-0.0408064736035	-0.45981603877	-0.0797783524807	-0.0205409648193	-0.0192580118322	-0.062402500928	-0.0828933115104	-0.123083666245	-0.131384193789	-0.111011623678	-0.223404593504	-0.139210655485	-0.146327770028	-0.0536312435628	-0.114930742865	-0.0517171907587	-0.0702408601122	-0.0162970158036	-0.0149286319012	-0.070732375464	-0.075340474348	-0.157316091113	-0.128459805082	-0.149338793293	-0.104898938964	-0.11920955935	-0.122542044027	-0.025091230222	-0.0459634110727	-0.0580190005915	-0.0776853492174	-0.0497366630979	-0.0374117235412	-0.0787700333848	-0.0998904167886	-0.0938824718701	-0.0948997121299	-0.0528598389988	-0.10439884784	-0.119369181744	-0.13394554115	-0.100266162662	-0.142626756355	-0.140037319515	-0.136809602347	-0.0472419053635	-0.0412086958868	-0.141191957267	-0.095356618631	-0.091360303836	-0.104118044859	-0.0448843226311	-0.0486801466875	-0.105979535103	-0.108127081345	-0.079489098743	-0.0788829249675	-0.0797488834398	-0.0991423441401
-0.182230541292	-0.166528922957	-0.0440665530136	-0.0418469666968	-0.341603960983	-0.0413077811102	-0.0143013234116	-0.0194921759508	-0.07497490435	-0.0728008804093	-0.0994767285286	-0.127200814852	-0.191539542246	-0.261742651987	-0.165554836356	-0.160859874454	-0.0694230024395	-0.0910904940294	-0.0671782550771	-0.06242808899	-0.01251031751	-0.0162758034129	-0.0772038919389	-0.0687278428717	-0.144738359677	-0.12246763407	-0.215793365735	-0.0872862268635	-0.158232715067	-0.173116519178	-0.0355133274089	-0.0401393389101	-0.068290955138	-0.0665423154948	-0.0405963070956	-0.0454075272263	-0.0970789086806	-0.0852987899492	-0.0569851893719	-0.072768313625	-0.0359266033854	-0.0954964766745	-0.10853942063	-0.122628798259	-0.103754729976	-0.137931838621	-0.124328168917	-0.117248797134	-0.0491197494476	-0.0327422286038	-0.170066134542	-0.148588509736	-0.0946994705139	-0.105885979698	-0.0514543501092	-0.0521042319977	-0.12053496834	-0.113899980835	-0.0683853454551	-0.0736348646722	-0.0652575968368	-0.0958642699245
-0.168594288375	-0.148809020915	-0.0345794042265	-0.0357688712277	-0.429170765076	-0.0828861321516	-0.00830997134664	-0.0235025178509	-0.0773433554104	-0.059919414785	-0.109978493492	-0.128008626268	-0.0737331104011	-0.0815240719381	-0.281668420975	-0.152348693259	-0.141010803459	-0.123664488895	-0.0413127168324	-0.0631122804735	-0.0142336871105	-0.017190121442	-0.0987301697771	-0.0721814782502	-0.191559135209	-0.119845404529	-0.234347729982	-0.118814999987	-0.170514128325	-0.12852302214	-0.056248620357	-0.0504545267183	-0.0691482949833	-0.0542144780894	-0.044634562152	-0.0450697413374	-0.048679380296	-0.0680328302049	-0.0655680961541	-0.0892844360151	-0.0517671027276	-0.097104673418	-0.0888154610138	-0.108038845939	-0.0671385122284	-0.112725192485	-0.138933844863	-0.109799032619	-0.0556900453971	-0.0334447729116	-0.15651012901	-0.101245403698	-0.115537597516	-0.0907404585983	-0.0520724603379	-0.0489393705389	-0.117105959573	-0.111013440818	-0.0779606497542	-0.0737645272614	-0.0725046923797	-0.0916609198272
-0.176934656591	-0.1444757512	-0.0319987134628	-0.0304272777979	-0.237742966342	-0.114667773839	-0.0124671059379	-0.0240327141852	-0.0860104228437	-0.0435870425149	-0.122475649384	-0.12285181398	-0.0896439458244	-0.237495213881	-0.370150991126	-0.153830125605	-0.108304990714	-0.107427573148	-0.047960441455	-0.0603108439237	-0.00821450358056	-0.0174999072975	-0.0920540516964	-0.0680559838859	-0.203100147724	-0.104927114599	-0.221954584177	-0.149008019175	-0.159555564137	-0.152801472545	-0.0602096877299	-0.0439446687686	-0.0794490626727	-0.0386666275072	-0.0355019231527	-0.0423394295738	-0.053268200987	-0.0785720742348	-0.0533422163577	-0.0785895924561	-0.0942874800311	-0.114815473944	-0.0890110253262	-0.0947381487766	-0.151908956607	-0.113731841275	-0.125499311436	-0.113469324544	-0.0467354373741	-0.0340452854063	-0.231529973601	-0.111121309865	-0.0847987341527	-0.0974078775385	-0.0532922447652	-0.0475952050967	-0.125634116654	-0.107635635915	-0.057449199858	-0.0679485209566	-0.0959922511048	-0.111663843957
-0.201833984404	-0.148777247275	-0.0224525175719	-0.0374644280071	0.0544581418241	-0.194022003816	-0.0185636398123	-0.0212864622174	-0.0797174070256	-0.035633039796	-0.131185258635	-0.1132984768	-0.157517780627	-0.0609798739785	-0.197116972295	-0.134040989783	-0.0461698280034	-0.0894774323127	-0.0443755879388	-0.0649553928305	-0.0126672087716	-0.015373740684	-0.0707111722349	-0.0701100512006	-0.148164669644	-0.12682421891	-0.0751893485435	-0.125708428062	-0.10583646822	-0.132910799331	-0.0367621790188	-0.0510339095832	-0.0755143390663	-0.0312537083825	-0.0146598382032	-0.0440666667009	-0.0419239581726	-0.0468607266217	-0.126791192615	-0.078364443305	-0.10851506793	-0.140871537116	-0.111975115549	-0.109244951251	-0.131073914003	-0.0982561714821	-0.115868476363	-0.112915748151	-0.0455712452132	-0.0347687935162	-0.206052316513	-0.093123001532	-0.101058141652	-0.10269340049	-0.0568929187078	-0.0489702986911	-0.144166490662	-0.105842373092	-0.0496609845317	-0.0690744074247	-0.116690803079	-0.122241887215
-0.203866846489	-0.158940417529	-0.0349311774501	-0.0344584879816	-0.270592724498	-0.0513358339815	-0.0290898842025	-0.0227273289173	-0.0308776720913	-0.0417720145774	-0.159282339663	-0.128994661432	-0.135415511312	-0.0876899252253	-0.0511396693048	-0.141598953296	-0.0828623901608	-0.0816729300085	-0.0633913583961	-0.0671853365196	-0.0127679207306	-0.0183722469335	-0.0616347711329	-0.0673973581922	-0.102959599384	-0.133379610361	0.0531355702437	-0.0773357495535	-0.10801144482	-0.10965994094	-0.0427951638241	-0.0531161042725	-0.029286951801	-0.0371418081211	-0.00185621322721	-0.0524424246353	-0.129008211929	-0.0665835614176	-0.0861723072654	-0.120183168512	-0.0281220738234	-0.122920179224	-0.146283208199	-0.101874026157	-0.104117830367	-0.0848251020732	-0.0890161024764	-0.119351568729	-0.0234821108546	-0.036819194464	-0.0529954841013	-0.120475418163	-0.124495757849	-0.0846128034535	-0.060788763721	-0.0486652173829	-0.149886627714	-0.111445058302	-0.0475711622064	-0.0678028582019	-0.0658103403815	-0.11530925093
-0.120432963196	-0.127354079654	-0.0133201200013	-0.0293671678708	-0.0224977985074	-0.261268331595	-0.0250809845194	-0.0216595013471	0.00468822544019	-0.0614363281583	-0.14115309101	-0.137597418215	-0.12051977749	-0.147567548144	-0.0616765760494	-0.143545357915	-0.0920010699144	-0.111573550033	-0.0476289495644	-0.0500858248618	-0.0207057836758	-0.0173932462279	-0.049275871291	-0.0741122055581	-0.0637531049309	-0.129840519644	-0.0763466792592	-0.0321363164322	-0.136079737174	-0.121682615628	-0.0334492914496	-0.0631869803886	0.00565573987456	-0.0553797339313	0.0124107116874	-0.0485947609897	-0.0775465504757	-0.083769981673	-0.0840040800226	-0.0993596666449	-0.0377226190017	-0.132172117474	-0.131282206346	-0.112722457526	-0.132213848947	-0.114190256455	-0.161424848723	-0.130948592542	-0.0186502019639	-0.03373237828	-0.0676904596703	-0.146606215369	-0.0761361360167	-0.0996542994644	-0.0384136822392	-0.0474300686078	-0.0739100631789	-0.103171876463	-0.0991643005357	-0.0648533906767	-0.0443965633182	-0.113974845203
-0.0285889063466	-0.114318601762	-0.016736509987	-0.0292378908523	-0.304688403432	-0.0107551416249	-0.0274695336025	-0.0197678769278	-0.0284971479396	-0.0915861882027	-0.145610029488	-0.137959209193	-0.116219407966	-0.143713351647	-0.000553202351366	-0.127304672066	-0.0651995678534	-0.0946161317449	-0.0497291957439	-0.0588621023146	-0.0211634404155	-0.0148610508936	-0.0414652804887	-0.0792204916632	-0.0293633704251	-0.148249667339	-0.222608709144	-0.0664009024201	-0.115417294807	-0.161039700927	-0.0384704953536	-0.0582829764111	-0.0274852249276	-0.0839587461273	-0.00400025659945	-0.0555574104838	-0.0415082789081	-0.0650518245013	-0.0939238699803	-0.0681350164798	0.0245974451429	-0.146884377646	-0.124602103595	-0.11823241796	-0.136146553564	-0.137443678719	-0.135681150426	-0.163576567538	-0.0151579926311	-0.0378995787924	-0.00789840161176	-0.124303490401	-0.0766240420849	-0.0942911730973	-0.0254496341491	-0.0432303888657	-0.0340447975204	-0.084744080988	-0.090375134987	-0.068886984691	-0.0238767437005	-0.117995968355
-0.0336793914572	-0.0608482891601	-0.0170128255954	-0.0387878967063	-0.0577802727288	-0.0395771184622	-0.0290997048529	-0.0189775314465	-0.0310425800916	-0.0849004307903	-0.157332196436	-0.144401706517	-0.108262997573	-0.0808793184711	0.000664917689207	-0.135871117407	-0.0774436486514	-0.0956921261893	-0.0504511693146	-0.0579573336637	-0.0169875204083	-0.0167396620775	-0.0587723610612	-0.0620018227802	-0.0662270882674	-0.117908586533	-0.237190437094	-0.113540939577	-0.0524880748429	-0.157010730788	-0.0513208309206	-0.0445697028676	-0.0292770910933	-0.0786402968077	-0.0198938849216	-0.0620098192406	-0.0913746335621	-0.0925961619692	-0.0746173523385	-0.0844524067009	-0.0603372199374	-0.113406703296	-0.109778868648	-0.126966116607	-0.116708757328	-0.191697202598	-0.0659328613133	-0.171781465383	-0.0177169836911	-0.0365512212756	-0.0615494753009	-0.150203889598	-0.118807621396	-0.0912697995111	-0.0272129238921	-0.0323400513219	-0.0373529785577	-0.060172829592	-0.0369031667767	-0.0809826384301	-0.0714872270486	-0.116519420704
-0.0824202407392	-0.0689685430772	-0.0463384106866	-0.0418974359572	-0.134016117795	-0.289637004171	-0.0252002171569	-0.0213153168609	-0.00792448978158	-0.0815899997731	-0.180608754384	-0.148873871471	-0.231380717515	-0.0935579215952	-0.0857480287415	-0.163935182996	-0.0387412118882	-0.130201564344	-0.0628398330296	-0.0571442808384	-0.0159358232558	-0.013120422527	-0.0548706040399	-0.0534453087006	-0.08203760017	-0.107618246411	-0.232614464473	-0.133987926193	-0.0862626439739	-0.183276742873	-0.0375161100636	-0.051277673616	-0.00770263275929	-0.0727164766594	-0.0335592641633	-0.050860486931	-0.0987702803311	-0.0912130054447	-0.0579084180835	-0.10076823985	-0.107930256033	-0.126459029694	-0.10761062675	-0.135252379545	-0.0992150639291	-0.211383970115	-0.0826662596781	-0.186585818677	-0.0151732584326	-0.0336087363138	-0.0418325823272	-0.124329225635	-0.0946626604117	-0.0762891392226	-0.038257713727	-0.0329906939101	-0.0568197124351	-0.0639127662885	-0.0584387519799	-0.0835000128827	-0.106362853337	-0.122686250808
-0.068203078799	-0.0927259742375	-0.0427972124041	-0.0385022595246	-0.0424275709767	-0.0205176990419	-0.0203505705442	-0.0227544778048	0.018489314104	-0.0966924282127	-0.188905784423	-0.146000670007	-0.0588740088364	-0.0465757024759	-0.154389661742	-0.16230221764	-0.0245958263068	-0.101729115574	-0.0723177555557	-0.0554165660147	-0.0126668550329	-0.0136335118284	-0.0398003399241	-0.063105517563	-0.0502017052128	-0.115863873799	-0.115217847644	-0.273461304077	-0.181890193909	-0.183137967142	-0.0403001474149	-0.042765325672	0.0205057819439	-0.0879356090625	-0.0428460139183	-0.0577887504978	-0.0570368274919	-0.106192223456	-0.122323441228	-0.0844550301903	-0.0329658682007	-0.131927572826	-0.116297298217	-0.140280035342	-0.124890604985	-0.184035235848	-0.171590143984	-0.170717735988	-0.0276801394998	-0.0316992504648	-0.095820572579	-0.192557383991	-0.0912169740247	-0.0868576018589	-0.0339624657423	-0.0370349856724	-0.0563973572555	-0.0755824326959	-0.0379801750098	-0.0764025907048	-0.0590050841344	-0.142341072451
0.00759535022331	-0.111200536661	-0.0404636310497	-0.0432845278716	-0.313482734539	-0.127059117863	-0.017957444044	-0.0212726966884	-0.0661871458064	-0.0866301859761	-0.188300770383	-0.139194758066	-0.12320735008	-0.182058521914	-0.102761764867	-0.173062058493	-0.0706347311852	-0.150761081258	-0.0606521833368	-0.0545326720247	-0.00906939054184	-0.0170344464462	-0.0369157787355	-0.0677475098481	-0.0603868684421	-0.148625521371	0.167810721749	-0.351403017823	-0.214967415432	-0.109952769855	-0.0466690843075	-0.0443536881738	-0.0600022690887	-0.0774404109839	-0.0634427781382	-0.0527712979975	-0.0343525460143	-0.106749384894	-0.129553427831	-0.103329504741	-0.150442463138	-0.129977961014	-0.0971641483484	-0.202821577318	-0.210766709267	-0.174668934442	-0.173775435657	-0.163680489426	-0.0238695466416	-0.0236971213873	-0.11522819544	-0.20266232117	-0.0894981178566	-0.0908724334748	-0.0177619115359	-0.0407345649812	-0.0188644776525	-0.0886102293234	-0.0416394401654	-0.0905083221013	-0.12299726433	-0.123236317354
-0.0127832623261	-0.118852019218	-0.0448194961717	-0.0378180851983	-0.0342457775752	-0.32191379695	-0.0208258959922	-0.0267508985588	-0.125486226379	-0.0929365218001	-0.204202401723	-0.160505010664	-0.209554517512	-0.1875256243	-0.134708192549	-0.204388961404	-0.145349538517	-0.215722665509	-0.084363440415	-0.056661497766	-0.016349625122	-0.0181292582313	-0.0435892977215	-0.0753207012336	-0.0724562551324	-0.151734420568	0.213152327567	-0.350461756862	-0.150103722692	-0.138324325235	-0.0367933613649	-0.0569581188002	-0.115156862007	-0.0841968745674	-0.0693071523758	-0.0542630365824	-0.0713659270364	-0.0773037369732	-0.123323916976	-0.0958187336748	-0.225471414147	-0.143382307792	-0.116357891069	-0.211588892013	-0.232852629072	-0.191165214153	-0.141833736254	-0.17307302544	-0.0206789574517	-0.0261460046898	-0.127884380473	-0.0757451342019	-0.0863003724496	-0.101590321215	-0.0258705465366	-0.0448766880298	-0.0198067601432	-0.100669131876	-0.0696596180911	-0.097125463205	-0.179091058634	-0.126796652075
-0.104197331121	-0.194333357372	-0.0473736411833	-0.0385755911226	-0.257696396726	-0.267395032768	-0.0316616951526	-0.0280111516828	-0.0812361010244	-0.133843421228	-0.172760297703	-0.164128459757	-0.176095322123	-0.24606162725	-0.0845770520844	-0.192599954447	-0.114081793436	-0.173241736929	-0.0751188509639	-0.074915690234	-0.0207245959048	-0.0164667945303	-0.0570388400876	-0.0793597503889	-0.0907026008092	-0.147160200517	0.0254437317881	-0.36444929713	-0.123936538676	-0.123736778228	-0.0560872693264	-0.052151662303	-0.0751289140527	-0.122501372091	-0.0601526832907	-0.0693757028741	-0.0700382626984	-0.10338435563	-0.0946464993528	-0.103500586812	-0.181667164917	-0.206639591963	-0.191148431435	-0.186202844039	-0.175309995815	-0.262054763516	-0.129511136797	-0.23626964109	-0.00737428662311	-0.0254461302752	-0.150618551173	-0.221618179767	-0.0960892554864	-0.113308952928	-0.0427303182624	-0.0549055852995	-0.0901400956821	-0.141407639552	-0.0688587093742	-0.0920350390916	-0.166701709059	-0.156969434303
