UW_Motif_0458_F	UW_Motif_0458_R	UW_Motif_0500_F	UW_Motif_0500_R
0.678531709482	0.782484711857	0.841113703282	0.802326080275
0.759867881662	0.655562041489	0.824906965712	0.84141148961
0.749093586141	0.696094466937	0.822480954002	0.877206751764
0.810358909011	0.905752514192	0.848013486	0.858679630299
0.723482099908	0.66354656279	0.795535877632	0.874361996047
0.735166213957	0.703086280104	0.843046699474	0.865064076828
0.773885504768	0.63024696199	0.849108059041	0.87003963451
0.674976124181	0.73460414604	0.876612977239	0.878485242892
0.663437777529	0.696154040494	0.81701074348	0.841647610604
0.685503224256	0.665459910563	0.792804683142	0.84558424501
0.634214187819	0.680211461008	0.795680983673	0.817091230293
0.628100292485	0.696860305439	0.807755387766	0.877184926613
0.633393044828	0.745508050837	0.830502319076	0.841414199831
0.663437962054	0.652741274449	0.809747377307	0.911680045664
0.605757371069	0.717988610594	0.806438804768	1.10089597733
0.678849191004	0.877803515056	0.837350672796	1.02539551908
0.646898101522	0.906439257762	0.943112650264	1.93710927939
0.660783126122	0.784383595252	0.630827945164	1.64589098387
0.845025124145	1.50851480762	0.917009566634	0.691560130026
0.5220578101	1.73840695818	0.415796152929	0.709866917703
0.875915939808	0.530658061005	1.03098886621	0.470063869392
0.193711326815	1.18512113193	0.847710000054	0.805823725779
0.787540978339	0.441885244487	0.850207921781	0.99339860046
0.429996263631	1.04244216881	0.638022435781	0.975789781606
1.69626143825	0.941120812448	0.7490486925	0.675248260387
0.866750311651	1.41493626566	0.622457973904	0.796670487404
0.929884935698	0.5628909424	0.900765880441	0.707146610943
0.415289815749	1.14232661397	0.987346999997	0.804624369227
0.999591431377	0.229083163317	0.753626260013	1.14675959423
0.470254510954	0.904319308017	0.474238546035	1.0366462329
1.92119381726	0.515903080672	0.649373493418	0.42616808085
1.65976725049	0.919436438131	0.669061001875	0.878574884406
0.853104995264	0.746523059663	1.66264422142	0.6748331907
1.06953825595	0.70987552742	2.06120111015	0.92912327073
0.732730871184	0.653164307573	1.0248402835	0.8383604382
0.674784074441	0.691623366802	1.09716304568	0.843454403141
0.71797786969	0.673712702281	0.942726142009	0.803976924282
0.771782236964	0.715230211231	0.818693087138	0.862442755697
0.689488455136	0.734371901131	0.830533810634	0.832349969083
0.886784437375	0.694361990654	0.841232797574	0.823538034704
0.699822416605	0.728669812103	0.806464471337	0.832746235986
0.650020157544	0.764194762571	0.815667875451	0.812570862234
0.660291077576	0.697921541074	0.822977115176	0.801063024135
0.664855439985	0.68246707573	0.833293233907	0.904259592091
0.717167999225	0.754601172618	0.82623327178	0.911078723679
0.728760725202	0.905961895789	0.883949060726	0.880779677458
0.728604081665	0.743395513606	0.794372729446	0.855740430732
0.691630200053	0.642190004605	0.868916276943	0.882011432424
0.635605265756	0.876337909209	0.83861029991	0.834624491555
0.657267315328	0.661686964914	0.892589398663	0.791921238974
