LAB	CELL	FACTOR	BIAS_PEARSON	PWM_AUC_ALL	TC_AUC_ALL	FOS_AUC_ALL	HINT_AUC_ALL	HINT_BC_AUC_ALL	HINT_BCN_AUC_ALL	PWM_AUC_10	TC_AUC_10	FOS_AUC_10	HINT_AUC_10	HINT_BC_AUC_10	HINT_BCN_AUC_10	NUMBER_MOTIFS	NUMBER_PEAKS	NUMBER_PEAKS_with_MOTIFS	PERC_PEAKS_MOTIFS	TC_AVG_CHIP_UNCORRECTED	FOS_AVG_CHIP_UNCORRECTED	PROTECT_AVG_CHIP_UNCORRECTED	TC_AVG_CHIP_CORRECTED	FOS_AVG_CHIP_CORRECTED	PROTECT_AVG_CHIP_CORRECTED	TC_AVG_DNASE_UNCORRECTED	FOS_AVG_DNASE_UNCORRECTED	PROTECT_AVG_DNASE_UNCORRECTED	TC_AVG_DNASE_CORRECTED	FOS_AVG_DNASE_CORRECTED	PROTECT_AVG_DNASE_CORRECTED	MDC_UNCORRECTED	MDC_CORRECTED	NORM_TC_AVG_CHIP_UNCORRECTED	NORM_TC_AVG_CHIP_CORRECTED	NORM_TC_AVG_DNASE_UNCORRECTED	NORM_TC_AVG_DNASE_CORRECTED	FOS_AVG_CHIP_UNCORRECTED_GAP5	FOS_AVG_CHIP_CORRECTED_GAP5	FOS_AVG_DNASE_UNCORRECTED_GAP5	FOS_AVG_DNASE_CORRECTED_GAP5	FOS_AVG_CHIP_UNCORRECTED_GAP10	FOS_AVG_CHIP_CORRECTED_GAP10	FOS_AVG_DNASE_UNCORRECTED_GAP10	FOS_AVG_DNASE_CORRECTED_GAP10	TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED	PROTECT_AVG_FP_UNCORRECTED	NORM_TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED_GAP5	FOS_AVG_FP_UNCORRECTED_GAP10	TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED	PROTECT_AVG_FP_CORRECTED	NORM_TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED_GAP5	FOS_AVG_FP_CORRECTED_GAP10
DU	H1hesc	MAFK	0.786973676151	0.765486323372	0.702263695409	0.499823506989	0.733281712753	0.746483541356	0.741445325552	0.339461662163	0.250027182509	0.127005781176	0.343285297286	0.375251199636	0.363520491902	1221488	11425	7849	68.700219	20.8930969944	-1.97215907167	0.0701246969965	-4.51325579771	-1.82795680761	0.00960684141777	83.1172242875	-1.76938390863	0.21326648934	-22.5545159692	-1.52238097092	-0.112857229097	-0.193617807082	-0.307835897648	0.189415357878	-0.0409168617916	0.753534949292	-0.204477666246	-1.96301698261	-1.82699521191	-1.75712427802	-1.52213842675	-1.96128815769	-1.82594134617	-1.74809372603	-1.51690383795	152.739163938	-1.82048371591	0.133323602779	1.38472259077	-1.83655796469	-1.86611528407	-33.8212433088	-1.5617565907	-0.236335710716	-0.306621029277	-1.54921284805	-1.53297151809
DU	H1hesc	MAX	0.425915383186	0.515865292511	0.94978288901	0.494282370294	0.967550440187	0.969666524004	0.968671868314	0.0934748069347	0.700552172942	0.244250140439	0.837061700822	0.851078286558	0.844576908895	855374	11124	3126	28.101402	117.048903879	-1.66181030808	0.0593658032339	-23.5729312231	-1.29875571474	0.0538333659923	93.534146126	-1.59081690475	0.106052932191	-24.2485333183	-1.15354663305	-0.0158146338862	-0.604341254739	-0.227281282701	1.06115718619	-0.213710547797	0.847974035013	-0.219835509199	-1.67996676917	-1.29875482869	-1.59694802911	-1.1533498391	-1.71354868464	-1.30079270751	-1.61426854939	-1.15402794253	193.367042339	-1.52640064347	0.0787626438111	1.75305209832	-1.55161375162	-1.62647871857	-39.0778103438	-1.16001069812	0.0359037353973	-0.354276698823	-1.15197475073	-1.15430976778
DU	H1hesc	MYC	0.416266944553	0.545925023503	0.981801395923	0.575635561496	0.991462306121	0.992218725508	0.991876711428	0.0934631683915	0.861958969152	0.277522247405	0.948235685948	0.954419906524	0.951639683553	614797	4551	1161	25.510877	267.773722628	-1.41923073502	0.162817703604	-45.8871997992	-1.12474651671	0.142958283738	101.976261987	-1.57276462638	0.0812357107459	-25.5109985187	-1.1302943626	0.0354425519708	-0.671219772332	-0.531184642272	2.42761786419	-0.41601014796	0.924509667687	-0.231280930517	-1.45445666154	-1.13002138421	-1.58457900921	-1.1322388167	-1.49464610107	-1.13951973463	-1.60026742411	-1.13383932929	215.226320304	-1.49814866565	0.0495422361246	1.95122678538	-1.53074935264	-1.59117318084	-41.7876178696	-1.12416551838	0.102075004937	-0.37884362456	-1.12076917873	-1.12383245053
DU	H1hesc	NRF1	0.128305459891	0.832383019318	0.906385428962	0.731058180996	0.914002756554	0.940759946199	0.942026937015	0.458841367444	0.414370755953	0.381434011789	0.470516971908	0.605234961509	0.60976750249	137117	4513	3636	80.56725	549.690801112	-1.09788746161	1.15401350894	-78.7321546398	-0.885491541402	1.92327812685	300.618424509	-1.51781905664	0.287653703199	-50.7333787538	-1.03922310527	0.716151818898	-0.555095737595	-0.749042048585	4.9834584046	-0.713780214183	2.7253856371	-0.459945267835	-1.05239372373	-0.866236825832	-1.4879859833	-1.02760254705	-1.06629992108	-0.872929210619	-1.47266062199	-1.02669059457	404.123272203	-1.44825160961	0.348138386097	3.66375335603	-1.41669477233	-1.41272886829	-63.2121414634	-1.02129910561	0.911904503819	-0.573076858865	-1.0039075816	-1.00313541392
DU	H1hesc	P300	0.688320294901	0.482359155639	0.972401995532	0.423363728348	0.986892905405	0.989011459045	0.988299321899	0.0519465459775	0.79519144317	0.126775753704	0.922655560087	0.937376363407	0.932782257688	600191	8931	365	4.086888	312.774278215	-2.00477964136	-0.327416707864	-48.298670367	-1.53491538319	-0.135861227617	117.012769291	-1.99192959484	-0.129474755455	-27.5700724674	-1.49712288214	-0.00723970258567	0.0430658077484	0.238806613023	2.83558975766	-0.437872371676	1.06082959254	-0.249948351101	-2.04821947969	-1.52842100888	-2.02149265832	-1.49322791237	-2.11710986619	-1.52692837736	-2.05299429899	-1.49146128924	217.946589659	-2.06674899576	-0.309521869781	1.97588855733	-2.12610430768	-2.21639951508	-41.8642224137	-1.51374492337	-0.0275728419064	-0.379538116005	-1.4995022682	-1.49835542062
DU	H1hesc	POU5F1	0.869840977791	0.807264239311	0.965569782177	0.649930846421	0.979469013068	0.982458246156	0.98146547553	0.436146052297	0.784384564549	0.404981158141	0.898287311906	0.917408308174	0.911309287454	2201678	3994	2757	69.028543	64.6710325921	-1.58770440571	0.440579085992	-15.0691593666	-1.65406925702	-0.0667161554692	81.3555275723	-1.59425858759	0.420279097131	-22.1435613275	-1.52332271335	-0.162244329751	-0.723320271356	-0.0278938917892	0.586303063928	-0.136615946172	0.737563529934	-0.200751980171	-1.57362903313	-1.65139350219	-1.56778041905	-1.52481804016	-1.58130816228	-1.64952322717	-1.5608372307	-1.52568813424	131.718042903	-1.5243190882	0.50166437635	1.19414657589	-1.52378875426	-1.55233825477	-30.4022739225	-1.55560870578	-0.260600572285	-0.275624891651	-1.54657185671	-1.53949009517
DU	H1hesc	RAD21	0.316479443453	0.828130984968	0.879929325798	0.593760192368	0.913530030912	0.917728370357	0.91611263267	0.461567519306	0.360841611088	0.244540443484	0.555722291439	0.582592015398	0.575615439278	565933	55674	42657	76.619248	132.466435036	-1.92443576206	0.353430341559	-24.2925108148	-1.76424345645	0.632000578226	157.77815598	-2.04380096013	0.141184832443	-33.2330046392	-1.74359217138	0.468384625337	-0.516549991467	-0.734988401979	1.20093144668	-0.22023420611	1.43040574062	-0.30128809859	-1.89117262626	-1.76174845893	-2.05068020484	-1.74509895502	-1.88843398794	-1.76958151339	-2.06626510893	-1.7505925886	236.30287468	-2.05014414401	0.131873854482	2.14230535507	-2.05531290598	-2.08894081643	-43.8755884768	-1.72276595745	0.59931149315	-0.397773020231	-1.71658378487	-1.72236719368
DU	H1hesc	REST	0.490044216392	0.85632358845	0.781858086489	0.548646449237	0.815502444574	0.823007594847	0.81963299778	0.61730825488	0.259801798156	0.19306389854	0.38195964792	0.405370465435	0.395069149834	629168	13269	6440	48.534177	76.754476436	-2.11955945654	0.216864874534	-14.934016089	-1.95652629997	0.239102184474	116.032819213	-2.32737310027	-0.0821709772993	-27.8216859604	-2.01319501051	0.0247979873123	-0.451493452878	-0.521577741762	0.695850721736	-0.135390746657	1.05194543359	-0.252229461452	-2.13228714147	-1.95422114281	-2.35343928253	-2.01067635669	-2.1768968224	-1.95881733472	-2.3771510723	-2.00701507433	222.507364074	-2.53180242809	-0.330179974981	2.01723621959	-2.59612406614	-2.66748834803	-43.2340318643	-2.0534837069	-0.127779976802	-0.391956712797	-2.03734105846	-2.02679992433
DU	H1hesc	RFX5	0.557216721889	0.807718723169	0.891267470444	0.551628285993	0.91547285805	0.920671131818	0.918388168754	0.362374984965	0.529080892355	0.216053898589	0.658419509518	0.678437532997	0.669215538869	629248	1695	697	41.120944	208.292307692	-1.74780225469	0.289676231693	-33.1982900049	-1.547767509	0.340738481826	117.801734028	-1.93866809695	-0.0578544443539	-27.9182032878	-1.48412939098	0.0407251622441	-0.728397123656	-0.632266030582	1.88836351142	-0.30097337814	1.06798229173	-0.2531044808	-1.76589318344	-1.5523110788	-1.96102076222	-1.48273764319	-1.78223669949	-1.55315572456	-1.96206947319	-1.47624904864	224.143713715	-1.99428045441	-0.217393953581	2.03207125113	-2.04544888828	-2.07921062236	-43.0553470833	-1.50162556578	-0.014074798417	-0.390336769055	-1.49296426874	-1.48206905503
DU	H1hesc	RXRA	0.632870878637	0.517521313548	0.969130162152	0.523759819956	0.985532583347	0.987808893797	0.986924235104	0.118919499733	0.759716534737	0.244526305201	0.903508516132	0.921159415165	0.914190847733	1110004	1306	276	21.133231	156.949554896	-1.5222063518	-0.00440554925811	-31.4421533901	-1.2757448694	-0.0656537169119	96.5212348401	-1.6495861595	0.0149846821233	-24.9914003545	-1.17112321364	-0.0897869892174	-0.0886696390293	0.267874567134	1.42289370108	-0.285052366264	0.875054772634	-0.226570289856	-1.56019871662	-1.27582768014	-1.65936607724	-1.16917993138	-1.59656576788	-1.27555052654	-1.66397642862	-1.16566398839	183.527555963	-1.65486882047	-0.117917802377	1.66384800216	-1.68538060516	-1.72404344771	-38.2040729924	-1.1960597075	-0.11950435073	-0.346355457029	-1.18522667018	-1.17809389204
DU	H1hesc	SIX5	0.672866028588	0.801933118816	0.966815064959	0.62478745898	0.981219193603	0.984196298401	0.983106115015	0.424850158478	0.763175683395	0.286655902558	0.87596586472	0.896522133486	0.889173714467	1032447	3422	1680	49.094097	293.986521514	-1.84512938955	0.607427707464	-44.8785936201	-1.89779973488	0.571373115246	118.93897489	-2.28450342335	-0.0225587925408	-27.7657612405	-2.00387399472	0.0641464029633	-0.418150187132	-0.528155884419	2.66526126781	-0.406866194796	1.07829243795	-0.251722451848	-1.84997142933	-1.90489606859	-2.32502958715	-2.00411374561	-1.89000602253	-1.9154029276	-2.3454223191	-2.00016279476	231.430881194	-2.45289679934	-0.202139175345	2.09813620246	-2.52687204618	-2.59584328071	-43.3392538731	-2.02977266388	-0.0170154116206	-0.392910648179	-2.01797039989	-2.01044079299
DU	H1hesc	SP1	0.538431880244	0.674140064431	0.956771442383	0.432454685957	0.978944209229	0.983283368535	0.981528444256	0.215679557331	0.664318315714	0.133824977002	0.849014141745	0.884393179895	0.870088084236	1797400	15103	5303	35.112229	472.336665801	-1.72018038074	-0.0288678825985	-65.0794668896	-1.01733218416	0.980265584269	195.763502116	-1.88557454996	-0.272123771548	-37.5595214617	-1.09319355335	0.347139391066	0.375966545228	-0.820048225046	4.28217121739	-0.590005900738	1.77477823526	-0.340511997877	-1.72470332561	-1.00699540854	-1.90744612744	-1.08562572712	-1.73906712689	-1.00845652325	-1.90937129341	-1.08002641912	309.945145959	-1.82246155252	-0.312291805301	2.80994104225	-1.84866546816	-1.87227724021	-52.3810833767	-1.07776687487	0.528389112291	-0.474883242848	-1.06377014416	-1.05789848053
DU	H1hesc	SP2	0.494158526449	0.696599212132	0.972318683006	0.508572940956	0.990041218608	0.992797452783	0.991628460069	0.248535605638	0.752614322018	0.140227558278	0.918178285892	0.944171866488	0.933210143432	1587339	2469	1247	50.506278	660.799327354	-1.88215832417	-0.0749569457033	-80.164815645	-1.28497537018	1.11406515768	203.932015018	-2.12464997615	-0.288044572967	-38.5562409078	-1.42280621961	0.344012154269	0.120957421799	-0.807895577122	5.9907605421	-0.726768618778	1.84883340262	-0.349548186749	-1.90440919304	-1.28587296189	-2.14911623851	-1.41711211734	-1.93437802906	-1.29761705127	-2.15893296669	-1.41247800938	319.420315912	-2.10729877206	-0.366380304073	2.89584227116	-2.14004508846	-2.17504765474	-53.4090192531	-1.41079669164	0.455208663086	-0.484202437697	-1.39901801912	-1.3941653655
DU	H1hesc	SP4	0.0596791982171	0.64848878756	0.95591725356	0.619968254404	0.97301764965	0.979157792419	0.977200790771	0.162451976932	0.638378237852	0.223665313783	0.790854485018	0.701175341794	0.721175341794	503235	5752	1802	31.328234	598.959022853	-1.7613085809	0.41367112914	-79.9605814081	-1.42414049942	1.2939523629	236.390540919	-2.23172643653	-0.200415950103	-42.4485478742	-1.5723333222	0.492014285515	-0.379414738274	-0.875329327285	5.4301206613	-0.724917045453	2.14310013106	-0.384835569812	-1.7534296514	-1.43152353965	-2.23161368539	-1.563732504	-1.76510500339	-1.44772743021	-2.23667360618	-1.5613732844	346.546372082	-2.18858385946	-0.211732978171	3.14176520153	-2.19162401768	-2.21598007446	-56.2588890672	-1.55217509939	0.636057111789	-0.510039158356	-1.53772226259	-1.53639587005
DU	H1hesc	SRF	0.758712001764	0.805434398721	0.850546734473	0.555200486504	0.877049387781	0.886521466592	0.882949231494	0.391906902635	0.445520304266	0.206087837836	0.573770971525	0.610893087276	0.59741668641	1024023	5102	2969	58.192866	58.5486644713	-1.96742353385	0.173695422279	-10.9424245369	-1.92802038334	-0.0412122399433	93.3633770679	-1.91972762513	0.214982686552	-23.7246786474	-1.8569555254	-0.0859799691217	-0.608659491587	-0.228908190277	0.530798102219	-0.0992032564757	0.846425854661	-0.215086279345	-1.99091827553	-1.93304359895	-1.94753703667	-1.86870873687	-2.00568564884	-1.93251444764	-1.94950143017	-1.86772951129	187.526498166	-2.04971178957	0.139721416586	1.70010213283	-2.10916224551	-2.14484126954	-37.2542736099	-1.89657554287	-0.236606354599	-0.337744642175	-1.89814925111	-1.88636410075
DU	H1hesc	TBP	0.793420679197	0.693869412884	0.98387577171	0.70196736463	0.987889818869	0.988715524055	0.988441968565	0.219705604127	0.933954160085	0.489085784607	0.963438338978	0.966794051354	0.965825818547	834532	17194	529	3.076655	313.122340426	-1.37558917254	0.702175087768	-48.8582319096	-1.48778494387	0.182850309702	106.251244555	-1.68921580702	0.263220448713	-24.9292910233	-1.5100176683	-0.0735038585698	-0.664130194374	-0.0913725075115	2.83874526535	-0.442945317534	0.963266361026	-0.226007210998	-1.39644883691	-1.48141242263	-1.68689493437	-1.50981937282	-1.43101605004	-1.48834346486	-1.67924908381	-1.51121399083	239.53557047	-1.55751167301	0.423661367703	2.17161274928	-1.58405175431	-1.62559815865	-43.0958781094	-1.5154534104	-0.00868537647567	-0.390704220506	-1.50239448924	-1.50266415189
DU	H1hesc	TCF12	0.720877904814	0.511096517724	0.940821406729	0.428356173541	0.964792647146	0.970667925228	0.96856773926	0.0783359647871	0.59031356028	0.128892432953	0.767144885235	0.805746500078	0.792306937945	893836	7829	1904	24.319837	194.74819567	-1.67948780432	-0.163733178733	-33.9977770993	-1.23343980441	-0.00485585201259	109.588203463	-1.62903112191	0.0100950214336	-26.7338951108	-1.12142926825	0.0804504398077	0.338763857154	-0.116722930683	1.76557353794	-0.30822147229	0.993518997386	-0.242367625596	-1.71939418608	-1.2352620952	-1.6397964915	-1.12158334435	-1.76178956816	-1.23608336339	-1.65161106612	-1.1213078502	209.726829606	-1.61493640122	-0.140542414723	1.90136878688	-1.65497816116	-1.70250951958	-41.0817836506	-1.13481114965	0.0595511786373	-0.372444580836	-1.12965831085	-1.1275711964
DU	H1hesc	USF1	0.601909079269	0.786472768435	0.857095459237	0.539862097879	0.884718718487	0.892443498462	0.889291148556	0.254203961288	0.418875834597	0.227686832552	0.552465859233	0.585630307708	0.572355642449	691899	26028	18288	70.262794	84.0609676049	-1.70831780504	0.0735392451608	-15.1008269601	-1.5028361174	0.0859625614703	130.381717943	-1.55640666205	0.104888791174	-28.7850468868	-1.13719161319	0.0868396593625	-0.56001042559	-0.406308132137	0.762090860283	-0.136903042362	1.18203154714	-0.260963224315	-1.73239902155	-1.50174294331	-1.57613413281	-1.13575433077	-1.76781331059	-1.50389761919	-1.59839828844	-1.1373147658	264.658863805	-1.43803778194	0.163585005222	2.39937877168	-1.4712572023	-1.53582753813	-46.4815089389	-1.12960352918	0.225587340181	-0.421398113105	-1.12061015947	-1.12589969486
