LAB	CELL	FACTOR	BIAS_PEARSON	PWM_AUC_ALL	TC_AUC_ALL	FOS_AUC_ALL	HINT_AUC_ALL	HINT_BC_AUC_ALL	HINT_BCN_AUC_ALL	PWM_AUC_10	TC_AUC_10	FOS_AUC_10	HINT_AUC_10	HINT_BC_AUC_10	HINT_BCN_AUC_10	NUMBER_MOTIFS	NUMBER_PEAKS	NUMBER_PEAKS_with_MOTIFS	PERC_PEAKS_MOTIFS	TC_AVG_CHIP_UNCORRECTED	FOS_AVG_CHIP_UNCORRECTED	PROTECT_AVG_CHIP_UNCORRECTED	TC_AVG_CHIP_CORRECTED	FOS_AVG_CHIP_CORRECTED	PROTECT_AVG_CHIP_CORRECTED	TC_AVG_DNASE_UNCORRECTED	FOS_AVG_DNASE_UNCORRECTED	PROTECT_AVG_DNASE_UNCORRECTED	TC_AVG_DNASE_CORRECTED	FOS_AVG_DNASE_CORRECTED	PROTECT_AVG_DNASE_CORRECTED	MDC_UNCORRECTED	MDC_CORRECTED	NORM_TC_AVG_CHIP_UNCORRECTED	NORM_TC_AVG_CHIP_CORRECTED	NORM_TC_AVG_DNASE_UNCORRECTED	NORM_TC_AVG_DNASE_CORRECTED	FOS_AVG_CHIP_UNCORRECTED_GAP5	FOS_AVG_CHIP_CORRECTED_GAP5	FOS_AVG_DNASE_UNCORRECTED_GAP5	FOS_AVG_DNASE_CORRECTED_GAP5	FOS_AVG_CHIP_UNCORRECTED_GAP10	FOS_AVG_CHIP_CORRECTED_GAP10	FOS_AVG_DNASE_UNCORRECTED_GAP10	FOS_AVG_DNASE_CORRECTED_GAP10	TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED	PROTECT_AVG_FP_UNCORRECTED	NORM_TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED_GAP5	FOS_AVG_FP_UNCORRECTED_GAP10	TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED	PROTECT_AVG_FP_CORRECTED	NORM_TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED_GAP5	FOS_AVG_FP_CORRECTED_GAP10
DU	K562	E2F6	0.625726742361	0.649808325449	0.979374765273	0.494392674153	0.991596211494	0.992854158396	0.99241173543	0.163641164392	0.833354140097	0.0466177639125	0.944133105155	0.953396719048	0.950304204482	1051116	16312	4251	26.060569	932.009956193	-1.47740883217	-0.0940746676267	-70.0994876345	-1.05018758957	0.351616160526	447.842439583	-1.56603235402	-0.217388481585	-47.7508110436	-1.05213958183	0.365812534948	0.390209722614	-0.640639528497	2.54772376528	-0.191622556598	1.22421313082	-0.130530661501	-1.51208652657	-1.05498258144	-1.6070788012	-1.05108971781	-1.53949139902	-1.05850710055	-1.62937350608	-1.05065428691	691.893084611	-1.5604288421	-0.339715125271	1.89134509024	-1.62190709665	-1.67015151998	-62.5284885621	-1.05142537934	0.468688434585	-0.170926625041	-1.04573162841	-1.04452570222
DU	K562	EFOS	0.755693271069	0.650662629405	0.972055621423	0.596285099656	0.98614225269	0.988669014256	0.987805812445	0.106655965747	0.78808006212	0.0933448208219	0.909315914224	0.927697633875	0.921650266474	762222	10256	8796	85.764431	387.242416948	-1.26353503766	0.315191007877	-43.8225576212	-1.18286866939	0.360509004048	354.562843716	-1.2630500608	0.353894934809	-46.0441054231	-1.08806089325	0.272045695809	-0.428218922601	-0.21297853175	1.05855812165	-0.119792466556	0.969225894228	-0.12586524517	-1.28412180214	-1.17593419158	-1.27913556161	-1.08389888934	-1.33963213736	-1.18384543581	-1.32439002824	-1.08975990912	461.641432358	-1.23314620466	0.392410128015	1.26193378133	-1.25167904661	-1.31099378112	-54.1112735996	-1.08590232456	0.432927311858	-0.147917494661	-1.07461089297	-1.08177640283
DU	K562	EGATA	0.796900563532	0.570144355051	0.975077283234	0.674412555817	0.98537254779	0.987233533318	0.986591439203	0.078476015958	0.843756892247	0.166767600194	0.927536578132	0.938178415065	0.934743571789	1028569	11478	3846	33.50758	503.413729555	-1.33347231459	0.624202577757	-53.5814008886	-1.38687802715	0.528823754529	347.476341679	-1.39140802265	0.554428969692	-46.3039672457	-1.41480083051	0.254343056457	-0.844847574441	-0.590734352451	1.37612169702	-0.146469045222	0.949854374073	-0.126575598249	-1.37346744258	-1.39292965521	-1.43050202675	-1.42080447063	-1.40996280134	-1.39383094625	-1.47349212632	-1.42385711293	479.480541326	-1.3508033049	0.60705881121	1.31069841262	-1.40375456192	-1.47363227297	-56.8976714166	-1.39088200282	0.438829447983	-0.155534335974	-1.39099213123	-1.39491247726
DU	K562	EGR1	0.763513484225	0.693521035121	0.917379530119	0.50548748614	0.941760886128	0.950403435201	0.947737118861	0.182182620098	0.547062223111	0.0676984083542	0.718567017358	0.776581776935	0.760663579055	1060314	36997	25164	68.016326	748.709723871	-2.02568644172	-0.361172475415	-58.8887306993	-1.38991229696	0.788765932954	575.215012695	-1.99442007068	-0.310403026578	-54.5468117024	-1.37829162808	0.66959381766	0.571362295259	-0.784513660574	2.04665791833	-0.160977055785	1.57239624776	-0.149108072903	-2.07661144173	-1.3826416914	-2.02187427417	-1.36982259392	-2.13482748009	-1.38572551119	-2.05514898072	-1.36980362739	825.956044787	-2.03161939432	-0.412788159357	2.25781691537	-2.07468957652	-2.13694053947	-69.0246081896	-1.37774601041	0.78779122364	-0.188684287658	-1.36147037295	-1.36067158645
DU	K562	EJUNB	0.69021680169	0.686758562061	0.968097941421	0.580718934507	0.983256546214	0.985877992159	0.984930807588	0.139574949711	0.767221006608	0.0872536487505	0.894135904018	0.912439158386	0.906029574289	717235	12287	7788	63.384064	390.723085347	-1.30056254632	0.264059203906	-44.4004527318	-1.1708939386	0.375211862114	356.565207196	-1.28264368373	0.336664961172	-46.2517370779	-1.08848743723	0.282375341365	-0.5789792756	-0.343006597967	1.06807280713	-0.121372189066	0.974699514967	-0.126432822907	-1.32176336819	-1.16436885726	-1.2970462942	-1.08374900819	-1.37647439854	-1.17154623026	-1.34142643484	-1.08910622478	463.053673176	-1.25327883706	0.367421714398	1.26579425457	-1.27114342214	-1.32875271231	-54.2940823978	-1.08703131033	0.433198340597	-0.148417217134	-1.07551040182	-1.08207358194
DU	K562	EJUND	0.737108537119	0.677792394698	0.966827425817	0.59019498078	0.981695686535	0.984634825159	0.983601849243	0.135784120878	0.765390643651	0.0964666541025	0.886695878878	0.906674120302	0.899892078868	717223	26674	11027	41.339882	359.825991703	-1.28748267184	0.304513460644	-41.9787669859	-1.17618239011	0.409651414926	360.849919692	-1.26054712931	0.35021061014	-46.4537742754	-1.08337450228	0.302981536406	-0.445555952155	-0.297901459393	0.983613130242	-0.114752317372	0.986412119302	-0.126985107747	-1.30807921784	-1.16988504303	-1.2778270932	-1.07888987364	-1.36531276868	-1.17693349417	-1.32383621111	-1.08483237471	468.719993341	-1.23081716403	0.388009138679	1.28128359398	-1.25094586298	-1.3108185461	-54.5201808305	-1.081188775	0.46047773345	-0.149035275285	-1.06974169946	-1.07709912336
DU	K562	ELF1	0.308332265108	0.682125638076	0.962703257107	0.549377504258	0.974756659246	0.975561232865	0.975084563363	0.217162271472	0.798724601594	0.0614178446395	0.88793594539	0.892748765772	0.890016688177	1026618	27780	14324	51.562275	616.00206044	-1.42554461127	0.280417936999	-52.8695721815	-1.27279693525	0.335884165562	445.870010059	-1.45755466676	0.280618526244	-47.2914995335	-1.256966604	0.188102878236	-0.512284240915	-0.750829994461	1.68389090526	-0.144523204513	1.21882133695	-0.129275096749	-1.46311230579	-1.27837891247	-1.47473865306	-1.26047317401	-1.50202540525	-1.28360100479	-1.49503082709	-1.26342295574	717.063549161	-1.44403887617	0.256156278914	1.96015056843	-1.47847615728	-1.52206994709	-63.2166988539	-1.24300621794	0.313893085252	-0.172807902923	-1.24303333124	-1.24580895496
DU	K562	ELK1	0.455771814968	0.618790604857	0.986775996198	0.607472738925	0.994719222963	0.998005205291	0.997800388789	0.0726010449629	0.871913560527	0.0766960629341	0.950452655055	0.983131577067	0.981169425722	100691	2961	1315	44.410672	1709.84924623	-1.17058299043	0.551806924547	-98.0390547188	-0.888866130005	1.19659893936	767.971847455	-1.313695401	0.260335443889	-61.719210781	-0.953793829661	0.686520851622	-0.394434772387	-0.860929290775	4.67400968276	-0.267997598066	2.09931247389	-0.168714399494	-1.17636198326	-0.897106932795	-1.32877190619	-0.963105327833	-1.20909749589	-0.913924744317	-1.35815837242	-0.974908645769	1005.06682524	-1.2797852036	0.256769781295	2.74743056051	-1.30662596269	-1.34945565478	-73.8182723057	-0.935828038573	0.802011616604	-0.201788151957	-0.94519677844	-0.957869382418
DU	K562	ETS1	0.585564334152	0.592083512729	0.996464850966	0.572386838998	0.999178625373	0.999430749681	0.999389468459	0.12047776321	0.966312247066	0.0376112770354	0.99313480053	0.995586164188	0.995203137652	1319961	10726	1734	16.166325	1301.02746694	-1.50958962616	0.373515646392	-86.4397680139	-1.4173981181	0.325197531866	382.130234805	-1.64406989535	0.174331197761	-44.1728916039	-1.46004087859	0.0880852453062	-0.90636534234	-0.729191197708	3.55646264804	-0.236290020049	1.04458356284	-0.12075013252	-1.5334424665	-1.4236066725	-1.67148013799	-1.46203726544	-1.56019339485	-1.42851732071	-1.69877426987	-1.46384612483	640.258812454	-1.67049944444	0.104276640224	1.75019867715	-1.71715629343	-1.77189064768	-60.1855856844	-1.46697015739	0.120363076583	-0.16452211262	-1.46188593601	-1.46280636331
DU	K562	FOS	0.738568124619	0.639535005891	0.988574561341	0.622023273593	0.997085050347	0.997889479517	0.997643823277	0.10159702793	0.891597597578	0.09258115969	0.974272164333	0.981523532932	0.97936900149	762222	7646	3423	44.768506	597.905360012	-1.20031953544	0.372884660415	-60.2197445381	-1.08098821518	0.484452423469	354.562843716	-1.2630500608	0.353894934809	-46.0441054231	-1.08806089325	0.272045695809	-0.461096318213	-0.257963761904	1.63442212711	-0.164615488579	0.969225894228	-0.12586524517	-1.22286927487	-1.07327709947	-1.27913556161	-1.08389888934	-1.27686174401	-1.08373880459	-1.32439002824	-1.08975990912	461.641432358	-1.23314620466	0.392410128015	1.26193378133	-1.25167904661	-1.31099378112	-54.1112735996	-1.08590232456	0.432927311858	-0.147917494661	-1.07461089297	-1.08177640283
DU	K562	FOSL1	0.752207666107	0.676209158065	0.976513261587	0.607663177017	0.987756971299	0.989495437533	0.988897144551	0.130203004496	0.836402593602	0.0936257983756	0.933417638601	0.945052284397	0.941231115067	699220	11174	8865	79.335958	439.708705159	-1.25545178777	0.308396564848	-49.4493597212	-1.12183749393	0.358731215793	360.47859861	-1.26581592859	0.338062798782	-46.4141593074	-1.08345104349	0.294997071616	-0.453142000339	-0.184479602786	1.20197891717	-0.135173780175	0.985397083424	-0.126876817063	-1.28620518779	-1.11454908934	-1.28343736851	-1.07924936296	-1.34685689849	-1.12041734457	-1.32886925071	-1.08539658496	467.45972375	-1.23578646009	0.375599640817	1.27783854625	-1.25567578118	-1.31461507475	-54.4316570183	-1.08114507756	0.451669984203	-0.148793288363	-1.07004020169	-1.07752241271
DU	K562	GABP	0.463500531325	0.691677465006	0.975064364541	0.630030576737	0.986443006574	0.987758833876	0.987374319693	0.248813927789	0.832133613498	0.0748090783298	0.930482304575	0.940493370563	0.938101694828	181503	14393	5406	37.559925	1245.20023927	-1.15686921181	0.383958230455	-81.0690697852	-0.980659502404	0.815173503239	731.233714438	-1.26943158772	0.243756393824	-60.2422955836	-0.996498512449	0.592657651213	-0.506303365295	-0.622672411461	3.40385445568	-0.221608786847	1.99888584866	-0.164677133665	-1.19324193498	-0.988604158548	-1.29990483831	-1.0009883366	-1.22451108758	-0.998163487023	-1.31982410581	-1.00817813388	982.060127623	-1.2334863948	0.261302386584	2.68453991232	-1.27218737558	-1.3045048677	-73.2521364693	-0.980759146541	0.734545594855	-0.200240574364	-0.983680635613	-0.991816860517
DU	K562	GATA1	0.838360666041	0.623493903262	0.995085078737	0.81062692225	0.997621129629	0.997942043273	0.997848099819	0.108045907871	0.965369821795	0.321160662188	0.988161130066	0.990059016503	0.989623174884	1040470	4074	1923	47.201767	987.944547135	-0.905937187919	0.886197458355	-82.8900049365	-0.932716359947	1.16986247826	352.997217425	-1.12246916983	0.602017279475	-46.6418455016	-1.04832022319	0.371264371483	-0.891459304719	-0.760930689634	2.70062544374	-0.226586458737	0.96494612953	-0.127499215488	-0.922241524096	-0.929963345949	-1.13571018147	-1.04902044023	-0.960067499566	-0.940040279051	-1.17445919737	-1.05607602678	488.70281765	-1.0285238784	0.694430224747	1.33590824263	-1.05266172158	-1.11370670038	-57.4014198855	-1.01655669617	0.654007479118	-0.156911372707	-1.01206375978	-1.02091673662
DU	K562	GATA2	0.803147857326	0.56575532419	0.986833409235	0.697665138219	0.992871090314	0.993865446929	0.993536495896	0.0745508598858	0.911758194132	0.175705637973	0.964138135011	0.970973454481	0.968838614328	1028569	10648	4267	40.073253	620.402264473	-1.27117562415	0.711597979479	-63.0243879015	-1.35506147249	0.61868019384	347.476341679	-1.39140802265	0.554428969692	-46.3039672457	-1.41480083051	0.254343056457	-0.846998417569	-0.581402642556	1.69591921495	-0.172282205552	0.949854374073	-0.126575598249	-1.32029951394	-1.36215806585	-1.43050202675	-1.42080447063	-1.37509372365	-1.36530750706	-1.47349212632	-1.42385711293	479.480541326	-1.3508033049	0.60705881121	1.31069841262	-1.40375456192	-1.47363227297	-56.8976714166	-1.39088200282	0.438829447983	-0.155534335974	-1.39099213123	-1.39491247726
DU	K562	IRF1	0.876927353785	0.789901612523	0.921954039387	0.548472918458	0.941721146439	0.948506822392	0.946138788449	0.404981428301	0.635767329535	0.119712170549	0.76163434574	0.79521119798	0.784180550917	2330047	8352	3274	39.200192	176.424308733	-1.80647358819	0.582566772471	-23.2096248648	-2.03810281584	-0.100131582022	233.372936565	-1.68915615502	0.601684494003	-35.1355105316	-2.06863013958	-0.272280631838	-0.548527919784	-0.0846107143447	0.482269959828	-0.0634453660697	0.637943589239	-0.0960457284729	-1.81768146002	-2.04000899645	-1.63966808585	-2.06804533767	-1.82880992425	-2.0373632243	-1.60079668264	-2.06564399699	444.697268107	-1.68222599134	0.818043860818	1.21561555301	-1.67018418213	-1.67199913122	-52.5877744864	-2.0857208541	-0.309712548037	-0.143752887973	-2.05726092524	-2.04261361521
DU	K562	JUN	0.70375016811	0.639698351009	0.988618035743	0.689896280974	0.995201732543	0.996092916677	0.995792329585	0.127591671389	0.906951893465	0.282297722465	0.965316966105	0.972113674342	0.969837301756	832374	9848	2150	21.831844	893.591017353	-1.25127505088	0.729797321486	-68.9068008502	-1.18998311447	1.12052701593	418.175158339	-1.4748816667	0.375070011441	-46.5330701486	-1.2751558566	0.26628663944	-0.549362215653	-0.582601585327	2.44270252289	-0.188362251872	1.1431152445	-0.127201869359	-1.25929434846	-1.18080505291	-1.47827155499	-1.27089706546	-1.31413197694	-1.19554728783	-1.51526982353	-1.27539388053	664.727975633	-1.432609272	0.41548969521	1.81708709195	-1.45129681244	-1.51572306395	-62.520603937	-1.26153830635	0.498999589978	-0.170905071788	-1.24855868381	-1.25557413195
DU	K562	JUND	0.744622666669	0.668382220813	0.96232394778	0.581685725542	0.977530917855	0.980849037206	0.979662190429	0.13413925556	0.75175160105	0.0963655369626	0.870636708684	0.891880828957	0.884491098142	717223	40052	15395	38.437531	311.438460759	-1.31564353592	0.273823362801	-38.2924356882	-1.19154832141	0.355246123107	360.849919692	-1.26054712931	0.35021061014	-46.4537742754	-1.08337450228	0.302981536406	-0.439426526262	-0.266611685952	0.851341943963	-0.104675435906	0.986412119302	-0.126985107747	-1.34258081928	-1.18493182569	-1.2778270932	-1.07888987364	-1.4049192022	-1.19041650021	-1.32383621111	-1.08483237471	468.719993341	-1.23081716403	0.388009138679	1.28128359398	-1.25094586298	-1.3108185461	-54.5201808305	-1.081188775	0.46047773345	-0.149035275285	-1.06974169946	-1.07709912336
DU	K562	MAFF	0.627273230589	0.780620967314	0.753830904104	0.539596798588	0.784252927405	0.794172539514	0.790104744483	0.366933301979	0.315437608144	0.0913345856928	0.399903082995	0.421778143956	0.412970053607	1215808	25074	17425	69.494297	98.6581724457	-1.94302910134	0.320963061372	-13.3665444065	-1.87258320317	0.239559312531	276.085511145	-1.77226146815	0.473914605032	-40.4004402506	-1.83226104061	0.0477281288509	-0.469714712795	-0.705018717241	0.269690005894	-0.0365385183044	0.754701828367	-0.110437834993	-1.9615858532	-1.87827627735	-1.79463260668	-1.83515772354	-1.99240199112	-1.88148217103	-1.81200180676	-1.8323565124	425.098735253	-1.76729225262	0.562557652896	1.1620413958	-1.81108219214	-1.86355469905	-52.7776483546	-1.8232720645	0.147067514069	-0.144271923379	-1.81571093597	-1.81194869289
DU	K562	MAFK	0.607781675024	0.755792622803	0.776009467103	0.561806754539	0.804280597913	0.812959765416	0.809364877838	0.323166204688	0.37104244601	0.117940507633	0.455147083087	0.47491875658	0.466902459781	1221488	19317	12423	64.311228	123.746160989	-1.70998402326	0.399485249211	-16.2397684386	-1.67224156638	0.304252476739	278.00258056	-1.58075379562	0.45537555381	-40.5067822476	-1.4726589237	0.0592889848074	-0.51192484679	-0.712906938057	0.338270029325	-0.0443927060209	0.759942290955	-0.110728529348	-1.70969554149	-1.67268810994	-1.57959932331	-1.47301089837	-1.73327450059	-1.67709192275	-1.5941848088	-1.47232139291	432.563136337	-1.53507992962	0.554560334226	1.18244593323	-1.54915178624	-1.59341971655	-53.3251352835	-1.46372760487	0.219585663005	-0.145768522692	-1.45385228189	-1.45191710243
