UW_Motif_0458_F	UW_Motif_0458_R	UW_Motif_0500_F	UW_Motif_0500_R
0.0255077940303	0.0345395736024	0.0313925142831	0.0312024869972
0.0282679395696	0.0249524632352	0.0318908569226	0.0309656257232
0.0308298228125	0.0291071818155	0.0318186956552	0.0314631677359
0.0291918584879	0.0288486294857	0.0330019216447	0.031107840721
0.0304966506691	0.027149321172	0.0320605133795	0.031159476394
0.0302430725139	0.023081737646	0.0316010274563	0.0312838717183
0.0303554090186	0.0243736945721	0.0319126231148	0.0314220807235
0.0283084179482	0.0296999960632	0.0312662307548	0.0316063219551
0.0296733012769	0.0326739789287	0.0320471995916	0.0304459594324
0.0246555449431	0.0266481959713	0.0315161563697	0.031344473048
0.0272749664908	0.0250213350465	0.0313663929039	0.0306173088588
0.0264766930388	0.0272810296278	0.0305245208167	0.030624026819
0.0298517176136	0.031279458181	0.0320241454058	0.0306454031434
0.0270890246028	0.028333103539	0.0322734446812	0.0341808411503
0.0265209534103	0.0305314847437	0.0309060136904	0.0398239396018
0.025055164068	0.0317020366963	0.0307864821735	0.03819636437
0.027802976787	0.038446780264	0.035451106039	0.068634803345
0.0286062826956	0.03058689901	0.0242036015264	0.0611580268754
0.0341841215905	0.061324787048	0.0366359733034	0.0256299955678
0.0204571521257	0.0699641565908	0.0160968211587	0.0253835418479
0.0377432953091	0.0205361011809	0.0384491161996	0.017584351389
0.00816876885875	0.0487694308939	0.0316140375534	0.030193075333
0.0334310483689	0.0162928474066	0.0307708066308	0.0356069975168
0.0186176332411	0.0404018752825	0.0241454869301	0.0358870623657
0.0699270736012	0.0368493735362	0.0280771979252	0.024149956694
0.0353925141666	0.0540133292278	0.0247780734695	0.0284977522798
0.0371656993931	0.0228401215639	0.0343860993454	0.0249247478726
0.0174127785561	0.0486107099874	0.0375718617106	0.0298343604934
0.0411989737325	0.00739575196412	0.0289680451154	0.0378040185917
0.017749718125	0.0339142165901	0.0184886832645	0.0367682104369
0.0784588485512	0.0226131593282	0.0239577739642	0.0149464961564
0.0688599865363	0.0377147672247	0.0252416503194	0.0338078902543
0.0303998116154	0.0305172220144	0.0619383382167	0.0243446383898
0.0307697812491	0.0273120408336	0.0736509585357	0.0358575372128
0.0313301860614	0.0277001269201	0.0369073576186	0.0321280353661
0.0319285446581	0.0287790446358	0.0404986124512	0.0324756100971
0.0271772674943	0.0260231361244	0.0348503456953	0.0312336074479
0.0278924835804	0.0304977392347	0.0311882655845	0.0323410934245
0.0297214954081	0.0301895643485	0.0312902711086	0.0316751605193
0.0287277363818	0.032059680916	0.0313363122566	0.0318512244225
0.0264471244798	0.0315152561105	0.0313221013393	0.0328038718122
0.0254817914472	0.0280251036477	0.0299458023402	0.0316983805221
0.0260999168105	0.0251614334309	0.0309128061402	0.0309264450439
0.0274290813887	0.0245745225982	0.0306253383859	0.0327556145685
0.0286461934412	0.0268043222016	0.0315403114713	0.0329185630568
0.0314078167017	0.0316433073771	0.0331141254661	0.0327978448731
0.0285755546992	0.0300573635678	0.0313088887581	0.0319912279624
0.0276958345184	0.0253258660111	0.0332034254365	0.0333230404963
0.0255821136772	0.0303428308284	0.0324355474513	0.0338677612575
0.0256096786928	0.0258808350821	0.0321383274241	0.0325351444008
