BinDNase_80_AUC_1	BinDNase_85_AUC_1	BinDNase_90_AUC_1	BinDNase_95_AUC_1	BinDNase_99_AUC_1	BinDNase_rank_AUC_1	Boyle_AUC_1	Centipede_80_AUC_1	Centipede_85_AUC_1	Centipede_90_AUC_1	Centipede_95_AUC_1	Centipede_99_AUC_1	Cuellar_80_AUC_1	Cuellar_85_AUC_1	Cuellar_90_AUC_1	Cuellar_95_AUC_1	Cuellar_99_AUC_1	DNase2TF_TC_AUC_1	DNase2TF_rank_AUC_1	FLR_80_AUC_1	FLR_85_AUC_1	FLR_90_AUC_1	FLR_95_AUC_1	FLR_99_AUC_1	FS_AUC_1	HINTBCN_AUC_1	HINTBC_AUC_1	HINT_AUC_1	Neph_AUC_1	PIQ_80_AUC_1	PIQ_85_AUC_1	PIQ_90_AUC_1	PIQ_95_AUC_1	PIQ_99_AUC_1	PWM_AUC_1	Protection_AUC_1	TC_AUC_1	Wellington_TC_AUC_1	Wellington_rank_AUC_1	BinDNase_80_AUC_10	BinDNase_85_AUC_10	BinDNase_90_AUC_10	BinDNase_95_AUC_10	BinDNase_99_AUC_10	BinDNase_rank_AUC_10	Centipede_80_AUC_10	Centipede_85_AUC_10	Centipede_95_AUC_10	Centipede_99_AUC_10	Cuellar_80_AUC_10	Cuellar_85_AUC_10	Cuellar_95_AUC_10	Cuellar_99_AUC_10	DNase2TF_rank_AUC_10	FLR_80_AUC_10	FLR_85_AUC_10	FLR_95_AUC_10	FLR_99_AUC_10	PIQ_80_AUC_10	PIQ_85_AUC_10	PIQ_95_AUC_10	PIQ_99_AUC_10	Protection_AUC_10	Wellington_rank_AUC_10	BinDNase_80_AUC_ALL	BinDNase_85_AUC_ALL	BinDNase_90_AUC_ALL	BinDNase_95_AUC_ALL	BinDNase_99_AUC_ALL	BinDNase_rank_AUC_ALL	Centipede_80_AUC_ALL	Centipede_85_AUC_ALL	Centipede_95_AUC_ALL	Centipede_99_AUC_ALL	Cuellar_80_AUC_ALL	Cuellar_85_AUC_ALL	Cuellar_95_AUC_ALL	Cuellar_99_AUC_ALL	DNase2TF_rank_AUC_ALL	FLR_80_AUC_ALL	FLR_85_AUC_ALL	FLR_95_AUC_ALL	FLR_99_AUC_ALL	PIQ_80_AUC_ALL	PIQ_85_AUC_ALL	PIQ_95_AUC_ALL	PIQ_99_AUC_ALL	Protection_AUC_ALL	Wellington_rank_AUC_ALL	BinDNase_80_AUPR_ALL	BinDNase_85_AUPR_ALL	BinDNase_90_AUPR_ALL	BinDNase_95_AUPR_ALL	BinDNase_99_AUPR_ALL	BinDNase_rank_AUPR_ALL	Centipede_80_AUPR_ALL	Centipede_85_AUPR_ALL	Centipede_95_AUPR_ALL	Centipede_99_AUPR_ALL	Cuellar_80_AUPR_ALL	Cuellar_85_AUPR_ALL	Cuellar_95_AUPR_ALL	Cuellar_99_AUPR_ALL	DNase2TF_rank_AUPR_ALL	FLR_80_AUPR_ALL	FLR_85_AUPR_ALL	FLR_95_AUPR_ALL	FLR_99_AUPR_ALL	PIQ_80_AUPR_ALL	PIQ_85_AUPR_ALL	PIQ_95_AUPR_ALL	PIQ_99_AUPR_ALL	Protection_AUPR_ALL	Wellington_rank_AUPR_ALL
NA	NA	NA	NA	NA	NA	0.893758163991	0.719184148246	0.815485159608	0.815485159608	0.815485159608	0.815485159608	0.718889887042	0.718889887042	0.718889887042	0.718889887042	0.718889887042	0.919985155801	0.815269873186	0.813242610931	0.813242610931	0.813242610931	0.813242610931	0.813242610931	0.2069087999	0.940097845675	0.940455692507	0.935071082586	0.897227590277	0.81528313279	0.877452740533	0.912969945396	0.90620400534	0.890244261934	0.0	0.546716250784	0.718889887042	0.901708170622	0.813571551098	NA	NA	NA	NA	NA	NA	0.930888599259	0.949988771959	0.95026048965	0.949378640769	0.940107062557	0.940107062557	0.940107062557	0.940107062557	0.961096755728	0.956894345112	0.959033374168	0.960020129099	0.959033374168	0.959253410733	0.965661274465	0.968536400946	0.964614778463	0.72552298627	0.957448013703	NA	NA	NA	NA	NA	NA	0.989956103783	0.992181409876	0.992226168324	0.992083476775	0.991480509416	0.991480509416	0.991480509416	0.991480509416	0.993873727261	0.993304882251	0.993588019959	0.993728233711	0.993588019959	0.993610122698	0.994250909071	0.994538421719	0.994077024669	0.88607295165	0.993374196465	NA	NA	NA	NA	NA	NA	0.104373131092	0.183357276257	0.183361105495	0.183342805062	0.104361151524	0.104361151524	0.104361151524	0.104361151524	0.185596987838	0.180670273884	0.180774493523	0.180809459736	0.180774493523	0.183332454602	0.296862770658	0.435279679035	0.432430173279	0.0965263586113	0.169581106659
0.688949404871	0.69955934737	0.621362501165	0.621362501165	0.66179163148	0.668843429175	0.681028490406	0.424112981009	0.548622681537	0.548622681537	0.548622681537	0.548622681537	0.417402372809	0.417402372809	0.417402372809	0.417402372809	0.417402372809	0.743633393793	0.543230969065	0.495854459398	0.495854459398	0.495854459398	0.495854459398	0.495854459398	0.114706628872	0.788592058306	0.792274574643	0.770707624486	0.707809178615	0.526797282444	0.612093793943	0.669350480803	0.649590066256	0.617161282143	0.0687738677483	0.436546604823	0.423851925123	0.698546948659	0.546573138151	0.852287805512	0.850935805539	0.848616198255	0.851317238309	0.84715903395	0.841231300629	0.78621458477	0.830774983643	0.831763667137	0.828547858885	0.679962492819	0.679962492819	0.679962492819	0.679962492819	0.84805745684	0.825054065621	0.834577620179	0.838606828679	0.834577620179	0.76780758998	0.776991591406	0.780741218637	0.77061479704	0.751541453992	0.835303274527	0.974398275307	0.97409588604	0.97427258907	0.974777236689	0.973718208881	0.972690184518	0.965744909977	0.971821394218	0.972006924779	0.971421840343	0.956442633268	0.956442633268	0.956442633268	0.956442633268	0.975483207367	0.972498841663	0.973814021886	0.974425213515	0.973814021886	0.890970770744	0.891889170887	0.89226413361	0.890426718085	0.920708490194	0.97350333851	0.766926107363	0.774421896119	0.727016727585	0.728700315076	0.747631681391	0.752420826885	0.562340572155	0.674238762199	0.674860172674	0.672661697919	0.501061201834	0.501061201834	0.501061201834	0.501061201834	0.677817048139	0.64537459419	0.654122293336	0.656874432806	0.654122293336	0.620708177913	0.679942665733	0.712810840878	0.693389177663	0.553062478857	0.674189872362
0.961762757304	0.967510422172	0.938736447761	0.938736447761	0.953127436505	0.960795112459	0.959115921255	0.828023333744	0.910354631432	0.910354631432	0.910354631432	0.910354631432	0.823083273995	0.823083273995	0.823083273995	0.823083273995	0.823083273995	0.974791040188	0.910292782192	0.894662051238	0.894662051238	0.894662051238	0.894662051238	0.894662051238	0.393838385399	0.978320397437	0.978911897632	0.96435648202	0.958417470841	0.910361172129	0.953319510369	0.97479467795	0.973916522065	0.972111464276	0.0740768870077	0.771464186995	0.828008055141	0.968475884359	0.912870500753	0.992927178257	0.993501944744	0.990624547303	0.990624547303	0.992063646177	0.992830413773	0.979116485399	0.987748459457	0.987748459457	0.987748459457	0.966062840034	0.966062840034	0.966062840034	0.966062840034	0.987780180746	0.986191642585	0.986204374754	0.986204374754	0.986204374754	0.98778701974	0.992082853564	0.994142554733	0.993962048954	0.946903719476	0.988037952602	0.999018648066	0.999068900118	0.998799210952	0.998810044208	0.998925070261	0.998983696443	0.997558159147	0.998482725608	0.998486334268	0.998475501011	0.995352212646	0.995352212646	0.995352212646	0.995352212646	0.998500339654	0.99830161596	0.998320939755	0.998331773012	0.998320939755	0.998479357039	0.998908940422	0.999114910539	0.999078809383	0.975103087461	0.998490015684	0.469133295903	0.513653727193	0.348500509427	0.348500713554	0.415438932127	0.468991786593	0.153190390961	0.264430213755	0.264430275153	0.264430092846	0.152308029924	0.152308029924	0.152308029924	0.152308029924	0.28116404514	0.257323284987	0.257329330974	0.257329513196	0.257329330974	0.264445527814	0.415466040754	0.581392166512	0.58121730248	0.119114247363	0.272013993321
0.536905263445	0.547927628518	0.461036450056	0.461036450056	0.506345306301	0.509703560406	0.528948020277	0.257791033699	0.382220294064	0.382220294064	0.382220294064	0.382220294064	0.27150001838	0.27150001838	0.27150001838	0.27150001838	0.27150001838	0.600918073468	0.378398636148	0.334066830477	0.334066830477	0.334066830477	0.334066830477	0.334066830477	0.0621488556077	0.651774681745	0.656554676302	0.633673170581	0.549847265296	0.409634786311	0.512992867475	0.583479999342	0.557025070082	0.512995042958	0.0194114147869	0.292917895056	0.25776640825	0.549693132499	0.387367504724	0.748051817753	0.745912879391	0.744530040113	0.748166642001	0.741754647169	0.733036210967	0.666322955906	0.722458792579	0.723838056945	0.719345404089	0.526234881172	0.526234881172	0.526234881172	0.526234881172	0.726901887774	0.6906693135	0.706821133581	0.712653970216	0.706821133581	0.724890626033	0.736061095593	0.740464315853	0.725669565573	0.680450229168	0.711825361848	0.928956137387	0.928379387558	0.929147443354	0.930053651436	0.927963564336	0.926185321258	0.916732866556	0.925490139203	0.925809345531	0.924816240571	0.895288854541	0.895288854541	0.895288854541	0.895288854541	0.930995453143	0.925663548801	0.928174929491	0.92928837691	0.928174929491	0.942235736562	0.943352783518	0.943793105544	0.94143447159	0.898794842343	0.927691116811	0.326428705205	0.351200316425	0.250146845333	0.251314934422	0.29000957591	0.313439970109	0.112754154253	0.190594809296	0.190897323604	0.189816634897	0.106841642335	0.106841642335	0.106841642335	0.106841642335	0.18371094174	0.162512568432	0.168652585414	0.170266514653	0.168652585414	0.212751335094	0.311066784952	0.407130360679	0.379531925041	0.134059080298	0.198355534828
0.538930497699	0.550487847807	0.492698880043	0.492698880043	0.521593907145	0.536579042248	0.559047766694	0.326949211751	0.435320383091	0.435320383091	0.435320383091	0.435320383091	0.352319777985	0.352319777985	0.352319777985	0.352319777985	0.352319777985	0.618509606525	0.433452455783	0.368639686995	0.368639686995	0.368639686995	0.368639686995	0.368639686995	0.0430156177488	0.661706740254	0.668124525441	0.648520222903	0.562869564929	0.434319235423	0.52514778992	0.589204638528	0.562251359677	0.523058730592	0.0236193072921	0.310483362352	0.326129698906	0.572665716721	0.432369164154	0.607051435759	0.606808966499	0.604820087368	0.607525647346	0.603919572433	0.6026788614	0.573695465479	0.593484719143	0.594031515349	0.59251189519	0.659676827833	0.659676827833	0.659676827833	0.659676827833	0.740548996145	0.711074711781	0.722486247439	0.727765443635	0.722486247439	0.731165766972	0.74108059261	0.744790949586	0.729799297395	0.554136004314	0.72303983833	0.915345743503	0.914677550477	0.916058035797	0.917233338481	0.91438861107	0.912580087424	0.903955305625	0.91234715733	0.912738693487	0.911563390803	0.936998421514	0.936998421514	0.936998421514	0.936998421514	0.947169801109	0.942444623063	0.944396531303	0.945397871426	0.944396531303	0.945301374926	0.946292857489	0.946663893187	0.944352088365	0.821953835167	0.943837860529	0.540638058482	0.553024740073	0.497507781808	0.498083791435	0.522689288337	0.538317905184	0.364692092178	0.453160401973	0.453326797021	0.45283473951	0.400301209963	0.400301209963	0.400301209963	0.400301209963	0.497179701432	0.455705068871	0.463740926803	0.466488555323	0.463740926803	0.497534702927	0.569529744813	0.613394910955	0.585920635792	0.328253861504	0.489553818975
0.866279168805	0.878003141991	0.81009288272	0.81009288272	0.844560160887	0.858418396886	0.860684442395	0.603845675175	0.744407043151	0.744407043151	0.744407043151	0.744407043151	0.581642226859	0.581642226859	0.581642226859	0.581642226859	0.581642226859	0.902664030616	0.739501435774	0.642755679771	0.642755679771	0.642755679771	0.642755679771	0.642755679771	0.051405802749	0.923538268528	0.924197262358	0.914338987298	0.882531649811	0.744106836735	0.84014765563	0.894151917802	0.884153037632	0.85631875306	0.0636408498422	0.582970954072	0.603442997764	0.876302154939	0.739434592551	0.96390003985	0.96436201914	0.959178275887	0.959954533262	0.96101772103	0.960384984646	0.922497480493	0.949382580143	0.949669618779	0.948724050533	0.806702299863	0.806702299863	0.806702299863	0.806702299863	0.955156003372	0.938241747679	0.94160188395	0.942817917284	0.94160188395	0.953644957085	0.963509677662	0.967910215862	0.962402470452	0.876796283699	0.951300296581	0.994980649787	0.995002877111	0.994542317264	0.994653047693	0.9946684473	0.994540703652	0.990527039852	0.993467266776	0.993508833441	0.993374610241	0.978969356752	0.978969356752	0.978969356752	0.978969356752	0.994049258662	0.992252607129	0.99263510157	0.992783591167	0.99263510157	0.993851029449	0.994837501507	0.995277555327	0.994680500279	0.959333174177	0.993578514428	0.715983012639	0.743548933537	0.623935303888	0.62416146088	0.677232769527	0.711860365243	0.388980049103	0.539470809522	0.539542838021	0.539265746938	0.358641241036	0.358641241036	0.358641241036	0.358641241036	0.5143423171	0.484773361892	0.48670231359	0.487083260242	0.48670231359	0.539243021118	0.674995241336	0.777064464172	0.759151588136	0.375445855715	0.535780161405
0.287706467	0.286423313057	0.246989508002	0.246989508002	0.269865023028	0.256599067424	0.307791799804	0.168013233114	0.216697699848	0.216697699848	0.216697699848	0.216697699848	0.182564487775	0.182564487775	0.182564487775	0.182564487775	0.182564487775	0.353963269239	0.228469470109	0.201434915298	0.201434915298	0.201434915298	0.201434915298	0.201434915298	0.0302177411264	0.406690753714	0.414672737573	0.386208334701	0.309303778325	0.228482486331	0.283669345491	0.32582435444	0.305346544194	0.278130163076	0.0700422579244	0.138983618453	0.168139465686	0.316010350018	0.228353898408	0.487405512311	0.482132277036	0.490447377911	0.497174307377	0.480476448033	0.465419445923	0.409307936848	0.465074501757	0.467349180452	0.460252139388	0.452782687298	0.452782687298	0.452782687298	0.452782687298	0.486275106006	0.45797394402	0.470767145905	0.477457096504	0.470767145905	0.473495493855	0.479668898808	0.481836618678	0.465893473942	0.310433150298	0.463608052688	0.869017741483	0.86771754906	0.870466401934	0.872268592075	0.867551938213	0.864076478777	0.852270155756	0.86483577245	0.86545735603	0.863559659017	0.870446666346	0.870446666346	0.870446666346	0.870446666346	0.869888288115	0.862801084053	0.866059662434	0.867892872946	0.866059662434	0.866305854055	0.86692319455	0.867139966537	0.863562415499	0.69279731616	0.863729928096	0.348901386794	0.350910347834	0.320962503392	0.324523371697	0.331688397629	0.325968206693	0.211307027649	0.279794459287	0.280801759837	0.277505480997	0.238503484838	0.238503484838	0.238503484838	0.238503484838	0.296252590366	0.259405385675	0.266530591689	0.26961411468	0.266530591689	0.290118944173	0.337541565959	0.368082860016	0.346095884255	0.158943781531	0.285787158128
0.462588090615	0.472348987888	0.352688701579	0.352688701579	0.417037365939	0.410021900602	0.455023119503	0.109939744325	0.247547125479	0.247547125479	0.247547125479	0.247547125479	0.120796911517	0.120796911517	0.120870842903	0.120870842903	0.120870842903	0.558177215015	0.246617546567	0.287231903652	0.287231903652	0.287231903652	0.287231903652	0.287231903652	0.0586139676863	0.639953595176	0.641640622053	0.625008951982	0.470653680174	0.247135476553	0.385659738167	0.493909749651	0.438538089309	0.362327479458	0.206496779618	0.22268842518	0.109692338829	0.478945696109	0.275363934106	0.799982810214	0.796077266262	0.795053257652	0.800167484787	0.790546104067	0.775639408505	0.678078263198	0.762260878981	0.764309928729	0.757592848477	0.692110194941	0.692110194941	0.692462680367	0.692462680367	0.750627666004	0.728364206198	0.744186789144	0.751173120317	0.744186789144	0.737588640028	0.753186408179	0.758474243293	0.732880544166	0.622046792361	0.72834047431	0.960739058638	0.960116514735	0.960591738783	0.961445754366	0.959563399451	0.95748826419	0.945975447901	0.956384482983	0.956706416178	0.95568360925	0.951028140952	0.951028140952	0.951452461547	0.951452461547	0.960204663268	0.956777006475	0.95893318667	0.959965427993	0.95893318667	0.957596661489	0.959156438304	0.959685221816	0.95654408646	0.846213680579	0.956853414006	0.784613724422	0.786985721943	0.755738552595	0.7598968594	0.766623588783	0.760003115415	0.589940772869	0.703024674409	0.704538730381	0.699496857916	0.613221720654	0.613221720654	0.613594470022	0.613594470022	0.706216341589	0.694635121463	0.706993179377	0.711842123971	0.706993179377	0.694045693141	0.744149096516	0.769717069372	0.738961455401	0.693464486544	0.697678788173
0.55472312682	0.566531269468	0.449749367904	0.449749367904	0.511687801465	0.510585787391	0.553300850813	0.193613569725	0.345404742984	0.345404742984	0.345404742984	0.345404742984	0.198733635946	0.198733635946	0.198733635946	0.198733635946	0.198733635946	0.64415996767	0.330328839664	0.346468474091	0.346468474091	0.346468474091	0.346468474091	0.346468474091	0.0894897987082	0.719210031932	0.725014495758	0.632528954698	0.458253849189	0.345358209199	0.48635340473	0.591048258543	0.542591695854	0.471170801285	0.111759995546	0.238591759792	0.193423375075	0.546306247046	0.316132628318	0.87444044631	0.870478792932	0.870497099343	0.876127458109	0.864994446132	0.850369634823	0.754103877932	0.837271038628	0.839491838738	0.832329215631	0.751644988895	0.751644988895	0.751644988895	0.751644988895	0.840779386714	0.801218277041	0.817972855249	0.826308246515	0.817972855249	0.829571860522	0.845190729805	0.850814558917	0.826642274572	0.7116415886	0.813315935565	0.984261771637	0.983825420768	0.983927679099	0.984550957134	0.983276986088	0.981710667463	0.9716541738	0.980443869469	0.980686500632	0.979906625544	0.967277054699	0.967277054699	0.967277054699	0.967277054699	0.981584827273	0.977354178063	0.979179830015	0.980097734098	0.979179830015	0.979257298874	0.980819185802	0.981381568713	0.97880428499	0.905211323026	0.97854269994	0.636320514324	0.649341582695	0.56683588568	0.571302944676	0.599676734464	0.603194801362	0.335557589815	0.480509866207	0.481931862583	0.477123870099	0.337087226468	0.337087226468	0.337087226468	0.337087226468	0.475166719679	0.453213312689	0.465342809488	0.470624459683	0.465342809488	0.476265917026	0.577425782403	0.643498003484	0.594581651887	0.346315772244	0.457418706696
0.371927901299	0.382017726555	0.309228489692	0.309228489692	0.34686903707	0.353494233579	0.383197389956	0.13888093974	0.241542155476	0.241542155476	0.241542155476	0.241542155476	0.147562453481	0.147562453481	0.148398960713	0.148398960713	0.148398960713	0.62322243856	0.253972583553	0.277782995434	0.277782995434	0.277782995434	0.277782995434	0.277782995434	0.0039618262441	0.711404470426	0.729882306415	0.55542843926	0.539491965375	0.2841253871	0.431582155665	0.555499453706	0.485783219105	0.398836014976	0.00753941220665	0.135525439298	0.147528037103	0.43609021924	0.26701703906	0.611683682052	0.602680732661	0.620082093049	0.634666646409	0.599165863713	0.574519601735	0.471851613122	0.57240193433	0.577195685381	0.562715082099	0.740531459141	0.740531459141	0.745387480354	0.745387480354	0.849010453353	0.750788705004	0.769267977929	0.777468109235	0.769267977929	0.841799661477	0.8588221	0.864242206344	0.835153489203	0.649858314134	0.79348803057	0.960074303278	0.959115737065	0.960992142859	0.962516497497	0.95876425017	0.956116607349	0.944577975259	0.955988197811	0.956503428859	0.954936155386	0.962008268884	0.962008268884	0.967750236703	0.967750236703	0.984073646002	0.973853944482	0.975832668904	0.976717749842	0.975832668904	0.983291658237	0.98499390209	0.985535912724	0.982560981366	0.885452029812	0.978406838717	0.426357743398	0.438094150997	0.377015759696	0.380511895077	0.401110692305	0.409341285238	0.22711324364	0.320163578886	0.321158720336	0.318005622187	0.314881654264	0.314881654264	0.318188626205	0.318188626205	0.452813606075	0.418498404181	0.432652455896	0.437028949275	0.432652455896	0.466416599368	0.5649230359	0.627716210296	0.565935182672	0.26585139978	0.410439405766
