MINSUM_TC_AVG_CHIP_CORRECTED	MINSUM_FOS_AVG_CHIP_CORRECTED	MINSUM_PROT_AVG_CHIP_CORRECTED	MINSUM_TC_AVG_DNASE_CORRECTED	MINSUM_FOS_AVG_DNASE_CORRECTED	MINSUM_PROT_AVG_DNASE_CORRECTED	MINSUM_TC_AVG_FP_CORRECTED	MINSUM_FOS_AVG_FP_CORRECTED	MINSUM_PROT_AVG_FP_CORRECTED
22.8799250082	-0.992464696178	2.47065227308	23.1050211773	-1.00247556032	0.403801070605	22.9445862885	-1.0024488182	1.08570784152
23.2668652796	-1.40301491059	-0.0231087738608	23.1415901297	-1.40645295221	-0.391604443048	23.0330730052	-1.41275014972	-0.794712832396
22.8166473584	-0.614801720319	-3.64333664645	23.1500700614	-0.608826326677	-0.577936418415	23.0318988806	-0.613587448031	-0.840604055564
23.3084441429	-1.00509690279	-0.0356680895009	23.1640738146	-1.00793174254	-0.303840333235	23.0387097903	-1.01486930201	-0.30558906256
23.1199918015	-1.78225665551	2.62174492085	23.064696303	-1.78793941695	1.78249862625	22.9682113814	-1.78394375104	2.39659735505
22.817785921	-1.38463544075	2.80594110924	23.0207388136	-1.39437100186	1.33007329893	22.8903167017	-1.39221019286	1.98770537671
22.923382487	-1.01502153033	0.325791729552	23.1353876774	-1.0083231281	-0.403572136762	23.0334232797	-1.01424954846	-0.574094313235
22.7704670352	-0.98273378076	3.04307705638	23.019671162	-0.996048159613	1.00486205783	22.8794258864	-0.994034692591	1.59320443813
22.9380977115	-1.19167319771	3.2141947519	23.1207270819	-1.2050873404	0.108862119395	22.9625862903	-1.20711876388	0.714802206392
23.205006189	-1.00793796661	-0.245458950853	23.1352957741	-1.00847108418	-0.40377286766	23.0332284612	-1.0143956847	-0.554522302944
23.3250675398	-1.40246410508	0.0177107781895	23.1615067354	-1.40534587783	-0.367167787648	23.0593633724	-1.41122501148	-0.875130020571
23.1522738538	-1.00266603515	0.213795266201	23.1461488924	-1.00433351619	-0.0307514179006	23.0117077028	-1.00662234155	0.172006839232
22.9499742537	-0.998159252527	0.530378006712	23.1347034711	-1.00221453521	0.129941109656	22.9871407771	-1.00258005785	0.43284944425
22.6522041874	-0.95565135902	10.1455436972	22.9060391338	-0.988451071381	3.33238252266	22.7929075428	-0.985402562219	4.40338670568
22.92811203	-1.40623655346	-0.60300827966	23.1160360505	-1.40284511648	-0.0469869264422	22.9864462856	-1.40603704087	-0.143099287631
23.2293684555	-1.40442543553	-0.208113111313	23.1652324215	-1.40567881415	-0.488004520262	23.09035951	-1.40951356572	-0.839502614119
23.1457501955	-1.78363612396	2.42700052033	23.064696303	-1.78793941695	1.78249862625	22.9682113814	-1.78394375104	2.39659735505
23.230593655	-1.99336783795	0.863892757698	23.1137549402	-1.99996381308	0.0356966283574	22.9740276888	-2.00500041669	-0.565143677236
23.0650110235	-1.39226296235	1.45498596298	23.1128799208	-1.40156060354	0.109029942477	22.9756476326	-1.40448706111	-0.0764560242301
23.0809320354	-1.00615055188	-0.138619433961	23.1394141118	-1.0064595333	-0.300394475309	23.0196289446	-1.01169705622	-0.48330630713
22.9591182068	-1.98104227431	2.4848135289	23.1142619498	-1.99862698916	0.205486301851	22.9730737535	-2.001002497	-0.059593853808
22.7759785009	-0.979294928539	5.02561268601	23.0254724038	-0.99710423727	1.45811135683	22.8911011588	-0.995051823339	2.40857040599
22.6392157829	-1.35968348653	6.04301479615	23.0164362149	-1.39226781828	1.43777023696	22.8817819639	-1.38927143926	2.07903710555
22.6410673562	-1.54833073563	6.95448985535	22.9811488318	-1.58591605008	2.17499319577	22.8559452433	-1.58112327601	2.97794956976
23.2667811452	-1.80192123425	-0.175626079959	23.1508981223	-1.80268568454	-0.287484034029	23.0282397595	-1.80789023361	-0.906681033508
22.9230390841	-1.39819336554	1.02185815981	23.1399771906	-1.40411628415	-0.179994724798	22.9752801811	-1.40476865401	0.12729152542
23.0577629293	-1.00397652174	-0.116147374417	23.123616776	-1.00224194726	0.195250015579	22.9935398208	-1.00504677818	0.154405002664
23.2290813593	-1.00223348756	0.396327493487	23.1050211773	-1.00247556032	0.403801070605	22.9445862885	-1.0024488182	1.08570784152
23.0220921116	-0.997276429802	1.51594982208	23.1107043247	-1.00276095531	0.367197456016	22.9512783105	-1.00284833702	0.995344925257
23.1144755397	-1.20250146413	0.604809181948	23.1142938554	-1.20528408391	0.00941530383617	22.9658089265	-1.20806046302	0.44045574482
22.9895939039	-1.99015397507	1.3203827317	23.1142619498	-1.99862698916	0.205486301851	22.9730737535	-2.001002497	-0.059593853808
