MINSUM_TC_AVG_CHIP_CORRECTED	MINSUM_FOS_AVG_CHIP_CORRECTED	MINSUM_PROT_AVG_CHIP_CORRECTED	MINSUM_TC_AVG_DNASE_CORRECTED	MINSUM_FOS_AVG_DNASE_CORRECTED	MINSUM_PROT_AVG_DNASE_CORRECTED	MINSUM_TC_AVG_FP_CORRECTED	MINSUM_FOS_AVG_FP_CORRECTED	MINSUM_PROT_AVG_FP_CORRECTED
16.8637745009	-0.614240660358	-1.90902584557	16.9758105418	-0.608816338574	-0.739612551021	16.9095489034	-0.613668054079	-0.716388187599
16.832850166	-1.36821965628	6.60683067516	16.9010986186	-1.38219330502	3.9428105974	16.8185649825	-1.37322946275	5.89962095049
16.6494806042	-0.77192673729	12.1457193075	16.8995934167	-0.794106613116	3.63274911235	16.8160802121	-0.787977714456	6.21106805686
16.8770072479	-1.36687990385	6.12827960662	16.9411892921	-1.3917545577	1.94719272746	16.8851264169	-1.38724414576	2.9635832763
16.9402246333	-0.994760830398	1.90277512537	16.9379376166	-0.996161629996	1.57601305226	16.8663753945	-0.992351515424	2.89726429629
16.717754016	-1.77998988162	3.29716543458	16.9270536641	-1.79795064499	0.39862712724	16.8572284529	-1.7964530113	0.661777352969
17.013512306	-1.00293681443	0.258962524816	16.9603919219	-1.00344166317	0.450044362695	16.8901038581	-1.00475448868	1.0572925831
16.9529975524	-1.77854220598	3.61729982086	16.9296917141	-1.77691482352	3.89262916315	16.8904817725	-1.77084814711	4.92172652709
16.8979925133	-1.76697231548	5.55006936146	16.9296917141	-1.77691482352	3.89262916315	16.8904817725	-1.77084814711	4.92172652709
16.7601281541	-0.987452057669	2.30702427589	16.8542866809	-0.988402415781	2.4166426501	16.7901734955	-0.983888593011	3.4098879606
16.8575737298	-0.996199779624	0.854206464586	16.9192484206	-0.997878613605	0.788070292867	16.8386536412	-0.994946354821	1.54942994498
16.8866727103	-0.992916725722	2.93785891241	16.9398819157	-0.995557942311	2.05563520192	16.8870887831	-0.99230024738	3.2453752201
16.8016587835	-1.37190546836	3.99881074845	16.9405633981	-1.39023973459	1.35662157485	16.8747458771	-1.38390980083	2.34805911221
16.9082963477	-1.38801778837	2.49493616688	16.8912655428	-1.38486988568	3.14136834574	16.8175576263	-1.3787300477	4.47826535819
16.8766236504	-0.992465928043	3.00193420953	16.9397645284	-0.995719272144	2.03793512149	16.8859997891	-0.992508695212	3.23534220591
16.8892526864	-0.991747313517	3.13076639775	16.9388163258	-0.995109508987	2.16910538916	16.886123112	-0.991778344418	3.37772437579
16.8842627612	-1.2022167489	0.0364943484407	16.9322327104	-1.20276362642	-0.0463717530827	16.8609553394	-1.20353206253	0.140683584143
16.7219277276	-0.984205476373	2.98658982418	16.8365460135	-0.989043145186	1.91491200982	16.7877995166	-0.986014716849	2.63910623955
16.764988247	-1.40555508995	-0.444966228247	16.9379893327	-1.40298940668	-0.125718675366	16.8665081703	-1.40534379086	-0.244281375111
16.8136183893	-0.988213836341	4.24581664722	16.9398819157	-0.995557942311	2.05563520192	16.8870887831	-0.99230024738	3.2453752201
16.8703507087	-0.992424305786	3.15692779105	16.9383126423	-0.995027555803	2.17558235588	16.8855515999	-0.991702056457	3.38400732754
16.8021200431	-0.987587865895	2.07261928853	16.8646390204	-0.99090466742	1.59530132038	16.8006751867	-0.987232006482	2.3665107346
16.6914908613	-0.983587859056	7.17257602037	16.9389468629	-0.998270583729	1.58512727358	16.8721337916	-0.996304227726	2.82675818074
16.7739184945	-1.36961652241	4.33026177337	16.9405633981	-1.39023973459	1.35662157485	16.8747458771	-1.38390980083	2.34805911221
16.9783281926	-2.00125162284	-0.170045483428	16.9700247491	-2.00210603293	-0.301215507534	16.9012138014	-2.00538240522	-0.771626288017
16.8030486986	-1.17542932263	6.51421750871	16.9390195453	-1.19610508761	1.65547901779	16.8595203337	-1.19184227402	3.07853931629
16.9086044573	-0.993705773604	2.65395604426	16.9388163258	-0.995109508987	2.16910538916	16.886123112	-0.991778344418	3.37772437579
17.0045718097	-1.79388372847	1.04529749057	16.9535915325	-1.79461591983	0.913951037281	16.8895866702	-1.79106154537	1.51472534327
16.9928104658	-1.39566519462	1.31870488266	16.9546211796	-1.39778510557	0.865395507858	16.890912505	-1.39494243163	1.69520955145
16.9023514827	-0.999114242382	0.839632926643	16.955490806	-1.00114381744	0.459029546658	16.8891698125	-1.00082433116	1.01176128344
16.9004182594	-1.41116423126	-0.918022278405	16.9690917418	-1.40760886577	-0.655259368291	16.8937383376	-1.41367242066	-1.01934963774
16.8005287432	-0.993307975491	1.77330741952	16.9480681383	-0.999440554424	0.709369782322	16.8796071211	-0.997960980112	1.37820584993
16.8262738624	-1.36684348347	7.37302418958	16.9421158038	-1.3934823094	1.71317253658	16.8835957025	-1.38926702111	2.76082190941
16.8204083789	-1.79069817719	1.56236196898	16.8867684293	-1.79445827372	0.894746895712	16.7927950797	-1.79401705443	1.03217843101
16.9416604835	-1.40236283166	-0.0359212229091	16.8817778652	-1.40034153771	0.308335542617	16.7916886627	-1.40194978362	0.283457006947
16.8887069559	-1.40161378081	0.453828824106	16.9536626487	-1.40160167697	0.23303086278	16.8798947044	-1.40373833477	0.262127510663
16.6847573218	-0.944319254681	11.1530609987	16.7800587857	-0.964397092103	7.3788731102	16.7331923506	-0.95831887479	8.76817387885
16.9559379526	-1.40415506811	-0.323335425559	16.9485919831	-1.40429336764	-0.360218349565	16.8766480263	-1.40766325842	-0.630267605973
16.9028950693	-1.76482656748	5.86241675924	16.9296917141	-1.77691482352	3.89262916315	16.8904817725	-1.77084814711	4.92172652709
16.9927536545	-1.99674035481	0.521230485466	16.9473745784	-1.99828639945	0.297551545322	16.8765641427	-2.00134725934	-0.13241149033
16.8485798562	-1.40150807416	0.842974661268	16.9346538076	-1.40106400742	0.470928405576	16.8590335595	-1.4031469121	0.586066287582
16.7990439376	-1.97941624675	3.23831657096	16.9295930994	-1.99735646685	0.441879743348	16.8410139311	-1.99806231919	0.374178299289
16.907989468	-1.76660242673	5.58016656644	16.9296917141	-1.77691482352	3.89262916315	16.8904817725	-1.77084814711	4.92172652709
16.6744135805	-0.965207299659	8.19872033504	16.8817969981	-0.989012259476	3.00012091998	16.8003589883	-0.9824133775	4.6054533627
16.6816126234	-1.35011166182	10.0578738738	16.8705792662	-1.38242849879	3.81835555743	16.791969451	-1.37595529776	5.29344382552
16.8902745537	-1.80745982628	-0.925769409632	16.9515871232	-1.80366205055	-0.404705620626	16.8698492925	-1.80701439214	-0.800967004311
16.7598047927	-1.0089590398	-0.648576942406	16.9393134835	-1.00646777602	-0.570435542663	16.8639410748	-1.00899900745	-0.532770497823
16.9064040472	-1.4042944922	-0.345581705966	16.9630655891	-1.40455072174	-0.42900462794	16.8917622829	-1.40777637654	-0.703131281548
16.8144198718	-1.00799836367	-0.993598736715	16.9407718564	-1.00648493858	-0.579035972494	16.8641401072	-1.00957086763	-0.651133715561
16.8594402237	-1.79305004798	1.19062229878	16.9270536641	-1.79795064499	0.39862712724	16.8572284529	-1.7964530113	0.661777352969
16.8017700754	-1.40459814173	0.613508755398	16.9596336306	-1.40653296691	-0.635802483765	16.880423414	-1.41093702194	-0.953049064376
16.7794429199	-0.807321112373	-1.64803696671	16.9359711817	-0.802544008438	0.295650552037	16.8644470067	-0.802301593518	0.79702392726
16.8084975244	-1.39799590213	1.51827652971	16.9368411621	-1.39874994231	0.698325643478	16.859289357	-1.39893863272	1.03485132376
16.955766392	-0.997374113692	1.38790808357	16.9357204897	-0.997200987012	1.45284696333	16.8678825612	-0.994386545115	2.58085333956
16.8353763345	-0.983929177895	4.7363784962	16.9375974553	-0.997280571554	1.45092158659	16.8695223426	-0.994533042118	2.5631027258
16.8507757018	-1.19529507875	1.5115549232	16.9479794467	-1.20073444821	0.409220053017	16.8691129819	-1.19979770439	1.18595473037
16.8359130225	-1.3661307079	6.1422941123	16.8331216704	-1.37014216157	5.39856827539	16.7693119022	-1.36279832221	6.72358969524
16.9042053331	-1.40011265109	0.558225422009	16.94258985	-1.39790404037	0.931608629237	16.8535036878	-1.39661536892	1.59051715561
16.8546405098	-1.9915620181	1.36473959866	16.9295930994	-1.99735646685	0.441879743348	16.8410139311	-1.99806231919	0.374178299289
16.966684811	-2.00032498622	-0.0232787965527	16.9366509476	-1.99804219114	0.334187726675	16.8577383762	-1.99994107488	0.0774150997075
