MINSUM_TC_AVG_CHIP_CORRECTED	MINSUM_FOS_AVG_CHIP_CORRECTED	MINSUM_PROT_AVG_CHIP_CORRECTED	MINSUM_TC_AVG_DNASE_CORRECTED	MINSUM_FOS_AVG_DNASE_CORRECTED	MINSUM_PROT_AVG_DNASE_CORRECTED	MINSUM_TC_AVG_FP_CORRECTED	MINSUM_FOS_AVG_FP_CORRECTED	MINSUM_PROT_AVG_FP_CORRECTED
7.66768060355	-0.611173825259	-2.30708253999	7.69165252319	-0.609729494215	-1.53695123686	7.64410481731	-0.613892038804	-1.43819271666
7.61190959751	-1.35797593869	7.27991541737	7.62549681416	-1.37439136319	4.60114525505	7.58419608075	-1.36643532781	6.17633936532
7.4433059601	-0.742706959468	18.6904777642	7.63476933261	-0.788967905321	4.30609269854	7.58263415611	-0.780363723234	7.32007115307
7.66717120375	-1.37319635821	4.54392678532	7.66175587154	-1.39719672828	0.936846803221	7.63725493104	-1.3970560485	1.24354144668
7.67057349001	-0.994359837831	2.1622615711	7.6617402125	-1.00079780865	0.760333252341	7.6121429693	-0.998346046721	1.94636633013
7.59254287758	-1.74585086666	8.11903762376	7.65419442182	-1.78150202255	2.85734682621	7.62587750196	-1.77520640883	3.83239655165
7.75186816868	-1.00405288271	0.0354905901845	7.68007112887	-1.00625151918	-0.186135207991	7.63806278593	-1.00724676809	0.55155573095
7.66807080542	-1.75977439613	6.53869260764	7.6487939073	-1.76918016102	5.07742602152	7.62634288868	-1.76500868462	5.83166826433
7.59901130299	-1.73451828553	10.6382324295	7.6487939073	-1.76918016102	5.07742602152	7.62634288868	-1.76500868462	5.83166826433
7.5184830978	-0.982521424423	2.64180047841	7.62575967082	-0.986417659229	2.76805553988	7.59283816286	-0.98335518366	3.60861908543
7.5940506233	-0.991387125159	1.63586025221	7.65514251839	-0.995439628401	1.39861063738	7.61474655485	-0.994463494918	2.04956777542
7.66588071334	-0.998765095226	1.49750847884	7.65980793472	-0.99957383027	1.17051443182	7.63775568523	-0.999461464848	1.85436565624
7.63920413467	-1.38137702255	2.57434368666	7.65909758165	-1.39214274492	1.20225565022	7.63013884392	-1.38760391453	2.03617468517
7.62469612411	-1.37966526611	4.00768384383	7.63656510699	-1.38446549187	3.20349753733	7.59698889224	-1.38209058471	4.0601833501
7.66430099083	-0.998097143306	1.56849259828	7.65924035699	-0.999631203642	1.20721834611	7.63725596276	-0.999644153368	1.86168892266
7.67092086252	-0.997375519077	1.691283948	7.65868807215	-0.998916998539	1.29772124619	7.63663790461	-0.998752222065	1.98109204311
7.64114997538	-1.19111419489	1.59332564609	7.65639808315	-1.19637025728	0.904350621804	7.61286527697	-1.19323491182	1.59616608047
7.51767558183	-0.94939265643	7.43428495346	7.6169587804	-0.97552627504	3.330712802	7.58388502794	-0.969843420697	4.16125471041
7.54938315985	-1.3889591307	1.90682087579	7.66492304737	-1.39978490722	0.372242157061	7.62115106728	-1.4005265039	0.549004443904
7.62105769132	-0.995901315452	2.17814450718	7.65980793472	-0.99957383027	1.17051443182	7.63775568523	-0.999461464848	1.85436565624
7.65049939972	-0.998554678775	1.56544046012	7.65879636283	-0.99890990105	1.2679836931	7.63687989153	-0.998737208588	1.94679562036
7.56406439305	-0.969744746143	4.66143538931	7.62099604623	-0.982528869941	2.89463937534	7.58543260553	-0.977970097737	3.81109225429
7.55908672116	-0.966515443668	6.19118551291	7.65817396441	-0.993051458872	1.71484440136	7.62876180719	-0.987504987864	2.9889706087
7.61339097434	-1.37768055072	3.03066122897	7.65909758165	-1.39214274492	1.20225565022	7.63013884392	-1.38760391453	2.03617468517
7.72222781383	-2.00225620488	-0.28805741975	7.68962745142	-2.00722307421	-0.975083236266	7.64192029192	-2.00988920888	-1.2874215707
7.59731092802	-1.16866774493	6.8872203969	7.65847131054	-1.19538834062	1.7526121887	7.61476810811	-1.19124256575	3.10849714713
7.68099774399	-0.998643967727	1.43426043932	7.65868807215	-0.998916998539	1.29772124619	7.63663790461	-0.998752222065	1.98109204311
7.74913466159	-1.7953998984	0.843541326531	7.6752353449	-1.79940162124	0.280832333588	7.64140125652	-1.79806999448	0.633657763248
7.74128047387	-1.39641613757	1.10624164262	7.67494465055	-1.40120920907	0.33284692852	7.6399046572	-1.40001835984	0.956927036917
7.64968655557	-1.00176618919	0.742998338235	7.67304701716	-1.00465508774	0.0389967694436	7.6326744647	-1.00584262362	0.673351090963
7.69045114645	-1.40987417743	-1.03429514439	7.69032395685	-1.41061196994	-1.34937962207	7.64290030646	-1.41731661648	-1.89715151045
7.57985688883	-0.996899421255	2.08984410341	7.67148297288	-1.00177005337	0.602567533822	7.6298134504	-1.00145831345	1.50417138317
7.63476812603	-1.37124790447	5.9475719295	7.66456704623	-1.39817902633	0.87848586206	7.63801257431	-1.39731870772	1.35269192881
7.51709402174	-1.73324050383	10.1076503627	7.59920827005	-1.7625387634	5.79845346338	7.55802898667	-1.75617936611	6.85759883514
7.63967225987	-1.38151081502	3.58276735891	7.59158351322	-1.37701585526	4.33008841553	7.55301452603	-1.3731864065	5.20886532915
7.66896733358	-1.40321290217	-0.0626638622531	7.67560180578	-1.40648800361	-0.565833008529	7.63636263018	-1.41009001831	-0.623146634476
7.42296641735	-0.891616157673	27.6282860594	7.58051473158	-0.967512502521	8.75243403167	7.53840357039	-0.959304726461	11.1818612188
7.71250231666	-1.39967446179	0.39332543942	7.67078279612	-1.40065647686	0.274620327002	7.62774333196	-1.401716337	0.448876878907
7.628499182	-1.73393610504	10.6729353975	7.6487939073	-1.76918016102	5.07742602152	7.62634288868	-1.76500868462	5.83166826433
7.70735879579	-1.98466242518	2.23355363215	7.67343122155	-2.0001648821	0.0540280490346	7.62917589582	-2.00547761198	-0.611171310927
7.60079038046	-1.39233301427	1.34786985163	7.66585835755	-1.39921963908	0.390506284566	7.62150188148	-1.40095386311	0.379299632588
7.58145899994	-1.98104211848	2.90699963548	7.66638257304	-1.99827553609	0.328879744032	7.61879250051	-2.00136782186	-0.0263481294468
7.62289383427	-1.73517077184	10.4840805937	7.6487939073	-1.76918016102	5.07742602152	7.62634288868	-1.76500868462	5.83166826433
7.47824112211	-0.957269196533	11.0965423741	7.63141368149	-0.987850655477	3.70423488768	7.59114683284	-0.985990564884	4.92317301576
7.44863294113	-1.34016124396	9.31278733935	7.62837565098	-1.38122407514	3.50351542017	7.58716792076	-1.37868993054	4.27119588264
7.68005621285	-1.807216113	-0.914231067232	7.6757740835	-1.80427163617	-0.555998637707	7.6321768489	-1.80661140717	-0.780055528676
7.6140178651	-0.989317695252	1.29665576125	7.67110305999	-0.997009754248	0.373283352514	7.63033435145	-0.990826383715	1.24348291595
7.67815650446	-1.40336017537	-0.0707939835642	7.68235835592	-1.40769995176	-0.783571611979	7.63743095253	-1.41088864141	-0.703526502786
7.64754925351	-0.990833616315	1.90336974352	7.67284266898	-0.996759056607	0.453480132224	7.63291081012	-0.991360433617	1.23069657244
7.67094729853	-1.77639030759	3.57955027883	7.65419442182	-1.78150202255	2.85734682621	7.62587750196	-1.77520640883	3.83239655165
7.57755533807	-1.39708966542	0.353379680064	7.67474442059	-1.4062404854	-0.670120851034	7.62359925974	-1.40773858343	-0.560490656181
7.54781996913	-0.805429383011	-2.22385143396	7.66828406862	-0.799136371887	0.445703229656	7.62559780596	-0.796887628831	1.0848874976
7.57104931777	-1.40510447137	1.44781508071	7.66442159292	-1.40070930463	0.663001205285	7.61771224626	-1.40385346862	0.822045565314
7.67739235286	-0.99512323033	1.32999032022	7.65109591638	-0.996985237801	1.17817350493	7.60987531554	-0.9941177362	2.13803310266
7.56042757754	-0.972007061579	5.23188135814	7.65473633861	-0.997456466855	1.23773308212	7.61251155942	-0.994696558699	2.23515919328
7.60078120332	-1.1967333928	2.15532819987	7.66211323718	-1.20431597826	0.312494346514	7.61482170965	-1.2053429083	1.20375123703
7.62141255752	-1.37398768916	3.83239820675	7.61468434651	-1.3816943774	2.48118624688	7.57637868784	-1.37795494651	2.97867868193
