MINSUM_TC_AVG_CHIP_CORRECTED	MINSUM_FOS_AVG_CHIP_CORRECTED	MINSUM_PROT_AVG_CHIP_CORRECTED	MINSUM_TC_AVG_DNASE_CORRECTED	MINSUM_FOS_AVG_DNASE_CORRECTED	MINSUM_PROT_AVG_DNASE_CORRECTED	MINSUM_TC_AVG_FP_CORRECTED	MINSUM_FOS_AVG_FP_CORRECTED	MINSUM_PROT_AVG_FP_CORRECTED
35.7796464441	-0.613463857294	-1.29797528767	36.0482509777	-0.608875815242	-0.21973953066	35.9620797808	-0.610899410018	-0.149696346396
36.1525982686	-1.00448094527	0.258196618597	36.0411175342	-1.00462840575	0.449109739588	35.9711801813	-1.00478726809	0.956322306559
36.0187323655	-1.78548019907	1.6931089509	35.9882084263	-1.79035331728	1.16495934304	35.8877511613	-1.78485612826	1.80288729115
35.6845941492	-0.994626581424	0.794229051374	35.9207780878	-0.998926098141	0.721538006267	35.794428235	-0.996210711425	1.30620436274
35.7403083583	-0.997249000057	0.726097283638	36.0004152481	-1.00238070743	0.33594792207	35.8531369928	-1.00100739392	0.771386335791
35.5883671551	-0.979807776125	2.80351175405	35.8826640494	-0.993782606876	1.05015319209	35.7418619546	-0.988754876947	1.85026626193
35.9216838462	-0.992138988853	2.34489374078	35.989567664	-0.997965737546	1.36801516959	35.9286101807	-0.996103983728	2.00821934166
35.6422351729	-0.982306981874	2.18772648328	35.9011747691	-0.995443321713	0.85525596287	35.7536225422	-0.990696645445	1.56343238491
36.0046176267	-1.19587896514	1.38461781043	36.0161227683	-1.20059056243	0.688766163366	35.8964541001	-1.19753356311	1.47660687403
36.0245731066	-0.997047106281	1.47524762898	35.9873638714	-0.997673710343	1.40680154966	35.9258418291	-0.995749856804	2.05697061452
36.1514212236	-1.40092144265	0.288865912426	36.0518183764	-1.40229423709	0.145480159827	35.9735409411	-1.40220146837	0.339310781727
35.9325275882	-1.00401002515	0.194761422587	36.0534128949	-1.00509142768	0.0111536430361	35.9392692502	-1.00587998857	0.299642773562
35.8269130203	-1.00219658734	0.417024375737	36.0462894974	-1.00448653549	0.0363778850699	35.9158588612	-1.0044956105	0.367005607986
35.6801482493	-1.79597108445	0.597343320633	35.9075171161	-1.79931080672	0.211235157529	35.7302833665	-1.79865148782	0.365885777138
35.8770323144	-1.4026775241	0.0185172510986	35.8874423558	-1.40263346787	0.0128037908299	35.718779983	-1.40243014256	0.202775769277
35.4762319362	-0.956589132727	7.37701436899	35.8387450015	-0.992495019471	1.9357091173	35.7066305492	-0.98794010313	2.90929243389
35.9792390518	-1.39911297505	0.3932763472	36.0307083294	-1.40203452535	0.1056538723	35.9026220941	-1.40206393787	0.27717449175
35.9965994485	-1.78311512023	1.94934215204	35.9882084263	-1.79035331728	1.16495934304	35.8877511613	-1.78485612826	1.80288729115
36.1254587027	-1.99368269574	0.632330770646	36.0427643227	-2.00016727815	-0.00186421883336	35.9081501781	-2.00305617409	-0.26553583812
36.089389427	-1.00361591074	0.103982633588	36.03924838	-1.00383308983	0.0947506747494	35.9298451971	-1.00293458315	0.340098064139
35.8999655055	-1.40169627992	0.372445854958	36.0466198453	-1.40354654239	0.0353782605615	35.9413209949	-1.40372204404	0.195471850368
35.9610447721	-0.998815530921	1.17419058152	36.0164224329	-1.00275008373	0.488114903344	35.8664611624	-1.00060137228	1.29716094895
35.7368805509	-1.98253918063	1.76509200112	36.0281493639	-1.99907640496	0.105137507134	35.8775127855	-1.99864442676	0.16459715793
