FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Cuellar_90_H1hesc_protection_mean	Cuellar_90_H1hesc_protection_median	Cuellar_90_H1hesc_protection_std	Cuellar_90_K562_protection_mean	Cuellar_90_K562_protection_median	Cuellar_90_K562_protection_std	Cuellar_90_protection_ks_stat	Cuellar_90_protection_ks_pvalue	Cuellar_90_H1hesc_tc_mean	Cuellar_90_H1hesc_tc_median	Cuellar_90_H1hesc_tc_std	Cuellar_90_K562_tc_mean	Cuellar_90_K562_tc_median	Cuellar_90_K562_tc_std	Cuellar_90_tc_ks_stat	Cuellar_90_tc_ks_pvalue	Cuellar_90_H1hesc_fos_mean	Cuellar_90_H1hesc_fos_median	Cuellar_90_H1hesc_fos_std	Cuellar_90_K562_fos_mean	Cuellar_90_K562_fos_median	Cuellar_90_K562_fos_std	Cuellar_90_fos_ks_stat	Cuellar_90_fos_ks_pvalue	Cuellar_90_H1hesc_flr_mean	Cuellar_90_H1hesc_flr_median	Cuellar_90_H1hesc_flr_std	Cuellar_90_K562_flr_mean	Cuellar_90_K562_flr_median	Cuellar_90_K562_flr_std	Cuellar_90_flr_ks_stat	Cuellar_90_flr_ks_pvalue
INSM1	-0.5296980979	6.7003285	6.1706304021	0.0772030242404	0.0681389773271	0.0305190166499	0.115707143954	0.098126763142	0.051976046426	0.120483055469	-300.0	0.737792070109	0.74140742602	0.0648978927019	0.582953456756	0.596332611112	0.0309654745067	-0.434882273278	-300.0	0.494367172469	0.49250146966	0.0385255145222	0.502128834826	0.495832453215	0.0778945392648	0.0638453544414	-64.3215615134	0.294497038016	0.273858895386	0.144278192829	0.271491637445	0.26979875039	0.0328520388454	-0.0212040762538	-81.0904023647
ERG	-0.4811139683	3.9203937778	3.4392798095	0.0742572912998	0.0651508277565	0.0375779406583	0.11370710095	0.0941989818247	0.0537920379195	0.148314231498	-300.0	0.568602099318	0.581110180365	0.0311775349106	0.605942077804	0.608478268386	0.0678451279762	0.210981804058	-160.831978595	0.505963403052	0.505485577152	0.0277492088221	0.508861779364	0.507338507215	0.0564214345443	0.0540498656657	-116.915802577	0.312003420743	0.295500284554	0.127737414085	0.294401353035	0.293706385087	0.0296639914837	-0.00361601516553	-80.3248466768
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.187556776544	0.163091559239	0.0793284086757	0.120140000939	0.108901715543	0.0438947419503	-0.000479962553397	-300.0	0.706804983474	0.71184525055	0.056342565171	0.594457894892	0.603418725067	0.0288298849254	-0.351350989993	-217.503673298	0.389328291533	0.388242585011	0.0259837145376	0.398317863587	0.393881246989	0.0541522547524	0.00491042449529	-45.2303987287	0.345402571498	0.336060429722	0.111945006153	0.336395016588	0.335640077311	0.0357026661356	-0.0241050529615	-30.8743333186
USF1	-0.4081315146	7.4895785833	7.0814470688	0.125715133417	0.108354100073	0.0506620323907	0.1962300764	0.159361536991	0.0958281987796	0.0212153927955	-300.0	0.518589231035	0.519886649179	0.0367355132148	0.533260574091	0.54872524326	0.0841072198886	0.20483530973	-49.6670132201	0.423130969814	0.419695919348	0.043463403397	0.435500569377	0.427940988254	0.0837963039707	0.0409146216354	-33.2931731171	0.380378292361	0.343706890356	0.182561976046	0.338485031857	0.335927527991	0.034916216528	-0.031267002275	-52.3861384234
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.0986832889639	0.0907388141857	0.0327845440638	0.141632641541	0.12517075805	0.0571177133833	0.153502128937	-300.0	0.708636555765	0.712020721429	0.0670651716947	0.566842771929	0.578364526402	0.0304053622462	-0.380489596916	-300.0	0.46602488544	0.463238866313	0.0339056956547	0.483142853603	0.474201899707	0.0733616000639	0.00216188725642	-300.0	0.316334272067	0.315113461298	0.0360729507424	0.336948342195	0.31578480659	0.14605998088	0.014235308372	-300.0
CTCF	-0.3682107037	8.924475	8.5562642963	0.0839417194038	0.0756123707108	0.0371601088606	0.1311147514	0.115634886286	0.0616650528069	0.143983566087	-300.0	0.703826514411	0.706917436049	0.0632854303247	0.589583128524	0.602061995902	0.0295796725519	-0.341448881161	-300.0	0.485910730214	0.485725925906	0.028137325473	0.490428101504	0.488578998433	0.0560235160903	0.052147289998	-182.99428083	0.318266724477	0.31711031233	0.0346333238245	0.333997035449	0.317538196639	0.131403945209	0.0124164748626	-177.032397862
MAFB	-0.3502367328	5.0393535	4.6891167672	0.219787051195	0.188606479448	0.0924327367365	0.127733699985	0.112062242889	0.0473179648838	-0.0344572024683	-300.0	0.649344182205	0.653271375771	0.0728295924956	0.571986080152	0.589593326318	0.0389288238381	-0.0574805533484	-113.498400194	0.527111678577	0.512108856076	0.0918191975023	0.483058455446	0.483089953759	0.0378956851117	-0.153970716392	-142.213002376	0.331974225225	0.313742026718	0.139429701004	0.313064503764	0.312507191955	0.0299819662685	-0.0247437782649	-40.1271298733
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.0860507514751	0.0780585219092	0.0313877188034	0.131582997204	0.116770831904	0.0550033761125	0.117174029885	-300.0	0.682634908869	0.686406600789	0.0722628979135	0.560695823296	0.576301512941	0.0316659805735	-0.317946984401	-300.0	0.518855882268	0.514419171119	0.0784384504931	0.502760529882	0.501084670371	0.0354985070102	-0.0158993323061	-181.156952942	0.31946902568	0.302296263401	0.139411084739	0.301817031082	0.301822983283	0.0308702892257	-0.00428053527574	-96.6342134746
STAT4	-0.3171848783	2.786079	2.4688941217	0.24516721852	0.221765535193	0.072027637082	0.177312268793	0.166601301824	0.0428491648601	-0.0644531525518	-300.0	0.719020647633	0.725510489777	0.0613274847434	0.632422350693	0.644617131691	0.0335388151537	-0.230528300796	-110.421836309	0.613498078693	0.61354946137	0.0313431391763	0.614696565151	0.61381191853	0.0636348156677	0.0471590461624	-21.2430705119	0.313255188514	0.302637351333	0.14066475112	0.304170146347	0.293697585408	0.0494860400306	-0.0661293077489	-18.6152186943
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.186379309339	0.162664211982	0.0893028436278	0.0889510187209	0.0770760632681	0.0456223926612	-0.106133913306	-300.0	0.651571327709	0.657019020325	0.0583608133335	0.5908396594	0.601830861996	0.037613439345	-0.00701444461506	-74.4170997658	0.409779665047	0.404322842129	0.0640991989191	0.390741684059	0.391538377828	0.029186359946	-0.0806077316945	-89.801325989	0.243826633731	0.243397256754	0.0292018337765	0.260386183717	0.246225928067	0.127216783955	0.0211418153905	-11.7533105381
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.139327036513	0.129184062865	0.0597877629555	0.0765095572315	0.0718868689432	0.0304467096202	-0.0281278235217	-300.0	0.680229418856	0.680460017224	0.0899907420063	0.533050448102	0.534660712775	0.0322921600978	-0.233796183175	-300.0	0.516183362507	0.501614611343	0.0992372353162	0.472377462126	0.470919993619	0.0399913423984	-0.121420203015	-193.35408282	0.444302750843	0.356484069651	0.269516016089	0.340581980109	0.337821498383	0.0552350774593	-0.0921020148873	-80.6202741791
GABPA	-0.261986254	8.661842	8.399855746	0.126245753639	0.108881691441	0.0558296369494	0.0759473049987	0.0664178637789	0.0299185694685	-0.00715807198116	-300.0	0.532178815486	0.542987104573	0.0330732694022	0.567095774721	0.569841273306	0.072842557649	0.227650394432	-108.096354858	0.489664726039	0.482308055792	0.07950467679	0.463974199954	0.46135153115	0.0369281138783	-0.0552742093076	-178.277581713	0.303057959729	0.301931786885	0.0360386608925	0.317443945155	0.302798237473	0.13995056444	0.00771931264648	-62.5831304443
YY1	-0.2405441005	9.2155432222	8.9749991217	0.0899851488764	0.0785581696064	0.0277644755235	0.127989103336	0.107267548843	0.0513012671584	0.0302100355493	-300.0	0.71101317975	0.713023891395	0.0641439952248	0.588990191217	0.600554059946	0.0307954487033	-0.372492637257	-300.0	0.470781212722	0.469937296324	0.0354948778806	0.472172865327	0.470648305457	0.0686426014988	0.0602562883464	-23.6948490894	0.3613051263	0.349083245841	0.132959838879	0.3479288991	0.347188078205	0.0371795223066	-0.0215094339623	-33.6058211975
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.0900426488011	0.081059011834	0.0309631096556	0.127071897937	0.109645021117	0.0543253821739	0.197479345704	-300.0	0.702609521868	0.705430860976	0.069475275827	0.556423483752	0.566826770983	0.0300191288122	-0.367089040781	-300.0	0.481614613907	0.468371626385	0.080987359571	0.456599528989	0.452352647743	0.0369815460277	-0.016617004783	-300.0	0.330955220043	0.32736440947	0.0358643351039	0.361184901665	0.328664438351	0.170102911608	0.00498127971438	-300.0
SRF	-0.2054848492	8.3513662778	8.1458814286	0.118783335419	0.10569699877	0.0571361151949	0.0641352318445	0.0610879935908	0.0321124680784	-0.0672869967596	-300.0	0.713877663229	0.716617296941	0.0618421097378	0.602482840579	0.616258855509	0.0363154568965	-0.353980389801	-169.959395622	0.483567609137	0.482665504597	0.0297787057144	0.485995062598	0.483929941798	0.0646186232703	0.0269125937137	-24.0355705316	0.31413896523	0.298575392686	0.146561146339	0.296019762541	0.293512687464	0.0561140294124	-0.00186832126853	-11.4311532396
STAT3	-0.2035441402	10.0107785	9.8072343598	0.133212260797	0.123796326737	0.0715874888799	0.0635995439458	0.0615333982205	0.0298757194364	-0.0139530358627	-300.0	0.598284870031	0.599683626157	0.0397996012825	0.604850327996	0.615945895589	0.0678455846073	0.329536200495	-6.62473316167	0.417375805087	0.407291715413	0.076465418415	0.387578546716	0.38578000551	0.0317104266754	-0.111186624572	-70.8892094421	0.293233913934	0.268890716583	0.161770875545	0.265277805713	0.262245000358	0.0497203033937	-0.0383141892413	-19.116532602
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.0690058223462	0.0600536305991	0.0358319198813	0.106549897621	0.0930397282161	0.048707846182	0.039391240831	-300.0	0.686116481222	0.690337683901	0.0610277893681	0.587340520088	0.598930901613	0.0357444272413	-0.262668573197	-293.571150718	0.520283828608	0.520523964448	0.0400296097435	0.524427743746	0.523517488839	0.0769698556825	0.0628810372433	-31.4882627687	0.272434870732	0.270258786315	0.0344447555127	0.282555316307	0.27187524729	0.121949247799	0.00966090638325	-23.7430023286
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.183074727856	0.159969556424	0.052823044265	0.263239283803	0.23143580561	0.100668255344	0.0688851091374	-300.0	0.664706592558	0.667572297479	0.0716687939437	0.576245520505	0.590811992748	0.0331004405793	-0.130148344217	-110.12665301	0.486004874232	0.486761411943	0.0336085149597	0.491229564877	0.491458685568	0.0623641283133	0.0148223407558	-32.2861067777	0.273288948037	0.2526030174	0.117136417703	0.252283501886	0.25255388438	0.0295805753476	-0.00476121330982	-17.8034736309
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.208430839912	0.175529114957	0.0854513451728	0.140253996563	0.125358345194	0.0457509000222	-0.046946757696	-300.0	0.582737689006	0.600161008352	0.0345083637778	0.611535739607	0.612185545539	0.0708782333689	0.292263458336	-6.75595339045	0.417218764947	0.418766992415	0.0289122962058	0.421357039021	0.418784946494	0.0628398860765	0.0444273575048	-11.6316186751	0.285442089557	0.265544736664	0.131142468574	0.262831925686	0.264227934186	0.0381079633316	-0.0357836338419	-6.8436103441
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.166937940213	0.147067504124	0.0748319979056	0.0929226772283	0.0803815626276	0.0418399463614	-0.048816274575	-300.0	0.722351856001	0.728079400333	0.0493841111618	0.604005100717	0.610606380962	0.0384509080589	-0.371354553356	-245.191296506	0.425266393818	0.420570686917	0.0820835040413	0.398067176688	0.399597630502	0.037429664504	-0.101802704478	-126.190278531	0.260227278886	0.259541918968	0.0280400183771	0.263593053537	0.260861280102	0.0830400357362	0.0185411958085	-32.9608492199
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.112698981785	0.101711420656	0.035025007013	0.159112276221	0.135812192567	0.0632255865456	0.0188843429146	-300.0	0.659128495744	0.663262647841	0.0596200128412	0.58332120812	0.594879190017	0.0331854202516	-0.1238846137	-300.0	0.486793778792	0.487837832513	0.0319671254924	0.488540565359	0.489534842812	0.0561371946442	0.0903392420467	-39.2384617483	0.29468752333	0.293397256786	0.0264623801058	0.298982535601	0.294315559416	0.0982596856876	0.00323857405899	-55.5604409838
SOX10	-0.1468324868	5.24596	5.0991275132	0.215651686602	0.190024917001	0.0794634843966	0.148153125168	0.133195116069	0.0459569741345	-0.00475194355752	-300.0	0.567114590319	0.580288507468	0.0319854671671	0.622448354042	0.626568499625	0.0690152208943	0.113607903543	-126.072226275	0.513706885605	0.513784375461	0.0323644813229	0.515120791467	0.51414283048	0.0629983440276	0.0765336787239	-34.4185680503	0.290885636474	0.290322383252	0.0339868510279	0.30699918631	0.291293717446	0.129821212511	0.00442420331372	-48.3300054754
FOXP2	-0.1347974762	2.351259	2.2164615238	0.117562500644	0.107246796967	0.0426151677085	0.19132596406	0.168087478422	0.0853418403024	0.00478493014021	-300.0	0.568323486797	0.583606826892	0.0761854801569	0.49304303651	0.499816321223	0.0377592819769	-0.122557773995	-148.852667981	0.535261389799	0.536269519266	0.0312469537598	0.542869057166	0.543788691196	0.0613335262089	0.00285569864184	-56.4640738788	0.298078099679	0.292291012799	0.134980397144	0.292741197945	0.290766449476	0.0343591885117	-0.0293214724582	-14.4967412555
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.17044628128	0.150646354317	0.0741472778056	0.0931894774847	0.0802472155282	0.0430356601124	-0.0487913022776	-300.0	0.583787903224	0.592965788211	0.0383841808513	0.621267414751	0.628060833085	0.0593124993198	0.181454488111	-26.2162809408	0.560301543261	0.55596613944	0.0885710373977	0.528291172396	0.530002198889	0.0368945041769	-0.143983145808	-123.437740829	0.28879105206	0.28766986395	0.0959982347599	0.288484760905	0.285196254467	0.0271523261731	-0.00761992951528	-22.6927021229
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.239667639462	0.22649022519	0.0748783970946	0.16325045002	0.160757165902	0.0384750779235	-0.0104905245977	-300.0	0.718897055644	0.724561305247	0.0629568639831	0.60169051373	0.61393122428	0.0396748047782	-0.359806970759	-203.295410296	0.553543048915	0.554400862439	0.029708979072	0.560054091555	0.558749582984	0.0513945460998	0.029505399969	-29.8065657959	0.266942353638	0.260090899542	0.100813726535	0.257255525974	0.257287101995	0.0271958658558	-0.0124475987793	-20.8970464444
