FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	PIQ_99_H1hesc_protection_mean	PIQ_99_H1hesc_protection_median	PIQ_99_H1hesc_protection_std	PIQ_99_K562_protection_mean	PIQ_99_K562_protection_median	PIQ_99_K562_protection_std	PIQ_99_protection_ks_stat	PIQ_99_protection_ks_pvalue	PIQ_99_H1hesc_tc_mean	PIQ_99_H1hesc_tc_median	PIQ_99_H1hesc_tc_std	PIQ_99_K562_tc_mean	PIQ_99_K562_tc_median	PIQ_99_K562_tc_std	PIQ_99_tc_ks_stat	PIQ_99_tc_ks_pvalue	PIQ_99_H1hesc_fos_mean	PIQ_99_H1hesc_fos_median	PIQ_99_H1hesc_fos_std	PIQ_99_K562_fos_mean	PIQ_99_K562_fos_median	PIQ_99_K562_fos_std	PIQ_99_fos_ks_stat	PIQ_99_fos_ks_pvalue	PIQ_99_H1hesc_flr_mean	PIQ_99_H1hesc_flr_median	PIQ_99_H1hesc_flr_std	PIQ_99_K562_flr_mean	PIQ_99_K562_flr_median	PIQ_99_K562_flr_std	PIQ_99_flr_ks_stat	PIQ_99_flr_ks_pvalue
FOXO1	-2.201485627	8.8310241667	6.6295385397	0.0703622368665	0.0585767941575	0.0415565180881	0.0468726787658	0.0354681339126	0.0309844964663	-0.0509356677826	-300.0	0.609987257311	0.623322161422	0.036005345669	0.636976338787	0.643341791957	0.069154936982	0.228957529845	-15.703250791	0.202280984768	0.193730851594	0.0575579134423	0.190957166354	0.184230763144	0.040152033334	-0.198208780263	-35.0850292888	0.323804273943	0.325817186774	0.0520572822333	0.314753284948	0.314657213276	0.0261216647226	-0.232653308707	-300.0
NR5A2	-2.0764958254	5.4651116667	3.3886158413	0.0734850449428	0.0627554918804	0.0298931708945	0.0547452547513	0.0462076865266	0.0219244120507	-0.0600094562899	-300.0	0.592292421038	0.608230502456	0.0431275115704	0.616869615204	0.625070219987	0.0760270471557	0.284559101143	-12.6224087987	0.435489075904	0.432257765403	0.0538148297822	0.418721129629	0.41403495103	0.0438492135333	-0.209803563976	-43.9893191962	0.340593367413	0.342114090197	0.0599983885911	0.337932154282	0.332220065166	0.0255576591586	-0.209870495427	-300.0
FLII	-1.1177311693	8.8445722222	7.7268410529	0.0605067981913	0.0496778051945	0.0308573205447	0.0340675757172	0.0280606585715	0.0191603281307	-0.199553521708	-300.0	0.590850475158	0.596446715832	0.040969247337	0.616674999295	0.619604938462	0.0591248167165	0.226143647176	-9.62228586888	0.390744593839	0.374007802567	0.106798506441	0.372635564488	0.357061707372	0.100567038746	-0.0308390022676	-3.63948032405	0.279849998835	0.28151346632	0.0219013012231	0.280394176807	0.28283768964	0.046780420205	0.0163732480999	-59.4693355859
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.0674722798352	0.0576703898717	0.0294159845246	0.0481451992791	0.0426895541242	0.0212432229877	-0.115706996682	-300.0	0.699117572214	0.704814563826	0.0725372880926	0.623500963732	0.642831051721	0.0338707165389	-0.0968233882514	-49.7146585076	0.377325388315	0.372373763275	0.0650513171358	0.372074913565	0.36674883288	0.0438981556315	-0.164689316302	-19.6730360219	0.327102777354	0.325597974661	0.0619815682087	0.324775913079	0.321948853187	0.0251431064912	-0.0700951881601	-56.6294629165
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.107385987783	0.0709705191152	0.0825967634796	0.069293770236	0.0454059825763	0.0581509346362	-0.0104826331472	-242.288975077	0.540991186867	0.548367848365	0.042754615275	0.565219905842	0.581301711062	0.0885994760313	0.152699816512	-15.4875061893	0.426362449324	0.419521856669	0.0842964508559	0.43564339732	0.424619707461	0.0950645313891	0.0560842046477	-0.407430706279	0.25397618321	0.253515323083	0.0333478018454	0.267535916321	0.255498165436	0.0932816151196	0.0153864793731	-12.0219893408
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.0607025076527	0.0495409867975	0.0307372076973	0.0416366922575	0.033367154583	0.024617951393	-0.0228238871823	-300.0	0.746896032622	0.749763045848	0.0663942347847	0.588893381999	0.597915510968	0.0315596977916	-0.424113497958	-300.0	0.48527224034	0.479503269269	0.0595458995758	0.474900970459	0.471170474085	0.0492319604537	-0.0508690685466	-27.435557656	0.3352169393	0.334485501983	0.0311540567419	0.342101701402	0.33778105965	0.0886600534586	0.0282594640182	-257.627254529
REST	-0.9317503519	8.5147308333	7.5829804815	0.0819830994289	0.0776367235667	0.0300231376427	0.0599371413045	0.0540830537177	0.0225389979108	-0.0177184066542	-300.0	0.590254590167	0.60370228963	0.0375000429988	0.619535700974	0.625452901649	0.0719709204455	0.281412548847	-40.8331723344	0.307720392601	0.296502123343	0.067365753588	0.311629524548	0.30135067352	0.0743214060321	0.013295286607	-8.14962405872	0.296605565817	0.298175440048	0.0250826355337	0.306529222352	0.299372163815	0.0703451162027	0.046204127405	-46.7714679172
RFX5	-0.9070030291	7.3384705	6.4314674709	0.10998918778	0.09118669162	0.0521476171513	0.072832717775	0.0577846797958	0.0388245747019	-0.0566640334645	-300.0	0.705089335183	0.709098438517	0.071785687836	0.601162773921	0.614194397348	0.0377484530672	-0.235890409875	-300.0	0.369743022135	0.363652642725	0.051158557166	0.362144075917	0.357074989482	0.0447538576311	-0.0285315170033	-10.2028589385	0.314294746455	0.314238073752	0.0278462726003	0.323768936224	0.315846639743	0.0774126113886	0.049713957671	-35.7880425791
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.0325686136311	0.02455013667	0.0263653580301	0.0533351594544	0.0442584698346	0.0345823606716	0.00632314731601	-300.0	0.615054811828	0.630648963815	0.0374702478313	0.62775539235	0.63447494277	0.0748483994168	0.369373833781	-6.66321748012	0.522482851881	0.515098206919	0.0531971307727	0.51375069652	0.50932444414	0.0464013930549	-0.143804825828	-18.9988610509	0.293313381638	0.293549554211	0.0516709756669	0.292077794089	0.29041465626	0.024535677881	-0.0551341698028	-94.3051860895
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.0382660870178	0.0298268960878	0.025116093276	0.0652913941068	0.0532991853759	0.0370852754877	0.0251061654366	-300.0	0.627858151892	0.64335994219	0.0374659374579	0.650676373696	0.656983850455	0.0627214067517	0.327987280089	-10.842277288	0.388060053671	0.382037473508	0.0564290735587	0.386166165157	0.378551987378	0.04027925502	-0.0518069179143	-23.3863769468	0.340848370408	0.343010818524	0.0222545624927	0.34778207946	0.347438672015	0.0477210705426	0.031341819622	-48.4574608501
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.120937938842	0.0981941725767	0.0546159905002	0.0847379319114	0.0696490588374	0.0391820327543	-0.115498806507	-300.0	0.598382870475	0.617278957578	0.0859374756839	0.529655966048	0.538607710343	0.0428434063573	-0.0910949773866	-46.7017830722	0.284587538689	0.279402300762	0.0692406910175	0.28381067855	0.277672421018	0.0456407329394	-0.0236484067311	-3.86054082133	0.331338540521	0.332382134765	0.0495120591289	0.321193016507	0.325770049736	0.0215577221573	-0.11734693585	-71.7458172391
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.0462942888264	0.0325059036876	0.0313535911739	0.0294035156254	0.0201737979914	0.0214483919972	-0.00968156487427	-300.0	0.616377050627	0.626945956809	0.0391416777091	0.622129788697	0.63380737406	0.078369253891	0.331008578909	-4.22416928302	0.520681555939	0.513757845433	0.0620813460977	0.51703969207	0.510664805626	0.0432332519689	-0.0874611703467	-5.76850597361	0.329381535264	0.327771488991	0.0501614492455	0.319430244736	0.323943513712	0.0304606332883	-0.149901639272	-82.3235242424
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.029310642436	0.0245649878286	0.0211641138085	0.0445432358733	0.0339967691725	0.0310793986664	0.060925878922	-300.0	0.567290210847	0.566367499508	0.0367176885011	0.610683362916	0.624723126381	0.0713255083243	0.0214669860573	-15.6835033199	0.421335938819	0.408380477466	0.0868580537349	0.420802526956	0.40599078002	0.0668509677266	-0.135568661715	-9.03459449925	0.262190859099	0.264379776417	0.0207227201729	0.269048365071	0.264916731243	0.0594145272659	0.0430928855867	-7.69555393783
INSM1	-0.5296980979	6.7003285	6.1706304021	0.047992854492	0.0411697276701	0.022407900496	0.061656283102	0.0517591466879	0.0270528977761	0.00179387461974	-300.0	0.746582945434	0.749839179932	0.070135066079	0.605322497386	0.619382343938	0.033768006249	-0.383525674485	-300.0	0.513238209781	0.510959634909	0.0402874501267	0.517934412535	0.513796001245	0.0406230287709	0.00912024038225	-9.60818150279	0.302162200709	0.303642902168	0.0282443968238	0.310577667769	0.304117833071	0.076273627537	0.0636529875669	-44.6743267068
ERG	-0.4811139683	3.9203937778	3.4392798095	0.0561171232182	0.04603110365	0.0298932927323	0.0747544018198	0.0615984365072	0.0366989646549	0.0347833775129	-300.0	0.736794721791	0.740865115517	0.0628750605397	0.618369446324	0.628922252276	0.0330617772839	-0.325172722906	-300.0	0.429966500332	0.422789537038	0.0507005103687	0.426119682095	0.420129076847	0.0438829188332	-0.0325990718499	-16.1445117848	0.309116107984	0.311397084037	0.0229712264037	0.312758667322	0.312481946214	0.060975428427	0.0646275592261	-72.0811679925
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.0611931214607	0.0510105943452	0.0296790192404	0.0409897233372	0.0340037895512	0.0214701586899	-0.0971061360903	-300.0	0.725345048958	0.729687056102	0.0566870208824	0.62560382547	0.635489082039	0.0296066756733	-0.264041597842	-233.309562153	0.369049361549	0.361735189311	0.063653675346	0.368037203625	0.357568243596	0.0494659991007	-0.00613116165602	-5.06955099993	0.33383691971	0.333530705595	0.0240011987682	0.334570934444	0.334654274316	0.0551926527597	0.0037401863604	-56.6147766627
USF1	-0.4081315146	7.4895785833	7.0814470688	0.0671002422826	0.0530103199564	0.035527476659	0.0442039243088	0.0350718919188	0.0228214684746	-0.0544591242755	-300.0	0.547778274332	0.547855732686	0.041140532066	0.562547074555	0.575899580625	0.0867713712604	0.248342450738	-33.5331324952	0.548692215257	0.543252421563	0.0521792511812	0.551646271316	0.546395142177	0.0700854496626	0.021224827801	-4.71898484902	0.344203217672	0.34352522171	0.0301608553642	0.359298949479	0.344765346178	0.106961917019	0.012535151364	-47.7926932906
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.055950225607	0.0484601991287	0.0244133366319	0.0735794690219	0.062949521773	0.0309742024456	0.0598010992025	-300.0	0.743639744601	0.746894629031	0.0648258652496	0.591317256973	0.601262500429	0.0309209758841	-0.400405551478	-300.0	0.411475547436	0.407182179851	0.0425314375263	0.415148751152	0.410104513465	0.0537998405827	0.0335088494489	-11.6414775129	0.343607173072	0.344809834134	0.0306164201815	0.357652984881	0.346745715824	0.0943675152048	0.035293566903	-300.0
CTCF	-0.3682107037	8.924475	8.5562642963	0.0482189934343	0.0405261762979	0.0296962765087	0.0668380032007	0.0571214975351	0.0372750919329	0.182265641231	-300.0	0.727837557118	0.731634023983	0.0664144302696	0.612267164275	0.62398809205	0.0351806957903	-0.309667074036	-300.0	0.508593331793	0.505531625761	0.0407328476834	0.508342753772	0.504272054348	0.027490903783	-0.0126689919576	-18.9440133963	0.329348395035	0.330422060952	0.0255157956754	0.338284345946	0.334353238415	0.0620362687137	0.011452536158	-300.0
MAFB	-0.3502367328	5.0393535	4.6891167672	0.0948437476714	0.0783509923004	0.0447971964776	0.0623782523881	0.0493690762684	0.0321556596896	-0.0513001497978	-300.0	0.733516285591	0.735988859849	0.0633637323075	0.627675528055	0.641475047692	0.0387679462259	-0.284051302882	-237.150161502	0.306944163108	0.301065633121	0.0449152402624	0.307455669179	0.303753716284	0.0614934744456	0.01165474423	-4.99015051058	0.332108063985	0.323891416847	0.0717993568925	0.320652504568	0.322383511229	0.0271356854665	-0.0193346128034	-72.3257013324
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.068933348165	0.0591522059382	0.0328968077291	0.100229710145	0.0861121816197	0.0482099927811	0.0208032867263	-300.0	0.744211701925	0.747732941154	0.0665114675239	0.594366003987	0.605991467269	0.0332543719581	-0.401475142371	-300.0	0.466145947766	0.464451081071	0.0408429276048	0.470382368804	0.46687333535	0.0605099324787	0.0379847236561	-2.70014826892	0.334095913095	0.318378904578	0.100562100848	0.309036499136	0.309076094847	0.0283405469404	-0.0929369651039	-300.0
STAT4	-0.3171848783	2.786079	2.4688941217	0.078683417845	0.0681232712896	0.0306505076256	0.0583770416288	0.0494806221809	0.0232736932063	-0.05154523033	-300.0	0.697666429607	0.706627499812	0.066408575535	0.637114745264	0.652310785274	0.0397623212541	-0.00690293487075	-65.4060927893	0.52492066696	0.518107201329	0.0685043255101	0.524472262389	0.516272343857	0.053254734453	-0.0154491626375	-5.43592353501	0.292846266106	0.293539490608	0.0312300439579	0.296424117647	0.293919571745	0.0525054948347	0.0360095449328	-26.2052333232
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.117177663282	0.10366400762	0.0426183649437	0.0782218613043	0.0702567831219	0.0299377921136	-0.148821250881	-300.0	0.629302654718	0.638188663898	0.0394010934779	0.67536153099	0.681586777832	0.0648480799213	0.142308639728	-28.5536347945	0.609715506162	0.604682838763	0.0503795038672	0.607330628111	0.603836459395	0.0385108436205	-0.0318591639492	-6.77774190727	0.270589312096	0.26698108781	0.0591548247621	0.257758316607	0.258877715435	0.0243023130809	-0.0668042636791	-100.852923444
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.14193365392	0.127736966523	0.0572001215523	0.0857111262622	0.077193549472	0.0363893857488	-0.119135304763	-300.0	0.65931550208	0.660050277063	0.0851497115007	0.551008407101	0.553104201174	0.0356185308994	-0.140496575171	-300.0	0.358766495309	0.342320671317	0.112572554974	0.349602286643	0.341000164101	0.0936442894291	-0.0779514049893	-5.02544046806	0.394029685509	0.349497917007	0.165637953846	0.346858080572	0.342419768831	0.0499068512435	-0.0474780755204	-93.1643243556
GABPA	-0.261986254	8.661842	8.399855746	0.117750032203	0.0977535007999	0.0564698005623	0.0781307886197	0.0650725007222	0.0369889034586	-0.0525813389556	-300.0	0.649392388963	0.652070577289	0.0684612016293	0.576267237105	0.585704896322	0.0347175805579	-0.0318485300789	-296.736555073	0.27990489174	0.266793453359	0.0673611444817	0.279960460356	0.27103805844	0.0762743484734	0.036184802988	-1.80084619023	0.304971154375	0.302326875837	0.0334504985403	0.31708162563	0.310079351728	0.102172108312	0.0134067538726	-74.0204635811
YY1	-0.2405441005	9.2155432222	8.9749991217	0.0939232106148	0.0748435501605	0.0442035382313	0.0679252964773	0.0550586148901	0.0384028369548	-0.0425239160268	-300.0	0.70360021165	0.704606208879	0.0643479643118	0.610087994613	0.619697939932	0.0309576546451	-0.204070255861	-300.0	0.436184205727	0.432218945833	0.0422314329841	0.437551402372	0.432374616633	0.0553386857937	0.0264878687124	-5.47435276954	0.376751078178	0.361166114862	0.0795457869394	0.357845355514	0.356769512803	0.0283321254174	-0.045418448079	-75.7814894832
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.0527360364196	0.0455284781576	0.0237800828633	0.0711151435949	0.0604885206256	0.0323697354555	0.0555569952933	-300.0	0.738520573021	0.740868220507	0.0677865651925	0.583524534021	0.592602878971	0.0305645909259	-0.385472296287	-300.0	0.515980548331	0.512356216382	0.0411821202924	0.51759830714	0.513311732426	0.0484916331346	0.0805021714759	-3.58816508376	0.332021953103	0.330706670969	0.0348437847434	0.342047962262	0.331186313466	0.113138741741	0.0407017758943	-232.050042597
SRF	-0.2054848492	8.3513662778	8.1458814286	0.118676293554	0.101450433542	0.0598187178882	0.0771381712299	0.0631193733114	0.0376377772733	-0.0540933879486	-300.0	0.709493386704	0.713335996267	0.0682563566849	0.63355976121	0.646639335932	0.0386095025347	-0.0772870928408	-77.8694342628	0.270685936561	0.262308453371	0.0507060379386	0.271980566171	0.262569934399	0.0709799440897	0.00908251231527	-2.84504687592	0.327752477353	0.322594940135	0.0621364989163	0.319555063	0.320722369292	0.0330118695107	-0.00531738109918	-38.6844991491
STAT3	-0.2035441402	10.0107785	9.8072343598	0.0649457149665	0.0570543414922	0.0315130325995	0.0301632418673	0.0246374061268	0.0213049317199	-0.165706122914	-300.0	0.573040768853	0.580049941881	0.0758112791208	0.468090339674	0.473254349585	0.0461108623772	-0.171699551931	-66.454631256	0.355487074067	0.34649810536	0.0460083094507	0.360133994041	0.349118785518	0.0730565650319	0.0156418273406	-1.59717461978	0.299870822348	0.293452509093	0.0742994618625	0.285936608947	0.289960124322	0.0284234269766	-0.083405304156	-79.9706118877
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.0361367317069	0.0276975869565	0.029613355388	0.0533033967545	0.0432131405307	0.0303378056896	0.0268940617139	-300.0	0.695033880616	0.699753955126	0.0653999374809	0.613972411924	0.626517877594	0.0415855166406	-0.115982826952	-142.920593892	0.51922735152	0.5113201312	0.0521615096655	0.519811864246	0.514010275946	0.0632952205327	0.0548398835517	-2.21720181906	0.331206404829	0.3339828779	0.0254162366646	0.333169962658	0.334168842162	0.060940337574	0.0474792460016	-32.6607119949
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.0571717346379	0.0500898472558	0.0237652314815	0.0729782397408	0.0583635208816	0.0312545553914	0.0465667820871	-300.0	0.605915745936	0.620414291636	0.0378182711784	0.668219468726	0.67243292528	0.0766019954776	0.105640340363	-40.0636245536	0.619635321714	0.619475929848	0.0343855320488	0.624148692921	0.619708633729	0.0515662296667	0.0696664156317	-1.81528918411	0.322016820982	0.315353557665	0.0624525245548	0.311610017813	0.31352228087	0.022007760692	-0.00412393389906	-41.5866092415
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.156298116359	0.127166772193	0.0731049827359	0.110185339965	0.0894213413898	0.0536401790994	-0.0868990450235	-300.0	0.602840020497	0.621684029338	0.0879583786772	0.528245161643	0.536290928667	0.0423308317847	-0.114875864926	-46.1993738103	0.209977398366	0.201184625763	0.0479275364843	0.211031389126	0.202962667212	0.0744063414769	0.0199254437744	-1.98914179648	0.301704271536	0.303754715793	0.0519008392758	0.301671432129	0.303476442605	0.0216216389212	-0.0182793650694	-26.5673851576
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.0604417329802	0.0496917837737	0.0316155119018	0.0342976736926	0.0282884306728	0.0201500199284	-0.143344355987	-300.0	0.724862709009	0.730766933522	0.0546029818743	0.621648837251	0.628032328654	0.0437132347502	-0.269315478027	-136.567779527	0.481158267828	0.473284153472	0.050291119001	0.483376631552	0.47661129712	0.0648849119941	0.0490315718764	-3.47102792919	0.268806797336	0.270997551864	0.0509871250524	0.264498913829	0.268812485635	0.0259895858948	-0.0184876648941	-95.9941412746
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.072010574883	0.0593056913662	0.0333216212802	0.0473961202421	0.0372968839525	0.0249845188928	-0.0932224804989	-300.0	0.73452522938	0.739743902973	0.0608530751523	0.623865110246	0.63374229623	0.0365419981031	-0.284814164334	-300.0	0.442467169098	0.435997956819	0.0597142521055	0.443595336903	0.43613651538	0.0645971636005	0.0609261255811	-3.39213188368	0.319599323394	0.315594753255	0.0221089931197	0.319628384898	0.323399534903	0.0534530215039	0.0457474830992	-78.2701534944
SOX10	-0.1468324868	5.24596	5.0991275132	0.122985430862	0.100602889606	0.0544406829182	0.0849959592618	0.0672704288508	0.0403848908046	-0.0775432166709	-300.0	0.72956636635	0.731769816691	0.0649268712484	0.608555487454	0.622070556608	0.0325764491434	-0.309997825504	-300.0	0.3589621379	0.351023835705	0.0654247379065	0.362142679279	0.355123164763	0.0789737340912	0.0544715447154	-2.77691026837	0.338086831123	0.339263870386	0.0255965719487	0.34515420386	0.340771866461	0.0723663013869	0.0221376563012	-70.6202199803
FOXP2	-0.1347974762	2.351259	2.2164615238	0.0574721162396	0.0455472783653	0.0333359099826	0.0364258109161	0.0264938228435	0.02307985988	-0.0381096548166	-300.0	0.559369687992	0.566129042116	0.0382177231923	0.603711899827	0.619716425308	0.0752005309303	0.0299383121839	-73.0490730405	0.311415737983	0.305745531858	0.0323872287145	0.313103843271	0.306071307032	0.0518286267044	0.0316289909779	-4.29182807081	0.330476774628	0.333013988552	0.0230853135615	0.333268241876	0.333617299795	0.051918962174	0.0390019289403	-32.9573458734
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.087683922902	0.0721462448551	0.0454572233481	0.0498791894453	0.0409932652376	0.0301132838452	-0.125628055522	-300.0	0.599200022478	0.609000097717	0.0452612279528	0.610812447613	0.617962965965	0.0675306266715	0.389010822647	-2.85128844143	0.190356826073	0.181906210346	0.0624601081661	0.188023808156	0.181402379261	0.0358790179699	-0.0476817042607	-4.84557873377	0.289236280406	0.293147386555	0.0233570785356	0.291650383341	0.294083052886	0.0498959527409	0.0106456226585	-45.8139012857
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.0646759307904	0.0594080940441	0.0277806178802	0.0453925962568	0.0394773525053	0.0185539965018	-0.0113062773554	-300.0	0.73111921395	0.739155948205	0.0647010687595	0.630135431242	0.643279265344	0.0454290913419	-0.249766480162	-143.434147428	0.453866608895	0.446243639789	0.0794933298484	0.459192906296	0.453024814986	0.0914361996509	0.0461249746399	-2.14742971183	0.27277766904	0.269582223735	0.0533559464831	0.26505128648	0.267267708439	0.024270585016	-0.0226578940359	-65.0008802087
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.0628209428719	0.0492587136865	0.0404788257826	0.0319370604392	0.0231608664411	0.0294316266885	-0.0749954917794	-300.0	0.566220597909	0.574323234128	0.0705582728549	0.48831807784	0.490316297979	0.0365140190879	-0.115142318858	-49.3115918384	0.40777904667	0.399063464162	0.0649747425774	0.405116031487	0.398011101456	0.0495387912228	-0.033170995671	-4.09934523808	0.330121014571	0.331398818828	0.0557568740839	0.32634008979	0.32155224685	0.0230446208702	-0.124722127509	-119.689137737
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.04021415043	0.0276726346533	0.0323137306469	0.0619775324918	0.046340638659	0.0366403906111	0.0844007856713	300.0	0.627200717956	0.639827501319	0.0297582102378	0.693423482344	0.696325382536	0.0669352114981	0.0155750891266	42.9856479422	0.383894702302	0.380638959328	0.0393001850439	0.387582010395	0.380778154687	0.0578675256079	0.00143148588915	4.43079524765	0.236747600782	0.236999466219	0.0245473095671	0.24768352355	0.240814834117	0.0620532379707	0.0465075593555	31.3180254895
SOX17	0.009083373	6.3657267222	6.3748100952	0.064197696135	0.0521065371886	0.0437989479968	0.0454444080046	0.0355024362859	0.036731600426	-0.204192138655	300.0	0.658856504372	0.663446425098	0.0690225595255	0.610633115506	0.622303142169	0.0362210226361	-0.16681502324	73.8285784599	0.361576260286	0.356117480327	0.0590889055573	0.36046795385	0.355243291427	0.0357523388164	-0.0183056984944	3.71319907487	0.306209498572	0.309383831404	0.022147406997	0.316496733193	0.312882983249	0.06369278316	0.0262473085087	115.730631097
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.0845368774162	0.0718325185285	0.0358517320684	0.110938969947	0.0908812656646	0.0452454112757	0.0466716517551	300.0	0.661780958472	0.663773447489	0.0783848874458	0.614267234084	0.632932411832	0.0416014914579	-0.219480628433	29.7910884287	0.473927401344	0.466057908756	0.0503702600644	0.474379688366	0.468378283007	0.0599530134938	0.031592039801	8.74779333079	0.296492853762	0.297172295368	0.0233746601485	0.301959480759	0.299302489021	0.0625896196571	0.00233238204315	50.4443824607
HLF	0.0136273545	3.2289502222	3.2425775767	0.0287221236734	0.0210019637122	0.0235621410917	0.0499419830809	0.0376213531148	0.0315101737552	0.0585721666943	300.0	0.593273686527	0.605975515313	0.080307799565	0.587433873266	0.590665719614	0.0423205913012	-0.293805920697	7.02074643767	0.775359214849	0.773942545481	0.0416285860716	0.780520389252	0.777623462488	0.0765588980263	0.069473264166	4.08474796376	0.245934485151	0.251122993451	0.0338107445676	0.268604303414	0.254865300688	0.103236254432	0.0506338305087	21.339743769
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.103624489504	0.0845039302269	0.0426768449456	0.156352205527	0.128908434436	0.0658401677858	0.148739850861	300.0	0.51914923362	0.527417481859	0.046165316857	0.617415351972	0.637662003453	0.0797667037222	0.196875528938	54.2898151364	0.40385662111	0.39776221032	0.0436048101429	0.406887667299	0.400093017562	0.0663054878396	0.0319522414775	6.16233863128	0.347685888283	0.352702194469	0.0234817467344	0.361402951878	0.3575821169	0.0476312671315	0.183310302205	113.422856753
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.102231084138	0.065066619739	0.0705393667096	0.070091646959	0.052523151402	0.0516215662784	-0.0316623382396	245.123922898	0.621473386135	0.637424365813	0.0334607914852	0.692754056181	0.697253452726	0.0680695212781	0.0439344730179	20.8428426165	0.107119224129	0.0977908526754	0.0449188607555	0.125992141269	0.102206353169	0.111051983953	0.0900966183575	2.32426714576	0.345365248992	0.343982911836	0.0265040029222	0.35647359613	0.347557917308	0.0620534343727	0.0651501341001	26.9550009015
PAX2	0.0664314656	5.2315701111	5.2980015767	0.10126665587	0.0837367316194	0.061959787964	0.0650611100132	0.0539108213704	0.0416719264579	-0.126069284898	212.106955964	0.632719826485	0.637154349678	0.0813494714985	0.583783186792	0.591926781337	0.0343753545248	-0.135637953956	45.7250034687	0.35081362761	0.343564246061	0.0991442063613	0.349189347562	0.337242960474	0.0850360850537	-0.0394138755981	0.69681263742	0.303371212411	0.304883858334	0.0427866234938	0.327245621592	0.30930606938	0.124124252938	0.0506237090673	32.0298013543
PAX5	0.0677025556	4.4629486667	4.5306512222	0.0781661762812	0.0698592641115	0.0293378854915	0.106272949136	0.0971916313218	0.0407590314571	0.000209355411449	300.0	0.582160468409	0.597331130671	0.0868692305322	0.576518073343	0.579678736183	0.0420405988724	-0.282745598307	44.6951515115	0.5109150211	0.502805149769	0.0587542881732	0.509230447929	0.501652622871	0.0498490321426	-0.0144469536175	10.3481351521	0.301787294736	0.297256509255	0.0859613045531	0.292645046031	0.29481021989	0.0292412959366	-0.0102921267666	61.4542311318
RXRA	0.0741517989	6.7146771111	6.7888289101	0.0570822554082	0.0469823243605	0.0317892616108	0.074922792388	0.0613244868245	0.0345850952681	0.0142065620528	300.0	0.621704970748	0.637144507531	0.0386006249434	0.703440590006	0.708374529257	0.0737154128986	0.0799293741407	172.767737607	0.353744778302	0.348312000382	0.0499773024097	0.352141282855	0.347250739397	0.0378507908945	-0.0175175389454	8.41773647124	0.284119580704	0.285536427019	0.0265639070494	0.295424999265	0.288608920376	0.066742689638	0.051164773068	141.022173873
HINFP	0.0912427619	7.6395064444	7.7307492063	0.0907384481386	0.0694959564346	0.0590892689623	0.14295453035	0.102722713223	0.089965813846	0.000237533167856	181.062118467	0.562053410385	0.571100215293	0.0864669200399	0.500188783585	0.503992345848	0.0408217912483	-0.000609880940402	35.0313494536	0.298931912191	0.271824103888	0.14325380341	0.287625467684	0.268450895241	0.139512387565	-0.0184153005464	0.240666444138	0.315991426827	0.316486297876	0.0294245057873	0.337060608761	0.32195544749	0.0931658433439	0.0824339879967	19.7734737705
MYOG	0.0953743757	5.0492238889	5.1445982646	0.0835398937905	0.0756090346592	0.0377897470519	0.142780837695	0.128863227092	0.0611056567642	0.102953064721	300.0	0.551748856945	0.554260964922	0.032960575933	0.66361031312	0.664118850503	0.0831379203508	0.158385648419	300.0	0.367963587353	0.354171814406	0.0762588563295	0.369130686765	0.355562586946	0.100136859356	0.0031524890658	1.77985006649	0.355837417535	0.350642559225	0.0476572283086	0.414224644206	0.362619744248	0.174441760717	0.118408097533	170.630417465
