FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Cuellar_85_H1hesc_protection_mean	Cuellar_85_H1hesc_protection_median	Cuellar_85_H1hesc_protection_std	Cuellar_85_K562_protection_mean	Cuellar_85_K562_protection_median	Cuellar_85_K562_protection_std	Cuellar_85_protection_ks_stat	Cuellar_85_protection_ks_pvalue	Cuellar_85_H1hesc_tc_mean	Cuellar_85_H1hesc_tc_median	Cuellar_85_H1hesc_tc_std	Cuellar_85_K562_tc_mean	Cuellar_85_K562_tc_median	Cuellar_85_K562_tc_std	Cuellar_85_tc_ks_stat	Cuellar_85_tc_ks_pvalue	Cuellar_85_H1hesc_fos_mean	Cuellar_85_H1hesc_fos_median	Cuellar_85_H1hesc_fos_std	Cuellar_85_K562_fos_mean	Cuellar_85_K562_fos_median	Cuellar_85_K562_fos_std	Cuellar_85_fos_ks_stat	Cuellar_85_fos_ks_pvalue	Cuellar_85_H1hesc_flr_mean	Cuellar_85_H1hesc_flr_median	Cuellar_85_H1hesc_flr_std	Cuellar_85_K562_flr_mean	Cuellar_85_K562_flr_median	Cuellar_85_K562_flr_std	Cuellar_85_flr_ks_stat	Cuellar_85_flr_ks_pvalue
SOX17	0.009083373	6.3657267222	6.3748100952	0.13005738854	0.112369326885	0.0695309404965	0.0827233459118	0.0735973806254	0.0440833651533	-0.231880500926	300.0	0.738355931113	0.742620577236	0.0464692916745	0.689905151708	0.701069830922	0.0216262772911	-0.0468329645068	300.0	0.0777072474398	0.0607255928056	0.0552621919467	0.184233521693	0.148343899956	0.127191029579	0.079589657531	300.0	0.264989299342	0.263158694188	0.034752114644	0.294658054738	0.266023034227	0.154203238174	0.0192949907236	1.90726098186
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.178217619295	0.153709334404	0.0684558714448	0.131733049866	0.117616172293	0.0361885032751	-0.0759577637613	300.0	0.687092109132	0.697329405527	0.0463910576197	0.686763072696	0.691119869745	0.0220911437901	-0.47660135648	300.0	0.0446413146063	0.0362690953823	0.0318489332538	0.0944693296865	0.0726530569332	0.0791213637883	0.105429569953	300.0	0.248755555291	0.240130277788	0.112568216259	0.245579640103	0.239919158262	0.0733078221837	-0.0339255982113	0.574981689506
HLF	0.0136273545	3.2289502222	3.2425775767	0.139222998844	0.120106738943	0.0684068205082	0.220910841467	0.184352428686	0.0973515068652	0.00574882158007	117.698861293	0.684411393405	0.699875482576	0.0594613200598	0.654810390526	0.663298010997	0.0253527472896	-0.0261749356087	300.0	0.0900054679007	0.0396337522314	0.130367752891	0.0234331363889	0.0112677578326	0.0369058626777	-0.0773351908799	300.0	0.241233673733	0.245448421276	0.0555794738422	0.294639188371	0.247827120072	0.224254801841	0.0555172413793	0.738839916645
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.162625202929	0.150675162106	0.0429464726212	0.228454417069	0.20244169754	0.0816086769687	0.0526112026696	221.432662617	0.660835630757	0.66689385233	0.0173688996411	0.700470019238	0.709095971107	0.0411029215684	0.0706159594512	300.0	0.0358131135476	0.0234086701346	0.0388336489466	0.0874730070969	0.0592705634485	0.087712150581	0.0170113388104	300.0	0.23171796515	0.236061648998	0.0502950970765	0.234350142226	0.239556636967	0.0778594090322	0.0502801120448	0.401739764777
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.145393914695	0.10036488623	0.0938090288192	0.0770146026561	0.0553580140057	0.0404067431506	-0.0398369801371	96.0664791835	0.698487746246	0.70747006222	0.0180179784037	0.763471102094	0.767747699728	0.0417132949898	0.181579695376	300.0	0.0697381066186	0.042284279391	0.0937635796231	0.0296773233322	0.0192168888313	0.0356763904766	-0.0283051804862	293.171531321	0.626771021292	0.663357171772	0.0648144021154	0.667774844269	0.668823199206	0.223983079792	0.0905303030303	0.747432247808
PAX2	0.0664314656	5.2315701111	5.2980015767	0.168155647623	0.13911785358	0.0982902519065	0.105942801582	0.0926217430289	0.0540081785389	-0.237919121152	75.2872481474	0.736119655632	0.744684251286	0.0675688426415	0.67044040309	0.693320806732	0.0292280861367	-0.124149433519	300.0	0.146807867233	0.106856288982	0.132142972415	0.0502982217588	0.0340429990764	0.0470638672642	-0.0642223457572	300.0	0.234956980988	0.185305547904	0.213028367047	0.197138501866	0.184038020244	0.0677075758892	-0.00386029411765	0.26314344263
PAX5	0.0677025556	4.4629486667	4.5306512222	0.0770719184117	0.0735110356802	0.024167994775	0.119530671877	0.111434348839	0.0482449825536	0.00809494753658	300.0	0.67807237467	0.694892152979	0.060109766186	0.645865482104	0.654080684816	0.030266020168	-0.0924764865558	300.0	0.161757189373	0.120955094682	0.127232613184	0.0759711543708	0.0631625033548	0.0558017277282	-0.0241691469801	300.0	0.308170040795	0.281599299223	0.154953946336	0.275724409132	0.27884254635	0.0420352512801	-0.011693989071	1.63394115819
RXRA	0.0741517989	6.7146771111	6.7888289101	0.264742895692	0.233331132255	0.0846299355939	0.197833821266	0.181342949468	0.0440922893949	-0.0679671892913	300.0	0.693290683372	0.702794658405	0.0203237112266	0.763910556207	0.76805676378	0.0420883975398	0.167191722512	300.0	0.0582678497894	0.0466715601461	0.0433531322424	0.132156738942	0.101567376513	0.0989793805576	0.112484116101	300.0	0.299250132942	0.282989668751	0.137874580404	0.284646384621	0.281577566623	0.0607084427406	-0.0132411067194	1.78112460546
HINFP	0.0912427619	7.6395064444	7.7307492063	0.205247169482	0.158913924309	0.118668892071	0.121472493482	0.0962943009911	0.0613549605634	-0.0751927158292	72.9784364004	0.555196777198	0.563252310785	0.0350331020947	0.640877317277	0.66534333691	0.0830030680804	0.000584334817289	300.0	0.0819058118896	0.0437192221379	0.105126486586	0.0361521601297	0.0225018773011	0.0431740974909	-0.28319488501	62.9321400705	0.258918072002	0.254219426045	0.046353184201	0.273296873092	0.257451575056	0.174886040157	0.0497549019608	0.606494769867
MYOG	0.0953743757	5.0492238889	5.1445982646	0.188431323933	0.180943686176	0.0445160669141	0.283255776091	0.270605462304	0.0879011099866	0.0217702611835	300.0	0.656743410582	0.686357240447	0.0334354868595	0.796750294746	0.808541337141	0.0821758942056	0.177571818208	300.0	0.0716092606194	0.0587929912906	0.0510179685155	0.227368963632	0.208665520257	0.154381826254	0.0581408402086	300.0	0.299375638088	0.298596736128	0.0775587709332	0.449675566025	0.333504478115	0.312327392468	0.176134367681	16.7839841973
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.142842488573	0.110631547789	0.0764427241468	0.0888253323965	0.0724892927959	0.0371637874173	-0.0491078993166	184.793662536	0.581583045135	0.585918455755	0.0248502020357	0.682319391248	0.693965796797	0.0547140448319	0.175023366234	300.0	0.0356104417155	0.0281040707817	0.0281265434357	0.0843401328073	0.063315246772	0.0751110626693	0.164364631252	300.0	0.242622320164	0.232830608498	0.105722096912	0.249309542176	0.235975791369	0.132467391493	0.0243697478992	0.552646089926
EBF1	0.114694918	3.7254591667	3.8401540847	0.241096438174	0.217261990541	0.0792100120041	0.177469326799	0.166265095033	0.0389742646086	-0.0576201854104	300.0	0.691565988937	0.701046649943	0.0207506334425	0.758413697725	0.763221935933	0.0411551539611	0.145009684259	300.0	0.161789497509	0.13990200606	0.10898052264	0.086918556891	0.0825662381701	0.056429037223	-0.0280092592925	300.0	0.293834858759	0.278849177154	0.125269549401	0.272540041405	0.275158424825	0.0544263160662	-0.00719933489145	3.33509033849
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.105534244994	0.0890783545921	0.0511443401221	0.201634945185	0.16173808386	0.111247914999	0.0676104690632	159.273874941	0.583010152828	0.589592136288	0.0191985944767	0.69363883382	0.703437895121	0.0485915212023	0.213752928567	300.0	0.0322475786936	0.0211890849406	0.0335899168616	0.0802318075598	0.0569134950107	0.0763470743896	0.0409700046125	300.0	0.218494964316	0.223305214187	0.038478028691	0.238523026034	0.230973934601	0.142760991944	0.06083172147	0.499351977551
ESR1	0.1494903069	3.9774695556	4.1269598624	0.139249344041	0.123779538387	0.0961347278126	0.0749493006001	0.058728789784	0.046696739674	-0.159405913263	201.386711992	0.703346279564	0.709158014664	0.0384096117454	0.701573223024	0.708152141495	0.0165071861378	-0.342932908278	300.0	0.0231966219391	0.0151105343611	0.0252091913855	0.0529169141114	0.0361866552099	0.0554876827456	0.0666629306334	300.0	0.265816178557	0.265810098992	0.0596609883065	0.270904775365	0.269090241261	0.0842564512275	0.00157894736842	0.802018417012
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.125242837273	0.103088635249	0.0605631132801	0.0833243153337	0.0745633536437	0.0357648768007	-0.151258044525	300.0	0.719220987696	0.725723154363	0.0507247995175	0.681799149045	0.69527671503	0.0246758169681	-0.235863303667	300.0	0.180641128938	0.135019788346	0.139498589338	0.0809953140631	0.0666691881843	0.0585578527441	-0.0894233939486	300.0	0.311869142458	0.286326911581	0.153655120072	0.286754462428	0.284562205579	0.0598480451656	-0.0303848375772	2.63942071558
FOXC1	0.183250754	6.6542359444	6.8374866984	0.167476072992	0.110216153669	0.131025661672	0.0871752463643	0.0550010404272	0.0830392357936	-0.123382169871	37.073768871	0.692561513688	0.702542396003	0.0459757633214	0.685761817233	0.689910842557	0.0217505249203	-0.274261072873	300.0	0.0648671256662	0.0359191411575	0.0941134073442	0.0264168559856	0.013064741939	0.0425601906393	-0.224689350853	103.570129506	0.588735964382	0.614428298679	0.132414134279	0.645847591132	0.636387033246	0.164625506446	0.14696969697	0.260037859071
NRF1	0.2133622169	6.468081	6.6814432169	0.103843901516	0.0856042575974	0.0557634425576	0.191014880637	0.1534000645	0.103481026608	0.0446562620977	300.0	0.662627886539	0.670113324353	0.0187414620538	0.698531613873	0.708838339834	0.0442743863114	0.0579008919118	300.0	0.0337270437353	0.024751895602	0.0323073410554	0.0749004153625	0.0527682391496	0.0711021063522	0.0388332057422	300.0	0.340037082722	0.310386902568	0.152977116613	0.324817482938	0.306169192698	0.11340530301	-0.00917865008421	0.487793704291
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.14334201221	0.134277303827	0.0285374685216	0.196696275038	0.176707542512	0.0570111958324	0.0237642055233	300.0	0.692986085956	0.701587793699	0.0184051518661	0.786125827552	0.789571823644	0.0387006911459	0.23853811614	300.0	0.0547063810073	0.0450242732082	0.0382412076342	0.123144830275	0.0963034017388	0.0934205535873	0.0956249205189	300.0	0.273113575838	0.266526571728	0.123870610702	0.265580849798	0.263491665019	0.0628518981303	-0.0171900479896	1.2943829564
LHX3	0.2294760397	5.8396682778	6.0691443175	0.0758893985276	0.0640671253666	0.0462691669839	0.153417218108	0.124583536658	0.0895348212876	0.0631459092086	211.387867946	0.625130007369	0.631459364677	0.0171747063831	0.70190227399	0.710239250298	0.0410702164938	0.196892779283	300.0	0.0345933522072	0.0230645604793	0.0340759651637	0.0796820290714	0.0560070095552	0.0747941778116	0.0347414272437	300.0	0.361338822205	0.351296157942	0.106381821453	0.363189647364	0.366276346377	0.114732845544	0.00501294857566	0.280334010079
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.207331067827	0.179401282516	0.107183272682	0.116918731003	0.105107774445	0.0554216636083	-0.0200356988916	102.616662835	0.701374230708	0.710385825664	0.0418143803238	0.680789473236	0.687102725426	0.0180912747141	-0.0515772990308	300.0	0.0414733259304	0.0293812587231	0.0405804732287	0.0973328791734	0.0729122934624	0.0843985145098	0.0779417877346	300.0	nan	nan	nan	nan	nan	nan	nan	nan
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.20398947825	0.18388338533	0.0770299544456	0.136700622911	0.126269687142	0.042462150913	-0.016772613093	300.0	0.697765344161	0.706777873953	0.019215908764	0.753832611412	0.756829069736	0.0417163247544	0.126176229153	300.0	0.0567141461107	0.0471146498984	0.0423022375044	0.128257661482	0.102383545971	0.0996060163171	0.080780200768	300.0	0.269365257475	0.264249086458	0.0932038252119	0.279993148919	0.265831217328	0.114907530041	0.0328134682917	2.96544247528
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.107980962427	0.0970058034861	0.0402283851369	0.182105492728	0.156661327789	0.0840916397724	0.028630351483	300.0	0.698251187432	0.70636721651	0.0406809706462	0.679148824112	0.685469532321	0.0180112134924	-0.0736516879026	300.0	0.032440457424	0.0239131028881	0.0277196264982	0.068497821083	0.0504678945	0.0562184403808	0.0227912448308	300.0	0.198214126925	0.203948799226	0.0432321469371	0.229961666136	0.214892457304	0.124498624401	0.225606796117	6.02436049554
FOXA2	0.2621107354	5.80296	6.0650707354	0.0930001717652	0.0835577436444	0.0392142660062	0.162957907895	0.144855881262	0.0733999705922	0.0704147823205	300.0	0.664213508241	0.671132402571	0.0181488924309	0.696294179499	0.705795412248	0.0442871479946	0.0234409761061	300.0	0.0386977700087	0.0296242756637	0.0317648341755	0.0843309216768	0.064625575075	0.067898127292	0.051026814062	300.0	0.248935215532	0.24624061297	0.0332082031229	0.252473283291	0.249293968235	0.0423612089982	0.0388544891641	1.1046136288
HSF1	0.2691316561	6.99869	7.2678216561	0.168114215738	0.148728168045	0.0778227249054	0.103698975488	0.0905937860002	0.043327915257	-0.0389823588119	300.0	0.721327319987	0.725110731111	0.0440368324682	0.69116509248	0.70062072612	0.0207415159935	-0.283004986942	300.0	0.065804217132	0.0551760883769	0.0410864548214	0.151044441535	0.122621752771	0.0985288580407	0.11791073308	300.0	0.273830972036	0.276269950503	0.0367233391384	0.285601615957	0.278249854142	0.109994714235	0.0209924817711	1.82192054
E2F4	0.2733595026	8.0240553333	8.297414836	0.147263877294	0.131045464433	0.0588927965689	0.0974288714097	0.0904003905629	0.0323613150561	-0.103054375585	300.0	0.726928227544	0.733271822009	0.0670913214226	0.664519252014	0.686031810912	0.0300356354637	-0.228659656254	300.0	0.116131542708	0.107093301796	0.0526763592714	0.237152050651	0.206888671541	0.119945647816	0.113060277041	300.0	0.332913759474	0.297876461399	0.188238657101	0.296863093184	0.296826589362	0.0502356540022	-0.0141754374033	3.59711889736
ZNF143	0.2803748095	6.154257	6.4346318095	0.193531353106	0.165691935496	0.0726868295603	0.142211832446	0.125737286372	0.041389625005	-0.11080162709	205.029341008	0.695838290229	0.704733246569	0.0190291347594	0.766443482229	0.769530973377	0.0413657283322	0.186298798272	300.0	0.0432644811867	0.0333749960646	0.031522191617	0.103975173302	0.0762138675418	0.0810987855342	0.14899599907	300.0	0.312529574902	0.311001876237	0.0910740016597	0.323856761223	0.317212020948	0.104487198402	0.129138321995	3.00151529974
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.158938871574	0.132107637563	0.0765603237299	0.0930768845404	0.0794169176178	0.0413804075207	-0.0430782419712	300.0	0.699564527948	0.707714175237	0.0162317378696	0.759825912863	0.764483662814	0.037458903625	0.20258194754	300.0	0.0819296373309	0.0604673273148	0.0722031208931	0.0364564940467	0.0267204774806	0.0330260447841	-0.0787177749855	300.0	0.304129211612	0.31300483775	0.0566031376671	0.316320085354	0.317189009803	0.12446582796	0.0106798866856	4.10336376882
FEV	0.287073381	6.4151153333	6.7021887143	0.181990356536	0.161104852823	0.0738350928256	0.11244035125	0.102920377126	0.0403115663314	-0.0187961446766	300.0	0.702951638229	0.70869240784	0.0532142495512	0.690043712166	0.703749649063	0.0233835845587	-0.459802736071	300.0	0.0686886593767	0.0591292639682	0.0455274278157	0.172172029489	0.149805241026	0.104669927083	0.0295485792886	300.0	0.242447494353	0.245575950205	0.0471298556477	0.289220582449	0.248843849428	0.192831644465	0.0206462342599	2.08377289541
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.147568771345	0.135598792276	0.0452339444427	0.225107867941	0.200437860124	0.0851224557949	0.0279180312693	300.0	0.692409857955	0.703307744923	0.0216267585818	0.779791726873	0.785554362021	0.0424355454343	0.215170474202	300.0	0.0906437794652	0.0836616259445	0.0618259321803	0.188945458347	0.154401111045	0.134357506353	0.00392011526916	300.0	0.305147826485	0.276903912386	0.156722269166	0.280993460922	0.273799054231	0.0682697040398	-0.0263591104431	3.29436596714
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.141568215371	0.117611942601	0.0733772745393	0.0821025058721	0.0718845618991	0.0385790058514	-0.000153568439316	252.499523215	0.589291778893	0.597106699933	0.0182592001681	0.694869808126	0.704209636123	0.0461149039913	0.220185951276	300.0	0.0337964277936	0.0249921687065	0.0297547900193	0.0744639336033	0.0560790388758	0.0639300861557	0.00857054632372	300.0	0.225740133823	0.221459796502	0.068040824198	0.255881318218	0.225574929561	0.160893094653	0.00925141242938	0.320707236524
ELF5	0.3373030741	3.2673951111	3.6046981852	0.181259258918	0.159595292445	0.0755929023186	0.113294735019	0.103779606148	0.0417740889984	-0.0766081389219	300.0	0.741536096524	0.74634673332	0.043325347731	0.697172732186	0.706854387908	0.0189891932001	-0.0148181810192	300.0	0.050121447285	0.0383162435385	0.0365712312957	0.127470183642	0.107088438833	0.0851888985166	0.0669353511245	300.0	0.260202543335	0.259542486078	0.028803880695	0.272001108	0.260499532168	0.120266599775	0.0170607309329	1.22076356804
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.152168718522	0.141672964789	0.0575461930299	0.102849083517	0.0984347241429	0.0302155709277	-0.10586057038	300.0	0.688218617291	0.699836509822	0.0221854071354	0.771871890273	0.777386288666	0.0456759030294	0.196840172803	300.0	0.180500195337	0.138542011721	0.138319716001	0.0782323752346	0.0600631475709	0.0608663262401	-0.128813181454	300.0	0.321179137375	0.303247050799	0.134894319769	0.30282603711	0.299992934895	0.0604753458862	-0.0215521004221	24.7419551032
E2F3	0.3468039153	7.6233014444	7.9701053598	0.15340102832	0.135573624859	0.0627228363609	0.102488412821	0.0944277431799	0.035093040146	-0.0985087401248	300.0	0.721237329212	0.728952100312	0.0591985077586	0.674616298907	0.693471201802	0.0282956571812	-0.255087203507	300.0	0.118991467758	0.111614423635	0.0615108156418	0.240146326316	0.215921837458	0.128843131348	0.0482844293255	300.0	0.336413914326	0.310009492801	0.155037703028	0.307582581337	0.306596513328	0.0521390791613	-0.0115124670362	5.96115544795
PAX4	0.3612699048	4.8246142222	5.185884127	0.171320395295	0.143346539243	0.0919790852837	0.101288915564	0.0874835809945	0.0504421283672	-0.166870434616	300.0	0.699821232574	0.708218056596	0.0178116766252	0.757092425828	0.760829636688	0.0394556450792	0.165039245962	300.0	0.103103001753	0.0816562417789	0.0879759875087	0.0439035396803	0.0348247518786	0.039139829103	-0.0401057050839	300.0	0.580066111746	0.505241965098	0.352312017879	0.580066111746	0.505241965098	0.352312017879	nan	nan
ESRRA	0.3644815	7.2754227222	7.6399042222	0.252748498029	0.229274303756	0.079418618944	0.180055382384	0.169866363608	0.0419400038481	-0.0610928732783	300.0	0.689401949112	0.69951576595	0.0468273700888	0.667618403279	0.671968923125	0.0223232283978	-0.150233322572	300.0	0.0555093674754	0.0466218336194	0.0342843259744	0.117120400613	0.0925924028828	0.0844040189374	0.129082066743	300.0	0.28366591936	0.278031690873	0.0729787395139	0.305654593154	0.281622179736	0.146393175022	0.000805194805195	1.10600187695
T	0.3738660185	5.3688017222	5.7426677407	0.10625811155	0.0824932871629	0.0557584377927	0.206338117488	0.158353259922	0.11736941853	0.0370533680661	209.68999411	0.610359439938	0.614476043657	0.0248169346575	0.686363103404	0.697873021785	0.0525594202151	0.138967111386	300.0	0.050869146499	0.0380867239967	0.0408037051848	0.120314999851	0.0870724897214	0.0997673457207	0.0850477820341	300.0	0.257555959731	0.260342499489	0.0400347647455	0.277463259076	0.262707967797	0.10578163279	0.0444971537002	0.817546396922
EN1	0.419525881	5.5023358333	5.9218617143	0.256301558885	0.220566804987	0.0922424859563	0.184692765458	0.163509940856	0.050809348052	-0.0173476601156	192.676298485	0.558834455936	0.563829519223	0.0263772537363	0.684280118938	0.696778596217	0.0561318295235	0.208115924719	300.0	0.0467792853433	0.0319108684274	0.0447923412072	0.112763050452	0.0753831347707	0.104852453793	0.0566119984666	300.0	0.275972696141	0.27445416322	0.0299380937673	0.292926988382	0.276325516916	0.146813464632	0.046256684492	0.768783719897
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.126264916052	0.120316518696	0.0450582165415	0.209965997735	0.190136824789	0.0942355855026	0.0262863558837	294.70336965	0.639626309368	0.646898206773	0.0192535986114	0.696471625667	0.706342245659	0.0470536674614	0.131425589083	300.0	0.0361210604178	0.0272501363997	0.0310079147323	0.0830231292549	0.0647875051859	0.0654875270612	0.0346771039287	300.0	0.229320942549	0.222140786516	0.0426015261554	0.240837049014	0.227175443948	0.121067824841	0.0285714285714	0.564059925018
HLTF	0.4444497063	8.3729281667	8.817377873	0.141524738713	0.131607669538	0.0416437380779	0.222992467893	0.195519291125	0.0858502604597	0.0340416345571	300.0	0.690084607904	0.702243588209	0.0221787058464	0.755411762771	0.760894474116	0.0464083435001	0.106369060154	300.0	0.0764151389205	0.0673715769597	0.0517049770906	0.156078600205	0.124409805739	0.110626365807	0.00153986337487	300.0	0.234553214884	0.224050169731	0.0820765040508	0.254868832662	0.228722285561	0.14657826566	0.0319050376375	3.50227793458
MAX	0.460274119	6.1784626111	6.6387367302	0.107188783355	0.095737770285	0.042387017277	0.183159523218	0.154930554057	0.0834556359018	0.0968299518328	300.0	0.703071699916	0.712327545257	0.0420694252414	0.677596615694	0.683873429149	0.0189842658134	-0.00918295118645	300.0	0.0338195662228	0.0249482638661	0.0302134748089	0.0733954740582	0.0530560324274	0.0665307081926	0.0181589203426	300.0	0.26487842708	0.247600191664	0.113556314937	0.256930210321	0.246600562594	0.0905883874673	-0.0570707070707	0.0772355715633
CDX2	0.4654728386	5.6034792778	6.0689521164	0.0779914643291	0.0620433447918	0.0462178613318	0.14228074925	0.114502260471	0.0806467333899	0.0278180706377	223.703765204	0.643929142562	0.648952346964	0.0193132597363	0.698371188241	0.707584959116	0.0445297785385	0.12979267892	300.0	0.0370373698991	0.0256022278031	0.0352663639469	0.0956946979162	0.0652727027355	0.0895841783292	0.0693188035047	300.0	0.205651165031	0.207286993901	0.0683830637351	0.223033501736	0.20887640858	0.117871565678	0.0310035842294	0.564916566276
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.188861068581	0.165453134053	0.106011053781	0.103002923746	0.0946613446224	0.0496761439813	-0.0870008735175	281.000303446	0.694613557709	0.703633107913	0.0436039458866	0.690455093949	0.695798332629	0.0184609031673	-0.246284739442	300.0	0.0403135037687	0.0294193661973	0.0342588278892	0.094278751146	0.0707804616528	0.0800030906716	0.0726894929791	300.0	0.304425300667	0.303837226543	0.0312652741412	0.304508970066	0.305065876494	0.0426131593444	0.0525626092021	1.41056437634
THAP1	0.5344718069	5.8000158333	6.3344876402	0.10811418116	0.090871727105	0.055552318421	0.0664996604191	0.0590545533323	0.034151577189	-0.152747431542	300.0	0.73870342804	0.742690009358	0.043758657701	0.695250427032	0.705156005285	0.0211271025793	-0.0962470476017	300.0	0.0595438674734	0.0518829342757	0.0383537983467	0.130855922628	0.11149321948	0.0862950738662	0.070766321485	300.0	0.281723720825	0.280758496028	0.065761648914	0.297872934341	0.284688707749	0.112808958715	0.0185789700496	4.52937401469
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.231651409912	0.203435498736	0.0938328126361	0.157124591496	0.140429623548	0.0473651363	-0.0603598781857	295.412194737	0.698447899858	0.708419788862	0.0194219474154	0.780231605785	0.78363657567	0.0432845642347	0.230224949223	300.0	0.0502332434924	0.0378633150519	0.0419240836611	0.123932638147	0.0886173544665	0.106607968043	0.163592202435	300.0	0.212403013473	0.198063124212	0.0884229080321	0.230393191163	0.207295639723	0.133039293806	0.0954487384222	2.71783435206
GFI1	0.6229520794	4.7750645556	5.3980166349	0.221647410989	0.188983985796	0.128046309853	0.0995087923407	0.0727911818268	0.0643572259624	-0.0189145604812	300.0	0.707651900292	0.712562519986	0.0568116737381	0.69335182933	0.707094134569	0.0222304919658	-0.451939888164	300.0	0.04353782584	0.0316040763276	0.0362727250239	0.138830687231	0.0864629320706	0.130308601773	0.0962831955826	300.0	0.283267093055	0.283453437725	0.0894287048167	0.350268536113	0.290193431813	0.230206782414	0.0372278664731	1.45405126697
GATA4	0.633933381	5.2971232222	5.9310566032	0.141401235927	0.122907439288	0.0925348562126	0.0717234646259	0.0604129002833	0.0442403242709	-0.121715607427	199.116342908	0.676234134493	0.685093962976	0.0583860257172	0.674364410405	0.682894610338	0.016138343498	-0.247483764896	300.0	0.0253891805122	0.0195418293908	0.0196876655662	0.157510829962	0.140049648638	0.0870866905917	0.382451727243	300.0	0.28528146623	0.290541830468	0.0531510771247	0.304717119745	0.298082880853	0.109575714189	0.178692493947	4.12863524441
ZBTB33	0.648920373	7.0321475	7.681067873	0.195179277619	0.181473355311	0.0537977117792	0.282320358183	0.25454877985	0.0972916618922	0.0177392178876	300.0	0.727791463794	0.733167291898	0.0707256429758	0.657065659165	0.676510047063	0.029965313859	-0.204037952237	300.0	0.232693344147	0.19575798181	0.138520927911	0.112971932787	0.102269364927	0.0565391193423	-0.0122716599565	300.0	0.279440235348	0.268611130746	0.0703099423356	0.32852836955	0.278998738307	0.220652624669	0.0584656084656	3.2465910603
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.105261386738	0.0927807712618	0.0437311064342	0.195257753242	0.172937170106	0.0845140870845	0.0628077009167	300.0	0.682160167615	0.693166867853	0.0552602294559	0.653440581216	0.661519574186	0.018880258231	-0.034827803122	300.0	0.0454438097792	0.0379285809414	0.0287194929561	0.198947447928	0.176583028254	0.0979022951769	0.373233432763	300.0	0.547104983696	0.540238162453	0.0746174853885	0.548836018009	0.549199574483	0.102279808873	0.0725883603508	3.31529606927
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.0917569537077	0.0822600230622	0.0378706004088	0.16433121386	0.143999970141	0.0743690370798	0.0903908688118	300.0	0.700734294932	0.709911385136	0.0434654886318	0.676939657948	0.683478772602	0.0176844553261	-0.011777774124	300.0	0.0378449863947	0.0290400950538	0.0307540674308	0.0836933594377	0.0630213495682	0.0692970059526	0.0388159473292	300.0	0.223123289608	0.228687338242	0.0401548236287	0.24063900369	0.233687352957	0.0968285205961	0.0973829201102	2.54675201171
FOXF2	0.7380687725	5.0133983333	5.7514671058	0.111630573794	0.103220207613	0.037645959023	0.188569704253	0.165694980131	0.0808986801824	0.0696233552112	300.0	0.637688137916	0.644900863581	0.019415247398	0.698559267838	0.708893009416	0.0475561494094	0.156599702443	300.0	0.0384370561824	0.0285566489896	0.0331760880787	0.0908463650799	0.06673216153	0.0783304531469	0.0327954428741	300.0	0.210047921744	0.170007511915	0.201699641207	0.158517342072	0.165564029729	0.0542144171299	-0.0126271010583	0.297555552344
ELK1	0.7458734788	7.0989505	7.8448239788	0.211836878278	0.182367731597	0.10365811321	0.117054821502	0.100381890437	0.0533491006487	-0.00965569792345	300.0	0.728273297106	0.736909411224	0.0699009503406	0.665660322879	0.690959268474	0.0301900059751	-0.21701090426	300.0	0.110333371804	0.0970130848484	0.0558958817541	0.264210272291	0.238896542643	0.121444279185	0.203011588414	300.0	0.325011746324	0.290182053038	0.187619013101	0.296189432642	0.284992073534	0.0977079418288	-0.00109577844937	1.95562276741
RFX2	0.7711111852	5.4421975556	6.2133087407	0.13560785829	0.128266073595	0.0480584699791	0.231655127949	0.210168111742	0.0947186263143	0.030276627351	300.0	0.692218755257	0.707059920817	0.0248825539452	0.756110655501	0.762153063052	0.0538906588162	0.0935154800124	300.0	0.17424681943	0.133456044516	0.134934133221	0.0726852046552	0.0611574774825	0.0524827536242	-0.0191991830364	300.0	0.289983995962	0.286210743729	0.0843046467666	0.327132366188	0.296071830219	0.173890275345	0.0631583197522	4.88731869046
