FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Cuellar_95_H1hesc_protection_mean	Cuellar_95_H1hesc_protection_median	Cuellar_95_H1hesc_protection_std	Cuellar_95_K562_protection_mean	Cuellar_95_K562_protection_median	Cuellar_95_K562_protection_std	Cuellar_95_protection_ks_stat	Cuellar_95_protection_ks_pvalue	Cuellar_95_H1hesc_tc_mean	Cuellar_95_H1hesc_tc_median	Cuellar_95_H1hesc_tc_std	Cuellar_95_K562_tc_mean	Cuellar_95_K562_tc_median	Cuellar_95_K562_tc_std	Cuellar_95_tc_ks_stat	Cuellar_95_tc_ks_pvalue	Cuellar_95_H1hesc_fos_mean	Cuellar_95_H1hesc_fos_median	Cuellar_95_H1hesc_fos_std	Cuellar_95_K562_fos_mean	Cuellar_95_K562_fos_median	Cuellar_95_K562_fos_std	Cuellar_95_fos_ks_stat	Cuellar_95_fos_ks_pvalue	Cuellar_95_H1hesc_flr_mean	Cuellar_95_H1hesc_flr_median	Cuellar_95_H1hesc_flr_std	Cuellar_95_K562_flr_mean	Cuellar_95_K562_flr_median	Cuellar_95_K562_flr_std	Cuellar_95_flr_ks_stat	Cuellar_95_flr_ks_pvalue
FOXO1	-2.201485627	8.8310241667	6.6295385397	0.0951272209853	0.0836461470386	0.047944456115	0.16283340039	0.139783526773	0.0854862594727	0.0315196254789	-83.3913843794	0.624092144446	0.638032166376	0.0597160479212	0.54692497169	0.557495924783	0.0349919636789	-0.206603422877	-300.0	0.305523702082	0.303047101874	0.0188826100284	0.316264672858	0.311742492778	0.0410945361328	0.123358722996	-90.8273714918	0.317651711811	0.316874887202	0.0552890116986	0.30635308826	0.305154095332	0.0295711776513	-0.19344965603	-178.651373225
NR5A2	-2.0764958254	5.4651116667	3.3886158413	0.111341673095	0.0990312955741	0.0478420422386	0.184864329956	0.156129563165	0.0942010367475	0.00833443766579	-119.657363485	0.627183845586	0.63479251564	0.0311390142771	0.632417939698	0.643716162084	0.0503972506388	0.304852993386	-208.223803821	0.269155891082	0.265867453526	0.0245539829511	0.285014087989	0.278308893731	0.0511937425722	0.11211833224	-176.880369196	0.334559423099	0.334172016792	0.0495992824016	0.324505279378	0.32218294437	0.0268505732029	-0.219127373195	-300.0
FLII	-1.1177311693	8.8445722222	7.7268410529	0.254012163291	0.229152503548	0.10751091791	0.136876457831	0.117013354573	0.0647363151933	-0.0925872281765	-105.028893664	0.638406928942	0.648769993032	0.0495376408894	0.595166411802	0.602689897038	0.029714805442	-0.00848726779264	-300.0	0.320794292899	0.313529812568	0.0595674830633	0.286326692237	0.28260066706	0.027541288553	-0.0199006028047	-257.538846829	0.252600966649	0.252039091416	0.0242624012375	0.255349398001	0.254905213532	0.0403385146585	0.00414672819517	-49.3521582624
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.0872549465068	0.0669784617935	0.0553603922829	0.147218488658	0.121096614166	0.0781848105755	0.0470961428458	-36.5761853572	0.722166157056	0.730622367244	0.0472371375146	0.656469457319	0.667999805118	0.0253671217905	-0.121625776845	-300.0	0.347383957119	0.34516503727	0.0184042101146	0.36102683569	0.357080430651	0.036118300063	0.0471760644746	-85.4319294911	0.316979462341	0.316213788227	0.0614850762592	0.315281735102	0.311447535938	0.0215708051674	-0.0587618700808	-34.9147467898
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.121545890957	0.088321902188	0.0873883210278	0.225182375974	0.15595411428	0.168072534528	0.165936517435	-16.4688098009	0.632091879684	0.650266992709	0.0675884869441	0.562937468788	0.570021564844	0.0378681451706	-0.0529339947994	-218.797870549	0.418132837782	0.413339306191	0.0405056688843	0.455796424074	0.44083385729	0.0884090610773	0.0660524160524	-46.3677454202	0.247320995802	0.246857847763	0.0699164790545	0.245661362561	0.242784175439	0.0256520227177	-0.0260201028417	-17.9575142073
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.0741388432876	0.0674247529939	0.030667064446	0.119812003903	0.104899384642	0.0596580627872	0.160526720802	-300.0	0.631552825929	0.647750473066	0.03375984803	0.691765853512	0.696970983966	0.06450785609	0.166445426439	-300.0	0.355522192564	0.350046264797	0.0270193353598	0.382834368559	0.367911007765	0.0632520258441	0.0748975603599	-300.0	0.331417845946	0.331166265659	0.0788598523167	0.331145706721	0.325699668896	0.0321443102432	-0.0268480613314	-300.0
REST	-0.9317503519	8.5147308333	7.5829804815	0.265884522694	0.250942116415	0.0911583231134	0.174169234392	0.171326813141	0.0424012287581	-0.0322575564291	-277.739481966	0.600749971001	0.60669242415	0.0325689143803	0.633610734202	0.645917103411	0.0568303935314	0.112408175388	-300.0	0.205414498609	0.201888043757	0.0221742380821	0.227748438776	0.218751732749	0.051365252204	0.0555959304561	-300.0	0.290430540574	0.290324305985	0.055880900747	0.289167969957	0.287247878592	0.0240291599662	-0.00198403111322	-105.697676553
RFX5	-0.9070030291	7.3384705	6.4314674709	0.0628834842475	0.0561197443567	0.0254985230489	0.10542849034	0.0890245777059	0.0548166565437	0.068871172889	-172.355470695	0.588643131214	0.596259580062	0.0344503339657	0.627491905348	0.644713547707	0.0655828685382	0.0466022862778	-300.0	0.399768912936	0.394391284354	0.0324706085771	0.43294169299	0.419058343042	0.0754877185158	0.0551082850169	-300.0	0.30708275255	0.30486427417	0.0238347796363	0.308820124506	0.306700195309	0.0637120544492	0.00831797006824	-70.2235066661
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.0744914672438	0.0630178999655	0.0408423566274	0.114210638217	0.0924663782045	0.0695552289337	0.189017840137	-47.2530819247	0.63685165683	0.650656886557	0.0609278693905	0.545853516299	0.555235018473	0.0347593240635	-0.209534040264	-300.0	0.261522310357	0.257754132186	0.0277734321454	0.284226655076	0.277693547222	0.0578774742484	0.0568641978116	-160.123446636	0.300346502161	0.299873515035	0.0524221645833	0.296185126361	0.295278011655	0.0270686070659	-0.0384767340505	-62.40334031
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.115354955263	0.103734827948	0.0443136339163	0.182619156877	0.15632112092	0.0874342965178	0.0594215431899	-93.2115100121	0.650361181407	0.663558011699	0.0323992758819	0.669849716124	0.678388760367	0.0555768565089	0.462482342014	-21.5573859021	0.3946062934	0.392486415465	0.0193908469891	0.410715896509	0.405465897723	0.0382229817659	0.033696770086	-105.72344759	0.301314842738	0.30571847189	0.0312312092393	0.310011569785	0.307058761416	0.0675666597122	0.0126947408177	-16.5409122732
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.184447914998	0.158373776886	0.0754114243494	0.118615724608	0.110023326638	0.0351118586851	-0.0258673815512	-48.7529541691	0.628900476549	0.645265913002	0.0670768291907	0.526184387632	0.536259713476	0.0351581900944	-0.214774365087	-300.0	0.396126952872	0.389781195228	0.0521929771605	0.371055431558	0.36798596804	0.0220030315285	-0.00964296227365	-89.7916602004	0.291197577815	0.290669147486	0.0592214976576	0.282745152947	0.28340253214	0.0267442859428	-0.072044524733	-25.7120096742
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.17605728406	0.139390182199	0.0976460677923	0.253772361484	0.194391243477	0.143092796485	0.15714199119	-22.3576638776	0.635622602407	0.649902560212	0.0636277110806	0.514942410563	0.52688744585	0.0373526941531	-0.266649712151	-300.0	0.261809343806	0.258070302449	0.028060074798	0.289551025112	0.280631460137	0.0646708449406	0.0271491554932	-71.9429853898	0.323550525902	0.320677969877	0.0545266503961	0.315046577605	0.314068416786	0.0364968273372	-0.101162322165	-38.9680146215
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.1281449592	0.0871068356572	0.0754881712225	0.218742209605	0.157334879009	0.145183086906	0.0555475511368	-18.4750220179	0.634887586889	0.650006040481	0.0580931689076	0.48187138726	0.492441991265	0.0327717337925	-0.319389000788	-300.0	0.18989704224	0.186243669647	0.0397749434761	0.168115862815	0.165733215574	0.0199851703783	-0.0249308889419	-69.5082849574	0.29018446948	0.290345270289	0.021366318726	0.293858584039	0.291356044713	0.05316249451	0.0494610152968	-3.82585331343
INSM1	-0.5296980979	6.7003285	6.1706304021	0.0768964491447	0.0701423190498	0.0280619380639	0.118930172778	0.101117124832	0.0598936748484	0.209108243183	-168.562787357	0.644589128329	0.657265614789	0.0309669296476	0.650969995472	0.658603077687	0.0562232241525	0.476189770576	-129.039980087	0.252710024918	0.247954922447	0.0293941442489	0.284732918535	0.271338192276	0.0695844960621	0.027580051516	-300.0	0.27109970114	0.269993228067	0.0244297488391	0.273669290714	0.270350272867	0.0592549919726	0.066645665488	-36.4488325727
ERG	-0.4811139683	3.9203937778	3.4392798095	0.0708418945453	0.064565342225	0.032646119897	0.109872579074	0.0924225335945	0.0547369077627	0.194029454879	-259.958671412	0.637823206074	0.650438182646	0.0309292685528	0.655764577591	0.662644487298	0.0554194078948	0.470677840316	-163.317989281	0.31968098592	0.316803455148	0.0196349120924	0.339626828324	0.333373515143	0.0438552053708	0.0248999924041	-300.0	0.293172220622	0.292278474318	0.0229635449673	0.295255778838	0.292976315721	0.0594990101286	0.0413139423705	-74.8558494351
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.115931827713	0.105779654699	0.0401752934825	0.18671631479	0.161773754139	0.0836853714674	0.0470427262223	-85.6924653553	0.739312345378	0.746560223027	0.0493455612815	0.651276659035	0.662687824115	0.026961905154	-0.186484500349	-300.0	0.366192631125	0.363252342244	0.0179992852835	0.385609159678	0.379659243256	0.0389993481381	0.0174225303684	-259.549456607	0.328841951244	0.327460951367	0.0258701078463	0.329150432432	0.329109598432	0.0545153724836	0.0148731510786	-36.9125474073
USF1	-0.4081315146	7.4895785833	7.0814470688	0.123820787491	0.111663376288	0.0524443231515	0.194147120169	0.161780631397	0.100395664654	0.0539484119241	-138.994572916	0.628975418629	0.650789971353	0.0751385489457	0.573303167575	0.583355831904	0.0401342737385	-0.00932390971008	-300.0	0.259313766901	0.253442267149	0.0284215222103	0.295316339013	0.279615493598	0.0709593661828	0.0234808181841	-260.895432436	0.32247705623	0.32040990517	0.028960100392	0.33154918294	0.321158610743	0.0991015592542	0.0388135813564	-28.7953053861
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.0958270051234	0.0893919488844	0.0291695223073	0.14144056658	0.127111775769	0.0576283825622	0.166085989316	-300.0	0.736389286222	0.740416907865	0.0601543483383	0.638291979526	0.65313315733	0.0305250907431	-0.163322348715	-300.0	0.353319117328	0.348367595147	0.0259459594855	0.383412270085	0.369398032976	0.0615377613018	0.0379680152773	-300.0	0.312408442994	0.310871771051	0.0297613123006	0.316612284462	0.311792976422	0.0772272672776	0.0596953971347	-189.23195431
CTCF	-0.3682107037	8.924475	8.5562642963	0.0829402799679	0.0759449014345	0.0345729987272	0.131584455267	0.115979531603	0.0642708314556	0.17504902855	-300.0	0.645025478258	0.656940617198	0.029376497848	0.695671953169	0.701855448709	0.0532474591171	0.179118772541	-300.0	0.328537704413	0.324799951698	0.0223886553638	0.351223374683	0.343493221337	0.0493975702851	0.0339694247164	-300.0	0.327689698201	0.326378179107	0.0257727521737	0.329399390329	0.327401159879	0.0617848831223	0.0380529843	-218.167359305
MAFB	-0.3502367328	5.0393535	4.6891167672	0.151227390303	0.13112006222	0.064275125129	0.275864844263	0.241680948648	0.124305660292	0.00950012298009	-114.657555538	0.645184063724	0.660065996068	0.0287670987941	0.682159913763	0.689269107817	0.0569774618858	0.309225838816	-231.535337869	0.41060098159	0.393428980501	0.0714174200538	0.363451602546	0.359787226014	0.0253085660331	-0.103647247419	-300.0	0.322833541469	0.322343186862	0.021843204875	0.326659262902	0.322927364658	0.0661507866975	0.0241781333961	-37.8336560102
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.0847551984266	0.0783596155328	0.0283443141069	0.132092973657	0.118474783958	0.0575367140104	0.132301880956	-300.0	0.715496205918	0.71868193858	0.0595001150239	0.630713899396	0.643238965379	0.02979720748	-0.0659030225297	-300.0	0.406023487353	0.402565944986	0.0229455184699	0.431942828344	0.420751362188	0.0553671075915	0.0408521023525	-300.0	0.341172958062	0.34058510788	0.0226670156414	0.344988451597	0.341105178305	0.0708227731537	0.0363099060338	-65.5457060657
STAT4	-0.3171848783	2.786079	2.4688941217	0.241296402161	0.219866295571	0.0813049059248	0.173338437552	0.165005234125	0.0384906327909	-0.00822838442892	-70.8908514831	0.749046662639	0.756334407051	0.0471164422529	0.658126253025	0.668787340578	0.025998384651	-0.23284167787	-300.0	0.353918653423	0.351357968435	0.0165475108216	0.371083292399	0.366725773009	0.0353888222587	0.0186882631703	-159.605381779	0.307006701878	0.30664025504	0.0370351488688	0.308434340708	0.308339059369	0.0548529552039	0.00794778911524	-26.365036827
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.176767079204	0.153926501986	0.0923067653155	0.0794363000602	0.0656555296884	0.0525916158591	-0.0383070199642	-104.725643661	0.657683612027	0.667793085391	0.0262238502503	0.704377864176	0.712404338817	0.046519150405	0.116159073513	-300.0	0.319730367586	0.312662147259	0.0506709821919	0.289233430602	0.286194037277	0.0228080847196	-0.0678746193342	-299.999999988	0.269703756321	0.269886567428	0.0214106066289	0.272124730694	0.269975420896	0.0527497510994	0.0389575463343	-17.7829200598
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.215045798935	0.200635032384	0.0947119387008	0.106977504031	0.102937022873	0.0409227765654	-0.0511685085219	-300.0	0.607619723851	0.63172850403	0.037977486905	0.722732342607	0.725642172806	0.0887500815894	0.0279043835953	-300.0	0.341649683747	0.318476361788	0.0899451228089	0.279263884464	0.272212770943	0.0305647263681	-0.0876459246149	-300.0	0.335566160139	0.3337546253	0.0493981499752	0.360555007023	0.334898900395	0.150302697419	0.0169328054489	-45.3255718455
GABPA	-0.261986254	8.661842	8.399855746	0.131778812362	0.117193217489	0.0516547114049	0.222831769523	0.194679051224	0.0986247923075	0.0225239766191	-300.0	0.529607693683	0.534468045221	0.0398586617513	0.587213705445	0.598555934055	0.07849305521	0.120121071362	-300.0	0.239523893723	0.233461431961	0.0321792266778	0.278748426456	0.261935001309	0.0762597915656	0.026717612636	-300.0	0.304147321135	0.303441460681	0.0331565645133	0.309985619465	0.303648555397	0.0914252416038	0.0219005997456	-54.5528491592
YY1	-0.2405441005	9.2155432222	8.9749991217	0.17377478271	0.155675828761	0.0504671022398	0.251382769174	0.215575202801	0.0996997257963	0.0475361254615	-123.882323665	0.755245220741	0.760580663321	0.052832070313	0.645459247661	0.656571429382	0.0286924823774	-0.2520915092	-300.0	0.395414649844	0.392209751926	0.020011269177	0.415628054854	0.409081380012	0.0420355710525	0.0303812258887	-254.510417151	0.347356978628	0.347263297496	0.0264184133535	0.352111329554	0.347877822226	0.08010551237	0.0165532295354	-35.4574883553
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.0882040619721	0.0806974751772	0.0271847964591	0.129230517949	0.111491148891	0.0562911852388	0.213422846216	-300.0	0.746547400186	0.751459588519	0.0693162572691	0.642892694966	0.664842954935	0.0326437699382	-0.168700041037	-300.0	0.399803928693	0.394442509665	0.0248848484453	0.43328254477	0.416829925681	0.0610023165198	0.0126667018019	-300.0	0.313822364433	0.310439747632	0.0317410727077	0.321856763394	0.311661299785	0.0943250103461	0.0724708737309	-76.1849216102
SRF	-0.2054848492	8.3513662778	8.1458814286	0.200049400198	0.17818900974	0.0994495278863	0.106063983121	0.0988830143562	0.0442632736837	-0.0175826082535	-83.7886755077	0.76477005753	0.773902776032	0.0498886201989	0.662297547784	0.674125921867	0.0292048433127	-0.255278405597	-300.0	0.328956435101	0.322203777434	0.0450434896273	0.304598217548	0.301629846565	0.0211654863873	-0.0429406036342	-199.288552033	0.314841885331	0.31225394825	0.0408729694349	0.315154266234	0.312533480901	0.0655180000045	0.015787241266	-19.4868104743
STAT3	-0.2035441402	10.0107785	9.8072343598	0.0849945819168	0.075951733885	0.041658307198	0.170907035412	0.162677533146	0.0936671897569	0.0138410133297	-54.471708635	0.624479176132	0.640248055867	0.0665447654709	0.553513645682	0.564932190811	0.0342660130297	-0.0884209941234	-300.0	0.263241903043	0.251530153199	0.0591923774982	0.221623891612	0.218696056428	0.0224806585854	-0.106214855017	-300.0	0.281763307144	0.280888875561	0.0321708043525	0.287617767619	0.282537533079	0.0722885156836	0.00306454466461	-22.7306966583
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.1086266619	0.0941256987294	0.0612469509988	0.166901724298	0.14614519844	0.0809870197522	0.126838950378	-106.600779711	0.733713654217	0.739790474268	0.0453939342498	0.661624255327	0.671714225275	0.0261713343626	-0.120431933711	-300.0	0.230531791783	0.227092435112	0.0248318754578	0.257450463835	0.24959485775	0.0556648228183	0.00402552561537	-300.0	0.30974121613	0.309624813864	0.0228506948913	0.310554506626	0.309730095206	0.0499588328027	0.0485692439509	-27.4349048474
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.211123129648	0.184208967022	0.0663205998045	0.305335517329	0.263726966522	0.125742847361	0.138243475167	-54.6617176386	0.635365185803	0.650182746787	0.0597833819409	0.506159716721	0.515717604612	0.0343167885194	-0.271024568128	-300.0	0.420254471346	0.412473944634	0.0554822018173	0.391237139866	0.387980900494	0.0241176595243	-0.0214708952631	-248.814011155	0.251666574726	0.251833555994	0.0225308463429	0.252742776946	0.251965024057	0.0390358270186	0.072203016205	-9.4219394072
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.232463992794	0.210975024161	0.0813768406876	0.34643120881	0.290824510773	0.147989549448	0.00180758767605	-41.52763745	0.627444794527	0.645067061606	0.0705221710442	0.482591761909	0.493938930679	0.0375624959943	-0.271194730209	-300.0	0.454455557035	0.447379257405	0.0583632580652	0.422576932379	0.420043085571	0.0240385524182	-0.0441439657903	-99.3870612726	0.288718596311	0.28942991999	0.0279174267227	0.292081716051	0.290284635531	0.0507725154537	0.0486664122866	-4.88785857973
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.250895803488	0.226227979335	0.112372479994	0.132916435421	0.112228428365	0.0612444995868	-0.0304469694354	-121.398196672	0.764495811729	0.770823177425	0.0398265313998	0.663365467358	0.671353077274	0.0245388061068	-0.300964208942	-300.0	0.265435564897	0.259380520062	0.0481628846873	0.235755859561	0.232420150802	0.0242804367743	-0.0451015278953	-300.0	0.256905733828	0.256349047507	0.0283707313623	0.258985946068	0.258432949962	0.0416072379827	0.0268254972612	-37.7189569685
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.136349679395	0.123535123953	0.0447782666271	0.192480953162	0.162360269997	0.0866410389905	0.0991854379535	-223.552827085	0.654634839052	0.664915236468	0.0281594926846	0.672629119443	0.679164170068	0.0459976673721	0.46862646746	-138.136904132	0.286926152445	0.283594007608	0.0232899150262	0.311197778197	0.304819374727	0.049695527542	0.00342073827486	-300.0	0.317406471104	0.317222220458	0.0202353014102	0.318095130187	0.317381526229	0.0422269877162	0.0562610891469	-44.8526148039
SOX10	-0.1468324868	5.24596	5.0991275132	0.144688386087	0.132381350086	0.0449258554584	0.214962951288	0.190340573009	0.0885558430898	0.0496501369582	-216.862627768	0.65355813986	0.665122577927	0.0298201931479	0.669008455012	0.674200070952	0.0505922245957	0.492204948636	-96.3423360934	0.214352684637	0.21106991901	0.0217633210258	0.237728569504	0.230370904361	0.0496270362982	0.018289303857	-300.0	0.292940974943	0.292926849795	0.0224994155294	0.295284124891	0.293805456762	0.0503099066286	0.0441878067756	-48.7561209042
FOXP2	-0.1347974762	2.351259	2.2164615238	0.114769165045	0.10308659376	0.0450673707328	0.18560767074	0.161914162526	0.08857393446	0.0682014044832	-99.7669911642	0.635671184764	0.650228709859	0.0623883931771	0.536216920714	0.548059622758	0.0355011989576	-0.200813634702	-300.0	0.521304216989	0.51424665588	0.0621535097686	0.487202608158	0.482694074172	0.0304020499545	-0.0334471298136	-214.986505789	0.326628663529	0.324697493509	0.0269936638131	0.326909612616	0.325649505368	0.059997673123	0.0189007809611	-20.3399515793
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.191614546942	0.174287992482	0.0838860302108	0.101198936036	0.0875606659675	0.0466693879984	-0.0258772837734	-81.9164667382	0.634498464817	0.642457180436	0.0280666881737	0.649229682302	0.659011370538	0.0479487896796	0.238900124908	-232.470689435	0.368012456326	0.362311320093	0.0420018334807	0.339948188682	0.337317558195	0.0207769992505	-0.0813956335636	-299.982393077	0.286507472636	0.285650851043	0.021250919405	0.287144606459	0.286686255096	0.0431854679619	0.0373280989932	-19.2758529081
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.201245360007	0.195425398469	0.0540044155012	0.293045475009	0.272337300194	0.100845444859	0.0484818699617	-79.6172857921	0.764254531623	0.770558887161	0.0435020814168	0.668837573205	0.678948306782	0.0250140962839	-0.27988534238	-300.0	0.453948675705	0.447391378339	0.0403023762162	0.432575037664	0.429874411963	0.0192897352162	-0.00691967553611	-300.0	0.257961424361	0.258190863715	0.0225804369034	0.260017053655	0.259066286141	0.0440686679228	0.0268412274773	-32.4945373516
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.0868811039564	0.0729222727868	0.0574972606651	0.150665925239	0.131392425106	0.0971341440481	0.179739071206	-22.7478314223	0.623095840281	0.638594279897	0.0668085156902	0.54189673138	0.551962324171	0.0326958159243	-0.117312903702	-300.0	0.287048194073	0.278097577892	0.0536882109154	0.244814267946	0.241671113121	0.0229490715529	-0.153208818445	-257.275013896	0.321510421538	0.32334808672	0.024132424686	0.326253937641	0.324433739224	0.058678295118	0.000290571302572	-16.2933216457
