FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	PIQ_85_H1hesc_protection_mean	PIQ_85_H1hesc_protection_median	PIQ_85_H1hesc_protection_std	PIQ_85_K562_protection_mean	PIQ_85_K562_protection_median	PIQ_85_K562_protection_std	PIQ_85_protection_ks_stat	PIQ_85_protection_ks_pvalue	PIQ_85_H1hesc_tc_mean	PIQ_85_H1hesc_tc_median	PIQ_85_H1hesc_tc_std	PIQ_85_K562_tc_mean	PIQ_85_K562_tc_median	PIQ_85_K562_tc_std	PIQ_85_tc_ks_stat	PIQ_85_tc_ks_pvalue	PIQ_85_H1hesc_fos_mean	PIQ_85_H1hesc_fos_median	PIQ_85_H1hesc_fos_std	PIQ_85_K562_fos_mean	PIQ_85_K562_fos_median	PIQ_85_K562_fos_std	PIQ_85_fos_ks_stat	PIQ_85_fos_ks_pvalue	PIQ_85_H1hesc_flr_mean	PIQ_85_H1hesc_flr_median	PIQ_85_H1hesc_flr_std	PIQ_85_K562_flr_mean	PIQ_85_K562_flr_median	PIQ_85_K562_flr_std	PIQ_85_flr_ks_stat	PIQ_85_flr_ks_pvalue
FOXO1	-2.201485627	8.8310241667	6.6295385397	0.0698986623248	0.0584827550081	0.0409792014176	0.0461490569154	0.0353419016452	0.0304738518334	-0.0630063966679	-300.0	0.649327599637	0.660130523528	0.0225380913102	0.665231447172	0.671077578589	0.0513208895477	0.236857060968	-259.264711787	0.39626673177	0.391540472314	0.0661547091618	0.380845819804	0.376360306475	0.0332771143278	-0.145454199209	-133.247197131	0.31825500849	0.317845506557	0.0441563970197	0.308458668118	0.307198384387	0.0192373829553	-0.346423443685	-300.0
NR5A2	-2.0764958254	5.4651116667	3.3886158413	0.0732596833468	0.0626688456634	0.0298040559268	0.0542718115309	0.0460285869665	0.0218251226294	-0.0669430092875	-300.0	0.65387783212	0.667680957834	0.0244187591731	0.679530507796	0.686811057769	0.0517158011287	0.171932214951	-300.0	0.488559347111	0.485120549817	0.0523557742324	0.475133679434	0.471316984319	0.0283035529552	-0.153542622416	-268.6476264	0.334109190112	0.333778839639	0.0577607240294	0.32864563776	0.324664105091	0.0226609852497	-0.201763454359	-300.0
FLII	-1.1177311693	8.8445722222	7.7268410529	0.0599498765779	0.0493554313776	0.0305710479523	0.0334510358868	0.027520400851	0.0187665816782	-0.213166468383	-300.0	0.627142301118	0.638931202548	0.0569517834234	0.601461574848	0.60718936224	0.025441077629	-0.027774511988	-300.0	0.284177974078	0.276269842198	0.0640825114371	0.272584127785	0.26878013122	0.0320269793763	-0.0312010755864	-52.0244933829	0.278731541623	0.279417858712	0.0426643441724	0.276191799607	0.275336182484	0.0174564504747	-0.0692395421637	-238.776973278
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.0673052401109	0.0576624419128	0.0291094879268	0.0476940473565	0.0426330651112	0.0211413222763	-0.123029697735	-300.0	0.734517278595	0.739459253507	0.0480256187924	0.6626601841	0.672828487058	0.0199473594736	-0.325184378033	-300.0	0.403808754683	0.397333017406	0.0808554721414	0.397191983059	0.391331062416	0.0410730084224	-0.061505838002	-36.1049300376	0.319063166491	0.31684988725	0.0558761863923	0.31860037376	0.313994830478	0.0229976800503	-0.103135791342	-92.5791620695
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.0691751774055	0.0462236991209	0.0580709440222	0.105861637567	0.0694919666336	0.0814128480769	0.00130328908004	-208.45966815	0.635454766708	0.657619734922	0.0773014129409	0.562718900174	0.572919078354	0.0336260348942	-0.231736661496	-300.0	0.398967244923	0.391465270847	0.0983189249009	0.395991779734	0.388500567595	0.0557927876655	-0.0181695789976	-13.7281450203	0.245993777438	0.245752438157	0.0253656059932	0.259098432657	0.247686517241	0.0866974505138	0.011107156979	-12.3751644661
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.0607486111556	0.049763082228	0.0308067015745	0.0415024121172	0.0333179877387	0.0245691223427	-0.0164374570313	-300.0	0.759645472226	0.768167538635	0.0654378657989	0.649150000641	0.670061132937	0.0289504098244	-0.34681879607	-300.0	0.404450573443	0.398079219828	0.0561699713079	0.402462575169	0.394204974998	0.0320883474976	-0.0283099793564	-300.0	0.331400836453	0.331202316176	0.0928169616941	0.330751891355	0.324768118157	0.0308700705823	-0.0418253550529	-300.0
REST	-0.9317503519	8.5147308333	7.5829804815	0.0822401698489	0.0776686399998	0.0300241380917	0.0598463839957	0.0540830537177	0.022166674174	-0.0255352537661	-300.0	0.654528755139	0.671593050614	0.0597130490502	0.623566986187	0.632091063618	0.0279840359495	-0.0930604845565	-300.0	0.503386956976	0.498329882336	0.0622472189565	0.500511656537	0.493653976427	0.0308344081431	-0.0509859941745	-215.448012966	0.331663513514	0.331897370529	0.0650392207947	0.32423935939	0.323226818171	0.0220088379191	-0.137689917099	-300.0
RFX5	-0.9070030291	7.3384705	6.4314674709	0.110205990464	0.0912659384551	0.0525442858597	0.0721822223468	0.0573303136734	0.0384465464563	-0.0639490683437	-300.0	0.73542719872	0.743412383284	0.0576128724793	0.660770384068	0.678125393693	0.0254901256851	-0.257674741707	-300.0	0.410299977244	0.405261951334	0.0629204601409	0.409424706271	0.401682846149	0.0324563170983	-0.0261745945388	-116.546062553	0.307661092203	0.30748266447	0.0729666210685	0.303095588232	0.300310478812	0.027459702995	-0.0818958072451	-192.650115246
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.0321582412174	0.0242389608217	0.026032303558	0.053078220065	0.0442584698346	0.0343144802576	0.00431986091687	-300.0	0.664610854608	0.675208302613	0.0227973916051	0.704387297575	0.711100584769	0.0493054401739	0.00600638811745	-300.0	0.446817805255	0.441493228284	0.0732693390692	0.434902557863	0.432079250869	0.0374535368802	-0.0734831939197	-87.9052872368	0.341136892329	0.340581706355	0.0428842682102	0.341039603987	0.338098741992	0.0192365438363	-0.0812871147386	-187.216995808
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.0373940370031	0.0288272034167	0.0245187171942	0.0648211365992	0.0524854573549	0.0367193551438	0.0107668414426	-300.0	0.668243569153	0.677414699467	0.0207997379623	0.676142348329	0.681095103289	0.0465186311208	0.338369208968	-175.864375877	0.647407758186	0.643949518683	0.0544437309433	0.6353333464	0.63483395006	0.0294964345502	-0.104510328904	-52.7626559531	0.364606162933	0.366006099874	0.0345544643382	0.362869047319	0.362888558221	0.0129351615593	-0.114913619718	-300.0
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.120622022939	0.0980713914918	0.0544549317994	0.0837251075924	0.0695563993356	0.0379743656321	-0.122948005258	-300.0	0.657928642712	0.66858669361	0.0223562677538	0.666940046544	0.672734087513	0.0523470444204	0.333152143644	-70.2898245555	0.600110689175	0.594543217735	0.0760336919517	0.594080376173	0.587359584644	0.0388166854946	-0.0344153400409	-18.0417831857	0.323991965256	0.323662599642	0.0421654319554	0.319671202336	0.321079181654	0.0198688532586	-0.037841378644	-42.1052361235
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.0460573190039	0.0323110631061	0.0312876916595	0.0290710221294	0.0201737979914	0.0211243006778	-0.00714568528939	-300.0	0.666007060156	0.67740180125	0.0233565795457	0.703157827862	0.710221162363	0.0503146629158	0.037694774683	-300.0	0.463964405507	0.458124511574	0.0865717224838	0.455207734073	0.451745203959	0.042523172498	-0.065249917039	-28.6331603759	0.320827623959	0.318458590196	0.0410451871404	0.312376305411	0.313923265085	0.0269457427041	-0.173093515852	-121.178580384
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.0292540650086	0.0250543302157	0.0207068292389	0.0443863875284	0.0339886611903	0.0306378624509	0.0728352371156	-291.576960203	0.652147453884	0.662488251742	0.0539764195442	0.606175117072	0.611608834731	0.0234617987092	-0.185709921064	-300.0	0.642801861315	0.640376502156	0.0751165451737	0.636009664409	0.634274267691	0.0364622166455	-0.0452396769707	-15.1390368777	0.29148028614	0.291251357299	0.016117256062	0.297486040754	0.292514204134	0.0468716129562	0.00904476023533	-16.7649292053
INSM1	-0.5296980979	6.7003285	6.1706304021	0.0477321909992	0.0410012458848	0.022209367857	0.061733181746	0.0517591466879	0.0273196521479	0.00459724349971	-300.0	0.785636966396	0.79294387987	0.0525604695565	0.667689734957	0.684027436107	0.0239404505703	-0.430675555695	-300.0	0.434165401209	0.429022226184	0.056504356226	0.431947262713	0.425760404073	0.0303329424162	-0.0317223922846	-179.923214485	0.296735384253	0.296438697077	0.0239473153747	0.305274908583	0.298033322672	0.0759144478068	0.0169764208737	-131.432732611
ERG	-0.4811139683	3.9203937778	3.4392798095	0.0556737441058	0.0457014932337	0.0295095091469	0.0747114625788	0.0616587351724	0.0366009283727	0.0285981287444	-300.0	0.655582097498	0.668173626744	0.0258178330158	0.660379996761	0.670613985856	0.0580080032525	0.24709439608	-300.0	0.412382159873	0.40811167212	0.0465246280488	0.412053376355	0.407549447273	0.0243544229401	-0.014209137156	-169.314383589	0.309127345918	0.307620404235	0.0601307680839	0.307895813763	0.306205894738	0.0205472854531	-0.00913597420175	-280.678298026
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.0612549463693	0.051147697919	0.029502837868	0.0407683021176	0.0339390204283	0.0214087416061	-0.0982352362582	-300.0	0.751858405317	0.757753252769	0.0483510141328	0.661853416902	0.673150581999	0.0208207871017	-0.349613613358	-300.0	0.429909985401	0.422254015409	0.0631074415556	0.427619262362	0.420830797779	0.0331238867774	-0.00957407076827	-45.3587886461	0.335892237185	0.336431720171	0.0478929181877	0.332953506607	0.333356741097	0.0231210573921	-0.0278102484003	-101.008644934
USF1	-0.4081315146	7.4895785833	7.0814470688	0.0670800521928	0.0529933403536	0.035650700114	0.04401102338	0.0351229674895	0.0227749907277	-0.0544170809009	-300.0	0.634433608069	0.657384064344	0.0782172136694	0.590226923931	0.601784685628	0.0339429197506	-0.0999476399644	-300.0	0.576968959455	0.572988713114	0.0209359457808	0.582625353195	0.576647296454	0.0435759803275	0.00164192560108	-45.0897296882	0.349027448423	0.336647335849	0.108968626682	0.337091076029	0.33562845342	0.0297908295737	-0.00399451394378	-71.2690960989
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.0557251977474	0.0482687514284	0.0241579746839	0.0736566902379	0.0631405311317	0.0310735253092	0.0613257079014	-300.0	0.753449932097	0.761125809781	0.0668514226043	0.64984030623	0.670633008276	0.0289964865278	-0.290329177651	-300.0	0.403911737192	0.397652354904	0.0310523541902	0.406634627519	0.398519003313	0.0555890286453	0.0196016946594	-300.0	0.340235031108	0.339739514814	0.0280381059739	0.35005567817	0.34023879052	0.0962036828459	0.0242844493113	-300.0
CTCF	-0.3682107037	8.924475	8.5562642963	0.0477239417445	0.0402717518727	0.0294840128541	0.0668831686571	0.0572665987142	0.0372737737015	0.170593403294	-300.0	0.749227571328	0.756158099386	0.0512101712362	0.670050660841	0.684545932474	0.0228949967046	-0.291752113816	-300.0	0.446752512487	0.442348676599	0.0497847099704	0.446453625709	0.44148395121	0.0268776471367	-0.00870154097826	-300.0	0.328654711734	0.327805073533	0.0231960169909	0.333353514716	0.328610628191	0.0656594240697	0.0409354831177	-266.12920895
MAFB	-0.3502367328	5.0393535	4.6891167672	0.0950545065091	0.0789032459907	0.0449163204856	0.0620201007681	0.0493690762684	0.0321213417762	-0.0553247924231	-300.0	0.660263508161	0.675499318938	0.0248418510532	0.707004985964	0.714441935879	0.0583103295463	0.0135375345432	-300.0	0.54359244871	0.527561812426	0.0804653190917	0.522772253323	0.518762364334	0.0314757903307	-0.066065122152	-100.521203144	0.332064062726	0.32660872904	0.0731605212198	0.323195823867	0.323701173197	0.0264579677369	-0.0547705407183	-116.492121224
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.0688129655394	0.0590591700685	0.0326755323035	0.100273851334	0.0861121816197	0.0484992010962	0.0258842795643	-300.0	0.724888494752	0.730098776134	0.0722123884187	0.639516975962	0.656882221995	0.0298011929408	-0.105723246854	-300.0	0.479766004558	0.473012698473	0.0358115831334	0.484885358777	0.475191696547	0.0676912427757	0.0254979981831	-80.4988535876	0.356719492847	0.345894606131	0.0974402430088	0.340762919617	0.340855454754	0.0249600684673	-0.0494223546141	-217.91579726
STAT4	-0.3171848783	2.786079	2.4688941217	0.0784945744833	0.0680435203282	0.0306444391661	0.0580135590449	0.0493848223316	0.0232813017538	-0.0586105882458	-300.0	0.752729057471	0.757896243371	0.0451767365677	0.670920268184	0.680796805777	0.0196886355097	-0.337887445374	-300.0	0.559527021733	0.554873243286	0.0585799440647	0.559218353493	0.553090451057	0.0283790564407	-0.0284328083471	-38.0453795652	0.306015764471	0.303927305115	0.0458921626209	0.302164192588	0.30234884354	0.0307087192362	-0.00634386281639	-58.4995367463
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.116971871677	0.10366400762	0.0425053868463	0.0774840366656	0.0697797729552	0.0298632144395	-0.153213775259	-300.0	0.702941638612	0.708006081971	0.0501597161973	0.659178073951	0.669892300358	0.0209236570447	-0.0169208847284	-300.0	0.417144385804	0.407152566257	0.0686126560689	0.404492708428	0.40026097416	0.0307014202123	-0.0399728107181	-57.4375263627	0.270400152987	0.269465738858	0.0537260964662	0.268067368012	0.266486937162	0.023474404217	-0.0462273659483	-78.7057890255
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.141658134169	0.128034280665	0.0570181730817	0.0856162422506	0.0771665114512	0.0365089008583	-0.117567154705	-300.0	0.731706691939	0.745647135879	0.0966978637715	0.613090980959	0.649076759549	0.0371663523803	-0.130614318194	-300.0	0.275976720706	0.258500204883	0.0772645845011	0.252839342424	0.245315653992	0.0332119995605	-0.0592117403088	-134.543691474	0.339827131685	0.33861566482	0.0493913005956	0.36699743032	0.338846353997	0.15601037785	0.0166143436422	-55.0305893138
GABPA	-0.261986254	8.661842	8.399855746	0.117942714236	0.0980486664624	0.0564693797686	0.07763748869	0.0650725007222	0.0361951711359	-0.054888910987	-300.0	0.616451973492	0.629666899039	0.0356111901619	0.620765071599	0.637338006687	0.0829395136353	0.205849528535	-300.0	0.385438894599	0.376714327866	0.0369460861424	0.391177654777	0.377083134977	0.0665776041373	0.014416931874	-61.0957770189	0.304395554287	0.304358043855	0.0292437815835	0.313427149727	0.304358380719	0.101387899282	0.000134371004753	-99.7752608662
YY1	-0.2405441005	9.2155432222	8.9749991217	0.106946821971	0.0853960887284	0.05026747045	0.0772109253621	0.0628413639507	0.0424764044797	-0.0400766846715	-300.0	0.756524108235	0.764688316219	0.0568097175215	0.661281696026	0.677008687715	0.0250946762071	-0.307181132947	-300.0	0.469487875761	0.464208077512	0.0288355851805	0.473668742909	0.465777157333	0.0580533017051	0.0123021015832	-39.6536995999	0.340419576049	0.343256889413	0.0264582078275	0.344699569808	0.346773123045	0.0654835751995	0.0143298504108	-40.4001939621
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.0525340503006	0.0454748363571	0.0235282947252	0.0713320126783	0.0606227010175	0.0325281216626	0.0585648256405	-300.0	0.749341801304	0.758307436211	0.0737206897068	0.64093571497	0.664358022473	0.0318276828141	-0.24809504503	-300.0	0.355455982532	0.348136208952	0.032017863037	0.361401694708	0.350529684675	0.0586832839307	0.0416123254623	-142.302921813	0.336653152174	0.328737110822	0.112054002691	0.329723629293	0.32503697034	0.0308854438648	-0.0181893713851	-300.0
SRF	-0.2054848492	8.3513662778	8.1458814286	0.118337884064	0.101336540268	0.0596076485115	0.0758327136694	0.0628064787163	0.0369521129466	-0.0724031802007	-300.0	0.762645157058	0.768463418177	0.0483485795235	0.669108148524	0.680170317395	0.0212217413761	-0.3690609118	-300.0	0.384308176931	0.373714724872	0.0794439065259	0.376803778843	0.371420943866	0.0348617095905	-0.0153453066479	-28.7573347188	0.318818506363	0.314734488953	0.0583146726991	0.313362233262	0.31216331417	0.0238581860173	-0.0394563535545	-94.5692003423
STAT3	-0.2035441402	10.0107785	9.8072343598	0.0647102899959	0.0570051142777	0.0313148714974	0.0291272515503	0.0235227397152	0.020233915689	-0.182762760226	-300.0	0.632170188241	0.646658327324	0.0231388328324	0.642886130541	0.647709144413	0.0626667442641	0.250235842751	-246.844623155	0.342535487062	0.330337713063	0.0693085527453	0.327278255476	0.322113232435	0.0317052498697	-0.0384505277126	-42.7860573824	0.286735092047	0.281962004661	0.0742756506907	0.28161962446	0.281940062136	0.0221516791809	-0.0949374326987	-122.893213552
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.0357036482652	0.0275391060453	0.0292562946688	0.05319180397	0.0432131405307	0.0302963255371	0.0195293824639	-300.0	0.735665192233	0.74212881484	0.0487156650693	0.668677828283	0.682030473131	0.022522409113	-0.24659671139	-300.0	0.363134516318	0.359347453713	0.0258436643964	0.364822003992	0.360896947367	0.048773450018	0.0086459921576	-58.1690837644	0.32686199632	0.326516932313	0.0601286086891	0.324165289859	0.323325539225	0.0235055041069	-0.0284451325784	-94.2233001693
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.0569545836571	0.050042188029	0.0235289796385	0.0730728015648	0.0586181054875	0.0311464105413	0.0531384699151	-300.0	0.718318324437	0.72496785102	0.0547766569036	0.664542667026	0.679058243537	0.022399369509	-0.104359267466	-300.0	0.452753212925	0.449765289626	0.0249071330248	0.455684886667	0.45166352749	0.04860573846	0.0160337515433	-28.9020219429	0.313140063133	0.308592076207	0.0590908151373	0.305578518211	0.305028551551	0.0217410162804	-0.0138422340702	-49.3762749887
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.155682003201	0.126885251825	0.0722862931108	0.108853442929	0.089019808649	0.0521359386307	-0.0945997398006	-300.0	0.660726164136	0.669965563053	0.021977392116	0.664386639315	0.672130312501	0.0524862090142	0.275758059217	-130.13856663	0.600808187957	0.595028224388	0.0395523549031	0.602239896476	0.59598659394	0.0756986993479	0.00249552699152	-10.8045064874	0.29917438138	0.296561237931	0.0441318163375	0.294458743186	0.295117595841	0.0208819538934	-0.0140123571805	-27.9372788864
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.0599201473979	0.049447877767	0.0312776262762	0.0337790839337	0.0280125251527	0.0199289785815	-0.155196050388	-300.0	0.770413626962	0.775205692003	0.0457825761573	0.659758929139	0.669430095201	0.0203619847483	-0.394540925863	-300.0	0.33139090829	0.32255346589	0.0740842918977	0.314640858167	0.309405196752	0.0374293370633	-0.0562099693679	-87.8810062736	0.263276791439	0.26233223463	0.0471317637004	0.260690122294	0.261758502122	0.0218830352689	-0.026191050156	-142.842456796
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.0720329770304	0.0593794776074	0.0335799676953	0.047015446163	0.037075974472	0.0246857402635	-0.0973845631285	-300.0	0.6683128018	0.682247489757	0.0234179141324	0.711503732685	0.718621584359	0.0507264186604	0.0116249633002	-300.0	0.479263772244	0.4759721009	0.0266168190022	0.480641800027	0.476594181904	0.0505936354548	0.00764167658301	-90.4703220061	0.327011769842	0.321676508528	0.0577926794689	0.317402419603	0.316982855594	0.0186246026673	-0.072711533247	-300.0
SOX10	-0.1468324868	5.24596	5.0991275132	0.122991239029	0.100726746657	0.0548949863223	0.0845627224643	0.0672086278137	0.0397499851452	-0.0748528985358	-300.0	0.660073472028	0.677641763487	0.0268010856277	0.675468759215	0.68342088421	0.0591574858758	0.384083994282	-196.666513602	0.395409109889	0.389544287141	0.0378636810222	0.397657870805	0.391056307264	0.0693734785777	0.00387332063917	-88.6794943703	0.342831797181	0.336143691477	0.073073405811	0.331059464022	0.330930260162	0.023008833614	-0.0668409889025	-247.627140341
FOXP2	-0.1347974762	2.351259	2.2164615238	0.0568288058032	0.0455472783653	0.0327939649907	0.0356265893182	0.0263471780676	0.0225021518512	-0.0518526050571	-300.0	0.653350958142	0.665306388028	0.0584729992498	0.550462446868	0.556897883132	0.0252190440648	-0.352053704877	-300.0	0.422685199307	0.417514834063	0.072496516613	0.418255699012	0.414213215167	0.0362397341148	-0.0380304547076	-42.4872577172	0.326117605248	0.325489727406	0.0148100926485	0.327040859858	0.326262680917	0.0400074061605	0.0412438185273	-59.050815652
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.0871266456007	0.0717982726131	0.0451417815036	0.0491264749171	0.040599988991	0.0300257561216	-0.137774385854	-300.0	0.644674764034	0.655249520666	0.0219396524025	0.67416865479	0.678887395632	0.0522458445554	0.17800631237	-300.0	0.475642054928	0.468928553994	0.0590555630786	0.460834320349	0.457423948681	0.0280823050118	-0.0595144790551	-61.3623574322	0.287007943086	0.286015598902	0.0467618405569	0.286972983938	0.285539362807	0.0199335122835	-0.0123425263875	-77.7030878581
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.0643981273315	0.0591628875106	0.0278079814501	0.0449351082539	0.0393958438628	0.0183892117434	-0.0196450419296	-300.0	0.766672037234	0.77217295462	0.0454986503172	0.676368815991	0.687950271869	0.0202855938171	-0.382718031406	-300.0	0.581800950391	0.577311580118	0.0316629515334	0.586107153214	0.580486122686	0.0639764988481	0.0102924828665	-43.4408181559	0.263932139151	0.261704822451	0.0545206828997	0.258266426373	0.25869712243	0.0201014228868	-0.0774286955347	-162.340475593
