FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Centipede_85_H1hesc_protection_mean	Centipede_85_H1hesc_protection_median	Centipede_85_H1hesc_protection_std	Centipede_85_K562_protection_mean	Centipede_85_K562_protection_median	Centipede_85_K562_protection_std	Centipede_85_protection_ks_stat	Centipede_85_protection_ks_pvalue	Centipede_85_H1hesc_tc_mean	Centipede_85_H1hesc_tc_median	Centipede_85_H1hesc_tc_std	Centipede_85_K562_tc_mean	Centipede_85_K562_tc_median	Centipede_85_K562_tc_std	Centipede_85_tc_ks_stat	Centipede_85_tc_ks_pvalue	Centipede_85_H1hesc_fos_mean	Centipede_85_H1hesc_fos_median	Centipede_85_H1hesc_fos_std	Centipede_85_K562_fos_mean	Centipede_85_K562_fos_median	Centipede_85_K562_fos_std	Centipede_85_fos_ks_stat	Centipede_85_fos_ks_pvalue	Centipede_85_H1hesc_flr_mean	Centipede_85_H1hesc_flr_median	Centipede_85_H1hesc_flr_std	Centipede_85_K562_flr_mean	Centipede_85_K562_flr_median	Centipede_85_K562_flr_std	Centipede_85_flr_ks_stat	Centipede_85_flr_ks_pvalue
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.40423048417	0.377485853764	0.0929455471749	0.23928880612	0.223721117679	0.0511697427989	-0.127220284323	-300.0	0.701154025636	0.707913471437	0.0550363363262	0.643066385705	0.655893635688	0.0266321613408	-0.0268909939357	-300.0	0.344579195611	0.341507907923	0.0216557584568	0.35541503055	0.348488684156	0.0485562034077	0.00189866860009	-177.977446525	0.157173553983	0.15640181607	0.0166222904684	0.157353247556	0.156422163369	0.033009808602	0.0563124304109	-4.39608644397
SOX10	-0.1468324868	5.24596	5.0991275132	0.431889880182	0.450908999998	0.0999861491513	0.243144884648	0.255458770052	0.0572055924097	-0.105799239033	-300.0	0.631519051438	0.646718209859	0.0296254679827	0.664493384198	0.671098875551	0.0642978657996	0.270653834729	-299.503594117	0.30158600857	0.292873796417	0.0546458516503	0.287465128519	0.283881504581	0.0240014654775	-0.00785523624908	-185.329205317	0.220544137957	0.21996498644	0.0158664867033	0.222068243782	0.220914378086	0.0377240766988	0.0255168099228	-4.91986729865
FOXP2	-0.1347974762	2.351259	2.2164615238	0.2380423999	0.227612660826	0.0531008368502	0.364620458269	0.353380972196	0.0894231564358	0.0298478603265	-300.0	0.631145497334	0.645406015025	0.0622098165921	0.541726499172	0.549955114146	0.0289509042285	-0.288048795378	-300.0	0.481351526063	0.477660392952	0.0313058693356	0.489530493874	0.481633255489	0.0673789065072	0.0437245679809	-42.310999187	0.388992256921	0.38727092561	0.0496205313432	0.389945700926	0.387374349277	0.0538180154202	0.0433653610206	-3.02836236315
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.358284159917	0.304880355137	0.112261401254	0.166396462629	0.136056073697	0.05697726742	-0.117573714844	-300.0	0.630585681164	0.641169894235	0.0252237046625	0.66423587997	0.670595581299	0.0522071395473	0.175206875645	-276.187618445	0.34548902163	0.340513309441	0.0413316366639	0.330453659533	0.328397076597	0.0176572255749	-0.0903367506821	-150.180355321	0.620922852046	0.621320900517	0.0706161252718	0.615663921979	0.618608578407	0.0430452576813	-0.0245986032112	-3.57923124342
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.309192810424	0.304570762874	0.0743555770532	0.503483683543	0.496284888356	0.127765704854	0.023681673039	-300.0	0.758985962868	0.765220676994	0.0508252286531	0.656065785725	0.668230744264	0.0237442499236	-0.382017006893	-300.0	0.316733457861	0.31345822466	0.0232593857682	0.328677165005	0.320261462696	0.0523960185456	0.00930742774448	-79.7935300959	0.176572292999	0.175222482302	0.0176311552656	0.176671417155	0.175459186601	0.043742293982	0.013607480029	-3.91248200702
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.248117555549	0.232702280967	0.0574452856314	0.403238843565	0.383472038414	0.105917856967	0.044408353224	-300.0	0.620353169191	0.634042906404	0.0236260624123	0.63366162151	0.639684828769	0.0584946906527	0.316011858263	-84.825536739	0.295472989169	0.280171985853	0.0739072449159	0.269220178861	0.265148169551	0.0340871373739	-0.0433121749081	-75.1060308473	0.225796819965	0.22248858836	0.0571495801826	0.223396242813	0.221830490421	0.0203923203917	-0.0123774035109	-2.66444323967
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.261300513892	0.264081610484	0.0387676468212	0.420643075309	0.423464889602	0.0692385229949	0.162663833143	300.0	0.646860126521	0.659231551571	0.0246850388016	0.719081024368	0.726259864278	0.0542167267557	0.19081110054	300.0	0.459887791862	0.455846010301	0.0316328577353	0.475498323158	0.465615221603	0.0667381274891	0.0052728807404	40.1911116842	0.605430409334	0.609260232635	0.0523051571469	0.614708017132	0.61353474525	0.0598872813603	0.0107437484642	4.39755814156
SOX17	0.009083373	6.3657267222	6.3748100952	0.33375841142	0.317944503933	0.146057140321	0.186003908746	0.176463839784	0.0866512081521	-0.208910112914	300.0	0.647004282485	0.654363207383	0.0640603296613	0.629890167588	0.645689757345	0.0282269139343	-0.367640120295	123.109487051	0.544324954416	0.54136543957	0.024167459983	0.560235754261	0.553579006217	0.0527941090346	0.0503938122649	187.504237805	0.688765876333	0.689177981847	0.0551724963659	0.684251876928	0.685719067894	0.050957178415	-0.0150390864814	3.66294436007
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.196138089673	0.183907350565	0.0586636970886	0.363366512307	0.344610168011	0.10235089468	0.0891703366343	300.0	0.681597558649	0.68922945726	0.0606238532496	0.640681130507	0.655646035394	0.0273685785882	-0.153165693604	300.0	0.248781700466	0.244312555089	0.0299064531975	0.267351536654	0.257958608908	0.0702046459846	0.0365455817658	125.889208426	0.387446567138	0.388814658128	0.0592813985511	0.394563192419	0.393349125699	0.0639418568265	0.0124963193605	6.27057254258
HLF	0.0136273545	3.2289502222	3.2425775767	0.234673590063	0.231973336343	0.0337124130567	0.401672905512	0.391202221241	0.0697052831084	0.189452180562	300.0	0.617437302353	0.639618938284	0.0773146046323	0.617182329252	0.627556574504	0.0359967061132	-0.206086087668	58.4434967331	0.298623542758	0.289630546184	0.0427350669533	0.332684785497	0.307521437746	0.106681050747	0.0263999338378	25.1906923398	0.498445103145	0.503724683245	0.081483472512	0.497500239116	0.503556299548	0.0530140890371	-0.0413440724185	0.685609610376
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.187049995603	0.190416580336	0.0664788862998	0.363857385252	0.37278478037	0.112637190166	0.113431528581	300.0	0.576654330047	0.58329807301	0.0268305369337	0.640888809191	0.652989159019	0.0573902536577	0.219654162102	300.0	0.338985633965	0.33005729175	0.0729040717458	0.327985710145	0.323640805801	0.0349273156934	-0.0321733726891	18.0704333406	0.252001790201	0.253119931633	0.0181532334532	0.259841631745	0.257790981369	0.0458433923008	0.205173026182	21.8251920593
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.126118688555	0.106975126974	0.0578050295658	0.238419397673	0.209838117948	0.0994016215054	0.0960975173184	300.0	0.648139923746	0.661979614196	0.0227680208332	0.740711982958	0.746574417927	0.0546310449224	0.321414343012	300.0	0.277144172536	0.266656397783	0.0847448606367	0.264090971629	0.260094810904	0.0308940991633	-0.0250317596762	13.4841899882	0.350180356394	0.359436200625	0.07334693247	0.365995477862	0.368215695311	0.0845794770782	0.0216139353004	1.10106992591
PAX2	0.0664314656	5.2315701111	5.2980015767	0.300384941802	0.276798570139	0.0494733526428	0.420589143926	0.37768984886	0.0928423585775	0.048181927742	300.0	0.635677722423	0.643310544019	0.0850008735507	0.595748863973	0.615600339575	0.0367677411949	-0.274526950517	60.0976849044	0.201543802798	0.195613129676	0.034900945279	0.234189715628	0.214442341246	0.0838700945391	0.0710577439688	70.7383104512	0.495631308692	0.498819736852	0.0840814570264	0.488013712182	0.490498581337	0.0784532090741	-0.021633829476	1.06995848784
PAX5	0.0677025556	4.4629486667	4.5306512222	0.534709822445	0.536414772025	0.135667752727	0.329756508659	0.32841453677	0.0788050856771	-0.0245796565885	300.0	0.632125701884	0.643110186334	0.0741201812242	0.623116298307	0.639681194832	0.0339804389151	-0.311924967601	181.806755599	0.40607149238	0.400516548699	0.0307901684215	0.427370269116	0.411576084473	0.0762025420678	0.00288456457026	143.705733546	0.523428891135	0.524312053556	0.048985600168	0.522210240704	0.521183165807	0.0432237871651	-0.0269680326715	7.57530785352
RXRA	0.0741517989	6.7146771111	6.7888289101	0.211872090657	0.215211879747	0.0575248900899	0.397016414435	0.400844102422	0.101025145572	0.093717807132	300.0	0.65110969318	0.664549478157	0.0248338880331	0.74842567521	0.755237284139	0.0546331557975	0.33464592748	300.0	0.277667369893	0.274895703361	0.0198730898838	0.290110490549	0.282518655503	0.0490795411547	0.0126820273464	159.354912568	0.208598453664	0.208430073037	0.0318696103919	0.207273561773	0.20703136966	0.0188035254651	-0.00481786366042	10.0934664204
HINFP	0.0912427619	7.6395064444	7.7307492063	0.360157950431	0.361760510231	0.0257592788814	0.47904083503	0.483576641741	0.0473273629909	0.188151097463	300.0	0.519552353123	0.526384057699	0.0372720642764	0.582435597578	0.602318714257	0.089590510721	0.0640583139571	140.140040793	0.287199440064	0.281710319434	0.0380095920311	0.315543629371	0.296552146647	0.103296021087	0.0147717431647	21.1257975884	0.615021950148	0.662331091776	0.120340799932	0.706483752818	0.707687327499	0.161512816717	0.22113997114	3.39651311462
MYOG	0.0953743757	5.0492238889	5.1445982646	0.507892567129	0.518712129054	0.134701877326	0.315179501759	0.327720097408	0.0661114822097	-0.0523277492891	300.0	0.586882235359	0.616413726176	0.0384875125977	0.71261759025	0.718902591393	0.0983919057415	0.0713669919646	300.0	0.298339338104	0.291143075464	0.0347263513389	0.364703544557	0.339368310443	0.106093037669	0.212197816784	300.0	0.785909614939	0.793060996537	0.0911862091878	0.77901883292	0.788012318449	0.0734595291202	-0.0591624646415	0.434759664464
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.183584484935	0.163090474283	0.0510812391121	0.32503332652	0.2942024648	0.0880091429802	0.113072398633	300.0	0.520852918836	0.529901230765	0.0319439276353	0.619438569137	0.637173806021	0.073156415556	0.289118641137	300.0	0.322669601402	0.319032214259	0.0272466903179	0.339447651712	0.328540737725	0.0674575660961	0.0195034393905	50.6776809229	0.585069393491	0.586674845147	0.0323261512639	0.58615095851	0.587548240871	0.0677755012324	0.00956290298396	2.30946834895
EBF1	0.114694918	3.7254591667	3.8401540847	0.282786871147	0.265962883171	0.0562256139481	0.440233414153	0.411441583069	0.0986089607318	0.0930492677384	300.0	0.650038114827	0.663526302731	0.0255382726732	0.741682646517	0.747995570936	0.0551552758632	0.307817905462	300.0	0.413070919667	0.402954315563	0.0662622121268	0.399101287454	0.394429284441	0.0283518425003	-0.00972828785984	199.321359149	0.175666481436	0.175753595905	0.0149688751586	0.177986693415	0.176953189654	0.0276083565008	0.0113623365114	17.3119153413
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.196136867665	0.194065104287	0.0468381033198	0.358706505222	0.361489398742	0.0805615871011	0.144213201973	300.0	0.59273826191	0.599684459004	0.0259163828156	0.63791709298	0.650968925933	0.0576463086451	0.134830955156	299.954145136	0.32324445541	0.314582957563	0.0675901748931	0.311174775738	0.3068764818	0.0297308940628	-0.0228477251223	16.7497955992	0.362268169455	0.360822908331	0.0696344306269	0.361934572214	0.360423901058	0.055012806745	-0.0260619690155	1.41981546165
ESR1	0.1494903069	3.9774695556	4.1269598624	0.321298837752	0.336614903792	0.139010698798	0.188860726521	0.203756423624	0.0826937946032	-0.219705963803	300.0	0.674946346951	0.681651882939	0.0522134280515	0.650560741109	0.662316103225	0.023838986056	-0.252839466419	158.066460657	0.399596159088	0.39182612077	0.0592195885877	0.390671169076	0.387311265859	0.0278937628562	-0.0312302635435	42.5742521705	0.265995736431	0.265733482097	0.0164951377926	0.267246852951	0.267197623515	0.0317543871651	0.0197639200954	11.7379074943
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.352808071503	0.356852407351	0.055322064873	0.515756335763	0.521982438541	0.0951362133027	0.0848131560973	300.0	0.644879894578	0.660371874621	0.0273648645311	0.735691875242	0.742024212568	0.0603169269562	0.253585936538	300.0	0.348468571915	0.337313264166	0.0593351317876	0.333386100936	0.329194803528	0.0254614641389	-0.00779799533232	234.784154114	0.202201903759	0.202251265588	0.0214751420616	0.204829634207	0.203771016296	0.0416012896352	0.0163858850403	13.3224145108
FOXC1	0.183250754	6.6542359444	6.8374866984	0.126931974518	0.122127333587	0.0414173042495	0.244314255417	0.238009026094	0.0709491524369	0.165669840755	300.0	0.53016094931	0.53725807759	0.028015979932	0.624587511697	0.638147084472	0.0608367396737	0.290196651738	205.119334015	0.405646456448	0.388254803925	0.11327000084	0.385885047328	0.37901191124	0.0538952749549	-0.0306174089069	9.40859153576	0.400812668887	0.378449750276	0.1248793794	0.368227896553	0.36825193661	0.107939573262	-0.00521885521886	0.27649855307
NRF1	0.2133622169	6.468081	6.6814432169	0.411161287391	0.427642522495	0.118096634046	0.244911870598	0.258512692396	0.0690070414353	-0.0176528404075	300.0	0.642771292493	0.658692808488	0.0609109862797	0.635078178255	0.643699320691	0.0290979657332	-0.125305109917	238.618731325	0.375977271547	0.373163825731	0.0217841235944	0.38842169686	0.380474233818	0.0565701813094	0.0249376957698	67.7952918168	0.7178576861	0.72413611919	0.0538002678524	0.727557192799	0.730473056931	0.0623811966991	0.045820081781	9.02765433875
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.354378775243	0.363582397776	0.0426230186873	0.516676405876	0.531066852777	0.0751093786647	0.125802819321	300.0	0.657441324666	0.669297101913	0.0226697192444	0.762690461507	0.768810264159	0.0494044314409	0.391258440219	300.0	0.195904367817	0.192770014704	0.0205561101857	0.20768389703	0.200715201989	0.0484919801616	0.0105915581848	147.792728835	0.557583427379	0.556295484212	0.0515870646758	0.565110143018	0.562065096705	0.0533755758052	0.0393809945998	10.7878039521
LHX3	0.2294760397	5.8396682778	6.0691443175	0.178597191614	0.191872765139	0.0617900304334	0.347721041426	0.362390333041	0.105133667673	0.101848594732	300.0	0.662743964156	0.672665700094	0.0216059895048	0.725115832516	0.731049842064	0.0451425215643	0.245319672248	300.0	0.289607274774	0.281181642411	0.078644783251	0.278708734304	0.274388159879	0.0340459658099	-0.0190286784525	17.8820738926	0.282656804623	0.284112056798	0.0215338006786	0.289546292031	0.28731011897	0.0543911294188	0.109845851594	16.6920913269
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.357261525625	0.29669973838	0.10608068306	0.2251662623	0.185657525571	0.0632118872941	-0.0368273579453	300.0	0.643891030022	0.657659583188	0.0591613490744	0.63652940459	0.645656291621	0.0307142508631	-0.167367543336	76.0079068161	0.487316543312	0.480633383956	0.0426971968565	0.478437277246	0.475484942828	0.0246284307946	-0.0170068927268	23.5464507558	0.415783076839	0.400263940554	0.283386099672	0.54112250352	0.458503753752	0.346143832235	0.127528455285	5.40601856574
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.225915771464	0.206566109674	0.076037551132	0.404245521442	0.373165340987	0.129990811843	0.108619215667	300.0	0.692239542766	0.699670682249	0.0566655011958	0.646156750737	0.659826055449	0.0263199218222	-0.0493192143044	300.0	0.452198741759	0.449124447715	0.0203798663773	0.465142509594	0.458511803384	0.0455413275324	0.0359691498028	185.163627767	0.148385763464	0.146102324517	0.0535594986966	0.146452904995	0.144859230823	0.0346021107867	-0.0155456227684	7.46289332535
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.230512695692	0.223648581144	0.0563737289016	0.388531531105	0.38030818632	0.0964784157478	0.142780572737	300.0	0.65878097379	0.668620458264	0.0230441158264	0.699312800988	0.705789903319	0.0468851214488	0.00388037943864	300.0	0.440779324273	0.438736043023	0.0207111801046	0.448020139052	0.444337541461	0.0388100788629	0.00668058050175	52.8948995921	0.633122980511	0.637224858598	0.0423454371939	0.646877516764	0.645268616845	0.0479524527043	0.136742231776	40.4583854297
FOXA2	0.2621107354	5.80296	6.0650707354	0.274188081681	0.273700113573	0.0548163752426	0.423125914877	0.418027416493	0.0932590967252	0.00182960010491	300.0	0.647314593991	0.658897825151	0.052208697861	0.640417483577	0.647197137206	0.0244603452323	-0.157775723167	300.0	0.189718369323	0.184787649474	0.0447550237669	0.18260219451	0.179981222436	0.0196233413059	-0.0239370742269	42.3650254582	0.168724317304	0.168007562466	0.0544343754275	0.16837085468	0.166700208755	0.0223035408433	-0.0457411795682	2.92316023008
HSF1	0.2691316561	6.99869	7.2678216561	0.198210084658	0.220563095251	0.065074342881	0.399961616811	0.434110107314	0.11120480251	0.115493723931	300.0	0.645986495374	0.659711628073	0.0255340967805	0.700901684394	0.707837161403	0.0568501700217	0.0325142726463	300.0	0.192310181435	0.190299534283	0.0137992645212	0.202687629144	0.197638600503	0.0362215392947	0.048403434319	151.257840999	0.498396820964	0.502584821477	0.0766622925652	0.497789979276	0.497679267346	0.0655595413247	-0.0516610864303	1.6730105018
E2F4	0.2733595026	8.0240553333	8.297414836	0.379191055436	0.365787729307	0.0432121861716	0.519873588026	0.496695400767	0.0771056283193	0.122356971071	300.0	0.615418188692	0.629292486438	0.0300364972034	0.710906145802	0.715019755213	0.0719463140738	0.144108326195	300.0	0.416496108454	0.412928096092	0.0241522405493	0.435866821275	0.425425334091	0.0563972828877	0.0358004287751	300.0	0.688947928685	0.691155869705	0.0597232274786	0.696694172585	0.698817224989	0.0607648946949	0.0878516317631	14.0784735582
ZNF143	0.2803748095	6.154257	6.4346318095	0.262644893448	0.240388304722	0.0537731391496	0.412544554743	0.375494196319	0.0950114892473	0.089183143158	300.0	0.654173609564	0.666878122141	0.0242389558792	0.749072712923	0.755162506921	0.0515320945564	0.359537549021	300.0	0.244429631261	0.241804996947	0.0210870746448	0.258832544164	0.251795013007	0.0508687647181	0.0532869580283	99.8749874916	0.709109009274	0.709837323343	0.0340099422205	0.717993402652	0.718279197331	0.0506513642712	0.176338552961	18.8921481584
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.414707271005	0.404797630936	0.0577411451732	0.530762995176	0.514456585683	0.0983553173953	0.0334259141014	300.0	0.666068919282	0.675437506746	0.0210365627642	0.747489860707	0.753445192413	0.0448101635391	0.333797019144	300.0	0.326188211906	0.323016458855	0.0226241949991	0.336878550918	0.329857394201	0.0502285963482	0.0106369828083	123.746704672	0.336444543985	0.340414663317	0.0317565928661	0.335154107094	0.337721456756	0.0254202611988	-0.0109630959706	49.9390972346
FEV	0.287073381	6.4151153333	6.7021887143	0.438222956816	0.42968407125	0.0870529809172	0.292503246983	0.288259880222	0.0496986457452	-0.0140913964869	300.0	0.617154339586	0.636312660336	0.072040829556	0.613716024068	0.623060791666	0.033333235755	-0.176497691317	300.0	0.320926189884	0.317170749238	0.0234715836186	0.337926065079	0.327529605428	0.0595154766523	0.0275623189174	135.458385105	0.180068144158	0.175969989474	0.0670715249122	0.173472324585	0.174463262137	0.0155170413082	-0.0117025919852	3.07306548073
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.263848572394	0.277405497608	0.0537774229493	0.451063107927	0.473361294462	0.0953801810304	0.121774740685	300.0	0.653044469184	0.666680257043	0.0261191938591	0.760828933806	0.766854132853	0.0553701478056	0.371118994028	300.0	0.332592715275	0.330358313546	0.0139118557851	0.342812155124	0.336968528844	0.0340143453051	0.0328069721773	300.0	0.280009823149	0.280094938477	0.0203867417667	0.286620207691	0.283130835385	0.0508994662164	0.123108747045	49.7780348359
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.237323642461	0.23081342778	0.0551750359717	0.389160056059	0.384537810072	0.0938399873758	0.025995526258	300.0	0.516634057323	0.52435648354	0.0286106616116	0.633720245036	0.645627144303	0.0595520065484	0.366037576588	300.0	0.319636342669	0.310492935181	0.0918080047797	0.308565623414	0.303780379301	0.0413861083569	-0.045296627855	18.6246764298	0.522274643343	0.525448607621	0.0466403561344	0.53661143505	0.540602430904	0.0685499249736	0.20622605364	21.8078127603
ELF5	0.3373030741	3.2673951111	3.6046981852	0.431873361481	0.416888616487	0.0891549258471	0.289817717204	0.279421029944	0.0519423912905	-0.00153869779865	300.0	0.643464773022	0.656617825127	0.0260453518018	0.70099251013	0.708048259313	0.0559719655601	0.0626090142193	300.0	0.233962851357	0.23143995936	0.0229640092842	0.24727484637	0.240739806746	0.0530081587542	0.0258737521456	102.81674386	0.136125151504	0.135624736313	0.0158420729813	0.142753581398	0.137705648525	0.0720795484539	0.0322255414488	5.15543243969
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.423349947544	0.40507347875	0.123503563324	0.277357320668	0.266430912016	0.072444291649	-0.135769955054	300.0	0.650474681276	0.666105178344	0.0254421192929	0.749199114681	0.755533113897	0.0579294500803	0.331853668584	300.0	0.410665356594	0.407395395159	0.0188923874271	0.423187900411	0.415007903117	0.0433637801146	0.0100595835802	300.0	0.266358272938	0.266063315287	0.0310006842976	0.270764349993	0.269047628418	0.0423555872027	0.104343040238	263.913981475
E2F3	0.3468039153	7.6233014444	7.9701053598	0.39848194226	0.378283687089	0.0564693608812	0.546767443615	0.513213605156	0.0973711941003	0.0304065749517	300.0	0.628029367003	0.644051699779	0.0302280506995	0.701157522856	0.706298689472	0.0706716423443	0.00869419019102	300.0	0.41929495641	0.414705910975	0.0274061208572	0.439144247505	0.427255483304	0.0626818212487	0.0183482663664	300.0	0.585834966621	0.584793235158	0.0434006973484	0.592100412516	0.591500716403	0.0500651332631	0.0869206616764	31.2443760395
PAX4	0.3612699048	4.8246142222	5.185884127	0.488590322002	0.420601483886	0.20031744198	0.320726111874	0.28389541452	0.118954579996	-0.152185760073	300.0	0.656762350446	0.668526694435	0.0229259686641	0.720343970853	0.726335449449	0.049592158219	0.188339579957	300.0	0.590719054651	0.583707243063	0.0496895877096	0.579184590258	0.575285955346	0.0247802382173	-0.00943429825847	134.84210616	0.378967426823	0.327672866178	0.280917903834	0.58624631468	0.430842978174	0.385735903005	0.173822463768	3.84756808607
ESRRA	0.3644815	7.2754227222	7.6399042222	0.216976148386	0.217509690938	0.0572904916174	0.385998317618	0.380292071032	0.100751004715	0.0708572269928	300.0	0.655360022351	0.662785573277	0.0593712932967	0.642113007463	0.656393706651	0.0268196543013	-0.351254962901	82.6877565617	0.331713138433	0.329116574306	0.0207221368379	0.345637997149	0.339131996758	0.047391520499	0.0341522310387	121.226086826	0.566597738676	0.567799031879	0.0372740281293	0.575044325655	0.574665316069	0.0423002046101	0.1246355225	20.7819211838
T	0.3738660185	5.3688017222	5.7426677407	0.241040192708	0.232432757241	0.0497139491379	0.398251850125	0.38708734108	0.0874651831623	0.138681589121	300.0	0.595096935417	0.60349450838	0.0288342744341	0.634096503475	0.649785753144	0.0656391129644	0.0933255225834	300.0	0.507312165332	0.503694718661	0.0238788629642	0.529139412561	0.519313447739	0.0616827022064	0.0720224677512	74.9404439827	0.740442256036	0.74102777293	0.0500537570071	0.747059762572	0.750658210917	0.0581178579068	0.124050923798	7.46532485394
EN1	0.419525881	5.5023358333	5.9218617143	0.260646014407	0.256274810144	0.0449936828929	0.408751908236	0.404006217188	0.0790451609414	0.13041949238	300.0	0.544933643139	0.554138365549	0.0317308893272	0.627055485397	0.644266574673	0.0681222179478	0.252205588511	300.0	0.379193725624	0.375364089321	0.0279943196565	0.399413593805	0.38972148111	0.06939565874	0.0411171869938	58.6351790601	0.405199426498	0.407043861188	0.0463112790085	0.409379398241	0.410661675106	0.0551030962079	0.00931789808194	3.34125501984
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.406405484743	0.412897304721	0.088531337615	0.264052579716	0.264956852847	0.052396013893	-0.0428627048649	300.0	0.512660063284	0.521104167159	0.0304475803983	0.629361243243	0.643983888425	0.0627133486994	0.357496590187	300.0	0.369271344075	0.360526977634	0.0883877212367	0.356015400654	0.352105538576	0.0365870245857	-0.0213409566724	29.5482070024	0.522301995099	0.522380543691	0.0627735933897	0.536003351117	0.531844935342	0.0705135689317	0.0877489445415	7.22202440662
HLTF	0.4444497063	8.3729281667	8.817377873	0.384255302316	0.396359700212	0.0508221020851	0.552749561782	0.57261276709	0.089982351445	0.100924070195	300.0	0.647331086956	0.66284985133	0.027523520847	0.738260162022	0.744923449277	0.0605293502784	0.2876749416	300.0	0.299373833882	0.279442513455	0.0847393148409	0.27481268569	0.268471907074	0.0333385569893	-0.00233601492399	126.467647794	0.681871433993	0.682651525948	0.0488783569247	0.69271290519	0.69313071099	0.0504188323276	0.128397887105	28.6448873623
MAX	0.460274119	6.1784626111	6.6387367302	0.337473862355	0.353219278878	0.0539970106504	0.505795449398	0.524670075103	0.093039180387	0.145950623525	300.0	0.647462303538	0.659323039971	0.0552965966045	0.627279460834	0.635223340264	0.0267845624633	-0.023493305558	300.0	0.297092137973	0.286744034551	0.0667709619286	0.283908855756	0.279546645206	0.0294917181935	-0.0254042861019	36.0737904604	0.255373969995	0.254958896014	0.0172137166182	0.258987144332	0.258547040547	0.0293173383102	0.131024545789	43.525608127
CDX2	0.4654728386	5.6034792778	6.0689521164	0.155754765045	0.136062950991	0.0564020967355	0.335306044267	0.309312271579	0.0987772603749	0.135307225681	300.0	0.651829584247	0.659579754452	0.0540856601997	0.645720601552	0.659127263348	0.0257700278766	-0.295911633288	59.3606957201	0.429513405112	0.424547091312	0.0307634507671	0.443969786783	0.434729580541	0.0593774778987	0.0164505910769	37.0117085472	0.60528260512	0.605474819236	0.0494447469502	0.611934478772	0.612465384455	0.0653472673927	0.0894033057001	10.256339965
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.387694551326	0.381743045994	0.101690275809	0.250817475502	0.251422138776	0.0595933227538	-0.0719085392013	300.0	0.656723013486	0.663588631199	0.0555208453538	0.647910590205	0.660547438915	0.0248482125551	-0.313465937016	93.1433768413	0.292335549713	0.287342437061	0.0529615335276	0.28266072484	0.279275922109	0.0230672431338	-0.005020814173	63.4390120332	0.406122931156	0.407458035453	0.0486845373697	0.411205300954	0.412121547968	0.0526210136154	0.0412502851928	7.09487530884
THAP1	0.5344718069	5.8000158333	6.3344876402	0.451445406428	0.44917383523	0.109384739442	0.298834137392	0.302269976147	0.0636824323821	-0.067290497082	300.0	0.648984123125	0.661933094001	0.0253534624549	0.719245511122	0.725849294545	0.0546612658021	0.173882083543	300.0	0.349002283178	0.346051086188	0.0217336109808	0.364783956679	0.35846161232	0.0485186323466	0.0615542076879	300.0	0.194794002827	0.19503443758	0.0143905610908	0.198786939491	0.197868231175	0.0371653113746	0.119730108406	41.2380849442
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.337452853312	0.326999956384	0.0425251963669	0.460618396291	0.443995852351	0.0764176863036	0.0991675565804	300.0	0.64092763955	0.658389437218	0.0276568733074	0.700791599391	0.708102970198	0.0641977379454	0.0257475115857	300.0	0.399517088477	0.395520158985	0.0257977455796	0.421472510917	0.41111285671	0.0635624453097	0.0689213483307	128.554787518	0.230089487391	0.229840549476	0.0146411070563	0.235213179752	0.23365232756	0.0476436193505	0.187572931177	38.2187194285
GFI1	0.6229520794	4.7750645556	5.3980166349	0.213909455582	0.200533369613	0.0547276369247	0.376154326355	0.349524253789	0.105250853131	0.11008326214	300.0	0.66382017801	0.673564959615	0.0826621130664	0.625826111619	0.651666982188	0.0309346141063	-0.272704404081	105.304461293	0.327406983001	0.323844297704	0.0222793999218	0.360788357793	0.347046213658	0.0632896672967	0.181125435657	233.852455995	0.562424689199	0.566336538479	0.0566179237979	0.574213571352	0.577758220908	0.0681018242043	0.0849453143732	7.74731755372
