FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	FLR_85_H1hesc_protection_mean	FLR_85_H1hesc_protection_median	FLR_85_H1hesc_protection_std	FLR_85_K562_protection_mean	FLR_85_K562_protection_median	FLR_85_K562_protection_std	FLR_85_protection_ks_stat	FLR_85_protection_ks_pvalue	FLR_85_H1hesc_tc_mean	FLR_85_H1hesc_tc_median	FLR_85_H1hesc_tc_std	FLR_85_K562_tc_mean	FLR_85_K562_tc_median	FLR_85_K562_tc_std	FLR_85_tc_ks_stat	FLR_85_tc_ks_pvalue	FLR_85_H1hesc_fos_mean	FLR_85_H1hesc_fos_median	FLR_85_H1hesc_fos_std	FLR_85_K562_fos_mean	FLR_85_K562_fos_median	FLR_85_K562_fos_std	FLR_85_fos_ks_stat	FLR_85_fos_ks_pvalue	FLR_85_H1hesc_flr_mean	FLR_85_H1hesc_flr_median	FLR_85_H1hesc_flr_std	FLR_85_K562_flr_mean	FLR_85_K562_flr_median	FLR_85_K562_flr_std	FLR_85_flr_ks_stat	FLR_85_flr_ks_pvalue
FOXO1	-2.201485627	8.8310241667	6.6295385397	0.0828820243574	0.0700410062958	0.04859897517	0.0529420955981	0.042609386989	0.033427345577	-0.0891324204675	-300.0	0.641915469554	0.653436339873	0.0236250681965	0.662454779649	0.668942426494	0.0526540472299	0.203610377259	-267.798681935	0.5789082122	0.579777433857	0.0567084421594	0.551928661284	0.554526408207	0.0288471833355	-0.198328267898	-300.0	0.318083592459	0.317845506557	0.0393672011266	0.308099573578	0.307054103237	0.0158778241064	-0.400770496772	-300.0
NR5A2	-2.0764958254	5.4651116667	3.3886158413	0.0772563615987	0.0665159717678	0.0314513593278	0.0565010137379	0.0486301806214	0.0216760495072	-0.071929009446	-300.0	0.64448331559	0.657756426128	0.0258002345572	0.676109990284	0.68382026107	0.0541164553021	0.130573953566	-300.0	0.475144075143	0.475957611389	0.0550226949051	0.460441605218	0.461201802106	0.029702791832	-0.0555416930951	-201.276868608	0.33398437911	0.333778839639	0.0513849648133	0.32742447768	0.324129318901	0.0192081292105	-0.265624688169	-300.0
FLII	-1.1177311693	8.8445722222	7.7268410529	0.0632391891536	0.0525322050201	0.0320190060327	0.0341213253753	0.0273222895419	0.019241965244	-0.236785211007	-300.0	0.596911720547	0.603422717015	0.0265861962641	0.620285373231	0.632161526074	0.0564426993267	0.024228907972	-300.0	0.469465211006	0.464375532801	0.0693175712023	0.454937342223	0.456193173542	0.0284500372728	-0.0606998444243	-151.745999905	0.278887589545	0.279417858712	0.0384086278941	0.275987469659	0.275221029193	0.0147030440458	-0.098929108594	-300.0
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.0710190342783	0.0607978070119	0.030388582923	0.0499119256952	0.0453672106083	0.0220756039491	-0.140351036265	-300.0	0.7319412479	0.737604826105	0.0497828835565	0.655570438554	0.666489537015	0.0213461077661	-0.335246559688	-300.0	0.427276810939	0.42751366319	0.042428420747	0.417369539696	0.41820522192	0.0193142747701	-0.0695922023869	-85.851323733	0.318359380005	0.316778899319	0.050417852869	0.317535375586	0.313542506081	0.0187060135986	-0.126532550666	-159.73269466
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.0750976295884	0.0540720921215	0.0584285263132	0.112615814763	0.0747484132576	0.0840744660009	0.0545935450132	-120.336653521	0.619779505927	0.641088704576	0.0807152481397	0.557768791168	0.567056557567	0.0349051522961	-0.168046656525	-300.0	0.462190111662	0.462223163243	0.0345923492912	0.465526474069	0.465491193388	0.068040072555	0.064772492372	-9.50382315853	0.245853852225	0.245752438157	0.0215917493442	0.255608370507	0.246058151172	0.077289650195	0.0312026260718	-12.1702588719
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.0614493743526	0.0509486339512	0.0309462484117	0.0412999209374	0.0336472650699	0.0238748527104	-0.017630993988	-300.0	0.755612867157	0.763332024623	0.0672083158527	0.638763152874	0.658308723348	0.0297346159122	-0.357337556802	-300.0	0.421902872057	0.41832381456	0.0319149183512	0.434291102972	0.422974186952	0.0703237200821	0.0433754969299	-300.0	0.330847137518	0.331238332091	0.0824838576794	0.330345273837	0.325365938719	0.0268389848653	-0.077560897183	-300.0
REST	-0.9317503519	8.5147308333	7.5829804815	0.0875059460037	0.0823152101029	0.0318280799305	0.063611920659	0.057483956327	0.0222622334764	-0.040474697057	-300.0	0.644401850757	0.66124710864	0.0624934103252	0.619481175276	0.628008054211	0.0293341782977	-0.0304307276534	-300.0	0.645322161787	0.64389187901	0.0278111039307	0.649851185685	0.649706396432	0.0560791965883	0.0430332766922	-108.56774089	0.33169195984	0.331897370529	0.0576183115321	0.324901786688	0.324728518921	0.0196945183166	-0.146739387732	-300.0
RFX5	-0.9070030291	7.3384705	6.4314674709	0.115204189066	0.0966118896326	0.0527688854518	0.0763257027863	0.0619691543252	0.03824858588	-0.0649106895027	-300.0	0.7316723684	0.73981179987	0.0604875097687	0.650930220873	0.668653026813	0.0268213697517	-0.258628666097	-300.0	0.475272676281	0.473113192547	0.0230464015861	0.476828167069	0.47648158021	0.0477944556607	0.0555522942408	-75.0472085626	0.307577886426	0.307402769184	0.064336349078	0.303313512359	0.301688367145	0.0232248192462	-0.0952976975532	-294.103239476
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.0557393025824	0.0467394014262	0.0360401020848	0.0327760795234	0.023416831958	0.0258127401276	-0.0136876131181	-300.0	0.701017064257	0.707973796407	0.0511370632483	0.655985625506	0.667213933898	0.0239576096217	-0.0218631958426	-300.0	0.393058994355	0.393112299083	0.0417233914326	0.382681009317	0.383809393902	0.0209911342783	-0.0498753777128	-140.874785473	0.341032763539	0.340581706355	0.0388040640033	0.340240608229	0.337801868979	0.0167445576606	-0.109168829131	-299.999992093
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.0679338261727	0.0538547327836	0.038276417578	0.0372851295307	0.0280050552293	0.0239672570809	-0.0306316226957	-300.0	0.661672551924	0.67150695482	0.0220301258016	0.673468867187	0.679220448678	0.0480863397457	0.321700326241	-164.275238599	0.453781833223	0.45411828617	0.0348351577693	0.444659345214	0.445850731738	0.0171688259763	-0.0906360223975	-229.740687596	0.364861997666	0.366006099874	0.0316930512691	0.362938844254	0.363021278229	0.0114326507407	-0.123729998093	-300.0
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.119364397016	0.0978411769578	0.0528370941861	0.081449568637	0.0689386693238	0.0358369923964	-0.133862792883	-300.0	0.649943858727	0.661750047334	0.0234882533604	0.663764219982	0.669999899293	0.0538430012789	0.325144562329	-59.7343004525	0.340676143018	0.339910099177	0.0210865645501	0.34081539527	0.342163602352	0.0497350221994	0.0445702743258	-24.1209546539	0.323916001404	0.323662599642	0.0389757939524	0.319628997759	0.321027564514	0.0161114221907	-0.056175136239	-74.7240295497
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.0486032719828	0.033605162175	0.0337028591501	0.0303209345549	0.0210967708787	0.0221834314768	-0.0117947522376	-300.0	0.657724608739	0.669349178	0.024715937616	0.699769372807	0.707153859499	0.0523303437189	0.0182273032425	-300.0	0.529167509762	0.529075936109	0.0476354109106	0.517725953583	0.519773973623	0.0242384054739	-0.0442526289176	-54.9576338185	0.320223751271	0.318458590196	0.0372850643603	0.312969351648	0.314484406832	0.0223293338432	-0.161684865997	-154.439060149
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.0308923333168	0.0273975993799	0.02069360043	0.0465093371076	0.0346977741786	0.0320925843311	0.105509337568	-181.536743403	0.643302786073	0.654725630076	0.0553056968451	0.603103033664	0.609414748444	0.0247330048145	-0.131292183289	-300.0	0.466590976188	0.465764919318	0.0749814999242	0.45752179082	0.458975302453	0.0342942187978	-0.0345965070698	-38.2520875734	0.291146373403	0.291251357299	0.01306953032	0.296633627526	0.292087948559	0.0433291066239	0.000575515735582	-28.7062068795
INSM1	-0.5296980979	6.7003285	6.1706304021	0.0469675992721	0.0404837661158	0.020679612118	0.0627546913582	0.0526932543792	0.0283522353023	0.0140987143956	-300.0	0.782000874917	0.789140975134	0.0555679493739	0.657972679342	0.674570100974	0.0250468135171	-0.420447900698	-300.0	0.4915211633	0.490221370264	0.0312530617744	0.497320943168	0.492369268932	0.0648817053099	0.0668084360902	-106.84331995	0.29665574283	0.296412174134	0.0214301921199	0.302418776927	0.296818549214	0.0643933795491	0.0633298218717	-75.1882888117
ERG	-0.4811139683	3.9203937778	3.4392798095	0.0679281160762	0.0561731774703	0.0344753839681	0.092883182063	0.0771359584673	0.0449527341369	0.00912044411591	-300.0	0.645511743131	0.660309389033	0.026965318429	0.656522922474	0.664506045716	0.0598312497991	0.314569672989	-300.0	0.504466738561	0.503953445536	0.0225920457667	0.506372634383	0.504638649356	0.0486801214436	0.0532357195033	-207.400010009	0.308648374892	0.307620404235	0.0546794518512	0.307831001842	0.306216424114	0.0179397622471	-0.0128326035594	-300.0
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.0648464954036	0.0543349344949	0.0311634627584	0.0425450609975	0.0359847455765	0.0222519823219	-0.10430872301	-300.0	0.748766185158	0.755170038145	0.0494659300567	0.653595799295	0.665189610263	0.0218250576709	-0.362338052695	-300.0	0.387595624314	0.386835445494	0.0219501120839	0.394291886793	0.389548680701	0.0473583480232	0.0203517608311	-70.3412846238	0.336014655122	0.336431720171	0.0436232564393	0.333224255524	0.33367806493	0.0190285784717	-0.0308485854679	-148.679157987
USF1	-0.4081315146	7.4895785833	7.0814470688	0.0669724563409	0.0528235443255	0.0359733736739	0.0436280404866	0.0353783453433	0.0220160104333	-0.0440320749387	-300.0	0.621456535709	0.644210579235	0.0804151685411	0.584898413123	0.597092939374	0.0358763782805	-0.0522672288811	-300.0	0.419130449722	0.416805451583	0.035355005712	0.428893450996	0.42116657719	0.0742886110515	0.0281020818344	-64.7047103603	0.346673681212	0.336177511191	0.0995176104424	0.336620494495	0.33562845342	0.025726876392	-0.0135864652614	-103.833657773
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.0551424459985	0.0480055108406	0.0232008454871	0.0744689231301	0.0644775966425	0.0313275144857	0.0596465505251	-300.0	0.749639219089	0.75627741687	0.0683916225403	0.639257248942	0.658078060871	0.0295579008766	-0.300587538282	-300.0	0.462364703977	0.459711666824	0.0292114432198	0.476716473666	0.468043433478	0.0648130326689	0.0120750289093	-300.0	0.340099555167	0.339544924364	0.0253827845097	0.34767481754	0.339739514814	0.0859103573947	0.0480507191424	-300.0
CTCF	-0.3682107037	8.924475	8.5562642963	0.0465464135532	0.0394115550065	0.0283986753613	0.0674179510784	0.0579739669627	0.0372821333485	0.133770761908	-300.0	0.746056549401	0.753084848884	0.05350746708	0.661476411153	0.676266015494	0.0237874362086	-0.302342732716	-300.0	0.511969311273	0.511640752447	0.0219495359272	0.514944848946	0.512913758919	0.0449213772386	0.0575695908286	-288.342415513	0.328416225811	0.327750253211	0.0199489385084	0.331904511176	0.328004078974	0.0581500124771	0.0516122670585	-290.618725319
MAFB	-0.3502367328	5.0393535	4.6891167672	0.0948289474358	0.0801458167937	0.0448665635267	0.0614179661587	0.0493690762684	0.031573387608	-0.0462584758959	-300.0	0.703276024418	0.711080927683	0.0608327121838	0.650680360397	0.666730055925	0.0264178254648	-0.00199672058594	-300.0	0.515526174214	0.501821838108	0.0792221245725	0.482249210753	0.482693653551	0.0301870406864	-0.124582540107	-219.855680481	0.330100809018	0.325531705403	0.0644706633548	0.323309797236	0.323686600155	0.0220177721633	-0.0398761677382	-140.805145314
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.0686937880314	0.0589289198509	0.0329533126926	0.100664211155	0.086576748849	0.048932226233	0.034534987128	-300.0	0.721307879305	0.726079921376	0.0727671834375	0.62821219164	0.64439248584	0.0300935228883	-0.1394101525	-300.0	0.513863876836	0.508520929724	0.0704850030004	0.500039602913	0.498305370142	0.0313609317474	-0.0069462777472	-238.32664876	0.35419448486	0.34441033286	0.0894344723603	0.340872598837	0.34095142863	0.0226773406018	-0.0259307497405	-207.856795399
STAT4	-0.3171848783	2.786079	2.4688941217	0.0832573945319	0.0722777141579	0.0325454419252	0.0602151501341	0.0519273734138	0.0246380797314	-0.0804607339081	-300.0	0.7499395337	0.755540038982	0.0463561012642	0.663824536492	0.674035095732	0.020703205269	-0.351367287992	-300.0	0.612227463817	0.611128261854	0.0247793619229	0.612491457496	0.611758511835	0.0546677583974	0.0448818676158	-41.1238025092	0.302145519818	0.30234884354	0.0244397891301	0.305379692252	0.30344563245	0.0420304231847	0.000886872093998	-77.1143317749
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.11628954658	0.103334879503	0.0420495371614	0.075140720193	0.0674287942766	0.0296192442184	-0.175001194983	-300.0	0.69988273635	0.705914265885	0.0507054596105	0.651374952453	0.662657629283	0.0221782098728	-0.0494445326294	-300.0	0.40440043763	0.398200563688	0.0569643279358	0.390452121838	0.390717277826	0.0230595663894	-0.0665685053972	-152.985506849	0.270200302263	0.269465738858	0.0497198618687	0.268350200055	0.26709818083	0.0188354043167	-0.0407462776218	-110.115322732
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.141750077827	0.129088394438	0.0563987669841	0.0859142769548	0.077355777597	0.0365464112773	-0.116867943111	-300.0	0.726307400095	0.73874499029	0.0970042944814	0.603953625942	0.638726699539	0.0379249578338	-0.122587042985	-300.0	0.507874473562	0.491367852062	0.0933352542092	0.469712249889	0.467821051621	0.0347730634628	-0.109261713881	-248.472621772	0.339563319022	0.338689797344	0.0443443643382	0.363182337616	0.338885737414	0.145414049242	0.0154193706901	-67.6854800293
GABPA	-0.261986254	8.661842	8.399855746	0.118960796543	0.099031210883	0.0568876758429	0.077343752509	0.065509453633	0.0358670544334	-0.0570399344377	-300.0	0.603562284944	0.620903253768	0.0360652218331	0.615694904584	0.623217106014	0.0824464454436	0.27217703884	-300.0	0.483391709079	0.474739033049	0.0730843866714	0.460356503462	0.457380781015	0.0323583765992	-0.0530225851667	-254.235836286	0.30438909004	0.304333865798	0.0264302733695	0.312097974056	0.304358043855	0.0942116029298	0.0102392790625	-103.848149055
YY1	-0.2405441005	9.2155432222	8.9749991217	0.106067719679	0.0853960887284	0.0494317706118	0.0756043472972	0.0625725813846	0.0398183416994	-0.0442779905242	-300.0	0.752760929296	0.761130775833	0.058220024239	0.653045739549	0.66827691613	0.026187375518	-0.311678616053	-300.0	0.469196676998	0.468074976592	0.0295092416957	0.469875121397	0.468718789938	0.0604084843939	0.058692698692	-39.8777285917	0.341384027033	0.344334404718	0.0224595099367	0.34543282201	0.34690797618	0.0602696219036	0.00020915896081	-66.3554267611
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.0648523343055	0.0563316377684	0.0280945420258	0.0907255683562	0.0776586287943	0.0415951120168	0.0696393572989	-300.0	0.744880528993	0.752435427819	0.074930563922	0.629663904008	0.650248130304	0.032439313904	-0.25146037318	-300.0	0.473191760307	0.459636721456	0.0731321933796	0.451354234434	0.446934049034	0.0325139804706	-0.00802478101561	-300.0	0.329594964749	0.326403631119	0.0279254847494	0.334858028958	0.328855489286	0.0996889697728	0.0123425958685	-300.0
SRF	-0.2054848492	8.3513662778	8.1458814286	0.117525859349	0.101023333765	0.0576938674711	0.0726831819781	0.0622375794527	0.0338674598144	-0.120087798612	-300.0	0.759930188714	0.766518582216	0.0497619662334	0.662937340878	0.674905175915	0.0225965346829	-0.359633448791	-300.0	0.482722668694	0.481590525745	0.024130375644	0.484552028072	0.482453317843	0.0557188905918	0.0366403693538	-38.7225396575	0.317773638412	0.314208607156	0.0533070424158	0.313104367934	0.31216331417	0.0208162237496	-0.0260416983906	-103.597236649
STAT3	-0.2035441402	10.0107785	9.8072343598	0.0678262970798	0.0604271415268	0.0328441655125	0.0286788582643	0.0222966081341	0.0198196711417	-0.211271953481	-300.0	0.625059546427	0.640055241207	0.0246060186909	0.638788468439	0.644812125749	0.0624060115595	0.310118395093	-119.761929231	0.41007736993	0.400158760677	0.0696156787341	0.385747199221	0.384639909447	0.0244246924003	-0.118705666195	-152.605493111	0.285961068376	0.281962004661	0.0677927631426	0.281540088119	0.281957224138	0.0187477414978	-0.0810713622812	-150.919397446
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.053189203295	0.0433351770755	0.0303223092102	0.0347334006639	0.027033186213	0.0278750252044	-0.005325121636	-300.0	0.733371524821	0.740124021327	0.0510840307762	0.66252642218	0.676054475304	0.0238389650517	-0.239998140766	-300.0	0.518709471112	0.518996605398	0.0321781234328	0.521705773917	0.520306663119	0.064418479334	0.0598861575959	-61.4738702854	0.326751449062	0.326516932313	0.0521057412811	0.32464965581	0.324649475131	0.0198400946045	-0.00943828912523	-105.447493604
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.0602510996147	0.0533419177809	0.0247885031001	0.0778128432439	0.0632884391055	0.0332173078126	0.0768276179847	-300.0	0.714798818285	0.721950215191	0.0571910276531	0.65550328071	0.670798505909	0.0238343582777	-0.107425865377	-300.0	0.48543976319	0.485977188575	0.0260017417411	0.48989067924	0.489283554922	0.052648603956	0.010162173018	-64.1104782508	0.311380294432	0.307695051355	0.0513671524404	0.30536671878	0.304998691459	0.0179887626042	-0.00429638354699	-64.2111835234
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.209304933252	0.171749510809	0.0945010047589	0.145192995548	0.120657520943	0.067626392366	-0.0962788282834	-300.0	0.652598469226	0.664852927206	0.0232107454964	0.661184980901	0.667416391949	0.0541914888251	0.32626835565	-66.272854005	0.417368505982	0.418936845277	0.0233117362671	0.419795802064	0.418995203311	0.0544979117764	0.0329844608603	-26.1927775423	0.298790385327	0.296389367329	0.0406619789022	0.29463869185	0.295117595841	0.0168411954366	-0.0147909463879	-41.7182182902
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.0631370671785	0.0525097690246	0.0327756916509	0.0345946060584	0.0283287331206	0.020093031014	-0.17614692362	-300.0	0.767191528862	0.772683853117	0.0456726930726	0.653498378414	0.663270734756	0.0215591801685	-0.397048128896	-300.0	0.420163402619	0.414644701275	0.0742544497709	0.398301245226	0.399249700479	0.0308267312782	-0.0950225021105	-235.647670349	0.263184094488	0.262521123418	0.042389877315	0.260993022794	0.261826292518	0.0183065217206	-0.0162233326769	-179.184478093
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.0771953848444	0.0638702966241	0.0363202067068	0.0498742370872	0.0396599845804	0.026237389968	-0.101620235947	-300.0	0.707927063226	0.715279405801	0.0529166230301	0.658386168001	0.672136805697	0.0246441659823	-0.00182126256547	-300.0	0.486645034509	0.487348281252	0.0254930178799	0.487934429702	0.488435587926	0.0474523505802	0.0832029292829	-82.3757449226	0.325131978874	0.320558331793	0.05147185785	0.317285352953	0.316982855594	0.016304209841	-0.06594145153	-300.0
SOX10	-0.1468324868	5.24596	5.0991275132	0.123447388951	0.101191210598	0.0559807755341	0.0833105039669	0.0668996226283	0.0380427731747	-0.07659068211	-300.0	0.649058101142	0.665901868137	0.0279793362099	0.671479095029	0.678987949757	0.0619359845725	0.339315136106	-247.631492192	0.512239725464	0.512034428677	0.0265439536512	0.513930298044	0.51320760023	0.0533060029036	0.0764043484903	-60.8062012419	0.340487137774	0.334779516481	0.0641773127162	0.331028079716	0.330930260162	0.0207381972756	-0.0539055696906	-282.085130046
FOXP2	-0.1347974762	2.351259	2.2164615238	0.0594295805044	0.0484600937836	0.0340897580279	0.0354937999412	0.0278414241566	0.0207083408144	-0.0794762508602	-300.0	0.644861359414	0.657897343092	0.0599508755083	0.547305913577	0.554602185172	0.0264718936879	-0.329783862582	-300.0	0.542738587616	0.543788691196	0.0532758567447	0.5355655426	0.538180785743	0.0253600537198	-0.00504939285573	-113.10981218	0.32594141121	0.325489727406	0.0125584159067	0.326803752862	0.326232419326	0.0354956667316	0.047103582766	-75.037772555
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.0862711379138	0.071844668912	0.0445846082257	0.0469333729638	0.039096285695	0.0298543244802	-0.16762679945	-300.0	0.639748930795	0.650660210068	0.0231494783672	0.670748940537	0.676296580842	0.0521542581126	0.17992505471	-300.0	0.554147098603	0.548618569315	0.0808724524647	0.529006233139	0.531974911789	0.0312141655699	-0.121130741925	-207.121391426	0.286751533504	0.286015580035	0.0422602935943	0.286582665107	0.285448190865	0.0164644283774	-0.0050150430939	-102.180870962
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.0813106726213	0.0744120716632	0.0355908958548	0.0556987644805	0.0496873788122	0.0190836937535	-0.0376594415403	-300.0	0.764110059693	0.770054755718	0.0479370041466	0.66903515303	0.681021232946	0.0214643743351	-0.37101703401	-300.0	0.553117266754	0.553539991535	0.022779545893	0.5584599995	0.556915140552	0.043566450279	0.0112849534458	-71.1476377208	0.26288573889	0.260699623703	0.0476981790902	0.258238848135	0.25869712243	0.0178900011439	-0.0541741701135	-171.996168859
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.0691808898406	0.0553422344193	0.0427461387216	0.0315500224026	0.0247477391402	0.0283789143511	-0.16254646336	-300.0	0.629607670443	0.643210226025	0.0217130226802	0.639653033923	0.644621950831	0.0583774367787	0.29129002013	-158.248711373	0.411596734005	0.402264035225	0.0720314987851	0.383018801142	0.383019135219	0.0281680831776	-0.133471675896	-177.19004946	0.325767991336	0.324501995514	0.0511762242628	0.32357786615	0.323788314037	0.0150032406239	-0.0591263633775	-168.227630961
