FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	PIQ_90_H1hesc_protection_mean	PIQ_90_H1hesc_protection_median	PIQ_90_H1hesc_protection_std	PIQ_90_K562_protection_mean	PIQ_90_K562_protection_median	PIQ_90_K562_protection_std	PIQ_90_protection_ks_stat	PIQ_90_protection_ks_pvalue	PIQ_90_H1hesc_tc_mean	PIQ_90_H1hesc_tc_median	PIQ_90_H1hesc_tc_std	PIQ_90_K562_tc_mean	PIQ_90_K562_tc_median	PIQ_90_K562_tc_std	PIQ_90_tc_ks_stat	PIQ_90_tc_ks_pvalue	PIQ_90_H1hesc_fos_mean	PIQ_90_H1hesc_fos_median	PIQ_90_H1hesc_fos_std	PIQ_90_K562_fos_mean	PIQ_90_K562_fos_median	PIQ_90_K562_fos_std	PIQ_90_fos_ks_stat	PIQ_90_fos_ks_pvalue	PIQ_90_H1hesc_flr_mean	PIQ_90_H1hesc_flr_median	PIQ_90_H1hesc_flr_std	PIQ_90_K562_flr_mean	PIQ_90_K562_flr_median	PIQ_90_K562_flr_std	PIQ_90_flr_ks_stat	PIQ_90_flr_ks_pvalue
FOXO1	-2.201485627	8.8310241667	6.6295385397	0.36228887975	0.344494819717	0.191061600966	0.250199666408	0.232006563546	0.140435417826	-0.056576720079	-24.0735312114	0.647269884629	0.656875989103	0.0224445696958	0.669082999002	0.673578676752	0.0498026374639	0.169714286257	-300.0	0.50360311462	0.50484628627	0.0371582030593	0.481322294173	0.48737007257	0.0149923769176	-0.417306953515	-300.0	0.317925360825	0.317845506557	0.0334269586043	0.306665192097	0.306654024698	0.0147863187971	-0.474107391542	-300.0
NR5A2	-2.0764958254	5.4651116667	3.3886158413	0.351338753589	0.344457870022	0.1857610715	0.240735180502	0.218381195922	0.142514657253	-0.0687110586704	-54.191226326	0.689737113902	0.693416445915	0.051005063347	0.640591409523	0.653363730184	0.0269628977113	-0.0845190539541	-300.0	0.43123213628	0.432453632364	0.0426389341221	0.41741260724	0.418431750765	0.0201011399291	-0.211505283589	-300.0	0.333910869542	0.333778839639	0.0360275519994	0.323650356491	0.322766894637	0.0161068051648	-0.455197251918	-300.0
FLII	-1.1177311693	8.8445722222	7.7268410529	0.360007170207	0.34969555919	0.170445358863	0.236979675351	0.22091069137	0.132391485807	-0.0616252855257	-53.8604513664	0.633317468775	0.64464320499	0.0566223109701	0.607506314433	0.61159601184	0.025200603032	-0.0418987588522	-300.0	0.470307986313	0.446200581028	0.0858192827415	0.444090290919	0.441275191096	0.0205876013782	-0.0552017282981	-300.0	0.279176853751	0.279417858712	0.0352024045143	0.27581734827	0.275207723872	0.00977685718707	-0.208884754967	-300.0
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.31864759898	0.30412497411	0.170285795042	0.223780488665	0.209324679037	0.124512422967	-0.00752773194713	-11.127322398	0.737331695481	0.74193373711	0.0481955193056	0.660670706035	0.671101218434	0.0214616382464	-0.337403159193	-300.0	0.44382366013	0.445007976439	0.0374495073897	0.436095417157	0.438285862424	0.0141596650945	-0.229454450079	-300.0	0.316983846923	0.316778899319	0.0430286581898	0.313484291927	0.311920614918	0.0123947727637	-0.244096024805	-300.0
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.331118591477	0.300975359494	0.179622014355	0.217389594596	0.200646142996	0.12309961958	-0.0240229457486	-14.2673912789	0.603357716526	0.628755344244	0.0834610403369	0.491286415262	0.498163696267	0.0366602241637	-0.285037871814	-300.0	0.574221592889	0.575383504706	0.0390213764783	0.566602624004	0.567479179545	0.0228171709354	-0.0295698924731	-107.69422023	0.257906349218	0.257529099086	0.056874729169	0.256397016352	0.253993378006	0.0166706767296	-0.0970477282709	-103.876502911
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.388630059744	0.377095803748	0.134289006838	0.295820417629	0.281542872432	0.0970656995757	-0.0416964735336	-300.0	0.775695346967	0.782263322521	0.0615459875259	0.640202433985	0.658008239142	0.0280894590162	-0.426735447255	-300.0	0.459652380838	0.450341243743	0.0343726001401	0.477830123388	0.453239352907	0.077483142155	0.101937024589	-161.588931154	0.331248006691	0.331392377137	0.0576006684224	0.329425247224	0.326760096224	0.0204810665771	-0.148702073674	-300.0
REST	-0.9317503519	8.5147308333	7.5829804815	0.334836146945	0.323105695595	0.169010290911	0.220140373188	0.202133903963	0.125409517087	-0.037657946937	-113.586247008	0.620529788607	0.623065027812	0.0314500906218	0.636257341256	0.651792617529	0.0608389071352	0.147175335854	-300.0	0.492286531281	0.481643882929	0.0650501511141	0.48650540664	0.475811185367	0.0280254701492	-0.04407493465	-259.397547842	0.33165479392	0.331820364584	0.043266729589	0.329509119793	0.327995745082	0.0168400259551	-0.0954000413479	-300.0
RFX5	-0.9070030291	7.3384705	6.4314674709	0.256020492356	0.239413771369	0.129738853276	0.360641952477	0.342222555899	0.173609991289	0.00664080622601	-68.8911397551	0.73392625651	0.739246140937	0.0577269638903	0.647298551539	0.663711184208	0.0266725341599	-0.30313244903	-300.0	0.431977228652	0.415078322576	0.0666862954143	0.423125846463	0.411291692623	0.0295510206537	-0.0157556598001	-299.987047691	0.307535963014	0.307382294359	0.0499352400766	0.306729222766	0.304213225496	0.0183467563317	-0.0625270964342	-300.0
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.261325927081	0.244710274009	0.145546252701	0.380519350918	0.353979710226	0.201118184908	0.00706127487179	-22.3719298745	0.708634688982	0.713151626337	0.0482563918871	0.660861166748	0.670708928695	0.0263099941773	-0.0348881484019	-300.0	0.462387463368	0.462491656192	0.0362046631024	0.454786880924	0.457307562995	0.0140477873903	-0.247860669227	-300.0	0.340785954546	0.340581706355	0.03278690067	0.337202440062	0.336614150665	0.0156332202025	-0.158005440483	-300.0
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.459884559164	0.446051036873	0.215578465002	0.298428042846	0.290458087926	0.163448543725	-0.049618205687	-20.1041091931	0.668418871263	0.671529411524	0.018500738335	0.673215858565	0.681803468405	0.0446323740239	0.122337388969	-300.0	0.526048048622	0.527295652334	0.0292471538477	0.518749411347	0.523632729629	0.011887059977	-0.277569963979	-300.0	0.340704443091	0.341946712005	0.0311222301656	0.339914005311	0.339560941888	0.0122988536374	-0.0976222980858	-300.0
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.354523814742	0.338377925579	0.17427736413	0.23278676095	0.211095868103	0.143913581177	-0.030206899419	-12.1052524349	0.654978337092	0.666262422413	0.0217831954447	0.670612138272	0.675195768586	0.0506661569093	0.306677427803	-103.077622261	0.493326831742	0.495490834278	0.0474257959034	0.490216170934	0.492423073007	0.0166706288215	-0.17585446527	-300.0	0.324073135684	0.323662599642	0.0332658836978	0.319323920894	0.320726544315	0.0117740967948	-0.138270770804	-195.491514338
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.434633207383	0.416338705979	0.228518775249	0.273351095887	0.257536101849	0.16115618177	-0.05648483289	-13.1661418123	0.706885176986	0.712218205231	0.0488387847295	0.660001471075	0.671203496031	0.0251580064246	-0.0539834295345	-300.0	0.5388043131	0.538596078159	0.0350062573555	0.530500273342	0.535353501673	0.0170750844388	-0.223321606567	-300.0	0.319748431523	0.318458590196	0.0306764078793	0.315636227866	0.316068061369	0.0202074178697	-0.0933693488128	-125.734008325
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.364512283339	0.360392451383	0.183551236923	0.241860247718	0.218020035955	0.148026430868	-0.0470843620922	-8.7565214489	0.653649229229	0.663809573708	0.0494411889228	0.609683737028	0.614232706904	0.0220764150016	-0.208720611514	-300.0	0.326991343088	0.32795568899	0.0390342546283	0.321154687406	0.326036608829	0.0129581287497	-0.238048461035	-300.0	0.291137140353	0.291251357299	0.0296871883659	0.291059472533	0.289809553862	0.00848059897767	-0.0546623743653	-169.389553619
INSM1	-0.5296980979	6.7003285	6.1706304021	0.375895056529	0.361071773298	0.180788760538	0.249568467434	0.230974868792	0.129681995597	-0.0251854710519	-146.212997805	0.784448836134	0.787696841146	0.0523441226588	0.662496986052	0.677850856964	0.0255069747701	-0.42786422335	-300.0	0.343618245309	0.339043987464	0.0300788776814	0.354318641238	0.339306847522	0.0654624468079	0.131395621122	-52.0723174699	0.29636062546	0.295096472642	0.0172176624301	0.297056953051	0.296124560652	0.0430558176389	0.0661263932637	-138.826487249
ERG	-0.4811139683	3.9203937778	3.4392798095	0.239699827379	0.217131813703	0.127933398031	0.34966263856	0.33273303602	0.169921080087	0.00787576757472	-125.785776015	0.642287958127	0.657067546244	0.0298002556992	0.665049832098	0.667746459683	0.0570962219141	0.342208466326	-300.0	0.452949921589	0.445293340638	0.0398743621373	0.448208009003	0.443513192025	0.0163607740018	-0.0597807320442	-300.0	0.30766370491	0.306418330669	0.0151682040447	0.307678063692	0.307620404235	0.037418838413	0.0529463810073	-225.406071945
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.35229326274	0.332387183478	0.174821802601	0.228707315732	0.205723559334	0.134836600419	-0.0188780588348	-42.3458304199	0.750875616739	0.755619679872	0.0472958700537	0.657750051555	0.669607161086	0.0225856876987	-0.367353792911	-300.0	0.411653585787	0.398443631192	0.0598241622173	0.401124965185	0.39690695941	0.0231882437803	-0.0211621233859	-245.494801437	0.335706561001	0.335110094721	0.015709678593	0.336426466417	0.336431720171	0.0379626635751	0.0129380109888	-112.725348162
USF1	-0.4081315146	7.4895785833	7.0814470688	0.318330673611	0.300173964159	0.167026745386	0.205736324247	0.184285186864	0.122815206881	-0.00835167825766	-62.4842587125	0.588744341763	0.593454142637	0.0393786268877	0.612996863229	0.635304482809	0.078185404523	0.0306341256575	-300.0	0.552707475728	0.548550687955	0.0231325577604	0.566263791466	0.549357165246	0.062405139641	0.0494659316048	-203.093325026	0.336156979965	0.335055658038	0.0183929605193	0.341305067087	0.335566951019	0.0760761112588	0.0427584403679	-77.3093181607
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.387008226075	0.374199981014	0.133617426873	0.293630918041	0.278696524898	0.0971661123256	-0.0178746469268	-300.0	0.769119372132	0.774967828887	0.0629623635279	0.641103727664	0.65895853793	0.0281923049337	-0.387669548353	-300.0	0.513745271955	0.506378206311	0.0302601468079	0.532057695007	0.5121281773	0.0669034105704	0.102828212291	-215.711054915	0.33985149296	0.338626408226	0.0228673088493	0.342219851778	0.339524138173	0.0631996464705	0.0893965064115	-216.228721791
CTCF	-0.3682107037	8.924475	8.5562642963	0.219091540259	0.196735418485	0.124263389572	0.32031648487	0.294598914025	0.167393818879	0.0396678428571	-186.243442571	0.744957858027	0.749788705245	0.0524333319347	0.657200463846	0.671295832156	0.0252553160007	-0.313986926341	-300.0	0.541377089191	0.536346793865	0.0234484252251	0.547588576715	0.537397325122	0.049015006289	0.0488525335151	-300.0	0.327735051234	0.326838744615	0.0190649037642	0.328065593945	0.32753607094	0.0412988147382	0.0821428911464	-236.010320579
MAFB	-0.3502367328	5.0393535	4.6891167672	0.348900803291	0.359957941455	0.165043486336	0.203194474118	0.182909935069	0.125696469052	-0.122185177018	-104.692641381	0.705435611724	0.711008450633	0.0579881757152	0.645194454328	0.660279085774	0.0276100207331	-0.0959974384984	-300.0	0.36776401794	0.336100757628	0.0904807653927	0.330399228222	0.329143127715	0.0246677871723	-0.0444115470022	-204.08324351	0.313715867973	0.313316329814	0.0169378949499	0.314953001457	0.314052797979	0.0481965232487	0.0727524510161	-36.5434344289
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.279065256238	0.262392249235	0.132011863856	0.394004706235	0.38077883524	0.176571609391	0.00115293677113	-168.647807629	0.724065418901	0.729216585026	0.0680986581798	0.625108999348	0.64071684932	0.0294173616007	-0.215119785818	-300.0	0.529012764459	0.524857708151	0.0326911916544	0.543742485158	0.532938370844	0.0613776191601	0.0909129620167	-129.16966475	0.343051561707	0.342662015462	0.020421950635	0.346478908255	0.343009397336	0.0686851719761	0.0829509324192	-51.588765791
STAT4	-0.3171848783	2.786079	2.4688941217	0.372717396332	0.356500007876	0.193212972035	0.239183861911	0.212439065702	0.138660294902	-0.0271924522088	-21.8743070393	0.754357905589	0.758905073943	0.0437748324442	0.666023794032	0.676050979237	0.0206467476894	-0.367162593788	-300.0	0.572304866224	0.569693669142	0.0401188348335	0.570214212486	0.569106755487	0.01570138313	-0.0723062381853	-287.330710332	0.307947165222	0.307882498946	0.0205978438556	0.308771833035	0.308429392772	0.0316610631335	0.0573855805293	-44.1140010107
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.359901137516	0.351587541942	0.180612433531	0.221374597163	0.203492623341	0.134365346119	-0.0665038740559	-42.3915057605	0.703148871572	0.707972709559	0.0484412220276	0.653798559134	0.664619785682	0.0225366463698	-0.0823069277038	-300.0	0.388643930276	0.358639123603	0.074749934823	0.358281822475	0.358122433673	0.0162726212172	-0.0667405090783	-300.0	0.269462939905	0.269465738858	0.0136110894548	0.271218642272	0.269532426455	0.041263234523	0.0327987037785	-77.2786087482
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.269726459162	0.262496749881	0.136217177414	0.163798859755	0.147935662685	0.0927215067787	-0.0653651510537	-163.260429424	0.725163777438	0.73414486449	0.0919606613833	0.607635395963	0.640216681102	0.037855588743	-0.128627057796	-300.0	0.46547798173	0.436496927828	0.0881267412856	0.42656077783	0.421261876687	0.0261524456142	-0.0672413793103	-300.0	0.339310028619	0.338636954178	0.0357705481877	0.356204062481	0.338716086751	0.123410645824	0.0315223133307	-78.0522282735
GABPA	-0.261986254	8.661842	8.399855746	0.343031980351	0.324276170682	0.174482417532	0.223504021137	0.200795345817	0.12720262843	-0.0111731745436	-128.327991599	0.60231874841	0.6203745151	0.0371789003076	0.621302040994	0.627283013785	0.0792352906395	0.33476636225	-248.738277479	0.539827731392	0.530825313721	0.0278340111748	0.560328966179	0.538985888375	0.0657784755031	0.0652937315392	-226.057037683	0.304419669114	0.304153221366	0.0251164262879	0.308227976242	0.304173938834	0.0705935539945	0.0966599578454	-21.4440409824
YY1	-0.2405441005	9.2155432222	8.9749991217	0.373744899363	0.358356082453	0.187494913045	0.23350161366	0.211556435255	0.136350015453	-0.0302994788579	-64.7151130586	0.759035714726	0.765814025196	0.0543383613595	0.6542595055	0.669211562936	0.026321442839	-0.347343979692	-300.0	0.63196793446	0.628555587371	0.0248210705535	0.640849240019	0.628781972059	0.0595487071043	0.0280821917808	-93.8685575359	0.347665961244	0.347753640889	0.0209834500197	0.350590972346	0.347878890112	0.0597918629521	0.0467819825862	-37.5921056829
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.358953360927	0.350636241943	0.139774434166	0.250420444431	0.237085516057	0.100192986785	-0.0611930510945	-300.0	0.749901060766	0.756091461224	0.0722650077172	0.637108402953	0.659212971321	0.0319154296705	-0.276398450769	-300.0	0.4641080396	0.45409528501	0.0363846239723	0.492255430426	0.465606377518	0.0828451839371	0.0767503516935	-241.22943486	0.329327124537	0.328384502097	0.0242333198814	0.332215325855	0.328701944761	0.0746720324063	0.0904916604122	-146.67830108
SRF	-0.2054848492	8.3513662778	8.1458814286	0.323895154996	0.31593399382	0.161873047521	0.204526019547	0.185867204563	0.120918627397	-0.0371513741861	-25.1487610237	0.768941301579	0.773020617219	0.0475031471963	0.664206270097	0.675587486681	0.0198968481211	-0.398355582756	-300.0	0.412824626405	0.412574159706	0.0463995726761	0.411620839379	0.412163296536	0.0157916568015	-0.105613577023	-300.0	0.312853503848	0.31216331417	0.0220980388607	0.313650717577	0.312490021061	0.0419378853304	0.0693253315784	-24.1301734938
STAT3	-0.2035441402	10.0107785	9.8072343598	0.355998973274	0.352704478028	0.165507791991	0.227428279724	0.210929041244	0.124535220372	-0.0629093448269	-41.8586575161	0.625546226596	0.63997626341	0.0235507747331	0.647327288265	0.650925382333	0.0605849921265	0.271795048591	-246.634919613	0.425189686359	0.400259428317	0.0782029394994	0.389657663136	0.389989859575	0.0128695822687	-0.245354239257	-300.0	0.285516232948	0.282423026718	0.0595530965736	0.281715589241	0.281962004661	0.0114471524423	-0.0902083865208	-300.0
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.230727333985	0.207659400125	0.143245429218	0.343076779828	0.316910985801	0.191714236026	0.0338555276207	-40.7755959607	0.707600711197	0.711996649382	0.0519112655276	0.655139653718	0.669082817381	0.0256207886119	-0.0570789365193	-300.0	0.447247747483	0.448119231373	0.0257943088584	0.449244709933	0.448590299641	0.0529502362715	0.0178756476684	-158.433328413	0.309779326089	0.309935664645	0.0162675172342	0.311004639222	0.310159998701	0.0385319858064	0.113678075352	-10.3401135582
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.297230343932	0.278860173153	0.130393930932	0.402790775878	0.385126753161	0.173872911485	0.0188746538048	-29.6445787134	0.717382874755	0.722818508126	0.0531384696671	0.655436685381	0.669296358635	0.0244231887773	-0.162607422305	-300.0	0.528295145082	0.528879165788	0.0388305823557	0.525873507237	0.528043911136	0.0173492525638	-0.0232703528758	-234.091284203	0.305049889338	0.304895582095	0.0146512478727	0.306766818785	0.30539254616	0.0387119847061	0.0850295917743	-18.2403687768
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.416713931663	0.385503501022	0.212209724734	0.243922780504	0.216287980396	0.157686918979	-0.0535091364162	-14.2002435095	0.656380991544	0.668231878154	0.0217837222035	0.66712438657	0.671723979838	0.0509821975239	0.371250695337	-55.3291680064	0.562446808807	0.564894869376	0.0548203267238	0.56151189127	0.563997022516	0.0188814531965	-0.136246502724	-300.0	0.295021723705	0.295117595841	0.0118587829987	0.297175962068	0.295742355286	0.0368243120599	0.0279192670938	-30.246582825
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.357739716157	0.347145973438	0.171964086279	0.234230244063	0.217998868424	0.135941476232	-0.0241628117562	-67.0320411744	0.771847859168	0.775443285394	0.0453302357065	0.660148158092	0.669339660614	0.0207688661658	-0.397500637888	-300.0	0.474264447053	0.445402303537	0.0863810453119	0.44023504122	0.442338313388	0.0207073145845	-0.233049873592	-300.0	0.262863104321	0.262448214788	0.0372896227731	0.261849867427	0.262385051523	0.0123738109507	-0.0318141045616	-300.0
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.290925904899	0.284065138902	0.14848651016	0.193497273623	0.176797992728	0.112400043693	-0.000254683091819	-94.6445054637	0.71152765408	0.714402752279	0.0517851794785	0.653849879831	0.667351901341	0.0262718485899	-0.0849848465083	-300.0	0.463596991398	0.462068715774	0.0201271166532	0.465044002469	0.463008382099	0.0449743329897	0.0500759445605	-183.167191769	0.31723943386	0.317035942712	0.0139509950431	0.318164800883	0.317525727459	0.0318817127236	0.108462323874	-33.9662334239
SOX10	-0.1468324868	5.24596	5.0991275132	0.3532970532	0.334968376356	0.176621166776	0.23317706266	0.213183824033	0.129765321403	-3.49719892224e-05	-90.6913585657	0.647444949617	0.66348476958	0.029430155179	0.675458291462	0.678447538207	0.0587794695561	0.315657336139	-300.0	0.45461741306	0.451652214245	0.0251789049562	0.459855971729	0.452583920494	0.0552363310007	0.0706357662937	-78.7372565668	0.330933663005	0.330870028876	0.0165303587859	0.333242193538	0.331669939664	0.0429930701941	0.0813205078182	-61.5704869279
FOXP2	-0.1347974762	2.351259	2.2164615238	0.457810221703	0.441925641533	0.216755221344	0.311899893225	0.291669305514	0.156097946503	-0.035720304597	-27.6327324556	0.65800113637	0.668275334357	0.0558674732566	0.55711929497	0.561353099868	0.0234481384741	-0.369423111484	-300.0	0.508984936971	0.511817786578	0.0346709568252	0.504038656083	0.51065259602	0.0133872768206	-0.0967678401128	-300.0	0.325853684229	0.325489727406	0.0126101739258	0.325926137044	0.326023230358	0.0317608054542	0.0498909072017	-83.9210968377
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.397176966426	0.389052942354	0.183561529178	0.247765053555	0.229184465074	0.13477096834	-0.0735829028196	-53.560147509	0.648786277106	0.658957877551	0.0223526421639	0.685905336175	0.689432957658	0.0511206830829	0.0966060444431	-300.0	0.391874114556	0.366882351531	0.0697658361174	0.364248892281	0.365866186482	0.0149747279524	-0.274271204327	-300.0	0.286526217908	0.285991898433	0.0376227584449	0.28594073537	0.285406552926	0.0104243636698	-0.0318556648793	-282.224083384
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.413187634612	0.385223013442	0.203611359682	0.269337807554	0.246415005113	0.14275939051	-0.0145306439586	-41.0051020875	0.769494157244	0.770863410326	0.0452950322884	0.666054048969	0.677512051147	0.022320242951	-0.397028097001	-300.0	0.393443531217	0.392613211665	0.0420905870838	0.389193275199	0.391523457035	0.0202339416989	-0.042027027027	-274.868125374	0.258262646896	0.258481958403	0.0149087768361	0.259782121975	0.25925036213	0.0337260763746	0.0734875325455	-34.7214835635
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.391271383612	0.384093725733	0.177666385994	0.251803242935	0.237322009197	0.132885887388	-0.0497228658544	-32.3983323017	0.632796965648	0.646162030132	0.0200459880373	0.645699650239	0.64879173464	0.0583087648076	0.268290679913	-300.0	0.344443956063	0.323924224424	0.0634678838671	0.317711467299	0.318509590329	0.0108984078698	-0.236354254262	-300.0	0.325491602623	0.324720452148	0.0440989483311	0.323635879415	0.323788314037	0.0084078832912	-0.0934511216515	-300.0
