FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	FLR_90_H1hesc_protection_mean	FLR_90_H1hesc_protection_median	FLR_90_H1hesc_protection_std	FLR_90_K562_protection_mean	FLR_90_K562_protection_median	FLR_90_K562_protection_std	FLR_90_protection_ks_stat	FLR_90_protection_ks_pvalue	FLR_90_H1hesc_tc_mean	FLR_90_H1hesc_tc_median	FLR_90_H1hesc_tc_std	FLR_90_K562_tc_mean	FLR_90_K562_tc_median	FLR_90_K562_tc_std	FLR_90_tc_ks_stat	FLR_90_tc_ks_pvalue	FLR_90_H1hesc_fos_mean	FLR_90_H1hesc_fos_median	FLR_90_H1hesc_fos_std	FLR_90_K562_fos_mean	FLR_90_K562_fos_median	FLR_90_K562_fos_std	FLR_90_fos_ks_stat	FLR_90_fos_ks_pvalue	FLR_90_H1hesc_flr_mean	FLR_90_H1hesc_flr_median	FLR_90_H1hesc_flr_std	FLR_90_K562_flr_mean	FLR_90_K562_flr_median	FLR_90_K562_flr_std	FLR_90_flr_ks_stat	FLR_90_flr_ks_pvalue
FLII	-1.1177311693	8.8445722222	7.7268410529	0.0199292800144	0.0108767775861	0.0252499021105	0.0123492350361	0.00682994873669	0.0155615105567	-0.0467097194914	-7.8388729398	0.56749117736	0.571930636948	0.0305421775364	0.624052621949	0.629959281577	0.0558455521441	0.00885400711596	-300.0	0.552034328556	0.545544123129	0.0693648769798	0.539529855646	0.543661018336	0.0253581843469	-0.101413144972	-300.0	0.279135075648	0.279417858712	0.0332963495346	0.275763477625	0.275182768803	0.0104728314636	-0.202178400515	-300.0
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.012689116758	0.0071871660916	0.014047743495	0.00762174589586	0.00378145980271	0.0106000807643	-0.0837438125803	-16.8392197232	0.724483916863	0.731615960113	0.0635995939733	0.619773261953	0.633717978636	0.0274072623964	-0.290958824227	-300.0	0.423899838726	0.425334362263	0.0347842406121	0.41591304214	0.416445256944	0.0142037577806	-0.151329346112	-220.525347999	0.317132885231	0.316778899319	0.0340926111494	0.312796656276	0.311872374655	0.0141457148356	-0.244943089459	-300.0
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.0682844802177	0.0504957560797	0.0552090876698	0.0461832951604	0.0323148553106	0.0499947473789	-0.0114344739693	-3.47829254352	0.594717502949	0.616936990514	0.0913346589114	0.523459217184	0.530676783173	0.0391599813174	-0.0915120926495	-300.0	0.476732866886	0.474730818861	0.0301216665911	0.479846192821	0.479889574615	0.0647452045733	0.0187070560442	-16.3639903309	0.257851350583	0.257546789975	0.0505654085086	0.255988742025	0.253871756254	0.0165114840308	-0.117684687817	-168.948247562
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.0126561912302	0.00784257964712	0.0137640748547	0.00738364327782	0.0042818640002	0.00912451056175	-0.0813624273501	-70.0401118956	0.721475796129	0.720814718856	0.080214152809	0.545269020308	0.551173076845	0.0399930887488	-0.325522769692	-300.0	0.477468037773	0.465605579584	0.0721401525629	0.46308349421	0.458523010785	0.0317077478499	-0.0124752070346	-300.0	0.331257890141	0.331392377137	0.0528122549721	0.328945162796	0.326788742942	0.0194886275114	-0.175032091437	-300.0
REST	-0.9317503519	8.5147308333	7.5829804815	0.0122350342777	0.00701276769235	0.0166690116169	0.00661517046523	0.00348887614468	0.00904102206868	-0.090834543171	-47.8547943268	0.560523052953	0.57314121976	0.0378970429718	0.589065121695	0.592902551515	0.0750113688536	0.348225990071	-152.598989155	0.533204583673	0.53354789366	0.0568088855953	0.529286967601	0.527596025085	0.0263371127407	-0.00586665892003	-197.11007186	0.331731204074	0.331802316451	0.0385938946481	0.329210105932	0.327972942838	0.015504518497	-0.111224805492	-300.0
RFX5	-0.9070030291	7.3384705	6.4314674709	0.0138866244605	0.00828807707924	0.0166874771374	0.00816488010846	0.00478382417146	0.00927209878914	-0.0898721777559	-31.5569080281	0.704627877017	0.708455631557	0.0706330848261	0.575575513547	0.587431074849	0.0328508926078	-0.272922956979	-300.0	0.531169268092	0.527894315149	0.0285845952413	0.53205976532	0.529692392725	0.0643853768611	0.0285175062858	-99.3550092449	0.307526920778	0.307385833157	0.0447957760697	0.30623489357	0.304176470684	0.0165587852606	-0.0830740040666	-300.0
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.0135419313818	0.00807999865715	0.0153285900287	0.00801657152694	0.00456979954982	0.0105299246277	-0.0519598075909	-15.0631843999	0.686982743675	0.692660784257	0.0633513663078	0.614496661185	0.625821034805	0.0305269317397	-0.0516336700567	-300.0	0.391423457094	0.392883048375	0.0346925919188	0.38260164679	0.384233527374	0.0157817566555	-0.153525008361	-300.0	0.340990760003	0.340581706355	0.0274566648223	0.336776498883	0.336591429938	0.0142956896772	-0.192189001338	-300.0
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.0135061658299	0.00834037466614	0.0168474173609	0.00817664757919	0.00511580800366	0.0092084284975	-0.0501923122636	-46.0292452357	0.734820550727	0.742263819324	0.0708706097794	0.614959036303	0.629092657106	0.0315172217483	-0.298141062424	-300.0	0.474256410444	0.475966731907	0.0240527026293	0.466486896506	0.468335374859	0.00988547549775	-0.161246247014	-300.0	0.340673397721	0.341946712005	0.0299022248842	0.339922461148	0.339495144335	0.0123425080543	-0.0978651893582	-300.0
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.0146781259209	0.00761517489932	0.0208175314304	0.00880573325846	0.0048117404633	0.0134970421442	-0.0545861716536	-9.8334571242	0.615820827836	0.624217871438	0.0281290923961	0.617136193554	0.62979265518	0.0662816213712	0.289858551142	-217.040489415	0.343692852549	0.34547403758	0.0384737657234	0.34051296079	0.340619724724	0.014884629225	-0.0506627644953	-87.1152660797	0.324232543354	0.323662599642	0.0294680669668	0.319627637422	0.320853949462	0.012501657209	-0.138244953873	-278.068622939
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.0123270836202	0.00841445471959	0.0114046940846	0.00647180666531	0.00438921437758	0.00650145032628	-0.0584021940138	-8.25042839276	0.693387851638	0.700666201621	0.0625034203057	0.629840617128	0.640865880214	0.0289329013605	-0.00381766724417	-300.0	0.523254665444	0.522977084603	0.052974457436	0.512153898898	0.513977166791	0.0240789767987	-0.103172890289	-120.259758781	0.319671675741	0.31848258129	0.0282280363775	0.315906639008	0.316163507029	0.0176773833451	-0.0929755471093	-177.880856922
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.0140670048207	0.00794949643218	0.0153172651717	0.00788705888567	0.00446741798322	0.00848583698733	-0.017709921659	-5.99513763895	0.645244851246	0.65518870218	0.0243321390356	0.696775437848	0.701926817692	0.0572211108398	0.0238690380727	-300.0	0.366115775626	0.368438930749	0.0612783754385	0.361756359605	0.362753733781	0.025039028774	-0.0599184933358	-68.937607052	0.291220552314	0.291251357299	0.0310548451184	0.290870327877	0.289787420418	0.00996386039696	-0.0203199189398	-74.3072672902
INSM1	-0.5296980979	6.7003285	6.1706304021	0.012616341195	0.00817606896851	0.0148420913872	0.00795875321552	0.0047174525781	0.0102185772598	-0.0331649739215	-36.3528669131	0.752926815557	0.756007916515	0.0763671159753	0.579220776766	0.590057608851	0.0356823756079	-0.35438363637	-300.0	0.606573354347	0.604725192699	0.0243103069949	0.609019235775	0.606827675398	0.0530877401414	0.0454135850903	-155.683267382	0.296412075312	0.295098724273	0.0164457590317	0.296816923001	0.296172855538	0.0402936789815	0.0577395014716	-191.575312706
ERG	-0.4811139683	3.9203937778	3.4392798095	0.0131833259489	0.00801554746803	0.0167973972521	0.00806851344341	0.00497049421106	0.0101848414583	-0.00377038126204	-29.0493957658	0.690013137951	0.691286255867	0.0693492236842	0.564562239056	0.573721784976	0.033177404404	-0.255258404678	-300.0	0.55495330631	0.552475075062	0.0484106215605	0.551758480243	0.550915724284	0.0214814422468	-0.00113767468959	-300.0	0.307614904784	0.306398177333	0.0136541119355	0.307678726975	0.307620404235	0.0368250818173	0.0414348214289	-300.0
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.0142506737336	0.00852577391045	0.0162027236263	0.00760477794443	0.00416423476128	0.00975254073434	-0.0469549738284	-16.6938033721	0.727926036842	0.732417615584	0.0602918726655	0.597924888824	0.605809136638	0.0298748951059	-0.32892445245	-300.0	0.456950733087	0.455696726636	0.0163028827265	0.460157216997	0.456397016665	0.035677264971	0.00484393251591	-101.450654113	0.335512287841	0.335046844883	0.0129819991271	0.336334800287	0.336431720171	0.0340399142807	0.00569616685078	-211.433401201
USF1	-0.4081315146	7.4895785833	7.0814470688	0.0134513184545	0.00735921189954	0.0199411344963	0.00806947900469	0.00442950656907	0.0107916338015	-0.0223449651458	-19.177336354	0.532366873903	0.54405490804	0.0395145853319	0.546888926918	0.550619772518	0.0847136838657	0.38362608541	-210.984610776	0.545249157304	0.536955101783	0.0683655347648	0.533983305631	0.530794565312	0.0303413230181	-0.0388082377303	-146.462675859	0.335963629297	0.33488585095	0.0176250099599	0.339560158459	0.335491876738	0.0649124375433	0.0806541198653	-42.333415031
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.0129943162307	0.00809243810229	0.0152874615073	0.00758317363037	0.00433289102388	0.00956774562263	-0.0468981094319	-81.0992380356	0.716846040409	0.717312328402	0.0785790708681	0.546334190238	0.552754519908	0.0386455926803	-0.303889504717	-300.0	0.566403214852	0.557722547435	0.0603986415477	0.552138288461	0.548933820564	0.0264420484818	-0.0351540503849	-300.0	0.339826767606	0.338679287967	0.0208617429287	0.341756509386	0.339562906033	0.0587928535285	0.0820805406998	-300.0
CTCF	-0.3682107037	8.924475	8.5562642963	0.0124613751784	0.00810911301965	0.0133318587061	0.0078865743693	0.00501978386082	0.00926355823113	-0.051050208272	-73.5054474083	0.709188858892	0.709925447897	0.0778118459548	0.56578890339	0.573723787572	0.0379552950376	-0.254621880367	-300.0	0.533833848102	0.532748941148	0.0219059323208	0.537707836147	0.53459595559	0.0477300097035	0.0110508032838	-300.0	0.327704244111	0.326833401415	0.0176286935238	0.32789010062	0.32753607094	0.0383734702286	0.0790463071671	-300.0
MAFB	-0.3502367328	5.0393535	4.6891167672	0.0162840007514	0.0104775575981	0.0175665287108	0.00922480267767	0.00595757238698	0.00973914871775	-0.0612658665871	-23.987918914	0.696364447691	0.703192199688	0.0750943483565	0.579412039174	0.593567584632	0.0372038976884	-0.203228406688	-300.0	0.531522104072	0.514692387531	0.0810832327641	0.49510524235	0.49724231685	0.0274527243143	-0.180994980633	-300.0	0.313834223419	0.313358997634	0.0167675944086	0.31462129859	0.314020718173	0.0436800961524	0.0881488275805	-29.7407334326
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.0144479886075	0.00887313110392	0.0167222963753	0.00769531771228	0.00451848596549	0.0106900822107	-0.0512745545811	-21.0994447706	0.685527108558	0.687043909803	0.0739632908947	0.535647819478	0.547839337103	0.0337334888973	-0.31628385071	-300.0	0.509622987228	0.503779206249	0.068002618839	0.495590366529	0.493441594742	0.0293807221889	-0.0415481787607	-299.843929881	0.343003681575	0.342609201419	0.0188076273408	0.345741265814	0.343025901459	0.0618669750203	0.0972198146758	-39.9288120303
STAT4	-0.3171848783	2.786079	2.4688941217	0.0120884898237	0.00656738229796	0.0166749120071	0.00719680436931	0.00369320641629	0.0109073207845	-0.0368357627928	-16.3912982936	0.73251351487	0.738470167748	0.0677156904877	0.609223195593	0.619714098694	0.0315898039741	-0.31709771514	-300.0	0.567059732017	0.567196084879	0.0414926257581	0.566818445894	0.565544678871	0.0187926312857	-0.00617488590498	-92.5779682044	0.307899011088	0.307897974868	0.0169639165654	0.308595981692	0.308429392772	0.029665872852	0.064541665799	-58.2435613313
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.0132566164146	0.00693689703837	0.015571787451	0.00849246408249	0.00481379722401	0.0108714439589	-0.0446025876041	-16.1030883424	0.686375548462	0.692669773176	0.0586960479866	0.595467891681	0.601655756519	0.0293821170377	-0.188649551526	-300.0	0.430750728488	0.425016892401	0.0469392644256	0.42101709527	0.422611933431	0.0169651489725	-0.086253694772	-201.559687362	0.269402275782	0.269465738858	0.0118934541237	0.270755474731	0.269478085085	0.0362299150524	0.0735821397586	-38.3823502697
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.0109140347115	0.00656153934507	0.0159031450137	0.00621959109244	0.00298428572284	0.0108100740449	-0.103837085669	-12.7568788258	0.755020011606	0.753182362638	0.0821175105852	0.539995480299	0.534291292245	0.0342552146665	-0.372335488047	-300.0	0.518720875358	0.504581912191	0.0866187583684	0.476920066305	0.473350321982	0.0342434799152	-0.168680961643	-300.0	0.339295793808	0.338597545841	0.0351392220312	0.35464682585	0.338707145002	0.118019176366	0.0475651000864	-62.2160318446
GABPA	-0.261986254	8.661842	8.399855746	0.0135621018075	0.00729444739421	0.0210756169786	0.00775468813959	0.00358630489146	0.0128653397457	-0.0590292775533	-14.2188590446	0.521294342657	0.529501685424	0.0354859211153	0.574698107505	0.576235004168	0.072941581927	0.170745240897	-300.0	0.52913618933	0.519181180012	0.0805566051925	0.501125330081	0.496234253489	0.0343455537164	-0.107391033822	-300.0	0.304312143446	0.304167853428	0.0219967245579	0.308358636525	0.304216979524	0.0717892127388	0.0768773355408	-47.4765645713
YY1	-0.2405441005	9.2155432222	8.9749991217	0.0138098369965	0.0079903323316	0.0194361712754	0.00730550565993	0.00416882919721	0.0105664194187	-0.0188033890287	-24.3157860125	0.730533843443	0.733283166061	0.0617994066112	0.593842370825	0.600837144818	0.0315846726564	-0.317884185613	-300.0	0.584996459717	0.585545531043	0.0299128599231	0.588248413534	0.585756424948	0.0644893719573	0.0235073397568	-64.7543143504	0.347588415555	0.347753640889	0.0182072408501	0.349401767537	0.347878890112	0.0504931582019	0.0824394308704	-29.8263882436
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.01313416674	0.00789167018765	0.0159818539157	0.00748066043319	0.00417828380416	0.0105623194581	-0.0187706285997	-64.4636107184	0.707616539124	0.70700726338	0.0828348201709	0.53254111205	0.537899946475	0.0392376579842	-0.293315510887	-300.0	0.491890110797	0.476970265577	0.078778393973	0.46873095978	0.462837990629	0.0324531423877	-0.0548801760132	-300.0	0.329491864253	0.328695405506	0.022062584887	0.332149990038	0.329006158178	0.0709885818703	0.0904247240412	-178.100945576
SRF	-0.2054848492	8.3513662778	8.1458814286	0.0112179570442	0.00687113588793	0.0130097385338	0.0067715813515	0.00394820574529	0.00952720493989	-0.065036681037	-15.8487428186	0.745022752327	0.752683373147	0.0641055541248	0.615382541358	0.627411320188	0.0289845015795	-0.326988058181	-300.0	0.562794526958	0.561030377804	0.0470774151302	0.559750296927	0.560734859719	0.0175417861771	-0.0145969095107	-105.158044522	0.31291797253	0.31216331417	0.0194082398709	0.313330473328	0.312424356322	0.0382903662833	0.0808707084696	-24.7459650943
STAT3	-0.2035441402	10.0107785	9.8072343598	0.00656517479884	0.0039588696518	0.00758448530926	0.0102097427512	0.00599707816218	0.0100591107065	0.0131607025432	-6.00714043257	0.675088763283	0.682581439701	0.064928909207	0.573910435118	0.580406450441	0.0275666956243	-0.173520652371	-300.0	0.475216636317	0.462513655258	0.0778736180729	0.437806341033	0.438047337736	0.0195779493392	-0.279092090866	-300.0	0.284878275991	0.282377287268	0.0542532453141	0.28169256583	0.281962004661	0.0137500491669	-0.0431676210619	-200.221840051
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.013988095379	0.00875427227267	0.0178173468523	0.00827795603039	0.00458285988921	0.0124093026628	-0.0050541748618	-18.8621917884	0.684125116724	0.689056436607	0.067411120254	0.592542766039	0.60464696182	0.0336936466458	-0.100565924659	-300.0	0.511756656037	0.513053005392	0.0291875768131	0.516196853134	0.513592332816	0.0648045123967	0.00649262484498	-113.113116501	0.309877248004	0.30994457087	0.0158717303057	0.310922023475	0.310179302854	0.0358900001804	0.119193568337	-9.05821508304
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.0074154705829	0.00442807494364	0.00837030296053	0.0138706280242	0.00806329784408	0.0182171939701	0.000417459958568	-19.3084431959	0.756562662848	0.762243851316	0.0617290048677	0.615946936578	0.625461055121	0.0280014564061	-0.344773768648	-300.0	0.52013518298	0.521787494476	0.0233481630104	0.522715985885	0.522352198	0.0504492416168	0.00581339232859	-73.749121776	0.305037918514	0.304895582095	0.0126961013468	0.306304287565	0.30537786292	0.0325482651447	0.0873869059449	-28.3459693292
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.00849516414202	0.00537758866046	0.0107709554646	0.0134672363143	0.00886194044895	0.0125035488486	0.00792092997832	-7.52483019137	0.601485701341	0.618626723275	0.0779002283604	0.505451818193	0.51365241589	0.0318337177716	-0.216347463014	-300.0	0.466439089454	0.466040534459	0.0215313354351	0.466713657762	0.469004972328	0.0516611040221	0.00240457612189	-43.6017193642	0.295125690057	0.295117595841	0.0123940837629	0.29684166083	0.295724066844	0.0301704105856	0.0630057281959	-23.1518363826
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.00847436955213	0.00513173544777	0.0105378523104	0.0147852890632	0.00869230951773	0.0198282043601	0.00141307274103	-22.0120728503	0.753263887399	0.758386793484	0.0474697868683	0.602208799571	0.605627178159	0.0270031304751	-0.369810713383	-300.0	0.544993494776	0.539077582771	0.068635619429	0.524586017251	0.528440260162	0.0263363850062	-0.155351960912	-300.0	0.262982932923	0.262639940033	0.0343696297674	0.261723710527	0.262329740059	0.0130945939128	-0.00280953546563	-289.670069946
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.0132904031803	0.00780335068329	0.0162949578201	0.00779196758099	0.00441215917824	0.0103484685275	-0.0223981371451	-33.3325338555	0.714622006611	0.717349284239	0.0617793001072	0.585355361138	0.594370606906	0.0329142114766	-0.292274084227	-300.0	0.430551399726	0.429560309872	0.0272613337052	0.432158768781	0.430433866865	0.059479077722	0.0232670511564	-159.242672481	0.317179117616	0.317012731481	0.0124513987683	0.318113896629	0.317554325631	0.0301538633061	0.10134441308	-57.750960584
SOX10	-0.1468324868	5.24596	5.0991275132	0.0142995564711	0.00805118199796	0.0185424983895	0.0078006321845	0.00403408300816	0.0108242213568	-0.0439707493945	-28.1752667027	0.677556372352	0.680314599234	0.068233004648	0.57566434092	0.584704035502	0.0342615771712	-0.133805363347	-300.0	0.473775753611	0.471199019248	0.0251203850617	0.474422611959	0.472669250404	0.0533631133442	0.0452228623916	-97.3783798379	0.330917483751	0.330871180157	0.0150236191554	0.3330621259	0.331667232365	0.0403519445816	0.0781698080687	-81.3895400546
FOXP2	-0.1347974762	2.351259	2.2164615238	0.0135938895431	0.00775336742804	0.0193125155322	0.00747514435266	0.00439782274063	0.00968406576856	-0.00208743573877	-20.6568792322	0.597933397041	0.611961334128	0.0333754088484	0.604619845793	0.61241435388	0.071284866448	0.365753224445	-300.0	0.459470938949	0.462080140629	0.0403415795602	0.453796245436	0.457276046624	0.0173308624625	-0.0398949554705	-300.0	0.325848385085	0.325489727406	0.0130127877687	0.326049908089	0.326035395508	0.0306827130242	0.0668972625045	-61.6200045974
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.0138568973936	0.00784778440482	0.0175292620686	0.00757111170132	0.00418543024748	0.010219749859	-0.0420482660947	-10.4302181743	0.651178958319	0.657400763295	0.0573038688884	0.580862543622	0.586594508788	0.0306811103941	-0.0553102763574	-300.0	0.499453960348	0.493792405547	0.0615469067057	0.480918050907	0.484638131545	0.0221228797522	-0.175525334488	-300.0	0.286026370171	0.285406552926	0.0114396600877	0.286493024492	0.286087125965	0.0346047606672	0.0103091493603	-163.032268511
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.0107483060624	0.00681058160834	0.0107513972006	0.00611756209982	0.00326339591218	0.00799930260445	-0.0602178762954	-23.7937484001	0.749878561897	0.756321409	0.0599454941528	0.619765021744	0.629729326061	0.0316904336812	-0.341690993404	-300.0	0.467961259288	0.466847901863	0.0549596818705	0.462030215104	0.465696724448	0.0234934720336	-0.0453830023064	-173.915671268	0.258299155434	0.258435447909	0.0139850307351	0.259686301977	0.259222651197	0.0315243491842	0.0844494677363	-32.4421874939
