FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	PIQ_95_H1hesc_protection_mean	PIQ_95_H1hesc_protection_median	PIQ_95_H1hesc_protection_std	PIQ_95_K562_protection_mean	PIQ_95_K562_protection_median	PIQ_95_K562_protection_std	PIQ_95_protection_ks_stat	PIQ_95_protection_ks_pvalue	PIQ_95_H1hesc_tc_mean	PIQ_95_H1hesc_tc_median	PIQ_95_H1hesc_tc_std	PIQ_95_K562_tc_mean	PIQ_95_K562_tc_median	PIQ_95_K562_tc_std	PIQ_95_tc_ks_stat	PIQ_95_tc_ks_pvalue	PIQ_95_H1hesc_fos_mean	PIQ_95_H1hesc_fos_median	PIQ_95_H1hesc_fos_std	PIQ_95_K562_fos_mean	PIQ_95_K562_fos_median	PIQ_95_K562_fos_std	PIQ_95_fos_ks_stat	PIQ_95_fos_ks_pvalue	PIQ_95_H1hesc_flr_mean	PIQ_95_H1hesc_flr_median	PIQ_95_H1hesc_flr_std	PIQ_95_K562_flr_mean	PIQ_95_K562_flr_median	PIQ_95_K562_flr_std	PIQ_95_flr_ks_stat	PIQ_95_flr_ks_pvalue
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.0987928243526	0.0665331592591	0.106933725042	0.0435025211157	0.0313270150521	0.0415818017489	-0.000504335353384	-133.56024489	0.523350834553	0.528500890093	0.0338729719815	0.545452490733	0.551755486367	0.0765709484993	0.0852283789881	-41.9761795048	0.432696216807	0.426709287778	0.0502990175212	0.420894180598	0.422611933431	0.0198110754672	-0.0912843725477	-141.094194443	0.267851418775	0.263879124428	0.0520073537851	0.257465815321	0.258602665617	0.0197359517883	-0.065621744225	-144.520092087
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.0292511093943	0.0181201681601	0.031885419274	0.0659967280877	0.0403897986324	0.0800642404324	0.0370731991632	-196.023578379	0.649052130322	0.650890287281	0.0836322841108	0.483569612197	0.485992787478	0.0364624894626	-0.415588969154	-300.0	0.524283703208	0.511845454925	0.0900527767408	0.477862123641	0.474405076351	0.0374955095235	-0.187920495675	-300.0	0.384505660965	0.344406484354	0.153402763628	0.343954510518	0.339767164861	0.0435751115994	-0.0464001906843	-117.026437658
GABPA	-0.261986254	8.661842	8.399855746	0.034979207336	0.0251919364819	0.0347387678184	0.0729717619608	0.0366373993149	0.0986613659001	0.0882411357471	-135.892162611	0.502317531008	0.506395551196	0.0372782864489	0.509049964986	0.520603394332	0.0809885270895	0.206857235496	-76.8066937466	0.533490242883	0.524283697752	0.085260476399	0.502698879429	0.497935142104	0.0370119783992	-0.110978268869	-300.0	0.304872799217	0.303555308877	0.028828854352	0.314783465551	0.307814356052	0.0926005116633	0.0243511976315	-80.7543310102
YY1	-0.2405441005	9.2155432222	8.9749991217	0.0308062196645	0.0218891148387	0.0313625779787	0.0698329399281	0.0423686500599	0.0825690584253	0.0191467708939	-155.409280226	0.509324623023	0.511298243225	0.0355754552919	0.524347471151	0.53264998429	0.0820314011239	0.153754504786	-51.6627904369	0.585185909555	0.585545531043	0.0342844449146	0.588296399934	0.585756424948	0.0685603136525	0.0356003718241	-40.4023023731	0.370258538698	0.35665864803	0.069832121637	0.355400029807	0.354065975358	0.0236568391923	-0.0201512115488	-81.4932133896
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.0235446495774	0.0174597145825	0.0214486030728	0.0545600423543	0.0342018372537	0.0629550913442	0.00369311976843	-300.0	0.649172490582	0.652692614739	0.0807218099957	0.538086158278	0.54797291004	0.0343843039417	-0.263152107965	-300.0	0.498007279167	0.482801474758	0.0862650353774	0.470471601327	0.464535440473	0.0350991640823	-0.0754199022878	-300.0	0.331399385533	0.330149672107	0.0303558737852	0.33904781388	0.330447327178	0.100172855409	0.0583693023581	-212.916598431
SRF	-0.2054848492	8.3513662778	8.1458814286	0.0437630008156	0.0314019867571	0.0445939896387	0.100491860533	0.0633174154064	0.112743960742	0.0141026019412	-81.9565283193	0.510004843098	0.517492204646	0.0380273060616	0.528932178328	0.54166606643	0.0868690429345	0.0850361484572	-29.6271902824	0.563017228664	0.561030377804	0.0502157952194	0.55960595618	0.56012430347	0.01885978325	-0.0153353457219	-83.3833761328	0.317629259878	0.318136008955	0.0271823411132	0.324262009296	0.319461653579	0.053735302616	0.0208252998336	-38.5632871519
STAT3	-0.2035441402	10.0107785	9.8072343598	0.031769315254	0.0231837354398	0.030759787998	0.0623920485427	0.0386222208844	0.0715566339717	0.0772080148553	-55.8647479131	0.48154937374	0.487409769457	0.0370033697509	0.510144790784	0.518011074945	0.077307289346	0.0586842382031	-48.8700058182	0.481042672808	0.468116970568	0.0827321087188	0.43777728731	0.438047337736	0.0223400918757	-0.303390159046	-300.0	0.297097190594	0.290656338738	0.068260439967	0.284819000743	0.287428548443	0.0228372678859	-0.0914345153005	-126.328881974
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.0642940501295	0.0425123581288	0.0718340750537	0.0266330479816	0.0191755742607	0.0246967727888	-0.0157804666896	-277.635957729	0.538399435923	0.54324062972	0.0806554475735	0.488308005184	0.493229098229	0.0346297119723	-0.0774703029593	-165.773570786	0.643477556443	0.644374842432	0.0248674500966	0.647206560795	0.645052216933	0.0547244350439	0.0129397475825	-75.0217356882	0.330037700563	0.331616861487	0.0207522579189	0.331462541451	0.331752373721	0.0505585941107	0.0622174205717	-36.0516031115
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.102508645888	0.0701591444392	0.108087679956	0.0397457567469	0.0291212211064	0.0372720194336	-0.0481234359037	-189.604016837	0.535108823938	0.546481551975	0.0935930499258	0.50137134294	0.507483358733	0.0355221666362	-0.0109923637225	-81.7158508346	0.520160782108	0.522047737616	0.0271593437198	0.523016926179	0.522091543211	0.0555298986094	0.0178083030902	-43.252130219	0.310061212892	0.311139991905	0.0178206467011	0.317793482559	0.312194923279	0.0524751396302	0.0290904649777	-38.8543556365
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.109568738834	0.0793428116745	0.113197520625	0.0468925857182	0.0370713308539	0.0424057465591	-0.0292915617965	-52.8894355583	0.536262719867	0.543513660477	0.0364226328774	0.537066277792	0.557274212321	0.0927004963364	0.145980659502	-10.3591382104	0.466831403847	0.468746472434	0.0551737981187	0.465942775987	0.465867926854	0.0245358806485	-9.91541847573e-05	-30.3353284721	0.299946607959	0.301024237582	0.0178397785125	0.300282353178	0.301117801226	0.0442646023727	0.00952012167299	-27.4629990848
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.0288107509849	0.0211677783748	0.0266552011516	0.0628708809998	0.0404588748247	0.0692966757111	0.0220547402398	-153.216470284	0.561917688396	0.566862945006	0.0306862607758	0.569197501131	0.573738235387	0.0592803916443	0.282370488612	-17.0901925545	0.548891134391	0.543984660897	0.0743673136584	0.523763504648	0.52861518246	0.0298671274262	-0.179407583547	-300.0	0.267783737644	0.268507353879	0.0456730789386	0.263739307805	0.266257564475	0.0207938061314	-0.0171055920945	-140.341471342
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.0792089309255	0.0561165388385	0.0819305001418	0.0306783984549	0.0224934418541	0.0282288658237	-0.054448185049	-300.0	0.521103413449	0.525896314972	0.0342676569783	0.549197298544	0.558441512145	0.0812214548527	0.0280461725266	-189.257875196	0.430232177626	0.429560309872	0.0300915760976	0.432333596203	0.430433866865	0.0644478861123	0.0258639171235	-117.413877179	0.318889318876	0.316173272341	0.0178777524255	0.318988715778	0.321293279775	0.0442596660541	0.0475286512939	-115.559080134
SOX10	-0.1468324868	5.24596	5.0991275132	0.0746938455702	0.0508517932915	0.0808896377872	0.0283814549426	0.0203380085056	0.0269646193881	-0.0391911651961	-300.0	0.536614233195	0.547643884456	0.0917497312844	0.488286596084	0.493029518355	0.0359977292526	-0.0615521247017	-268.313498248	0.473927545887	0.471136872187	0.0272165208307	0.474731304385	0.473541104093	0.0591179819649	0.0396688969275	-82.3490007256	0.336438937892	0.336804090097	0.0212862326444	0.341588858126	0.337684436143	0.0606218391647	0.0562714720024	-55.5748639536
FOXP2	-0.1347974762	2.351259	2.2164615238	0.0749121071808	0.0533699704687	0.0795853799869	0.033483012453	0.0254191502049	0.0295376664522	-0.00723058800781	-110.205397387	0.495048572006	0.500162566464	0.0360072724825	0.533255817313	0.536055281004	0.0922346992957	0.00131391593528	-49.9790606668	0.458804789778	0.461448236163	0.0433870034893	0.452723283284	0.455851017393	0.0191975156366	-0.0419440150726	-225.730550782	0.329245623651	0.330620514397	0.0191347062717	0.331577638622	0.331254016378	0.0444207343213	0.0596288548542	-31.5868097613
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.0278813039234	0.0213223006071	0.0247094354126	0.0587958407565	0.0394304295834	0.0637387398549	0.0309303711611	-98.3746573197	0.560349973703	0.567317579058	0.0312306221023	0.570997845595	0.576087188409	0.0626452761638	0.262666777501	-12.9501625004	0.479012580599	0.474067865309	0.0693260645209	0.455211767343	0.459916175896	0.0258597645031	-0.202231392009	-300.0	0.290750558924	0.291653834073	0.0448889067075	0.288230607019	0.290627607619	0.0186723271803	-0.00273722937032	-82.172051065
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.0544005893859	0.033741586022	0.0636030585901	0.0204083471914	0.0143006543549	0.0202623398948	-0.0203878573692	-224.004230592	0.560170831212	0.567890684073	0.0302755709178	0.578414708725	0.583273113683	0.0778387043442	0.224946729603	-20.6292808707	0.468096309861	0.466702873003	0.0602722958321	0.461275820246	0.465696724448	0.0255837479286	-0.0569286761737	-146.819359743	0.263367534914	0.264682043637	0.0198999813205	0.269268945631	0.266121564993	0.0443705836981	0.0245077763151	-52.03944073
