FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Centipede_95_H1hesc_protection_mean	Centipede_95_H1hesc_protection_median	Centipede_95_H1hesc_protection_std	Centipede_95_K562_protection_mean	Centipede_95_K562_protection_median	Centipede_95_K562_protection_std	Centipede_95_protection_ks_stat	Centipede_95_protection_ks_pvalue	Centipede_95_H1hesc_tc_mean	Centipede_95_H1hesc_tc_median	Centipede_95_H1hesc_tc_std	Centipede_95_K562_tc_mean	Centipede_95_K562_tc_median	Centipede_95_K562_tc_std	Centipede_95_tc_ks_stat	Centipede_95_tc_ks_pvalue	Centipede_95_H1hesc_fos_mean	Centipede_95_H1hesc_fos_median	Centipede_95_H1hesc_fos_std	Centipede_95_K562_fos_mean	Centipede_95_K562_fos_median	Centipede_95_K562_fos_std	Centipede_95_fos_ks_stat	Centipede_95_fos_ks_pvalue	Centipede_95_H1hesc_flr_mean	Centipede_95_H1hesc_flr_median	Centipede_95_H1hesc_flr_std	Centipede_95_K562_flr_mean	Centipede_95_K562_flr_median	Centipede_95_K562_flr_std	Centipede_95_flr_ks_stat	Centipede_95_flr_ks_pvalue
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.0799746673027	0.0651532982484	0.0480776519312	0.035014832921	0.029023489345	0.0280024263259	-0.213640522985	-300.0	0.624471073055	0.642695022783	0.039205401927	0.643679202789	0.660042318579	0.0897104808814	0.127935625252	-2.79481353858	0.313343395439	0.308976059195	0.0535493572951	0.312398857072	0.308284807004	0.0426502964212	-0.0218146718147	-3.4898932737	0.325612792203	0.324642996624	0.0469955928034	0.323585890456	0.323788314037	0.0134708633876	-0.0466848094559	-184.619487382
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.102264992214	0.0765754616491	0.0668474025891	0.165749125202	0.127195997954	0.093802462994	0.104692881335	300.0	0.61269628179	0.664579602357	0.0420245891982	0.710105391022	0.716647016423	0.11556138144	0.0402152732404	5.14827520687	0.301946392516	0.300064584581	0.0322851550886	0.305346553737	0.301493182619	0.0566404311637	0.0113386302636	5.11530501093	0.288123811259	0.288210137183	0.0163561840925	0.293758180681	0.291013121132	0.0431438074658	0.0521792778353	67.923811134
SOX17	0.009083373	6.3657267222	6.3748100952	0.0699234395474	0.0572195693618	0.0473349897508	0.0476389425373	0.039379205644	0.0349254362206	-0.168648301118	300.0	0.612761127291	0.627837676324	0.101641917343	0.595508994997	0.613782437236	0.0541385623411	-0.152546213199	6.64876009513	0.282522727754	0.277871618473	0.0730767934795	0.278574588104	0.276516061802	0.0495914040738	-0.0419423264765	2.38581956702	0.278311852022	0.278237803795	0.0166381715297	0.284061905316	0.280644164436	0.05054651023	0.0338595648303	244.699775333
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.0844417778634	0.0736413820169	0.0364281088778	0.110046720643	0.0901370372842	0.0453184172748	0.014854939177	300.0	0.679439603594	0.687874355605	0.116524305051	0.604668889408	0.635676774914	0.0486195431865	-0.0835111775603	9.1288881849	0.526684861404	0.521691750692	0.0487466923748	0.52731612594	0.524289110553	0.0546560867159	0.0159516019507	7.2457531683	0.287493838942	0.287850585886	0.0169357157353	0.295811679685	0.291809440771	0.0465237445473	0.0984528720915	260.686521362
HLF	0.0136273545	3.2289502222	3.2425775767	0.0420398459779	0.0296543235577	0.0408582034564	0.070688231254	0.0532005404092	0.0439484851357	0.0426375471363	154.061819126	0.601177050203	0.620243083283	0.100643647193	0.571789633738	0.566874024945	0.0618410533955	-0.108565508046	2.67630469432	0.764567899187	0.767432259141	0.0316304196359	0.770534525801	0.771258018174	0.0772747911507	0.0895713463751	4.86598109384	0.274570814552	0.275451966585	0.0218152699404	0.284520236983	0.276825133841	0.0817523124087	0.0119941217254	25.6143469328
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.0913116110543	0.0833758437797	0.0366289643634	0.15386398423	0.127533044365	0.0627164265479	0.242461162149	300.0	0.540591796529	0.563783137798	0.0598274511025	0.620677627248	0.659121336886	0.109354744629	0.296494678755	9.13491042448	0.559350958551	0.553383276092	0.0582217383444	0.559835873442	0.556625991749	0.080572427205	0.044812703096	7.18219740686	0.344827694614	0.34551062176	0.0102513210757	0.34649155298	0.346991300153	0.0310932093522	0.0695917219458	158.825985708
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.157581509113	0.101586757092	0.105685725804	0.113636225481	0.0940888116008	0.081546530374	-0.0929776065116	86.7642982293	0.62431531785	0.652320302842	0.0284001774767	0.748053973087	0.757563962701	0.0939404411378	0.314262602976	9.65868517041	0.661948244982	0.661336733679	0.0628000654969	0.670724671045	0.661908849673	0.0985286281221	0.0172952021789	0.923448255952	0.334905094202	0.333895304025	0.045867330765	0.33383558053	0.333520954881	0.0195231263289	-0.0344822314566	15.3485814459
PAX2	0.0664314656	5.2315701111	5.2980015767	0.103187810828	0.0866857405892	0.0622758719149	0.0645149667973	0.0532192715145	0.0398692913893	-0.141146047011	115.222085384	0.59408669733	0.593162875672	0.133133084348	0.543011079616	0.549832103404	0.0547966684586	-0.0130053953825	5.5602390717	0.211721150859	0.203352069057	0.0831136137553	0.207865591075	0.202827145319	0.0490476380295	-0.0785714285714	0.140795434211	0.29582841333	0.295995249069	0.0314831450942	0.315031684436	0.300768187689	0.106341064188	0.0748254962716	70.3715609274
PAX5	0.0677025556	4.4629486667	4.5306512222	0.0751266101098	0.0680048383209	0.0287721234739	0.106854461324	0.0970616959858	0.0419224797578	0.0338250379941	300.0	0.589340847775	0.600742212834	0.11553756068	0.571589148271	0.593311628481	0.0582083913	-0.177772509476	8.27366878645	0.49741858481	0.494196850073	0.054789659819	0.49565658524	0.49126309058	0.0478241121609	-0.00923954538947	11.9564412431	0.307210975349	0.306784956724	0.0628849039738	0.306931288299	0.306674964519	0.0205002456234	-0.0389124212082	62.5230137065
RXRA	0.0741517989	6.7146771111	6.7888289101	0.0732677186112	0.0614596924133	0.0389488998415	0.096756484863	0.0796756525188	0.0438322760445	0.00262920532008	300.0	0.608601749804	0.648995158702	0.0517144755549	0.729776864277	0.74697158317	0.114172141224	0.248147487826	57.4757767044	0.300042732211	0.296043315215	0.0570389127966	0.298903559827	0.294251436762	0.0498199484956	-0.0149971703452	8.94573238792	0.304485195543	0.304484748146	0.016521062939	0.311400523349	0.307817473205	0.0492883388605	0.0554753152471	288.352013795
HINFP	0.0912427619	7.6395064444	7.7307492063	0.141098884326	0.101512019413	0.0923523472215	0.0907138805545	0.0728273205246	0.0559982773764	-0.0397596935461	92.7516979357	0.456585379863	0.469273819167	0.0507942884869	0.538751775581	0.581632675336	0.146025005404	0.139628500123	7.97707017389	0.792933096981	0.799765876969	0.116201758932	0.791584662598	0.794678567475	0.0860557006707	-0.0215683934113	0.199071301614	0.306276257658	0.306045363108	0.0731192158713	0.304663019804	0.305678005504	0.0224551722873	-0.0459792741113	6.90941756577
MYOG	0.0953743757	5.0492238889	5.1445982646	0.0839864269317	0.0756090346592	0.0377276614572	0.141176600706	0.130621097296	0.0589179865983	0.0857549120811	300.0	0.486253148379	0.483927785321	0.0411090595076	0.691079579407	0.687148218006	0.0968029032537	0.432793668893	197.323248926	0.256684050422	0.24964111215	0.0707819638519	0.262127633754	0.251258083307	0.0953861223952	0.0400643057694	3.04375565235	0.349914864124	0.348506535149	0.0385796953263	0.376137855311	0.351710678292	0.143503376638	0.0165852967791	125.314616574
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.134262525449	0.101401697859	0.0751659470595	0.0957988285605	0.0806469116771	0.0576778071891	-0.113687615256	150.721109844	0.521293683615	0.531850271632	0.045777400882	0.576380400704	0.627085036771	0.151067025514	0.168131440078	11.5446964568	0.486298795813	0.484940412725	0.0871007495191	0.49468810568	0.488145047875	0.100707999212	0.00473774826293	2.40255117927	0.329442902001	0.329532877472	0.0415363464327	0.329216518196	0.328903388336	0.0152208578834	-0.0507340385588	19.8180374704
EBF1	0.114694918	3.7254591667	3.8401540847	0.083072118768	0.0750531446315	0.023228034112	0.111896429105	0.0996316739899	0.0381348237637	0.0636142698972	300.0	0.620071682034	0.640884556085	0.050427972764	0.736204682466	0.748023845772	0.09426135717	0.226354413279	79.2647303861	0.384112810774	0.38092875746	0.0610581909767	0.382272868707	0.379264409587	0.0597766284935	-0.0732800851535	3.3027425572	0.302185341475	0.302581580672	0.0409617536494	0.301725136856	0.30196075114	0.0171233405802	-0.0603452437151	128.752763507
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.0474858295107	0.0432947816908	0.0367062624584	0.109045630142	0.0859712992989	0.059734930137	0.254188537043	300.0	0.509077898749	0.528169289957	0.04860021053	0.602850061885	0.637639505999	0.117042833138	0.294076243291	9.89914002179	0.463884666319	0.458672911227	0.0716562720284	0.469448130167	0.461995147228	0.0905729420543	0.0286163522013	3.61855648036	0.286312340228	0.286278274531	0.0351187934191	0.28444489398	0.285678694722	0.0159131213888	-0.0271877818412	29.0757686158
ESR1	0.1494903069	3.9774695556	4.1269598624	0.0221121282853	0.0163376403847	0.0171897807452	0.0595851499405	0.0505822252136	0.043011046157	0.323515823812	300.0	0.645942753843	0.665649395436	0.1080104673	0.630772090732	0.663657323978	0.0473099452484	-0.132467507987	4.47474958759	0.505494560254	0.502207975756	0.0229269737725	0.507718052606	0.505957523369	0.0395980691737	0.0968847092187	25.7285763851	0.33344207954	0.334236690341	0.00944006012639	0.334101842291	0.335468284552	0.0228733584288	0.0652282646541	300.0
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.0620295363349	0.050203649645	0.0342138848421	0.0414884905963	0.0336883111312	0.0237774788351	-0.057252774472	300.0	0.59856960949	0.629202320478	0.0491150313746	0.711697533195	0.722956203389	0.111818286122	0.0899168703886	62.6460811448	0.603229844358	0.59810307848	0.0423310297158	0.606737894998	0.602416839749	0.0531956318529	0.0107403036396	12.9376982375	0.317582893047	0.316112940836	0.0530251438658	0.314315742923	0.314471172472	0.0172888150171	-0.0162620802519	268.033147484
FOXC1	0.183250754	6.6542359444	6.8374866984	0.108318288222	0.0639523061292	0.0918594684351	0.0667806267352	0.0537974404516	0.0537974108169	-0.131584260961	41.0526924735	0.457643817761	0.448155093804	0.0412672285232	0.678956993068	0.689889706688	0.0459269418487	0.556871903275	5.95067205675	0.403690757358	0.399030291212	0.0919789927071	0.426014194814	0.40225588242	0.119706337053	0.0912280701754	1.42659554626	0.236607244176	0.237208386721	0.0125933654378	0.244257614643	0.24096865443	0.0472491617518	0.105575368796	39.9936443553
NRF1	0.2133622169	6.468081	6.6814432169	0.0344836078526	0.0261988803811	0.0273413407012	0.0637173312873	0.0480961469911	0.0377848113731	0.0781219812339	300.0	0.619226116115	0.656564635978	0.125146858504	0.606250579621	0.640162529587	0.0581736676957	-0.0687388436062	5.39894873847	0.288509940545	0.284520947001	0.0283574318493	0.290499024031	0.2869776739	0.0464556974016	0.0578712912789	11.5363978206	0.340438815589	0.339992765756	0.0187038936188	0.341873759299	0.342143833216	0.0371780612594	0.0603487827063	157.440612377
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.0862082318237	0.0768205271757	0.0222521890005	0.114634515847	0.100960191433	0.0362624642483	0.10763689889	300.0	0.635257816029	0.663980560413	0.0412247369484	0.762384604916	0.774093174042	0.085288846228	0.400548070546	67.5613751412	0.492723112508	0.487904309505	0.0358876855577	0.496311397886	0.492083244251	0.0572865123655	0.0124412115131	8.94019435409	0.320662016648	0.320365479156	0.0158932146585	0.321790148141	0.322098314968	0.041435039534	0.00626877882516	199.380992804
LHX3	0.2294760397	5.8396682778	6.0691443175	0.0284645521346	0.0261796329116	0.0232274155375	0.0668823660618	0.0531143625028	0.0362737109601	0.255579841017	300.0	0.477478003354	0.490689488954	0.0446775761705	0.648804599823	0.684467787554	0.0969003483242	0.46769626058	16.0956063802	0.667322439284	0.664342458018	0.0306843757123	0.672854130439	0.670274778381	0.0634029717252	0.145422533731	18.3224236507	0.291983561052	0.29260124401	0.0110788213413	0.294097306168	0.294716416739	0.0265121838762	0.123234457629	300.0
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.0540481435329	0.0437815066644	0.0383130093796	0.0325246950701	0.0269772870505	0.0290172276656	-0.115118024247	181.536497036	0.625265346626	0.647491464113	0.0634487875102	0.637185577125	0.660185995645	0.106952385301	0.0382861990079	4.44066596532	0.667143671744	0.665349296078	0.0288656239158	0.673023232037	0.671457670541	0.046312898222	0.183689525193	25.9732638596	0.310505271837	0.325000858129	0.170434221076	0.39364318305	0.521205204382	0.174989882719	0.141862161189	128.207508444
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.094506373759	0.082540463601	0.0331978636586	0.12886690772	0.111474314008	0.0458976233739	0.0539640479987	300.0	0.628986935772	0.663999252263	0.0581452988993	0.753579169039	0.768844510939	0.105144204829	0.290881818345	56.9385679639	0.4846379382	0.482709486597	0.0331526618154	0.489446239683	0.487223097673	0.0396680974824	0.0633895512261	19.9637448636	0.279021977317	0.279320716044	0.0175691370246	0.287652919866	0.283781167764	0.0505144440688	0.129107610615	300.0
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.0396745858642	0.0319048100506	0.0264248603123	0.0721424932125	0.057079257074	0.0415937368027	0.112755543441	300.0	0.686515354138	0.700829940433	0.0688057099195	0.64689268206	0.665912412502	0.0400466793392	-0.116780091779	4.00563504796	0.412752610917	0.411346625004	0.0303972224225	0.417646274991	0.415194929957	0.0447782914502	0.0913738601824	23.9590676392	0.285997219408	0.287224673915	0.0124089490161	0.289471998882	0.289606145663	0.0324185785436	0.13783471986	300.0
FOXA2	0.2621107354	5.80296	6.0650707354	0.0452261741953	0.0394195461665	0.0212455985281	0.0761285745039	0.0640962214042	0.0375517632592	0.140572295427	300.0	0.648182219649	0.661966198295	0.0638820750998	0.637405938575	0.646863999571	0.0389652260744	-0.0919647156547	4.42499091282	0.445610434889	0.44257866345	0.040715105203	0.452569072206	0.446795259582	0.0647751881377	0.128433197246	21.1966318433	0.336457604489	0.335580798653	0.0125723299162	0.337429853848	0.338304976106	0.0303897924501	0.0914775668451	300.0
HSF1	0.2691316561	6.99869	7.2678216561	0.0463456255317	0.0362742910998	0.0330752117191	0.0824677261995	0.0666118043495	0.0453304619929	0.129360681623	300.0	0.695640002055	0.711052112506	0.110129966998	0.612904773147	0.649073084388	0.0521733460666	-0.00417038340907	13.1162062174	0.369466082708	0.367511727319	0.0479341730543	0.368260472803	0.363996981118	0.0464141001539	-0.00316780821918	4.71000190171	0.319118096663	0.319993290638	0.0170010217872	0.326343115454	0.324521101662	0.0459194546279	0.147934660775	300.0
E2F4	0.2733595026	8.0240553333	8.297414836	0.114400410782	0.100089814362	0.0488712486051	0.0791662755271	0.0697924416306	0.0317420686693	-0.0224823883786	300.0	0.569945022834	0.583559404393	0.0525927236	0.695452021111	0.70158633574	0.105350229705	0.157389736689	85.5640321605	0.590114817045	0.590783383784	0.0626013057629	0.588582955926	0.585316205293	0.0488586868258	-0.0493070020465	2.25520612326	0.332858820353	0.332737906524	0.0209241182347	0.345426211975	0.337102492627	0.083899122552	0.0469736374148	300.0
ZNF143	0.2803748095	6.154257	6.4346318095	0.073075064063	0.0603594588935	0.0310112216127	0.0558886065133	0.049883489607	0.025085204213	-0.0410507283424	300.0	0.606265278267	0.649108213615	0.0673957185139	0.720335003346	0.736409138504	0.122536090186	0.269367293621	22.4717832445	0.773175192327	0.770283199151	0.0416933502689	0.779416172839	0.777879740145	0.0542783855699	0.111888132239	13.395317875	0.313409506221	0.313800287158	0.0167969129054	0.322530811054	0.318697130495	0.0455890455173	0.181776554458	300.0
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.0317584761179	0.0243710010667	0.0184694652793	0.0540516303085	0.042885114756	0.028516430219	0.0758205714063	300.0	0.631576295431	0.659655893345	0.038595933414	0.723215446282	0.734949919392	0.0957120739462	0.147852237514	32.0116200245	0.504706615378	0.501596014235	0.0234073788651	0.507383621011	0.50656948489	0.0359219746431	0.0881239139739	55.6165758961	0.385033550503	0.385962629817	0.0126114210636	0.386663607907	0.388233503315	0.0343122884104	0.127162203029	300.0
FEV	0.287073381	6.4151153333	6.7021887143	0.0609941420601	0.0540954369071	0.0278419503261	0.09203076555	0.0788890182381	0.0412802868588	0.0298677067777	300.0	0.571205034922	0.579773655108	0.130362780946	0.554012297147	0.579169636912	0.0545284229106	-0.189234748212	5.20438856338	0.56285555214	0.556145878185	0.0438181430788	0.565501866959	0.561698874634	0.066191490866	0.0655218459566	8.95454866227	0.339850175493	0.339885947159	0.0182757348047	0.346780196552	0.343611177745	0.0573755471116	0.133167268077	300.0
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.151218203483	0.138929449438	0.0339926841776	0.193107002478	0.172407992751	0.0544637143007	0.0672754540666	300.0	0.596405653331	0.626081770647	0.0493270545997	0.749981159898	0.761438752049	0.109861345137	0.333281450563	135.899459924	0.535993026066	0.535793375751	0.0609079899387	0.534627209398	0.530336836393	0.0508522589368	-0.0291931250529	8.44845352355	0.300171169804	0.300040314064	0.019643127435	0.306377166687	0.303376110887	0.0554584632536	0.0548819328198	300.0
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.0282626169436	0.0240586433136	0.02371209512	0.0553177425339	0.0464613789679	0.0359418781391	0.130487710235	300.0	0.516882100946	0.524669817945	0.0446784248029	0.59606319396	0.636383690531	0.123812492436	0.263274794752	12.588609138	0.668304730801	0.664164754036	0.0281099206971	0.671743988426	0.67078774978	0.0590922389504	0.181431250355	21.802028501	0.330865155513	0.330830359419	0.0140979804718	0.333865203025	0.334028087084	0.0309262454327	0.149490065341	300.0
ELF5	0.3373030741	3.2673951111	3.6046981852	0.0904886703723	0.0776180944988	0.0427106056794	0.0600903204438	0.0540706582789	0.0284107595748	-0.006031452854	300.0	0.604906163199	0.624927981533	0.0628065174811	0.691539730821	0.7099396096	0.123323334073	0.040481377594	12.9877483384	0.61872968457	0.614426285633	0.0472266666928	0.623647086988	0.621127149482	0.0669240464113	0.127582296458	14.3678354825	0.287968505051	0.288161478627	0.0157897535607	0.29393925004	0.291804799581	0.047698292839	0.13525742842	300.0
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.0754943197025	0.0687548325032	0.0332622092521	0.0521261308726	0.0472852574956	0.0227922706227	-0.0767913652432	300.0	0.609257873021	0.634516244864	0.0480706319723	0.760135503382	0.771512998746	0.0981805315514	0.399244286701	300.0	0.57350211214	0.571471576484	0.0278441411602	0.579030964948	0.577737725842	0.0368159083007	0.0882164785546	101.288044714	0.334355825025	0.33453271772	0.019527678844	0.342662428875	0.339211666553	0.0545510099842	0.132998142218	300.0
E2F3	0.3468039153	7.6233014444	7.9701053598	0.0797488094982	0.0684921191083	0.0371073319287	0.0561646314152	0.0484631664175	0.0260340320279	-0.0343591391114	300.0	0.575807797559	0.600790876967	0.0597762840962	0.694058297588	0.704611375631	0.113693386371	0.131668141474	112.187374431	0.59095063834	0.59117519971	0.0553386001698	0.589893342496	0.584696639871	0.0466235856403	-0.0183978879817	8.48542694448	0.304649082455	0.304160090604	0.0223472698835	0.31650269474	0.309072397528	0.0744260533774	0.0698532256323	300.0
PAX4	0.3612699048	4.8246142222	5.185884127	0.0582916313962	0.0504303904068	0.03690674576	0.110965960499	0.114351378876	0.0505673284823	0.0293220781272	300.0	0.640347129707	0.665212605879	0.0459809675128	0.718232475334	0.733016844753	0.0813409281101	0.143411460131	31.6916165716	0.63843686427	0.634522003736	0.029104921367	0.642778564988	0.641721090187	0.0451690329865	0.085645631161	26.7907558708	0.228229674326	0.20515671891	0.142778747061	0.333257251706	0.365755166422	0.175115026161	0.203120247064	249.124017753
ESRRA	0.3644815	7.2754227222	7.6399042222	0.0773178462592	0.0709349191647	0.0225291154572	0.105149634499	0.095096192049	0.0349772066568	0.039906953799	300.0	0.638903320279	0.651805793676	0.114606319925	0.611979676939	0.648582329065	0.0523330483148	-0.23651496823	2.33930891377	0.336164703581	0.329265495307	0.0709275952054	0.332306701003	0.326976386305	0.0624363012865	-0.025765675465	4.23571014275	0.282502135527	0.282276248602	0.0160708355955	0.284440986712	0.284465132997	0.0410569683739	0.0341500004712	208.760325199
T	0.3738660185	5.3688017222	5.7426677407	0.047406576356	0.0388975786432	0.0326866181887	0.0757707279377	0.0567672284755	0.041969075064	0.0656923110864	299.999999533	0.489497053516	0.509391044932	0.0504705474811	0.612687176529	0.657774124128	0.127723108805	0.338667863018	18.6649414394	0.562082045658	0.554863382859	0.0684547456811	0.5650523766	0.561286982612	0.0697767083966	0.055461368457	4.52512169126	0.276468228793	0.277022344871	0.0353718801504	0.275431182772	0.276183887157	0.0165242375516	-0.0452245890252	20.7767154385
EN1	0.419525881	5.5023358333	5.9218617143	0.130436881386	0.107781497169	0.0731544571688	0.186359665574	0.141641276388	0.0974958114288	0.0218168005801	280.104445674	0.501969694776	0.519910404572	0.0477585205757	0.594525713294	0.63578052522	0.126558151385	0.305991960797	15.8949173942	0.354328598457	0.349009451356	0.0676976504011	0.35569456453	0.353342577592	0.06783730655	0.0596739938409	7.19269024296	0.307105818751	0.306838393635	0.047996390858	0.30527401425	0.304961255965	0.018415173988	-0.00991414788981	39.4190757093
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.0586834202949	0.0571174860777	0.0377459039901	0.111770849532	0.10253394402	0.0684441841503	0.0706571208708	300.0	0.480361204643	0.499479493246	0.0498227126752	0.622411161814	0.652318302037	0.0983937756606	0.365655114515	17.3322734588	0.256609652475	0.25078024078	0.0451846817086	0.265022503821	0.253817715789	0.0660349128477	0.0552550419294	6.00633935324	0.282642889838	0.283154462996	0.014659342209	0.286802725827	0.28671688894	0.0341353882149	0.170887001629	300.0
HLTF	0.4444497063	8.3729281667	8.817377873	0.0642227590336	0.0551010322414	0.0218730906291	0.0938664717578	0.0805568686025	0.038579832866	0.0828100726684	300.0	0.604452360811	0.629413142541	0.0583351627238	0.724636858159	0.738048040803	0.108785903933	0.194040071634	42.4719779676	0.454222125473	0.450088043716	0.0634840325413	0.449144637122	0.445109059363	0.0569165038078	-0.0380663942944	3.82382592639	0.306773043621	0.306523170458	0.0171987473116	0.31340141398	0.310961387124	0.0504668312938	0.119625696067	300.0
MAX	0.460274119	6.1784626111	6.6387367302	0.0355703714318	0.0287396724168	0.0252828816613	0.0734177516702	0.0567480976648	0.0408521600313	0.170923543949	300.0	0.625682754949	0.639782726139	0.111665526993	0.61011233821	0.629415811332	0.0405661245218	-0.0724483265382	4.98057637759	0.447052041406	0.445367435892	0.0256597643577	0.453000327053	0.451230464941	0.0412772912178	0.137823335901	51.5502617405	0.310351029339	0.310484210251	0.0108776284949	0.312173506924	0.313511955966	0.0317459921591	0.143727078272	300.0
CDX2	0.4654728386	5.6034792778	6.0689521164	0.0708074331294	0.0577378643733	0.0463182685372	0.125612718769	0.0995722618405	0.0732603716343	0.102787236821	300.0	0.630525926718	0.655283476472	0.0872198046368	0.625559156623	0.64759821666	0.0483476945739	-0.130673110798	2.22940293338	0.320913550777	0.317872005342	0.0262555564058	0.3262818101	0.322087011052	0.0533901439461	0.0933376945324	12.1965295914	0.30526457021	0.304856142799	0.0198368582723	0.311319491797	0.309482160026	0.0368288486836	0.202053935062	300.0
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.0640647962387	0.0566885770274	0.0432519505419	0.040817706314	0.0361150702405	0.0288266284566	-0.114643130955	300.0	0.680131209269	0.697239061092	0.0828316823163	0.64965766981	0.678025444704	0.0449129575853	-0.2403442325	1.27217558161	0.301479062285	0.295482974072	0.0476681966542	0.302139404389	0.299733589469	0.0623917059777	0.0205746128239	6.40431177777	0.303632795836	0.30375565098	0.0140514681387	0.307890410634	0.307883336855	0.0361722677764	0.166471193034	300.0
THAP1	0.5344718069	5.8000158333	6.3344876402	0.0955052762518	0.0809594390004	0.0475148903194	0.0647751813133	0.0578319648861	0.0323676774431	-0.00648134198922	300.0	0.692365064281	0.705566453798	0.100765738029	0.615761705383	0.646554294607	0.053234150744	-0.0343057525884	27.5028917945	0.469835559247	0.466149014395	0.0381073309614	0.474722790298	0.472922023857	0.0519315860851	0.074581484868	27.5296534242	0.320484659402	0.320660872801	0.0155998361261	0.325435866532	0.324789168846	0.0411461933564	0.149233460755	300.0
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.0789415556179	0.0652704739011	0.0363599140278	0.0602447299768	0.052662911003	0.0270507088072	-0.0515499327989	300.0	0.616141500796	0.634409709884	0.122898681322	0.577783937317	0.615772977738	0.0629988449334	-0.134961988096	4.53425215895	0.56539416962	0.562750631919	0.0293579405369	0.573661957275	0.571791470109	0.0465776024395	0.144350990597	29.7772291858	0.304920563497	0.304728269668	0.0170461127043	0.312780329822	0.310094814637	0.0510440250675	0.172469409655	300.0
GFI1	0.6229520794	4.7750645556	5.3980166349	0.0699393162867	0.057486088053	0.0441011875239	0.0378288583565	0.0302893357835	0.0288323808078	-0.0187292032134	300.0	0.512394429871	0.48906542414	0.0553236902574	0.598867786633	0.600578280747	0.13846318263	0.0785408831577	16.3402046599	0.429193073102	0.419586210607	0.0677497579703	0.434803386432	0.426366792004	0.0844285776288	0.0684498300576	7.43440075212	0.343118196483	0.343665551668	0.0234491650506	0.354968984296	0.349519572101	0.0739354662685	0.18307731446	300.0
GATA4	0.633933381	5.2971232222	5.9310566032	0.0402197862642	0.0348486235266	0.0284103233201	0.0891275698948	0.0739236804255	0.0485260512164	0.287599745753	300.0	0.633821202974	0.648535294221	0.0938229249766	0.6177465833	0.641700168249	0.0388177205882	-0.0993044212894	4.13903680268	0.308889353069	0.30597131743	0.041828424566	0.31866018604	0.310977835112	0.0582314486641	0.0940545808967	7.66969578098	0.303589542851	0.303562822329	0.0132524417864	0.310611707759	0.308579390555	0.0517465686481	0.188089107133	300.0
ZBTB33	0.648920373	7.0321475	7.681067873	0.166504813512	0.147373107786	0.0586436148465	0.228713383738	0.203457000181	0.0805721932971	0.0931765542372	300.0	0.556581271249	0.571725219177	0.062588104759	0.680182479485	0.690795474175	0.101530884122	0.199426089079	31.2684219234	0.230984011877	0.226506926295	0.063572621823	0.241159513841	0.230275817988	0.0962240711715	0.0715426083351	3.42113126113	0.311376200871	0.311364746724	0.0248471988221	0.332720395372	0.318229300896	0.110441044248	0.101960316577	173.725918207
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.0705402739499	0.0565535395155	0.0411470998622	0.135562080798	0.11421951489	0.0674559685002	0.21699697971	300.0	0.572680180958	0.576410255949	0.0465888496472	0.622652136589	0.629783459592	0.0792377364268	0.0926735166089	13.1361971625	0.23760812815	0.230186282966	0.0485468396526	0.239727571471	0.234245203913	0.0679564554046	0.0743157679739	5.92514241146	0.293626221722	0.293996140976	0.0141769622645	0.300035437254	0.299344417152	0.0361296959539	0.222913934035	300.0
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.0526768863444	0.0456203963671	0.0223400354272	0.0854640218392	0.0714799479993	0.0383610732553	0.155417386805	300.0	0.639699645821	0.65865239491	0.0801973104691	0.63549559163	0.649275359796	0.0418733031892	-0.0438586561461	6.41107748489	0.493271319616	0.488111192515	0.0445315248517	0.498530617428	0.496876084839	0.0649598169982	0.12838181356	24.8722167072	0.324941918252	0.326292426948	0.0123733720263	0.330675039934	0.331709494334	0.0335377757778	0.287082204326	300.0
FOXF2	0.7380687725	5.0133983333	5.7514671058	0.0374615360074	0.0318132371371	0.0213202264181	0.0677800695146	0.0565881341827	0.0374138798199	0.184773433409	300.0	0.463953539936	0.478496881895	0.0532328387705	0.606709045652	0.641115458036	0.112075064564	0.394617469679	21.1496455753	0.565945737998	0.562180758191	0.0312946578676	0.575008043367	0.572460463182	0.0606492383397	0.24057663406	28.882264614	0.307181608011	0.307900003722	0.0120568519585	0.314301514878	0.31352407091	0.0362376643236	0.28986201257	300.0
