FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	PIQ_80_H1hesc_protection_mean	PIQ_80_H1hesc_protection_median	PIQ_80_H1hesc_protection_std	PIQ_80_K562_protection_mean	PIQ_80_K562_protection_median	PIQ_80_K562_protection_std	PIQ_80_protection_ks_stat	PIQ_80_protection_ks_pvalue	PIQ_80_H1hesc_tc_mean	PIQ_80_H1hesc_tc_median	PIQ_80_H1hesc_tc_std	PIQ_80_K562_tc_mean	PIQ_80_K562_tc_median	PIQ_80_K562_tc_std	PIQ_80_tc_ks_stat	PIQ_80_tc_ks_pvalue	PIQ_80_H1hesc_fos_mean	PIQ_80_H1hesc_fos_median	PIQ_80_H1hesc_fos_std	PIQ_80_K562_fos_mean	PIQ_80_K562_fos_median	PIQ_80_K562_fos_std	PIQ_80_fos_ks_stat	PIQ_80_fos_ks_pvalue	PIQ_80_H1hesc_flr_mean	PIQ_80_H1hesc_flr_median	PIQ_80_H1hesc_flr_std	PIQ_80_K562_flr_mean	PIQ_80_K562_flr_median	PIQ_80_K562_flr_std	PIQ_80_flr_ks_stat	PIQ_80_flr_ks_pvalue
FOXO1	-2.201485627	8.8310241667	6.6295385397	0.389047246583	0.381354396932	0.0832277721726	0.29645128428	0.294536790676	0.0503064419988	-0.000289887609074	-300.0	0.724676257568	0.732243329533	0.0611073238785	0.574865309456	0.583753890805	0.0313972975037	-0.517630337878	-280.267838885	0.578651363621	0.579777433857	0.0473180223346	0.55289971279	0.556364801965	0.0235450612991	-0.263122036137	-300.0	0.265086887425	0.265112066306	0.0378182658439	0.257969292069	0.256022337575	0.019695774824	-0.42288355116	-79.4943807293
NR5A2	-2.0764958254	5.4651116667	3.3886158413	0.459481704424	0.457307662434	0.094380016596	0.334564798206	0.33649596839	0.0523202769162	-0.10929464752	-300.0	0.570185206033	0.577650943113	0.0308203751542	0.593267340823	0.600801848535	0.0456119417109	0.058315784383	-59.6279380496	0.474782235207	0.475538019019	0.0434076679911	0.459921617261	0.460119168767	0.0235160515891	-0.122937819609	-300.0	0.311325396483	0.311790847477	0.0311995636514	0.302515110223	0.301688200031	0.020473680854	-0.544281714662	-150.925132901
FLII	-1.1177311693	8.8445722222	7.7268410529	0.39356148477	0.372572290718	0.108886351501	0.21195139936	0.203213420937	0.0479747180382	-0.169216412034	-300.0	0.576289163837	0.584121806772	0.0333582874332	0.590401032536	0.598431738348	0.0685724925007	0.239885847435	-8.56994356509	0.464240961563	0.457873006556	0.0623027439484	0.454981692867	0.456193173542	0.0226234597438	-0.0418486806748	-247.308837033	0.578157764925	0.574913153564	0.0695800823954	0.568286290085	0.569037790943	0.0333698599844	-0.0498939850463	-5.49423770916
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.393931686291	0.392820930574	0.0765955765318	0.289531477324	0.288148551092	0.0400439567261	-0.144637506864	-300.0	0.617147606757	0.622676042843	0.0812957263905	0.573731972432	0.585384170686	0.0288380357499	-0.039245826498	-60.5121283473	0.426963023255	0.427634259428	0.0345572370929	0.417675309509	0.419630516627	0.0156082148516	-0.104109732039	-210.326359098	0.56555251616	0.562878612029	0.0470166311333	0.556570003358	0.555034871009	0.0459033294504	-0.155566351157	-16.1451570977
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.253293289548	0.243741081557	0.0771148191482	0.148803570265	0.137788539608	0.0474514182159	-0.151575652713	-300.0	0.576661798037	0.58397634465	0.0294458902001	0.599037164796	0.605493095452	0.0426336660461	0.0852252042097	-13.7137512532	0.459317525496	0.458227998735	0.0287224269837	0.464843239085	0.465315071105	0.0531762183233	0.0312888490394	-29.0121065497	0.677872235751	0.677749193842	0.0729354472998	0.666229827975	0.666850874915	0.0668927002278	-0.0254595052704	-2.3640794711
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.261583620807	0.253607425465	0.0680537729986	0.406066444603	0.385113386092	0.132798564301	0.072334755919	-300.0	0.625508255963	0.633682938785	0.0528525495051	0.573041115173	0.5840574088	0.0311830298879	-0.161667023796	-300.0	0.418118456242	0.414838062025	0.0266024331009	0.425134113375	0.415047402673	0.0583919489854	0.0830702214705	-287.740649122	0.221727044729	0.221349386848	0.0237622664931	0.218819498512	0.218443632744	0.0194665056887	-0.105427957448	-68.5587059836
REST	-0.9317503519	8.5147308333	7.5829804815	0.243101946089	0.23514472916	0.0873927082215	0.427108193273	0.406859154699	0.160911372052	0.111854686953	-300.0	0.573046926585	0.583077836608	0.0330066825388	0.60136133913	0.609868162566	0.0536324995127	0.0301693247078	-112.7972291	0.648735523195	0.648399857061	0.0436006425683	0.642714176957	0.640195734283	0.022281944944	-0.0224998539242	-300.0	0.630679985983	0.629352048258	0.0554636352977	0.617628445215	0.621763383329	0.0416839800236	-0.0861703360371	-22.4027088325
RFX5	-0.9070030291	7.3384705	6.4314674709	0.478365355245	0.472726408121	0.121796333254	0.326136201846	0.32775656909	0.0621118205042	-0.0116452485836	-300.0	0.575738938413	0.583476488534	0.0302519275694	0.599612244961	0.607742210363	0.0412417506129	0.0840057596429	-62.6796908157	0.472282490995	0.469875300327	0.0184048097611	0.475348408315	0.474843524222	0.0380755654247	0.00612661397742	-254.509161152	0.165349608769	0.165498757621	0.0392305470905	0.165180176132	0.163932048768	0.0198774820734	-0.00316855222168	-6.88677342985
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.329458584919	0.311076622769	0.0950725669703	0.224162088882	0.210718080068	0.0573303196515	-0.0352696495182	-300.0	0.568565943443	0.585293149316	0.0351367522637	0.586015415137	0.594513729962	0.0971146143814	0.348911687521	-5.9333733251	0.392240315353	0.392350453543	0.0340440656523	0.3832881526	0.386069311824	0.0173202324148	-0.0621001960061	-293.339217157	0.72500081822	0.72710646748	0.0632867646399	0.713701024366	0.718146024353	0.0608883346995	-0.0679508598414	-8.55880760042
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.376448599004	0.354476846069	0.114752561374	0.274984922041	0.263766141622	0.0620199142643	-0.00401710579333	-300.0	0.760685813008	0.76770063264	0.0728158567034	0.582572643115	0.595331320247	0.029834431771	-0.467620032161	-300.0	0.453827209439	0.454575951361	0.0289825107324	0.445776540414	0.447668675598	0.0140180129249	-0.0797438569755	-300.0	0.311329602848	0.312949378366	0.0207829823179	0.313307727406	0.313411178084	0.0297430006817	0.0290392168991	-9.97835031001
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.333229126899	0.328032781125	0.0815235115496	0.189639676153	0.190435141245	0.0421778631843	-0.236623971358	-300.0	0.57665689007	0.586426066754	0.0690185418252	0.536427439957	0.542216700988	0.0291443852416	-0.168402063364	-66.5549355795	0.339017982138	0.339504961991	0.0173098959458	0.341317521438	0.343114811732	0.0409936041056	0.0287205414645	-54.5818631676	0.560423733477	0.559583718409	0.0736631977504	0.547730606179	0.54950909857	0.0632518416533	-0.0948766272845	-6.38957726208
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.307428325799	0.302562391739	0.0740607090907	0.20687720426	0.200611388011	0.0452123458892	-0.12355107078	-300.0	0.580766225504	0.591089342913	0.0296874185235	0.598866344634	0.605291998025	0.0781306821675	0.25205982036	-7.65162879095	0.528107894446	0.527610757665	0.0386231701316	0.518734695214	0.522395417031	0.019820858117	-0.051480178352	-109.469424281	0.43755823229	0.430299803571	0.0805529096401	0.43788091136	0.438090260204	0.0817060661014	0.0360404997846	-0.81079580961
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.280753669009	0.253428743683	0.0920421401848	0.176414047154	0.155473918559	0.0550109753677	-0.152657753404	-300.0	0.576244491952	0.586677831206	0.0328342988878	0.579902273281	0.588561499133	0.0879659235774	0.247915115566	-8.28295585312	0.465777676347	0.465764919318	0.061868732088	0.456980712994	0.460871894612	0.0279528427375	-0.0206533365205	-66.3387718018	0.561126996276	0.55810140768	0.0369977098234	0.561163302561	0.559326036484	0.0687444139246	0.0500025464083	-0.575427829204
INSM1	-0.5296980979	6.7003285	6.1706304021	0.381355195237	0.374734861388	0.0564526750613	0.503654491319	0.487588205903	0.109479254176	0.0132493340515	-300.0	0.579711568612	0.588539737544	0.0312067258749	0.603646291758	0.611643782188	0.0517417469516	0.0942730148757	-99.1253653925	0.489318268973	0.488189563762	0.0249063679914	0.492402865192	0.488541297025	0.0500345536394	0.0895817112682	-140.603136988	0.14686742236	0.144437208303	0.0217618980854	0.147180347156	0.145279352861	0.0351371023926	0.0280508992395	-7.2978051517
ERG	-0.4811139683	3.9203937778	3.4392798095	0.249688479919	0.239780909714	0.0699794365177	0.383933261531	0.36365444261	0.12535721363	0.11564815451	-300.0	0.665785082994	0.672759345669	0.0606287077173	0.582701673733	0.592089021479	0.0303594911276	-0.369785038471	-300.0	0.503066998314	0.501117095627	0.0183474709158	0.503623688792	0.502539170199	0.0393645685876	0.0733657586861	-283.451275479	0.18637442356	0.185550448157	0.0164634388345	0.187092115055	0.185966841095	0.0415382617543	0.0429080586488	-5.002535466
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.371203337796	0.361593979322	0.0878849872111	0.242364157741	0.234518165473	0.0463855278998	-0.100739901995	-300.0	0.648487861394	0.656374346745	0.0763916773305	0.576880958333	0.589823233182	0.0332826639684	-0.302308064303	-152.73747285	0.386241584995	0.385428305977	0.0179171375285	0.390387608245	0.385980684934	0.0390461334047	0.0467936083415	-97.7521996779	0.119732386871	0.118876266587	0.0181419501234	0.122068866701	0.120033256519	0.0417000717591	0.00228444976873	-4.68649963932
USF1	-0.4081315146	7.4895785833	7.0814470688	0.36408406552	0.358474198535	0.0808984986733	0.239494723919	0.236989669279	0.0431527646974	-0.106390264916	-300.0	0.665285760012	0.671787634582	0.0614154148658	0.579338532896	0.589965925681	0.0293475152002	-0.36218417196	-244.692908581	0.416102402807	0.414103893316	0.027879841072	0.421346263995	0.414348553984	0.0610781602005	0.0575841390104	-81.3224754433	0.532417467829	0.531602267976	0.0439634199678	0.538427510268	0.534423654072	0.0497366315811	0.00371116225547	-5.97518470995
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.354741107816	0.347325520589	0.0580153488397	0.480624931952	0.463245885016	0.113896962745	0.0770168133599	-300.0	0.621987618188	0.630872289695	0.0502111599256	0.576617987456	0.586820184242	0.03129566938	-0.0971729360226	-300.0	0.459365947698	0.45687031168	0.0247077382517	0.469173197448	0.460809679493	0.0538327499561	0.0519789444937	-300.0	0.248993360257	0.249557711302	0.0175759445225	0.250459813662	0.250192646206	0.0262114273713	0.0236318071124	-17.1442183507
CTCF	-0.3682107037	8.924475	8.5562642963	0.278746781139	0.268331890187	0.0820286721951	0.427552273312	0.406002330389	0.14600791299	0.148485957134	-300.0	0.684184628006	0.691424066791	0.060159364722	0.582285501226	0.592676714114	0.0293522256558	-0.413717137446	-300.0	0.510420200955	0.509503977686	0.017909762985	0.512144656802	0.509880757952	0.0356780644331	0.0840836307128	-300.0	0.264882312096	0.26365035569	0.020024569513	0.26506996723	0.26407630491	0.03342953782	0.0417413290146	-15.9702217007
MAFB	-0.3502367328	5.0393535	4.6891167672	0.442565177252	0.444150605199	0.131160603241	0.242009277454	0.24798640216	0.0540873080251	-0.140450834461	-300.0	0.579580427004	0.590036229621	0.0292862975708	0.591148028322	0.597527029256	0.0584051544072	0.367427054683	-7.79447172474	0.503289351249	0.490743511064	0.0642134058126	0.481399838837	0.481504752927	0.0237235146641	-0.0623900123728	-279.888783216	0.625097197915	0.629966872238	0.0397886593134	0.630716340734	0.63165865374	0.0532659896152	0.0325642280651	-3.47890348189
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.345966940557	0.331967532713	0.0969309662638	0.222601323226	0.213784381736	0.0511382980248	-0.0133047732242	-300.0	0.57883884264	0.58807127749	0.0333050650287	0.586399015085	0.596116498502	0.0502092947635	0.366841182428	-6.76031406523	0.497461790563	0.495410265738	0.0272124790584	0.507483774909	0.500656607864	0.0599992511759	0.0330235730347	-236.42956797	0.425913190435	0.426641321976	0.0363500441078	0.428256685266	0.427203469451	0.0479485500553	0.0388298958546	-2.6428054919
STAT4	-0.3171848783	2.786079	2.4688941217	0.459190835379	0.469502299517	0.0966376042436	0.318206736096	0.328258209931	0.0515159049298	-0.120782357982	-300.0	0.579589183505	0.589330741245	0.0336931968339	0.584155684028	0.59185347023	0.0658479695468	0.348795990226	-7.46113761115	0.610821084515	0.609488249442	0.0202333433541	0.611188165528	0.610564545479	0.0449888382724	0.0504432124244	-71.4812237658	0.366442106456	0.363230416943	0.0616983051696	0.363646370748	0.361094241727	0.0466195088248	-0.00530289508443	-4.7231029563
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.525983718338	0.525900176049	0.104130632523	0.359700245155	0.366825764368	0.0539262877245	-0.121608409488	-300.0	0.746695488755	0.755462470014	0.0703674143123	0.584902602678	0.596624597861	0.0336644001557	-0.452301400419	-216.872645055	0.398677145851	0.392204517794	0.0483822469399	0.38979924856	0.390211985517	0.0185979428973	-0.0158128304335	-184.04515162	0.457948500983	0.459273912773	0.0423545626297	0.461246302776	0.459595999783	0.0539330123608	0.0240422567913	-2.44634284023
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.271455147754	0.27216731955	0.0657026612847	0.428616087472	0.405755496295	0.145085966049	0.116387821553	-300.0	0.55173263942	0.561972410294	0.0367012627138	0.580654985944	0.58878353909	0.0507926018974	0.0503817618449	-25.477530907	0.497651429302	0.478738125506	0.0853072601337	0.467022003529	0.464364539392	0.0295054869711	-0.0735004729928	-285.897041245	0.665093443281	0.671587723353	0.0790498079821	0.659458251052	0.670609624363	0.0777665703232	-0.00620111731844	-1.86747437173
GABPA	-0.261986254	8.661842	8.399855746	0.439033854572	0.429008320282	0.10844639425	0.288097675215	0.28286919359	0.0544614299333	-0.0494305816867	-300.0	0.577763544589	0.589258552698	0.0330557911013	0.595180330807	0.604087261847	0.0500346088442	0.231206235368	-15.3290475468	0.47484251959	0.464316116485	0.0640229635639	0.45712033882	0.454278632474	0.0276768870633	-0.0158878026433	-285.024934053	0.560445992549	0.567236534604	0.0583920824713	0.562522410759	0.567244982856	0.0642519935753	0.0537468815213	-1.15724497521
YY1	-0.2405441005	9.2155432222	8.9749991217	0.391479809722	0.382573183048	0.102731447596	0.255400450078	0.251435456737	0.0519567884007	-0.0806428183446	-300.0	0.626768913941	0.634959750948	0.0697544215445	0.58005466036	0.591078264191	0.0324221893028	-0.0589488668476	-137.482133258	0.467745538768	0.466178839535	0.0238485034152	0.467913851913	0.467094114757	0.0496970660375	0.0754449947033	-55.0694146704	0.543381405781	0.544008811711	0.039770559603	0.543804748451	0.544067163616	0.0498601697891	0.075470965236	-1.51464154285
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.274554067183	0.266728651977	0.0532712101372	0.400151836415	0.385160467152	0.10572331803	0.0398115648491	-300.0	0.613990284538	0.623043212477	0.0619805847144	0.577849456118	0.5893520054	0.0320400612329	-0.0138481494151	-267.645364345	0.446607942181	0.44231820569	0.0275828400224	0.462818102104	0.449897804465	0.0619732443504	0.0223571094417	-300.0	0.215904969717	0.215936127883	0.0197410928026	0.216620223758	0.216251977768	0.0230624901736	0.0583049650347	-8.01242787802
SRF	-0.2054848492	8.3513662778	8.1458814286	0.47374791446	0.489145265793	0.126412747207	0.297636131085	0.314471778785	0.0698321912638	-0.0787229083191	-300.0	0.704469584541	0.710884199976	0.0715731997286	0.582728007196	0.592600518782	0.0334411667076	-0.426899994641	-154.937069815	0.481830332219	0.481379409511	0.0196740557873	0.4826399761	0.481590525745	0.0459294629026	0.0567385112495	-55.0082556395	0.629808821058	0.633533641856	0.068865980304	0.639645952664	0.634615704399	0.0705473196533	0.0207726993236	-2.00327051224
STAT3	-0.2035441402	10.0107785	9.8072343598	0.251412045124	0.261285508987	0.065494773437	0.394521992753	0.372888968159	0.131017758132	0.032702682165	-300.0	0.671205329309	0.679410850166	0.0959680555507	0.580123570432	0.596584344815	0.0329382979136	-0.368591809367	-92.244683178	0.403682775112	0.393881760509	0.0625485200562	0.383939188353	0.382502229327	0.0189496115898	-0.118847672671	-294.116346395	0.559018832659	0.557994872843	0.066702876242	0.555052367172	0.55550560475	0.0507014705475	-0.0192799555185	-2.10034880213
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.458784588355	0.464847244511	0.12000782619	0.290002883368	0.296986759136	0.0710682314775	-0.0293347048984	-300.0	0.624162459799	0.632733143431	0.0457453484618	0.582401573462	0.591529202112	0.0311244270236	-0.0557801371897	-101.096379764	0.517114381354	0.517011038633	0.025979203737	0.519811616974	0.517554526788	0.0509284010892	0.0722099017477	-99.1785000906	0.147385036252	0.146863010577	0.0398058605829	0.148574815491	0.146866751486	0.0422904281608	0.0405896614739	-2.72896523945
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.390767538525	0.374326649563	0.0935612245623	0.264447014449	0.254487361255	0.0518486072797	-0.113524981865	-300.0	0.624232824249	0.633072688216	0.0692533953396	0.577987792592	0.591388810999	0.0327573727062	-0.0368850925525	-107.969431586	0.484857431281	0.485011990585	0.0202895510938	0.487565833598	0.486141699543	0.0418011199743	0.0350957737069	-95.8851690645	0.550370102336	0.549238489051	0.0447474151428	0.551212594152	0.550722294063	0.0492316658147	0.0258910102475	-4.09172517718
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.358647158313	0.349846686048	0.0841451665162	0.200109278054	0.191177054586	0.0455584233051	-0.232773486944	-300.0	0.579683082357	0.585227888574	0.0297634350765	0.583103417416	0.591947432936	0.0653942474709	0.294375645793	-8.37101088564	0.417853011717	0.418843062713	0.0192088846538	0.418057733257	0.419696339195	0.0444239674406	0.0523818270798	-39.3435305048	0.675203477239	0.677509804938	0.064618603757	0.680688614468	0.679641401044	0.0664426720289	0.0218763821318	-1.65955540545
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.392770367585	0.372884488819	0.110745431038	0.208258489243	0.200797152053	0.0488378029189	-0.134725234952	-300.0	0.57699275033	0.589434370756	0.0320988089757	0.610029554229	0.618165968061	0.0672248844195	0.0872577507738	-77.5818845945	0.414168859004	0.407498659765	0.0653753952931	0.397881085803	0.398901770457	0.0247486423175	-0.0732955851236	-300.0	0.442267074377	0.438650893329	0.054549013427	0.43407016407	0.43502702995	0.0530867734736	-0.0321154748866	-11.8803837334
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.340756101563	0.327766808644	0.10010178381	0.214357266824	0.20717968981	0.0525862236531	-0.0300259320261	-300.0	0.579426035507	0.59022488669	0.031383060901	0.586051657392	0.594298507243	0.0498785451155	0.424350592746	-6.47706775271	0.486039889154	0.485390076204	0.0203826325634	0.487070175497	0.487336333039	0.0372412435492	0.0955593892614	-132.466702944	0.157164089867	0.156409996534	0.0166685839306	0.15744708763	0.156439314824	0.0336932452508	0.0582563211248	-4.03636475239
SOX10	-0.1468324868	5.24596	5.0991275132	0.435862328808	0.434145674458	0.102152312165	0.295083553256	0.298719608323	0.0553475747666	-0.0539090851698	-300.0	0.624001628229	0.631773798055	0.0491455354514	0.582776589611	0.592410398003	0.0305127877901	-0.0870084411065	-137.682854502	0.51065171651	0.50993429435	0.0217382444421	0.511918357107	0.510284481894	0.0416335783915	0.0955267272309	-83.2483711963	0.220531632779	0.21996498644	0.0160738056787	0.222055147614	0.220903660852	0.0384592987901	0.0242044027912	-4.84484772766
FOXP2	-0.1347974762	2.351259	2.2164615238	0.282868732631	0.280490871378	0.0493794084013	0.385082513311	0.37603241439	0.0892943092399	0.0389854261001	-300.0	0.711525223305	0.719102733898	0.0639201083366	0.586927082271	0.596420895875	0.0312618986093	-0.41734200998	-299.998448055	0.537035529988	0.540729141047	0.0210976728803	0.542823001361	0.544583239254	0.0444453985969	0.0130727412916	-171.149415165	0.372335461439	0.369997188432	0.0492050885556	0.372455623207	0.370286893604	0.0528554279002	0.0444297585839	-2.83773489123
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.398756905329	0.37650609282	0.111171651442	0.212340744399	0.20338276792	0.0476664603186	-0.150011917	-300.0	0.580806113468	0.59185152424	0.0325863318365	0.58743166232	0.594773344434	0.0725399449259	0.347437303414	-4.96069889693	0.548193820585	0.541082599957	0.0720711604165	0.529901582792	0.532068850498	0.0246004359934	-0.103632398168	-300.0	0.621059746519	0.621390304804	0.0713642013515	0.615646061766	0.618608578407	0.0433589402466	-0.0247031621047	-3.50845165885
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.312883289667	0.317466948437	0.0797887192424	0.499282904126	0.50198392729	0.141817132783	0.0100978139614	-300.0	0.578782792149	0.588151792384	0.0324587297702	0.584048589705	0.592844969214	0.0491779031041	0.425186891128	-3.22479356162	0.552034815223	0.552141076315	0.0180735402271	0.556172940017	0.554217431094	0.0343204358432	0.0335871004155	-109.570092748	0.176614107866	0.175252238576	0.0177136749714	0.176728728075	0.175464493649	0.0439615362806	0.0119975422949	-3.96703056061
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.372970504284	0.368223543707	0.10441762289	0.216289545404	0.214379136682	0.048047599334	-0.0753411356218	-300.0	0.672675278435	0.680378286538	0.0800889424605	0.584511482096	0.59602214666	0.0315717681864	-0.379875238133	-110.011280277	0.437536661616	0.427948466843	0.0620577717263	0.416759337237	0.417144583671	0.0213284123612	-0.118434639975	-300.0	0.226052598129	0.222499765771	0.0585288631398	0.223377915448	0.221830490421	0.0207891916935	-0.0162571662572	-2.6632490727
