UW_Motif_0458_F	UW_Motif_0458_R	UW_Motif_0500_F	UW_Motif_0500_R
0.762853172765	0.851320055581	0.804137115839	0.889479905437
0.873089393238	0.932839277443	0.979669030733	0.855082742317
1.05836035201	0.869847151459	0.951654846336	0.873995271868
0.905511811024	0.83186660491	0.979905437352	0.917257683215
0.806855025475	0.869847151459	0.856501182033	0.9036643026
0.886984715146	0.842519685039	0.913947990544	0.899763593381
0.850393700787	0.880963408986	0.867257683215	0.903427895981
0.833256137101	0.855951829551	0.824704491726	0.892080378251
0.663733209819	0.884205650764	0.935815602837	0.939598108747
0.704955998147	0.833719314497	1.0426713948	0.93463356974
0.603520148217	0.967577582214	0.725177304965	0.890425531915
0.570634553034	0.87725798981	0.833687943262	0.850709219858
0.595646132469	0.892542843909	0.847044917258	0.824940898345
0.788327929597	0.894395553497	0.990780141844	0.884397163121
0.833256137101	0.911996294581	0.889716312057	0.872813238771
0.958777211672	0.890690134321	0.721513002364	0.741489361702
0.728114867994	0.961556276054	0.597044917258	0.980496453901
0.584529874942	0.671607225567	0.534160756501	0.62304964539
0.51968503937	0.829550717925	0.667848699764	0.926477541371
0.56970819824	0.587308939324	0.556973995272	0.836170212766
0.666049096804	0.800370541918	0.673640661939	1.19101654846
0.679944418712	0.689207966651	0.860992907801	1.26654846336
0.635016211209	0.711440481704	0.99219858156	1.18877068558
0.513200555813	0.800833719314	1.14728132388	1.01406619385
0.561371005095	0.560907827698	1.12328605201	0.966666666667
0.528485409912	0.54238073182	0.941607565012	1.16193853428
0.923112552107	0.602593793423	0.96926713948	1.19728132388
0.666512274201	0.54701250579	1.16193853428	1.00673758865
0.543770264011	0.72116720704	1.23735224586	0.854491725768
0.718388142659	0.720240852246	1.15082742317	0.702127659574
0.528022232515	0.576192681797	0.824704491726	0.595390070922
0.86058360352	0.514590088004	0.872695035461	0.73451536643
0.781380268643	0.599351551644	0.58853427896	0.591725768322
0.768411301528	0.842519685039	0.969976359338	0.625650118203
0.867531264474	0.901343214451	0.773640661939	0.776477541371
0.779064381658	1.05187586846	0.835224586288	0.917257683215
0.828161185734	0.77582213988	0.894917257683	0.982269503546
0.878647522001	0.627605372858	0.860638297872	0.923640661939
0.777674849467	0.503473830477	0.870567375887	0.863947990544
0.865678554887	0.517832329782	0.903427895981	0.708510638298
0.825845298749	0.717924965262	0.896926713948	0.969858156028
0.788791106994	0.644742936545	0.891962174941	0.894917257683
0.844372394627	0.758684576193	0.87695035461	0.850945626478
1.04307549792	0.826308476146	0.868676122931	0.869621749409
0.786012042612	0.792959703566	0.8463356974	0.926004728132
0.710050949514	0.735062528949	0.852836879433	0.829669030733
0.842056507642	0.788791106994	0.841489361702	0.960756501182
0.877721167207	0.922186197314	0.82695035461	0.95768321513
0.790180639185	0.812413154238	0.841843971631	0.924586288416
0.834645669291	0.742936544697	0.825531914894	0.803309692671
