ARID3A_F	ARID3A_R	ATF3_F	ATF3_R	BHLHE40_F	BHLHE40_R	BRCA1_F	BRCA1_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	ELF1_F	ELF1_R	GABP_F	GABP_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFF_F	MAFF_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MYC_F	MYC_R	NRF1_F	NRF1_R	P300_F	P300_R	RAD21_F	RAD21_R	REST_F	REST_R	RXRA_F	RXRA_R	SP1_F	SP1_R	SP2_F	SP2_R	SRF_F	SRF_R	TBP_F	TBP_R	USF1_F	USF1_R	USF2_F	USF2_R	YY1_F	YY1_R
-0.0116014193442	-0.0275103533429	-0.0478024847751	-0.0151336213515	-0.0506361360059	-0.0583613383262	-0.279676313068	-0.183507690251	-0.0102995426613	-0.0137537560046	-0.00260908409031	-0.0349460448099	-0.0507370362556	-0.0503623627126	-0.0802010566896	-0.0676912830919	-0.0114502096003	-0.0113916654202	-0.0181040128527	-0.0234629304021	-0.00571238450502	-0.00357925760035	-0.00453770504291	-0.00281406401807	-0.0372574044394	-0.0310980276487	-0.0517043820226	-0.0499243702268	-0.0983749767325	-0.0763950997502	-0.0358668934673	-0.0490589324544	-0.000291884075596	-0.0358970683457	-0.00901979883767	-0.017633676466	-0.027942982058	-0.0354882316958	-0.080463746817	-0.0679918592454	-0.0712221511824	-0.0674465053173	-0.00922571682605	-0.0246020925605	-0.0703410009015	-0.0219899943993	-0.0227948067308	-0.0272655213987	-0.0350907507887	-0.0402345734233	-0.0470767066532	-0.0483558569354
-0.0138893140156	-0.0256957421487	-0.0728897135201	-0.0565918645323	-0.0510350503874	-0.0481712746156	0.013267405086	-0.0482014477079	-0.011292486276	-0.0142058831973	-0.0312944695278	-0.0411198081954	-0.0600872608788	-0.0554727677772	-0.0650945452226	-0.0739883202435	-0.0135972018525	-0.00874345892768	-0.0222518397369	-0.0274392835727	-0.00573230708773	-0.00367129796215	-0.00546068076143	-0.00262703665087	-0.0441892506126	-0.0487049820906	-0.0526128826027	-0.0484494013226	-0.0922861639815	-0.0619002535046	-0.0246316239333	-0.050971371332	-0.0326929175065	-0.0426053822622	-0.0208710062341	-0.0186209063765	-0.0348926378884	-0.0352123746567	-0.0754168944223	-0.0674355042522	-0.0916792890117	-0.0706389851604	-0.0062288487595	-0.0202881386791	-0.0302692685025	-0.0862735157515	-0.0195370107945	-0.0245336260963	-0.0278602454776	-0.032948176367	-0.055948900424	-0.0366617180778
-0.0206464549583	-0.0262395097723	-0.0734703148107	-0.0636239911664	-0.0668349847081	-0.0485964014045	-0.0940308964329	-0.155703159211	-0.0143303070245	-0.0137881880081	-0.0317450931375	-0.0431863327918	-0.0570750227953	-0.0498722364723	-0.0627233980032	-0.0835974991266	-0.0139608253178	-0.011042972404	-0.0199614531637	-0.027331712835	-0.00566138365112	-0.00314148799119	-0.00468259845425	-0.00234845285447	-0.0289996219695	-0.0456621840241	-0.0485459797353	-0.0606204458734	-0.0395500423905	-0.0486010063392	-0.0493314997624	-0.0496715589916	-0.0325177271325	-0.0445947511075	-0.0361445047722	-0.0198650773655	-0.0430694397375	-0.0355292642177	-0.0682377376923	-0.0580549448751	-0.0829595551139	-0.0603653618645	-0.0126288821169	-0.019454593426	-0.0264196831691	-0.0200742743777	-0.0196230845592	-0.0251837865261	-0.0337465519725	-0.0339929984286	-0.0555410285886	-0.0415220970121
-0.0261108182082	-0.0231986705553	-0.0724362127413	-0.102541137388	-0.0442396084625	-0.0506798097786	-0.0423311564328	-0.123070075728	-0.0244116172996	-0.0141682672793	-0.0171787362196	-0.0433741768584	-0.0967521724069	-0.0434350891084	-0.0516698460848	-0.0655131147952	0.00182393257145	-0.00880695881306	-0.0296451820666	-0.0265944728132	-0.00668996917672	-0.00436570259371	-0.00491509770669	-0.0030935613108	-0.0292925290391	-0.0376658357695	-0.0508596021104	-0.0765489044004	-0.0643358791279	-0.0317705764983	-0.0295375842895	-0.0557781543964	-0.0178681708207	-0.0447626510012	-0.0280038912202	-0.0195987885808	-0.0601240254705	-0.0274769936755	-0.0510978637551	-0.067405576674	-0.0678252056911	-0.0702363413113	-0.0199603045184	-0.0178668814976	-0.0373540607855	-0.0478735811712	-0.0178154450507	-0.0237583573835	-0.0302690793644	-0.0336255040889	-0.043814847128	-0.050053984352
-0.0368425169368	-0.0175904759004	0.131431537667	-0.0713571900125	-0.0413018066279	-0.0669505002366	-0.0851909440255	-0.160936132779	-0.00995477997616	-0.0157563257863	-0.0272513629487	-0.0372660968607	-0.0801182824872	-0.0467259601713	-0.0617352258103	-0.0739010113913	-0.000499491938178	-0.00905724165676	-0.0393456970595	-0.0310593562402	-0.00458446450809	-0.00420478045937	-0.0045117009566	-0.00295148574432	-0.0271279654244	-0.0427434170306	-0.0373754095203	-0.0640570455015	-0.119844856883	-0.0167860305072	-0.0415788951267	-0.0338897234979	-0.0271692353417	-0.0378703465897	0.00142875455433	-0.00905411472737	-0.0368477250961	-0.0246354495097	-0.034409817724	-0.0520873610484	-0.031444672126	-0.0424048684537	-0.0263801140259	-0.0189167706989	-0.0495643336586	-0.0305750308461	-0.0125922680302	-0.025400144664	-0.0147819352844	-0.0359286663274	-0.0376376255912	-0.0502620109082
-0.0341886334671	-0.016608837538	0.111295749031	-0.0754179193541	-0.0339390353266	-0.077008312068	-0.130095183377	-0.111913766611	0.000398105015447	-0.0159522208116	-0.0352753501888	-0.0288183824801	-0.0341577067812	-0.0506684356501	-0.133664097995	-0.0610991574315	-0.0172682125113	-0.0115331862688	-0.0225755473652	-0.0260604077893	-0.000394659982471	-0.0037806851882	-0.00241229528803	-0.00316174385284	-0.0634224260892	-0.0471041394971	-0.105138636884	-0.0584071467379	-0.133882542882	-0.0697441637174	-0.0544301622105	-0.0548734515465	-0.0357705802439	-0.0292445564967	-0.0204137578888	-0.0158414809989	-0.0112979578438	-0.0389929063697	-0.0154238922219	-0.0438776235835	-0.0473334514243	-0.0593048285872	-0.0294670952181	-0.015593200948	-0.0667896167343	-0.0570499248381	-0.00941507595095	-0.0261997797435	-0.0115611536946	-0.0393466696448	-0.0446483892131	-0.0493107118702
-0.0160140159556	-0.0248097516067	-0.179679122534	-0.0887542583287	-0.0894926387954	-0.0563146949809	-0.0960124871921	-0.144982887439	-0.000626648258616	-0.00952183086081	-0.0458048452969	-0.0135724414293	-0.0285707817951	-0.0462515047321	-0.206988966774	-0.0598186002397	-0.00549481866178	-0.00817913128272	-0.010986207448	-0.0293254181365	-0.00161053964854	-0.00552916030637	-0.00112267952985	-0.00391705558502	-0.0837790292252	-0.0318604450917	-0.121707037696	-0.0466475806138	-0.15059180774	-0.080283293659	-0.0399649787905	-0.0426698902832	-0.0475512338774	-0.0133342515408	-0.0123768182581	-0.0154060032566	-0.00694358617891	-0.0352008438925	-0.0160208566025	-0.0422313498494	-0.0488884306118	-0.058567383089	-0.0303996473754	-0.0198613371566	-0.109394519976	-0.0404470896714	-0.0262566115422	-0.0231233633586	-0.0372467558883	-0.036983421197	-0.0379903587899	-0.0362258593069
-0.0187735839462	-0.0169326824694	-0.199317739076	-0.102276550582	-0.118737577747	-0.0617168952828	-0.0799703180573	0.16433769633	-0.00629362961963	-0.0129359586865	-0.0488283609947	0.000836211031036	-0.0270674255828	-0.0438236198846	-0.104366565432	-0.0607601640892	0.00159889526402	-0.00962111117367	-0.0193427896653	-0.0279704983355	-0.00466146861116	-0.0048497738534	-0.00309236810281	-0.00316021334773	-0.069334761552	-0.0351326705173	-0.0922953381385	-0.0548499372317	-0.0152670167882	-0.0600668270983	-0.0433684591105	-0.0493651428597	-0.0505174135208	0.00200908120311	0.0162146322953	-0.0138536733779	-0.0260679648144	-0.0381847855592	-0.0146582631241	-0.0366355274725	-0.0474617452718	-0.0605115071559	-0.0298680368654	-0.0117787182928	-0.0832011697933	-0.043961609441	-0.0473519465799	-0.02368303887	-0.0791900866317	-0.0335595219302	-0.025638194012	-0.036495018333
-0.0216165757104	-0.0195574627475	-0.0560549893192	-0.115576410468	-0.10098010015	-0.0590575154942	-0.0552431763847	0.0311994641586	-0.0218173140786	-0.0108781795079	-0.0138982065716	-0.00372211665204	-0.045826429311	-0.0478063392407	0.00610766913424	-0.0538545733925	-0.00546659247497	-0.0076057520045	-0.0163990037845	-0.0213174715649	-0.00568519361121	-0.00405833792278	-0.00140888582927	-0.00320761014571	-0.0581590099086	-0.0398251406196	-0.0834241382329	-0.0607838031863	0.106594691841	-0.0289214211165	-0.0297312114418	-0.0420705866546	-0.014110167512	-0.00237746383945	0.00976900521385	-0.0210765484764	-0.0422032696941	-0.0320483212205	-0.0358381441737	-0.0439369082261	-0.0107082146525	-0.0479583822219	-0.0257712992809	-0.0195299026756	-0.039857850712	-0.0573198251524	-0.0455943833418	-0.0212301516142	-0.069316689484	-0.0217153816912	-0.0351230122091	-0.0337265231208
-0.0438409308962	-0.0182712508756	-0.0525832073327	0.00891124817392	-0.0474186513406	-0.0555810631335	-0.174154451655	-0.138713435025	-0.01967828634	-0.00957515352558	0.0106294506502	-0.0212128465608	-0.0717064823776	-0.0457618033704	-0.0161250343819	-0.0595649717319	-0.00848033605124	-0.00375215622486	-0.00525876557723	-0.0251053063837	-0.00610824164879	-0.00407310229975	-0.00350295206506	-0.00311001887527	-0.0243856591919	-0.0526876722773	-0.0269653297315	-0.0599137687858	-0.00891548028735	0.0302296267597	-0.0331197827419	-0.0611897811461	0.0111099491061	-0.0204798063979	0.0229143050767	-0.0241327073091	-0.0335683151829	-0.0330612345097	-0.0237901298254	-0.0452720927226	-0.012771794425	-0.0609358095955	-0.0197401891409	-0.0140471852966	-0.0175399415347	-0.0700843890248	-0.0206937730368	-0.018143016597	-0.0303278708569	-0.0183189408924	-0.0770677064532	-0.0406707897857
-0.0280838943689	-0.0136836180391	-0.00946313695952	-0.0111963149777	-0.0295777610482	-0.0224080773051	-0.130959427847	0.00507279838726	-0.0203979468302	-0.00871720655283	-0.00931759808983	-0.0496398861538	-0.0488911193573	-0.0449298959155	0.0248774410973	-0.050000467554	-0.00504781053005	-0.00552515341815	-0.011304047205	-0.0167451667938	-0.00412583444438	-0.00385215597433	-0.00574149748931	-0.00308491917915	-0.0271691742636	-0.0494002865158	-0.0281677298728	-0.0620356997185	-0.158789369148	0.00889313153221	-0.0320844358183	-0.0569692981699	-0.00943758682857	-0.0515443528169	0.0327942590952	-0.0361728985144	-0.0204561072897	-0.0385947890647	-0.00980002598762	-0.0403578689819	-0.048665292815	-0.0500646220374	-0.0155731152268	-0.0139274618826	-0.0283129295871	-0.0647563837968	-0.00155482970342	-0.0121569135738	-0.000254666501752	-0.0125901706773	-0.0626923524154	-0.0350027623258
-0.0219572188647	-0.0214793912462	-0.02322382077	-0.0523022397847	-0.0145761201877	-0.0331099869346	-0.166757275929	-0.138313011547	-0.0231709143384	-0.00420444068774	-0.00609182847696	-0.046933804977	-0.0246256295932	-0.0413126013951	0.0435573596504	-0.0560133362515	-0.00702377786897	-0.00443124597908	-0.0190146007773	-0.0091857562855	-0.00495234625869	-0.00265211384873	-0.00338314457785	-0.00268196548122	-0.0156404716807	-0.0308042629277	-0.0264622308325	-0.0464761207531	-0.161881256197	-0.000893397121595	-0.0359268673462	-0.0591708088817	-0.0059106766524	-0.0488280829196	0.00207057349348	-0.0359768601152	-0.00602996102371	-0.0407954294297	-0.0100590831951	-0.0496058396604	0.0125485034629	-0.058665864878	-0.0173385081705	-0.0158311827229	-0.0264801018649	-0.0651294366003	-0.00712012886694	-0.0119892550243	0.00116538156275	-0.00746496620319	-0.00811060424153	-0.0486686638987
-0.0289615709264	-0.0218297097597	-0.0890545629115	-0.111395582675	0.00198481411504	-0.0467727698918	0.0493631819868	-0.13576575418	-0.0151338349333	-0.0131072599438	0.0397822674454	-0.0431458902599	-0.0333430373395	-0.0447126170893	-0.0370435877519	-0.0584953032153	-0.00592868540674	-0.00846140291147	-0.0278451398405	-0.0128944566107	-0.00409154589928	-0.00295422406496	-0.00336129666458	-0.00263945789146	-0.0243003921868	-0.0377615093194	-0.0260957569332	-0.0430104511927	-0.163757235476	-0.00415497739612	-0.0235360807763	-0.0455133423112	0.0416462106237	-0.0442438059352	-0.0159537346026	-0.0272856547776	-0.0135510167323	-0.0348187562624	-0.00622392361007	-0.062698559909	0.0222006058166	-0.0842554136766	-0.0169902012351	-0.0184788221537	-0.0423741799037	-0.0608404710759	-0.018620056942	-0.014142500045	-0.0174258241905	-0.012425935913	-0.0249925863883	-0.0572073117051
-0.0391133686883	-0.0226713289808	-0.0369595044982	-0.193846288006	-0.013218126341	-0.0312184745018	-0.128901386084	-0.00646054113516	-0.0054517946549	-0.0159931142644	0.0984328630543	-0.0580763307463	-0.022555721323	-0.0462229361473	-0.07480645089	-0.079609935005	0.00219058848401	-0.00845226980867	-0.0235958903106	-0.0167647468612	-0.00222702869296	-0.00368154674938	-0.0016820365994	-0.00256370225827	-0.00817354307535	-0.043519514247	-0.00368024134833	-0.0589233746518	-0.0629022495966	-0.19908187663	-0.0386165421315	-0.0457692543718	0.104308528173	-0.0605956142058	-0.0324484938831	-0.0391512516925	-0.0262263612792	-0.0392720844042	-0.00368097884808	-0.0667749328222	0.0118870931175	-0.0660249653774	-0.0175308802633	-0.0162893033126	-0.0698466881831	-0.0693603607757	-0.0130030170337	-0.0174758918926	-0.00708362074368	-0.0186433960541	0.00993055420672	-0.0500895712485
-0.027655086656	-0.0243882021211	0.0765673261287	-0.12569228034	0.00338180411489	-0.0362150785855	-0.150514881171	-0.108101291159	-0.00620091163867	-0.0130253769271	-0.00453647725884	-0.0512022583008	0.00604133173823	-0.0415861416793	-0.046233570789	-0.0899516268131	-0.00643678417515	-0.0122266617831	-0.0208935838041	-0.0290631857664	-0.000530157441996	-0.00520021284685	-0.00119745127777	-0.00372234085875	-0.0272169975089	-0.0429659045086	-0.0259330096675	-0.0534425006325	0.291108132663	-0.327527165343	-0.0576285816622	-0.0492446297814	-0.00483670793505	-0.0522623690097	-0.0520043546244	-0.022353700847	-0.0404231599315	-0.0400239310722	0.0224532224083	-0.128796775848	-0.0284461290577	-0.0813622058423	-0.0221440319114	-0.0128538721222	-0.0943000279598	-0.0803665470319	0.000481106581559	-0.0182617011085	0.0166507412682	-0.0198827215948	0.00455385983486	-0.0499858562259
-0.0274400233508	-0.0190400620015	0.0117710278517	-0.13655145826	0.0223230674574	-0.0437472617322	-0.0891389087962	-0.250398342031	-0.0128679298075	-0.0149155198818	-0.0571963321786	-0.0527932665578	-0.0154150027056	-0.054090311052	-0.0447871510558	-0.0804587293366	-0.0140211935923	-0.0223635298835	-0.0315761609651	-0.0230295984351	-0.00402080863176	-0.0043883663628	-0.00203922221136	-0.00423264076431	-0.0132776443983	-0.0558087944078	-0.0208429862131	-0.0624902485744	0.413959150283	-0.312399020383	-0.0543147424875	-0.0490668484045	-0.0590911570064	-0.0543792576439	-0.0594614772651	-0.0324320306709	-0.0458725912151	-0.0464110701201	0.0217252111569	-0.142487443299	-0.0705465207243	-0.061249787878	-0.0224219137136	-0.0107681218633	-0.106278430479	0.0380253843687	-0.00120931873175	-0.0128708247908	0.0174669875404	-0.00793274793582	-0.0338488572086	-0.0608508559795
-0.0274248347134	-0.0141917466305	-0.211780502704	-0.191800553964	-0.0288076828565	-0.0918882998009	-0.147761885798	-0.0137976081402	-0.0276121769571	-0.0256634409564	-0.0464109633285	-0.0747836669357	-0.0365145514589	-0.0591817590934	-0.00869534497508	-0.0875235526542	-0.0117956741501	-0.0187243221775	-0.0287376577382	-0.0334397524952	-0.00736296424544	-0.00474937479365	-0.00375388754818	-0.00428238978716	-0.0393423778101	-0.0503876581844	-0.0596941364503	-0.0576825123506	0.233396148548	-0.338051966411	-0.041635514162	-0.0504784285077	-0.0486941276402	-0.0780094381474	-0.04860437654	-0.0547740363925	-0.0365907945272	-0.0620491752015	-0.0400338755845	-0.106227700344	-0.0656398381297	-0.136980969691	-0.0176082643573	-0.0161133160549	-0.0903678071401	-0.0952807387209	-0.0161351146542	-0.025783509272	-0.0187274790774	-0.0409308273734	-0.0492172448177	-0.0537310674881
-0.0353623185657	-0.0142468295441	-0.232368677153	-0.200259234805	-0.0726726591431	-0.100128932104	-0.0868806485119	-0.0984932623355	-0.0354019564795	-0.028780359911	-0.0590625377426	-0.0481303708621	-0.040240609354	-0.0676643795432	0.00207930521926	-0.096110815904	-0.0152275097476	-0.0258646594038	-0.0493397960754	-0.0332050060451	-0.00413572200113	-0.00961610795713	-0.00418199709886	-0.00430389767264	-0.0607404656355	-0.0694126474613	-0.0619369673978	-0.0863295977056	-0.0887438943598	-0.293593640913	-0.0407129396824	-0.0224960464616	-0.0626738314176	-0.0496472584216	-0.0418632059471	-0.0479820803932	-0.00256810575893	-0.0574542330865	-0.115115880122	-0.100644266055	-0.0330585430463	-0.116509689295	-0.0114619457275	-0.0101642395269	-0.102573244925	-0.038124747362	-0.0397484029165	-0.0409101422898	-0.0652435426605	-0.0738648418614	-0.0629137801319	-0.0566827646112
-0.0326012115704	-0.0282031281993	-0.227094104496	-0.283871529684	-0.0920105722511	-0.136260917366	-0.200726502705	-0.218197217722	-0.0382771503916	-0.0397941459617	-0.0875088580092	-0.0783199291617	-0.059715412811	-0.0761354657632	-0.0249132753463	-0.118716021253	-0.0263074431065	-0.0187693318123	-0.0454721977581	-0.0302596110192	-0.00514006506642	-0.00127764749455	-0.0036565982564	-0.00568213765698	-0.0638594776857	-0.0388791783206	-0.0729022010691	-0.0608440506724	-0.295760454854	-0.337122223361	-0.0593265738749	-0.0576869035052	-0.0917880360172	-0.081212485055	-0.0692134049207	-0.0285690805143	-0.00201151664516	-0.0564325250095	-0.143095542478	-0.134844666743	-0.0496283495424	-0.11845731917	-0.0217325426253	-0.0218685819859	-0.0933793594721	-0.0849116450197	-0.0403009685612	-0.0481420287597	-0.0715153399514	-0.0894828276873	-0.0916160901129	-0.0684027899443
-0.029535032483	-0.0248848903473	-0.219739151167	-0.112629705062	-0.103547192934	-0.0838504819545	-0.243782843333	-0.0197969200838	-0.0364669996566	-0.0302510237964	-0.0786874017519	-0.0698294540756	-0.0178470482231	-0.0485627215298	-0.0943375112774	-0.0765892903663	-0.0249380228107	-0.0289829522956	-0.0460435242851	-0.0286751439915	-0.00415652893953	-0.0072967738683	-0.00410399377133	-0.00178610091897	-0.0610382274959	-0.0653362764612	-0.0747010449665	-0.0733546459978	-0.283226787668	-0.35599747726	-0.0591429470017	-0.0241448258262	-0.0821390078441	-0.071851500908	-0.0688033007042	-0.0652256178805	-0.0466149159128	-0.0436299755886	-0.144901783802	-0.115990271672	-0.123624949615	-0.0942004245356	-0.0302334140735	-0.02667886474	-0.0719277277145	-0.0710691528766	-0.0332144833099	-0.042926244235	-0.0607346212659	-0.0712306095059	-0.099325152449	-0.0657898098681
