CELL	FACTOR	BinDNase_80	BinDNase_85	BinDNase_90	BinDNase_95	BinDNase_99	BinDNase_rank	Boyle	Centipede_80	Centipede_85	Centipede_90	Centipede_95	Centipede_99	Cuellar_80	Cuellar_85	Cuellar_90	Cuellar_95	Cuellar_99	DNase2TF_TC	DNase2TF_rank	FLR_80	FLR_85	FLR_90	FLR_95	FLR_99	FS	HINTBCN	HINTBC	HINT	Neph	PIQ_80	PIQ_85	PIQ_90	PIQ_95	PIQ_99	PWM	Protection	TC	Wellington_TC	Wellington_rank
H1hesc	RXRA	0.578188301306	0.587638028517	0.49800117141	0.49800117141	0.545621253142	0.543971323565	0.585967615344	0.286775467773	0.418332610752	0.418332610752	0.418332610752	0.418332610752	0.275102936153	0.275102936153	0.275102936153	0.275102936153	0.275102936153	0.677714895189	0.416836366974	0.410741828692	0.410741828692	0.410741828692	0.410741828692	0.410741828692	0.0551863824178	0.754029411433	0.765339519786	0.741915204283	0.577509264756	0.418470508672	0.52816098258	0.613784835854	0.574587881484	0.528182626734	0.012155032614	0.246946439373	0.286305093816	0.593186521198	0.415654950181
H1hesc	SIX5	0.585126479714	0.592784400985	0.548100073155	0.548100073155	0.570776464288	0.580039307032	0.637707085542	0.401922900741	0.504906937988	0.504906937988	0.504906937988	0.504906937988	0.382330036397	0.382330036397	0.382330036397	0.382330036397	0.382330036397	0.695339760132	0.514769148129	0.450309158215	0.450309158215	0.450309158215	0.450309158215	0.450309158215	0.0709007938954	0.758697635291	0.765351907038	0.740095976998	0.630528535845	0.30465151696	0.350515308698	0.383036496352	0.368615946105	0.349675907402	0.190829599755	0.442664478257	0.402882053375	0.649997226025	0.521843003815
H1hesc	SP1	0.468786452852	0.476732008849	0.376074679087	0.376074679087	0.430020173723	0.424684058035	0.445218867831	0.174537643945	0.287498654272	0.287498654272	0.287498654272	0.287498654272	0.172618644628	0.172618644628	0.172618644628	0.172618644628	0.172618644628	0.552287598024	0.2775690353	0.252359093137	0.252359093137	0.252359093137	0.252359093137	0.252359093137	0.0269813493068	0.642449801097	0.65599203545	0.595627073934	0.460083126576	0.28661353013	0.404397717832	0.49647922869	0.448731912499	0.381274380139	0.0429525426745	0.145375683775	0.173951570008	0.467161947383	0.263705538584
H1hesc	SP2	0.350031871611	0.357940279233	0.306451751634	0.306451751634	0.332988236369	0.337761096173	0.516738498139	0.179105568246	0.258691244156	0.258691244156	0.258691244156	0.258691244156	0.243209714885	0.243209714885	0.243209714885	0.243209714885	0.243209714885	0.640737812337	0.338699760787	0.335366702169	0.335366702169	0.335366702169	0.335366702169	0.335366702169	0.0151851914806	0.731833648155	0.740506581327	0.707349534976	0.552706905348	0.36136542483	0.483507592714	0.58380089476	0.529666826853	0.459596825972	0.0416101611051	0.194647439447	0.243307606793	0.52808063325	0.295063608387
H1hesc	SP4	0.272409427531	0.27754763524	0.220127363889	0.220127363889	0.250679022316	0.249797669362	0.378006474263	0.0967710554434	0.169031426928	0.169031426928	0.169031426928	0.169031426928	0.116870338855	0.116870338855	0.116870338855	0.116870338855	0.116870338855	0.477285722804	0.194327050566	0.212181978763	0.212181978763	0.212181978763	0.212181978763	0.212181978763	0.0429115949482	0.550017156305	0.553920887081	0.527385968955	0.382017673038	0.225025091225	0.335141417277	0.429397758374	0.374408428473	0.309322002135	0.029981916005	0.123346312923	0.117227517071	0.397328805285	0.21955651505
H1hesc	SRF	0.258203743825	0.262782566418	0.2377284686	0.2377284686	0.250373632995	0.255345599281	0.31606912691	0.163957380864	0.213576762854	0.213576762854	0.213576762854	0.213576762854	0.258088062495	0.258088062495	0.266089553578	0.266089553578	0.266089553578	0.370514513652	0.227328580258	0.182480280216	0.182480280216	0.182480280216	0.182480280216	0.182480280216	0.0426511779632	0.424135631766	0.433396745112	0.404939114375	0.315743331675	0.227531743922	0.288426122475	0.335941700626	0.312519651855	0.279977390411	0.130232102127	0.148726434991	0.164765033754	0.325103616944	0.227306541374
H1hesc	TCF12	0.421602922493	0.429582217392	0.359866240958	0.359866240958	0.396806071521	0.398753179246	0.427746979763	0.199725746426	0.296491147089	0.296491147089	0.296491147089	0.296491147089	0.197681817592	0.197681817592	0.197681817592	0.197681817592	0.197681817592	0.48690973592	0.292316031934	0.241132910755	0.241132910755	0.241132910755	0.241132910755	0.241132910755	0.020045805093	0.617488051144	0.621175103948	0.592811413021	0.413467391466	0.296186716192	0.384649195437	0.448219244162	0.420277154257	0.376560329131	0.00812427600204	0.162120002515	0.199347437217	0.43154970562	0.292276202098
H1hesc	USF1	0.295856785779	0.298774118727	0.255660943	0.255660943	0.278950460944	0.275723806744	0.293131948119	0.170723335405	0.218033874254	0.218033874254	0.218033874254	0.218033874254	0.181983611087	0.181983611087	0.181983611087	0.181983611087	0.181983611087	0.337826028275	0.220739510506	0.202966594534	0.202966594534	0.202966594534	0.202966594534	0.202966594534	0.0579498124326	0.392332683662	0.401757908725	0.374476068794	0.29286798092	0.221401872161	0.270279383983	0.309201301382	0.288938915749	0.263238038224	0.037253110866	0.164275772355	0.171002677646	0.300411549045	0.221241564743
H1hesc	USF2	0.62118079006	0.626959088952	0.558280896514	0.558280896514	0.595150835278	0.587364423367	0.624906778342	0.421434456686	0.498717013181	0.498717013181	0.498717013181	0.498717013181	0.42258086566	0.42258086566	0.429725345629	0.429725345629	0.429725345629	0.6831967195	0.5115567288	0.441788372662	0.441788372662	0.441788372662	0.441788372662	0.441788372662	0.118115210892	0.739209558417	0.746093472962	0.722503691003	0.622903199971	0.513379975811	0.591907882144	0.650376157228	0.623465837679	0.587547674763	0.0522840804553	0.409583948599	0.422146880336	0.636179139065	0.512274896066
H1hesc	YY1	0.614085918809	0.620115041751	0.560736562948	0.560736562948	0.592204502804	0.592406076987	0.6169678455	0.433481646918	0.507292650584	0.507292650584	0.507292650584	0.507292650584	0.459008844041	0.459008844041	0.468234207868	0.468234207868	0.468234207868	0.666788183108	0.519575592308	0.459846268484	0.459846268484	0.459846268484	0.459846268484	0.459846268484	0.0856104586851	0.709987739644	0.715132107415	0.698267982663	0.615440142667	0.520439677715	0.589614657161	0.639257297983	0.618077653514	0.588356747107	0.140398163638	0.339757888009	0.43630431446	0.62708674996	0.520201983378
