CELL	FACTOR	BinDNase_80	BinDNase_85	BinDNase_90	BinDNase_95	BinDNase_99	BinDNase_rank	Boyle	Centipede_80	Centipede_85	Centipede_90	Centipede_95	Centipede_99	Cuellar_80	Cuellar_85	Cuellar_90	Cuellar_95	Cuellar_99	DNase2TF_TC	DNase2TF_rank	FLR_80	FLR_85	FLR_90	FLR_95	FLR_99	FS	HINTBCN	HINTBC	HINT	Neph	PIQ_80	PIQ_85	PIQ_90	PIQ_95	PIQ_99	PWM	Protection	TC	Wellington_TC	Wellington_rank
K562	CTCF	0.784613724422	0.786985721943	0.755738552595	0.7598968594	0.766623588783	0.760003115415	0.779993359644	0.589940772869	0.703024674409	0.707177562381	0.704538730381	0.699496857916	0.613221720654	0.613221720654	0.613594470022	0.613594470022	0.613594470022	0.81990132413	0.706216341589	0.694635121463	0.706993179377	0.714388690791	0.711842123971	0.706993179377	0.174785271268	0.847573255696	0.849784557098	0.845715463433	0.783351420465	0.694045693141	0.744149096516	0.791062305045	0.769717069372	0.738961455401	0.491133690383	0.693464486544	0.585970939328	0.786875013413	0.697678788173
K562	CTCFL	0.636320514324	0.649341582695	0.56683588568	0.571302944676	0.599676734464	0.603194801362	0.640994821403	0.335557589815	0.480509866207	0.484350797435	0.481931862583	0.477123870099	0.337087226468	0.337087226468	0.337087226468	0.337087226468	0.337087226468	0.712078497144	0.475166719679	0.453213312689	0.465342809488	0.473910368554	0.470624459683	0.465342809488	0.0838504125503	0.774261226012	0.778458949202	0.71810718092	0.582108622899	0.476265917026	0.577425782403	0.676078919874	0.643498003484	0.594581651887	0.151173428385	0.346315772244	0.335081049692	0.639936885439	0.457418706696
K562	E2F4	0.426357743398	0.438094150997	0.377015759696	0.380511895077	0.401110692305	0.409341285238	0.550016849509	0.22711324364	0.320163578886	0.323110341239	0.321158720336	0.318005622187	0.314881654264	0.314881654264	0.318188626205	0.318188626205	0.318188626205	0.708047577651	0.452813606075	0.418498404181	0.432652455896	0.438961546146	0.437028949275	0.432652455896	0.0216193223797	0.77124744914	0.78812864387	0.617761078106	0.648775031021	0.466416599368	0.5649230359	0.672234612735	0.627716210296	0.565935182672	0.0261044343871	0.26585139978	0.322316873212	0.5765659046	0.410439405766
K562	E2F6	0.500983525351	0.531819134573	0.396267099481	0.397357712898	0.452387710747	0.480739400249	0.479448559244	0.188864098299	0.309945154941	0.310804206024	0.310281402184	0.309062508616	0.183022062312	0.183022062312	0.184410528072	0.184410528072	0.184410528072	0.598509742289	0.302508551171	0.266800728654	0.273934030548	0.2792634927	0.277941588229	0.273934030548	0.00477308023178	0.659330925516	0.664268756641	0.629806333602	0.491903322533	0.309364902816	0.440985098441	0.583065831081	0.556834640345	0.514130991104	0.0127821968701	0.13781849516	0.18909681765	0.516246872883	0.290746753297
K562	EFOS	0.755525049703	0.76264123468	0.710812343623	0.713895685276	0.732518391901	0.733751055907	0.749408222505	0.52285933399	0.648501307689	0.651210413663	0.649501593545	0.646173083467	0.520628687587	0.520628687587	0.522455431852	0.522455431852	0.522455431852	0.803220104351	0.645796278273	0.57551738093	0.589023762554	0.59525177159	0.593248627368	0.589023762554	0.0333633166304	0.850586597058	0.856465322805	0.832156605251	0.75751825867	0.646899574724	0.71901626593	0.779150443553	0.758515116524	0.727749173201	0.0381244914508	0.450761020136	0.523466299675	0.756037883162	0.623238256991
K562	EGATA	0.610150650736	0.635651430002	0.52191120938	0.522648957272	0.571360571604	0.59982432813	0.597251819007	0.308097213326	0.441848372608	0.442404448743	0.442059550868	0.441312280462	0.257804018378	0.257804018378	0.257804018378	0.257804018378	0.257804018378	0.680869196021	0.426718028414	0.388500016757	0.39263178326	0.394099279066	0.393647161214	0.39263178326	0.0123847473452	0.736893957584	0.738388171427	0.720533700415	0.631549954502	0.441569260557	0.565822784401	0.675203153593	0.661428238011	0.635086219597	0.00549929546174	0.274452011134	0.307998510109	0.6332388632	0.435727702078
K562	EGR1	0.540514008853	0.54358431071	0.502823318949	0.509237736774	0.515397335733	0.506054646008	0.536163784784	0.324740910862	0.437554830091	0.443162531793	0.439565718708	0.43300057909	0.322020868127	0.322020868127	0.322280657075	0.322280657075	0.322280657075	0.607373293588	0.446061733513	0.404018991056	0.417926051091	0.42696000214	0.423690899581	0.417926051091	0.0408256906945	0.688407383463	0.701419682642	0.624050956749	0.556685197457	0.438846637136	0.49851015328	0.564908100088	0.533375740461	0.492475938108	0.0927689497695	0.261461513733	0.329824347467	0.536406465366	0.410333260706
K562	EJUNB	0.718018116095	0.726865400219	0.666005825309	0.669052819486	0.691768913804	0.694921316309	0.70779112863	0.464177717949	0.597498319985	0.600156089591	0.598478072223	0.595198277671	0.455895951451	0.455895951451	0.455895951451	0.455895951451	0.455895951451	0.772159597864	0.595737370584	0.523579953236	0.542622767986	0.549985744512	0.547639205672	0.542622767986	0.0288710330386	0.821185953574	0.827732178763	0.801868564993	0.72753861462	0.596037493029	0.677671270248	0.74644219825	0.723995408996	0.689460612375	0.0417210542538	0.387002244949	0.464874631899	0.720777430678	0.574285138549
K562	EJUND	0.770858649442	0.775602884138	0.735945192964	0.73916794663	0.751950321825	0.750847974702	0.765746764273	0.568744996474	0.682157126764	0.685037530515	0.683203984991	0.679705100259	0.564531765732	0.564531765732	0.566148971197	0.566148971197	0.566148971197	0.81211227739	0.683095361733	0.613342262092	0.627259472104	0.63392337251	0.631714572984	0.627259472104	0.046067002919	0.854049275521	0.860131772903	0.837392556122	0.780382426074	0.680933195493	0.739910753629	0.788983934089	0.770633494882	0.744062115477	0.0592805291075	0.490324754868	0.569763686994	0.773165864954	0.664800027016
K562	ELF1	0.730320369016	0.740555854614	0.685739897087	0.686347403522	0.711315354646	0.72094096135	0.748530519369	0.530069664363	0.636121244606	0.636665916202	0.636318264167	0.635590206745	0.52203583025	0.52203583025	0.52203583025	0.52203583025	0.52203583025	0.790699189152	0.647066094245	0.597790949347	0.605644272184	0.609112614935	0.607967053581	0.605644272184	0.019423108653	0.820936623246	0.82352297865	0.813670525341	0.746466116813	0.650777172915	0.721162396425	0.775463524815	0.76103827934	0.737331788667	0.0546220696165	0.47961931514	0.539134077301	0.756032480928	0.637963824871
