CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
-0.00290464974552	-0.10098661832	-0.0805563449229	-0.0735125415924	-0.0901576108556	-0.101540561242	-0.115165535542	-0.0935210363526	-0.105225255268	-0.106865579701	-0.15006279177	-0.154277814401
-0.0837264471919	-0.114318881284	-0.0894457742451	-0.0745137807314	-0.105027667044	-0.0987149098279	-0.100952861977	-0.0862958889408	-0.125858514107	-0.110145675922	-0.158905065451	-0.165919899525
-0.122749149355	-0.10742609836	-0.0951723379606	-0.0674131102487	-0.105970020301	-0.104901094143	-0.11338731737	-0.0713310229583	-0.112939101996	-0.117963783234	-0.162322495001	-0.170566648386
-0.121781619989	-0.118433099198	-0.0901647138531	-0.0749346520322	-0.115995904611	-0.106194329371	-0.10844688418	-0.070807827325	-0.104163575689	-0.103281462749	-0.162711569813	-0.135936679982
-0.133068235144	-0.109710428307	-0.0798005964193	-0.0776528571727	-0.109179996671	-0.107527325712	-0.0877371136978	-0.0743452252497	-0.0990300111706	-0.120373767268	-0.126048397834	-0.149864688811
-0.163651794714	-0.0996716299413	-0.073443117408	-0.0783769864736	-0.116356840427	-0.0864503308413	-0.0833604403008	-0.0858219483671	-0.10470476055	-0.115939746756	-0.158136770957	-0.163948799193
-0.194649559226	-0.0047175506755	-0.0747504076265	-0.0802918274622	-0.112133954908	-0.0804211857644	-0.0757329583209	-0.0773507037548	-0.0949197902619	-0.111027089173	-0.139072906374	-0.141365992897
-0.229208881642	0.107114354214	-0.065302127182	-0.0740418352526	-0.105998577129	-0.0887648984228	-0.0714555279596	-0.0809779612339	-0.100911889022	-0.109208368564	-0.131762991262	-0.147663607341
-0.178111385621	0.156259516614	-0.0498867884558	-0.0612092208729	-0.106398744821	-0.0829352555962	-0.0554238670437	-0.0787488283214	-0.108575171768	-0.116516459999	-0.147071308534	-0.1806507207
-0.18894962389	0.0391407933498	-0.0396818045866	-0.0484782585532	-0.106681495157	-0.0896441393828	-0.0554016839288	-0.0508987432036	-0.098829705555	-0.0961736270734	-0.123114237156	-0.144812309281
-0.199490258334	-0.0875937311416	-0.0315080783639	-0.0273587317669	-0.113419625754	-0.0956153796812	-0.0550102280704	-0.0405328005024	-0.0945128264543	-0.112817162607	-0.141161745863	-0.173673407844
-0.183621580802	0.0282813493662	-0.0329156164688	0.0315173757596	-0.11347359314	-0.0850346713724	-0.0515247267067	-0.0335171869587	-0.108244404668	-0.0891364845705	-0.135639611017	-0.128617702047
-0.132167068372	-0.0704383296534	-0.0276622561943	-0.00833469208629	-0.119324295463	-0.0913750404343	-0.0170654419028	-0.0738063484375	-0.0860701193329	-0.0827748696891	-0.102816537765	-0.106635151374
0.310544397631	-0.17976164686	-0.0468129005257	0.151385040259	-0.130143776061	-0.0760161789698	-0.0235007953234	-0.0453908158781	-0.0779947228909	-0.0949312112603	-0.112807664277	-0.135794310277
-0.0107258880999	-0.174674619057	-0.041033186147	-0.0844922919396	-0.12266439835	-0.0887862001866	-0.0168242470529	-0.105769152749	-0.0885233823375	-0.0487598442766	-0.0849983290953	-0.0825916770185
-0.282458204646	-0.157956048524	-0.0382748842597	-0.0173426486074	-0.115169035252	-0.117972475856	-0.119216135698	-0.227272864908	-0.101828272949	-0.0958357071112	-0.102836273056	-0.127859151411
-0.320207228071	-0.229823030651	-0.00862045354275	-0.197774592204	-0.12148728592	-0.0948536972506	-0.13121622033	-0.139348981601	-0.106274091073	-0.0584291795074	-0.151750868049	-0.093612829503
