ARID3A_F	ARID3A_R	ATF3_F	ATF3_R	BHLHE40_F	BHLHE40_R	BRCA1_F	BRCA1_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	ELF1_F	ELF1_R	GABP_F	GABP_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFF_F	MAFF_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MYC_F	MYC_R	NRF1_F	NRF1_R	P300_F	P300_R	RAD21_F	RAD21_R	REST_F	REST_R	RXRA_F	RXRA_R	SP1_F	SP1_R	SP2_F	SP2_R	SRF_F	SRF_R	TBP_F	TBP_R	USF1_F	USF1_R	USF2_F	USF2_R	YY1_F	YY1_R
0.392757660167	0.577530176416	8.74940898345	6.3073286052	3.62115621156	3.11070110701	2.8	1.8	0.438948306595	0.419251336898	0.636796015432	0.317316132193	1.95992714026	2.15017202995	4.30242072963	3.8625980225	0.769789674952	0.493594646272	0.555576014239	0.570122138342	0.0779555118452	0.069017384513	0.0409522836416	0.0468785123123	1.7004627682	1.7416912074	2.1403626595	2.13901947616	15.3508054206	6.05318332907	1.08810572687	1.37665198238	0.658523501933	0.312219217273	0.599299809039	0.419478039465	1.07449423331	0.815466061637	7.42951304816	4.5807102502	6.31558441558	4.25454545455	0.508646529859	0.703020521098	3.39566929134	5.29921259843	0.860832787876	0.742510447611	1.81337883959	1.68122866894	1.72850887301	2.82599677345
0.344475394615	0.699164345404	7.71158392435	4.44444444444	3.0147601476	2.90713407134	6.93333333333	2.13333333333	0.51247771836	0.419696969697	0.693625099512	0.31809181653	2.04148957701	2.03491196114	4.31725196045	3.64115240368	0.735181644359	0.469407265774	0.575523230835	0.52507211686	0.0697983859304	0.0612362963177	0.0531317053234	0.051190354552	1.77324358435	1.76020193521	2.26527871054	2.1840161182	14.8956788545	6.10892354896	1.59030837004	1.20154185022	0.722916340717	0.319751458394	0.5595162317	0.543602800764	1.14293817357	1.00926451125	7.29176755448	5.14917944579	5.64805194805	5.18441558442	0.448005533779	0.822227346092	3.12401574803	4.13779527559	0.792810029706	0.69628921001	1.71781569966	1.52982935154	1.70200507029	2.68264577091
0.440111420613	0.515320334262	11.5744680851	3.84869976359	2.80934809348	2.64944649446	4.66666666667	1.2	0.409625668449	0.37798573975	0.655575741493	0.335422237645	2.0478648047	2.32301153613	4.17405386976	3.90521650188	0.72017208413	0.526099426386	0.613515006444	0.496900509421	0.0694512741893	0.0670504179804	0.0505159905998	0.0449984673547	1.53891459823	2.23769457299	2.34519811954	2.36736064473	14.5561237535	6.50600869343	1.84030837004	1.66850220264	0.679019244094	0.343041058537	0.490770210057	0.393698281349	0.983172622424	0.915295897145	7.22128060264	4.92413236481	7.27012987013	4.90649350649	0.586580585658	0.739220659442	2.39566929134	2.58464566929	0.86093348774	0.693268214088	1.94348122867	1.41215017065	1.76699700392	2.9958515787
0.452181987001	0.644382544104	10.4988179669	3.48226950355	2.78966789668	2.75830258303	2.06666666667	1.4	0.435561497326	0.429946524064	0.632999244728	0.300251076772	2.04209674155	2.13195709371	4.46539379475	4.21292192295	0.744837476099	0.514053537285	0.583440741423	0.484072914749	0.0698273119088	0.0665008243904	0.0457341371207	0.0452232553387	1.816154817	1.81867900715	2.39825386165	2.30087306917	14.1792380465	6.60470467911	1.52643171806	1.56057268722	0.643861335241	0.290449475872	0.475493316359	0.453851050286	1.01228965778	0.908111174135	7.62362119989	4.7792574657	6.7025974026	4.71558441558	0.411344247175	0.563062024441	2.71456692913	2.7125984252	0.81451085041	0.721514525955	1.84518771331	1.64	1.79834063148	2.55358377506
0.425255338904	0.572887650882	10.0212765957	5.75177304965	2.77798277983	3.14944649446	5.33333333333	2.13333333333	0.464527629234	0.433155080214	0.577844005797	0.312008818306	2.0124468731	2.01163732038	4.20780770542	3.97732696897	0.721701720841	0.466443594646	0.574602590069	0.538636224145	0.0721124642041	0.0604263689219	0.0519464595893	0.0472872177378	1.37652503155	1.51072780816	2.32370718603	2.15648085964	14.7581181284	6.00511378164	1.86453744493	1.11123348018	0.594801189066	0.314119040701	0.445894334819	0.461489497136	1.00756286633	0.905275099263	7.67083669626	5.25181598063	6.53246753247	4.38701298701	0.428867881024	0.947429098455	3.03346456693	2.6968503937	0.773576355672	0.676703086451	1.64054607509	1.45924914676	1.60774371975	2.62318506568
0.598885793872	0.787372330548	10.0874704492	3.16075650118	2.72078720787	3.01906519065	1.93333333333	0.8	0.491087344029	0.432442067736	0.608606013595	0.370042254384	1.9168184578	2.15128516495	4.07483804978	4.13603818616	0.690248565966	0.518929254302	0.620818756521	0.457742588842	0.0715917965925	0.0662983425414	0.0472054766527	0.046122407275	1.56163230963	1.88893563315	2.19274680994	2.27871054399	14.7959601125	5.75198159039	1.47026431718	1.34581497797	0.619655349679	0.338414429718	0.477084659453	0.396244430299	1.04896955946	0.852524106636	7.20917406511	5.25558245897	5.89220779221	6.27662337662	0.481669356698	0.658750288218	3.3405511811	4.62007874016	0.777705050098	0.670157595287	1.5376109215	1.41870307167	1.86171929016	2.64231389721
0.486536675952	0.714020427112	7.70449172577	3.70685579196	2.75399753998	3.39606396064	2.26666666667	0.6	0.417557932264	0.41265597148	0.507930351712	0.601767743779	2.07437765634	2.15391621129	4.36668939652	3.9551653597	0.761281070746	0.540822179732	0.653777695943	0.497821150187	0.0746290243267	0.0644760059009	0.0464085010729	0.0465311127005	1.5237694573	1.92848127892	2.04768300873	2.4163868368	14.7402198926	6.00332395807	1.41189427313	1.25220264317	0.509130327887	0.605507252855	0.488860598345	0.408975175048	1.06522972206	0.89317451314	6.95749260156	5.54735001345	6.47012987013	5.43376623377	0.406271616325	0.800783952041	3.39763779528	2.24409448819	0.774331604652	0.744927244348	1.59453924915	1.62839590444	2.04424982715	2.90159022816
0.352831940576	0.839368616527	7.89834515366	4.18676122931	2.60270602706	2.9827798278	3.06666666667	0.933333333333	0.480035650624	0.3811942959	0.452142317663	0.705403253792	2.08986035216	2.33171422789	4.45584725537	3.76065461984	0.730592734226	0.518738049713	0.626035720862	0.496409501013	0.0780422897805	0.0653148592751	0.0529273526106	0.044875855727	1.65881363063	2.0475389146	2.3754197448	2.61517797179	15.57939146	6.71388391716	1.77202643172	1.0781938326	0.46375807425	0.722826937261	0.51973265436	0.465945257798	1.11495556816	0.830213650974	7.08501479688	5.05044390638	6.39090909091	4.97532467532	0.525709015448	0.688494350934	2.80905511811	3.37204724409	0.790292533105	0.779215548059	1.71563139932	1.71453924915	1.96819543674	2.9536759622
0.378830083565	0.844939647168	7.04491725768	5.26004728132	3.41389913899	3.0012300123	3.4	3.53333333333	0.473262032086	0.460071301248	0.354630631366	0.509767498826	2.13610605141	2.15786278081	4.55676781452	4.03375383566	0.654875717017	0.52552581262	0.651690910207	0.533480635856	0.0873275288537	0.0617280379509	0.0641871870849	0.0419331766629	1.76230542701	1.86579722339	2.54936198791	2.53861652116	15.081053439	6.78982357453	1.5550660793	1.38766519824	0.361413468631	0.520596321048	0.478357733927	0.419796308084	1.01569294763	0.832860654188	7.2792574657	5.18603712672	6.24155844156	6.67272727273	0.456767350703	0.753055107217	3.72440944882	2.66929133858	0.843764160918	0.766879814712	1.8233447099	1.68709897611	2.01267573174	2.54229085043
0.408542246982	0.708449396472	10.7257683215	4.81087470449	3.06211562116	3.74292742927	5.33333333333	1.4	0.514081996435	0.453297682709	0.414766580253	0.259445998081	2.21594818863	2.39172232342	4.154960791	4.0487555404	0.739866156788	0.513479923518	0.620573252317	0.535137789235	0.074715802262	0.0584594023893	0.0515377541637	0.0470624297538	1.56962557846	2.15986537653	2.39153794493	2.72934855608	12.9434927129	5.98082331884	1.4845814978	1.40088105727	0.427840236025	0.257616056861	0.548058561426	0.429344366645	1.13235016071	0.824541501229	7.18603712672	5.65994081248	7.33376623377	6.1038961039	0.498731842287	0.654369379756	6.58464566929	1.71062992126	0.924827551483	0.831227027844	2.04682593857	1.81911262799	1.92648075593	2.53952523623
0.503249767874	0.565459610028	6.88888888889	5.24349881797	2.80996309963	3.60516605166	2.06666666667	1.4	0.434937611408	0.466310160428	0.467513115189	0.523158260018	2.13772515685	2.10716454159	4.62529832936	4.1890555745	0.684034416826	0.664244741874	0.591174123857	0.62591296876	0.0822365566515	0.0741083567152	0.0548073975682	0.043997139062	1.66596550273	2.03996634413	1.93351242445	2.67360644728	12.0378419841	6.80772181028	1.35352422907	1.390969163	0.474374734583	0.495228090566	0.529280712922	0.35646085296	1.03384382681	0.856872754774	6.81450094162	5.46448748991	6.83636363636	5.00909090909	0.449619552686	0.76250864653	4.21456692913	1.86614173228	0.823372438447	0.899702935401	1.8390443686	2.01105802048	2.16109702696	2.60405623416
0.490250696379	0.758588672238	7.51063829787	4.49408983452	3.09286592866	2.9889298893	6.73333333333	2.13333333333	0.523083778966	0.460516934046	0.442895343853	0.332054134602	2.1247723133	2.40143695608	4.55028980566	4.32270712581	0.580879541109	0.50707456979	0.685079481986	0.669489965016	0.0645627838362	0.0713314627867	0.0516399305201	0.0500051088178	2.14640302903	2.35128313	2.72464741437	2.84889187374	10.3293275377	6.13858348249	1.83700440529	1.45704845815	0.440557877562	0.333430187077	0.469446212603	0.554105665181	1.1030440537	1.01134429949	7.25181598063	5.35014796879	5.87662337662	4.9012987013	0.586811159788	0.700484205672	3.01181102362	2.11023622047	0.856250944061	0.889280499471	1.96655290102	1.92081911263	2.35353768149	2.50218944457
0.398328690808	0.681522748375	6.8841607565	3.00945626478	2.82533825338	3.5479704797	2.4	3.13333333333	0.420409982175	0.441532976827	0.396987078732	0.281695890914	2.14531471362	2.32999392835	4.76321172861	3.99931810433	0.703154875717	0.487093690249	0.683851960965	0.752900018413	0.0704058314772	0.0515460935466	0.049432921222	0.0443445386738	1.56247370635	1.80143037442	2.73203492277	2.6924110141	10.6502173357	4.50038353362	1.78744493392	1.1718061674	0.38624527838	0.265327104893	0.466900063654	0.461171228517	1.32993004349	0.96407638495	6.7017756255	5.53631961259	5.57662337662	4.51168831169	0.637537468296	0.705556836523	3.52755905512	2.30118110236	0.864760082574	0.877045465989	1.89501706485	2.00122866894	1.95713297995	2.5194745333
0.58495821727	0.653667595172	8.45390070922	4.86997635934	2.9704797048	3.22017220172	3.0	0.933333333333	0.473083778966	0.410606060606	0.35403866174	0.176141582804	2.13772515685	2.34355393645	4.89703375384	3.94800545517	0.657552581262	0.585468451243	0.559688209661	0.462775425029	0.0699430158225	0.0774926961904	0.0489220394401	0.0386635332584	1.42827092974	2.36600757257	2.3680322364	3.32236400269	9.65891076451	3.46739964204	1.72026431718	1.34581497797	0.359759504705	0.177577613375	0.482495225971	0.537873965627	0.995840423521	0.858763471356	6.88808178639	3.29647565241	8.46883116883	5.26883116883	0.580816232419	0.620244408577	3.29133858268	1.81102362205	0.812345803333	0.745330043804	1.91863481229	1.62593856655	1.96266420834	3.06775754782
0.44103992572	0.7808727948	5.73522458629	3.05910165485	2.59901599016	3.55904059041	3.06666666667	0.933333333333	0.479590017825	0.363992869875	1.25809875686	0.270897548429	2.32716049383	2.2951831613	4.81912717354	4.73457211047	0.574760994264	0.295219885277	0.613699134598	0.534953661081	0.0726042058373	0.0644760059009	0.0495146623071	0.04796158169	1.7530500631	1.66891039125	2.62323707186	2.3559435863	9.81002301202	3.53796982869	1.87665198238	1.20814977974	1.28854965244	0.261862720994	0.415977084659	0.271801400382	0.960105880129	1.19436566459	6.74226526769	3.31867097121	6.71558441558	7.2974025974	0.537237721928	1.03620013834	2.49409448819	1.99606299213	0.764664417703	0.933084940335	1.67112627986	1.99180887372	2.23392486748	2.23530767458
0.574744661096	0.817084493965	6.0378250591	1.96453900709	3.05289052891	2.83579335793	2.66666666667	2.0	0.444295900178	0.282352941176	0.766457776235	0.242176815203	2.55312689739	2.25602104837	4.47579270372	4.63399249915	0.66137667304	0.405736137667	0.638310931075	0.422758239735	0.0963235081427	0.0551329148708	0.056993971595	0.042014917748	1.5485906605	2.30122002524	2.25050369375	3.06917394224	23.8757351061	3.53157760164	1.1795154185	1.18171806167	0.748597483293	0.245032520507	0.508593252705	0.451623169955	0.919077330308	0.833806012479	6.8599677159	4.17150928168	6.65584415584	7.52467532468	0.556375374683	0.481208208439	2.55708661417	2.6594488189	0.832687175872	0.719198429082	1.80764505119	1.66211604096	2.21617884305	2.79096566029
0.611884865367	0.552460538533	7.463356974	2.94089834515	3.56888068881	2.32349323493	3.33333333333	2.4	0.44055258467	0.217379679144	0.23241952275	0.133356467778	2.59421169804	2.20501922688	3.95107398568	4.06682577566	0.473804971319	0.367017208413	0.620204996011	0.334008469895	0.0952243209627	0.0705793873478	0.0528660467968	0.0386022274446	1.82498948254	1.99158603281	2.41034251175	3.06648757555	28.5407824086	3.23932498082	1.56718061674	1.19162995595	0.231174984913	0.130238483717	0.528962444303	0.741565881604	0.76384949896	0.711665721308	6.64339521119	4.6070755986	5.59220779221	3.66883116883	0.416186303897	0.87848743371	3.27165354331	1.00787401575	0.999949650068	0.554151351896	2.1747440273	1.05105802048	2.03618345241	2.91634017055
0.628597957289	0.353760445682	2.69503546099	4.92907801418	2.93665436654	3.38253382534	2.8	2.13333333333	0.434670231729	0.344474153298	0.193451591174	0.16366939517	2.42440801457	2.35003035823	4.67234913058	4.51892260484	0.432791586998	0.156309751434	0.660038053152	0.53255999509	0.0858523039542	0.0706372393046	0.0665781138245	0.0481659344028	1.52545225074	1.98990323938	1.97179314976	3.31497649429	16.8992585017	3.36154436206	1.50110132159	1.65418502203	0.193849042265	0.152499944123	0.512094207511	0.532463399109	0.816600491586	0.658725657024	5.97645951036	6.35620123756	4.4987012987	2.71168831169	0.60225962647	0.327876412267	2.53149606299	3.46850393701	0.860480338352	0.850712451538	1.81938566553	1.81078498294	1.90435584236	1.57824383499
0.455896007428	0.61374187558	2.24822695035	1.12529550827	2.27306273063	2.67835178352	1.86666666667	1.06666666667	0.341978609626	0.275668449198	0.247300414379	0.11365816816	2.65432098765	3.03895972475	4.04636890556	2.6520627344	0.466634799235	0.354110898662	0.434112809182	0.842693181121	0.0505047583235	0.109369124411	0.05611525493	0.0501072851742	1.464871687	2.29533024821	1.79247817327	1.58697112156	9.21759140885	2.76348759908	1.64757709251	1.8050660793	0.250419078697	0.108513444045	0.47040101846	0.981858688733	1.00491586311	0.754395916052	5.08985741189	3.54909873554	5.4987012987	2.44805194805	0.60225962647	0.355084159557	2.19291338583	1.35826771654	0.614168470873	1.09284527466	1.25092150171	2.0595221843	2.0009218714	2.11131597142
0.447539461467	0.202414113278	2.77541371158	6.82269503546	2.07380073801	3.0147601476	1.46666666667	3.33333333333	0.23752228164	0.236274509804	0.213639796689	0.221396640062	2.11708156244	1.99666059502	4.28060006819	5.83992499148	0.271414913958	0.303059273423	0.493402074511	0.116675873074	0.0821787046947	0.013595209858	0.0389087565137	0.054868703382	1.3697938578	2.5258729491	1.78777703156	3.86366689053	4.45333674252	2.13116849911	2.16519823789	1.46145374449	0.213584855055	0.224402673163	0.534373010821	0.373965626989	1.1748912838	0.811495556816	3.31275221953	1.78732849072	4.59220779221	3.43246753247	0.884943509338	0.359926216279	1.24606299213	3.62007874016	0.568450732592	0.291375056644	1.13993174061	0.608464163823	2.23646001383	7.86125835446
0.614670380687	0.500464252553	4.01418439716	2.12293144208	1.76629766298	1.97724477245	3.2	2.4	0.316844919786	0.207843137255	0.131131478495	0.0940619322705	2.5165958308	1.40356203198	5.17575860893	6.61387657688	0.175047801147	0.19569789675	0.587430184742	0.837660344933	0.0661247866709	0.0673107517862	0.0469398181261	0.0376417696945	1.4514093395	1.15649978965	2.479516454	1.50167897918	5.14165175147	2.35617489133	1.31828193833	2.19052863436	0.130350238037	0.0943653472207	0.45289624443	0.291534054742	0.969937606353	1.50595575723	3.55986010223	2.66437987624	4.18311688312	3.75454545455	0.873414802859	0.903158865575	2.3562992126	1.45275590551	0.50037762449	0.492220935502	1.09488054608	0.962730375427	2.55220096796	1.0875777829
0.947075208914	0.201485608171	1.4231678487	2.65721040189	1.80873308733	1.47970479705	3.46666666667	3.46666666667	0.31871657754	0.251515151515	0.193431178428	0.0824879054482	1.85630439182	0.773021655535	4.08455506308	3.84947153086	0.258604206501	0.574187380497	0.65531209722	0.451482231633	0.0682942350525	0.0426658181713	0.0381117809339	0.0294267906406	0.940260832983	3.42448464451	1.54801880457	5.98992612492	6.43722833035	2.0043467144	1.65308370044	2.29185022026	0.1909210791	0.0804184081715	0.380330999363	0.155633354551	0.780676876536	0.932123274721	3.37516814635	2.90072639225	3.27662337662	2.44675324675	0.787410652525	0.483513949735	1.71653543307	7.57086614173	0.656764513368	0.499169226122	1.23563139932	0.977064846416	1.29937773681	0.611200737497
0.44382544104	0.767873723305	4.56737588652	7.04964539007	1.82103321033	6.87515375154	4.13333333333	1.86666666667	0.178342245989	0.485561497326	0.269448243483	0.31537692135	1.68275652702	3.88787694799	2.28145243778	3.10961472895	0.38068833652	0.11309751434	0.194562081876	1.90155281409	0.0306036851697	0.113708021174	0.0405640134873	0.0207622356187	1.22843920909	0.711821623896	2.22632639355	0.871054398925	4.43518281769	2.39913065712	1.40088105727	3.12334801762	0.264701280704	0.325450928678	0.70305537874	0.391470401018	0.538665154093	0.720363017584	3.10357815443	1.44323379069	2.32207792208	2.50909090909	0.658750288218	1.57182384136	3.41141732283	0.966535433071	0.376969941091	1.2713357837	0.745802047782	2.68764505119	2.05208573404	2.76008296843
0.194057567317	2.81894150418	6.10874704492	0.661938534279	3.53013530135	5.07380073801	5.93333333333	7.8	0.256595365419	0.271212121212	0.235256894405	0.193880258834	1.56678809957	3.2557174661	6.19178315718	11.8117967951	0.181261950287	0.26395793499	0.666543914565	0.061498803167	0.0670504179804	0.116051025426	0.0485542045571	0.114028813733	0.776609171224	4.63146823727	1.72666218939	5.83277367361	3.16312963436	5.71286116083	2.66850220264	0.477973568282	0.248429851814	0.194474866454	0.526734563972	0.487269255251	1.17394592551	0.400831915296	2.95749260156	3.32176486414	2.55194805195	2.32597402597	1.89209130736	0.463454000461	1.42322834646	3.69488188976	0.56220734102	0.867781078496	1.08327645051	1.71849829352	2.24314358147	0.817930398709
0.328690807799	0.918291550604	1.42789598109	2.39952718676	1.70233702337	2.92496924969	6.46666666667	3.93333333333	0.522370766488	0.286363636364	0.162791647104	0.175814978873	7.30763003441	2.94464683262	3.67848619161	0.99590862598	0.251816443595	0.297896749522	0.613883262751	0.226170748174	0.103294668942	0.0321078360476	0.0458363134771	0.0515786247062	2.27092974337	1.00841396719	2.83277367361	1.13297515111	2.5735106111	5.60010227563	0.86563876652	0.874449339207	0.158288817863	0.17216870432	0.362189688097	0.506047103756	0.813386273398	0.405747778408	3.01681463546	2.61070755986	3.36103896104	2.89220779221	0.659211436477	3.26216278534	2.9625984252	0.968503937008	0.575650772871	0.953375962942	1.3171331058	1.47918088737	0.732426826458	1.79972343858
2.83194057567	0.228412256267	2.39479905437	1.6548463357	3.00676506765	2.91820418204	1.0	1.73333333333	0.750534759358	0.72816399287	0.239727285717	0.237032803282	1.47864804695	1.44323011536	0.905727923628	0.889703375384	0.164149139579	0.149713193117	0.514208555822	0.521266801694	0.0382401434729	0.102571519482	0.0472872177378	0.039440073567	0.750525872949	2.78249894825	0.974479516454	3.34989926125	2.08003068269	1.9486064945	1.11013215859	0.642070484581	0.237321472475	0.236315683601	0.477402928071	0.603755569701	0.602571374551	0.598789941388	1.22841000807	1.23540489642	3.21818181818	3.51948051948	2.41180539543	0.87825685958	0.653543307087	0.990157480315	1.02013997281	1.02522531595	2.19139931741	2.07003412969	1.80917262042	0.762618114773
0.867223769731	0.261838440111	0.695035460993	6.8061465721	2.43603936039	2.12054120541	7.46666666667	4.2	0.302852049911	0.466577540107	0.185286492886	0.149727489845	3.01517911354	7.12760574782	1.0975110808	3.72059324923	0.331261950287	0.263479923518	0.230589823851	0.599582642853	0.140551329149	0.0870671950479	0.0527638704404	0.0419944824768	3.66554480438	0.822044594026	4.94022834117	2.00940228341	5.09332651496	2.5962669394	0.665198237885	1.55616740088	0.185445117454	0.153393978677	0.40101845958	0.37364735837	0.375307241445	0.903762525997	2.6721818671	2.91135324186	2.14285714286	3.9974025974	0.446160940742	2.39843209592	1.03149606299	2.89173228346	0.904939328332	0.633351794975	1.41501706485	1.29747440273	0.799262502881	2.58584927403
0.237697307335	1.64531104921	6.231678487	5.72813238771	4.77244772448	3.34194341943	12.0	2.53333333333	0.23128342246	0.241354723708	0.186225479189	0.249035497765	3.51791135398	1.36854887675	11.9162973065	6.4307875895	0.253154875717	0.186615678776	0.0643834775671	0.650831645492	0.103959966446	0.0276821613491	0.136385000511	0.0611218963932	0.590239798065	1.61758519142	0.776359973136	2.7239758227	5.5635387369	3.07619534646	4.3436123348	1.54405286344	0.17355445788	0.235488701638	0.441120305538	0.488542329726	0.420306296086	1.09926262053	3.38337368846	2.80602636535	2.45324675325	2.76493506494	1.23979709477	0.860733225732	1.84645669291	1.70275590551	0.886561603142	0.511756709128	1.75139931741	0.959180887372	2.50910348006	2.01544134593
