ARID3A_F	ARID3A_R	ATF1_F	ATF1_R	ATF3_F	ATF3_R	BACH1_F	BACH1_R	BHLHE40_F	BHLHE40_R	CCNT2_F	CCNT2_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	CTCFL_F	CTCFL_R	E2F4_F	E2F4_R	E2F6_F	E2F6_R	EFOS_F	EFOS_R	EGATA_F	EGATA_R	EGR1_F	EGR1_R	EJUNB_F	EJUNB_R	EJUND_F	EJUND_R	ELF1_F	ELF1_R	ELK1_F	ELK1_R	ETS1_F	ETS1_R	FOS_F	FOS_R	FOSL1_F	FOSL1_R	GABP_F	GABP_R	GATA1_F	GATA1_R	GATA2_F	GATA2_R	IRF1_F	IRF1_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFF_F	MAFF_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MEF2A_F	MEF2A_R	MYC_F	MYC_R	NFE2_F	NFE2_R	NFYA_F	NFYA_R	NFYB_F	NFYB_R	NR2F2_F	NR2F2_R	NRF1_F	NRF1_R	PU1_F	PU1_R	RAD21_F	RAD21_R	REST_F	REST_R	RFX5_F	RFX5_R	SIX5_F	SIX5_R	SMC3_F	SMC3_R	SP1_F	SP1_R	SP2_F	SP2_R	SRF_F	SRF_R	STAT1_F	STAT1_R	STAT2_F	STAT2_R	STAT5A_F	STAT5A_R	TAL1_F	TAL1_R	TBP_F	TBP_R	THAP1_F	THAP1_R	TR4_F	TR4_R	USF1_F	USF1_R	USF2_F	USF2_R	YY1_F	YY1_R	ZBTB33_F	ZBTB33_R	ZBTB7A_F	ZBTB7A_R	ZNF143_F	ZNF143_R	ZNF263_F	ZNF263_R
-0.0956811886558	-0.109979963692	-0.169314434951	-0.132922994255	-0.283115591585	-0.250885801044	-0.08059957766	-0.0989829475419	-0.0870308401904	-0.121539751285	-0.0471486849835	-0.158673776734	-0.0418795620498	-0.0366553804381	0.0615841494275	-0.11758283834	0.045437432166	-0.145960955303	-0.269868821058	-0.251758411421	-0.201225741043	-0.186890264109	-0.119706917727	-0.122592528971	-0.176201775961	-0.123158770474	-0.130552240362	-0.141208056004	-0.116156310682	-0.122722027688	-0.111933808728	-0.116960059967	-0.160736597986	-0.139324128916	-0.229987851409	-0.205459351307	-0.165646005209	-0.226191539837	-0.167270338768	-0.171774428559	-0.131413250643	-0.133951954496	-0.13036163466	-0.1928467946	-0.198638822176	-0.169031438439	-0.201920790572	-0.141943598573	-0.0502261920512	-0.0645724799079	-0.237685449267	-0.192568682355	-0.102776138855	-0.107413195898	-0.0738135472151	-0.0372776373585	-0.0626599583561	-0.0406755790622	-0.0970359976718	-0.128911853366	-0.0410342999317	-0.097457623993	-0.119740941926	-0.185569425999	-0.199892843227	-0.107422838744	-0.217238913156	0.0233273509938	-0.101727869806	-0.1574217484	-0.0890884098565	-0.125447216374	-0.230161954811	-0.228327753356	-0.080892126646	-0.0782392174758	0.161804943449	-0.150349257853	-0.0330594575715	-0.0664556907183	-0.098208691614	-0.186980253166	-0.179434858537	-0.207127751136	0.118327543179	-0.146445046959	-0.343558155759	-0.291130278255	-0.265711351091	-0.338230246947	-0.0353129531992	-0.119482291533	-0.175759513779	-0.166417795411	-0.0970163989104	-0.104228742789	-0.166685279415	-0.118129384187	-0.0478730444381	-0.113800994122	-0.237617234131	-0.194610999108	-0.243839619237	-0.338801092861	-0.319011313024	-0.13289730371	-0.100612271341	-0.132477998352	-0.189899967114	-0.261898198392	-0.147867523054	-0.166534725756	-0.144439425487	-0.130755302094	-0.139193148671	-0.191161241744	-0.168340081923	-0.172032225382	-0.0739538058538	-0.0891836258024
-0.101740348744	-0.109056446906	-0.221672804978	-0.129082669696	-0.424182879569	-0.248280830079	-0.0815156604981	-0.104828621863	-0.132523505255	-0.107041980596	-0.0837077793781	-0.162169409536	-0.0472670245279	-0.0348007047889	-0.0385552383104	-0.138869482537	-0.0753418072022	-0.179002364549	-0.238657960105	-0.240728619013	-0.181344275295	-0.180303700404	-0.149430194381	-0.118611850131	-0.164611401579	-0.145263449878	-0.103168447365	-0.135468854146	-0.139126018352	-0.128490556138	-0.135131318098	-0.112109213152	-0.154661707484	-0.138544155679	-0.176082623533	-0.170619920131	-0.251141666494	-0.258838452843	-0.204626252348	-0.154572101595	-0.155094344348	-0.134156300413	-0.0786748133605	-0.189692808739	-0.138657337686	-0.179041045001	-0.195224818649	-0.16462454072	-0.0541199858435	-0.0560869572292	-0.229547871332	-0.172734196473	-0.123427826924	-0.105039320459	-0.0544590995736	-0.0305467940118	-0.0862445888424	-0.0380464195662	-0.0958674492697	-0.138937524713	-0.0238906219715	-0.0969562105276	-0.108079628828	-0.182105006412	-0.309294176646	-0.103983083475	-0.200957058571	0.0112237115485	-0.17282788424	-0.171742098805	-0.133540970335	-0.107790596773	-0.212882340677	-0.224557125009	-0.0855065471022	-0.0771222307652	-0.0209155971247	-0.18368107499	-0.103301268165	-0.0702646697705	-0.162630951094	-0.145211870236	-0.0628773138107	-0.174625120955	-0.0337829971066	-0.182036927531	-0.319998102734	-0.276139687142	-0.229611156316	-0.28911558409	-0.0420025001268	-0.0911176552326	-0.26359049806	-0.197355373181	-0.124838066917	-0.103600392961	-0.171422525551	-0.125618667153	-0.0718132638387	-0.107350925954	-0.218218067048	-0.258617345235	-0.234457089251	-0.224637252487	-0.158588762764	-0.181186989025	-0.105633459925	-0.121171864596	-0.212001803457	-0.213536079937	-0.235246757024	-0.174370575295	-0.152770201893	-0.137805390759	-0.133657974762	-0.182039174944	-0.0704888824186	-0.160850823303	-0.0822698190765	-0.0920869116348
-0.122752644885	-0.108644366778	-0.231371655883	-0.144863816698	-0.490724189143	-0.339176988961	-0.0686704928852	-0.0956374798577	-0.111460506673	-0.109648708818	-0.215452673832	-0.154006163027	-0.0472166097972	-0.0355864339893	-0.0234758005478	-0.146996086873	-0.0435257796647	-0.189260239403	-0.267489770892	-0.250900174801	-0.175517431596	-0.17397872017	-0.154964139337	-0.126300668224	-0.141111037274	-0.130603332893	-0.134009067622	-0.132800457713	-0.152375676519	-0.124331373323	-0.136236129761	-0.117281762388	-0.0982787710405	-0.134032095562	-0.368338630805	-0.216154355184	-0.187003070632	-0.248679731587	-0.204017899921	-0.167540793904	-0.1687350912	-0.143392066461	-0.0767440526895	-0.189222962649	-0.162648455681	-0.180869695783	-0.161921645183	-0.16301821607	-0.112570365031	-0.0609596827331	-0.314213696572	-0.160883738731	-0.129200375113	-0.108824502223	-0.0462634647041	-0.0308208232111	-0.0613993419333	-0.0334439494571	-0.128408453024	-0.149694779417	-0.0379875721975	-0.100160290518	-0.152295997428	-0.194659880468	-0.123329594018	-0.0963580658633	-0.142984090231	-0.0692971548738	-0.179628700098	-0.168700655345	-0.196387941309	-0.102681253613	-0.0865649003989	-0.220334806099	-0.0707510965816	-0.0759680661514	-0.0127877552954	-0.20143970316	-0.0973603509954	-0.0652150712281	-0.194622229462	-0.173701018103	-0.0728664021677	-0.180689215562	-0.0169079699066	-0.19755563775	-0.265229396619	-0.255597970413	-0.219232605348	-0.274274976655	-0.0711369044326	-0.0866844128245	-0.271827237891	-0.219077890018	-0.106354232523	-0.088368872048	-0.106966046	-0.134324685772	-0.13875193546	-0.0985811925687	-0.146274760276	-0.166319559745	-0.293338124925	-0.234251793694	-0.0556437318813	-0.126654627597	-0.103433790229	-0.120616368842	-0.192714501915	-0.221910726401	-0.230693158615	-0.170188531748	-0.0820207961114	-0.124329614792	-0.0859171696012	-0.168071576325	-0.0646238331456	-0.174373528164	-0.0668194263334	-0.0996855882437
-0.168114312618	-0.0739924230634	-0.330798783036	-0.143113460526	-0.782072665695	-0.435797545752	-0.10685612815	-0.0866894397897	-0.0879126243161	-0.114826999027	-0.114426939157	-0.153185095002	-0.050426507656	-0.0361008941408	0.00113544992684	-0.136356870856	0.0138764029591	-0.182306255897	-0.260108762249	-0.198318361601	-0.214665252876	-0.158932570926	-0.148612326236	-0.12706269771	-0.0624412542621	-0.103305290458	-0.166463663509	-0.12325325885	-0.246170991217	-0.123931124872	-0.132113662853	-0.121356782731	-0.142630948248	-0.133083353602	-0.147937809447	-0.161957231559	-0.139244754377	-0.222052806586	-0.190778048199	-0.167808546446	-0.163278885271	-0.139212089167	-0.240919051058	-0.17932153546	-0.204793807143	-0.186523604189	-0.0643045785258	-0.132201135533	-0.114968286056	-0.058990240669	-0.115676124793	-0.17312846763	-0.125821549832	-0.111247367727	-0.0340956481387	-0.0336050694226	-0.0518992353126	-0.0388509438066	-0.0535320415405	-0.148806192294	-0.112321815606	-0.093447798321	0.00053074836199	-0.200900766729	-0.0584906247811	-0.0886043536833	-0.339267978778	-0.152729801014	-0.118494685317	-0.134809131823	-0.207036084906	-0.0999434085705	-0.0629038083598	-0.167936387347	-0.0941258434575	-0.074458716434	0.0104124459126	-0.191860908361	-0.0310045665614	-0.0524454719311	-0.225277698427	-0.189210400383	-0.0878330919374	-0.167220185381	0.0125602149362	-0.188807388648	-0.158420785136	-0.221443615928	-0.283110054052	-0.239097382954	-0.112598092573	-0.121735487045	-0.0734437782961	-0.255531187143	-0.142308427307	-0.089382016215	-0.12857062495	-0.148795956295	-0.0833988577453	-0.0977313714228	-0.236614739447	-0.236325884543	-0.27209257698	-0.265040911837	-0.261570761474	-0.197920932505	-0.0986986063602	-0.136955129948	-0.183030410523	-0.245834736775	-0.161352876647	-0.162764464962	-0.0343442337587	-0.124012814392	-0.123622970982	-0.192640612428	-0.111715469533	-0.169279349348	-0.0817621152427	-0.0850036648533
-0.107138484788	-0.12604976681	-0.200553107706	-0.1409852583	0.228731981448	-0.346369683607	-0.329365642523	-0.107505640302	-0.0160453348436	-0.11070877169	-0.0979774443685	-0.117631063696	-0.0358612118797	-0.0391756220568	-0.0792303763406	-0.1155070765	-0.10148165225	-0.15447597642	-0.0995774169455	-0.197050087823	-0.0769934680556	-0.160982508802	-0.338626881531	-0.123142699851	-0.0801526613003	-0.0947429179961	-0.100985404148	-0.119566897904	-0.154946987728	-0.128173353099	-0.320559698661	-0.116226932667	-0.0959358242956	-0.121054562061	0.155333418626	-0.17295672271	-0.275794561428	-0.201872854568	-0.447326547331	-0.166557711389	-0.375175265992	-0.138818023591	-0.285883421929	-0.1573007483	-0.218383720431	-0.185275502939	-0.107698509465	-0.126274925208	-0.0439506586391	-0.0663406550818	-0.0514452513418	-0.185978079453	-0.290509222201	-0.103015528716	-0.0191927293741	-0.0361133729861	-0.0219940107239	-0.0449256165061	-0.082026539525	-0.150077425132	-0.132653108206	-0.085898788573	-0.0777197650675	-0.186151414983	0.0039385760051	-0.112919969184	-0.142767988889	-0.229904935618	-0.0474553599129	0.0088412323413	-0.232701256592	-0.114590562731	-0.103985451867	-0.14356697577	-0.0747182431793	-0.0699901159539	-0.0894945769446	-0.152346220212	0.0233454440894	-0.0677430509315	-0.185057695739	-0.155636235383	-0.0183927162662	-0.20090325575	-0.0882904676611	-0.149699475464	-0.134617169824	-0.184345666025	-0.25327264855	-0.223788390434	-0.175657462809	-0.0988210272344	-0.0359748994506	-0.206769718543	-0.109784716193	-0.0849151554928	-0.0938164662035	-0.150681232766	-0.0769128552754	-0.079095083952	-0.321121403481	-0.235635224369	-0.183294504897	-0.299572293614	-0.220149171628	-0.172652918688	-0.0637673301651	-0.149426989931	-0.0781278510368	-0.274000382634	-0.1212672325	-0.176013782308	-0.0460955159537	-0.11427081593	-0.0827577201203	-0.180920855802	-0.0482652833188	-0.176754095175	-0.100214741967	-0.0918475640982
-0.105044620726	-0.114813451462	0.0889880990158	-0.150945352748	0.285222676636	-0.329365988134	-0.137831315142	-0.0939454703298	0.0407500868375	-0.112630694028	-0.121656684013	-0.0799765901492	-0.00757160754794	-0.0406503348915	-0.0928956616828	-0.083241362312	-0.131531115055	-0.121458999326	-0.228266295891	-0.189382155209	-0.121603460945	-0.174767208699	-0.167273348755	-0.117824001009	-0.242982094544	-0.0920080132934	-0.0866999645728	-0.116845732447	-0.211990705912	-0.124852714366	-0.158119295024	-0.117905816252	-0.00938453086101	-0.121937931755	0.100184537788	-0.164919981753	-0.206749949545	-0.200998792983	-0.209429207061	-0.166928861909	-0.181077782802	-0.130487578959	-0.359479390606	-0.15995776067	-0.187667593799	-0.176941217404	-0.272251187303	-0.114915554214	-0.0606852602251	-0.062396448353	-0.360934051453	-0.194207008138	-0.144843990131	-0.106741918149	0.0057029182477	-0.0386678402946	-0.0105928135168	-0.0389251740827	-0.157753759749	-0.157259774227	-0.159960142181	-0.0855574400872	-0.275427759082	-0.189137629925	0.0318240592935	-0.0902607710711	-0.127497419173	-0.233767372237	-0.0316224574174	-0.0440031145505	-0.0485462123112	-0.134528403431	-0.17074556073	-0.243476878015	-0.015902961794	-0.0733789697211	-0.108182594116	-0.0996664941007	-0.0416329681022	-0.074837198875	-0.0953543795772	-0.128725398307	0.000253951056874	-0.201128460376	-0.117639796993	-0.0997458095605	-0.144348874419	-0.161402775803	-0.206369059261	-0.217808179462	-0.164762309222	-0.11768823236	-0.112448354694	-0.162091145389	-0.046698101192	-0.0898888604865	-0.0925077033248	-0.130242542933	-0.0900626385811	-0.0710311606086	-0.435373263692	-0.179249593877	-0.130831874021	-0.241438991105	-0.290524007413	-0.165937190508	0.00117277260277	-0.145205822239	0.0633324273109	-0.280260278168	-0.133285256689	-0.168805915099	0.0120931758683	-0.113953997693	-0.0985074393816	-0.151245984542	-0.0439479092936	-0.157551157633	-0.0917969188356	-0.0912685930818
-0.179358722487	-0.144180021159	-0.0879647784082	-0.175456057979	-0.503681553269	-0.423579742099	-0.0366120554363	-0.086612715119	-0.126588218465	-0.12319799336	-0.103641025702	-0.0805370692952	-0.00848036279394	-0.0448570443369	-0.184730441377	-0.0642860663609	-0.262279619575	-0.0881135452882	-0.204698655646	-0.198627748599	-0.11829590817	-0.148356107527	-0.0751539430212	-0.12569485388	-0.133984624246	-0.120972439943	-0.0723755784031	-0.114774957484	-0.0998846716449	-0.12643468149	-0.0662926970277	-0.118231104683	-0.0963151334188	-0.120327524327	-0.172103942139	-0.162153484961	-0.19027498321	-0.18882561537	-0.0908069966816	-0.171233944702	-0.0862537095024	-0.141474083944	-0.437138947704	-0.178187884382	-0.0705399182487	-0.126369595851	-0.161127565583	-0.158219026832	-0.0594075739204	-0.0586376504019	-0.0919043991691	-0.186472659754	-0.0663845985837	-0.108927788036	0.0193891295868	-0.0404651707489	0.00886798705417	-0.0418090021222	-0.142024633075	-0.152520031716	-0.185295281511	-0.0891061903058	-0.250750293907	-0.211750197711	0.0235722268212	-0.0951339384911	-0.390220917752	-0.298350356417	-0.0455980555207	-0.137829145026	-0.035888725637	-0.130943457028	-0.272178113714	-0.250779204687	-0.0392485375803	-0.0703516513483	-0.243738441265	-0.0687038571546	-0.0522090379377	-0.0756366110592	-0.0866895790271	-0.152425422472	-0.221910175876	-0.178663909774	-0.246762650471	-0.0714590636331	-0.0816568611292	-0.16665413894	-0.229539576977	-0.202148905526	-0.172548344511	-0.110269416061	-0.15388975507	-0.123067078976	-0.11529814886	-0.112351209782	-0.118626407007	-0.107235584138	-0.0765612287294	-0.0716362614721	-0.45429897674	-0.142013289222	-0.205871721415	-0.270688251561	-0.252197528465	-0.274244197192	-0.12029777818	-0.15080893071	-0.231525815568	-0.282257684577	-0.204503535127	-0.144553303589	-0.231371222389	-0.126591676915	-0.150850494969	-0.151714565455	-0.210046882569	-0.16048042202	-0.103166229212	-0.0870894161362
-0.222697521985	-0.166564459805	-0.256662694221	-0.187016245272	-0.380008005725	-0.458429140063	-0.00777580028935	-0.0577486072382	-0.267985034869	-0.120637241612	-0.0993475239447	-0.0816964025752	-0.0222405071228	-0.0397134148377	-0.176660323767	-0.0390331338738	-0.237226997407	-0.0502363922626	-0.251771134397	-0.1984047138	-0.161323451115	-0.146435359597	-0.0399429480494	-0.137427333172	-0.0688993495174	-0.136655956818	-0.04826769832	-0.117370086697	-0.0656821358207	-0.127625595082	-0.0401684331219	-0.127529799276	-0.172969397791	-0.119239349271	-0.26576012979	-0.167219483464	-0.317589614857	-0.193584104299	-0.053874277457	-0.176554331958	-0.0432834409739	-0.15674742164	-0.173545390895	-0.1577537792	-0.253567376512	-0.141389441843	-0.0782382117419	-0.16707385625	-0.0408592345938	-0.0555800965866	0.0187270617512	-0.160878050986	-0.0371323659983	-0.119777397757	-0.0498341234721	-0.0399460236484	-0.0360050462836	-0.0458022935904	-0.234145246111	-0.153534977781	-0.165820734599	-0.0806625771822	-0.375306591153	-0.182677074876	-0.110279582053	-0.10964145556	-0.0792262391891	-0.294309466372	-0.00819822942577	-0.143799418051	-0.0724853721855	-0.119851932428	-0.0544595694427	-0.166179264515	-0.0686780171514	-0.0732224050743	-0.245819050507	-0.015678985993	-0.0207506479271	-0.0818206580904	-0.150911755196	-0.182227732155	-0.285945470908	-0.171346858511	-0.237586945766	-0.0287955983986	-0.152303884713	-0.186235684808	-0.0394115355196	-0.193522778124	-0.156300172522	-0.113300061829	-0.14756466822	-0.109603122061	-0.169456643607	-0.105970638142	-0.111241065134	-0.0977187831296	-0.0845856051352	-0.0707943672484	-0.330187184948	-0.130446328714	-0.254968974236	-0.263408428214	-0.304159488157	-0.237647210575	-0.24000713176	-0.143593892166	-0.505669315349	-0.267140405621	-0.0860595995757	-0.151471064018	-0.203184281908	-0.137828938533	-0.192329382052	-0.176661604299	-0.265594811628	-0.149307408018	-0.11757829694	-0.088832950139
-0.165889876878	-0.133662696334	-0.128347505981	-0.17315505238	-0.00705130983137	-0.389345577056	-0.0306390223865	-0.0555300167274	-0.243824081058	-0.10669860203	-0.0396508509657	-0.131383095093	-0.0466607154177	-0.0359880695336	-0.0821274293835	-0.0237447930163	-0.100606245517	-0.0121325934486	-0.282463061787	-0.186764282361	-0.150640243481	-0.147896793017	-0.0760897671064	-0.126547390018	-0.144324651907	-0.136868647493	-0.115371139599	-0.109494367709	-0.0266113589532	-0.128217384504	-0.0702762588232	-0.117205751797	-0.197277705055	-0.121053728221	-0.507566878811	-0.174898733575	-0.32203111466	-0.225286018768	-0.102248126881	-0.185304865991	-0.0907551043809	-0.148710409479	0.0501219661324	-0.152705390343	-0.242664396985	-0.197236565797	-0.162382284269	-0.156309275562	-0.109997495334	-0.0561145608215	-0.102325835402	-0.151200846592	-0.0713351946694	-0.115845966561	-0.0565562677897	-0.0384268272878	-0.0262952510946	-0.0408179483176	-0.186644556755	-0.144814668889	-0.147246032444	-0.0968837054012	-0.332386626798	-0.176761160908	-0.105551738012	-0.100485379985	0.0884008510861	-0.116865417181	-0.203200721393	-0.18738525478	-0.104109993201	-0.116644402842	0.208817751454	0.0062356077769	-0.0776399184734	-0.0727951365813	-0.111435836052	0.0139163621001	-0.0861567378993	-0.0914665925197	-0.343436071638	-0.136934360525	-0.241303601186	-0.177272097063	-0.102326159114	0.000413841392345	-0.231445834143	-0.157058430562	-0.121410977394	-0.143217757241	-0.183354016978	-0.118629020527	-0.134611236116	-0.131796816442	-0.0978880741634	-0.104803808805	-0.173599941641	-0.108407642873	-0.050065168677	-0.0832972857895	-0.158695132186	-0.213561522735	-0.107667250953	-0.272798546985	-0.132722769342	-0.155356188336	-0.282711332466	-0.142535621967	-0.57581710038	-0.260135816601	-0.126758851608	-0.157160061729	-0.107506616037	-0.136673466208	-0.209938387689	-0.181347802699	-0.240281587207	-0.153747455436	-0.109132627047	-0.0975232455436
-0.199127288749	-0.149747057762	0.0034853331362	-0.131501833843	0.0779734826252	-0.201378335369	0.005425976469	-0.0791733081808	-0.155785478913	-0.100118060568	-0.030720662611	-0.129724339981	-0.0587165908658	-0.0338614785654	-0.0454451241254	-0.0831075266628	0.00442861114614	-0.0986556241637	-0.165115653691	-0.198914839618	-0.0894082149141	-0.173084415791	-0.0214507008438	-0.11565590028	-0.189441944093	-0.155447562512	-0.143818417866	-0.104659553641	-0.0378357096893	-0.122488683492	-0.0176042211135	-0.107246131784	-0.215826574088	-0.125593024947	-0.541332010762	-0.150600005639	-0.129808564469	-0.212541748269	-0.0194405980831	-0.162427355346	-0.0231441833222	-0.13125339501	-0.00576249719782	-0.155477051328	-0.212271262013	-0.192595618431	-0.211618343787	-0.198102050322	-0.103579016696	-0.0592868137833	-0.0803466244853	-0.118811822997	-0.0256679864325	-0.102642126641	-0.0458636141058	-0.0400225053275	-0.0465488291619	-0.0416841036331	-0.14267995096	-0.143263853484	-0.16210508851	-0.107644392358	-0.201992503137	-0.17673706076	-0.1834379162	-0.0860885241658	-0.15135969263	-0.16089772057	-0.134601377448	-0.206818673946	-0.101135087063	-0.128654804069	-0.0341479379469	0.218757293876	-0.0943382401293	-0.076353905169	-0.0550600568331	-0.0898255548465	-0.0456057598953	-0.0959206934357	-0.0531306838879	-0.12776187191	-0.164261445994	-0.126018686302	-0.0363490571143	-0.0975563563892	-0.0565703587651	-0.132576108614	-0.24185218928	-0.128489631599	-0.159156065743	-0.112100268672	-0.344413109277	-0.121716256995	-0.0938867610453	-0.0916459227232	-0.170750666657	-0.103969661101	-0.0486408136911	-0.0843539405622	-0.0924014724919	-0.226756832339	-0.24572808111	-0.244306586328	-0.0252326220944	-0.135994272855	-0.166729494049	-0.119599254046	-0.34717127853	-0.202010304395	-0.21823166979	-0.150340238963	-0.333257954415	-0.124633581535	-0.208734320054	-0.148268699415	-0.134434997572	-0.135662374581	-0.123308437018	-0.0678623360724
