ARID3A_F	ARID3A_R	ATF1_F	ATF1_R	ATF3_F	ATF3_R	BACH1_F	BACH1_R	BHLHE40_F	BHLHE40_R	CCNT2_F	CCNT2_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	CTCFL_F	CTCFL_R	E2F4_F	E2F4_R	E2F6_F	E2F6_R	EFOS_F	EFOS_R	EGATA_F	EGATA_R	EGR1_F	EGR1_R	EJUNB_F	EJUNB_R	EJUND_F	EJUND_R	ELF1_F	ELF1_R	ELK1_F	ELK1_R	ETS1_F	ETS1_R	FOS_F	FOS_R	FOSL1_F	FOSL1_R	GABP_F	GABP_R	GATA1_F	GATA1_R	GATA2_F	GATA2_R	IRF1_F	IRF1_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFF_F	MAFF_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MEF2A_F	MEF2A_R	MYC_F	MYC_R	NFE2_F	NFE2_R	NFYA_F	NFYA_R	NFYB_F	NFYB_R	NR2F2_F	NR2F2_R	NRF1_F	NRF1_R	PU1_F	PU1_R	RAD21_F	RAD21_R	REST_F	REST_R	RFX5_F	RFX5_R	SIX5_F	SIX5_R	SMC3_F	SMC3_R	SP1_F	SP1_R	SP2_F	SP2_R	SRF_F	SRF_R	STAT1_F	STAT1_R	STAT2_F	STAT2_R	STAT5A_F	STAT5A_R	TAL1_F	TAL1_R	TBP_F	TBP_R	THAP1_F	THAP1_R	TR4_F	TR4_R	USF1_F	USF1_R	USF2_F	USF2_R	YY1_F	YY1_R	ZBTB33_F	ZBTB33_R	ZBTB7A_F	ZBTB7A_R	ZNF143_F	ZNF143_R	ZNF263_F	ZNF263_R
0.889805678053	1.03112523637	2.36744304977	2.55739681368	4.52981109751	5.74638745339	1.21683891425	1.31071678749	1.26562864561	1.38166091304	2.29076300389	2.39064451525	0.213066812119	0.227491986076	1.13926009281	1.13474276898	2.20194912158	2.13104882825	4.32079396158	4.25376790563	2.34728176958	2.39358597705	1.1237154722	1.24214548878	1.45929759016	1.5837115765	1.80351035075	2.07895405297	1.09254690386	1.27112127384	1.0485101041	1.13533099656	1.65847730232	1.76282737843	4.65431962015	4.60067136373	3.75820548891	3.68949592132	1.78434398147	1.89583672976	1.27681406929	1.39917750442	3.29712144354	3.57543252012	2.90013135224	3.1044001567	1.795190058	1.98091979829	0.493044397373	0.485174191706	2.52282212386	2.6393679061	0.90002402715	0.979365685329	0.276768855346	0.295369114868	0.349202403284	0.370292284954	1.25710274779	1.33881459248	0.707282466637	0.790736793695	2.48832573356	2.49605166668	1.57260107193	1.63425896056	5.31078124244	6.77138285592	2.16761145137	2.83934315894	0.960264290501	0.929848497384	6.70330549634	6.91472431085	0.643544352229	0.700687043273	1.55768574283	1.50414149616	0.790619530517	0.783862917026	2.72712280148	3.23656712046	3.01682404059	3.28622862476	1.67594583905	1.62402537726	5.65816639085	6.43129757729	6.62643622039	7.5415443826	0.944011952882	1.15454610049	1.74324195806	1.72093197455	0.848363307206	0.931537607438	1.14757598114	1.08824959876	1.01187522848	1.04192171214	2.83510347937	3.40978782296	3.30932608579	3.29590306871	2.9003372119	3.90852862159	1.05302714363	1.23710841292	3.11401756973	3.54171514447	2.28310873577	2.19603454328	2.36641032116	2.49205774581	1.42197122262	1.65190111794	2.26943473188	2.45422591734	0.638645573047	0.936678088613
0.99491716556	0.901025473328	2.44275776922	2.47189810355	5.76757595239	5.16597863369	1.25316204852	1.32840905753	1.31969078711	1.37126818077	2.32084613367	2.3310406245	0.215119350281	0.22556549639	1.14758162172	1.12555558848	2.25389480715	2.10403673849	4.21965353085	4.28574184297	2.28022409484	2.36235272868	1.1334095137	1.27182911313	1.47453673252	1.60103625472	1.8272921674	2.07593058308	1.12927936647	1.24889223047	1.05498917813	1.15981807846	1.66922350794	1.72101204804	4.66643044696	4.34155762945	3.5902217226	3.60704907766	1.74010775102	1.97615519819	1.27127775245	1.43298072968	3.38335160738	3.41545712534	2.91020976168	3.13935231954	1.8267520182	2.02627943886	0.512256648535	0.484661596543	2.46661612519	2.77625304558	0.902847709666	1.00050133772	0.273869067251	0.298269153385	0.342270637279	0.380226602886	1.28716418625	1.36464847035	0.749044223866	0.766596129055	2.4217771523	2.58087020457	1.55139816389	1.6240923746	5.21124226644	6.61434689612	2.15986123646	2.93279895118	0.954388880098	0.957448494842	6.71750575893	6.7426068346	0.661589435062	0.681244392628	1.57243048724	1.47532078371	0.805319458836	0.802553943843	2.88694444069	3.02833489804	3.15456880095	3.3142878787	1.6936501386	1.60992917004	5.79866985364	6.40015248104	6.70862429502	7.3131945352	0.947633143992	1.10578514945	1.98422695682	1.61852463461	0.868157865177	0.939401569074	1.12771698664	1.10541540262	1.01376836358	1.04061694045	3.05458352958	3.26078331924	3.30063202888	3.00157753195	3.30517312534	3.41427639695	1.07430243014	1.24523961566	3.06592905177	3.59087735182	2.36332756907	2.16543716737	2.43221054851	2.32576718214	1.58969520381	1.68073392235	2.3843602446	2.5306712049	0.655751620723	0.993900027937
0.928877008832	1.01784582855	2.44318433044	2.4807032362	5.78354781809	5.62719224535	1.19506345217	1.31165359137	1.32042003575	1.35359632478	2.35973516731	2.30736148222	0.215097809743	0.230151519857	1.16170050214	1.01325722312	2.19958554354	1.98279533064	4.10133161497	4.32483793472	2.24112601758	2.43958329325	1.13774288788	1.24476337791	1.48638022797	1.52532253201	1.83608379521	2.06463396774	1.12011809176	1.27460868234	1.04619355663	1.14953176919	1.67653740677	1.71222202568	4.46763196843	4.50766468989	3.51250634732	3.65435609645	1.72740025177	1.94605359047	1.267158102	1.41828881533	3.37313171248	3.42024872738	2.95949593136	3.16495756146	1.87413560358	1.95628634285	0.499113665996	0.491051253692	2.56583171712	2.62557975837	0.896963947051	0.996054725947	0.28438429381	0.289158746081	0.348701404935	0.371166847351	1.29022309192	1.37363907281	0.776092237555	0.775575711659	2.49317968622	2.55001715923	1.5770246578	1.60409792222	5.07983921435	6.32880593613	2.17944879302	3.01357699612	0.958036083859	0.972701719519	6.63885895979	6.73235611254	0.637397849069	0.693635485226	1.60481498404	1.26533661799	0.796641894991	0.821623105997	2.82243121532	2.94337540196	3.17618931932	3.43226749833	1.71380810656	1.41625121301	5.68126902525	6.43927479507	6.59260070422	7.26481024907	1.08573484951	1.09792294215	1.90611331416	1.48538260417	0.896460697903	0.955911538799	1.11896942306	1.16135470649	1.02840323273	1.03073303325	3.38119865751	3.12018357484	3.44544693366	3.29508959573	3.32181231356	3.45171169916	1.0981091913	1.2329254052	3.16666611532	3.46424490431	2.32626708038	2.10416256371	2.53995150459	2.34580469287	1.57639653008	1.68285027306	2.43707928536	2.52193668485	0.626049038514	0.957014708524
0.81534820376	1.00310877922	2.40191429932	2.57407019176	5.77505998419	5.56829179378	1.21407088535	1.33680517563	1.30758023988	1.34896441125	2.31464007276	2.35740195639	0.21476192424	0.220232273007	1.09239502766	1.0276632486	2.14747826435	1.94365266452	4.30689481112	4.22211404808	2.34735686889	2.40236056316	1.11834618776	1.25531983585	1.49653386846	1.64293450754	1.82752346556	2.08503756391	1.12156497122	1.23759497587	1.03271114278	1.1523455908	1.6473246101	1.73337583287	4.30690860808	4.70597177006	3.54786347472	3.6499443799	1.70932708941	1.93780462909	1.24856628002	1.42537806305	3.33536371488	3.31213091175	3.03223685638	3.19625301146	1.87141390851	2.05395543246	0.495415533245	0.517445200929	2.50694647108	2.62399856504	0.884752647627	1.00452661205	0.27956622687	0.28843751006	0.360136022411	0.355535196331	1.29815355228	1.29726109997	0.747935780167	0.797240567653	2.49751578906	2.43926583891	1.61482824602	1.51873714202	4.85411806654	6.09668448952	2.30995585915	3.04970468609	0.934321362836	1.02794147728	6.49892916373	6.81569389651	0.63781631487	0.689777818281	1.44495519536	1.31598478662	0.792873984846	0.803492481229	2.82076444157	2.93887264933	3.37705483849	3.40275406683	1.58513529932	1.44046996463	5.52787614562	6.47017953446	6.76791179818	7.08843291864	0.998730134135	1.21629880595	1.63182277225	1.66457178123	0.884740053922	1.00413725376	1.20025862621	1.15820254943	1.00962491214	1.0395237862	3.2336291934	3.14480251538	3.34849887714	3.61251741982	3.19852235593	3.63614069277	1.08322744881	1.24244578005	3.12634401309	3.48471584113	2.16781087172	2.16680723929	2.42664061711	2.40532009928	1.5415844665	1.71385536045	2.51596484382	2.500000874	0.638189731105	0.943480080141
0.922044751647	1.00962127023	2.40391595156	2.57800333367	5.65763045286	5.60317763028	1.25203874853	1.2460488644	1.3594651734	1.31620973045	2.26117074224	2.30999742666	0.220824326871	0.222685262878	1.02149962964	1.01462102158	2.02839520341	1.96142214965	4.22868303548	4.31873515495	2.3245660318	2.44886233847	1.10485227745	1.22866755911	1.54649810371	1.64717624272	1.85764336982	2.08229360572	1.12374098955	1.23975239132	1.02517927588	1.12635948323	1.66965915529	1.71843056074	4.61129781372	4.55809754666	3.61443764236	3.61361326081	1.68839378218	1.88148082193	1.24691280227	1.39260071313	3.28178135923	3.27903258671	3.07400117463	3.11322957292	1.9210648194	2.08386109745	0.516609554111	0.480173460315	2.53652180242	2.60478542934	0.882245310998	0.987488829287	0.279296821969	0.291103772503	0.347595048426	0.360040884666	1.28736010372	1.32718955445	0.764472664176	0.775996172583	2.48702789982	2.51196247557	1.55067534904	1.57465246555	4.86388750859	5.90519083481	2.39978502385	3.07710688185	0.965878370964	1.00158204955	6.55785587684	6.73708922444	0.643340948658	0.674272207201	1.33029710985	1.24361140559	0.779599012492	0.807269024221	2.54373965343	2.88312645626	3.31389769081	3.34801848645	1.46499561097	1.40504940808	5.69722072081	6.44507293074	6.54372461702	7.16238128788	1.05072096962	1.14633948468	1.62882615652	1.57453744257	0.871879530603	1.01625080344	1.17843395891	1.19969751884	1.0126409593	1.06573380129	3.55405652478	3.15005345126	3.58609846055	3.23022442396	3.27968991673	3.97517304879	1.11186052482	1.21666414181	3.10878907582	3.4835336574	2.22432874208	2.12777264432	2.3917728506	2.29708184298	1.53886686817	1.63894953781	2.40814454505	2.535831802	0.653377700616	1.00402231536
0.882677837455	1.03512487162	2.39663243004	2.48858690626	5.28530105728	5.5912013806	1.19889777306	1.23877186519	1.34513594697	1.28483829739	2.29128233728	2.23323701017	0.216105694683	0.230883049154	1.0104411301	0.947167395051	2.00967761371	1.86245825539	4.13268813171	4.35737907335	2.38663793214	2.44753764749	1.14208802535	1.21211592566	1.5965422648	1.61141795483	1.8851813537	2.04296798203	1.11981914678	1.21794874555	1.0484853867	1.11897231706	1.69150913967	1.74285447921	4.72571782566	4.51402542842	3.64340650834	3.61406305228	1.73498491287	1.85414557694	1.27911536588	1.39507821344	3.29747359156	3.28625501874	3.06298961822	3.19986761861	1.96127337213	2.04408157325	0.506396764944	0.459243523107	2.51710020007	2.65040709041	0.908671030154	0.979896586228	0.285042902291	0.288389834765	0.33953650884	0.371921356286	1.24691989143	1.3208107051	0.775072076009	0.772264071145	2.39576959579	2.49228358806	1.49508961886	1.53424243387	4.81894516982	6.05276523134	2.41511623554	3.01460605153	0.995289947489	0.99385580467	6.61086116389	6.75159740973	0.62983286303	0.681010014032	1.31263836341	1.14370337249	0.790636818512	0.790146498892	2.6413219915	3.18073011737	3.3987381423	3.42515505824	1.45378912789	1.29317500253	5.82727774494	6.4616478277	6.25437039557	7.00588375804	0.996041789253	1.20829706415	1.73548743331	1.59879422931	0.983415070473	0.965267415648	1.26850432347	1.1775016926	1.04331846239	1.02034116185	3.15696470349	3.16316149654	3.50162067571	3.54576926647	3.49205942181	3.49371458707	1.1170850098	1.1470524147	3.18693041073	3.18378767797	2.24023020389	2.08191433727	2.43303408978	2.35886836953	1.57181853066	1.65374781195	2.43987120017	2.54087176324	0.612956059785	0.970497505793
0.940013727192	1.0440517741	2.40860964716	2.40356351049	5.83496659349	5.11384688315	1.21336884009	1.23350993034	1.26709918142	1.27810433823	2.20946749124	2.27342023141	0.216797159064	0.237681732264	0.977294681311	0.943671219513	1.95227252033	1.85817718679	4.36072195739	4.24384669358	2.39277653956	2.46616772941	1.15842759762	1.22043680921	1.4783379386	1.61866734259	1.88074704927	2.06304174851	1.13907344175	1.21846491263	1.06387204125	1.13034270988	1.71978283493	1.73042798578	4.7634863463	4.43592637917	3.72459995805	3.62535807814	1.77470222214	1.85262418994	1.30934844853	1.39587090859	3.23301238435	3.31376968801	2.97000747221	3.17576089913	1.88672328176	2.029151414	0.4858307841	0.48970256663	2.44122028917	2.74455895989	0.925538757812	0.988469900578	0.288331708943	0.288436937278	0.361708137782	0.361704646471	1.26685656362	1.30791638123	0.720198926782	0.769465692996	2.47588658169	2.51083805689	1.55755343431	1.5471689982	4.89903359344	5.92601244907	2.39329331388	3.05281005814	0.968188423219	1.01595657198	6.58362684864	6.75896998774	0.640347470972	0.678296066639	1.25176249751	1.12148974086	0.805833752052	0.770813796585	2.67778263273	3.03815971848	3.20129960051	3.45299938456	1.39181052009	1.28851770482	5.95970385132	6.32410243037	6.62145771176	7.04314356318	0.998024437268	1.13245617411	1.73585846189	1.65729842801	0.932025691368	0.985060631862	1.2819934606	1.10610130022	1.01896278332	1.00960981835	3.43768872793	3.23413339383	3.04192904886	3.21927028567	3.50335216186	3.46936203533	1.04926375161	1.18888027197	3.05670322467	3.26083812219	2.18780136411	2.12587293519	2.3052060119	2.33833750657	1.50499987464	1.75636115803	2.43329283759	2.52372227217	0.660394039316	0.927008101905
1.01422160921	0.966578868506	2.39476132303	2.43665462613	5.72019747877	5.90246655313	1.23020662464	1.29056000761	1.24142784399	1.29882173244	2.221174983	2.28563380418	0.22465817663	0.238321795854	0.967477325973	0.960008641028	1.94459593573	1.84302926488	4.15634940012	4.28461110959	2.33515450794	2.48758665099	1.14994677369	1.25380848908	1.55532177118	1.51513091821	1.89501339839	2.05043511286	1.13108671761	1.23431372593	1.0657558543	1.15166799663	1.7037263674	1.76662451348	4.60122439757	4.53915919785	3.62382627505	3.6652927963	1.7642216845	1.8934215008	1.30248708992	1.42344149009	3.2782074	3.2975246897	2.94374224572	3.17943206005	1.90731001455	1.94781028468	0.501672213588	0.456033465423	2.42996615343	2.71218542372	0.922236808349	1.00209081311	0.285903084236	0.296675995635	0.353846045952	0.378506008759	1.25141985408	1.32081333728	0.726925511067	0.750358122237	2.40527546487	2.52798045714	1.56703704471	1.54923081129	4.79326395095	5.85570007397	2.29629567802	3.00116518087	0.96456130658	0.99966183644	6.68798385473	6.58835476366	0.637689751053	0.680723839379	1.23684060511	1.17208390948	0.768579566111	0.788474028001	2.53560572548	3.08250404127	3.25664574497	3.52962910143	1.37964185607	1.31472513449	5.80755818616	6.24743961964	6.70271039625	7.12444830282	1.00365534957	1.17064667024	1.9454922028	1.58158785802	0.920915398895	1.04210263193	1.17916469686	1.11165501043	0.997724934139	1.02706222503	3.30620276359	3.22030168525	3.42501594933	3.23688427171	3.18694553835	3.85008312624	1.03550293508	1.24652754066	2.96080604845	3.44384958354	2.25910895651	1.99320689292	2.32129161401	2.21245536051	1.67983485386	1.8414936689	2.45069577344	2.59274266373	0.676660822485	1.00370623651
0.996632940469	0.973016130209	2.35284286197	2.52874063733	5.71182259675	6.58341257273	1.2229666999	1.2671907824	1.28944248605	1.29503324724	2.22797980502	2.17393012253	0.231094449447	0.223974706156	0.986232691737	1.02853328312	1.97577738978	1.90636780634	4.15906376006	4.25630782526	2.40500112444	2.43914477754	1.14463960851	1.25822086849	1.47588478928	1.50313839041	1.90677886901	2.03378717136	1.15757302227	1.23099152283	1.06002664225	1.16595929632	1.70521647517	1.75291641672	4.54794489092	4.70038399797	3.61325417823	3.72639246048	1.70387132817	1.9793357147	1.28235375881	1.45778631087	3.35187556194	3.37274916421	2.98630150936	3.11995657133	1.85686645196	1.93074274998	0.474113917173	0.468713834968	2.62052906448	2.56178916195	0.913260155277	1.03073927989	0.285238509522	0.288250433014	0.358175124688	0.374901998355	1.26219948005	1.31242461835	0.715605542095	0.744161281622	2.50005022613	2.45760860191	1.56874281527	1.59888935073	4.66774211463	5.90084255257	2.27380614069	2.92507705497	1.02366626751	1.02361406975	6.58508308162	6.39575992954	0.640302016099	0.688572923245	1.23856345126	1.3291510582	0.772529138749	0.738434262283	2.70759693514	2.99484526649	3.50589042876	3.32014875865	1.39990898025	1.43204494987	5.5979549744	6.22365179328	6.82112229534	6.92932464913	0.981331724351	1.21702032627	1.75353440244	1.44458491652	0.999300716966	0.923382047783	1.13120764456	1.073235738	0.999066054441	0.994635642111	3.11150232256	2.98717375984	3.19607586563	3.66007160971	3.44502948272	3.96489653629	1.15425960086	1.27592855119	3.27043849236	3.52001918826	2.16298853599	2.01900195928	2.19992142842	2.33941241262	1.68560700623	1.83487972061	2.55913620165	2.56502635461	0.616492415396	0.974784554685
0.94114320511	0.95435805433	2.44396715222	2.47232113954	6.9181295027	5.47453745513	1.28002939758	1.19736810361	1.33809371887	1.27547476187	2.17210837904	2.16287181792	0.218780824806	0.228400346462	1.05587222437	1.04534777387	2.03025062439	1.98568707147	4.30014281547	4.20640440825	2.45581857631	2.37996247681	1.18561939415	1.24543626625	1.42956234496	1.67772575169	1.89192167304	2.08255241144	1.15527784604	1.24843453698	1.10509890817	1.16236942023	1.69523873724	1.75242610815	4.42245560086	4.6913783208	3.79877870883	3.60347189826	1.79589613934	1.92152137744	1.34350293916	1.43369264756	3.40073998401	3.44198807315	2.98450036367	3.18950277818	1.82910358317	2.11654234724	0.472630581676	0.467855600181	2.69724112042	2.63821403156	0.954457941505	1.01832875628	0.28547618059	0.289656181566	0.370282361147	0.36614865366	1.3334244716	1.28624205183	0.684693302099	0.80546086891	2.49230706217	2.50216669629	1.56208274254	1.66406778426	4.64768837554	5.68367750846	2.23817064341	2.92645144323	1.03442767116	0.989290639848	6.45880378011	6.3147379854	0.641467713142	0.691282417593	1.39815615797	1.31539857079	0.775420128457	0.723565729649	2.96994501978	2.87460683072	3.47561416884	2.94094146691	1.51529440079	1.44638645389	5.78033679068	6.10202491038	6.75772423632	7.35567650487	0.996670823037	1.24794743171	1.56125976062	1.77959332073	0.964093654974	0.970769583683	1.10178417205	1.08224415868	0.995045810112	0.997462724323	3.01243378753	2.80648888147	3.48999423722	3.71852737768	3.38982787865	3.31636289384	1.26744856254	1.26925141195	3.62399584934	3.53910595594	2.0916160211	2.05577435587	2.22261947559	2.21563255108	1.65514285751	1.64472138911	2.55440366118	2.36105958792	0.67170633039	0.901341857609
