ER_0min_F	ER_0min_R	ER_10min_F	ER_10min_R	ER_160min_F	ER_160min_R	ER_2min_F	ER_2min_R	ER_40min_F	ER_40min_R	ER_5min_F	ER_5min_R
0.23275862069	0.525862068966	0.0885422270038	0.111350188273	0.147849462366	0.190860215054	0.161458333333	0.197916666667	0.0786869418296	0.109461742699	0.132236842105	0.172697368421
0.293103448276	0.51724137931	0.0924152770307	0.0976869284562	0.163978494624	0.180779569892	0.175130208333	0.181640625	0.0901520637219	0.0972725078446	0.149342105263	0.14375
0.25	0.801724137931	0.0989779451318	0.104249596557	0.162634408602	0.180107526882	0.180989583333	0.198567708333	0.0938933140237	0.102703355057	0.140460526316	0.159210526316
0.275862068966	0.681034482759	0.0993006993007	0.105325443787	0.16061827957	0.17876344086	0.16796875	0.181640625	0.0946174269853	0.0961863384021	0.152631578947	0.153618421053
0.336206896552	0.310344827586	0.0957504034427	0.0956428187197	0.177419354839	0.163306451613	0.168619791667	0.166666666667	0.0901520637219	0.0894279507603	0.148026315789	0.142434210526
0.181034482759	0.431034482759	0.0932759548144	0.101022054868	0.163306451613	0.175403225806	0.162109375	0.188151041667	0.0896693217475	0.0996862177166	0.133552631579	0.156578947368
0.293103448276	0.379310344828	0.0919849381388	0.0951048951049	0.155913978495	0.163978494624	0.166666666667	0.188151041667	0.0871349263818	0.0948587979725	0.138815789474	0.148355263158
0.318965517241	0.456896551724	0.108983324368	0.0957504034427	0.190188172043	0.152553763441	0.202473958333	0.165364583333	0.104030895486	0.0897900072411	0.166118421053	0.146052631579
0.301724137931	0.405172413793	0.0939214631522	0.101344809037	0.157930107527	0.138440860215	0.163411458333	0.154296875	0.0899106927347	0.0959449674149	0.148355263158	0.152631578947
0.224137931034	0.534482758621	0.0973641742873	0.0927380311996	0.161290322581	0.141129032258	0.176432291667	0.16796875	0.0901520637219	0.0883417813179	0.147368421053	0.143421052632
0.284482758621	0.853448275862	0.0849919311458	0.09456697149	0.156586021505	0.158602150538	0.149739583333	0.157552083333	0.0852039584842	0.0850832729906	0.139144736842	0.133552631579
0.301724137931	0.51724137931	0.0883270575578	0.091231845078	0.161962365591	0.141129032258	0.139322916667	0.165364583333	0.0858073859522	0.0854453294714	0.131907894737	0.135197368421
0.353448275862	0.612068965517	0.0860677783755	0.0931683700914	0.145161290323	0.139784946237	0.141927083333	0.134114583333	0.0833936760801	0.0846005310162	0.127631578947	0.120394736842
0.172413793103	0.439655172414	0.0699300699301	0.0968262506724	0.119623655914	0.158602150538	0.106119791667	0.162760416667	0.0689114168477	0.0909968621772	0.0990131578947	0.144407894737
0.206896551724	0.23275862069	0.077353415815	0.102958579882	0.131720430108	0.166666666667	0.155598958333	0.190104166667	0.0738595220854	0.0978759353126	0.118421052632	0.150328947368
