AR_10nmR_F	AR_10nmR_R	AR_1nmR_F	AR_1nmR_R	AR_R1881_F	AR_R1881_R	AR_ethl_F	AR_ethl_R
0.0384615384615	0.0769230769231	0.0909090909091	0.0	0.0357727520766	0.0388649730189	0.0491428571429	0.0651428571429
0.0576923076923	0.0769230769231	0.0	0.0	0.0493542715091	0.0400169768993	0.0502857142857	0.096
0.0384615384615	0.0	0.0	0.0	0.0405020311647	0.0445037288547	0.0377142857143	0.131428571429
0.0576923076923	0.0	0.0	0.0	0.0549930273449	0.0434729885406	0.0468571428571	0.0514285714286
0.0769230769231	0.0384615384615	0.181818181818	0.0909090909091	0.0452313102528	0.044624992421	0.0377142857143	0.125714285714
0.173076923077	0.0576923076923	0.0	0.0	0.0485054265446	0.0421997210938	0.0491428571429	0.0594285714286
0.0576923076923	0.0769230769231	0.0	0.0909090909091	0.0334081125326	0.0462620505669	0.0411428571429	0.0457142857143
0.0576923076923	0.0384615384615	0.0	0.0909090909091	0.0356514885103	0.038925604802	0.0331428571429	0.0514285714286
0.0576923076923	0.0576923076923	0.0	0.0	0.0283150427454	0.0381980234039	0.0228571428571	0.0388571428571
0.0576923076923	0.0384615384615	0.0	0.0	0.0293457830595	0.0378342327048	0.04	0.0445714285714
0.115384615385	0.115384615385	0.0	0.0909090909091	0.0457163645183	0.0411083489965	0.08	0.0411428571429
0.0769230769231	0.0384615384615	0.0909090909091	0.0	0.045958891651	0.0404413993816	0.0697142857143	0.04
0.0961538461538	0.0961538461538	0.0909090909091	0.0909090909091	0.0498393257746	0.037894864488	0.0697142857143	0.0388571428571
0.0384615384615	0.0384615384615	0.0	0.0	0.0565694537076	0.0379554962711	0.117714285714	0.0388571428571
0.0384615384615	0.0961538461538	0.0	0.0	0.0493542715091	0.043594252107	0.0822857142857	0.0411428571429
0.0576923076923	0.0961538461538	0.0	0.272727272727	0.0494755350755	0.0357121202935	0.105142857143	0.0285714285714
0.153846153846	0.0384615384615	0.0909090909091	0.0909090909091	0.0355908567271	0.0554174498272	0.0765714285714	0.0514285714286
0.0384615384615	0.0961538461538	0.0909090909091	0.0	0.0377129691384	0.0394106590675	0.04	0.0365714285714
0.0961538461538	0.0384615384615	0.0909090909091	0.0909090909091	0.0380767598375	0.0686958103438	0.0388571428571	0.072
0.0769230769231	0.0576923076923	0.0	0.0	0.0450494149033	0.0556599769599	0.0548571428571	0.0582857142857
0.115384615385	0.0384615384615	0.0	0.0	0.0415327714788	0.0493542715091	0.0548571428571	0.0571428571429
0.269230769231	0.0384615384615	0.0	0.0	0.0309828412054	0.0750621475778	0.0582857142857	0.0811428571429
0.153846153846	0.0576923076923	0.0	0.181818181818	0.0364397016916	0.0454738373856	0.0354285714286	0.0445714285714
0.0576923076923	0.0769230769231	0.0909090909091	0.0	0.0730006669496	0.028193779179	0.0845714285714	0.0365714285714
0.0	0.0769230769231	0.0	0.0909090909091	0.0178863760383	0.0378342327048	0.0365714285714	0.032
