CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
1.06382930746	0.994137642565	1.00479127154	1.00841764747	1.00274055284	1.00164139199	1.00655116458	1.01437041654	1.00430354624	0.99586997275	0.997319697352	0.988832871031
1.01188790698	0.991024571733	1.00722083606	1.00809637571	1.00226177547	1.00370090543	1.00990347892	1.0138422449	1.00188482716	1.00252991837	0.995465203267	1.00684789636
1.01222473097	0.98983546862	1.00609116275	1.00337075204	1.00187950229	0.998600376112	0.998168325913	1.013385075	1.00651947305	0.997522603244	1.00248380575	0.990806160951
1.02076924452	0.988457187168	1.00001486421	1.00538016579	1.00469341031	1.00554074627	1.01982882662	1.01576130782	1.01264460977	1.00460090624	0.999068843081	0.990503689848
1.00324885638	0.993856721224	0.989289193378	1.00522868488	1.00768935688	0.995021283093	1.03139370765	1.00920073268	1.00192697989	1.00130937486	0.981806182636	1.00503270453
0.997266390393	1.00091089279	1.0100168559	1.00581153977	1.00082011342	1.00108885341	0.995570480512	1.00879012327	0.978428689168	1.0010346262	0.959746663959	1.01450273688
0.985513056155	1.01569200868	1.01952766693	1.00676003418	1.00107845213	1.00087688779	1.01294518873	1.01209169709	0.981947488604	1.00405734471	0.952249992081	1.01691163503
0.98121469881	1.03613903818	1.02004368808	1.00623956186	1.01051646281	0.997402314627	1.0397861162	1.01380132657	0.980748756192	1.00061909011	0.966939524826	1.02509089832
1.01535466781	1.03414837482	1.02283746156	1.00968926674	0.998021154107	1.00084679274	1.0261657681	1.02033155901	0.99335184336	1.00183859157	0.987613861191	1.01160439644
1.02229850648	1.01831707987	1.03328476299	1.01506244977	0.994408039968	1.00230470425	1.02113239099	1.01476283863	1.01628988592	1.01199346131	1.03704132178	1.02272764318
1.01527095831	0.990244671478	1.03503246336	1.02067484233	0.994997459759	1.00110098784	1.03562663024	1.02193200638	1.02022423978	1.00326305028	1.03543978613	1.0058752744
1.01550630545	0.996597765996	1.02605474935	1.03626279226	1.00081363354	0.998611033934	1.02525420332	1.01798946739	1.02461270203	1.0023885255	1.03759990991	1.00713857501
1.02477899943	0.993873051271	1.02361448207	1.01520024515	1.00165685771	1.00225722375	1.03851705835	1.00687199976	1.01325442764	1.01362789995	1.01743822706	1.01375798787
1.12627168114	0.984169355402	1.01927872511	1.0255763539	1.00035412446	1.00083484824	1.04954131117	1.01092943618	1.02938315851	1.0071656064	1.03753237219	0.99679118392
1.01606978832	0.986328746524	1.02356629973	0.999889743492	0.998659477609	1.00383771966	1.02197993048	0.983938762362	1.01877324458	1.0095814185	1.01937139886	1.01232587571
0.970084071104	0.986016619163	1.02029695611	1.00917143733	1.00580054586	1.00086053713	1.00057354766	0.977277674891	1.01164532795	0.998508429458	1.03576263356	0.989095783414
0.975092076039	0.973633446236	1.02510723468	0.980054954763	1.00650528058	1.00189390627	1.00998433165	0.997020067236	1.00221114353	1.00849505991	0.999606652782	1.00834347602
0.970279301261	0.987303870133	0.988435918815	0.974667674114	0.996777246735	1.01021126031	0.998094265726	0.970240546515	0.996339908245	0.985106628342	1.0080245668	0.978815666103
0.956656180227	0.972757916339	0.979416096083	0.985916937094	0.987815183226	1.00185090055	0.969996890487	0.978748765414	0.985168701707	0.989666865306	0.980058572212	0.995328028086
0.96231617479	0.979008125362	0.975646065357	0.991806709579	0.994056526625	0.987846931634	0.975442231344	0.973609604616	0.992543741148	0.989498001139	0.98995673176	0.993745881276
0.969861225966	0.989434148043	0.975599033027	0.996582076285	1.00229796207	0.99119002214	0.963450303126	0.966943203661	0.991433999117	1.00749252169	0.986902179036	1.00186971832
0.954982002261	0.968152413801	0.984406900082	0.952050994079	1.01202036021	0.994092016959	0.980490977736	0.992685220946	0.998194427767	0.996588872954	0.999628072364	0.975781473641
0.960296438243	0.980029803168	0.975820324713	0.986170980726	1.01662983924	0.99501837373	0.963928125488	0.955047298942	0.980908946077	0.995942167624	0.959212366925	0.992035190935
0.985302570625	0.965107242645	0.989019132318	0.943365611371	0.989948428276	1.00128723426	0.967862767799	0.983709975003	1.00996342821	1.0138054283	1.00308968766	1.0095142366
0.951833793556	0.985390686264	0.98211212691	0.987500764249	0.999602642767	0.995918789878	0.983848091393	0.993073572267	0.991505630788	1.0133153025	0.987987471795	1.0232728546
0.972673237491	0.973379012191	0.989475278056	0.989816525987	0.994311865504	0.998595548971	0.953056341081	0.949430222736	0.998830903303	0.982627649509	1.01177785636	0.976930344279
0.984949930119	0.953197797791	0.986380959306	0.980676434139	0.997635095128	0.990377008187	0.997918172052	0.983486729416	1.01514646567	0.996547234798	1.02763138062	0.988361299944
0.965813788336	0.985112690304	0.941769199235	0.990913616466	0.996536224505	1.01842520431	0.976269894201	0.967175815229	1.00267811522	0.975356799445	1.01065421037	0.952831380164
0.979669311609	0.961561205239	0.984841726927	0.972973227815	0.994456788343	1.00952194802	0.95457022176	0.962964657494	0.99683309064	0.999376512571	0.992821641079	1.00391130013
0.969932659113	0.955930913897	0.952460097006	0.984747200901	0.997277991265	1.00136446564	0.995370566078	0.980262848338	1.00570212397	0.9861917769	1.00503420458	0.990758370848
0.988211742248	0.968911365222	0.996424391706	0.975204917588	0.988445492457	0.992734956647	0.964334623713	0.969237279007	0.98578213532	1.00206772832	0.989016976404	0.9966082157
0.980546681446	0.963798949611	0.992148830432	0.974363857036	0.998286952862	0.99093396643	0.962860977684	0.974236469454	0.996346875919	0.992353188988	0.991206030396	0.999629237616
0.971917446361	0.957530360831	0.983963136445	0.97924906685	1.01248434891	0.997160318702	0.981557422489	0.974341874823	0.98955220136	0.994935026083	0.998509970458	0.994586748931
0.988052886653	0.970589355366	0.974523106616	0.986649326618	0.996392218497	1.00162833841	0.970195763207	0.995650033708	0.998746816564	1.00156694822	0.985119521441	1.01038907122
0.975119458493	0.978284818514	0.980690969361	1.02534612271	0.994333261993	1.00015362044	0.984414553008	1.01557299041	0.999689519143	1.01363895817	1.00568593699	1.02263900045
0.986948387134	0.972748651399	1.00871194223	1.02041603499	1.00244047906	1.00203420657	0.974729984894	0.9979922738	1.00557830866	1.00890116322	1.02322313102	1.02361206104
0.986847029518	1.02003441246	0.996872600521	1.02516234442	0.998271529737	1.00067012191	0.999376616836	1.01888019035	1.00810276924	1.02585694915	1.01808973854	1.03975536434
0.985032566595	1.13031284552	1.02751064924	1.0170869888	1.00548128522	0.998476788608	1.01027534788	1.03879991055	1.00386814023	1.02721242797	1.00887279107	1.04196927206
0.991628762229	1.02615559396	1.01833017247	1.02494279446	1.00288172979	1.00032919114	1.00823160675	1.03197912583	1.0064508808	1.01859970674	1.0102394754	1.03736449001
0.996152511683	1.01498557632	1.02997856611	1.02689287088	0.999508077762	0.991516448874	1.01784015513	1.02715097803	1.01960895922	1.0155009558	1.02309548623	1.03427749136
0.991458456358	1.01587658492	1.02270166072	1.03832813258	1.0013161669	1.00153460487	1.02303885893	1.03348896982	1.00552777338	1.00458078683	1.00703318587	1.02631137479
