CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
0.183248601932	0.0806304016268	0.085879454885	0.0980968651913	0.0518031784841	0.0560819070905	0.115343154869	0.137441609774	0.109906654622	0.109906654622	0.15974025974	0.166233766234
0.112353838332	0.0779105236401	0.0901505820652	0.0983948508085	0.0518031784841	0.0580684596577	0.122349982034	0.131872080489	0.107497741644	0.118638964167	0.163636363636	0.207142857143
0.115760040671	0.0665734621251	0.0898724621558	0.0913822559498	0.049511002445	0.0518031784841	0.107078692059	0.122170319799	0.108099969889	0.113520024089	0.170779220779	0.171428571429
0.123563802745	0.0716065073716	0.0802177281577	0.0933092296079	0.0563875305623	0.0576100244499	0.136543298599	0.134207689544	0.125263474857	0.119241192412	0.187662337662	0.177922077922
0.0907981698017	0.0728012201322	0.0656362986213	0.0930907068219	0.0595965770171	0.0464547677262	0.150377290693	0.116600790514	0.105389942788	0.121047877145	0.142207792208	0.216883116883
0.0842399593289	0.0730554143366	0.0923358099249	0.0924748698796	0.0513447432763	0.0545537897311	0.105461731944	0.119655048509	0.0797952423969	0.113520024089	0.122727272727	0.204545454545
0.0667513980681	0.0877732587697	0.10493066868	0.0919782271842	0.0492053789731	0.0548594132029	0.125404240029	0.125763564499	0.0837097259861	0.129479072569	0.101948051948	0.220779220779
0.060116929334	0.116548042705	0.106063014025	0.0928324526203	0.0606662591687	0.0478300733496	0.163492633848	0.124685591089	0.0788919000301	0.113520024089	0.118181818182	0.224675324675
0.10869344179	0.114870360956	0.110612261115	0.0966665342286	0.0476772616137	0.0527200488998	0.141034854474	0.132411067194	0.0912375790425	0.117735621801	0.155194805195	0.224675324675
0.120411794611	0.0938485002542	0.122333028726	0.103043426437	0.0424816625917	0.0556234718826	0.141394178944	0.129716133669	0.130683529058	0.13640469738	0.216233766234	0.240909090909
0.111438739197	0.0585155058465	0.124697047956	0.111923397831	0.0430929095355	0.0534841075795	0.153790873158	0.140136543299	0.141523637459	0.11894007829	0.224675324675	0.218181818182
0.111591255719	0.0693950177936	0.113890102904	0.130458103222	0.052108801956	0.0501222493888	0.144268774704	0.127380524614	0.144233664559	0.124661246612	0.233766233766	0.214285714286
0.118988307067	0.0588713777326	0.109698438555	0.106778179507	0.0539425427873	0.0553178484108	0.167445203018	0.109773625584	0.128274616079	0.14302920807	0.208441558442	0.201948051948
0.235129639044	0.0587697000508	0.107374150741	0.118439349994	0.0490525672372	0.0510391198044	0.174811354653	0.123248293209	0.159590484794	0.124059018368	0.255194805195	0.196753246753
