0	1	2	3	4	5	6
0.832383019318	0.511096517724	0.85632358845	0.807718723169	0.726508857701	0.805434398721	0.636740420893
0.823622335303	0.635231299018	0.844272927129	0.789901612523	0.797608574705	0.751680480256	0.695012964269
NA	0.703095949861	0.704817153338	0.763156406889	NA	0.736526736564	0.82513264591
NA	0.668420520673	0.517521313548	0.743307350436	NA	NA	NA
NA	0.651422336193	0.674140064431	0.649808325449	NA	NA	NA
NA	0.64557434016	0.696599212132	0.592083512729	NA	NA	NA
NA	0.703369221968	0.64848878756	0.691677465006	NA	NA	NA
NA	0.715285601817	0.56575532419	0.570974394154	NA	NA	NA
NA	0.677792394698	0.570144355051	0.618790604857	NA	NA	NA
NA	0.668382220813	0.702368497604	0.801933118816	NA	NA	NA
NA	0.639535005891	0.623493903262	0.799148395012	NA	NA	NA
NA	0.650662629405	0.713099400326	0.682125638076	NA	NA	NA
NA	0.686758562061	0.720271905763	0.807264239311	NA	NA	NA
NA	0.639698351009	0.701642435161	0.785331792851	NA	NA	NA
NA	0.676209158065	0.706490921614	NA	NA	NA	NA
NA	0.74135340872	0.719318737545	NA	NA	NA	NA
NA	0.731317645187	0.693521035121	NA	NA	NA	NA
NA	0.786472768435	0.843862895616	NA	NA	NA	NA
NA	0.823504818594	0.58557337552	NA	NA	NA	NA
NA	0.765486323372	0.828130984968	NA	NA	NA	NA
NA	0.76903313064	0.82872253679	NA	NA	NA	NA
NA	0.646285282028	0.877518980414	NA	NA	NA	NA
NA	0.793204597703	0.815073075055	NA	NA	NA	NA
NA	0.935450442276	0.870250484185	NA	NA	NA	NA
NA	0.780620967314	0.829693489191	NA	NA	NA	NA
NA	0.755792622803	0.81545242867	NA	NA	NA	NA
NA	0.785891345417	0.864898753134	NA	NA	NA	NA
NA	0.895410384265	NA	NA	NA	NA	NA
NA	0.653738402297	NA	NA	NA	NA	NA
NA	0.545925023503	NA	NA	NA	NA	NA
NA	0.515865292511	NA	NA	NA	NA	NA
NA	0.534566000675	NA	NA	NA	NA	NA
NA	0.473245268447	NA	NA	NA	NA	NA
