0	1	2	3	4	5	6
0.909798797363	0.661850603447	0.863332448581	0.862119961068	0.842439961901	0.825838213001	0.696874540239
0.913842927055	0.649725362039	0.866232575997	0.798793026846	0.852609376129	0.775489171496	0.718467561829
NA	0.74809533348	0.733854395348	0.810693421736	NA	0.753094520438	0.84252714981
NA	0.82833688056	0.642277555081	0.901224293423	NA	NA	NA
NA	0.822151493909	0.856367065308	0.736037932534	NA	NA	NA
NA	0.692395010998	0.896109306084	0.777556889498	NA	NA	NA
NA	0.708649041182	0.863902908471	0.801803463775	NA	NA	NA
NA	0.760955077913	0.644668830949	0.755168185557	NA	NA	NA
NA	0.714784464833	0.621908608327	0.805830000668	NA	NA	NA
NA	0.699915369496	0.845846291588	0.907561118723	NA	NA	NA
NA	0.706174970716	0.739711888898	0.883295217906	NA	NA	NA
NA	0.694086121196	0.862246247012	0.75593414742	NA	NA	NA
NA	0.719098553119	0.788685873361	0.821355856838	NA	NA	NA
NA	0.751251706281	0.840451671956	0.806182094486	NA	NA	NA
NA	0.721193151469	0.800180242911	NA	NA	NA	NA
NA	0.779989654052	0.850032299971	NA	NA	NA	NA
NA	0.745687028686	0.753952367124	NA	NA	NA	NA
NA	0.810191171709	0.905913435985	NA	NA	NA	NA
NA	0.907069704676	0.620961008487	NA	NA	NA	NA
NA	0.772974533018	0.851531414963	NA	NA	NA	NA
NA	0.857039371509	0.861615891515	NA	NA	NA	NA
NA	0.673616965825	0.904249539536	NA	NA	NA	NA
NA	0.813252036594	0.877687331579	NA	NA	NA	NA
NA	0.971277907361	0.90515934277	NA	NA	NA	NA
NA	0.786861431794	0.854652077536	NA	NA	NA	NA
NA	0.765568871463	0.85824615999	NA	NA	NA	NA
NA	0.864119719669	0.894822272622	NA	NA	NA	NA
NA	0.914776786712	NA	NA	NA	NA	NA
NA	0.696851448761	NA	NA	NA	NA	NA
NA	0.717287031426	NA	NA	NA	NA	NA
NA	0.606687934485	NA	NA	NA	NA	NA
NA	0.653630682844	NA	NA	NA	NA	NA
NA	0.538748331218	NA	NA	NA	NA	NA
