0	1	2	3	4	5	6
0.889913254482	0.784263307215	0.877901034256	0.88198906319	0.850143295035	0.90308308022	0.759686549744
0.889155050693	0.678407732957	0.877541301624	0.876742544262	0.875167009696	0.873849478183	0.861381466138
NA	0.842407221976	0.71574983486	0.854466023359	NA	0.815330699055	0.891301158596
NA	0.853767011392	0.760475449289	0.905486086512	NA	NA	NA
NA	0.863812167152	0.836111642557	0.835163120172	NA	NA	NA
NA	0.796697156901	0.846287643298	0.867194121582	NA	NA	NA
NA	0.731416829717	0.802800162137	0.875016779376	NA	NA	NA
NA	0.786373990492	0.770128376087	0.793805588243	NA	NA	NA
NA	0.815276511323	0.726090600587	0.884779368391	NA	NA	NA
NA	0.802639925989	0.854176543424	0.86587679509	NA	NA	NA
NA	0.850002966858	0.84871627359	0.871646378915	NA	NA	NA
NA	0.834319227586	0.858075863163	0.82791400177	NA	NA	NA
NA	0.828856618037	0.817208859837	0.845724815565	NA	NA	NA
NA	0.800220449979	0.805235474275	0.841597858143	NA	NA	NA
NA	0.831754458658	0.799915252787	NA	NA	NA	NA
NA	0.835009748525	0.818940770195	NA	NA	NA	NA
NA	0.78296148287	0.772996477523	NA	NA	NA	NA
NA	0.849902046607	0.910627385706	NA	NA	NA	NA
NA	0.926606457748	0.687703709234	NA	NA	NA	NA
NA	0.798578130356	0.878424298966	NA	NA	NA	NA
NA	0.900302423431	0.886383319799	NA	NA	NA	NA
NA	0.698034913074	0.919115284977	NA	NA	NA	NA
NA	0.872112099392	0.88595862472	NA	NA	NA	NA
NA	0.963690218523	0.918536140093	NA	NA	NA	NA
NA	0.824268842997	0.877213610306	NA	NA	NA	NA
NA	0.799434244577	0.880621309605	NA	NA	NA	NA
NA	0.91374205618	0.932327917408	NA	NA	NA	NA
NA	0.930754777426	NA	NA	NA	NA	NA
NA	0.736088451652	NA	NA	NA	NA	NA
NA	0.846799346692	NA	NA	NA	NA	NA
NA	0.768243812697	NA	NA	NA	NA	NA
NA	0.821246052733	NA	NA	NA	NA	NA
NA	0.745475730461	NA	NA	NA	NA	NA
