ER_0min_F	ER_0min_R	ER_10min_F	ER_10min_R	ER_160min_F	ER_160min_R	ER_2min_F	ER_2min_R	ER_40min_F	ER_40min_R	ER_5min_F	ER_5min_R
0.182653815839	0.225065645406	0.0602176709289	0.0581612015491	0.0752068619426	0.0688273000875	0.0660196745387	0.0731579717859	0.0600746354787	0.0597776742068	0.0606552788862	0.0614086993984
0.216462682056	0.170949926142	0.0619696042002	0.0588881712409	0.0703853840725	0.0651216557719	0.0665949669936	0.0606133155049	0.0637706995068	0.0579992476215	0.0612838220648	0.0578185082312
0.289739955264	0.356683549705	0.0635741129864	0.0566846733033	0.0842098112408	0.0712821739111	0.0852045823697	0.0619675603664	0.0642428647986	0.0584324999027	0.0683183353719	0.0618129144485
0.119601549774	0.190852164031	0.0602244154918	0.0636771667679	0.0793165319776	0.0696600279347	0.0672623890177	0.0674370706628	0.0620651142265	0.0608036148939	0.0584617101084	0.0598353652628
0.176053275448	0.144356300105	0.0613984751005	0.0595423833647	0.074910758065	0.0668743192511	0.0698574629818	0.0588424797251	0.0629636307699	0.0569878984424	0.0615251125218	0.0563426035771
0.127505382403	0.229348285269	0.0624140654132	0.0613177562828	0.0773917233295	0.0714059680779	0.0692388120219	0.0735459151764	0.0626033326711	0.0622594680474	0.0598819626519	0.0636665349025
0.267817475668	0.163004692881	0.0601006183051	0.0582064231392	0.069457345765	0.0712202137097	0.0723850209366	0.0647250529291	0.0621152860704	0.0578431998884	0.0625596596758	0.0590687834933
0.208963327108	0.259260919111	0.0661444944354	0.0540192044935	0.0733886783892	0.0679971044236	0.0704171144475	0.0586746857247	0.0647777546006	0.0561453852821	0.0630994279212	0.058045821464
0.112504895523	0.122640674168	0.0615928088703	0.0667156681142	0.0757936853075	0.0721180486196	0.0721675101472	0.0652330628567	0.0612285118178	0.0636016653771	0.0612007326277	0.0677473006131
0.177384053881	0.151142272842	0.064732100488	0.0577324106662	0.0737106103	0.0713225389883	0.0705126551501	0.0662185106918	0.0647390753154	0.0573080638365	0.0642078688384	0.0594684762856
0.301862532564	0.113819181555	0.0652411108063	0.0603142041925	0.0783650820999	0.0697984957008	0.0774779670615	0.0636649270475	0.0655248087263	0.059412463876	0.0665574476516	0.0587834117916
0.177444237343	0.302023010437	0.0600133499383	0.0638335358021	0.0746767148187	0.0690177894589	0.0683269119996	0.0789948805164	0.0614444273039	0.0610839811677	0.0610863073892	0.0681782418716
0.293580761705	0.300287180621	0.0679419231146	0.0523376078848	0.0747887790996	0.0623593114466	0.0750995604229	0.057590229741	0.067084537179	0.0533374146508	0.0669571601149	0.0538286465777
0.225812549356	0.142320895952	0.0617980167274	0.0582332223894	0.0706681674769	0.0651810838847	0.0736674267431	0.06211531844	0.0629780073471	0.0566307922886	0.0676484894899	0.0548506648947
0.113445421438	0.163091637795	0.0630490463143	0.0516297112102	0.0743383121935	0.0597939041236	0.0663711881135	0.0566043424133	0.0616464358118	0.0521034150785	0.0582449664944	0.0535807157432
0.165838871996	0.172688691404	0.0604003276395	0.0711065114364	0.0742886278921	0.0829052362452	0.0684289041549	0.0678263260915	0.0606828533233	0.0695248320568	0.0618764689328	0.0665626249027
0.170657533412	0.102134708964	0.0734031438396	0.0418152632323	0.0828119310233	0.0541769713353	0.0799729263719	0.0441472127996	0.0716997130916	0.0406695396953	0.0727321064493	0.0401684601915
0.195712023314	0.213053549132	0.0494060984968	0.0666756401319	0.059165299132	0.0802206492363	0.0584873420975	0.0717733295026	0.0485351743391	0.0667266592363	0.0477423450755	0.0685738228404
0.250234123119	0.146382702439	0.0588726349182	0.0530045895928	0.0621993244241	0.0657580561161	0.0748825324267	0.0546320274632	0.0589805731413	0.0529353995849	0.0598427658952	0.0524855398256
0.152254306876	0.200250070562	0.0571999257151	0.0618734854783	0.0686262529013	0.0754224470112	0.0625552276057	0.068270347848	0.0563444207262	0.0599886476592	0.0565094304361	0.0626611606729
0.162251149045	0.307186326148	0.0479152505611	0.0731997013363	0.0608102122521	0.0846944598076	0.0528990966283	0.0730656641012	0.0483947752517	0.0723384498754	0.0477718453761	0.0727558894836
0.286689309566	0.1074730299	0.100443627832	0.0356602284389	0.117690595164	0.0433313559307	0.117040321532	0.0402742115949	0.100853005312	0.0348449994303	0.103059326851	0.0354577300723
0.0898325485388	0.138505461133	0.0251986120249	0.0604099254025	0.0313231980315	0.0732789540628	0.0289819443126	0.0647480854058	0.0247161151518	0.0603831046146	0.0237871634934	0.0620358042862
0.136324804006	0.240678880772	0.0498104565675	0.086416704707	0.0588230325567	0.101382648661	0.0576110743277	0.0945763350778	0.0488588493824	0.0891705277549	0.0493058791938	0.0920129184562
0.172292849392	0.163064248085	0.0590715926164	0.054891721193	0.0765230907167	0.0706927156016	0.0649065174629	0.0582119912232	0.0580806004534	0.05413789285	0.058736866726	0.0552103761995
