AR_10nmR_F	AR_10nmR_R	AR_1nmR_F	AR_1nmR_R	AR_R1881_F	AR_R1881_R	AR_ethl_F	AR_ethl_R
0.992351887823	1.11983827064	0.92275152865	0.863744198466	1.01182702659	0.99310772584	1.02086763909	0.985354521387
0.975995414673	0.984822837836	0.933892225443	0.99392296418	1.00526188642	0.999608578276	1.01833513995	0.971476634895
1.09713244005	0.967159248272	1.61256681543	1.32705424842	1.00321641005	0.994832054196	0.999541719246	0.996144055323
0.950077514929	1.02666212777	0.982152582052	0.892368065618	0.99687602908	0.996863054781	1.00810787388	0.979972289742
0.95022197011	0.97429228121	0.909948843504	0.997017830286	0.990708889589	0.994641341276	0.976512264201	0.967521930372
1.01809542053	1.07409951112	0.950952702713	0.949924327581	0.996591309118	0.997602874732	0.988400263254	1.01977881813
0.955494132023	0.937467306865	0.914597772296	0.853261385014	0.990865304876	0.997335481241	0.980478854898	0.987946081326
0.964657622276	1.09130542117	0.926574166103	0.993004053155	0.994044300316	1.00343897025	0.996651729474	0.990284841336
0.902783792496	0.893241091413	1.2212784826	0.903394588	1.00578547286	1.00100913143	1.00740000587	1.01327149564
0.918362284298	0.949066745967	0.975766388012	1.03014529278	0.998466532566	0.995709721839	0.994947624331	0.959818047815
0.922618902842	0.913996604346	0.928996319906	0.883749703505	1.00433623535	1.00211700926	1.01051811333	1.02437728599
1.08774690705	1.05048159986	1.03262211009	1.21888046685	1.0074386306	0.999649833724	1.01582938232	0.98251063901
1.04325087298	0.87078599631	0.877886846435	0.824153378303	0.997740524816	1.00146496111	0.977335344673	1.04981685047
1.07589139418	1.08256561279	0.981395585104	1.12328957227	1.00077936872	0.999344055779	0.980187187995	0.992098905767
1.03776722511	0.96451684087	0.994927395217	0.98907079855	0.993419777427	1.00652936375	1.01819327925	1.05202222301
0.947940474613	1.0687419165	0.912990534717	1.11234475197	0.987922721418	0.999866892724	0.961858031426	1.00883301208
0.887909235172	1.01706609177	0.919057321948	1.03346552222	0.984845747097	1.01059794387	0.977682193716	1.04980054988
0.96929230242	0.956412190369	1.01015055542	0.895957560006	0.986985572914	0.993092229467	0.978904503596	0.972835609297
0.906803233827	0.980412192921	0.950583166508	0.876841334419	0.997690316708	1.00577626664	0.966385727531	1.02188104381
0.923061753968	0.987145432052	0.915169007772	0.91860521486	0.991849102355	1.00643209456	0.969399095194	0.98523749962
0.907571744784	0.98965059008	0.883671886781	0.909461755344	0.985771722459	1.00775843343	0.946938608053	1.04051643494
1.31982474077	0.992526293133	0.942386589042	0.892761183747	1.0022871794	1.01953655925	1.02070990423	1.03628546697
0.926168632691	0.947191611021	0.919366108909	0.895887174702	0.987885589958	1.02131534	0.965719339213	1.01676222864
0.993014470378	1.12544258167	1.08735088789	0.962612758808	1.00631723474	1.01764411101	1.01573595563	1.04756420354
1.02088379181	1.26516590956	0.939559388181	2.02625245414	1.00957252341	1.02735710206	0.999004013344	1.04766736439
0.954109186029	1.27517988854	0.937972162516	1.19667987585	1.00733470507	1.0143276689	0.97101058685	1.00395371728
1.11402468989	1.17637560017	0.942660505929	1.0109425357	1.02620232719	1.02106287842	1.04733965967	1.04371406288
1.10058687345	0.967043621177	0.921511063824	0.976659743286	1.01403399759	1.00527066522	1.03761392906	1.01071244563
1.05447154038	0.895190424501	0.965790499169	0.897639805739	1.01889790801	0.988908701023	1.04941141169	0.980503097117
1.14654497163	0.917275607852	1.09606198046	0.919748348309	1.02036161121	1.00167283229	1.04896501304	0.974193205356
1.05437308312	0.928813701898	0.94763023575	1.1181120914	1.01325363672	0.986887930877	1.04523092841	0.989580114345
1.04954712737	0.895708824725	1.38906758477	0.913631551296	1.0058303285	0.981869319794	1.0185332237	0.958859358687
0.955720701727	0.902882459305	0.934391176067	0.909786100366	1.01063097386	0.990143477155	1.03194685781	0.970833350134
0.885726672884	1.03449699917	0.940652005007	0.943137940104	1.00057350688	0.983506033929	0.999343970524	0.972840733625
0.956524463663	0.910700706532	0.938678629193	0.956282761323	1.00694232192	0.987951563557	1.00731230448	0.969931397152
1.03724669987	1.09832687155	1.34948567004	1.24081969804	0.999896330753	0.990187762764	1.0295674411	0.97552949696
0.88970450066	0.867824321468	0.940895750337	0.924535007945	1.00369720356	0.995388745598	1.00733184876	0.971268066636
0.983831677516	0.94518707252	0.953562043884	0.996589145742	1.00290433045	0.999110762727	0.99693669031	1.02241130113
0.907802545893	0.901744141333	1.03793717091	0.910930107738	1.00294404661	0.997200340525	1.00704305422	0.985264635726
1.07548995773	0.889220074634	0.987213806809	0.958458795309	0.997942811224	1.00272109554	0.964914661349	1.02513127697
0.937744106065	0.948162252714	1.02850510722	0.924611418076	1.00133507284	1.0047926102	1.02161182415	0.979652059528
1.00876409392	0.987030571174	0.967413307937	0.907134224645	0.990744053886	0.998201116763	0.962463133277	1.02160429858
0.977144366775	1.05607198296	0.908500167608	0.916673644394	0.999206278417	1.00159511901	1.01176645713	1.00936802594
1.09458572943	0.983999353479	0.969133637267	0.921568893697	0.997980548233	0.995903425071	1.01339753313	1.00523751242
1.02901745881	1.13304839877	1.16422007265	0.972248784701	0.995575012248	0.990944756523	1.00157491941	0.989597996374
1.25194548134	0.964501888673	0.925098719629	0.954942708341	0.99640505078	0.995688264183	1.03864079893	1.021742378
0.90666162244	1.19255017964	0.951331053031	0.968043772445	1.00219727751	0.984640449527	0.981801548203	0.968966786686
1.19909592225	1.10485919489	1.04100237475	0.97922702306	1.00225400546	1.00606553872	1.05882658697	1.0181260405
0.959013877293	1.04689145475	0.941472581175	0.953911883754	1.00154840416	1.00374770456	0.980452972996	1.03310910865
0.874080787528	1.01534520406	1.0945801574	0.987284380974	0.99513427214	1.00676707322	1.00426665207	0.978667993981
