FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	FLR_99_GM12878_protection_mean	FLR_99_GM12878_protection_median	FLR_99_GM12878_protection_std	FLR_99_K562_protection_mean	FLR_99_K562_protection_median	FLR_99_K562_protection_std	FLR_99_protection_ks_stat	FLR_99_protection_ks_pvalue	FLR_99_GM12878_tc_mean	FLR_99_GM12878_tc_median	FLR_99_GM12878_tc_std	FLR_99_K562_tc_mean	FLR_99_K562_tc_median	FLR_99_K562_tc_std	FLR_99_tc_ks_stat	FLR_99_tc_ks_pvalue	FLR_99_GM12878_fos_mean	FLR_99_GM12878_fos_median	FLR_99_GM12878_fos_std	FLR_99_K562_fos_mean	FLR_99_K562_fos_median	FLR_99_K562_fos_std	FLR_99_fos_ks_stat	FLR_99_fos_ks_pvalue	FLR_99_GM12878_flr_mean	FLR_99_GM12878_flr_median	FLR_99_GM12878_flr_std	FLR_99_K562_flr_mean	FLR_99_K562_flr_median	FLR_99_K562_flr_std	FLR_99_flr_ks_stat	FLR_99_flr_ks_pvalue
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.0541284478943	0.0432493540133	0.0347487860637	0.044437498792	0.0374064728411	0.0319305431275	-0.09294621892	-300.0	0.799076018513	0.803896287811	0.025594652228	0.800350109983	0.809193412334	0.0434642022716	0.196747868502	-300.0	0.600938264243	0.598577112352	0.0376982926202	0.609922545571	0.599874203686	0.0477972654555	0.0124074074074	-0.517850597989	0.324141087285	0.317690720272	0.126511885553	0.303465821062	0.308209244268	0.105027378122	-0.0554863503843	-8.54624353712
SRF	-0.368290577	8.5141720056	8.1458814286	0.102831146586	0.0830492651358	0.0569353409806	0.118996329335	0.101900388154	0.0599393121591	0.00548479748681	-270.11799982	0.847009316007	0.852080431568	0.0413806408658	0.805337548501	0.814190392284	0.0232771613216	-0.241911413015	-300.0	0.522375873838	0.506991530451	0.0987743925487	0.510457975413	0.496172994836	0.0797706587658	-0.06	-1.39954934532	0.357117920748	0.353804900971	0.113029885965	0.326592291521	0.342487671878	0.0781072288999	-0.0887170228588	-19.09905271
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.111460689249	0.0911987919549	0.04992955183	0.101934401453	0.0831953734139	0.0459076158541	-0.109013904503	-300.0	0.793141917278	0.799359941729	0.0269868569721	0.794710261039	0.805074013142	0.0467314500557	0.215739265179	-300.0	0.530170442386	0.526262199972	0.0514610627875	0.536672339984	0.528580338733	0.0596250682819	0.0747406149783	-0.199117375885	0.332284137379	0.330969412962	0.122043965052	0.326226501289	0.32786382616	0.0752926087668	-0.0747443021324	-16.2833608964
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0602083540096	0.0515763493357	0.0390426903779	0.0648787405729	0.0526920883653	0.0442903525473	0.162696941494	-110.26352231	0.797860802844	0.80912974808	0.026752665695	0.823111460695	0.829877286691	0.0468896170986	0.0966887318079	-300.0	0.300008898954	0.29726814921	0.0591851417773	0.297389781023	0.295277267331	0.0292692690834	-0.0144736842105	-0.958957685141	0.338535633811	0.339209442679	0.116934522579	0.331353007288	0.335192744446	0.05975405364	-0.00797550488346	-15.2144865755
REST	-0.3104942741	7.8934747556	7.5829804815	0.0782701238738	0.065474843841	0.0304076026594	0.0832905310977	0.0786606142364	0.0335367676788	0.0243483409664	-300.0	0.784451033806	0.798978189302	0.0555786459436	0.745026121985	0.752211030466	0.0305215714145	-0.227152413672	-300.0	0.35643594181	0.35053142103	0.0402590182405	0.35659068872	0.352079247206	0.0564331725133	0.0753132033805	-0.335729540228	0.348282374462	0.335099283561	0.133354471314	0.326981040049	0.327076883577	0.0685444196359	-0.00245214112676	-13.2342107785
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0756189638769	0.0618924718139	0.0353798462015	0.0694037118968	0.057186695622	0.0348413416606	-0.0302504250326	-300.0	0.84757155484	0.852889918902	0.0424439442392	0.800972995255	0.810608511683	0.0239705581848	-0.249209242669	-300.0	0.357130500572	0.35741933373	0.0436775269213	0.362511555693	0.360751779223	0.0641170201604	0.0845648560245	-0.467247195918	0.325198526931	0.317063486377	0.0835348579816	0.332290702751	0.322198214054	0.128706856741	0.052573936131	-4.49406960095
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0676186345266	0.0534188211931	0.0359369377754	0.0594379314151	0.0469679248962	0.0346341791828	-0.0176711559707	-300.0	0.778070218638	0.797135405245	0.0671952699429	0.72992806197	0.739106920043	0.0351369015993	-0.267990659214	-300.0	0.503834580741	0.499910990756	0.0256786345009	0.504618496189	0.501558314668	0.0605337154272	0.0768665850673	-0.208085186087	0.365878729695	0.368055416914	0.101683907093	0.398261910125	0.37731142726	0.172398445583	0.0191538386116	-10.441318338
YY1	-0.2742424783	9.2492416	8.9749991217	0.107669551261	0.0859731816555	0.052428206631	0.0948005605235	0.0737358774149	0.0506071698682	-0.107586392602	-300.0	0.844946653123	0.852282986235	0.0499951166945	0.79755607652	0.81116980418	0.0276885394829	-0.198093662025	-300.0	0.438658121415	0.435296534215	0.0287055759641	0.441322309607	0.435933687257	0.0509040158367	0.060915892088	-0.597605547024	0.42106589605	0.398914822786	0.12748600214	0.393274480393	0.386727080911	0.0616997779619	-0.0363648490428	-16.7886434837
RELA	-0.2724742439	8.8449193444	8.5724451005	0.112050479314	0.0854603664284	0.0612731589069	0.102875266277	0.0807463132424	0.0603830438758	-0.0513150347142	-300.0	0.864559180153	0.870483844394	0.0413692296816	0.80613714648	0.815695659534	0.0242204835836	-0.404669846147	-300.0	0.263962479193	0.256840824187	0.0527886048773	0.264177598455	0.257318898558	0.0628432242141	0.0300970873786	-0.396787890695	0.352684462731	0.344710886243	0.12001036314	0.334132923962	0.335472361476	0.0488004006749	-0.0426730890429	-16.0413862158
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.0618597845371	0.0464074750855	0.0366870583192	0.0485294586684	0.0333502708809	0.0339765729894	-0.218063302301	-300.0	0.838517101501	0.843990025308	0.0436042305528	0.804144725722	0.813977955547	0.0253930288321	-0.0616362203053	-300.0	0.371296159323	0.364033011591	0.0354371354407	0.372609010925	0.3664783325	0.0696541198068	0.0571723639368	-0.13553313445	0.28128227137	0.27126032258	0.101009578314	0.286042366278	0.277312692841	0.115103968022	0.00805168986083	-2.51815289749
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.123729138653	0.101331067981	0.0581652646728	0.109252080328	0.0816090774525	0.055224334901	-0.134568186051	-300.0	0.793231588956	0.806561843505	0.0271426646881	0.814761457813	0.821577506078	0.0497868391297	0.161207997631	-300.0	0.360121236262	0.353129842266	0.0547348284438	0.36302576763	0.360600533296	0.0778303193845	0.0369891008174	-0.614897351972	0.370994530491	0.370071869007	0.132721124712	0.344614896861	0.360804257571	0.0721561219118	-0.0541172614167	-29.5849990524
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.142711892447	0.128986694615	0.0574423165471	0.113228589833	0.0970558743945	0.0552476642566	-0.0844864061857	-300.0	0.860324153224	0.876431458772	0.0796189505747	0.769306051047	0.797794639025	0.0418939270473	-0.318235693103	-300.0	0.386761063288	0.371209538252	0.0945624098342	0.380041230958	0.362127225772	0.0786496562518	-0.154021847071	-1.73259466515	0.461259151228	0.38761864668	0.227066255612	0.352494550547	0.36243391135	0.133918835768	-0.164194726161	-115.982761213
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.0571881525457	0.0458352883961	0.0330013317359	0.0423148149759	0.0326078635112	0.0244852764965	-0.23298434174	-300.0	0.797749754256	0.807499310384	0.0465032721624	0.752498903229	0.75766616338	0.0260652918282	-0.257632834718	-300.0	0.419700246258	0.416060075023	0.0475204576051	0.409798444595	0.41209073308	0.0254110301799	-0.0708333333333	-2.6730783153	0.350257144817	0.35897536545	0.10275054392	0.335236554204	0.352976938207	0.0613943294536	-0.0119424494942	-14.0341596636
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.101155380515	0.0841455389799	0.0509474445135	0.0904615128871	0.0703722797791	0.0490723092297	-0.0111020477686	-300.0	0.797372069717	0.803785935241	0.026605345317	0.797404049036	0.80865823274	0.0470404424916	0.2443163046	-300.0	0.394579761874	0.390300461777	0.0488639285657	0.399663789064	0.395059313077	0.0636077559348	0.0541841355023	-0.920677958827	0.345847473059	0.343549570388	0.128154638195	0.333394468995	0.340471000609	0.0608325092209	-0.120123712099	-67.5034284352
SP2	-0.1813165365	6.2019310444	6.0206145079	0.0552230842385	0.0457855306683	0.0319939439227	0.0727904512923	0.0619087995598	0.0422476115767	0.0236428980284	-300.0	0.806238075509	0.815299179722	0.0249860070618	0.819460936541	0.825437228755	0.0397648191419	0.261697093923	-300.0	0.642461267169	0.638321260147	0.0450658741291	0.633344030284	0.632878852816	0.0280878059579	-0.166804096289	-7.97374382384	0.35514745978	0.35815752601	0.113265524718	0.347611711389	0.354498162032	0.0630220918175	-0.138390956951	-108.728726795
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.0623725586957	0.0522952215247	0.0296877030028	0.0586528300318	0.04964841594	0.0276026046115	-0.0239651399613	-300.0	0.866022216431	0.872005856868	0.044124612038	0.800256877216	0.81170663079	0.0247104503975	-0.421425425126	-300.0	0.660308658849	0.65806473257	0.0474065866593	0.657003998218	0.653647266225	0.0297087394573	-0.0388716356108	-1.79175900347	0.33161693059	0.330807077034	0.0676968994858	0.344719454125	0.335049020705	0.14363853775	0.0117631763267	-15.6698075032
