FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Centipede_99_GM12878_protection_mean	Centipede_99_GM12878_protection_median	Centipede_99_GM12878_protection_std	Centipede_99_K562_protection_mean	Centipede_99_K562_protection_median	Centipede_99_K562_protection_std	Centipede_99_protection_ks_stat	Centipede_99_protection_ks_pvalue	Centipede_99_GM12878_tc_mean	Centipede_99_GM12878_tc_median	Centipede_99_GM12878_tc_std	Centipede_99_K562_tc_mean	Centipede_99_K562_tc_median	Centipede_99_K562_tc_std	Centipede_99_tc_ks_stat	Centipede_99_tc_ks_pvalue	Centipede_99_GM12878_fos_mean	Centipede_99_GM12878_fos_median	Centipede_99_GM12878_fos_std	Centipede_99_K562_fos_mean	Centipede_99_K562_fos_median	Centipede_99_K562_fos_std	Centipede_99_fos_ks_stat	Centipede_99_fos_ks_pvalue	Centipede_99_GM12878_flr_mean	Centipede_99_GM12878_flr_median	Centipede_99_GM12878_flr_std	Centipede_99_K562_flr_mean	Centipede_99_K562_flr_median	Centipede_99_K562_flr_std	Centipede_99_flr_ks_stat	Centipede_99_flr_ks_pvalue
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.379777219376	0.355139000214	0.192211955026	0.268264567692	0.255000558262	0.138719584373	-0.0190598368705	-21.2036126022	0.793700555546	0.798585595164	0.0500367487759	0.741433271984	0.752713168764	0.0353791081919	-0.247116555899	-300.0	0.691449176279	0.68537656199	0.0619433765172	0.658510096844	0.656349900785	0.0447014468012	-0.217228464419	-2.50227094374	0.264510466382	0.247656411829	0.0949864429404	0.273081759386	0.252808063741	0.13339032725	0.00827548410669	-2.12619656492
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.214091927097	0.204903878091	0.112621275032	0.291233435264	0.275696000028	0.150763654001	0.0304811577806	-38.2697674643	0.821547645069	0.825789040075	0.052966274814	0.749088044622	0.761720735978	0.0323648075715	-0.423155590704	-300.0	0.6282701653	0.626745576783	0.0284946706505	0.619623533991	0.618645101763	0.0171726028099	-0.23480170166	-16.5460700502	0.403642396607	0.487249267984	0.292262145026	0.392736436031	0.389844227721	0.266904588164	-0.0461538461538	-0.019509397781
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.433415374692	0.415172134079	0.227878470665	0.304350196521	0.291930258625	0.176536491869	-0.0195560064215	-7.3046069664	0.740114380825	0.755074589743	0.0425321570558	0.76205592835	0.768386836156	0.06044638322	0.0900168063145	-27.5660717637	0.571588887196	0.565362729053	0.0855408417303	0.52614182426	0.525763416023	0.060269285446	-0.254339378238	-2.55692898757	0.315316781873	0.307838146058	0.143710302024	0.306025356063	0.299387106866	0.117257911421	-0.117290552585	-1.5659718951
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.360818980365	0.342390542279	0.173695211019	0.262568994922	0.246335786977	0.126232134251	-0.00926154613992	-55.5767492854	0.802985118539	0.808223615579	0.0619324304265	0.734176750909	0.750089582885	0.035079534074	-0.280607854754	-300.0	0.633230390905	0.616311177077	0.07334259553	0.604423239994	0.601479152505	0.0726531657037	-0.0311827956989	-1.61676428797	0.265373449973	0.26275637634	0.0469926504854	0.27487795745	0.263657169357	0.122220822471	0.0919516835538	-0.800075721587
ELF1	-1.3094928196	9.8966036556	8.587110836	0.350807030591	0.333447613344	0.165581923756	0.244444401772	0.224497576062	0.119857630611	-0.0247090280199	-129.381151922	0.718481494425	0.733746296792	0.0371098217565	0.758133629466	0.763253892193	0.0664462404507	0.0124606198266	-300.0	0.338609609724	0.330707324741	0.0561553638067	0.32438479623	0.320647486982	0.0347362754459	-0.146385542169	-3.04371319198	0.283219959057	0.283959349821	0.0397032885984	0.309807858476	0.28430289397	0.155519736835	0.0233221877239	-5.34286579671
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.389736760434	0.382587254372	0.176969552632	0.269507362967	0.255847443009	0.142359043447	-0.0339684272921	-28.3614439111	0.743696685737	0.756908238618	0.037193471056	0.765958626304	0.771612735507	0.0551970594267	0.0752614650163	-75.3039648558	0.161419330637	0.161042150174	0.0642728891468	0.156244749672	0.158054920924	0.0327680292097	-0.0632331902718	-0.451709896327	0.287177091186	0.271598119539	0.122278345709	0.270663087244	0.27075420471	0.0182769055531	-0.0389943074004	-2.13756630343
T	-1.1067090704	6.8493768111	5.7426677407	0.424719536506	0.412545273154	0.177501387763	0.311090874124	0.304375866515	0.124830393077	-0.0307873044257	-16.2886595835	0.736238870252	0.751306580174	0.0677802655535	0.68612289172	0.691087728472	0.0381869042915	-0.259245814433	-300.0	0.517757330173	0.513728090249	0.0694097836773	0.489727519369	0.488907801266	0.0577735895917	-0.186247649745	-1.89804511895	0.272648390417	0.260996382935	0.0996780007313	0.275655541107	0.262227281862	0.105092448359	0.0775065387969	-0.178199593742
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.257653916049	0.24479172427	0.144825831608	0.357769908282	0.334521989849	0.192533389452	0.0525416757736	-10.5867554388	0.79743973187	0.803431874938	0.0511140612367	0.763975412084	0.775742537813	0.0405795961898	-0.0303349696524	-209.932311025	0.486869089644	0.472597945729	0.0883272548977	0.448901569858	0.449535767174	0.0624999485567	-0.123756906077	-2.35811372471	0.264899497993	0.251282345609	0.101331232803	0.265808033805	0.254316851989	0.103223321779	0.013752698119	-1.44488267269
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.33352607939	0.303163682829	0.180928005138	0.21732880478	0.206021556116	0.120239813199	-0.0194014963644	-11.0915016881	0.709877901831	0.726188058671	0.0801753253542	0.682505524748	0.688688673914	0.043092134462	-0.0828526588431	-59.2929455699	0.397694138989	0.38275644486	0.106020500841	0.368318074254	0.362943133757	0.0462072879668	-0.14965034965	-0.113277666803	0.260828929482	0.16598564436	0.252676070556	0.142577255975	0.144129819992	0.0538924365203	-0.170629370629	-1.98158126567
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.356276537004	0.352979473121	0.165636834386	0.247070805449	0.230487588012	0.125186058121	-0.0289557366936	-36.2002222637	0.733188606361	0.746525112229	0.0387538962457	0.756917870321	0.763749119193	0.0572043040952	0.0902670524818	-93.1639050435	0.165989013957	0.158625025556	0.0258102344768	0.169815357639	0.163838181513	0.084444181409	0.00382775119617	-0.328573662568	0.250910841255	0.243802994652	0.0960659359975	0.252677231968	0.245757249235	0.100518026487	0.0218676122931	-1.43460992757
ELK4	-0.795803281	8.3372889	7.541485619	0.347930101916	0.331550203205	0.168334666361	0.230909878975	0.209646121376	0.11886919058	-0.0287923297456	-130.292105058	0.714938713511	0.72630281703	0.0387439021083	0.751006067503	0.755223961364	0.0712409658543	0.0410357399459	-300.0	0.32939674391	0.314889633426	0.0791041482837	0.279646979075	0.276913149399	0.0760986356071	-0.219217687075	-1.18800631834	0.276017206386	0.275870279955	0.0691341005905	0.313057377365	0.280945576583	0.174843630583	0.022394842528	-4.40641381368
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.242398663494	0.232256411162	0.132095360923	0.35436260028	0.333607084738	0.178258669615	0.0270512727583	-21.0884143345	0.727747775636	0.742359536924	0.048046004065	0.731556101982	0.757161425548	0.0878708640123	0.0772903139058	-103.269448985	0.437326107343	0.426519415942	0.0815473317762	0.423175214085	0.412117401619	0.0541880763467	-0.00517799352751	-0.435423756477	0.348965029943	0.289113492024	0.229350079828	0.307606795438	0.282121741166	0.147938715763	-0.0215031966318	-2.1939057533
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.241803621292	0.225918392631	0.135233214604	0.344468890407	0.318196922832	0.192492159312	0.0549572133109	-26.7903990055	0.805312944524	0.809632003349	0.0534567913062	0.75793252734	0.770883834471	0.0328200499281	-0.113107503227	-300.0	0.562183140069	0.561289164154	0.077494896021	0.554667939887	0.550606953076	0.0654874243618	-0.0139037433155	-1.00042112909	0.286679399608	0.275170698508	0.110235533596	0.267416978565	0.271310447363	0.0406993040836	-0.00447154471545	-2.29659622578
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.30435257863	0.290820992288	0.127620023426	0.404571233237	0.386829130183	0.174641482473	0.0148607922171	-26.9062847835	0.795853193035	0.801190350875	0.0578918507786	0.757178547345	0.772252709941	0.0363284860269	-0.0126010218474	-163.086135682	0.697956891757	0.699564411602	0.0455526604955	0.696418028585	0.693567273187	0.0242022619142	-0.0120990973689	-1.27139727698	0.252945410787	0.252296589974	0.0387664152271	0.273498235592	0.257239573959	0.0985675187922	0.0120320855615	-1.0816539899
ZFX	-0.433919887	8.1387332944	7.7048134074	0.348322364491	0.336180121848	0.166561255711	0.235164287668	0.222014462084	0.115532074711	-0.0166836240492	-203.951272671	0.777991129772	0.78502371689	0.0679627597866	0.730754696357	0.746769183021	0.039874625115	-0.0134888628735	-300.0	0.58183681142	0.575663701241	0.028749063124	0.584149670198	0.581978785805	0.0439088264782	0.0136019813011	-1.89390133433	0.28645814809	0.279731343173	0.0742868337969	0.316120880674	0.282527269605	0.175983049023	0.0747353563867	-2.93936071443
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.260503811465	0.250219427298	0.097329381201	0.349045176697	0.336561415631	0.140330217318	0.00248847307421	-300.0	0.805469236194	0.811262960441	0.0723532918018	0.728785292077	0.745134431799	0.0386378137321	-0.177282080492	-300.0	0.551243892989	0.549469513581	0.0380180430094	0.55326767401	0.552117046938	0.0445905195302	0.0877918634382	-0.689028158723	0.321391528247	0.309629350304	0.107013138863	0.368273870934	0.316209387751	0.207119904952	0.0472398171195	-14.5432141514
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.470671161874	0.46287999466	0.226620011914	0.312081854904	0.303161173108	0.170010073916	-0.0164334498148	-15.208903666	0.754021741176	0.769015943722	0.0467815156604	0.76970495106	0.778105349863	0.0581310995319	0.167791859901	-23.6742990355	0.621341523575	0.587887602147	0.0842411874892	0.573518562474	0.578666801852	0.077618887119	-0.0452677746999	-0.946956643367	0.317972274612	0.289298934781	0.186274168279	0.287653005828	0.280294305297	0.0506037090915	-0.134967320261	-3.04317033731
SRF	-0.368290577	8.5141720056	8.1458814286	0.231571724929	0.214056615768	0.128817665614	0.325697343997	0.317691886027	0.162773727328	0.0494191269758	-14.1224285915	0.825811799422	0.83094192543	0.0534067706453	0.763818786084	0.776216228548	0.034788357099	-0.280610345375	-300.0	0.341650867791	0.328278512318	0.0861788384791	0.319227008048	0.316643444788	0.0691133537764	-0.0559493670886	-1.09665029538	0.230074743527	0.227955222385	0.0446930082586	0.234041178992	0.23078212885	0.104282081765	0.0421855921856	-0.809181358421
