FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Centipede_90_GM12878_protection_mean	Centipede_90_GM12878_protection_median	Centipede_90_GM12878_protection_std	Centipede_90_K562_protection_mean	Centipede_90_K562_protection_median	Centipede_90_K562_protection_std	Centipede_90_protection_ks_stat	Centipede_90_protection_ks_pvalue	Centipede_90_GM12878_tc_mean	Centipede_90_GM12878_tc_median	Centipede_90_GM12878_tc_std	Centipede_90_K562_tc_mean	Centipede_90_K562_tc_median	Centipede_90_K562_tc_std	Centipede_90_tc_ks_stat	Centipede_90_tc_ks_pvalue	Centipede_90_GM12878_fos_mean	Centipede_90_GM12878_fos_median	Centipede_90_GM12878_fos_std	Centipede_90_K562_fos_mean	Centipede_90_K562_fos_median	Centipede_90_K562_fos_std	Centipede_90_fos_ks_stat	Centipede_90_fos_ks_pvalue	Centipede_90_GM12878_flr_mean	Centipede_90_GM12878_flr_median	Centipede_90_GM12878_flr_std	Centipede_90_K562_flr_mean	Centipede_90_K562_flr_median	Centipede_90_K562_flr_std	Centipede_90_flr_ks_stat	Centipede_90_flr_ks_pvalue
TP63	-2.7040282939	7.2572711722	4.5532428783	0.0782162193067	0.0307083121927	0.180341269637	0.0447082337876	0.00863631126168	0.0441699958816	-0.127989958849	-6.51154596134	0.545632500271	0.540716468346	0.0580088901531	0.532779868437	0.524994962052	0.0408794989745	-0.0646751522813	-300.0	0.545632500271	0.540716468346	0.0580088901531	0.532779868437	0.524994962052	0.0408794989745	-0.0646751522813	-300.0	0.322271558717	0.321106519823	0.0971917785585	0.322094308971	0.311942166386	0.0420995224881	-0.0982469523707	-242.726360161
NFKB1	-2.6782338148	9.3209454444	6.6427116296	0.123069481364	0.0321553589818	0.231379444767	0.0460818765365	0.0119574108229	0.0468161833108	-0.0304424122468	-2.27285161262	0.52560477969	0.523512602916	0.045563788029	0.509031262394	0.506926970416	0.0322985051657	-0.0907045512936	-300.0	0.52560477969	0.523512602916	0.045563788029	0.509031262394	0.506926970416	0.0322985051657	-0.0907045512936	-300.0	0.337281114041	0.337503625146	0.0602842410168	0.32869865806	0.326810348982	0.0238656186397	-0.148020198697	-300.0
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.0491209516421	0.0301180122503	0.142032939831	0.0427108674962	0.00465161651041	0.0400792633855	-0.285456960568	-26.2715113637	0.368870969008	0.370428375398	0.0302501307203	0.357532635302	0.35872933868	0.0202341297976	-0.147495914277	-300.0	0.368870969008	0.370428375398	0.0302501307203	0.357532635302	0.35872933868	0.0202341297976	-0.147495914277	-300.0	0.293347308473	0.292803126234	0.0632132210381	0.28718881514	0.285092665223	0.0271131800449	-0.0552817310123	-119.447984688
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.0450830614893	0.022063086425	0.0440954343185	0.0770774598292	0.0319935338878	0.192662297839	0.016678294785	-1.94082971037	0.515321519482	0.514235684721	0.0417205827506	0.508390439426	0.504605952293	0.0242690233942	-0.0445976893645	-300.0	0.515321519482	0.514235684721	0.0417205827506	0.508390439426	0.504605952293	0.0242690233942	-0.0445976893645	-300.0	0.300503789391	0.299939541914	0.0470397182636	0.29302520404	0.292066279215	0.0255855313115	-0.0852064396275	-297.627356751
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.0473419844201	0.0160000396298	0.0488708061964	0.129427040978	0.0307249210778	0.247065061109	0.0375979614695	-1.1705965041	0.335760155642	0.337380115561	0.0356044928652	0.327060548256	0.32777296294	0.0234106418069	-0.0546073095718	-195.839490288	0.335760155642	0.337380115561	0.0356044928652	0.327060548256	0.32777296294	0.0234106418069	-0.0546073095718	-195.839490288	0.293573315062	0.292224551509	0.0587432842447	0.280461986698	0.281114057557	0.0354972387666	-0.118709129834	-91.3926470565
REL	-2.0628250132	8.3178302778	6.2550052646	0.21758670518	0.0826784564098	0.278048799122	0.0472831661968	0.033030753994	0.0475369854018	-0.0881718772739	-2.25940256829	0.674628920363	0.672062899371	0.041396363367	0.660601618321	0.658106879471	0.02988063226	-0.0876806543819	-300.0	0.674628920363	0.672062899371	0.041396363367	0.660601618321	0.658106879471	0.02988063226	-0.0876806543819	-300.0	0.345322247045	0.345411482101	0.0712642472946	0.340340923617	0.337659837353	0.026906736983	-0.0729274004684	-168.86302332
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.0919463007096	0.0316611386698	0.204327687604	0.0459894245205	0.0067446516892	0.0450473649844	-0.13697006399	-5.9387895573	0.636615094404	0.638985655732	0.0382024756039	0.623541046424	0.626180642948	0.0244980663562	-0.113241485284	-300.0	0.636615094404	0.638985655732	0.0382024756039	0.623541046424	0.626180642948	0.0244980663562	-0.113241485284	-300.0	0.313965896287	0.313952013067	0.055843677748	0.309426459476	0.308215438106	0.0227776628527	-0.0218231286998	-113.731031051
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.113882783795	0.0321193813792	0.220583162422	0.0459606734635	0.0316486229923	0.0455086616182	-0.0511823021913	-2.87586661808	0.463387540777	0.465549546667	0.0343756786663	0.473147376833	0.475160306927	0.0491222743016	0.0144240808883	-152.04368782	0.463387540777	0.465549546667	0.0343756786663	0.473147376833	0.475160306927	0.0491222743016	0.0144240808883	-152.04368782	0.291698603492	0.291163613952	0.0254370505085	0.29548915167	0.295572997105	0.0429911899238	0.000905991119032	-90.8880274335
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.0420681334685	0.0311978812342	0.121047557192	0.0410306446667	0.0044181456786	0.0380772677496	-0.224218621098	-35.6910953933	0.589233837293	0.588907583436	0.0336885133344	0.577851753009	0.578639520764	0.0224176384296	-0.107919449525	-300.0	0.589233837293	0.588907583436	0.0336885133344	0.577851753009	0.578639520764	0.0224176384296	-0.107919449525	-300.0	0.35699611792	0.304929982852	0.253967150701	0.235213717678	0.219323063436	0.167384587697	-0.0936507936508	-0.968150018101
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.150053376393	0.0388905190418	0.27503981977	0.04882795747	0.00992615033586	0.0440933055384	-0.110058878378	-2.81156228227	0.520547694555	0.52338628889	0.0478425809606	0.511919152291	0.514795715564	0.033367857358	-0.000430377151207	-94.1508215467	0.520547694555	0.52338628889	0.0478425809606	0.511919152291	0.514795715564	0.033367857358	-0.000430377151207	-94.1508215467	0.314163824021	0.313188403988	0.0284305690524	0.31493437244	0.316402931382	0.0543738679205	0.0297786555651	-22.7469560874
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.0458161323984	0.0144279414554	0.0438809251344	0.103469648982	0.0323382618538	0.196736591648	0.0333246151059	-3.14951359744	0.506648369272	0.501961247011	0.039445543403	0.509456184073	0.50612697506	0.0566568778172	0.0855842714179	-85.5516284219	0.506648369272	0.501961247011	0.039445543403	0.509456184073	0.50612697506	0.0566568778172	0.0855842714179	-85.5516284219	0.307575827832	0.305013922535	0.0309534215875	0.308971714674	0.30689695687	0.0637433287095	0.0651880017771	-60.1204078969
ELF1	-1.3094928196	9.8966036556	8.587110836	0.0843052479806	0.0317207498634	0.200682836875	0.0435185315219	0.00848343647358	0.0421511974991	-0.122610730048	-7.57968367045	0.558153980968	0.552725578437	0.0352682566467	0.559354407758	0.555194576538	0.0512776303128	0.103057155593	-118.08258232	0.558153980968	0.552725578437	0.0352682566467	0.559354407758	0.555194576538	0.0512776303128	0.103057155593	-118.08258232	0.327544973838	0.326386923166	0.0287081418235	0.330053806226	0.327355505371	0.0695489657703	0.0800675313722	-87.5591570846
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.17542074709	0.123439196769	0.311898491905	0.160444735364	0.0183325971459	0.139866784431	-0.18772709791	-4.73385880073	0.395278899163	0.382950805535	0.0662826657422	0.369977461882	0.372090317273	0.0285164179833	-0.0808644584594	-300.0	0.395278899163	0.382950805535	0.0662826657422	0.369977461882	0.372090317273	0.0285164179833	-0.0808644584594	-300.0	0.324974322326	0.323161262992	0.0184063719892	0.325695268888	0.325491136595	0.0584481503248	0.0219938459161	-49.9117618162
T	-1.1067090704	6.8493768111	5.7426677407	0.0469100711979	0.0351359142367	0.0409637414446	0.158209418959	0.0440296595895	0.257852501073	0.051369828914	-1.24240249935	0.46723585396	0.465732996096	0.0324890829557	0.46830068325	0.466476450765	0.0527296630113	0.105329447597	-20.4909873929	0.46723585396	0.465732996096	0.0324890829557	0.46830068325	0.466476450765	0.0527296630113	0.105329447597	-20.4909873929	0.276240291472	0.275483050799	0.0196595161034	0.276673813306	0.276044517892	0.0447465075951	0.0794430655557	-16.89441765
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.0955495570302	0.0328632979682	0.211917663568	0.0485758026448	0.00413130259007	0.0514484448565	-0.146115280029	-7.61330889467	0.538659526211	0.540184384316	0.0264455288965	0.540984507848	0.542528629476	0.0346109378421	0.110963593296	-37.577960359	0.538659526211	0.540184384316	0.0264455288965	0.540984507848	0.542528629476	0.0346109378421	0.110963593296	-37.577960359	0.306787466621	0.305817995931	0.0210536174064	0.306964737763	0.306438921931	0.0519901773678	0.0479223744639	-45.4697310699
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.580339537555	0.631071532981	0.383739333633	0.127392695633	0.0888893674189	0.114026333881	-0.369091910545	-1.85479714471	0.479330086651	0.47860722764	0.0397584459231	0.481164870988	0.478655690689	0.0567124780701	0.145343959562	-2.60427135839	0.479330086651	0.47860722764	0.0397584459231	0.481164870988	0.478655690689	0.0567124780701	0.145343959562	-2.60427135839	0.242797645709	0.243677865283	0.0269517668859	0.247447510414	0.244549403919	0.0704248258601	0.0888018207525	-6.14008081609
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.103052276167	0.0336978904714	0.220038716523	0.0466900885899	0.00505061682153	0.0460727006014	-0.12025173457	-5.22595444264	0.45918671299	0.446373754609	0.0714069554739	0.427892239867	0.428178766473	0.030580678736	-0.126846358532	-300.0	0.45918671299	0.446373754609	0.0714069554739	0.427892239867	0.428178766473	0.030580678736	-0.126846358532	-300.0	0.282927877621	0.282076677852	0.0309943346914	0.287842016188	0.282757820713	0.0723448772787	0.0477400165609	-46.3360533711
ELK4	-0.795803281	8.3372889	7.541485619	0.187499707422	0.0297366165808	0.308360646515	0.0445653986599	0.012067120816	0.0475199270478	-0.00307559531582	-1.35709262225	0.529217797782	0.521915872724	0.0496704906413	0.537724381656	0.52720614424	0.0714112924873	0.118251246006	-52.6110283245	0.529217797782	0.521915872724	0.0496704906413	0.537724381656	0.52720614424	0.0714112924873	0.118251246006	-52.6110283245	0.309851632887	0.309109774121	0.0360560068316	0.315316723674	0.310010651424	0.0846345448027	0.0865457193516	-53.2953190751
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.106406118653	0.033903159826	0.234314816896	0.0472393251061	0.00785472747753	0.0425164305158	-0.0522969620789	-3.53845190391	0.4357096698	0.433901845251	0.0315647421211	0.450145596049	0.439739976851	0.0569147181311	0.0254609356042	-114.479986705	0.4357096698	0.433901845251	0.0315647421211	0.450145596049	0.439739976851	0.0569147181311	0.0254609356042	-114.479986705	0.329417975465	0.319560846319	0.0977176142425	0.315985669206	0.315686241895	0.0431866714401	-0.00235573805922	-65.1708914761
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0469225226007	0.0184817394321	0.0471963532707	0.0957861326026	0.0331708647101	0.193153543345	0.073757199722	-2.67245701509	0.510529496537	0.510968989914	0.0371122625833	0.517508144012	0.515676348294	0.0548048029304	0.0679190092998	-96.9327533923	0.510529496537	0.510968989914	0.0371122625833	0.517508144012	0.515676348294	0.0548048029304	0.0679190092998	-96.9327533923	0.308666448303	0.307977617926	0.0257538080132	0.311814650825	0.310881185627	0.0501615519134	0.0499098605253	-59.0609132451
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.0742669162106	0.0371561561164	0.168458387236	0.0486432793494	0.00643871523765	0.0430940563751	-0.102240441637	-10.1487692213	0.519109782725	0.520254660105	0.0292482001019	0.525010454819	0.525708380947	0.042614684985	0.0248820636751	-138.366481649	0.519109782725	0.520254660105	0.0292482001019	0.525010454819	0.525708380947	0.042614684985	0.0248820636751	-138.366481649	0.250235867623	0.250071618138	0.0226734479238	0.253859976653	0.253078785862	0.0392083772099	0.0418252886555	-46.1060437418
ZFX	-0.433919887	8.1387332944	7.7048134074	0.0509345780275	0.0305041343145	0.135378635512	0.0440171483484	0.00599382402599	0.043219823733	-0.102188431795	-18.2260563872	0.546369246338	0.543486990476	0.031230973206	0.555351452265	0.5504213977	0.0487803755164	0.0256894117033	-300.0	0.546369246338	0.543486990476	0.031230973206	0.555351452265	0.5504213977	0.0487803755164	0.0256894117033	-300.0	0.319928964958	0.319447261655	0.0324228325108	0.32677314224	0.322526502574	0.0695413880574	0.0736978219659	-111.379215042
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0458142507974	0.0302022691131	0.124090624013	0.0425311232039	0.00482999457421	0.0408452023207	-0.117830366898	-26.9737088147	0.532298957024	0.525536078769	0.037578042725	0.54342668805	0.534078240722	0.0539228497299	0.0222546607861	-300.0	0.532298957024	0.525536078769	0.037578042725	0.54342668805	0.534078240722	0.0539228497299	0.0222546607861	-300.0	0.327384342274	0.326002899851	0.0383052726171	0.335774725154	0.329729509274	0.0776722481023	0.0761795652647	-289.090709904
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.0461546483478	0.0164946097373	0.0440510148148	0.120263578435	0.0342756523411	0.225836805141	0.0126283350822	-3.02347553299	0.535020212183	0.536320878323	0.0388380935318	0.528000313556	0.530378317303	0.0257547642623	-0.0231623871537	-197.819785332	0.535020212183	0.536320878323	0.0388380935318	0.528000313556	0.530378317303	0.0257547642623	-0.0231623871537	-197.819785332	0.313088968797	0.312405590742	0.037402949454	0.320658004195	0.316219342018	0.0616646547987	0.00438745746232	-36.8427930855
SRF	-0.368290577	8.5141720056	8.1458814286	0.113546875033	0.0318750347398	0.228842182414	0.0439370633475	0.00582891313505	0.0450064816767	-0.0502692299708	-4.4850404523	0.55732546058	0.558269560628	0.0261128157011	0.565291048416	0.564346014187	0.0426116355897	0.000876349907202	-146.186268662	0.55732546058	0.558269560628	0.0261128157011	0.565291048416	0.564346014187	0.0426116355897	0.000876349907202	-146.186268662	0.316907819949	0.31399136427	0.0658825495116	0.311267138778	0.310130580225	0.0268500042874	-0.00132147877019	-71.1119958054
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.116560468581	0.0342617307645	0.207232647804	0.0489300766451	0.0140211034961	0.0445640832	-0.0346996686442	-5.3269496753	0.555119118794	0.555383285379	0.0303785117116	0.561843127446	0.562375860963	0.0439657635091	0.0326410817659	-128.813126931	0.555119118794	0.555383285379	0.0303785117116	0.561843127446	0.562375860963	0.0439657635091	0.0326410817659	-128.813126931	0.287604869437	0.287250174295	0.0225635931836	0.291699561471	0.290645491505	0.0416715136167	0.022679960858	-69.9214744713
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0932401460865	0.0319196131083	0.206029010868	0.0455940552264	0.0107424787221	0.0417731277157	-0.0238680803452	-4.4825406709	0.593208421886	0.590936449361	0.0314687098565	0.602572129502	0.599580668708	0.04542700526	0.0170128020455	-254.674504392	0.593208421886	0.590936449361	0.0314687098565	0.602572129502	0.599580668708	0.04542700526	0.0170128020455	-254.674504392	0.31210589028	0.309361227635	0.0532655883635	0.30445477327	0.304089513271	0.0193232445396	-0.0206970862288	-155.117976773
REST	-0.3104942741	7.8934747556	7.5829804815	0.0831814077543	0.032398851821	0.179930036177	0.0454123834177	0.0101760782453	0.0423892630123	-0.0347971826469	-6.81024800351	0.527611307532	0.526816008476	0.0329220336548	0.535985843301	0.533818524776	0.0489006746174	0.0140923800893	-250.733108063	0.527611307532	0.526816008476	0.0329220336548	0.535985843301	0.533818524776	0.0489006746174	0.0140923800893	-250.733108063	0.287377006502	0.28681837093	0.0303920636957	0.292861187402	0.290916572869	0.05659460468	0.0319089061093	-107.780376956
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0576487373776	0.0330306632457	0.14024809349	0.0458393873618	0.00769926423566	0.0428186281747	-0.0302994606629	-10.0427313593	0.586165290835	0.586994262243	0.0347400963623	0.594975604539	0.594881731398	0.0478100113674	0.025938599407	-211.743392748	0.586165290835	0.586994262243	0.0347400963623	0.594975604539	0.594881731398	0.0478100113674	0.025938599407	-211.743392748	0.303436021537	0.302753344668	0.0264910373575	0.308679277232	0.307183164756	0.0479657720318	0.00704631385065	-130.374677986
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0476575688933	0.00884707451047	0.0479166256054	0.0719180854219	0.0317615273545	0.168273592703	0.00207427842634	-4.80947433276	0.534557282001	0.529506907172	0.0413893729889	0.545596087013	0.537581418214	0.0609098778117	0.0603153845989	-81.9456995959	0.534557282001	0.529506907172	0.0413893729889	0.545596087013	0.537581418214	0.0609098778117	0.0603153845989	-81.9456995959	0.334211174499	0.323737176925	0.0998972406422	0.319041739627	0.318207893161	0.0412310691821	-0.0162678777249	-123.692705879
YY1	-0.2742424783	9.2492416	8.9749991217	0.0747462852371	0.0293967451858	0.174655394424	0.0426927126475	0.00452167028788	0.0417432876165	-0.0927843628272	-11.2032106932	0.584623925128	0.581587084059	0.0405790780865	0.591711975852	0.589714871931	0.0584840635466	0.0408230294592	-116.989575353	0.584623925128	0.581587084059	0.0405790780865	0.591711975852	0.589714871931	0.0584840635466	0.0408230294592	-116.989575353	0.345762134563	0.345379917968	0.0344899865315	0.354490840851	0.350228724167	0.0806468524393	0.0116686959988	-81.0555233678
RELA	-0.2724742439	8.8449193444	8.5724451005	0.049950024539	0.0140280440101	0.0474138696686	0.129412108614	0.0347788369165	0.231253252946	0.0458820388029	-2.6337147522	0.483996932503	0.481452684295	0.034043751766	0.48945289326	0.487282894334	0.0501185846911	0.0685726012883	-97.2508935096	0.483996932503	0.481452684295	0.034043751766	0.48945289326	0.487282894334	0.0501185846911	0.0685726012883	-97.2508935096	0.309433175263	0.309611496236	0.0214088073162	0.315658005776	0.313484170806	0.0604488337988	0.0146010217285	-90.8644695512
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.129144115509	0.0295001189633	0.253320169399	0.0444074606319	0.00409582618363	0.0457321301353	-0.148054327671	-5.75695698706	0.352210720151	0.353640930199	0.0278001982397	0.357921131661	0.359037406248	0.0460459970313	0.0212596702136	-63.5949356753	0.352210720151	0.353640930199	0.0278001982397	0.357921131661	0.359037406248	0.0460459970313	0.0212596702136	-63.5949356753	0.297946299372	0.29745517918	0.0272684972883	0.303919952643	0.30232666904	0.0504149237994	0.00359328421031	-35.0844286122
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.0769466748347	0.0293217885656	0.186565843424	0.0448152768446	0.00756492517613	0.0452346397313	-0.037263698634	-6.12800487989	0.468724001967	0.468242629636	0.0296691150336	0.476910205865	0.474878593257	0.0445519994613	0.0278573889534	-231.57649734	0.468724001967	0.468242629636	0.0296691150336	0.476910205865	0.474878593257	0.0445519994613	0.0278573889534	-231.57649734	0.290973232645	0.291350104886	0.0221669067753	0.297055714855	0.295568175293	0.0506117465114	0.0126321989341	-126.752957786
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.0511768788214	0.0105063408826	0.0509906378504	0.106070111591	0.0349439613953	0.238500679657	0.00429963733383	-2.00664305728	0.515052471365	0.49794913217	0.0818674247453	0.481078951887	0.47366909739	0.0489529978003	-0.0445728448248	-284.622871025	0.515052471365	0.49794913217	0.0818674247453	0.481078951887	0.47366909739	0.0489529978003	-0.0445728448248	-284.622871025	0.336702522749	0.332379000496	0.0740173966015	0.363237082613	0.337390126831	0.151420760372	0.0495218233092	-58.7055826134
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.065358094312	0.0321590896278	0.170028321334	0.0449862896593	0.00613419857777	0.0413031441617	-0.107872946686	-10.0210133157	0.455493792336	0.458209743413	0.0228438577969	0.457536283356	0.461442251894	0.0384694149033	0.00665358970501	-300.0	0.455493792336	0.458209743413	0.0228438577969	0.457536283356	0.461442251894	0.0384694149033	0.00665358970501	-300.0	0.323817324712	0.323532721504	0.0219161823931	0.328976766812	0.326750659767	0.0603770576287	0.0209793530609	-63.5993356274
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0690219327034	0.032034442051	0.15457700737	0.0451979301686	0.00723903408211	0.043092856134	-0.0467420719389	-10.8922410091	0.453036982389	0.451627514313	0.0258000334514	0.460258276428	0.458220990586	0.0367259029838	0.0274683420615	-300.0	0.453036982389	0.451627514313	0.0258000334514	0.460258276428	0.458220990586	0.0367259029838	0.0274683420615	-300.0	0.298380273862	0.298066496444	0.0221268294436	0.301642084979	0.300918297031	0.0478470727138	0.0436428292446	-146.404159003
SP2	-0.1813165365	6.2019310444	6.0206145079	0.0447657321814	0.00978936691494	0.0420310567375	0.0641950772379	0.0325787045501	0.154584858296	0.0101122495301	-8.82025296312	0.581878896191	0.581420865848	0.0233671568895	0.58604273212	0.586972367226	0.0345353260996	0.0216153674974	-300.0	0.581878896191	0.581420865848	0.0233671568895	0.58604273212	0.586972367226	0.0345353260996	0.0216153674974	-300.0	0.328169913772	0.324591492683	0.0721817083926	0.318667192248	0.31881713032	0.0248886337155	-0.0239396069522	-217.135285288
