FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	PIQ_95_GM12878_protection_mean	PIQ_95_GM12878_protection_median	PIQ_95_GM12878_protection_std	PIQ_95_K562_protection_mean	PIQ_95_K562_protection_median	PIQ_95_K562_protection_std	PIQ_95_protection_ks_stat	PIQ_95_protection_ks_pvalue	PIQ_95_GM12878_tc_mean	PIQ_95_GM12878_tc_median	PIQ_95_GM12878_tc_std	PIQ_95_K562_tc_mean	PIQ_95_K562_tc_median	PIQ_95_K562_tc_std	PIQ_95_tc_ks_stat	PIQ_95_tc_ks_pvalue	PIQ_95_GM12878_fos_mean	PIQ_95_GM12878_fos_median	PIQ_95_GM12878_fos_std	PIQ_95_K562_fos_mean	PIQ_95_K562_fos_median	PIQ_95_K562_fos_std	PIQ_95_fos_ks_stat	PIQ_95_fos_ks_pvalue	PIQ_95_GM12878_flr_mean	PIQ_95_GM12878_flr_median	PIQ_95_GM12878_flr_std	PIQ_95_K562_flr_mean	PIQ_95_K562_flr_median	PIQ_95_K562_flr_std	PIQ_95_flr_ks_stat	PIQ_95_flr_ks_pvalue
TP63	-2.7040282939	7.2572711722	4.5532428783	0.109628055025	0.0129818113051	0.228724291364	0.0131018813301	0.00702409331279	0.0190011331054	-0.0728974980759	-3.23695791247	0.759104316468	0.78253748899	0.0376561630508	0.803536189809	0.814388015024	0.0708860898816	0.0234675561252	-300.0	0.482596784361	0.480379194227	0.0367254783192	0.469346185074	0.465582099088	0.0230420161532	-0.143871941153	-300.0	0.343400310279	0.336819857193	0.122283063337	0.338383246386	0.327103585913	0.0505801645817	-0.10486236681	-204.530902373
NFKB1	-2.6782338148	9.3209454444	6.6427116296	0.127907843438	0.0542743166561	0.247380637416	0.0125911647205	0.00738257737747	0.0149600697031	-0.200774677146	-5.07897491303	0.788320103364	0.799540585958	0.0304121965788	0.800525708219	0.807869100861	0.0490311409921	0.283740844022	-127.882066705	0.663449231177	0.662327527768	0.0244176590124	0.643529805822	0.642233805698	0.0175179635426	-0.265083031893	-300.0	0.313017414172	0.312700244421	0.0662906748207	0.306519669133	0.302981448326	0.0295865534072	-0.151808024361	-276.926158148
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.107150160155	0.0165503524983	0.212985081214	0.0134049154284	0.00870101125384	0.0159442486756	-0.0581533917923	-4.85401467562	0.78255054331	0.788547286142	0.02897224235	0.79402368107	0.804341728133	0.044563509722	0.116335832298	-300.0	0.51357991922	0.514962888652	0.0238249735106	0.500658078017	0.503544943051	0.0183360333919	-0.175419660889	-300.0	0.293347864357	0.292470944185	0.055620616025	0.28685268266	0.285049455609	0.0321180103981	-0.118166307891	-240.061428221
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.211509942034	0.0486947041674	0.288588337822	0.0353891693695	0.0202201467475	0.0440260643944	-0.114638321038	-2.94241535221	0.743241224048	0.755354866473	0.0733823118446	0.677411950758	0.68580038244	0.0365967666525	-0.227955219748	-300.0	0.52090939709	0.520437201758	0.0306458309525	0.511290327955	0.508600910764	0.017950229509	-0.0860469204642	-300.0	0.300795641843	0.300066506782	0.0641894248753	0.29490587449	0.292517502434	0.0293606650569	-0.0966405697193	-210.850239617
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.161691340169	0.0531626753618	0.290199647143	0.0145596000988	0.00755368238522	0.0206494299276	-0.190396266525	-2.83639634361	0.777133291213	0.790519561724	0.0592178939993	0.656092179729	0.660847728863	0.0297950941406	-0.45281006471	-300.0	0.49562809463	0.497710970278	0.0265253340205	0.484830324573	0.487116748762	0.0181180820775	-0.133055267303	-300.0	0.319017057801	0.317850850805	0.0412750147679	0.307195416465	0.308650797425	0.0273308683062	-0.243479483934	-291.232927997
REL	-2.0628250132	8.3178302778	6.2550052646	0.187033992437	0.0727511292263	0.291695237952	0.0123501713204	0.00787986730243	0.0132461421693	-0.342560616358	-6.58064428168	0.792137423238	0.801742962902	0.031113151688	0.794238231378	0.803977388507	0.049994890081	0.251916455768	-208.054775799	0.612854666619	0.61125356699	0.023833577259	0.600965092086	0.599529202812	0.0172194339082	-0.139520742301	-300.0	0.335181901063	0.334775775903	0.0750342918743	0.332560539286	0.328196222408	0.0317764014779	-0.0608896126434	-113.348405194
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.139997143673	0.0496730138612	0.242578733703	0.0142253188259	0.00761397187786	0.0208829933156	-0.20585249364	-5.22005818024	0.765228034376	0.77037648083	0.0278291902287	0.785820886309	0.79674128386	0.048565353229	0.0181991985482	-300.0	0.518507647684	0.521252223009	0.0370131902035	0.508431763855	0.513412399292	0.0259926173683	-0.0195998488393	-300.0	0.315482174104	0.314924909515	0.0440086589833	0.309484913689	0.309239377335	0.0257684717189	-0.071583432208	-205.944500151
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.148567616566	0.0648181329194	0.24455237423	0.0122937606261	0.00774305572497	0.0148748608705	-0.35803928453	-6.82885302216	0.778504000591	0.789367702842	0.055706865245	0.665499661615	0.671099828471	0.0307400293206	-0.425820167517	-300.0	0.461377893477	0.462883126443	0.0292699987182	0.452405370022	0.45583456984	0.0196424342715	-0.0162968118658	-300.0	0.262939246893	0.261059986246	0.0271776853389	0.264462708308	0.264198496733	0.0512493587475	0.0474280462081	-39.6970713478
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.012073860925	0.00735655893564	0.013746217323	0.0622762667902	0.00920603405122	0.152434584393	0.036148272004	-6.56859969359	0.800600370718	0.811891165845	0.0277310088842	0.823609464828	0.830286251348	0.0422086986755	0.0303626280079	-300.0	0.485412444555	0.485327013283	0.0267759674755	0.477809161159	0.479054325459	0.0218769547637	-0.0251556175455	-300.0	0.245042046846	0.230922965257	0.142355257156	0.189313352742	0.164189495713	0.124470089949	-0.00993613707733	-13.539382298
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.245517834832	0.026088528265	0.358695744331	0.0122925434029	0.00839087760247	0.0113727383825	-0.0868721547808	-1.45509282798	0.799502107912	0.807749975765	0.0241550433526	0.811647685688	0.815770774363	0.0398547673237	0.288906507208	-117.938090784	0.558436622956	0.560750585166	0.0339962194005	0.551271585962	0.554269177679	0.0225638189329	-0.00328448158768	-300.0	0.302792318049	0.303111528143	0.0248599620517	0.305118439228	0.30582432422	0.0358079991435	0.0383987328246	-35.3382833939
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.135627858947	0.0594295394234	0.233566401831	0.0138934409714	0.00829214543781	0.0166956684995	-0.191427282614	-7.21131887413	0.8312856224	0.841449205481	0.0624911076351	0.780287325207	0.799435299486	0.0336502721356	-0.1249189733	-300.0	0.421662992705	0.419972110951	0.0196698594803	0.425403087997	0.424514887639	0.0308025785327	0.0658649773502	-300.0	0.307944065871	0.304690972737	0.038470577611	0.313623574701	0.30724970256	0.0898587407942	0.0883733160309	-25.7751313954
ELF1	-1.3094928196	9.8966036556	8.587110836	0.140846091458	0.00820840513237	0.254423217766	0.0130114635376	0.00669207533037	0.0140890809532	-0.0779948696239	-4.00055499608	0.763011799195	0.790379593951	0.0787611581301	0.731797401013	0.746206358896	0.0443558630767	-0.0403211330921	-300.0	0.496886194611	0.492977799522	0.0240899082698	0.499274766575	0.495873147849	0.0342051101949	0.0898637669148	-300.0	0.32770355976	0.326634771836	0.035818163255	0.333635100537	0.327552620888	0.0913898884013	0.0973918419753	-38.9581163402
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.103425917398	0.0668840830247	0.112969869838	0.265595876651	0.109070019517	0.34465539952	0.00352331834015	-0.500797005861	0.766708900601	0.777763289766	0.0239199851888	0.785930267697	0.789147226651	0.0619330517162	0.226910312815	-300.0	0.411704613597	0.411511926746	0.0256911378741	0.424639933606	0.413411589469	0.0621913277506	0.150215780739	-299.999999995	0.32611663137	0.325422511414	0.0655057872222	0.325617715671	0.323684176262	0.0134395619776	-0.0412564299991	-130.922952687
T	-1.1067090704	6.8493768111	5.7426677407	0.191064994478	0.0668433327272	0.289927412031	0.010845516881	0.00705947300417	0.00939909012505	-0.26650159014	-5.01502322061	0.786034221143	0.799112166868	0.0595149019409	0.662112310012	0.670040556214	0.0338800146551	-0.403250371948	-300.0	0.46566573728	0.466677776921	0.0261238295886	0.46711356377	0.467422739754	0.0379272344947	0.146759947382	-143.780188412	0.277151327835	0.276155466673	0.0273013837473	0.278863920119	0.276562624587	0.05117913794	0.129007955324	-6.08279739014
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.165966664059	0.0421087787326	0.279421653231	0.0152977059863	0.00906774936631	0.0202927729398	-0.136582364032	-4.13732851537	0.798570082536	0.806770240473	0.0259848590466	0.801643134063	0.808656990089	0.0432049819456	0.20729691375	-218.139447243	0.39008205391	0.393975991344	0.0249519923086	0.392270896093	0.39410112687	0.0339096390952	0.125344930186	-300.0	0.320874713146	0.319931537879	0.0289714950106	0.321279938942	0.32055225503	0.0456511649041	0.119530501184	-10.1403565218
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.435690970306	0.181865970355	0.436321313393	0.0687809611313	0.0508628992289	0.0556105003803	-0.349821939848	-1.2745356237	0.778180086641	0.797970356873	0.0657013786225	0.726858270446	0.736865567883	0.036471833472	-0.212862434014	-300.0	0.404543566436	0.404051810374	0.0333899197704	0.405107039325	0.404297738538	0.048752014767	0.219109096953	-22.399076873	0.261989379865	0.261974019925	0.0190223256918	0.265771511545	0.26225942908	0.058659207315	0.13532136163	-4.54331162459
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.156164543394	0.0337535149838	0.289865256379	0.010217703039	0.00600175393798	0.0100669535502	-0.148145282268	-2.88914509279	0.753625438776	0.767510501912	0.0271688526607	0.782832820372	0.786894841319	0.07147202252	0.184628187821	-300.0	0.469422388952	0.469548678651	0.0196172165081	0.482523402966	0.470767198323	0.0482420035493	0.055747837832	-300.0	0.290188828827	0.282553850147	0.0894721267796	0.282676051375	0.282132138971	0.0249242539772	-0.0266684729805	-97.9414670892
ELK4	-0.795803281	8.3372889	7.541485619	0.397486721706	0.150860718781	0.36707348112	0.0135206649936	0.00719278250073	0.0203482705998	-0.479686210107	-4.52869298513	0.753940468511	0.787695532665	0.0891518732189	0.700751109356	0.717155352835	0.0491293615014	-0.110100424937	-300.0	0.574106971374	0.56949978026	0.0258652895991	0.578049891863	0.56954071353	0.038369971997	0.136823641166	-300.0	0.314690987068	0.314105023821	0.0421114574112	0.324372529678	0.315055209094	0.106092316577	0.0859542632203	-40.5225004057
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.0139717763593	0.00751962434975	0.0213644569897	0.133604460255	0.0141754694862	0.277035719417	0.0472892903325	-1.2233726761	0.774546495764	0.800919529161	0.0879252354634	0.686588051864	0.69644577706	0.040948173641	-0.29840591961	-300.0	0.393796357651	0.39363701054	0.0185655551897	0.400229770292	0.397008354187	0.0334155743868	0.0432947998893	-300.0	0.345043692036	0.344307320342	0.043927926997	0.357748394293	0.347365344655	0.101042209726	0.0445493318475	-40.1033669749
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.139067078587	0.0529235839501	0.235928238344	0.0140448551969	0.00878979468559	0.0178896447124	-0.158055692598	-6.21021977606	0.782418169582	0.796496218031	0.0595884992113	0.68677875335	0.693339805131	0.0310282143294	-0.342765205692	-300.0	0.625298654768	0.625704378206	0.0205426592514	0.63213219998	0.631468749052	0.0324529927207	0.0307427746811	-300.0	0.278544775297	0.277531616994	0.0331033062163	0.283637863326	0.279953701545	0.0729640433114	0.0712348446646	-30.683924231
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.129651069817	0.0491263495435	0.218948226988	0.0139319404057	0.00809894006541	0.0182977194911	-0.206574698764	-7.5301104274	0.790188648924	0.803092826798	0.0543715151854	0.761573421695	0.767696946673	0.029531560102	-0.0710235014021	-300.0	0.522381397655	0.523184875009	0.0196647365303	0.527992108031	0.528669312681	0.0316763576328	0.0254231231731	-300.0	0.304213007405	0.303549951972	0.0246706201835	0.310269737319	0.307140203094	0.0528843024127	0.0152468579499	-51.372377709
ZFX	-0.433919887	8.1387332944	7.7048134074	0.0133743310922	0.00831898780389	0.015539054675	0.082211446769	0.0161340519502	0.17521785347	0.0303274225183	-5.66544739858	0.746036354144	0.782265521172	0.0928254344051	0.709952193831	0.726019340667	0.0471288514112	-0.0809121114595	-300.0	0.443387986903	0.442215885453	0.0187928976188	0.450352863425	0.447067035015	0.0318464247371	0.0257688718689	-300.0	0.287419422247	0.285793512486	0.0527429964015	0.304819984012	0.288654748626	0.130634798174	0.104434010301	-25.5644705879
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0133145984983	0.00818338677767	0.0162221028938	0.0722420187696	0.0106271601527	0.158237570425	0.0452521428048	-7.78227213138	0.755415181104	0.787363966849	0.0404700681369	0.812702440632	0.827516503463	0.0827264422792	0.137909232833	-300.0	0.499937675562	0.492500659206	0.0401550992133	0.488459209202	0.484305031969	0.0224357509742	-0.0165707617093	-300.0	0.333374346479	0.330182632516	0.0599958126202	0.357336493337	0.334480038705	0.145072718725	0.100652683084	-81.954775834
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.172920130701	0.075426899483	0.268127352512	0.0156602970823	0.010566685418	0.0169697439988	-0.157713207925	-5.20242468251	0.793816062866	0.804712064997	0.0507952253975	0.745795763162	0.751537192471	0.0316295487768	-0.196428760834	-300.0	0.742637113176	0.744180342645	0.022510997418	0.73385817178	0.735710961704	0.014505154649	-0.118152506888	-300.0	0.283372511912	0.282424567681	0.0360185095337	0.287804905335	0.285523111915	0.0516076654599	0.0323207060092	-37.5690607097
SRF	-0.368290577	8.5141720056	8.1458814286	0.182098702959	0.058184089664	0.288277090097	0.0112803750164	0.00690936765933	0.0130821261794	-0.186624135408	-4.81247057756	0.785530160373	0.803426143311	0.0671491926049	0.651968816579	0.660510962426	0.0365503984278	-0.371730827012	-300.0	0.455740639579	0.456562580143	0.0211086561835	0.460989066399	0.462134532013	0.0324556840558	0.0360840865338	-300.0	0.311072379181	0.310183185649	0.0289198061674	0.316935618977	0.314090855273	0.0624684745876	0.0225681874373	-54.1689931544
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.165302696322	0.10542542737	0.246637527656	0.0134106112507	0.00735121875453	0.0162059865889	-0.205269305426	-6.70601827468	0.792435259524	0.804949028733	0.0589140303145	0.692242649071	0.699526104959	0.0323121020413	-0.356103814193	-300.0	0.567226628807	0.567637788414	0.0240142271847	0.57418910184	0.574784654811	0.0359678229945	0.0324111106603	-300.0	0.287652449485	0.287346983943	0.0311766118091	0.293702993065	0.290802808038	0.0559616652699	0.0249393043698	-50.2076627348
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0140469516952	0.00845827025162	0.0190433948247	0.109023143871	0.0175137305374	0.242679805266	0.00799256594026	-2.33204537619	0.789000649656	0.804049483798	0.0604139407552	0.737698345926	0.747820134342	0.0363135875541	-0.155217778569	-300.0	0.55776903402	0.555833145654	0.029464060336	0.550284295013	0.548590673054	0.0205099897755	-0.00731219965886	-300.0	0.276687013113	0.27643492847	0.0301807027875	0.286387501511	0.281375802223	0.076637527531	0.0233643687832	-58.8363744642
REST	-0.3104942741	7.8934747556	7.5829804815	0.11442123719	0.0540882837457	0.21584116039	0.0123912986179	0.0071023338915	0.0168819061658	-0.184278304709	-8.61682390074	0.783421348791	0.79955356466	0.0618055510285	0.720473829386	0.727501896444	0.0322483851697	-0.231902030777	-300.0	0.548826557772	0.548423212878	0.0262538059819	0.557179440165	0.555712935334	0.04273893132	0.0422564893208	-300.0	0.292315799782	0.291617883035	0.0349466333845	0.302733379564	0.296135064788	0.0812859394937	0.0142212676365	-71.7281823248
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0127376019057	0.00805947850934	0.0141179628831	0.0702215079453	0.0166648461784	0.16019913282	0.0059885229987	-5.43332305456	0.791828018939	0.804536020245	0.055215898324	0.735700017539	0.742754449523	0.0321509450415	-0.236588466501	-300.0	0.601000168407	0.602131106877	0.028328296593	0.593341506677	0.594147519078	0.0177045325562	-0.0160320098354	-300.0	0.304128968685	0.303188326947	0.0357643937305	0.310800363342	0.307048734111	0.0689703812185	0.0285742322694	-56.7331659717
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0135593184076	0.00741829863829	0.0201012408528	0.0844799471149	0.0231310424063	0.199084127296	0.00297415426073	-3.15339482302	0.76767971337	0.795123477379	0.0825181775665	0.732273718634	0.744653837584	0.0418189269197	-0.0828399673317	-300.0	0.472429380042	0.469822286604	0.0233718631577	0.480876872926	0.47613900671	0.0394643861681	0.0182249197535	-300.0	0.335096505495	0.333423630882	0.0492439902596	0.354711128655	0.338664334317	0.123863630721	0.00125753235708	-86.2356032679
YY1	-0.2742424783	9.2492416	8.9749991217	0.106628196106	0.0260815071685	0.21452229008	0.0139031616368	0.00804432970246	0.0195675177708	-0.0145394120852	-4.9254146372	0.748104913515	0.780419022718	0.0948650638023	0.667744408301	0.686330408969	0.0507022749071	-0.144987289283	-300.0	0.513398244336	0.513088821424	0.0270950881381	0.521023901506	0.520259333312	0.042036655278	0.0265259234732	-300.0	0.345905820354	0.345499512938	0.0403927234778	0.356200707232	0.350218879177	0.092469399098	0.0225928528668	-49.9659843567
RELA	-0.2724742439	8.8449193444	8.5724451005	0.14114834363	0.0489906231972	0.253791910358	0.0130401956315	0.00743092704106	0.0169338441075	-0.116770490699	-5.29880682762	0.782276050971	0.789364109157	0.0296848001084	0.806448760075	0.818142554711	0.0500354891215	0.0290117519724	-300.0	0.658555871081	0.656817630228	0.0251784622242	0.649333507966	0.647743703238	0.0173920026362	-0.0740931997327	-300.0	0.300010433108	0.299853549116	0.0248391799502	0.307317276384	0.303482872264	0.0651717281123	0.0476770251093	-46.2529155646
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.0136906091434	0.00780577922882	0.0197508426201	0.218162249393	0.0155232618294	0.333407165265	0.00901678253668	-1.39798633094	0.806862139218	0.817297454983	0.0264363007352	0.837025149885	0.842202019263	0.0457598667302	0.0985344430783	-300.0	0.392918915125	0.39449179889	0.0225964249292	0.398507260444	0.400038790339	0.0339030871024	0.0285164098146	-300.0	0.287450101334	0.286714291885	0.0318139850766	0.289989469911	0.290384473578	0.0351867713225	0.008296663924	-44.3076799692
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.0143853482513	0.00809948596024	0.0186537461719	0.117184577479	0.0133365476085	0.229969476521	0.0395337303189	-2.67830215462	0.779608050344	0.79920109259	0.0703129354087	0.686925548589	0.69621732809	0.0363885525553	-0.3108957991	-300.0	0.515906626843	0.516284316554	0.0231580187364	0.524679427004	0.523601129945	0.0366943693385	0.01719905904	-300.0	0.308140099128	0.302782545028	0.085164349713	0.297922943341	0.298177375875	0.030444627436	-0.000413337551244	-78.8314264613
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.0109952213974	0.00661034894184	0.0160214444027	0.0922035597144	0.0103085090812	0.242723076509	0.111221742933	-0.81913497451	0.869276075555	0.883235226205	0.0805515479371	0.765015579788	0.790304026218	0.0409095122229	-0.281926203921	-300.0	0.474667650428	0.458013213729	0.0568209818317	0.45358902492	0.448505336097	0.0302431048393	-0.0481575136028	-300.0	0.343367520994	0.336972811686	0.0862391482018	0.384392786046	0.343262449646	0.187961311224	0.0456020912371	-46.6151637656
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.013679848061	0.00780239445384	0.0194346347541	0.0865368799879	0.0177501260912	0.213718699985	0.02955604178	-2.86935889745	0.799621012465	0.810215891992	0.0475966028446	0.754644159097	0.759274742585	0.0263279456142	-0.159928596268	-300.0	0.514254312676	0.519913407105	0.0315047296409	0.508330229945	0.510777072296	0.0214240272431	-0.0158046419215	-300.0	0.327945095961	0.32776598041	0.045796491195	0.323779420914	0.323507848553	0.0208250333634	-0.0117431352043	-128.424654181
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0129305161315	0.00805148315797	0.0145122904474	0.0818561149544	0.014126491905	0.177179921839	0.0624408194396	-4.69471733058	0.792510890099	0.798709549308	0.0272479150416	0.798050594563	0.810021735219	0.049345895854	0.246641916879	-300.0	0.510445554241	0.509544582355	0.030181454675	0.502414644689	0.501976260522	0.0189477263522	-0.00731916967694	-300.0	0.302069164343	0.3013138889	0.0297918527102	0.308083903343	0.304733005412	0.0800535052	0.0473277542637	-74.8564253927
SP2	-0.1813165365	6.2019310444	6.0206145079	0.096837729899	0.0406945774308	0.190152628499	0.0136395832143	0.00797226373524	0.016752103676	-0.0610477361318	-8.57446191358	0.81123957226	0.818458320969	0.0279716101945	0.814275249656	0.826421121486	0.0432814039003	0.256247615161	-300.0	0.491723763451	0.491181042419	0.0228920988711	0.496923664903	0.498906421137	0.0281746506004	0.0162626089492	-300.0	0.318099103016	0.31790899484	0.0348228656379	0.327276419601	0.323425309767	0.077003906972	0.0359517709482	-90.6975398007
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.139665427143	0.0430749247857	0.228668581346	0.012747009946	0.00826074936065	0.0149958124632	-0.118234725892	-7.23818164879	0.774784212181	0.799407477772	0.0787993931812	0.701927902521	0.713286391895	0.0407348212055	-0.258000383482	-300.0	0.476767038979	0.474032145035	0.0306090408639	0.466936663462	0.466612253428	0.0183576960662	-0.0448778421147	-300.0	0.294111411384	0.293314404062	0.0322658802268	0.309044935647	0.298371064339	0.0993167726851	0.00018642319869	-89.5934603032
