FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Cuellar_80_GM12878_protection_mean	Cuellar_80_GM12878_protection_median	Cuellar_80_GM12878_protection_std	Cuellar_80_K562_protection_mean	Cuellar_80_K562_protection_median	Cuellar_80_K562_protection_std	Cuellar_80_protection_ks_stat	Cuellar_80_protection_ks_pvalue	Cuellar_80_GM12878_tc_mean	Cuellar_80_GM12878_tc_median	Cuellar_80_GM12878_tc_std	Cuellar_80_K562_tc_mean	Cuellar_80_K562_tc_median	Cuellar_80_K562_tc_std	Cuellar_80_tc_ks_stat	Cuellar_80_tc_ks_pvalue	Cuellar_80_GM12878_fos_mean	Cuellar_80_GM12878_fos_median	Cuellar_80_GM12878_fos_std	Cuellar_80_K562_fos_mean	Cuellar_80_K562_fos_median	Cuellar_80_K562_fos_std	Cuellar_80_fos_ks_stat	Cuellar_80_fos_ks_pvalue	Cuellar_80_GM12878_flr_mean	Cuellar_80_GM12878_flr_median	Cuellar_80_GM12878_flr_std	Cuellar_80_K562_flr_mean	Cuellar_80_K562_flr_median	Cuellar_80_K562_flr_std	Cuellar_80_flr_ks_stat	Cuellar_80_flr_ks_pvalue
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.0971820881542	0.0716226488868	0.100458052466	0.0801799724126	0.0641156422817	0.0662008078354	-0.0265553847851	-14.6671214627	0.77946481927	0.796629020883	0.0701445841793	0.784051907696	0.796661159492	0.0848185545982	0.678210000112	-2.10771900185	0.0613407115022	0.0515828466209	0.0401982866618	0.0758499577913	0.0552719644595	0.0669329283523	0.086951952334	-56.2284583405	0.239222067624	0.238719545278	0.0349970894422	0.234607736328	0.233971280332	0.0117497851926	-0.065182012848	-14.0565584283
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.0643302427489	0.041910685046	0.0716857823597	0.0545402477875	0.0409782808545	0.0468364017588	-0.011930315075	-21.1942360611	0.781828683695	0.788878785156	0.0506393587376	0.691826075801	0.700726431448	0.0405951579119	-0.0749653771471	-21.2344765664	0.176107382973	0.15296864061	0.0942572746892	0.0915383162033	0.0793944531992	0.0480853138234	-0.408762507949	-300.0	0.753038168918	0.763627349452	0.0889500504095	0.745427239113	0.745843498618	0.0509845961051	-0.260648148148	-8.44904301528
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.109832986572	0.0799662948088	0.113773830906	0.0937604109285	0.0737086227645	0.0779043937504	-0.0209871056275	-6.71515370913	0.778685426506	0.790697671555	0.0737793295154	0.649645793742	0.648544773776	0.0174445005725	-0.0845146926714	-16.7999989034	0.0645780820666	0.051126424433	0.0450242192558	0.0875095448541	0.059852046459	0.0816021389878	0.0641701540278	-49.3219634868	0.559622510412	0.558164817565	0.072209042468	0.54358960162	0.545389801891	0.0561824272371	-0.0610998650472	-3.11011874074
REL	-2.0628250132	8.3178302778	6.2550052646	0.0892494441492	0.0592984100465	0.104751582819	0.0753001620274	0.0528471079316	0.0670413658848	-0.0308689617833	-22.8705408862	0.786122079339	0.789493959426	0.0484199881267	0.671173429893	0.674061052799	0.0234113833979	-0.0896200889384	-13.7451543752	0.109622080824	0.0907850344219	0.0650992737044	0.143668928129	0.107841814586	0.108653242356	0.0198231493192	-110.11291063	0.312388242323	0.325209570437	0.0540369526758	0.327584004161	0.327210966116	0.069082031201	0.241685393258	-0.0299027986886
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.0781338655683	0.0546262322324	0.0843265162118	0.0643235333854	0.0510043170974	0.0536776442798	-4.47038279211e-05	-14.721382231	0.758444401789	0.767473435052	0.038879102935	0.78832578514	0.797717533524	0.0689457097527	0.12689920648	-14.9957542732	0.0695498474122	0.0565421410071	0.0470253325989	0.090532913461	0.0669384707683	0.0750185954562	0.0592433766376	-113.980307879	0.260237493317	0.263863463804	0.0377516676758	0.258771013198	0.258600589129	0.0330561181029	-0.116666666667	-7.39893251349
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.0696628239571	0.0466523505266	0.0765837699603	0.0512207467789	0.0403608963057	0.0440289050654	-0.0484363129865	-35.768218398	0.741428310032	0.740523504685	0.0128028198355	0.785696305053	0.796893809452	0.0607712515022	0.036120057392	-14.1133518474	0.0912344432826	0.0779227757273	0.0541540371614	0.121024095565	0.0954198040088	0.0890416363539	0.00771813241666	-88.6217134981	0.183898421761	0.182100611526	0.00410553583743	0.185774776018	0.183372339263	0.0479991818891	0.113221153846	-0.965339249533
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.0740219782785	0.050911802572	0.0775035735912	0.0596939996845	0.0463786591194	0.0504974882854	-0.00198819825083	-48.9947241511	0.781152874815	0.792368561408	0.0548820172891	0.792600565408	0.801565114629	0.0604052925864	0.588929988537	-9.37730466699	0.0840912176306	0.0688203019828	0.0577734484136	0.111986366643	0.0894216649354	0.0916089828533	0.0501133937385	-209.608700365	0.391149885636	0.377557368576	0.289162386176	0.435852349484	0.407115536949	0.292109067489	0.152796501588	-0.685962065334
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.131399003253	0.0906578534196	0.136385841197	0.107263712972	0.0856642039867	0.088843469545	-0.00560522423184	-6.72616583078	0.786230933335	0.797586105861	0.0827153700957	0.668048135242	0.674431368892	0.0231554389128	-0.0608125390153	-12.9635277973	0.0531828572816	0.0431217028555	0.0378658575497	0.0679262846187	0.050474940179	0.0631117821566	0.0578863909261	-48.4021918109	0.421144071514	0.428224843866	0.0631266531721	0.435474617733	0.432435593635	0.0796936893248	0.200537634409	-0.107249896087
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.0656343957569	0.0432750017769	0.0733567167992	0.0472917977084	0.0360486591729	0.042100162301	-0.0249184540909	-45.9528668698	0.784300734905	0.791828092735	0.0441296823091	0.680990849655	0.689280108849	0.0298595389626	-0.0541953469662	-31.0306303019	0.162824676816	0.125043776561	0.121891232705	0.106529304371	0.085185616173	0.0724890639987	-0.124679590167	-300.0	0.165417188018	0.164002960395	0.00663211029502	0.166586778675	0.165231660981	0.0388667997305	0.184204969953	-0.789877359716
ELF1	-1.3094928196	9.8966036556	8.587110836	0.0730561704987	0.0458709933955	0.0858858577703	0.0598125170062	0.0428943061932	0.0527447298514	-0.00453216682636	-69.7945751135	0.788790485205	0.797726442035	0.0548004269747	0.689080823488	0.693809169579	0.0216906094129	-0.0188242905942	-28.7811935649	0.177622564853	0.155194143117	0.106194933509	0.12258448452	0.110583574058	0.0692814757219	-0.0837114729683	-300.0	0.124873198404	0.125040304278	0.00754189991479	0.128883278076	0.125849080164	0.0539721432054	0.244736842105	-0.196296581593
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.0852509295021	0.0681919655475	0.096761044026	0.0851631364304	0.0541735811661	0.0669400734267	-0.0586544575455	-40.719672111	0.71925972273	0.737534441995	0.0564252416205	0.791930304735	0.80193405806	0.0716646643389	0.0126905769371	-11.5041018975	0.147219691835	0.131042254536	0.0859899175121	0.0443683429506	0.0379751495089	0.0263581123026	-0.535749845178	-300.0	0.224911212052	0.221615955812	0.0569254312314	0.239631777919	0.224179273992	0.0713866451124	0.0433714830711	-1.1633987603
T	-1.1067090704	6.8493768111	5.7426677407	0.0957058407325	0.0752975330444	0.0805942773501	0.119879543507	0.0809434984588	0.121713031231	0.00515611251079	-12.6556528321	0.790151374287	0.79515898328	0.049285810538	0.634179666598	0.638415005999	0.0167647135804	-0.0744803135443	-14.7574262256	0.0876088665576	0.0724583245637	0.0517147362771	0.119531128185	0.0865051983805	0.0991173453416	0.0478612155893	-38.6174733054	0.73641341078	0.73580543119	0.0172131154923	0.742192547498	0.745767551371	0.057739210671	0.0825581395349	-0.914607634759
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.0843216691077	0.0666074400628	0.0709255979387	0.107581948564	0.0742579924213	0.113144686963	0.0110519964373	-19.8667056145	0.700071943768	0.699927125351	0.0136138710693	0.790674821912	0.803651776513	0.0687681050986	0.00546347069579	-23.7275534916	0.0927675591677	0.0791953159995	0.0524546226386	0.123689737886	0.0927948036667	0.0940566889468	0.0381678522696	-62.2113210356	0.198321770311	0.198807627684	0.00701069670122	0.203046874181	0.199387925732	0.0667973954167	0.227192982456	-0.186405634971
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.0807230393529	0.0559401815107	0.0861588343246	0.0539991092778	0.0421965571307	0.045815289409	-0.0447726863944	-10.6697547975	0.789879251873	0.798263087442	0.0454963710756	0.684754694237	0.684427637389	0.00561252244919	-0.0569355004735	-3.48278654452	0.0468282601611	0.033850457868	0.0413048441959	0.0656516186111	0.0440007242578	0.0658445104226	0.0320338814858	-38.5206064388	0.745774941723	0.749378399492	0.0791755384887	0.741114113321	0.741635445669	0.00506354767856	-0.160204081633	-0.977497818386
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.0624406941035	0.0472222681715	0.0716124249365	0.0618365479855	0.0386523336894	0.0524301228463	-0.02363426763	-42.8594267714	0.790043732052	0.80434169422	0.0908908447734	0.695292594521	0.698815682031	0.0157993417522	-0.0311679465559	-20.1300122958	0.167342374908	0.145678070093	0.108879708436	0.0583892181611	0.0481814084348	0.0402669170978	-0.450960964569	-300.0	0.556754410966	0.55657949794	0.0141627456309	0.560245057527	0.558555345728	0.0511757430309	0.2	-0.170320577821
ELK4	-0.795803281	8.3372889	7.541485619	0.0721774472533	0.0444061171341	0.0930986299026	0.0612445649479	0.0382440229998	0.0586212437282	-0.00599059644356	-65.871262295	0.787362139951	0.79984519404	0.0573147854349	0.664705545501	0.664727686403	0.0166797801541	-0.0147823820736	-10.1006366319	0.217696794814	0.195316245337	0.116996501074	0.148843160673	0.134205537735	0.0769255495927	-0.12681464316	-300.0	0.431599373503	0.437917469483	0.0210962603003	0.4366088533	0.438662236601	0.0560512099514	0.202657004831	-0.0752754450319
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.0727680081939	0.0576026218482	0.0610378630949	0.0878565388784	0.0624117781677	0.0924237145444	0.0474629521013	-10.5119048706	0.789386227561	0.802545346138	0.0864361521071	0.679776567891	0.682678928337	0.0115964474257	-0.0178236187364	-18.2169054425	0.138314036037	0.0861411647583	0.129823665078	0.0746133067334	0.0555840677747	0.0573926726022	-0.0872908218586	-242.766515884	0.562855231548	0.556912776661	0.0374501235442	0.572076665361	0.575608123687	0.0564072231342	0.00786163522013	-2.19752101587
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0490920235019	0.0379464941758	0.0421193754014	0.0645549375826	0.0426848615069	0.0721255578403	0.0241896233547	-31.0445251964	0.796029063549	0.8054358712	0.0447461663718	0.691825015351	0.69613769982	0.0223021085465	-0.00696389395576	-26.8300833165	0.13494474574	0.104339812842	0.101255457502	0.0865834817238	0.070766401866	0.0551565688511	-0.189986023267	-300.0	0.147991222036	0.147082779885	0.00637769774141	0.149183737927	0.147447975321	0.0419672938185	0.256383302864	-0.0886655848369
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.0735288867843	0.0576979117709	0.0619598175617	0.102961765184	0.0704692691304	0.108565460275	0.00121320922938	-31.9203090967	0.69740737928	0.698173193913	0.0181880719311	0.791658434678	0.804178733515	0.0686557441923	0.00822702416321	-35.0448476849	0.103862094252	0.0804372850398	0.0827094454703	0.0669273046816	0.0549887937676	0.0441718785278	-0.16975547205	-300.0	0.544654730557	0.547850779755	0.0343208964707	0.552817175935	0.553237616809	0.0484048288899	0.147387970285	-1.48206315004
ZFX	-0.433919887	8.1387332944	7.7048134074	0.0703821065712	0.0450429067095	0.080613404159	0.0480573730699	0.0364605337343	0.0427211386774	-0.00119528578751	-126.453457394	0.6958841081	0.701451720015	0.0223786330423	0.792093855198	0.8046784824	0.0583799473252	0.00939566002385	-64.0931098448	0.228563416261	0.170328190157	0.168861653914	0.134620242651	0.102779274138	0.0907726611691	-0.0693473713241	-300.0	0.190846313164	0.190561964894	0.00724248053058	0.194277138786	0.192803654201	0.036501361771	0.127466655267	-5.02477895425
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0386994471345	0.0291407475951	0.0351835954519	0.0506901349343	0.0298442440662	0.0608642597011	0.0361449319739	-159.297178515	0.713465260351	0.72350050246	0.035172972451	0.793596170552	0.804278965749	0.0580477459214	0.0249428087553	-83.4776344152	0.274980758273	0.249056984679	0.162289396019	0.164288028936	0.159569369245	0.0901875701294	-0.168008589779	-300.0	0.267936637374	0.267605654795	0.0264745632952	0.264569803764	0.264277403244	0.0100718437554	-0.0346856354798	-26.1109404274
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.0659644921271	0.0526865325256	0.0546564722782	0.0859287586279	0.0580137516353	0.0930469391868	0.0272849232117	-10.9372685807	0.79616648983	0.804819622386	0.0843887506971	0.681186051125	0.685547071917	0.0237307533679	-0.02769121379	-21.2156432881	0.118371094776	0.0850024379852	0.099842076903	0.0738355460366	0.0546894709448	0.057954347021	-0.174326461242	-248.653349952	0.767407211241	0.765614624553	0.0441043643256	0.769739563266	0.774178555115	0.0538353342916	0.0942548746518	-1.45564901561
SRF	-0.368290577	8.5141720056	8.1458814286	0.0871978869485	0.0636697206135	0.0761512275781	0.101051008526	0.0685751837796	0.113371280796	0.0357732120555	-16.7168162147	0.742097879353	0.751004983822	0.0277602854938	0.796683793317	0.807072379147	0.0732551423874	0.0710608982343	-18.5272335168	0.109500273342	0.0823761342702	0.0879162376828	0.0690037617492	0.0576462392251	0.0435228494489	-0.0883283816029	-204.673506041	0.632866785895	0.632004196834	0.0202636323803	0.637858483528	0.637058694157	0.0711011170287	0.172262940907	-0.646029343192
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.0938693782381	0.0687454833722	0.0947705793577	0.0636706388885	0.049429268514	0.0540433452952	-0.0232965299838	-57.4540278699	0.796437829662	0.805139052015	0.0503913902107	0.662343714186	0.671682623161	0.0248495190255	-0.0222938676075	-28.1230459833	0.0948248519187	0.0729264766459	0.0794191260775	0.0655847670947	0.054197883154	0.0426698946531	-0.116193946448	-220.904254425	0.388773333395	0.390094636855	0.0240830081581	0.396048076321	0.39482944063	0.0595044958803	0.192250922509	-0.542257493181
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0676315179907	0.0535783767616	0.0549972649126	0.0926445451445	0.066727597979	0.0941089857556	0.0113997640211	-50.4696785694	0.729576126778	0.733079857832	0.0161656190228	0.799338942637	0.809593888599	0.0714276030788	0.0223874240533	-22.6702242809	0.184989343375	0.148952483752	0.127712833304	0.128363216276	0.104578736105	0.082641541496	-0.0852146837739	-256.498225535	0.681521716639	0.679772845619	0.0223262037343	0.69159155202	0.692005348206	0.0511662312515	0.0382381296698	-2.6553379601
REST	-0.3104942741	7.8934747556	7.5829804815	0.0679321921043	0.0505203831012	0.0625989897202	0.0993461886778	0.063577679605	0.110504841512	0.00318674559888	-77.7783724536	0.791428688892	0.801982111669	0.0556828587692	0.673487240529	0.679160193374	0.026863057377	-0.00775131970989	-36.0395894616	0.165793439253	0.128775660154	0.12652295385	0.102503781535	0.0828592728312	0.0698655814943	-0.191052822742	-300.0	0.620001705489	0.621825071401	0.0186304724764	0.625610576025	0.629704468141	0.0555388681119	0.0407993966817	-4.53393945514
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0726103410404	0.0510870747	0.0760923515768	0.049841330649	0.0387535340557	0.0431202438356	-0.00673088222778	-74.4910096965	0.720083459946	0.725388337353	0.0222278098247	0.799743837028	0.808031793764	0.0480177833403	0.0243331720763	-47.7597037723	0.132636085965	0.101935772556	0.099338389654	0.0833736747714	0.0689936971012	0.0551966513205	-0.198570685282	-300.0	0.207255908221	0.206394404776	0.00845450730717	0.209355063192	0.209186071829	0.0319852049731	0.0917825393207	-4.24496700485
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0636562660767	0.050119997982	0.0537260564632	0.0806484583617	0.0509648225539	0.0915706272968	0.0470219561806	-19.1554715875	0.720909396887	0.723036465928	0.0170373103987	0.795715322074	0.805904319145	0.0610585490114	0.0363350111834	-26.2631945798	0.221545949327	0.172895369165	0.150065284956	0.134881852086	0.102430196455	0.0898191715922	-0.18456655762	-300.0	0.531984628403	0.533011968378	0.0181806948019	0.54252136766	0.538880639603	0.0436977754563	0.131681211308	-1.3678346795
YY1	-0.2742424783	9.2492416	8.9749991217	0.0586741507165	0.0426549705302	0.0519822273563	0.070304859618	0.0451209314601	0.0831270467398	0.0181696987669	-34.8378225986	0.693684627439	0.700980882585	0.0293002694796	0.795627237928	0.806286221635	0.0666689697918	0.00704757788669	-40.0688148709	0.134987960533	0.103966462645	0.0994267205939	0.0908742067998	0.0715417619396	0.0610064178916	-0.094839705819	-178.736075523	0.543888514746	0.54244088848	0.0252177082962	0.547154284466	0.54771573765	0.0395067551202	0.149429942994	-1.8817027032
RELA	-0.2724742439	8.8449193444	8.5724451005	0.073545563428	0.0568064772345	0.065218284175	0.0977850194304	0.0631578488758	0.108833933735	0.0310260783742	-26.7884099196	0.799489159397	0.804490772476	0.0525588421128	0.66325623137	0.662343145157	0.0187505177365	-0.031091570554	-22.3671752441	0.144681004969	0.115542561406	0.0949164437426	0.109605521747	0.0946631152476	0.0543865225672	-0.0282988284784	-186.894413041	0.435530352854	0.433546266264	0.0446748866801	0.420927768619	0.42705081701	0.0210920337954	-0.00926773455378	-4.56530372696
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.106341684034	0.0817617463378	0.0902902572513	0.14221423748	0.0960103080858	0.149227168023	0.0186851825671	-13.4143283365	0.692625022287	0.695154814012	0.0184803866478	0.793450084075	0.806696573007	0.0681123744961	0.0111457561634	-17.0581366432	0.0728052037469	0.0559462479432	0.0518628128452	0.102580038192	0.0703332702565	0.0933670364858	0.0473227645564	-37.5305955214	0.617533046069	0.616354382152	0.0525455372597	0.592243908451	0.602705667661	0.0420600369459	-0.0327349121467	-3.19983702176
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.0523133059136	0.0392635765416	0.0463850682638	0.0751419796081	0.0511568842837	0.0813749441699	0.00111366610802	-64.7814584706	0.797326339132	0.806517992343	0.0496733103107	0.692954256654	0.698928233121	0.0309203585258	-0.00403411429455	-30.39848761	0.177630067554	0.144063340661	0.120332597636	0.114604664612	0.0956107091537	0.0697162996118	-0.220717433838	-300.0	0.22088184381	0.219386939009	0.0170742125624	0.223400566921	0.222239778479	0.0379504064944	0.00969030969031	-5.03951578766
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.0577983352572	0.0396079942989	0.0577153089236	0.0664876607052	0.0406902479144	0.0806598176415	0.0764826095876	-12.2537264816	0.798457554275	0.806815484121	0.0511117366919	0.672192489475	0.675898679846	0.0226313597479	-0.0165266652688	-14.5765040544	0.229464492473	0.212391029345	0.158663073269	0.121705500904	0.0979078121472	0.0836375518332	-0.184597425649	-300.0	0.664164183369	0.675695126322	0.078945309522	0.652288322125	0.653469848722	0.0278919140018	-0.104212454212	-2.85159386115
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.0596723669552	0.0474204487866	0.0495344454274	0.0753858004302	0.0537074458874	0.0800886238373	0.0417382430143	-19.6926861123	0.746916186491	0.755181358379	0.0339263177524	0.801559704842	0.81135613339	0.0683602963384	0.0742114660265	-30.222780494	0.0526999212067	0.043032397033	0.0352123674453	0.0718042730101	0.0529201808679	0.0622092430158	0.0320357879197	-181.81178026	0.391451979563	0.383760674908	0.0499342978573	0.395105934946	0.389823841371	0.0861092227179	0.10401941952	-2.72546947557
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0652691463722	0.0469284196419	0.0666378059311	0.0451965323878	0.0358845229495	0.0371384731237	-0.00212623563571	-116.993924595	0.794152231914	0.804321831758	0.0508939638983	0.674617350335	0.681166982126	0.0308369693085	-0.0103401992637	-51.7973047866	0.141808470626	0.117926325973	0.0939913780711	0.0946427921631	0.0850393707439	0.0488752731797	-0.189440132693	-300.0	0.289363953206	0.289475053744	0.0265073746773	0.289038593509	0.285924046776	0.0229020139968	-0.0528510665515	-11.2426525022
