FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Cuellar_95_GM12878_protection_mean	Cuellar_95_GM12878_protection_median	Cuellar_95_GM12878_protection_std	Cuellar_95_K562_protection_mean	Cuellar_95_K562_protection_median	Cuellar_95_K562_protection_std	Cuellar_95_protection_ks_stat	Cuellar_95_protection_ks_pvalue	Cuellar_95_GM12878_tc_mean	Cuellar_95_GM12878_tc_median	Cuellar_95_GM12878_tc_std	Cuellar_95_K562_tc_mean	Cuellar_95_K562_tc_median	Cuellar_95_K562_tc_std	Cuellar_95_tc_ks_stat	Cuellar_95_tc_ks_pvalue	Cuellar_95_GM12878_fos_mean	Cuellar_95_GM12878_fos_median	Cuellar_95_GM12878_fos_std	Cuellar_95_K562_fos_mean	Cuellar_95_K562_fos_median	Cuellar_95_K562_fos_std	Cuellar_95_fos_ks_stat	Cuellar_95_fos_ks_pvalue	Cuellar_95_GM12878_flr_mean	Cuellar_95_GM12878_flr_median	Cuellar_95_GM12878_flr_std	Cuellar_95_K562_flr_mean	Cuellar_95_K562_flr_median	Cuellar_95_K562_flr_std	Cuellar_95_flr_ks_stat	Cuellar_95_flr_ks_pvalue
TP63	-2.7040282939	7.2572711722	4.5532428783	0.0911007210714	0.00947635099074	0.19711074195	0.016859911446	0.00785974468403	0.0227092399091	-0.0790980857771	-4.00806512437	0.788940639753	0.797247485261	0.0656204026042	0.720346768074	0.739469127759	0.0367127110758	-0.247038810226	-300.0	0.362556487995	0.343816684432	0.0737047535086	0.390988706043	0.358792603696	0.136530225428	0.0391934178993	-18.2307434991	0.155093816147	0.155053722009	0.0377818088912	0.151826158488	0.149663887218	0.00874692015012	-0.203512396694	-10.1382502583
NFKB1	-2.6782338148	9.3209454444	6.6427116296	0.126660162969	0.0101780769295	0.237955667741	0.0157213751604	0.0085055967823	0.0179371365408	-0.0975487778016	-3.1576870656	0.861553813185	0.867261343421	0.0478897617337	0.750750911053	0.763531973915	0.028216875466	-0.598590345794	-300.0	0.419879694764	0.407976993858	0.132591760029	0.416292970014	0.397916228916	0.0620048925455	-0.0126197859264	-24.1104680128	0.12689397696	0.126498048435	0.00839668123955	0.128056361811	0.128999168307	0.0417217543193	0.112566789438	-1.47137905773
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.0655538066816	0.010248269528	0.165598303512	0.0160143612601	0.00386181060963	0.0182958808805	-0.0942728937078	-8.57221928113	0.760236731825	0.769679908974	0.0340937912486	0.768386864471	0.770495237915	0.0470080121822	0.276131165932	-51.5542581133	0.312073879872	0.301393160652	0.0554391716552	0.324119235222	0.306065378028	0.132418626588	0.0162285136502	-8.7629382248	0.239597001555	0.23938591274	0.0363719058289	0.234787346068	0.233975600773	0.0129797614074	-0.0865239948119	-11.8015705898
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.085785210033	0.0190030843809	0.210162012883	0.0163608761592	0.0095810452039	0.0217027631892	-0.044050041331	-2.42487558328	0.796806586067	0.801888348562	0.0529823997509	0.736043718226	0.747999969364	0.0303960043181	-0.247833157152	-300.0	0.393772372028	0.385686644129	0.0535685860279	0.403641781748	0.388447455213	0.109013565752	0.0337174760653	-24.346451685	0.751775176968	0.765519180653	0.100590315493	0.744677797116	0.745328730965	0.0527996596425	-0.276037570992	-6.96699362495
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.135447239709	0.0173072180814	0.255297342928	0.015901126548	0.0102096731941	0.0202015272425	-0.0927047745722	-2.59654783724	0.749660334225	0.761663459277	0.0344242132824	0.779719018139	0.78386940209	0.0506825767864	0.0483095346501	-220.747846508	0.255020807831	0.236205529674	0.0559045331378	0.258337614114	0.247548815098	0.122726284336	0.00334630679415	-5.21680402329	0.561080011535	0.558628518209	0.0757541527992	0.543893458981	0.545726004418	0.0569448796301	-0.0904367323065	-3.43718989172
REL	-2.0628250132	8.3178302778	6.2550052646	0.204547522041	0.0795371418057	0.272252656188	0.016942381931	0.0103285000323	0.0202133535145	-0.274325634965	-5.36420310944	0.823810690281	0.830600290198	0.0544818245	0.745678749793	0.760517744345	0.0313994642168	-0.426832556888	-300.0	0.405796544573	0.393950082188	0.0658891375389	0.425519469365	0.402822365044	0.137885661082	0.0318773266807	-12.0352486566	0.312388242323	0.324995325856	0.0522656750515	0.322757650171	0.327210966116	0.0540369526758	0.250977198697	-0.0133011632228
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.018022894911	0.00660150356728	0.0213655419156	0.101517424134	0.0104642022826	0.220570700633	0.0250127550918	-1.89963190103	0.753755705337	0.763715394892	0.0316497911431	0.774704267572	0.779532938058	0.0509844994957	0.167235431531	-300.0	0.482313444359	0.477140972817	0.127360223356	0.467346691007	0.459239510938	0.0530514374035	-0.0781148431325	-26.8537933353	0.260294411152	0.263846270593	0.0393261297926	0.257613182913	0.258518714761	0.0360671166794	-0.115838509317	-6.13272584418
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.152553522788	0.0873742791038	0.245970239971	0.0158683930517	0.0100149430872	0.0204938488914	-0.23927844612	-4.93170384828	0.793421486861	0.797105955504	0.048600423669	0.752551213746	0.764043901241	0.0318605079092	-0.0979296044848	-300.0	0.457830359122	0.449267211206	0.1155040852	0.456634239528	0.438242634774	0.0532672799026	-0.0252445761195	-17.1809461978	0.184355517838	0.182100611526	0.00447741223821	0.186216359262	0.185692704529	0.050249574515	0.0176470588235	-1.65183661328
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.0496715468089	0.0086980322945	0.136113847127	0.0139361388752	0.00280747723649	0.0158938532977	-0.0584907227659	-13.5298884594	0.839967071741	0.843647396966	0.0425397125685	0.774864183643	0.783524803022	0.0281203219776	-0.3560713484	-300.0	0.428531021587	0.419949208215	0.109544707841	0.424267319953	0.409546687834	0.0408731470333	-0.019326897134	-43.8536952209	0.397700898332	0.386454410321	0.291816728485	0.430299362335	0.440644381107	0.297945201601	0.138248981966	-0.760296568623
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.163873969551	0.0109788548893	0.288228566083	0.0167389005178	0.00460830797299	0.0176155217466	-0.0577876877392	-1.87063879444	0.798531705287	0.801725604386	0.0492297321878	0.758185338704	0.769186807439	0.0340022233957	-0.0818217387786	-300.0	0.390413044578	0.378840287525	0.0607967804697	0.406322517066	0.383442554338	0.149403591152	0.0135930612825	-3.67486416319	0.429189016645	0.430508975392	0.0498624474694	0.436710078957	0.432435593635	0.0834252281766	0.158641975309	-0.26220505141
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.103074201669	0.0101350085907	0.199056844129	0.0163602238814	0.00976840266407	0.0192808340009	-0.0269771892413	-4.53171853944	0.808923678043	0.816482077815	0.0586180818343	0.744303659552	0.760646769351	0.0329977783788	-0.255728812436	-300.0	0.441703637582	0.426770766727	0.0692757944	0.45953765678	0.432837575554	0.136085405463	0.0443703582316	-21.4798816393	0.165360382364	0.164001512249	0.00676775932494	0.166659406067	0.165231660981	0.0407985833618	0.158408408408	-1.08950213177
ELF1	-1.3094928196	9.8966036556	8.587110836	0.015800645987	0.00750618416224	0.0193777196552	0.104406757559	0.00969417954828	0.222897811048	0.0685145011927	-1.92181750183	0.730738100913	0.749108693304	0.0353019070526	0.753705518438	0.761404007518	0.0650329080025	0.220876156167	-300.0	0.498500129212	0.477437640961	0.124939670399	0.472137191405	0.460799523131	0.0588795381826	-0.0155181475428	-79.0002084206	0.125120958998	0.125040304278	0.006778458503	0.127477854807	0.125849080164	0.0420864169043	0.249311531842	-0.0962433537619
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.0571409423606	0.0387898416025	0.0711116094837	0.239069610783	0.0451976590894	0.345135809936	0.030178351433	-0.823569160298	0.729570027099	0.743428815059	0.0337855478682	0.755566348164	0.757762956757	0.0577321500949	0.15882825613	-207.707826873	0.405730777832	0.388457448823	0.146499388943	0.342860910809	0.335489701909	0.0621868183192	-0.143015181829	-40.8154598066	0.226036589366	0.221680033626	0.0617235692722	0.251172076987	0.224212060675	0.0891212848388	0.042662667282	-0.637941327699
T	-1.1067090704	6.8493768111	5.7426677407	0.159097514847	0.0585316608333	0.267792001893	0.0167088090617	0.0111474970688	0.0176412502895	-0.156677523527	-3.6111558356	0.733882859736	0.749787654484	0.0644446706528	0.673611985251	0.679484705735	0.0371967822959	-0.244700926933	-300.0	0.568115544395	0.56115303064	0.0422743113537	0.577656431246	0.563522544938	0.100455870404	0.0365360303413	-4.99595042218	0.737421266285	0.737235443431	0.0170754259648	0.741523620274	0.745700298693	0.0600206239899	0.111009667025	-0.620555045156
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.0172148353913	0.00512515368486	0.0204360738283	0.115732465963	0.0106762860001	0.230441939877	0.0581291225919	-2.02725361617	0.763279170819	0.773700640111	0.0358797595552	0.792026299302	0.795430952018	0.0470646978307	0.0750280976119	-300.0	0.38680062546	0.38029451994	0.148837617203	0.384352259989	0.366689890147	0.0666497314176	-0.0573422082093	-16.2798542261	0.199068739122	0.199395100081	0.00727172035781	0.200892845383	0.199637019674	0.0515786201343	0.174534789644	-0.516931709244
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.563184560073	0.491169540839	0.371330487247	0.0414611470754	0.0295825431404	0.039376817233	-0.609083954429	-2.65641979762	0.703505723301	0.727539832442	0.0844193009278	0.63034056402	0.641600605572	0.0436784625667	-0.263573595816	-300.0	0.426025810218	0.412353579229	0.0894355973891	0.454710731831	0.421593340687	0.1535332557	0.0472964943553	-3.03136501895	0.672585834353	0.672708408157	0.0775317975177	0.659395044931	0.661841709896	0.00462766052014	-0.254938271605	-1.17025376078
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.149519700778	0.0273278600671	0.258856480401	0.0142764537689	0.00928637692452	0.0161101001326	-0.0253992366164	-2.1938736266	0.726174973178	0.740284910553	0.0377208738971	0.748597285085	0.751406067963	0.0602250511373	0.201707324054	-128.700985547	0.393493145953	0.368842888952	0.144958935086	0.339231285702	0.329035922772	0.0631199337244	-0.0998750811972	-37.187262726	0.556994238321	0.555067850705	0.0129325060055	0.559148093003	0.558279341032	0.0522533217618	0.165295815296	-0.224927634309
ELK4	-0.795803281	8.3372889	7.541485619	0.268718707382	0.103836579766	0.340239135279	0.0163523558389	0.00903481820697	0.0235880300538	-0.268448065214	-3.15427989646	0.709465241902	0.728574637709	0.0388785794758	0.722766181855	0.731313586237	0.0754926866587	0.211100319963	-275.681280741	0.494604291822	0.475283555196	0.127152945793	0.461630806115	0.446625531286	0.0660216870971	-0.0143451206898	-66.8343247304	0.42855308033	0.438267071286	0.022486565308	0.436433744931	0.438662236601	0.0592021519452	0.152466555184	-0.179648056135
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.0173856744043	0.00767500394497	0.02231572035	0.125306205328	0.00951682963479	0.252241796223	0.0663005841704	-1.40231497205	0.737304924153	0.76013401567	0.0408931177707	0.761323194129	0.769032595185	0.0749504211007	0.265466031871	-74.1698465212	0.39545291756	0.369164611336	0.150720372248	0.347679640738	0.335473488203	0.0680047784741	-0.0483218984006	-20.4899205185	0.57022964633	0.55929657774	0.028072027531	0.571809915467	0.575608123687	0.0593406359267	0.0485815602837	-1.27361332421
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0176729180654	0.0105725546779	0.0219390596979	0.100400854142	0.0251487050338	0.202975116854	0.0165814062449	-3.46000725349	0.755732196862	0.76981210457	0.0303562121884	0.788592124115	0.794252215024	0.052902526315	0.0955770506111	-300.0	0.349974367073	0.337620718632	0.0713898980887	0.371189416925	0.348462118729	0.140451182953	0.0467408044124	-12.2394653506	0.148340741357	0.147082779885	0.00514448311992	0.149358907221	0.147514348005	0.0439999866506	0.235630498534	-0.19427433624
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.0166940282593	0.00826936638902	0.0196449523655	0.0902174856498	0.00991995663203	0.185809899195	0.0476295338472	-3.62457261961	0.755993995222	0.770502457809	0.0332454881488	0.796030377296	0.800924883184	0.0542562159356	0.0265574316631	-300.0	0.565965083497	0.560006343028	0.0435206060425	0.583798783627	0.565249667425	0.100471225711	0.00799077951657	-13.6755896203	0.549823710352	0.549908253907	0.0132864863591	0.552602108264	0.553165111612	0.0502504382143	0.192523724032	-0.57867301618
ZFX	-0.433919887	8.1387332944	7.7048134074	0.0162226146958	0.00507775140092	0.019496506227	0.0576591093701	0.00971204738473	0.147957122259	0.0894390107949	-5.17021762637	0.733797908658	0.751921841567	0.0356529520248	0.780726042642	0.789898679208	0.068627925266	0.0725106212873	-300.0	0.424849103418	0.405771236224	0.0657830841893	0.456913315721	0.424846209713	0.120057168393	0.0463163276388	-53.1540448772	0.191192736578	0.190561964894	0.00706814656822	0.194454183957	0.192803654201	0.0379836263068	0.115573438047	-4.71854236261
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0164263933973	0.00557873663003	0.0187842590076	0.0585840024176	0.0102674750259	0.143022655822	0.117515314991	-5.29056763761	0.82542565718	0.834157067881	0.0667121566319	0.738208409689	0.756942648177	0.034055252208	-0.261226247666	-300.0	0.448786653673	0.431718235401	0.0632016264935	0.476202548922	0.451748654741	0.110630600742	0.0591975632764	-148.898442513	0.2678651752	0.267605654795	0.0277171875734	0.264762657194	0.264618234876	0.0069569192916	-0.0305655252692	-20.2955976067
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.134758367888	0.0552527814374	0.237615431891	0.0184483508849	0.0113359228416	0.0225917676772	-0.0902604658676	-4.38079880745	0.745100508079	0.748898145378	0.0370251126169	0.761139330351	0.772783522524	0.050880830015	0.0611504705784	-300.0	0.411625777003	0.400739644702	0.0548284730307	0.429438472222	0.414137629739	0.134907769029	0.00952380952381	-5.89993969115	0.63491917747	0.636092016348	0.0515247980047	0.639102845019	0.642882797914	0.0661296414718	0.147138047138	-0.638292112109
SRF	-0.368290577	8.5141720056	8.1458814286	0.0144925252006	0.0052607959282	0.0173587816589	0.132323834556	0.00804106263326	0.243801095164	0.00517644513465	-2.79617446274	0.829638630752	0.832810745337	0.0483890904998	0.76972717098	0.781909302101	0.0307163526018	-0.263365300177	-300.0	0.476136862677	0.453158424009	0.134152528892	0.447467024547	0.440497748764	0.0494995801292	-0.0193457006668	-12.077651907	0.632794781991	0.631970438678	0.0210355493282	0.636970590285	0.637018962244	0.0726316055952	0.126556776557	-0.935737912313
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.140951753658	0.0622264908077	0.225106588472	0.0160589080576	0.0096982120375	0.0189530261635	-0.128268684036	-6.39530972451	0.754807765245	0.769542250419	0.0320445528071	0.764646829846	0.770852040094	0.0559794244766	0.280611324218	-80.6655424175	0.469532849736	0.452883812394	0.107282606896	0.450497868516	0.443514676572	0.0465081969132	-0.0013561128763	-17.1843464378	0.387235459527	0.391896314695	0.0229399061883	0.396889639751	0.39462956866	0.0625270848105	0.180935006479	-0.461632769003
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0155334181313	0.00959941190284	0.0178982667802	0.113913105041	0.0104509211154	0.229496009929	0.0304931560894	-2.48706849999	0.746903630922	0.752897504032	0.0337553962296	0.747261060041	0.762090704423	0.0594153979769	0.186410431543	-300.0	0.460305904395	0.436723003359	0.128956007683	0.429134188915	0.421454028141	0.05564854308	-0.0411255705709	-44.1991064378	0.682509992808	0.680270772233	0.0223844158694	0.692827759276	0.692540863788	0.0498874229476	0.00431034482759	-2.66005886621
REST	-0.3104942741	7.8934747556	7.5829804815	0.0970332716589	0.00928348993531	0.19509498887	0.0151654433608	0.0091833496918	0.018682600034	-0.0228617887081	-5.18431441346	0.741624332362	0.757554698257	0.0623290934623	0.724587322577	0.731594023144	0.0337038982941	-0.0125640526927	-300.0	0.412411693953	0.396596183958	0.0701929914985	0.447062729193	0.415543300314	0.145341034404	0.0193825054181	-32.0825212517	0.620207789807	0.621879007875	0.0184372654497	0.625412109101	0.629704468141	0.0570079800132	0.0442204650679	-3.45795452089
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0158313887448	0.0101314745965	0.017511803747	0.0604693437064	0.012061335075	0.149829622863	0.133901969364	-2.85652784341	0.821485532387	0.827171347156	0.0493578925134	0.763876590357	0.77668863312	0.0297549038413	-0.236930138623	-300.0	0.423955904333	0.413266891286	0.0603086685412	0.446241669548	0.416995716446	0.132487012173	0.0392893325228	-18.9854863894	0.206887173653	0.206357482723	0.00849745874211	0.209127776104	0.209106086755	0.0337569166491	0.0744081510339	-4.19823891934
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0176841121599	0.00979601608585	0.0237524074619	0.0812605760471	0.0209820383866	0.185654585961	0.000381022686277	-3.7609824782	0.715481181962	0.738438966906	0.0790285096879	0.693257211597	0.703081800008	0.0417593481067	-0.02306947707	-300.0	0.3499179763	0.317275866204	0.147999788012	0.305217809546	0.286152873456	0.0774095266978	-0.00638118954066	-29.2703125364	0.534036038226	0.533088316258	0.0167756955279	0.542310209737	0.538237706363	0.0444558563494	0.137440416805	-0.914618992973
YY1	-0.2742424783	9.2492416	8.9749991217	0.0167748900157	0.00615425026774	0.0219201734901	0.0930662124782	0.00944867260867	0.194115616309	0.1255183762	-2.37780504439	0.820218920455	0.825580614857	0.055009755223	0.759436844879	0.774428762587	0.0337579426419	-0.152146312569	-300.0	0.409466168357	0.39658848049	0.0704737684675	0.430839967111	0.411019125459	0.13095694742	0.0327611319184	-16.392324846	0.546891021401	0.544865785805	0.0255593757979	0.54696322156	0.547715293886	0.0415118364828	0.183333333333	-0.903066664564
RELA	-0.2724742439	8.8449193444	8.5724451005	0.135287456864	0.011964906735	0.23631541437	0.0170361462462	0.0111492590845	0.0189666913116	-0.0340069579354	-3.84518458408	0.841553809453	0.847152796871	0.0497820716388	0.766267394714	0.77931046455	0.0274940388039	-0.382689099363	-300.0	0.36703393522	0.358211612788	0.0581990038257	0.382386869211	0.364422777541	0.133154645179	0.0286419864289	-12.9352439874	0.433536257723	0.433221294305	0.0429586956658	0.421091847674	0.42706464547	0.0216723530842	-0.00533883470868	-4.11589224476
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.156506998322	0.0101592870374	0.275267251163	0.0173215215063	0.00358997572726	0.0209083665841	-0.0521096152283	-2.98642167681	0.804169233097	0.809735293519	0.0494598140121	0.76324260741	0.775242922562	0.0351128380942	-0.0210305688993	-292.591194135	0.420593431067	0.402254758937	0.137983836785	0.395042309684	0.382112224826	0.0669914798593	-0.0106171201062	-7.62603488484	0.601909645443	0.607206884705	0.0194061834052	0.617861449732	0.616391124011	0.0549882365234	0.0270943796394	-1.76805941728
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.0166726583819	0.00722479072682	0.0213940421849	0.0796646053856	0.0099633184511	0.193224606517	0.155685312526	-1.49907394496	0.747347751381	0.763745390862	0.0321700503731	0.769555541867	0.777062823693	0.0598907195985	0.237923060349	-221.456863817	0.445998764427	0.434839205188	0.0633323703562	0.471242508232	0.448854807777	0.124180840283	0.011789220388	-27.720070224	0.22129082114	0.219468185232	0.0176155771843	0.223240666334	0.22219014587	0.0402423793617	0.0208333333333	-4.32212617729
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.0152423492019	0.00673247070015	0.0200337276589	0.113370216416	0.00906544778233	0.251213898055	0.0120790631011	-1.70626578189	0.710346957517	0.741859996816	0.0497919285711	0.782413730086	0.793198261536	0.0921742134451	0.0903708482349	-300.0	0.433181506166	0.412757536339	0.140458757952	0.383707818617	0.366500204128	0.0752275990808	-0.0438571634941	-68.2416659679	0.663850085573	0.675112110909	0.0798364599008	0.651805567697	0.653469848722	0.0293167754473	-0.0823830409357	-2.26325073147
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.0173081520145	0.00600171430481	0.0199972542545	0.0752741597018	0.0102212326246	0.188260055499	0.0964508881111	-2.53784579989	0.76405630873	0.774323322543	0.0571107897782	0.699453071155	0.705792540448	0.0315009382638	-0.310284693525	-300.0	0.473005731928	0.469922403851	0.0980668479791	0.468545157887	0.463853473277	0.0374241175734	-0.0560429835651	-18.1369734873	0.373704928588	0.365427957942	0.0465666870388	0.380057994725	0.372337360096	0.097174004518	0.087843866171	-2.54103533334
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0169205966355	0.00461988046819	0.0195244824634	0.0724159392401	0.0106841879625	0.161793463412	0.0264387436625	-6.60209876827	0.753323045265	0.767045679001	0.0294227544933	0.777083058269	0.783169732962	0.0544025846624	0.215380206501	-300.0	0.376152722089	0.363903113366	0.0640301665052	0.414708024001	0.380320290899	0.13880876657	0.0105011911993	-50.4417105463	0.290139239968	0.289428393666	0.0281365576183	0.288976818093	0.286087913309	0.0237685551339	-0.0288427490745	-8.93617182212
SP2	-0.1813165365	6.2019310444	6.0206145079	0.0160933956236	0.00934520848462	0.0186882670435	0.0707021154796	0.00974608440115	0.164315436047	0.107591067175	-4.0605314271	0.776852921613	0.786883078216	0.0302550073649	0.789142589745	0.791886131735	0.0475138843122	0.323869099265	-185.806301039	0.425370928476	0.414959453395	0.108506386764	0.419242621008	0.411179855805	0.0393465038002	-0.0148682640275	-30.4561038299	0.597593305565	0.595746520351	0.0441337823188	0.584158143799	0.584569044977	0.0160619029781	-0.0917775914474	-13.6565931631
